Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Marcus Mariota,WAS,QB,1.0,10.23,119.95,10.85,195.69,17.74,0.58,1446.64,132.74,6.08,9.72,0.84,5.87,0.54,17.95,1.38,58.74,5.59,312.1,33.81,6.02,21.59,2.52,2.92,0.34,1.92,0.15,254.44,23.33,21.59,2.52,0.89,138.43,13.44,13.8,4.25,11.45,4.36,1.28,2.56,0.74,1.28,0.29,0.12,11.27,138.43,13.44,13.8,4.25,11.45,4.36,1.28,2.56,0.74,1.28,0.29,0.12,12.53,138.43,13.44,13.8,4.25,11.45,4.36,1.28,2.56,0.74,1.28,0.29,0.12,11.27,3,11.36,193.06,26.0
Zach Wilson,DEN,QB,1.0,10.14,155.14,15.16,282.29,27.62,0.55,1872.57,185.27,6.73,6.86,0.68,8.14,0.8,29.0,2.79,28.29,2.86,125.71,12.16,4.42,7.86,0.78,1.86,0.17,1.0,0.1,310.57,30.48,7.86,0.78,0.95,121.54,11.92,10.83,6.92,12.03,6.14,0.71,0.57,2.71,0.0,0.41,0.0,12.03,121.54,11.92,10.83,6.92,12.03,6.14,0.71,0.57,2.71,0.0,0.41,0.0,12.41,121.54,11.92,10.83,6.92,12.03,6.14,0.71,0.57,2.71,0.0,0.41,0.0,12.03,2,8.0,135.99,37.0
Jacoby Brissett,NE,QB,1.0,12.92,187.64,14.11,295.05,22.22,0.6,2002.51,149.48,6.21,8.97,0.67,4.87,0.37,20.46,1.56,38.03,2.85,175.67,12.94,4.24,21.18,1.58,1.85,0.14,3.33,0.26,333.08,25.06,21.18,1.58,1.0,133.69,9.97,11.17,7.32,9.82,7.28,3.46,0.9,0.64,0.64,0.11,0.05,11.11,133.69,9.97,11.17,7.32,9.82,7.28,3.46,0.9,0.64,0.64,0.11,0.05,11.9,133.69,9.97,11.17,7.32,9.82,7.28,3.46,0.9,0.64,0.64,0.11,0.05,11.11,3,14.03,238.55,18.0
Teddy Bridgewater,DET,QB,2.0,8.33,139.36,13.83,210.33,21.29,0.64,1603.26,168.99,8.16,8.72,0.95,5.49,0.72,15.62,1.68,15.05,1.3,73.1,7.31,7.21,7.23,0.67,1.03,0.07,0.56,0.04,225.38,22.59,7.23,0.67,0.82,106.57,10.95,11.99,7.57,11.03,5.08,0.62,1.28,1.15,0.21,0.22,0.02,10.13,106.57,10.95,11.99,7.57,11.03,5.08,0.62,1.28,1.15,0.21,0.22,0.02,10.47,106.57,10.95,11.99,7.57,11.03,5.08,0.62,1.28,1.15,0.21,0.22,0.02,10.13,3,8.4,142.84,35.0
Jameis Winston,CLE,QB,2.0,4.13,71.87,19.26,116.13,30.75,0.62,857.69,228.11,7.35,6.15,1.37,3.97,1.18,10.08,2.81,12.23,2.45,52.21,9.34,3.31,5.1,0.86,0.26,0.04,0.26,0.04,128.36,33.2,5.1,0.86,0.64,62.44,14.92,14.11,5.7,15.54,2.08,0.26,0.64,0.64,0.51,0.42,0.1,9.96,62.44,14.92,14.11,5.7,15.54,2.08,0.26,0.64,0.64,0.51,0.42,0.1,10.39,62.44,14.92,14.11,5.7,15.54,2.08,0.26,0.64,0.64,0.51,0.42,0.1,9.96,3,0.0,0.0,70.0
Mike White,BUF,QB,2.0,3.69,88.59,22.15,146.03,36.51,0.55,1008.46,252.12,6.22,3.21,0.8,4.62,1.15,6.79,1.7,5.13,1.28,5.51,1.38,0.91,2.44,0.61,0.64,0.16,0.64,0.16,151.15,37.79,2.44,0.61,0.61,52.18,13.04,11.97,8.14,12.33,2.15,0.0,0.0,0.64,0.9,0.73,0.3,9.47,52.18,13.04,11.97,8.14,12.33,2.15,0.0,0.0,0.64,0.9,0.73,0.3,9.77,52.18,13.04,11.97,8.14,12.33,2.15,0.0,0.0,0.64,0.9,0.73,0.3,9.47,3,3.8,64.58,45.0
Tyler Huntley,MIA,QB,2.0,5.21,79.67,14.24,120.51,21.5,0.66,700.51,124.73,5.55,2.05,0.37,2.95,0.53,9.1,1.56,40.64,7.75,165.56,29.51,3.89,13.44,2.39,1.15,0.2,0.77,0.11,161.15,29.25,13.44,2.39,0.72,56.5,10.12,9.97,5.96,10.71,4.05,0.26,0.64,0.0,0.26,0.04,0.04,8.47,56.5,10.12,9.97,5.96,10.71,4.05,0.26,0.64,0.0,0.26,0.04,0.04,9.67,56.5,10.12,9.97,5.96,10.71,4.05,0.26,0.64,0.0,0.26,0.04,0.04,8.47,3,4.81,81.78,43.0
Joshua Dobbs,SF,QB,2.0,1.86,35.03,17.79,59.31,30.0,0.62,354.59,177.43,5.26,1.72,0.86,1.72,0.86,5.17,2.59,7.17,3.72,40.69,21.72,6.12,3.59,1.86,0.0,0.0,1.72,0.86,66.48,33.72,3.59,1.86,0.42,20.03,10.16,10.16,0.06,31.34,1.86,0.0,0.0,0.0,0.0,0.0,0.0,8.73,20.03,10.16,10.16,0.06,31.34,1.86,0.0,0.0,0.0,0.0,0.0,0.0,9.66,20.03,10.16,10.16,0.06,31.34,1.86,0.0,0.0,0.0,0.0,0.0,0.0,8.73,3,0.0,0.0,70.0
Drew Lock,NYG,QB,1.0,8.0,120.43,13.56,205.86,22.95,0.59,1400.14,158.16,6.96,6.0,0.59,5.71,0.56,11.86,1.49,19.71,2.16,83.57,9.82,4.83,7.29,0.88,2.29,0.3,1.57,0.19,225.57,25.11,7.29,0.88,0.84,93.83,10.6,8.17,8.25,10.23,5.86,0.29,0.29,1.29,0.29,0.23,0.02,8.93,93.83,10.6,8.17,8.25,10.23,5.86,0.29,0.29,1.29,0.29,0.23,0.02,9.37,93.83,10.6,8.17,8.25,10.23,5.86,0.29,0.29,1.29,0.29,0.23,0.02,8.93,3,7.55,128.33,38.0
Mitchell Trubisky,BUF,QB,3.0,6.79,96.95,13.06,147.9,19.94,0.68,1024.36,137.94,6.55,4.21,0.53,4.28,0.59,8.9,1.19,18.9,2.74,50.51,6.71,2.36,6.49,0.92,1.64,0.25,0.21,0.02,166.79,22.69,6.49,0.92,0.82,69.57,9.36,9.55,4.27,10.5,5.1,1.28,0.1,0.31,0.0,0.04,0.0,8.82,69.57,9.36,9.55,4.27,10.5,5.1,1.28,0.1,0.31,0.0,0.04,0.0,9.28,69.57,9.36,9.55,4.27,10.5,5.1,1.28,0.1,0.31,0.0,0.04,0.0,8.82,3,6.66,113.21,40.0
Jarrett Stidham,DEN,QB,2.0,3.28,48.72,15.84,77.62,25.07,0.62,600.83,195.57,7.61,3.72,1.2,3.0,0.94,6.59,2.12,13.03,4.22,73.38,24.33,5.31,6.45,2.09,0.0,0.0,0.86,0.28,90.66,29.28,6.45,2.09,0.58,41.6,13.57,13.02,11.12,12.02,1.55,0.86,0.0,0.0,0.86,0.43,0.43,7.87,41.6,13.57,13.02,11.12,12.02,1.55,0.86,0.0,0.0,0.86,0.43,0.43,8.91,41.6,13.57,13.02,11.12,12.02,1.55,0.86,0.0,0.0,0.86,0.43,0.43,7.87,3,0.0,0.0,70.0
Desmond Ridder,LV,QB,1.0,4.0,73.0,18.25,115.0,28.75,0.63,708.0,177.0,6.16,2.0,0.5,0.0,0.0,9.0,2.25,16.0,4.0,64.0,16.0,4.0,4.0,1.0,0.0,0.0,2.0,0.5,131.0,32.75,4.0,1.0,0.65,38.8,9.7,8.6,4.42,10.95,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.19,38.8,9.7,8.6,4.42,10.95,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.69,38.8,9.7,8.6,4.42,10.95,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.19,1,2.18,37.09,46.0
Joe Flacco,IND,QB,1.0,4.23,85.03,19.08,146.95,32.62,0.59,849.0,195.8,6.25,4.59,1.15,2.23,0.45,7.64,1.68,3.05,0.76,6.87,1.61,2.04,1.21,0.32,0.0,0.0,2.82,0.64,150.0,33.38,1.21,0.32,0.65,44.97,10.82,8.12,10.17,9.98,2.59,0.9,0.1,0.0,0.64,0.16,0.16,7.1,44.97,10.82,8.12,10.17,9.98,2.59,0.9,0.1,0.0,0.64,0.16,0.16,7.26,44.97,10.82,8.12,10.17,9.98,2.59,0.9,0.1,0.0,0.64,0.16,0.16,7.1,3,4.97,84.53,42.0
Bailey Zappe,CLE,QB,3.0,4.0,65.0,16.25,92.0,23.0,0.71,781.0,195.25,8.49,5.0,1.25,3.0,0.75,6.0,1.5,10.0,2.5,0.0,0.0,0.0,2.0,0.5,0.0,0.0,3.0,0.75,102.0,25.5,2.0,0.5,0.65,41.7,10.42,9.15,5.11,11.35,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.96,41.7,10.42,9.15,5.11,11.35,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.21,41.7,10.42,9.15,5.11,11.35,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.96,1,0.0,0.0,70.0
Tyrod Taylor,NYJ,QB,2.0,4.14,41.51,7.87,67.76,12.79,0.67,440.86,84.07,6.89,2.55,0.51,2.55,0.51,7.0,1.48,10.8,2.39,97.92,22.46,10.48,4.67,1.23,1.22,0.2,0.51,0.17,78.55,15.18,4.67,1.23,0.64,42.4,8.36,8.29,6.27,8.46,2.51,0.82,0.41,0.41,0.0,0.08,0.0,6.0,42.4,8.36,8.29,6.27,8.46,2.51,0.82,0.41,0.41,0.0,0.08,0.0,6.62,42.4,8.36,8.29,6.27,8.46,2.51,0.82,0.41,0.41,0.0,0.08,0.0,6.0,3,0.0,0.0,70.0
Colt McCoy,FA,QB,0.0,5.03,80.77,17.82,116.77,26.02,0.69,728.21,158.33,6.29,1.51,0.28,2.28,0.54,10.38,2.4,15.54,3.18,33.79,7.26,2.21,4.95,1.04,0.0,0.0,0.36,0.06,132.31,29.2,4.95,1.04,0.71,35.69,7.57,6.97,6.06,8.08,3.87,0.9,0.0,0.26,0.0,0.04,0.0,6.06,35.69,7.57,6.97,6.06,8.08,3.87,0.9,0.0,0.26,0.0,0.04,0.0,6.58,35.69,7.57,6.97,6.06,8.08,3.87,0.9,0.0,0.26,0.0,0.04,0.0,6.06,3,4.64,78.8,44.0
Gardner Minshew II,LV,QB,2.0,4.9,60.87,11.61,97.64,18.6,0.61,769.26,148.26,8.18,4.59,0.91,2.69,0.53,7.9,1.51,9.77,2.0,23.0,3.92,1.41,2.18,0.41,0.74,0.14,1.05,0.17,107.41,20.6,2.18,0.41,0.7,51.26,9.93,6.41,10.08,9.41,2.49,1.0,0.67,0.1,0.64,0.17,0.16,6.24,51.26,9.93,6.41,10.08,9.41,2.49,1.0,0.67,0.1,0.64,0.17,0.16,6.45,51.26,9.93,6.41,10.08,9.41,2.49,1.0,0.67,0.1,0.64,0.17,0.16,6.24,3,0.0,0.0,70.0
Cooper Rush,DAL,QB,2.0,6.86,75.71,10.54,129.14,17.82,0.6,871.29,123.99,7.2,4.43,0.66,2.43,0.34,5.86,0.84,9.0,1.44,2.0,-0.04,0.22,1.0,0.16,0.0,0.0,0.29,0.07,138.14,19.27,1.0,0.16,0.81,49.74,7.12,5.34,7.09,7.17,5.14,0.71,1.0,0.0,0.0,0.0,0.0,5.78,49.74,7.12,5.34,7.09,7.17,5.14,0.71,1.0,0.0,0.0,0.0,0.0,5.86,49.74,7.12,5.34,7.09,7.17,5.14,0.71,1.0,0.0,0.0,0.0,0.0,5.78,2,6.14,104.4,41.0
Trevor Siemian,TEN,QB,2.0,3.14,41.57,10.5,72.29,18.24,0.58,461.14,120.67,6.81,3.86,0.88,1.57,0.5,4.0,1.14,5.43,1.86,11.43,3.81,2.06,1.29,0.45,0.29,0.05,0.29,0.05,77.71,20.09,1.29,0.45,0.54,34.63,8.44,7.81,7.33,8.48,2.29,0.29,0.29,0.0,0.29,0.06,0.06,5.35,34.63,8.44,7.81,7.33,8.48,2.29,0.29,0.29,0.0,0.29,0.06,0.06,5.57,34.63,8.44,7.81,7.33,8.48,2.29,0.29,0.29,0.0,0.29,0.06,0.06,5.35,2,0.0,0.0,70.0
Sam Ehlinger,IND,QB,2.0,3.71,45.71,11.43,72.14,18.04,0.45,409.29,102.32,4.05,2.14,0.54,2.14,0.54,10.0,2.5,13.0,3.32,64.71,16.39,4.51,3.86,0.99,0.0,0.0,0.71,0.18,85.14,21.36,3.86,0.99,0.62,27.83,6.98,5.42,3.42,7.88,3.0,0.71,0.0,0.0,0.0,0.0,0.0,4.82,27.83,6.98,5.42,3.42,7.88,3.0,0.71,0.0,0.0,0.0,0.0,0.0,5.31,27.83,6.98,5.42,3.42,7.88,3.0,0.71,0.0,0.0,0.0,0.0,0.0,4.82,2,0.0,0.0,70.0
Trey Lance,DAL,QB,3.0,3.86,22.43,5.52,42.43,10.76,0.51,310.86,74.91,6.9,1.43,0.24,1.29,0.33,2.57,0.67,22.29,5.62,95.86,23.95,4.26,7.29,2.04,0.29,0.05,0.0,0.0,64.71,16.38,7.29,2.04,0.62,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,4.11,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,5.14,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,4.11,2,0.0,0.0,70.0
Taysom Hill,NO,QB,2.0,14.97,37.36,2.75,58.95,4.4,0.66,499.79,36.46,10.75,2.72,0.19,1.49,0.12,5.03,0.36,88.41,5.9,511.36,33.96,5.75,31.95,2.13,6.59,0.44,0.51,0.03,147.36,10.3,31.95,2.13,1.0,46.92,3.59,3.25,3.21,3.4,13.54,0.62,0.1,0.46,0.26,0.07,0.02,3.81,46.92,3.59,3.25,3.21,3.4,13.54,0.62,0.1,0.46,0.26,0.07,0.02,4.88,46.92,3.59,3.25,3.21,3.4,13.54,0.62,0.1,0.46,0.26,0.07,0.02,3.81,3,17.0,288.92,13.0
Kyle Allen,PIT,QB,3.0,2.85,38.72,12.9,63.79,21.33,0.61,360.0,119.92,5.76,1.95,0.66,2.67,0.88,4.44,1.51,5.08,1.72,13.82,4.85,3.18,1.85,0.63,0.1,0.03,1.0,0.37,68.87,23.05,1.85,0.63,0.54,19.51,6.44,7.57,5.58,6.81,2.64,0.21,0.0,0.0,0.0,0.0,0.0,4.48,19.51,6.44,7.57,5.58,6.81,2.64,0.21,0.0,0.0,0.0,0.0,0.0,4.79,19.51,6.44,7.57,5.58,6.81,2.64,0.21,0.0,0.0,0.0,0.0,0.0,4.48,3,0.0,0.0,70.0
Mason Rudolph,TEN,QB,1.0,2.86,32.14,13.93,53.71,23.17,0.59,290.43,117.44,5.57,1.29,0.47,1.0,0.41,0.29,0.06,5.57,2.19,36.14,18.59,7.33,2.43,1.13,0.0,0.0,0.0,0.0,59.29,25.36,2.43,1.13,0.52,19.37,8.03,6.93,9.2,7.53,1.86,0.71,0.29,0.0,0.0,0.0,0.0,3.87,19.37,8.03,6.93,9.2,7.53,1.86,0.71,0.29,0.0,0.0,0.0,0.0,4.44,19.37,8.03,6.93,9.2,7.53,1.86,0.71,0.29,0.0,0.0,0.0,0.0,3.87,3,0.0,0.0,70.0
P.J. Walker,FA,QB,0.0,5.54,52.9,9.4,90.62,16.15,0.58,599.15,106.1,6.5,2.28,0.4,3.21,0.6,6.69,1.21,6.15,1.13,28.13,4.78,4.6,2.54,0.45,0.0,0.0,0.26,0.05,96.77,17.28,2.54,0.45,0.75,32.74,5.71,3.33,6.13,5.92,4.26,0.64,0.64,0.0,0.0,0.0,0.0,4.14,32.74,5.71,3.33,6.13,5.92,4.26,0.64,0.64,0.0,0.0,0.0,0.0,4.36,32.74,5.71,3.33,6.13,5.92,4.26,0.64,0.64,0.0,0.0,0.0,0.0,4.14,3,0.0,0.0,70.0
John Wolford,JAC,QB,3.0,1.9,26.87,14.56,44.67,24.28,0.51,274.97,149.33,4.98,0.64,0.32,2.28,1.19,4.95,2.58,6.26,3.44,26.0,15.87,3.39,1.69,1.05,0.0,0.0,0.64,0.32,50.92,27.72,1.69,1.05,0.42,12.59,7.01,7.01,1.05,8.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.54,12.59,7.01,7.01,1.05,8.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,4.06,12.59,7.01,7.01,1.05,8.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.54,3,0.0,0.0,70.0
Skylar Thompson,MIA,QB,3.0,7.0,60.0,8.57,105.0,15.0,0.57,534.0,76.29,5.09,1.0,0.14,3.0,0.43,6.0,0.86,14.0,2.0,21.0,3.0,1.5,1.0,0.14,0.0,0.0,2.0,0.29,119.0,17.0,1.0,0.14,0.84,20.5,2.93,3.6,3.54,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,20.5,2.93,3.6,3.54,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,20.5,2.93,3.6,3.54,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,0.0,0.0,70.0
Jake Fromm,DET,QB,3.0,3.0,27.0,9.0,60.0,20.0,0.45,210.0,70.0,3.5,1.0,0.33,3.0,1.0,6.0,2.0,8.0,2.67,65.0,21.67,8.12,4.0,1.33,0.0,0.0,1.0,0.33,68.0,22.67,4.0,1.33,0.56,13.9,4.63,3.3,4.26,5.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,13.9,4.63,3.3,4.26,5.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,13.9,4.63,3.3,4.26,5.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,2,0.0,0.0,70.0
David Blough,FA,QB,0.0,1.64,24.97,12.79,38.21,19.62,0.48,262.72,133.87,4.94,1.28,0.64,1.38,0.74,3.56,1.96,2.92,1.64,6.59,4.99,4.19,0.74,0.42,0.0,0.0,0.64,0.32,41.13,21.26,0.74,0.42,0.38,13.65,7.04,7.04,2.99,7.35,1.0,0.64,0.0,0.0,0.0,0.0,0.0,3.35,13.65,7.04,7.04,2.99,7.35,1.0,0.64,0.0,0.0,0.0,0.0,0.0,3.56,13.65,7.04,7.04,2.99,7.35,1.0,0.64,0.0,0.0,0.0,0.0,0.0,3.35,3,0.0,0.0,70.0
Brett Rypien,MIN,QB,4.0,3.13,36.74,9.42,61.03,15.98,0.45,339.87,87.49,4.28,1.49,0.39,2.97,0.78,5.23,1.32,4.36,1.13,3.97,0.95,0.65,1.38,0.35,0.0,0.0,0.64,0.16,65.38,17.12,1.38,0.35,0.55,15.67,4.05,4.06,3.36,4.59,3.13,0.0,0.0,0.0,0.0,0.0,0.0,3.28,15.67,4.05,4.06,3.36,4.59,3.13,0.0,0.0,0.0,0.0,0.0,0.0,3.46,15.67,4.05,4.06,3.36,4.59,3.13,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3,0.0,0.0,70.0
Nick Foles,FA,QB,0.0,2.46,42.9,16.47,67.9,25.99,0.63,397.64,157.0,5.86,1.28,0.37,3.38,1.37,8.0,3.79,3.95,1.85,7.28,4.63,3.08,1.1,0.6,0.1,0.01,0.0,0.0,71.85,27.84,1.1,0.6,0.45,19.46,7.41,7.46,0.89,5.68,1.79,0.56,0.1,0.0,0.0,0.0,0.0,3.03,19.46,7.41,7.46,0.89,5.68,1.79,0.56,0.1,0.0,0.0,0.0,0.0,3.33,19.46,7.41,7.46,0.89,5.68,1.79,0.56,0.1,0.0,0.0,0.0,0.0,3.03,3,0.0,0.0,70.0
Malik Willis,GB,QB,1.0,7.0,31.0,4.43,61.0,8.71,0.51,276.0,39.43,4.52,0.0,0.0,3.0,0.43,10.0,1.43,27.0,3.86,123.0,17.57,4.56,8.0,1.14,1.0,0.14,2.0,0.29,88.0,12.57,8.0,1.14,0.84,22.3,3.19,1.6,4.97,3.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,22.3,3.19,1.6,4.97,3.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,22.3,3.19,1.6,4.97,3.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,1,0.0,0.0,70.0
Nick Mullens,MIN,QB,3.0,3.85,40.23,10.66,57.15,15.04,0.78,431.23,98.58,7.77,2.13,0.54,1.87,0.28,1.95,0.19,3.49,0.73,5.95,1.36,1.37,0.74,0.17,0.0,0.0,0.41,0.04,60.64,15.78,0.74,0.17,0.59,23.89,5.9,5.99,2.37,3.99,3.54,0.21,0.0,0.1,0.0,0.01,0.0,2.92,23.89,5.9,5.99,2.37,3.99,3.54,0.21,0.0,0.1,0.0,0.01,0.0,3.0,23.89,5.9,5.99,2.37,3.99,3.54,0.21,0.0,0.1,0.0,0.01,0.0,2.92,3,0.0,0.0,70.0
Jeff Driskel,WAS,QB,2.0,6.45,16.9,3.33,26.07,5.41,0.68,152.69,33.16,5.59,1.28,0.26,0.28,0.09,3.24,0.76,18.07,2.74,68.52,10.52,3.88,3.86,0.63,0.0,0.0,0.0,0.0,44.14,8.14,3.86,0.63,0.8,18.38,3.46,2.52,3.92,3.85,6.31,0.0,0.14,0.0,0.0,0.0,0.0,2.4,18.38,3.46,2.52,3.92,3.85,6.31,0.0,0.14,0.0,0.0,0.0,0.0,2.71,18.38,3.46,2.52,3.92,3.85,6.31,0.0,0.14,0.0,0.0,0.0,0.0,2.4,3,0.0,0.0,70.0
Bryce Perkins,FA,QB,0.0,5.0,19.0,3.8,34.0,6.8,0.56,161.0,32.2,4.74,1.0,0.2,2.0,0.4,6.0,1.2,19.0,3.8,90.0,18.0,4.74,6.0,1.2,0.0,0.0,0.0,0.0,53.0,10.6,6.0,1.2,0.72,17.5,3.5,0.5,4.73,3.88,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,17.5,3.5,0.5,4.73,3.88,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,17.5,3.5,0.5,4.73,3.88,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1,0.0,0.0,70.0
Trace McSorley,FA,QB,0.0,3.67,29.15,5.92,54.23,11.15,0.38,273.33,57.44,4.1,0.1,0.05,3.21,0.64,1.92,0.38,10.13,2.18,40.85,8.69,2.96,2.13,0.49,0.0,0.0,1.28,0.26,64.36,13.33,2.13,0.49,0.58,9.74,2.23,2.08,1.48,3.15,3.67,0.0,0.0,0.0,0.0,0.0,0.0,2.34,9.74,2.23,2.08,1.48,3.15,3.67,0.0,0.0,0.0,0.0,0.0,0.0,2.59,9.74,2.23,2.08,1.48,3.15,3.67,0.0,0.0,0.0,0.0,0.0,0.0,2.34,3,0.0,0.0,70.0
Anthony Brown Jr.,ARI,QB,2.0,2.0,22.0,11.0,49.0,24.5,0.45,302.0,151.0,6.16,0.0,0.0,2.0,1.0,5.0,2.5,3.0,1.5,-5.0,-2.5,-1.67,0.0,0.0,0.0,0.0,1.0,0.5,52.0,26.0,0.0,0.0,0.44,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,1,0.0,0.0,70.0
Sam Howell,SEA,QB,2.0,1.0,11.0,11.0,19.0,19.0,0.58,169.0,169.0,8.89,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,35.0,35.0,7.0,4.0,4.0,1.0,1.0,0.0,0.0,24.0,24.0,4.0,4.0,0.28,19.3,19.3,19.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.3,19.3,19.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,19.3,19.3,19.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,70.0
Jordan Love,GB,QB,2.0,4.57,20.29,4.21,32.71,6.7,0.64,256.71,54.39,8.53,1.29,0.27,0.86,0.14,0.86,0.14,4.14,0.75,7.0,1.11,-0.07,0.29,0.05,0.0,0.0,0.29,0.05,36.86,7.45,0.29,0.05,0.69,15.27,3.24,1.38,4.38,3.66,4.57,0.0,0.0,0.0,0.0,0.0,0.0,1.92,15.27,3.24,1.38,4.38,3.66,4.57,0.0,0.0,0.0,0.0,0.0,0.0,1.95,15.27,3.24,1.38,4.38,3.66,4.57,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2,0.0,0.0,70.0
Brandon Allen,SF,QB,3.0,2.44,15.51,4.64,25.21,6.58,0.83,147.18,40.72,6.49,1.03,0.21,0.41,0.08,2.38,0.99,5.05,2.55,1.87,-0.14,-0.03,1.41,0.79,0.0,0.0,0.1,0.02,30.26,9.13,1.41,0.79,0.44,9.55,2.32,1.53,1.96,1.86,2.33,0.0,0.0,0.1,0.0,0.03,0.0,1.23,9.55,2.32,1.53,1.96,1.86,2.33,0.0,0.0,0.1,0.0,0.03,0.0,1.63,9.55,2.32,1.53,1.96,1.86,2.33,0.0,0.0,0.1,0.0,0.03,0.0,1.23,3,0.0,0.0,70.0
Case Keenum,HOU,QB,2.0,2.77,13.85,3.31,23.97,6.45,0.4,128.31,28.62,2.85,0.77,0.15,0.26,0.05,1.28,0.26,6.28,2.22,5.64,1.13,0.47,2.18,0.63,0.0,0.0,0.26,0.05,30.26,8.67,2.18,0.63,0.51,7.97,1.71,1.01,1.89,2.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,1.3,7.97,1.71,1.01,1.89,2.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,1.61,7.97,1.71,1.01,1.89,2.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3,0.0,0.0,70.0
Josh Johnson,BAL,QB,2.0,1.5,10.33,3.21,15.83,5.21,0.53,114.67,34.92,5.42,0.83,0.21,0.33,0.08,0.5,0.12,3.17,2.04,7.17,3.67,1.77,0.58,0.46,0.0,0.0,0.0,0.0,19.0,7.25,0.58,0.46,0.34,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.28,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.5,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.28,2,0.0,0.0,70.0
