Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Josh McCown,FA,QB,0.0,6.41,116.15,16.73,189.23,28.84,0.58,1208.59,166.66,5.71,5.87,0.64,5.49,0.94,16.33,2.26,13.41,1.68,54.46,8.01,5.27,5.08,0.64,1.28,0.1,1.44,0.16,202.64,30.52,5.08,0.64,0.75,71.33,8.45,7.02,7.65,8.21,3.26,1.26,0.77,0.36,0.77,0.14,0.08,7.69,71.33,8.45,7.02,7.65,8.21,3.26,1.26,0.51,0.62,0.77,0.18,0.08,8.05,71.33,8.45,7.02,7.65,8.21,3.26,1.26,0.77,0.36,0.77,0.14,0.08,7.69,3,6.05,102.77,37.0
Blaine Gabbert,FA,QB,0.0,7.03,72.79,11.31,125.0,19.59,0.59,774.62,121.66,6.2,4.62,0.71,4.72,0.73,10.23,1.76,13.59,2.29,38.77,7.16,1.4,4.62,0.78,0.21,0.03,0.51,0.1,138.59,21.89,4.62,0.78,0.83,44.41,7.04,6.88,4.73,7.65,6.21,0.1,0.26,0.46,0.0,0.12,0.0,6.49,44.41,7.04,6.88,4.73,7.65,6.21,0.1,0.26,0.46,0.0,0.12,0.0,6.88,44.41,7.04,6.88,4.73,7.65,6.21,0.1,0.26,0.46,0.0,0.12,0.0,6.49,3,0.0,0.0,59.0
Kyle Allen,PIT,QB,2.0,2.0,20.0,10.0,31.0,15.5,0.65,266.0,133.0,8.58,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.5,19.0,9.5,3.8,2.0,1.0,1.0,0.5,0.0,0.0,36.0,18.0,2.0,1.0,0.44,26.5,13.25,13.25,16.62,10.74,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.48,26.5,13.25,13.25,16.62,10.74,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.42,26.5,13.25,13.25,16.62,10.74,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.48,1,0.0,0.0,59.0
Cody Kessler,FA,QB,0.0,5.54,70.44,11.48,109.87,18.18,0.61,628.33,102.25,5.6,1.9,0.28,1.74,0.32,17.79,3.1,13.56,2.24,80.44,13.26,4.06,5.87,0.97,0.0,0.0,2.03,0.33,123.44,20.42,5.87,0.97,0.74,33.37,5.25,5.32,4.17,5.81,5.33,0.1,0.0,0.1,0.0,0.01,0.0,5.15,33.37,5.25,5.32,4.17,5.81,5.33,0.1,0.0,0.1,0.0,0.01,0.0,5.63,33.37,5.25,5.32,4.17,5.81,5.33,0.1,0.0,0.1,0.0,0.01,0.0,5.15,3,0.0,0.0,59.0
DeShone Kizer,FA,QB,0.0,6.43,87.14,9.62,166.0,19.07,0.5,960.43,99.64,4.92,3.14,0.21,7.71,0.9,13.71,1.67,25.57,2.66,147.57,17.27,7.13,10.14,1.25,1.43,0.09,2.43,0.35,191.57,21.73,10.14,1.25,0.69,54.11,4.64,3.7,6.01,4.6,4.14,0.57,0.29,1.14,0.29,0.14,0.02,4.95,54.11,4.64,3.7,6.01,4.6,4.14,0.57,0.29,1.14,0.29,0.14,0.02,5.58,54.11,4.64,3.7,6.01,4.6,4.14,0.57,0.29,1.14,0.29,0.14,0.02,4.95,2,0.0,0.0,59.0
Sam Bradford,FA,QB,0.0,3.97,80.77,17.49,118.92,26.38,0.66,752.0,160.95,6.2,4.1,0.95,3.08,0.89,8.92,2.18,3.85,0.82,9.15,1.47,2.13,0.95,0.23,0.0,0.0,1.79,0.46,122.77,27.2,0.95,0.23,0.57,37.69,7.67,6.79,7.25,7.61,2.79,0.31,0.41,0.1,0.36,0.27,0.26,5.36,37.69,7.67,6.79,7.25,7.61,2.69,0.41,0.41,0.1,0.36,0.27,0.26,5.48,37.69,7.67,6.79,7.25,7.61,2.69,0.41,0.41,0.1,0.36,0.27,0.26,5.36,3,0.0,0.0,59.0
Jacoby Brissett,NE,QB,1.0,6.97,75.54,5.91,128.46,10.04,0.54,836.67,63.64,2.76,3.33,0.21,1.79,0.11,13.95,1.04,22.28,2.68,70.69,5.88,0.95,4.74,0.56,1.13,0.1,0.87,0.08,150.74,12.72,4.74,0.56,0.73,55.34,4.17,3.88,2.23,4.31,4.82,1.13,0.51,0.26,0.26,0.04,0.02,4.16,55.34,4.17,3.88,2.23,4.31,4.82,0.87,0.77,0.26,0.26,0.04,0.02,4.44,55.34,4.17,3.88,2.23,4.31,4.82,1.13,0.51,0.26,0.26,0.04,0.02,4.16,3,0.0,0.0,59.0
Colt McCoy,FA,QB,0.0,2.43,24.29,8.09,38.57,12.86,0.45,265.71,88.57,4.92,2.14,0.71,2.14,0.71,4.29,1.43,7.14,2.38,45.0,15.0,4.5,2.86,0.95,0.0,0.0,0.0,0.0,45.71,15.24,2.86,0.95,0.48,19.43,6.48,6.93,4.84,6.57,1.71,0.71,0.0,0.0,0.0,0.0,0.0,3.86,19.43,6.48,6.93,4.84,6.57,1.71,0.71,0.0,0.0,0.0,0.0,0.0,4.34,19.43,6.48,6.93,4.84,6.57,1.71,0.71,0.0,0.0,0.0,0.0,0.0,3.86,2,0.0,0.0,59.0
Mike Glennon,FA,QB,0.0,2.51,34.49,11.28,50.49,16.27,0.72,332.82,113.01,7.54,1.77,0.63,1.28,0.32,2.69,0.83,1.03,0.26,1.03,0.26,0.26,0.26,0.06,0.0,0.0,0.77,0.19,51.51,16.53,0.26,0.06,0.49,16.53,6.11,6.06,4.23,7.05,2.51,0.0,0.0,0.0,0.0,0.0,0.0,3.62,16.53,6.11,6.06,4.23,7.05,2.51,0.0,0.0,0.0,0.0,0.0,0.0,3.65,16.53,6.11,6.06,4.23,7.05,2.51,0.0,0.0,0.0,0.0,0.0,0.0,3.62,3,0.0,0.0,59.0
Nathan Peterman,LV,QB,1.0,4.0,38.29,9.57,71.86,17.96,0.53,283.43,70.86,4.08,1.29,0.32,6.43,1.61,5.29,1.32,9.14,2.29,42.29,10.57,4.51,3.14,0.79,0.71,0.18,0.0,0.0,81.0,20.25,3.14,0.79,0.65,12.11,3.03,2.69,6.51,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,12.11,3.03,2.69,6.51,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,12.11,3.03,2.69,6.51,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2,0.0,0.0,59.0
Brian Hoyer,FA,QB,0.0,6.64,45.92,5.29,75.9,8.59,0.54,482.69,55.6,4.55,1.64,0.19,1.03,0.09,4.51,0.44,10.08,1.74,-4.31,-0.97,-0.38,1.26,0.19,0.26,0.02,0.36,0.04,85.97,10.33,1.26,0.19,0.8,24.26,2.79,1.85,3.56,2.54,5.82,0.0,0.1,0.46,0.26,0.11,0.03,2.6,24.26,2.79,1.85,3.56,2.54,5.82,0.0,0.1,0.46,0.26,0.11,0.03,2.7,24.26,2.79,1.85,3.56,2.54,5.82,0.0,0.1,0.46,0.26,0.11,0.03,2.6,3,0.0,0.0,59.0
Derek Anderson,FA,QB,0.0,2.67,31.13,14.25,52.36,24.03,0.52,348.9,158.24,5.68,0.21,0.03,3.08,1.37,3.21,1.6,1.26,0.51,-0.74,-0.42,-0.49,0.0,0.0,0.0,0.0,1.38,0.66,53.62,24.53,0.0,0.0,0.51,5.99,2.41,2.09,4.54,2.56,2.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.99,2.41,2.09,4.54,2.56,2.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.99,2.41,2.09,4.54,2.56,2.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,0.0,0.0,59.0
Chase Daniel,FA,QB,0.0,3.56,34.08,6.9,48.82,9.85,0.55,331.77,67.67,5.99,1.92,0.38,1.28,0.26,5.77,1.15,9.1,2.44,1.41,-0.13,-0.02,0.64,0.13,0.0,0.0,0.0,0.0,57.92,12.28,0.64,0.13,0.56,19.05,3.82,0.01,5.56,3.63,2.92,0.0,0.64,0.0,0.0,0.0,0.0,1.87,19.05,3.82,0.01,5.56,3.63,2.92,0.0,0.64,0.0,0.0,0.0,0.0,1.94,19.05,3.82,0.01,5.56,3.63,2.92,0.0,0.64,0.0,0.0,0.0,0.0,1.87,3,0.0,0.0,59.0
Robert Griffin III,FA,QB,0.0,3.28,13.72,2.98,25.45,5.78,0.37,140.31,30.48,3.85,0.28,0.06,0.41,0.08,3.03,0.61,4.28,0.86,26.21,5.24,0.85,1.38,0.28,0.28,0.06,0.14,0.03,29.72,6.63,1.38,0.28,0.58,9.86,2.07,1.56,0.95,2.58,3.0,0.0,0.28,0.0,0.0,0.0,0.0,1.61,9.86,2.07,1.56,0.95,2.58,3.0,0.0,0.28,0.0,0.0,0.0,0.0,1.75,9.86,2.07,1.56,0.95,2.58,3.0,0.0,0.28,0.0,0.0,0.0,0.0,1.61,3,0.0,0.0,59.0
Taysom Hill,NO,QB,2.0,12.86,2.14,0.14,5.0,0.31,0.31,45.71,2.86,6.53,0.0,0.0,0.71,0.04,0.71,0.04,26.43,1.65,140.0,8.75,3.79,10.71,0.67,1.43,0.09,0.71,0.04,31.43,1.96,10.71,0.67,0.92,21.86,1.36,1.0,1.94,1.74,12.86,0.0,0.0,0.0,0.0,0.0,0.0,1.29,21.86,1.36,1.0,1.94,1.74,12.86,0.0,0.0,0.0,0.0,0.0,0.0,1.63,21.86,1.36,1.0,1.94,1.74,12.86,0.0,0.0,0.0,0.0,0.0,0.0,1.29,2,0.0,0.0,59.0
Matt Barkley,FA,QB,0.0,1.83,30.72,15.47,51.34,25.81,0.6,422.21,231.74,9.03,2.83,1.88,1.93,0.28,1.69,0.98,3.55,2.72,-1.45,-1.68,-0.54,0.14,0.02,0.0,0.0,0.28,0.04,54.9,28.53,0.14,0.02,0.36,24.51,16.14,16.24,0.95,1.41,0.69,1.0,0.0,0.14,0.0,0.02,0.0,1.37,24.51,16.14,16.24,0.95,1.41,0.69,1.0,0.0,0.14,0.0,0.02,0.0,1.38,24.51,16.14,16.24,0.95,1.41,0.69,1.0,0.0,0.14,0.0,0.02,0.0,1.37,3,0.0,0.0,59.0
Matt Cassel,FA,QB,0.0,2.21,13.97,6.22,26.9,12.14,0.48,108.49,46.96,3.79,0.46,0.18,1.36,0.63,3.21,1.47,1.69,0.74,8.64,4.24,4.24,0.74,0.35,0.0,0.0,0.51,0.26,28.59,12.88,0.74,0.35,0.46,3.32,1.25,1.24,4.89,1.41,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.14,3.32,1.25,1.24,4.89,1.41,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.31,3.32,1.25,1.24,4.89,1.41,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.14,3,0.0,0.0,59.0
Taylor Heinicke,ATL,QB,2.0,4.57,25.29,4.45,41.0,7.07,0.72,231.43,40.95,6.86,0.71,0.12,2.14,0.36,1.71,0.52,3.86,0.88,22.71,4.26,5.0,1.43,0.24,0.0,0.0,0.0,0.0,44.86,7.95,1.43,0.24,0.64,10.1,1.83,0.28,3.51,1.82,4.57,0.0,0.0,0.0,0.0,0.0,0.0,1.18,10.1,1.83,0.28,3.51,1.82,4.57,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10.1,1.83,0.28,3.51,1.82,4.57,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2,0.0,0.0,59.0
Geno Smith,SEA,QB,1.0,3.74,6.95,3.3,13.3,5.95,0.39,77.4,37.3,4.21,0.42,0.21,0.19,0.09,1.84,0.74,5.95,1.58,5.63,2.47,1.68,1.33,0.49,0.0,0.0,1.05,0.35,19.26,7.53,1.33,0.49,0.6,2.85,1.69,1.86,3.47,1.61,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2.85,1.69,1.86,3.47,1.61,3.74,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.85,1.69,1.86,3.47,1.61,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3,0.0,0.0,59.0
Mark Sanchez,FA,QB,0.0,2.0,17.76,8.88,32.66,16.33,0.54,131.79,65.9,4.11,0.0,0.0,2.86,1.43,6.45,3.22,1.41,0.71,6.62,3.31,6.83,0.86,0.43,0.0,0.0,0.0,0.0,34.07,17.03,0.86,0.43,0.44,0.19,0.09,0.09,3.3,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.19,0.09,0.09,3.3,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,0.09,0.09,3.3,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,3,0.0,0.0,59.0
Nate Sudfeld,DET,QB,2.0,1.71,6.14,5.79,8.0,7.29,0.59,54.0,46.14,9.52,0.71,0.36,0.0,0.0,0.86,0.86,1.71,1.0,4.86,5.57,5.57,0.29,0.29,0.0,0.0,0.0,0.0,9.71,8.29,0.29,0.29,0.39,5.53,3.85,3.85,2.37,2.04,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.72,5.53,3.85,3.85,2.37,2.04,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.86,5.53,3.85,3.85,2.37,2.04,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.72,2,0.0,0.0,59.0
Teddy Bridgewater,FA,QB,0.0,3.86,10.0,2.0,17.0,3.86,0.44,84.29,16.86,3.66,0.71,0.14,1.0,0.43,1.43,0.29,8.71,2.43,2.71,-0.14,0.04,0.71,0.14,0.0,0.0,0.0,0.0,25.71,6.29,0.71,0.14,0.59,4.49,0.37,-0.73,2.58,1.22,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.68,4.49,0.37,-0.73,2.58,1.22,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.75,4.49,0.37,-0.73,2.58,1.22,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.68,2,0.0,0.0,59.0
Sean Mannion,FA,QB,0.0,3.31,7.23,1.87,12.03,3.15,0.63,64.13,16.35,6.52,0.0,0.0,0.1,0.1,0.77,0.15,6.9,2.06,-6.38,-2.13,-0.99,1.41,0.37,0.0,0.0,0.26,0.05,18.92,5.21,1.41,0.37,0.57,1.23,0.14,-0.09,0.71,0.36,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.23,0.14,-0.09,0.71,0.36,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.23,0.14,-0.09,0.71,0.36,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,0.0,0.0,59.0
Joshua Dobbs,SF,QB,1.0,5.0,6.0,1.2,12.0,2.4,0.5,43.0,8.6,3.58,0.0,0.0,1.0,0.2,0.0,0.0,4.0,0.8,11.0,2.2,2.75,2.0,0.4,0.0,0.0,0.0,0.0,16.0,3.2,2.0,0.4,0.72,0.9,0.18,-0.1,0.5,0.35,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.18,-0.1,0.5,0.35,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.18,-0.1,0.5,0.35,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0.0,0.0,59.0
AJ McCarron,FA,QB,0.0,2.15,2.44,0.92,5.51,2.16,0.34,22.05,8.21,2.92,0.0,0.0,0.0,0.0,0.9,0.41,1.92,0.96,-1.28,-0.64,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,7.44,3.12,0.0,0.0,0.45,0.76,0.26,0.24,0.47,0.45,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.76,0.26,0.24,0.47,0.45,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.76,0.26,0.24,0.47,0.45,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3,0.0,0.0,59.0
Cooper Rush,DAL,QB,2.0,1.29,0.29,0.14,0.86,0.43,0.09,0.57,0.29,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.29,3.71,1.86,1.86,0.29,0.14,0.0,0.0,0.0,0.0,1.43,0.71,0.29,0.14,0.33,0.4,0.2,0.2,0.28,0.33,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.4,0.2,0.2,0.28,0.33,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.28,0.33,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2,0.0,0.0,59.0
Matt Schaub,FA,QB,0.0,3.14,4.45,1.47,6.45,2.11,0.66,19.45,6.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.35,-0.28,-0.07,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,7.59,2.47,0.0,0.0,0.57,0.14,0.04,0.0,0.1,0.12,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.04,0.0,0.1,0.12,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.04,0.0,0.1,0.12,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.17,3,0.0,0.0,59.0
Joe Webb III,FA,QB,0.0,15.79,0.51,0.03,1.79,0.11,0.07,8.97,0.56,1.28,0.0,0.0,0.26,0.02,0.0,0.0,2.05,0.13,13.85,0.87,1.73,1.03,0.06,0.0,0.0,0.0,0.0,3.85,0.24,1.03,0.06,1.0,2.09,0.13,0.0,0.43,0.25,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.09,0.13,0.0,0.43,0.25,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.09,0.13,0.0,0.43,0.25,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3,0.0,0.0,59.0
Chad Henne,FA,QB,0.0,1.26,1.28,1.28,2.44,2.18,0.43,18.59,18.59,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.38,0.44,1.08,1.46,0.26,0.13,0.0,0.0,0.0,0.0,4.46,3.56,0.26,0.13,0.32,0.81,0.88,0.88,0.02,-0.2,1.26,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.81,0.88,0.88,0.02,-0.2,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.81,0.88,0.88,0.02,-0.2,1.26,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,3,0.0,0.0,59.0
Brandon Allen,SF,QB,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,59.0
Alex Tanney,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,59.0
Brandon Weeden,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.28,-0.1,-0.1,-0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,59.0
Garrett Gilbert,FA,QB,0.0,1.0,2.0,2.0,3.0,3.0,0.67,40.0,40.0,13.33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.28,1.6,1.6,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,59.0
Chad Kelly,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.28,-0.1,-0.1,-0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,59.0
Kyle Sloter,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,59.0
Tyler Bray,FA,QB,0.0,1.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.57,0.57,0.0,0.0,0.28,-0.57,-0.57,-0.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57,-0.57,-0.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57,-0.57,-0.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,59.0
Kyle Lauletta,FA,QB,0.0,2.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.44,-2.2,-1.1,-1.1,1.56,-1.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-2.2,-1.1,-1.1,1.56,-1.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-2.2,-1.1,-1.1,1.56,-1.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,1,0.0,0.0,59.0
