Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Drew Lock,NYG,QB,3.0,4.73,61.25,12.29,99.76,19.72,0.62,699.86,139.85,7.11,3.55,0.72,3.5,0.72,7.07,1.5,7.69,1.42,26.73,4.66,3.17,2.15,0.37,0.42,0.06,0.29,0.03,107.46,21.14,2.15,0.37,0.69,43.4,8.49,7.91,8.21,8.21,3.52,0.05,0.87,0.24,0.05,0.04,0.0,6.01,43.4,8.49,7.91,8.21,8.21,3.52,0.05,0.87,0.24,0.05,0.04,0.0,6.19,43.4,8.49,7.91,8.21,8.21,3.52,0.05,0.87,0.24,0.05,0.04,0.0,6.01,5,0.0,0.0,72.5
Tyler Huntley,CLE,QB,4.0,5.08,43.54,8.06,69.09,12.82,0.6,394.16,72.92,5.51,2.64,0.51,1.13,0.2,5.96,1.09,24.85,4.82,97.48,18.11,3.75,7.01,1.29,0.44,0.08,0.3,0.04,93.94,17.64,7.01,1.29,0.72,37.47,7.04,6.72,5.69,7.48,4.02,0.71,0.25,0.0,0.1,0.02,0.02,5.52,37.47,7.04,6.72,5.69,7.48,4.02,0.71,0.25,0.0,0.1,0.02,0.02,6.17,37.47,7.04,6.72,5.69,7.48,4.02,0.71,0.25,0.0,0.1,0.02,0.02,5.52,4,0.0,0.0,72.5
Davis Mills,HOU,QB,2.0,9.03,113.38,8.99,188.23,15.46,0.52,1183.62,92.8,5.21,7.28,0.63,4.87,0.34,12.41,0.99,11.33,0.9,37.97,3.15,4.0,2.56,0.17,0.51,0.03,0.87,0.06,199.56,16.36,2.56,0.17,0.86,79.01,6.59,4.22,6.62,6.82,5.97,1.13,1.1,0.46,0.36,0.07,0.03,5.91,79.01,6.59,4.22,6.62,6.82,5.97,1.13,1.36,0.21,0.36,0.05,0.03,5.97,79.01,6.59,4.22,6.62,6.82,5.97,1.13,1.1,0.46,0.36,0.07,0.03,5.91,3,7.85,133.38,44.0
Trevor Siemian,FA,QB,0.0,4.33,70.05,14.79,124.03,26.16,0.57,629.64,136.14,5.48,2.67,0.57,3.13,0.69,6.56,1.44,9.0,2.08,29.74,6.5,3.07,3.67,0.8,0.1,0.02,2.03,0.4,133.03,28.24,3.67,0.8,0.65,32.24,6.99,4.66,6.78,7.11,3.38,0.74,0.1,0.0,0.1,0.02,0.02,5.14,32.24,6.99,4.66,6.78,7.11,3.38,0.74,0.1,0.0,0.1,0.02,0.02,5.55,32.24,6.99,4.66,6.78,7.11,3.38,0.74,0.1,0.0,0.1,0.02,0.02,5.14,5,0.0,0.0,72.5
Trey Lance,DAL,QB,3.0,3.86,22.43,5.52,42.43,10.76,0.51,310.86,74.91,6.9,1.43,0.24,1.29,0.33,2.57,0.67,22.29,5.62,95.86,23.95,4.26,7.29,2.04,0.29,0.05,0.0,0.0,64.71,16.38,7.29,2.04,0.62,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,4.11,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,5.14,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,4.11,3,0.0,0.0,72.5
Jameis Winston,CLE,QB,3.0,5.9,43.01,9.6,73.56,15.95,0.56,492.12,110.87,6.28,3.6,0.7,3.37,0.72,5.1,1.26,7.78,1.38,16.36,3.06,0.53,1.67,0.24,0.1,0.01,0.1,0.01,81.34,17.33,1.67,0.24,0.76,33.17,7.04,5.42,4.79,7.47,5.11,0.1,0.25,0.25,0.2,0.16,0.04,4.71,33.17,7.04,5.42,4.79,7.47,5.11,0.1,0.25,0.25,0.2,0.16,0.04,4.83,33.17,7.04,5.42,4.79,7.47,5.11,0.1,0.25,0.25,0.2,0.16,0.04,4.71,5,0.0,0.0,72.5
P.J. Walker,SEA,QB,3.0,5.82,53.58,9.15,103.17,17.6,0.52,645.24,109.93,6.24,1.49,0.26,4.31,0.74,9.34,1.59,10.37,1.77,29.28,4.92,3.19,2.78,0.47,0.0,0.0,1.33,0.22,113.54,19.37,2.78,0.47,0.77,27.91,4.75,3.1,5.49,5.06,5.33,0.25,0.25,0.0,0.0,0.0,0.0,4.03,27.91,4.75,3.1,5.49,5.06,5.33,0.25,0.25,0.0,0.0,0.0,0.0,4.26,27.91,4.75,3.1,5.49,5.06,5.33,0.25,0.25,0.0,0.0,0.0,0.0,4.03,4,0.0,0.0,72.5
John Wolford,TB,QB,2.0,1.9,26.87,14.56,44.67,24.28,0.51,274.97,149.33,4.98,0.64,0.32,2.28,1.19,4.95,2.58,6.26,3.44,26.0,15.87,3.39,1.69,1.05,0.0,0.0,0.64,0.32,50.92,27.72,1.69,1.05,0.42,12.59,7.01,7.01,1.05,8.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.54,12.59,7.01,7.01,1.05,8.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,4.06,12.59,7.01,7.01,1.05,8.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.54,4,0.0,0.0,72.5
Teddy Bridgewater,FA,QB,0.0,3.82,53.55,5.31,80.82,8.18,0.25,616.03,64.93,3.14,3.35,0.36,2.11,0.28,6.0,0.64,7.01,1.73,26.86,1.58,2.16,2.78,0.26,0.39,0.03,0.22,0.01,87.83,9.91,2.78,0.26,0.49,40.83,4.09,4.48,2.91,4.24,2.57,0.24,0.49,0.44,0.08,0.08,0.01,3.89,40.83,4.09,4.48,2.91,4.24,2.57,0.24,0.49,0.44,0.08,0.08,0.01,4.02,40.83,4.09,4.48,2.91,4.24,2.57,0.24,0.49,0.44,0.08,0.08,0.01,3.89,5,0.0,0.0,72.5
Mike White,MIA,QB,2.0,5.11,37.12,9.02,59.8,14.64,0.72,433.05,104.46,9.98,1.85,0.41,2.39,0.55,2.61,0.65,6.9,1.31,-3.42,-0.39,-0.34,0.94,0.23,0.25,0.06,0.86,0.17,66.7,15.95,0.94,0.23,0.72,21.96,5.33,4.54,5.04,5.13,4.52,0.0,0.0,0.25,0.34,0.28,0.11,3.85,21.96,5.33,4.54,5.04,5.13,4.52,0.0,0.0,0.25,0.34,0.28,0.11,3.97,21.96,5.33,4.54,5.04,5.13,4.52,0.0,0.0,0.25,0.34,0.28,0.11,3.85,4,0.0,0.0,72.5
Dorian Thompson-Robinson,CLE,QB,2.0,8.0,60.0,7.5,112.0,14.0,0.54,440.0,55.0,3.93,1.0,0.12,4.0,0.5,6.0,0.75,14.0,1.75,65.0,8.12,4.64,4.0,0.5,0.0,0.0,0.0,0.0,126.0,15.75,4.0,0.5,0.88,26.1,3.26,1.1,4.24,3.72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,26.1,3.26,1.1,4.24,3.72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,26.1,3.26,1.1,4.24,3.72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1,0.0,0.0,72.5
Tim Boyle,HOU,QB,3.0,2.8,36.06,11.85,58.65,20.09,0.51,281.63,94.98,4.45,0.91,0.28,3.55,1.46,5.58,1.85,3.67,1.42,3.51,0.81,1.14,1.95,0.64,0.0,0.0,0.0,0.0,62.31,21.52,1.95,0.64,0.51,11.91,3.58,3.49,3.65,4.13,2.7,0.0,0.1,0.0,0.0,0.0,0.0,2.88,11.91,3.58,3.49,3.65,4.13,2.7,0.0,0.1,0.0,0.0,0.0,0.0,3.2,11.91,3.58,3.49,3.65,4.13,2.7,0.0,0.1,0.0,0.0,0.0,0.0,2.88,5,0.0,0.0,72.5
Brett Rypien,CHI,QB,2.0,2.43,25.2,9.16,46.85,17.84,0.46,236.5,86.57,4.43,0.57,0.15,1.76,0.61,3.24,1.12,3.52,1.36,13.23,6.21,4.15,1.11,0.43,0.0,0.0,0.86,0.37,50.37,19.2,1.11,0.43,0.48,9.59,3.34,3.34,2.34,4.33,2.43,0.0,0.0,0.0,0.0,0.0,0.0,2.59,9.59,3.34,3.34,2.34,4.33,2.43,0.0,0.0,0.0,0.0,0.0,0.0,2.8,9.59,3.34,3.34,2.34,4.33,2.43,0.0,0.0,0.0,0.0,0.0,0.0,2.59,4,0.0,0.0,72.5
Taysom Hill,NO,QB,2.0,15.61,18.05,1.29,29.42,2.12,0.59,243.15,17.21,8.78,1.66,0.11,0.57,0.05,3.16,0.21,83.85,5.38,443.4,28.48,5.26,28.29,1.82,5.0,0.32,0.81,0.05,113.27,7.5,28.29,1.82,1.0,18.03,1.38,1.25,1.24,1.3,15.05,0.24,0.04,0.18,0.1,0.03,0.01,1.82,18.03,1.38,1.25,1.24,1.3,15.05,0.24,0.04,0.18,0.1,0.03,0.01,2.73,18.03,1.38,1.25,1.24,1.3,15.05,0.24,0.04,0.18,0.1,0.03,0.01,1.82,5,0.0,0.0,72.5
Case Keenum,HOU,QB,4.0,2.3,26.26,11.74,41.85,18.8,0.55,228.49,100.59,4.48,0.91,0.37,1.95,0.94,4.19,1.95,3.65,1.47,2.78,0.74,0.49,0.59,0.12,0.0,0.0,0.1,0.02,45.49,20.26,0.59,0.12,0.47,10.94,4.6,4.33,5.86,4.56,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.62,10.94,4.6,4.33,5.86,4.56,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.68,10.94,4.6,4.33,5.86,4.56,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.62,5,0.0,0.0,72.5
Cooper Rush,DAL,QB,2.0,7.59,38.72,5.22,61.74,8.32,0.7,405.08,56.05,6.43,1.59,0.24,1.51,0.2,2.74,0.38,10.92,1.48,-2.49,-0.41,-0.19,0.9,0.11,0.0,0.0,0.1,0.03,72.67,9.8,0.9,0.11,0.86,20.55,2.89,2.05,3.06,3.16,6.97,0.26,0.36,0.0,0.0,0.0,0.0,2.58,20.55,2.89,2.05,3.06,3.16,6.97,0.26,0.36,0.0,0.0,0.0,0.0,2.64,20.55,2.89,2.05,3.06,3.16,6.97,0.26,0.36,0.0,0.0,0.0,0.0,2.58,5,0.0,0.0,72.5
Trace McSorley,WAS,QB,3.0,3.67,29.15,5.92,54.23,11.15,0.38,273.33,57.44,4.1,0.1,0.05,3.21,0.64,1.92,0.38,10.13,2.18,40.85,8.69,2.96,2.13,0.49,0.0,0.0,1.28,0.26,64.36,13.33,2.13,0.49,0.58,9.74,2.23,2.08,1.48,3.15,3.67,0.0,0.0,0.0,0.0,0.0,0.0,2.34,9.74,2.23,2.08,1.48,3.15,3.67,0.0,0.0,0.0,0.0,0.0,0.0,2.59,9.74,2.23,2.08,1.48,3.15,3.67,0.0,0.0,0.0,0.0,0.0,0.0,2.34,5,0.0,0.0,72.5
Anthony Brown Jr.,LV,QB,3.0,2.0,22.0,11.0,49.0,24.5,0.45,302.0,151.0,6.16,0.0,0.0,2.0,1.0,5.0,2.5,3.0,1.5,-5.0,-2.5,-1.67,0.0,0.0,0.0,0.0,1.0,0.5,52.0,26.0,0.0,0.0,0.44,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2,0.0,0.0,72.5
Jeff Driskel,WAS,QB,1.0,2.73,14.23,9.94,26.02,19.47,0.56,161.78,123.9,6.13,1.77,1.45,1.45,1.4,3.08,2.29,10.51,5.65,44.26,25.88,4.45,3.96,2.93,0.0,0.0,0.0,0.0,36.53,25.12,3.96,2.93,0.45,16.69,11.96,11.66,1.24,1.22,2.0,0.68,0.04,0.0,0.0,0.0,0.0,0.76,16.69,11.96,11.66,1.24,1.22,2.0,0.68,0.04,0.0,0.0,0.0,0.0,2.22,16.69,11.96,11.66,1.24,1.22,2.0,0.68,0.04,0.0,0.0,0.0,0.0,0.76,5,0.0,0.0,72.5
Blaine Gabbert,FA,QB,0.0,2.23,13.61,7.22,25.24,13.08,0.58,133.3,66.61,5.1,0.33,0.27,1.85,0.92,0.75,0.33,5.55,2.39,27.65,13.9,3.95,1.23,0.62,0.0,0.0,0.0,0.0,30.79,15.48,1.23,0.62,0.44,7.55,4.2,4.03,5.03,2.91,2.23,0.0,0.0,0.0,0.0,0.0,0.0,1.64,7.55,4.2,4.03,5.03,2.91,2.23,0.0,0.0,0.0,0.0,0.0,0.0,1.94,7.55,4.2,4.03,5.03,2.91,2.23,0.0,0.0,0.0,0.0,0.0,0.0,1.64,4,0.0,0.0,72.5
Sam Ehlinger,IND,QB,3.0,1.97,16.41,4.1,25.9,6.47,0.16,146.92,36.73,1.45,0.77,0.19,0.77,0.19,3.59,0.9,4.67,1.19,23.23,5.88,1.62,1.38,0.35,0.0,0.0,0.26,0.06,30.56,7.67,1.38,0.35,0.4,9.99,2.51,1.95,1.23,2.83,1.72,0.26,0.0,0.0,0.0,0.0,0.0,1.73,9.99,2.51,1.95,1.23,2.83,1.72,0.26,0.0,0.0,0.0,0.0,0.0,1.91,9.99,2.51,1.95,1.23,2.83,1.72,0.26,0.0,0.0,0.0,0.0,0.0,1.73,3,0.0,0.0,72.5
Kyle Allen,PIT,QB,3.0,5.4,14.88,4.96,24.51,8.2,0.23,138.33,46.08,2.21,0.75,0.25,1.02,0.34,1.7,0.58,9.96,1.81,-2.69,0.72,0.61,0.71,0.24,0.04,0.01,0.38,0.14,34.47,10.0,0.71,0.24,0.72,6.7,2.36,2.79,2.2,2.27,5.33,0.08,0.0,0.0,0.0,0.0,0.0,1.66,6.7,2.36,2.79,2.2,2.27,5.33,0.08,0.0,0.0,0.0,0.0,0.0,1.78,6.7,2.36,2.79,2.2,2.27,5.33,0.08,0.0,0.0,0.0,0.0,0.0,1.66,5,0.0,0.0,72.5
Brandon Allen,SF,QB,3.0,2.44,15.51,4.64,25.21,6.58,0.83,147.18,40.72,6.49,1.03,0.21,0.41,0.08,2.38,0.99,5.05,2.55,1.87,-0.14,-0.03,1.41,0.79,0.0,0.0,0.1,0.02,30.26,9.13,1.41,0.79,0.44,9.55,2.32,1.53,1.96,1.86,2.33,0.0,0.0,0.1,0.0,0.03,0.0,1.23,9.55,2.32,1.53,1.96,1.86,2.33,0.0,0.0,0.1,0.0,0.03,0.0,1.63,9.55,2.32,1.53,1.96,1.86,2.33,0.0,0.0,0.1,0.0,0.03,0.0,1.23,5,0.0,0.0,72.5
Brian Hoyer,FA,QB,0.0,2.63,16.87,6.72,29.37,11.26,0.65,178.84,66.12,7.15,0.1,0.02,1.27,0.45,0.94,0.53,2.97,0.87,-2.32,-0.46,-0.37,0.14,0.06,0.0,0.0,0.04,0.04,32.34,12.13,0.14,0.06,0.5,6.01,2.16,2.71,1.56,2.26,2.63,0.0,0.0,0.0,0.0,0.0,0.0,1.58,6.01,2.16,2.71,1.56,2.26,2.63,0.0,0.0,0.0,0.0,0.0,0.0,1.61,6.01,2.16,2.71,1.56,2.26,2.63,0.0,0.0,0.0,0.0,0.0,0.0,1.58,5,0.0,0.0,72.5
C.J. Beathard,JAC,QB,3.0,6.34,29.15,4.04,39.64,5.54,0.74,257.79,35.81,6.76,0.85,0.11,0.25,0.06,4.3,0.58,6.25,0.95,21.87,2.73,2.83,1.27,0.16,0.0,0.0,0.12,0.02,45.89,6.49,1.27,0.16,0.78,15.45,2.07,0.54,2.88,2.39,6.31,0.0,0.04,0.0,0.0,0.0,0.0,1.52,15.45,2.07,0.54,2.88,2.39,6.31,0.0,0.04,0.0,0.0,0.0,0.0,1.59,15.45,2.07,0.54,2.88,2.39,6.31,0.0,0.04,0.0,0.0,0.0,0.0,1.52,5,0.0,0.0,72.5
Josh Johnson,BAL,QB,2.0,1.5,10.33,3.21,15.83,5.21,0.53,114.67,34.92,5.42,0.83,0.21,0.33,0.08,0.5,0.12,3.17,2.04,7.17,3.67,1.77,0.58,0.46,0.0,0.0,0.0,0.0,19.0,7.25,0.58,0.46,0.34,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.28,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.5,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.28,3,0.0,0.0,72.5
Malik Willis,TEN,QB,3.0,4.14,11.71,2.22,21.0,3.68,0.72,131.71,28.89,11.86,0.0,0.0,0.86,0.12,5.71,1.36,11.29,2.3,50.14,10.02,4.3,3.0,0.56,0.29,0.04,1.29,0.32,32.29,5.97,3.0,0.56,0.64,8.59,1.65,0.46,3.76,1.9,4.14,0.0,0.0,0.0,0.0,0.0,0.0,1.12,8.59,1.65,0.46,3.76,1.9,4.14,0.0,0.0,0.0,0.0,0.0,0.0,1.4,8.59,1.65,0.46,3.76,1.9,4.14,0.0,0.0,0.0,0.0,0.0,0.0,1.12,2,0.0,0.0,72.5
Clayton Tune,ARI,QB,3.0,8.0,12.0,1.5,21.0,2.62,0.57,62.0,7.75,2.95,0.0,0.0,2.0,0.25,7.0,0.88,8.0,1.0,30.0,3.75,3.75,3.0,0.38,1.0,0.12,1.0,0.12,29.0,3.62,3.0,0.38,0.88,9.5,1.19,0.15,2.11,1.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,9.5,1.19,0.15,2.11,1.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,9.5,1.19,0.15,2.11,1.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1,0.0,0.0,72.5
Skylar Thompson,MIA,QB,3.0,2.71,17.14,2.45,30.0,4.29,0.16,152.57,21.8,1.45,0.29,0.04,0.86,0.12,1.71,0.25,4.0,0.57,6.0,0.86,0.43,0.29,0.04,0.0,0.0,0.57,0.08,34.0,4.86,0.29,0.04,0.44,5.86,0.84,1.03,1.01,1.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.09,5.86,0.84,1.03,1.01,1.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.11,5.86,0.84,1.03,1.01,1.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.09,2,0.0,0.0,72.5
Jaren Hall,MIN,QB,3.0,3.0,13.0,4.33,20.0,6.67,0.65,168.0,56.0,8.4,0.0,0.0,1.0,0.33,4.0,1.33,6.0,2.0,14.0,4.67,2.33,0.0,0.0,0.0,0.0,2.0,0.67,26.0,8.67,0.0,0.0,0.56,3.1,1.03,0.1,2.82,1.31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.1,1.03,0.1,2.82,1.31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.1,1.03,0.1,2.82,1.31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,0.0,0.0,72.5
Sean Clifford,GB,QB,2.0,2.0,1.0,0.5,1.0,0.5,1.0,37.0,18.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,-2.0,-1.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.44,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0.0,0.0,72.5
Nathan Peterman,LV,QB,4.0,2.11,3.57,1.27,6.35,2.25,0.16,35.22,12.4,1.57,0.25,0.08,0.25,0.08,0.94,0.47,1.96,1.02,-0.19,-0.11,0.08,0.14,0.14,0.0,0.0,0.0,0.0,8.32,3.27,0.14,0.14,0.45,2.14,0.73,-0.03,1.5,0.54,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2.14,0.73,-0.03,1.5,0.54,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.14,0.73,-0.03,1.5,0.54,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.26,4,0.0,0.0,72.5
AJ McCarron,FA,QB,0.0,2.0,3.82,1.91,4.76,2.38,0.81,19.06,9.53,4.77,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,2.38,0.0,0.0,0.44,0.8,0.4,0.4,0.57,0.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.8,0.4,0.4,0.57,0.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.8,0.4,0.4,0.57,0.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,5,0.0,0.0,72.5
Nate Sudfeld,DET,QB,2.0,1.86,0.69,0.69,1.66,1.66,0.06,4.41,4.41,0.37,0.0,0.0,0.14,0.14,1.14,0.71,4.59,2.43,-1.79,-0.07,0.14,0.14,0.14,0.0,0.0,0.14,0.14,6.24,4.09,0.14,0.14,0.42,-0.41,-0.24,-0.24,0.12,-0.46,1.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.41,-0.24,-0.24,0.12,-0.46,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.41,-0.24,-0.24,0.12,-0.46,1.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,5,0.0,0.0,72.5
Matt Barkley,FA,QB,0.0,1.17,0.48,0.1,0.92,0.18,0.02,8.61,1.72,0.41,0.04,0.01,0.04,0.01,0.04,0.01,2.31,2.1,-2.31,-2.1,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,3.23,2.29,0.0,0.0,0.3,0.25,-0.11,-0.2,0.18,0.1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,-0.11,-0.2,0.18,0.1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,-0.11,-0.2,0.18,0.1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5,0.0,0.0,72.5
Feleipe Franks,CAR,QB,3.0,5.29,0.0,0.0,0.29,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.05,0.0,0.0,1.57,0.29,1.71,0.29,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.33,0.0,0.0,0.74,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3,0.0,0.0,72.5
Kyle Trask,TB,QB,3.0,1.71,0.86,0.86,3.29,2.93,0.09,6.57,6.57,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.36,-0.71,-0.36,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.29,0.0,0.0,0.39,0.19,0.22,0.22,0.05,-0.11,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.22,0.22,0.05,-0.11,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.22,0.22,0.05,-0.11,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2,0.0,0.0,72.5
Logan Woodside,CIN,QB,3.0,1.49,1.89,1.85,2.58,2.48,0.47,16.9,16.67,4.25,0.0,0.0,0.62,0.62,0.62,0.62,1.48,0.81,3.5,3.61,3.65,0.04,0.01,0.0,0.0,0.0,0.0,4.06,3.29,0.04,0.01,0.34,0.42,0.42,0.42,0.04,-0.03,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.42,0.42,0.42,0.04,-0.03,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.42,0.42,0.42,0.04,-0.03,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4,0.0,0.0,72.5
Max Duggan,LAC,QB,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,72.5
Jacob Eason,FA,QB,0.0,1.64,0.97,0.97,1.79,1.79,0.19,17.69,17.69,3.54,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.79,0.0,0.0,0.38,0.36,0.36,0.36,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,72.5
Chris Oladokun,KC,QB,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,72.5
Malik Cunningham,BAL,QB,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,72.5
