Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Jameis Winston,CLE,QB,2.0,9.79,129.92,13.08,213.59,21.47,0.59,1515.31,152.3,6.8,9.26,0.9,8.97,0.92,17.03,1.73,17.82,1.69,53.31,4.76,2.15,11.26,0.98,0.64,0.05,1.28,0.11,231.41,23.16,11.26,0.98,0.91,100.63,9.87,8.69,9.42,9.12,6.38,0.64,0.74,0.74,1.28,0.26,0.13,9.04,100.63,9.87,8.69,9.42,9.12,6.38,0.64,0.74,0.74,1.28,0.26,0.13,9.53,100.63,9.87,8.69,9.42,9.12,6.38,0.64,0.74,0.74,1.28,0.26,0.13,9.04,8,6.45,109.66,44.0
Marcus Mariota,WAS,QB,2.0,4.03,44.51,10.0,64.87,13.74,0.72,502.97,109.3,7.89,4.36,1.06,1.18,0.16,5.56,1.12,22.31,5.2,117.23,27.56,5.47,8.46,2.03,1.05,0.24,0.56,0.11,87.18,18.94,8.46,2.03,0.61,53.65,12.47,14.57,10.86,11.18,1.82,0.21,1.05,0.1,0.85,0.35,0.34,8.02,53.65,12.47,14.57,10.86,11.18,1.82,0.21,1.05,0.1,0.85,0.35,0.34,9.04,53.65,12.47,14.57,10.86,11.18,1.82,0.21,1.05,0.1,0.85,0.35,0.34,8.02,8,0.0,0.0,74.5
Tyler Huntley,MIA,QB,2.0,5.0,68.21,13.64,106.23,21.25,0.63,650.95,130.19,6.0,2.9,0.58,2.23,0.45,11.36,2.27,24.92,4.98,114.69,22.94,4.6,8.41,1.68,1.38,0.28,1.28,0.26,131.15,26.23,8.41,1.68,0.72,52.83,10.57,9.15,6.1,10.97,4.0,0.26,0.1,0.64,0.0,0.16,0.0,7.84,52.83,10.57,9.15,6.1,10.97,4.0,0.26,0.1,0.64,0.0,0.16,0.0,8.68,52.83,10.57,9.15,6.1,10.97,4.0,0.26,0.1,0.64,0.0,0.16,0.0,7.84,5,0.0,0.0,74.5
Drew Lock,NYG,QB,1.0,6.14,90.14,14.35,151.0,23.9,0.6,920.14,148.07,6.27,5.14,0.83,4.43,0.72,10.29,1.65,14.29,2.19,99.0,14.57,6.08,6.71,0.99,1.43,0.21,1.43,0.21,165.29,26.09,6.71,0.99,0.79,69.96,10.98,8.53,10.62,9.92,3.71,1.43,0.29,0.0,0.71,0.12,0.12,8.18,69.96,10.98,8.53,10.62,9.92,3.71,1.43,0.29,0.0,0.71,0.12,0.12,8.67,69.96,10.98,8.53,10.62,9.92,3.71,1.43,0.29,0.0,0.71,0.12,0.12,8.18,6,9.25,157.33,27.0
Cooper Rush,DAL,QB,2.0,10.56,134.13,11.77,220.2,19.3,0.64,1326.77,116.6,6.04,8.21,0.7,3.77,0.34,9.31,0.81,20.67,1.89,10.87,0.88,0.4,3.56,0.31,0.0,0.0,1.92,0.16,240.87,21.19,3.56,0.31,0.96,80.65,7.02,7.98,5.92,7.0,7.15,1.38,2.03,0.0,0.0,0.0,0.0,8.0,80.65,7.02,7.98,5.92,7.0,7.15,1.38,2.03,0.0,0.0,0.0,0.0,8.15,80.65,7.02,7.98,5.92,7.0,7.15,1.38,2.03,0.0,0.0,0.0,0.0,8.0,8,8.16,138.7,37.0
Andy Dalton,CAR,QB,2.0,6.05,102.51,16.08,156.21,24.82,0.64,1021.0,157.55,6.34,6.85,1.05,4.77,0.71,7.82,1.19,10.9,1.65,30.41,5.06,3.19,2.41,0.43,0.0,0.0,0.1,0.01,167.1,26.47,2.41,0.43,0.75,66.45,10.3,8.06,10.52,9.48,3.36,1.49,0.1,1.0,0.1,0.27,0.01,7.83,66.45,10.3,8.06,10.52,9.48,3.36,1.49,0.1,1.0,0.1,0.27,0.01,8.04,66.45,10.3,8.06,10.52,9.48,3.36,1.49,0.1,1.0,0.1,0.27,0.01,7.83,8,10.26,174.45,25.0
Jacoby Brissett,NE,QB,3.0,7.33,89.72,10.88,146.95,17.57,0.64,854.41,104.44,6.51,3.28,0.5,1.26,0.12,14.0,1.62,15.41,1.82,69.54,8.37,4.78,6.33,0.69,0.21,0.01,1.05,0.11,162.36,19.39,6.33,0.69,0.81,53.41,6.94,8.76,5.2,7.5,6.26,0.77,0.1,0.1,0.1,0.02,0.01,7.03,53.41,6.94,8.76,5.2,7.5,6.26,0.77,0.1,0.1,0.1,0.02,0.01,7.37,53.41,6.94,8.76,5.2,7.5,6.26,0.77,0.1,0.1,0.1,0.02,0.01,7.03,8,11.02,187.41,20.0
Michael Penix Jr.,ATL,QB,2.0,5.0,61.0,12.2,105.0,21.0,0.58,775.0,155.0,7.38,3.0,0.6,3.0,0.6,4.0,0.8,7.0,1.4,11.0,2.2,1.57,1.0,0.2,1.0,0.2,0.0,0.0,112.0,22.4,1.0,0.2,0.72,47.2,9.44,7.4,10.43,8.6,4.0,0.0,0.0,0.0,1.0,0.25,0.25,6.69,47.2,9.44,7.4,10.43,8.6,4.0,0.0,0.0,0.0,1.0,0.25,0.25,6.79,47.2,9.44,7.4,10.43,8.6,4.0,0.0,0.0,0.0,1.0,0.25,0.25,6.69,1,0.0,0.0,74.5
Desmond Ridder,LV,QB,3.0,7.46,104.67,12.79,165.77,20.48,0.62,1093.38,125.35,5.96,4.56,0.51,4.36,0.46,15.28,2.04,21.0,2.47,79.13,9.56,3.91,6.31,0.67,1.28,0.08,3.28,0.43,186.77,22.95,6.31,0.67,0.78,67.53,7.27,5.92,5.79,7.59,5.82,0.62,0.26,0.26,0.51,0.06,0.04,6.42,67.53,7.27,5.92,5.79,7.59,5.82,0.62,0.26,0.26,0.51,0.06,0.04,6.75,67.53,7.27,5.92,5.79,7.59,5.82,0.62,0.26,0.26,0.51,0.06,0.04,6.42,3,7.0,118.97,43.0
Tanner McKee,PHI,QB,3.0,2.0,30.0,15.0,45.0,22.5,0.67,323.0,161.5,7.18,4.0,2.0,0.0,0.0,2.0,1.0,5.0,2.5,-1.0,-0.5,-0.2,1.0,0.5,0.0,0.0,0.0,0.0,50.0,25.0,1.0,0.5,0.44,28.9,14.45,14.45,6.29,14.93,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3,28.9,14.45,14.45,6.29,14.93,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.55,28.9,14.45,14.45,6.29,14.93,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3,1,0.0,0.0,74.5
Kenny Pickett,PHI,QB,2.0,7.62,92.69,9.43,149.9,15.38,0.61,963.87,100.5,6.71,3.54,0.44,2.59,0.28,11.23,1.22,22.18,2.49,47.77,4.95,1.84,7.36,0.82,1.21,0.17,0.1,0.01,172.08,17.86,7.36,0.82,0.82,62.32,7.04,4.33,6.44,7.43,5.95,1.31,0.26,0.1,0.0,0.01,0.0,5.93,62.32,7.04,4.33,6.44,7.43,5.95,1.31,0.26,0.1,0.0,0.01,0.0,6.34,62.32,7.04,4.33,6.44,7.43,5.95,1.31,0.36,0.0,0.0,0.0,0.0,5.92,3,8.05,136.77,38.0
Sam Howell,SEA,QB,2.0,6.38,103.82,8.05,167.85,14.17,0.45,1044.51,81.98,3.66,5.49,0.42,6.13,0.63,19.54,2.14,13.46,1.45,72.31,7.99,3.41,5.28,0.7,1.38,0.18,0.51,0.03,181.31,15.62,5.28,0.7,0.64,73.29,6.21,6.67,2.2,4.16,3.46,0.26,1.03,0.87,0.77,0.24,0.05,4.93,73.29,6.21,6.67,2.2,4.16,3.46,0.26,1.03,0.87,0.77,0.24,0.05,5.27,73.29,6.21,6.67,2.2,4.16,3.46,0.26,1.03,0.87,0.77,0.24,0.05,4.93,3,5.01,85.23,47.0
Tyrod Taylor,NYJ,QB,2.0,4.41,41.26,8.36,61.08,11.52,0.73,426.08,71.38,6.12,3.31,1.11,0.87,0.1,4.67,0.5,12.18,2.02,66.03,11.15,5.54,3.72,0.73,0.0,0.0,0.1,0.03,73.26,13.54,3.72,0.73,0.6,37.24,8.94,7.89,6.25,9.32,3.64,0.0,0.51,0.26,0.0,0.03,0.0,4.72,37.24,8.94,7.89,6.25,9.32,3.64,0.0,0.51,0.26,0.0,0.03,0.0,5.08,37.24,8.94,7.89,6.25,9.32,3.64,0.0,0.51,0.26,0.0,0.03,0.0,4.72,8,0.0,0.0,74.5
Taylor Heinicke,LAC,QB,3.0,4.77,37.41,6.11,64.64,10.73,0.59,436.82,71.31,6.0,2.51,0.39,1.64,0.27,5.92,1.11,8.0,1.41,54.46,10.66,8.88,2.54,0.49,0.36,0.06,0.51,0.06,72.64,12.14,2.54,0.49,0.7,32.5,5.49,5.58,1.62,6.94,3.59,0.72,0.36,0.1,0.0,0.01,0.0,4.75,32.5,5.49,5.58,1.62,6.94,3.59,0.72,0.36,0.1,0.0,0.01,0.0,4.99,32.5,5.49,5.58,1.62,6.94,3.59,0.72,0.36,0.1,0.0,0.01,0.0,4.75,6,0.0,0.0,74.5
Jake Browning,CIN,QB,2.0,4.71,48.86,5.43,69.43,7.71,0.2,553.14,61.46,2.28,3.43,0.38,2.0,0.22,6.86,0.76,9.14,1.34,34.86,3.55,0.63,3.43,0.38,0.86,0.09,0.0,0.0,78.57,9.05,3.43,0.38,0.67,42.86,4.73,5.36,2.33,4.49,3.0,0.29,0.57,0.29,0.57,0.14,0.08,4.76,42.86,4.73,5.36,2.33,4.49,3.0,0.29,0.57,0.29,0.57,0.14,0.08,4.95,42.86,4.73,5.36,2.33,4.49,3.0,0.29,0.57,0.29,0.57,0.14,0.08,4.76,2,0.0,0.0,74.5
Tommy DeVito,NYG,QB,2.0,5.0,54.71,10.64,82.29,15.56,0.68,498.14,92.65,5.94,2.29,0.23,0.86,0.09,14.86,2.49,16.0,2.94,78.57,13.19,4.41,2.71,0.44,0.29,0.03,0.29,0.03,98.29,18.49,2.71,0.44,0.67,37.21,5.97,4.91,6.1,6.16,4.14,0.29,0.29,0.29,0.0,0.03,0.0,4.73,37.21,5.97,4.91,6.1,6.16,4.14,0.29,0.29,0.29,0.0,0.03,0.0,4.94,37.21,5.97,4.91,6.1,6.16,4.14,0.29,0.29,0.29,0.0,0.03,0.0,4.73,2,0.0,0.0,74.5
Jimmy Garoppolo,LAR,QB,2.0,3.56,66.74,23.27,101.21,35.34,0.66,773.03,280.96,7.86,4.72,1.69,3.36,1.01,7.36,2.6,8.77,2.23,16.59,4.94,2.25,3.31,0.96,0.21,0.02,0.21,0.02,109.97,37.57,3.31,0.96,0.5,49.44,17.65,17.65,2.35,4.37,1.59,0.46,0.51,0.9,0.1,0.69,0.01,4.07,49.44,17.65,17.65,2.35,4.37,1.59,0.46,0.51,0.9,0.1,0.69,0.01,4.55,49.44,17.65,17.65,2.35,4.37,1.59,0.46,0.51,0.9,0.1,0.69,0.01,4.07,8,0.0,0.0,74.5
Mitchell Trubisky,BUF,QB,2.0,7.77,41.36,6.5,62.56,9.98,0.7,405.2,63.5,6.64,2.72,0.4,1.79,0.33,2.92,0.52,16.95,2.31,18.38,3.4,1.11,2.9,0.48,0.72,0.13,0.26,0.05,79.51,12.29,2.9,0.48,0.87,31.68,5.0,3.66,4.77,5.31,7.05,0.46,0.0,0.26,0.0,0.06,0.0,3.85,31.68,5.0,3.66,4.77,5.31,7.05,0.46,0.0,0.26,0.0,0.06,0.0,4.1,31.68,5.0,3.66,4.77,5.31,7.05,0.46,0.0,0.26,0.0,0.06,0.0,3.85,8,0.0,0.0,74.5
Carson Wentz,KC,QB,2.0,3.26,29.69,6.95,46.64,10.67,0.65,297.44,68.61,6.37,1.64,0.4,1.18,0.24,5.74,1.44,8.54,3.1,23.18,8.28,1.24,2.08,0.78,0.36,0.14,0.1,0.01,55.18,13.78,2.08,0.78,0.56,22.45,6.04,4.95,7.28,5.52,2.69,0.0,0.0,0.1,0.46,0.32,0.29,3.52,22.45,6.04,4.95,7.28,5.52,2.69,0.0,0.0,0.1,0.46,0.32,0.29,3.91,22.45,6.04,4.95,7.28,5.52,2.69,0.0,0.0,0.1,0.46,0.32,0.29,3.52,8,0.0,0.0,74.5
Malik Willis,GB,QB,2.0,5.97,29.85,4.46,42.15,6.26,0.73,399.85,60.74,10.79,1.92,0.28,0.31,0.04,7.18,1.22,16.87,2.66,106.46,16.23,5.97,4.92,0.75,0.74,0.1,1.1,0.2,59.03,8.92,4.92,0.75,0.77,36.29,5.33,2.54,7.3,5.13,5.33,0.0,0.0,0.0,0.64,0.11,0.11,3.49,36.29,5.33,2.54,7.3,5.13,5.33,0.0,0.0,0.0,0.64,0.11,0.11,3.87,36.29,5.33,2.54,7.3,5.13,5.33,0.0,0.0,0.0,0.64,0.11,0.11,3.49,3,0.0,0.0,74.5
Dorian Thompson-Robinson,CLE,QB,4.0,7.29,60.71,8.36,116.29,16.04,0.53,440.0,60.61,3.79,0.29,0.03,5.43,0.76,7.43,1.03,19.0,2.64,105.71,14.77,5.48,7.57,1.06,0.0,0.0,0.71,0.1,135.29,18.69,7.57,1.06,0.85,23.03,3.15,1.24,3.73,3.72,7.29,0.0,0.0,0.0,0.0,0.0,0.0,3.27,23.03,3.15,1.24,3.73,3.72,7.29,0.0,0.0,0.0,0.0,0.0,0.0,3.81,23.03,3.15,1.24,3.73,3.72,7.29,0.0,0.0,0.0,0.0,0.0,0.0,3.27,2,0.0,0.0,74.5
Nick Mullens,MIN,QB,4.0,4.26,29.08,5.99,41.79,8.55,0.9,382.21,78.81,15.36,1.9,0.38,2.15,0.44,3.08,0.62,4.9,1.1,5.95,1.17,0.42,1.13,0.23,0.0,0.0,0.0,0.0,46.69,9.65,1.13,0.23,0.67,21.34,4.38,5.43,2.77,4.53,3.49,0.0,0.26,0.51,0.0,0.17,0.0,3.65,21.34,4.38,5.43,2.77,4.53,3.49,0.0,0.26,0.51,0.0,0.17,0.0,3.77,21.34,4.38,5.43,2.77,4.53,3.49,0.0,0.26,0.51,0.0,0.17,0.0,3.65,7,0.0,0.0,74.5
Tim Boyle,NYG,QB,3.0,2.79,29.82,10.08,52.62,18.09,0.53,272.62,93.13,5.16,0.9,0.3,1.87,0.76,3.59,1.2,3.15,1.19,6.85,2.15,2.14,1.41,0.47,0.0,0.0,0.0,0.0,55.77,19.28,1.41,0.47,0.53,13.34,4.39,3.65,2.71,5.63,2.79,0.0,0.0,0.0,0.0,0.0,0.0,3.11,13.34,4.39,3.65,2.71,5.63,2.79,0.0,0.0,0.0,0.0,0.0,0.0,3.34,13.34,4.39,3.65,2.71,5.63,2.79,0.0,0.0,0.0,0.0,0.0,0.0,3.11,6,0.0,0.0,74.5
Tyson Bagent,CHI,QB,2.0,4.29,28.29,5.73,42.29,8.53,0.9,253.29,51.05,5.65,0.86,0.17,1.71,0.34,1.43,0.29,10.86,2.39,26.14,4.98,0.52,3.86,0.81,0.57,0.11,0.57,0.11,53.14,10.91,3.86,0.81,0.67,16.73,3.33,3.65,1.62,3.62,4.0,0.0,0.29,0.0,0.0,0.0,0.0,2.87,16.73,3.33,3.65,1.62,3.62,4.0,0.0,0.29,0.0,0.0,0.0,0.0,3.28,16.73,3.33,3.65,1.62,3.62,4.0,0.0,0.29,0.0,0.0,0.0,0.0,2.87,2,0.0,0.0,74.5
Davis Mills,HOU,QB,3.0,5.64,47.38,5.97,82.21,10.71,0.54,500.05,62.69,5.58,2.26,0.2,1.54,0.1,4.97,0.62,5.72,0.78,20.44,2.89,3.85,1.72,0.26,0.21,0.01,0.31,0.02,87.92,11.5,1.72,0.26,0.72,30.91,3.65,2.34,4.17,4.15,4.67,0.41,0.46,0.0,0.1,0.01,0.01,3.01,30.91,3.65,2.34,4.17,4.15,4.67,0.41,0.36,0.1,0.1,0.02,0.01,3.15,30.91,3.65,2.34,4.17,4.15,4.67,0.41,0.36,0.1,0.1,0.02,0.01,3.02,4,0.0,0.0,74.5
Brett Rypien,MIN,QB,3.0,2.57,28.0,10.21,52.29,19.86,0.51,260.86,95.93,4.8,0.57,0.14,1.86,0.64,3.71,1.29,3.86,1.5,15.57,7.29,4.86,1.29,0.5,0.0,0.0,1.0,0.43,56.14,21.36,1.29,0.5,0.5,10.43,3.64,3.83,2.35,4.79,2.57,0.0,0.0,0.0,0.0,0.0,0.0,2.9,10.43,3.64,3.83,2.35,4.79,2.57,0.0,0.0,0.0,0.0,0.0,0.0,3.15,10.43,3.64,3.83,2.35,4.79,2.57,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5,0.0,0.0,74.5
Jarrett Stidham,DEN,QB,3.0,3.0,15.69,5.23,25.44,8.48,0.22,194.46,64.82,2.74,0.92,0.31,0.56,0.19,2.51,0.84,6.31,2.1,13.87,4.63,1.64,1.62,0.54,0.0,0.0,0.1,0.03,31.74,10.58,1.62,0.54,0.56,12.11,4.04,5.01,3.64,3.88,2.54,0.36,0.0,0.0,0.1,0.05,0.05,2.64,12.11,4.04,5.01,3.64,3.88,2.54,0.36,0.0,0.0,0.1,0.05,0.05,2.9,12.11,4.04,5.01,3.64,3.88,2.54,0.36,0.0,0.0,0.1,0.05,0.05,2.64,6,0.0,0.0,74.5
Bailey Zappe,CLE,QB,3.0,3.62,49.49,15.18,83.67,27.67,0.56,515.23,161.62,5.92,2.69,0.92,3.9,1.59,7.67,1.44,6.67,1.97,22.56,3.41,1.89,1.74,0.21,0.26,0.03,0.56,0.1,90.33,29.64,1.74,0.21,0.49,30.1,8.84,7.99,2.51,3.13,2.74,0.51,0.1,0.26,0.0,0.03,0.0,2.57,30.1,8.84,7.99,2.51,3.13,2.74,0.51,0.1,0.26,0.0,0.03,0.0,2.68,30.1,8.84,7.99,2.51,3.13,2.74,0.51,0.1,0.26,0.0,0.03,0.0,2.57,3,0.0,0.0,74.5
Case Keenum,HOU,QB,2.0,2.0,24.86,12.43,39.86,19.93,0.54,210.14,105.07,4.25,0.71,0.36,2.14,1.07,4.29,2.14,2.86,1.43,0.71,0.36,0.36,0.29,0.14,0.0,0.0,0.0,0.0,42.71,21.36,0.29,0.14,0.44,9.23,4.61,4.61,5.98,4.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,9.23,4.61,4.61,5.98,4.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,9.23,4.61,4.61,5.98,4.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,8,0.0,0.0,74.5
Trey Lance,DAL,QB,3.0,3.86,23.62,6.08,39.62,10.26,0.59,256.07,66.25,6.46,0.0,0.0,1.0,0.26,3.72,0.95,11.69,3.11,44.59,11.92,3.79,3.55,0.97,0.0,0.0,0.0,0.0,51.31,13.37,3.55,0.97,0.64,13.67,3.57,1.03,5.99,3.74,3.86,0.0,0.0,0.0,0.0,0.0,0.0,2.05,13.67,3.57,1.03,5.99,3.74,3.86,0.0,0.0,0.0,0.0,0.0,0.0,2.53,13.67,3.57,1.03,5.99,3.74,3.86,0.0,0.0,0.0,0.0,0.0,0.0,2.05,4,0.0,0.0,74.5
Sam Ehlinger,IND,QB,3.0,1.86,18.29,4.57,28.86,7.21,0.18,163.71,40.93,1.62,0.86,0.21,0.86,0.21,4.0,1.0,4.86,1.21,24.86,6.21,1.46,1.43,0.36,0.0,0.0,0.29,0.07,33.71,8.43,1.43,0.36,0.39,11.03,2.76,2.16,1.31,3.09,1.57,0.29,0.0,0.0,0.0,0.0,0.0,1.91,11.03,2.76,2.16,1.31,3.09,1.57,0.29,0.0,0.0,0.0,0.0,0.0,2.08,11.03,2.76,2.16,1.31,3.09,1.57,0.29,0.0,0.0,0.0,0.0,0.0,1.91,4,0.0,0.0,74.5
Joe Milton III,NE,QB,2.0,1.0,22.0,22.0,29.0,29.0,0.76,241.0,241.0,8.31,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,16.0,1.6,4.0,4.0,1.0,1.0,1.0,1.0,39.0,39.0,4.0,4.0,0.28,19.2,19.2,19.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.2,19.2,19.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,19.2,19.2,19.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,74.5
Teddy Bridgewater,DET,QB,3.0,2.14,14.0,2.8,22.57,4.51,0.18,195.15,39.03,2.47,1.14,0.23,1.14,0.23,2.0,0.4,2.29,1.6,6.29,0.11,1.86,0.57,0.11,0.0,0.0,0.0,0.0,24.86,6.11,0.57,0.11,0.41,11.86,2.26,2.71,2.45,2.29,1.86,0.0,0.0,0.29,0.0,0.07,0.0,1.89,11.86,2.26,2.71,2.45,2.29,1.86,0.0,0.0,0.29,0.0,0.07,0.0,1.95,11.86,2.26,2.71,2.45,2.29,1.86,0.0,0.0,0.29,0.0,0.07,0.0,1.89,6,0.0,0.0,74.5
Jake Haener,NO,QB,4.0,8.0,18.0,2.25,39.0,4.88,0.46,226.0,28.25,5.79,1.0,0.12,1.0,0.12,6.0,0.75,11.0,1.38,22.0,2.75,2.0,3.0,0.38,0.0,0.0,0.0,0.0,50.0,6.25,3.0,0.38,0.88,14.3,1.79,0.85,2.56,2.31,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,14.3,1.79,0.85,2.56,2.31,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,14.3,1.79,0.85,2.56,2.31,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1,0.0,0.0,74.5
Skylar Thompson,MIA,QB,3.0,2.9,19.62,5.37,31.92,8.59,0.47,174.64,47.78,4.16,0.1,0.01,0.31,0.04,4.46,1.37,2.08,0.42,4.72,1.16,2.72,0.1,0.01,0.0,0.0,0.21,0.03,34.0,9.01,0.1,0.01,0.52,7.17,1.99,2.68,1.84,2.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.81,7.17,1.99,2.68,1.84,2.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.82,7.17,1.99,2.68,1.84,2.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.81,3,0.0,0.0,74.5
Trevor Siemian,TEN,QB,3.0,2.13,23.59,5.18,41.9,9.18,0.2,204.51,46.56,1.94,0.62,0.15,1.13,0.26,2.26,0.51,3.23,0.77,11.08,2.46,1.14,1.38,0.31,0.0,0.0,0.77,0.15,45.13,9.95,1.38,0.31,0.41,9.07,2.16,1.32,2.45,2.19,1.87,0.26,0.0,0.0,0.0,0.0,0.0,1.56,9.07,2.16,1.32,2.45,2.19,1.87,0.26,0.0,0.0,0.0,0.0,0.0,1.71,9.07,2.16,1.32,2.45,2.19,1.87,0.26,0.0,0.0,0.0,0.0,0.0,1.56,6,0.0,0.0,74.5
Taysom Hill,NO,QB,3.0,10.87,4.15,0.34,7.33,0.62,0.53,59.36,4.55,6.6,0.46,0.03,0.64,0.08,0.72,0.04,55.62,5.04,340.0,32.39,6.45,21.69,2.08,5.59,0.59,0.9,0.09,62.95,5.66,21.69,2.08,0.92,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.53,8,0.0,0.0,74.5
Mike White,BUF,QB,3.0,2.59,13.77,4.78,26.54,11.79,0.45,159.18,51.67,5.49,0.56,0.12,0.67,0.15,0.92,0.23,2.67,0.49,-1.38,-0.15,-0.13,0.56,0.12,0.1,0.03,0.36,0.07,29.21,12.29,0.56,0.12,0.45,7.72,2.39,2.23,1.68,1.65,2.38,0.0,0.0,0.1,0.1,0.1,0.03,1.27,7.72,2.39,2.23,1.68,1.65,2.38,0.0,0.0,0.1,0.1,0.1,0.03,1.33,7.72,2.39,2.23,1.68,1.65,2.38,0.0,0.0,0.1,0.1,0.1,0.03,1.27,5,0.0,0.0,74.5
Brandon Allen,SF,QB,3.0,2.72,15.07,5.3,26.28,9.03,0.63,174.59,60.22,6.73,0.86,0.28,1.72,0.58,1.86,0.72,3.0,1.28,3.31,1.01,1.1,1.0,0.42,0.0,0.0,0.86,0.28,29.28,10.31,1.0,0.42,0.52,7.35,2.52,0.02,5.02,2.54,2.72,0.0,0.0,0.0,0.0,0.0,0.0,1.08,7.35,2.52,0.02,5.02,2.54,2.72,0.0,0.0,0.0,0.0,0.0,0.0,1.29,7.35,2.52,0.02,5.02,2.54,2.72,0.0,0.0,0.0,0.0,0.0,0.0,1.08,7,0.0,0.0,74.5
Hendon Hooker,DET,QB,2.0,3.0,6.0,2.0,9.0,3.0,0.67,62.0,20.67,6.89,0.0,0.0,0.0,0.0,1.0,0.33,5.0,1.67,2.0,0.67,0.4,1.0,0.33,0.0,0.0,0.0,0.0,14.0,4.67,1.0,0.33,0.56,2.7,0.9,0.7,0.82,1.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,2.7,0.9,0.7,0.82,1.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2.7,0.9,0.7,0.82,1.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1,0.0,0.0,74.5
Jeff Driskel,WAS,QB,3.0,2.26,4.77,3.54,8.72,6.96,0.2,53.64,44.15,2.19,0.62,0.53,0.51,0.51,0.97,0.8,3.85,2.09,16.15,9.56,1.59,1.44,1.08,0.0,0.0,0.0,0.0,12.56,9.05,1.44,1.08,0.44,5.74,4.31,4.19,0.31,0.29,2.0,0.26,0.0,0.0,0.0,0.0,0.0,0.19,5.74,4.31,4.19,0.31,0.29,2.0,0.26,0.0,0.0,0.0,0.0,0.0,0.73,5.74,4.31,4.19,0.31,0.29,2.0,0.26,0.0,0.0,0.0,0.0,0.0,0.19,7,0.0,0.0,74.5
Kyle Allen,PIT,QB,3.0,2.74,5.36,2.21,8.64,3.31,0.7,54.85,26.4,12.73,0.21,0.07,0.41,0.14,0.51,0.17,3.95,0.68,-2.0,-0.03,-0.03,0.72,0.14,0.0,0.0,0.1,0.03,12.59,3.99,0.72,0.14,0.45,2.22,1.14,1.29,0.64,0.57,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2.22,1.14,1.29,0.64,0.57,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.55,2.22,1.14,1.29,0.64,0.57,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.48,7,0.0,0.0,74.5
