Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Trey Lance,DAL,QB,2.0,6.0,41.0,6.83,71.0,11.83,0.58,603.0,100.5,8.49,5.0,0.83,2.0,0.33,4.0,0.67,38.0,6.33,168.0,28.0,4.42,8.0,1.33,1.0,0.17,0.0,0.0,109.0,18.17,8.0,1.33,0.78,67.0,11.17,10.85,8.63,10.67,3.0,1.0,2.0,0.0,0.0,0.0,0.0,8.16,67.0,11.17,10.85,8.63,10.67,3.0,1.0,2.0,0.0,0.0,0.0,0.0,8.83,67.0,11.17,10.85,8.63,10.67,3.0,1.0,2.0,0.0,0.0,0.0,0.0,8.16,1,0.0,0.0,68.5
Jeff Driskel,WAS,QB,1.0,3.29,42.71,12.76,75.71,22.74,0.56,504.29,151.79,6.68,3.29,1.0,2.57,0.76,11.0,3.41,10.57,3.0,63.14,17.45,5.3,5.0,1.43,0.29,0.07,0.0,0.0,86.29,25.74,5.0,1.43,0.59,40.34,11.99,12.96,9.99,11.02,1.71,0.29,1.0,0.0,0.29,0.09,0.09,7.33,40.34,11.99,12.96,9.99,11.02,1.71,0.29,1.0,0.0,0.29,0.09,0.09,8.05,40.34,11.99,12.96,9.99,11.02,1.71,0.29,1.0,0.0,0.29,0.09,0.09,7.33,3,0.0,0.0,68.5
Josh Johnson,BAL,QB,2.0,4.0,57.0,14.25,85.0,21.25,0.67,638.0,159.5,7.51,5.0,1.25,2.0,0.5,3.0,0.75,9.0,2.25,28.0,7.0,3.11,1.0,0.25,0.0,0.0,0.0,0.0,94.0,23.5,1.0,0.25,0.65,48.4,12.1,11.1,12.61,10.51,2.0,0.0,1.0,0.0,1.0,0.33,0.33,7.66,48.4,12.1,11.1,12.61,10.51,2.0,0.0,1.0,0.0,1.0,0.33,0.33,7.78,48.4,12.1,11.1,12.61,10.51,2.0,0.0,1.0,0.0,1.0,0.33,0.33,7.66,1,0.0,0.0,68.5
Jacoby Brissett,NE,QB,1.0,11.41,118.79,10.12,192.13,16.35,0.53,1128.54,95.28,4.87,5.05,0.41,3.18,0.27,15.46,1.34,22.28,1.89,73.13,6.08,3.06,10.13,0.87,1.82,0.15,2.44,0.21,214.41,18.24,10.13,0.87,1.0,77.1,6.46,5.79,6.5,6.5,9.21,1.15,0.64,0.31,0.1,0.04,0.01,6.8,77.1,6.46,5.79,6.5,6.5,9.21,1.15,0.64,0.31,0.1,0.04,0.01,7.23,77.1,6.46,5.79,6.5,6.5,9.21,1.15,0.64,0.31,0.1,0.04,0.01,6.8,3,10.52,178.85,32.0
Mike Glennon,FA,QB,0.0,5.44,86.77,15.51,153.97,27.36,0.57,787.03,141.29,5.14,4.46,0.82,7.69,1.33,8.08,1.42,6.23,1.13,25.51,4.4,3.74,1.79,0.31,0.64,0.11,2.54,0.46,160.21,28.49,1.79,0.31,0.74,43.44,7.87,8.28,7.01,7.93,4.28,0.51,0.64,0.0,0.0,0.0,0.0,7.05,43.44,7.87,8.28,7.01,7.93,4.28,0.51,0.64,0.0,0.0,0.0,0.0,7.2,43.44,7.87,8.28,7.01,7.93,4.28,0.51,0.64,0.0,0.0,0.0,0.0,7.05,3,1.7,28.97,45.0
Joe Flacco,IND,QB,1.0,3.38,53.82,14.64,88.15,23.69,0.62,625.08,176.0,7.53,4.08,1.35,1.28,0.22,5.74,1.33,4.05,1.1,9.62,2.35,2.07,1.82,0.53,0.0,0.0,0.95,0.36,92.21,24.79,1.82,0.53,0.56,39.27,11.74,12.03,8.17,11.37,2.18,0.85,0.26,0.1,0.0,0.01,0.0,6.69,39.27,11.74,12.03,8.17,11.37,2.18,0.85,0.26,0.1,0.0,0.01,0.0,6.95,39.27,11.74,12.03,8.17,11.37,2.18,0.85,0.26,0.1,0.0,0.01,0.0,6.69,3,0.0,0.0,68.5
Jake Luton,LV,QB,1.0,3.0,60.0,20.0,110.0,36.67,0.55,624.0,208.0,5.67,2.0,0.67,6.0,2.0,7.0,2.33,1.0,0.33,13.0,4.33,13.0,1.0,0.33,1.0,0.33,0.0,0.0,111.0,37.0,1.0,0.33,0.56,34.3,11.43,9.8,10.35,10.44,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.58,34.3,11.43,9.8,10.35,10.44,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.75,34.3,11.43,9.8,10.35,10.44,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.58,2,0.0,0.0,68.5
Mitchell Trubisky,BUF,QB,3.0,7.31,88.31,8.1,134.21,12.17,0.72,876.33,79.66,5.85,5.85,0.53,3.72,0.4,8.51,0.72,21.72,2.84,85.18,9.4,3.11,6.23,0.77,1.1,0.17,0.72,0.06,155.92,15.01,6.23,0.77,0.81,69.15,6.77,5.13,4.94,6.88,5.56,0.0,0.67,0.97,0.1,0.14,0.01,6.08,69.15,6.77,5.13,4.94,6.88,5.56,0.0,0.67,0.97,0.1,0.14,0.01,6.47,69.15,6.77,5.13,4.94,6.88,5.56,0.0,0.67,0.97,0.1,0.14,0.01,6.08,3,5.99,101.87,41.0
Ryan Fitzpatrick,FA,QB,0.0,4.74,80.74,8.74,123.79,14.13,0.56,906.44,86.08,4.12,5.38,0.47,3.38,0.29,8.33,1.27,13.87,1.78,64.92,6.82,3.03,4.72,0.42,0.92,0.08,0.21,0.01,137.67,15.9,4.72,0.42,0.53,67.78,6.31,6.8,3.38,5.48,2.38,0.36,0.36,1.18,0.46,0.24,0.04,6.04,67.78,6.31,6.8,3.38,5.48,2.38,0.36,0.36,1.18,0.46,0.24,0.04,6.25,67.78,6.31,6.8,3.38,5.48,2.38,0.36,0.36,1.18,0.46,0.24,0.04,6.04,3,5.21,88.62,43.0
Geno Smith,SEA,QB,1.0,3.03,45.0,12.06,65.54,17.4,0.68,483.24,127.5,6.78,3.38,0.84,0.68,0.17,9.05,2.47,6.62,2.06,27.84,6.55,2.89,1.82,0.56,0.68,0.17,0.68,0.17,72.16,19.46,1.82,0.56,0.53,37.66,9.64,7.86,3.98,9.82,2.35,0.0,0.0,0.68,0.0,0.22,0.0,5.82,37.66,9.64,7.86,3.98,9.82,2.35,0.0,0.0,0.68,0.0,0.22,0.0,6.1,37.66,9.64,7.86,3.98,9.82,2.35,0.0,0.0,0.68,0.0,0.22,0.0,5.82,3,0.0,0.0,68.5
Mike White,BUF,QB,2.0,3.14,62.86,15.71,94.29,23.57,0.48,680.71,170.18,5.16,3.57,0.89,5.71,1.43,2.86,0.71,3.57,0.89,-0.71,-0.18,-0.14,1.43,0.36,0.0,0.0,0.0,0.0,97.86,24.46,1.43,0.36,0.54,37.14,9.29,6.39,7.29,8.51,2.43,0.0,0.0,0.0,0.71,0.24,0.24,5.83,37.14,9.29,6.39,7.29,8.51,2.43,0.0,0.0,0.0,0.71,0.24,0.24,6.01,37.14,9.29,6.39,7.29,8.51,2.43,0.0,0.0,0.0,0.71,0.24,0.24,5.83,2,0.0,0.0,68.5
Mason Rudolph,TEN,QB,2.0,3.59,46.9,14.31,77.23,23.7,0.6,441.67,123.5,5.63,2.49,0.56,1.82,0.46,1.79,0.21,7.15,2.18,36.74,17.11,6.78,2.79,1.07,0.0,0.0,0.0,0.0,84.38,25.87,2.79,1.07,0.57,29.47,8.42,7.41,8.69,8.13,2.38,0.95,0.26,0.0,0.0,0.0,0.0,4.77,29.47,8.42,7.41,8.69,8.13,2.38,0.95,0.26,0.0,0.0,0.0,0.0,5.31,29.47,8.42,7.41,8.69,8.13,2.38,0.95,0.26,0.0,0.0,0.0,0.0,4.77,3,0.0,0.0,68.5
Kyle Allen,PIT,QB,3.0,3.74,54.15,9.91,84.64,15.25,0.64,574.05,101.9,6.55,3.41,0.7,1.9,0.18,7.79,1.43,6.36,1.32,24.59,5.97,4.82,2.33,0.58,0.46,0.08,1.62,0.44,91.0,16.57,2.33,0.58,0.55,36.72,6.9,7.43,5.07,7.32,2.41,0.92,0.1,0.31,0.0,0.03,0.0,4.88,36.72,6.9,7.43,5.07,7.32,2.41,0.92,0.1,0.31,0.0,0.03,0.0,5.17,36.72,6.9,7.43,5.07,7.32,2.41,0.92,0.1,0.31,0.0,0.03,0.0,4.88,3,0.0,0.0,68.5
Brandon Allen,SF,QB,1.0,4.63,38.07,8.58,68.42,15.77,0.52,397.56,92.29,5.2,2.88,0.65,1.3,0.31,5.63,1.35,8.95,2.04,12.95,3.56,1.13,2.4,0.57,0.0,0.0,0.23,0.05,77.37,17.81,2.4,0.57,0.69,26.91,6.24,4.98,5.82,6.34,4.21,0.19,0.0,0.23,0.0,0.06,0.0,4.2,26.91,6.24,4.98,5.82,6.34,4.02,0.37,0.0,0.23,0.0,0.06,0.0,4.48,26.91,6.24,4.98,5.82,6.34,4.02,0.37,0.0,0.23,0.0,0.06,0.0,4.2,3,0.0,0.0,68.5
Nick Foles,FA,QB,0.0,3.36,75.08,23.11,114.44,34.33,0.68,710.62,231.89,6.75,3.51,1.0,2.26,0.28,8.0,3.28,7.08,3.12,7.74,5.75,1.89,1.36,0.75,0.26,0.03,0.21,0.05,121.51,37.45,1.36,0.75,0.48,43.58,14.98,15.2,2.78,4.15,1.49,1.51,0.36,0.0,0.0,0.0,0.0,4.01,43.58,14.98,15.2,2.78,4.15,1.49,1.51,0.36,0.0,0.0,0.0,0.0,4.39,43.58,14.98,15.2,2.78,4.15,1.49,1.51,0.36,0.0,0.0,0.0,0.0,4.01,3,0.0,0.0,68.5
Case Keenum,HOU,QB,2.0,4.74,47.82,8.31,74.05,13.05,0.61,483.03,82.64,6.0,3.05,0.5,1.15,0.18,4.74,0.79,8.62,1.63,15.33,2.94,1.31,4.05,0.79,0.1,0.01,0.95,0.16,82.67,14.68,4.05,0.79,0.67,30.55,5.14,3.61,5.52,5.28,4.23,0.41,0.0,0.0,0.1,0.01,0.01,3.84,30.55,5.14,3.61,5.52,5.28,4.23,0.41,0.0,0.0,0.1,0.01,0.01,4.24,30.55,5.14,3.61,5.52,5.28,4.23,0.41,0.0,0.0,0.1,0.01,0.01,3.84,3,0.0,0.0,68.5
Jake Fromm,DET,QB,3.0,3.0,27.0,9.0,60.0,20.0,0.45,210.0,70.0,3.5,1.0,0.33,3.0,1.0,6.0,2.0,8.0,2.67,65.0,21.67,8.12,4.0,1.33,0.0,0.0,1.0,0.33,68.0,22.67,4.0,1.33,0.56,13.9,4.63,3.3,4.26,5.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,13.9,4.63,3.3,4.26,5.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,13.9,4.63,3.3,4.26,5.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,1,0.0,0.0,68.5
Colt McCoy,FA,QB,0.0,6.36,59.54,9.42,83.15,13.55,0.71,583.03,89.59,6.71,2.18,0.31,1.0,0.19,5.74,1.11,16.62,2.44,28.23,4.45,2.14,4.46,0.66,0.0,0.0,0.9,0.14,99.77,15.99,4.46,0.66,0.78,32.56,4.89,2.07,7.56,4.84,5.08,0.64,0.0,0.64,0.0,0.09,0.0,3.42,32.56,4.89,2.07,7.56,4.84,5.08,0.64,0.0,0.64,0.0,0.09,0.0,3.75,32.56,4.89,2.07,7.56,4.84,5.08,0.64,0.0,0.64,0.0,0.09,0.0,3.42,3,0.0,0.0,68.5
Marcus Mariota,WAS,QB,2.0,5.46,14.74,5.84,24.87,9.71,0.54,183.9,75.94,4.12,0.97,0.36,0.46,0.29,2.56,0.37,13.1,3.85,91.56,32.42,7.35,6.41,2.68,0.9,0.35,0.0,0.0,37.97,13.56,6.41,2.68,0.7,25.36,9.51,9.27,2.37,3.03,4.9,0.1,0.0,0.46,0.0,0.3,0.0,2.2,25.36,9.51,9.27,2.37,3.03,4.9,0.1,0.0,0.46,0.0,0.3,0.0,3.53,25.36,9.51,9.27,2.37,3.03,4.9,0.1,0.0,0.46,0.0,0.3,0.0,2.2,3,0.0,0.0,68.5
Nick Mullens,MIN,QB,3.0,3.41,66.92,18.23,102.82,27.59,0.6,719.1,156.72,5.06,3.72,0.95,3.08,0.31,4.87,0.49,2.62,0.38,1.74,0.05,0.13,0.26,0.03,0.0,0.0,1.03,0.1,105.44,27.97,0.26,0.03,0.47,39.19,9.62,9.66,1.52,3.43,2.64,0.51,0.0,0.26,0.0,0.03,0.0,3.49,39.19,9.62,9.66,1.52,3.43,2.64,0.51,0.0,0.26,0.0,0.03,0.0,3.5,39.19,9.62,9.66,1.52,3.43,2.64,0.51,0.0,0.26,0.0,0.03,0.0,3.49,3,0.0,0.0,68.5
Tim Boyle,NYG,QB,2.0,4.92,39.41,9.88,60.67,15.2,0.49,338.72,84.81,3.97,1.92,0.48,3.85,0.96,0.26,0.03,5.13,0.91,5.31,1.56,3.85,1.26,0.26,0.0,0.0,0.0,0.0,65.79,16.11,1.26,0.26,0.7,19.25,4.84,3.66,5.79,4.52,4.28,0.0,0.64,0.0,0.0,0.0,0.0,3.16,19.25,4.84,3.66,5.79,4.52,4.28,0.0,0.64,0.0,0.0,0.0,0.0,3.29,19.25,4.84,3.66,5.79,4.52,4.28,0.0,0.64,0.0,0.0,0.0,0.0,3.16,3,0.0,0.0,68.5
Cooper Rush,DAL,QB,3.0,3.72,25.86,6.47,40.52,10.13,0.55,363.79,90.95,7.74,2.59,0.65,0.86,0.22,2.59,0.65,7.76,1.94,-6.9,-1.72,-0.77,0.86,0.22,0.0,0.0,0.86,0.22,48.28,12.07,0.86,0.22,0.62,21.64,5.41,2.97,7.38,5.17,2.86,0.0,0.86,0.0,0.0,0.0,0.0,2.9,21.64,5.41,2.97,7.38,5.17,2.86,0.0,0.86,0.0,0.0,0.0,0.0,3.0,21.64,5.41,2.97,7.38,5.17,2.86,0.0,0.86,0.0,0.0,0.0,0.0,2.9,3,0.0,0.0,68.5
P.J. Walker,FA,QB,0.0,4.71,34.86,7.43,63.14,13.43,0.56,363.71,78.0,5.79,1.0,0.21,3.57,0.79,6.14,1.29,6.43,1.36,8.71,1.71,1.21,1.71,0.36,0.0,0.0,0.71,0.14,69.57,14.79,1.71,0.36,0.7,15.86,3.37,2.04,3.5,4.12,4.71,0.0,0.0,0.0,0.0,0.0,0.0,2.78,15.86,3.37,2.04,3.5,4.12,4.71,0.0,0.0,0.0,0.0,0.0,0.0,2.96,15.86,3.37,2.04,3.5,4.12,4.71,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2,0.0,0.0,68.5
Jordan Love,GB,QB,1.0,6.0,36.0,6.0,62.0,10.33,0.58,411.0,68.5,6.63,2.0,0.33,3.0,0.5,3.0,0.5,12.0,2.0,27.0,4.5,2.25,1.0,0.17,0.0,0.0,1.0,0.17,74.0,12.33,1.0,0.17,0.78,24.2,4.03,1.2,5.64,4.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,24.2,4.03,1.2,5.64,4.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,24.2,4.03,1.2,5.64,4.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,1,0.0,0.0,68.5
Ben DiNucci,NO,QB,3.0,3.0,23.0,7.67,43.0,14.33,0.53,219.0,73.0,5.09,0.0,0.0,0.0,0.0,7.0,2.33,6.0,2.0,22.0,7.33,3.67,2.0,0.67,0.0,0.0,2.0,0.67,49.0,16.33,2.0,0.67,0.56,7.0,2.33,1.6,2.77,2.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,7.0,2.33,1.6,2.77,2.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,7.0,2.33,1.6,2.77,2.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2,0.0,0.0,68.5
Jarrett Stidham,DEN,QB,2.0,4.43,16.29,3.33,32.57,6.67,0.5,186.86,37.91,5.16,1.43,0.29,2.43,0.52,3.14,0.67,5.57,1.19,4.43,0.81,0.43,2.14,0.43,0.0,0.0,0.0,0.0,38.14,7.86,2.14,0.43,0.67,11.26,2.23,1.3,1.58,2.96,4.43,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.26,2.23,1.3,1.58,2.96,4.43,0.0,0.0,0.0,0.0,0.0,0.0,2.01,11.26,2.23,1.3,1.58,2.96,4.43,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3,0.0,0.0,68.5
C.J. Beathard,JAC,QB,4.0,2.92,18.21,3.46,27.95,5.08,0.8,222.95,44.21,12.52,1.54,0.26,0.0,0.0,2.31,0.38,2.18,0.58,8.46,1.84,2.48,0.26,0.04,0.0,0.0,0.77,0.13,30.13,5.66,0.26,0.04,0.51,14.37,2.72,2.25,2.24,3.11,2.67,0.0,0.26,0.0,0.0,0.0,0.0,1.91,14.37,2.72,2.25,2.24,3.11,2.67,0.0,0.26,0.0,0.0,0.0,0.0,1.93,14.37,2.72,2.25,2.24,3.11,2.67,0.0,0.26,0.0,0.0,0.0,0.0,1.91,3,0.0,0.0,68.5
Brian Hoyer,FA,QB,0.0,3.97,13.21,5.72,19.87,8.9,0.74,217.0,70.07,15.21,1.05,0.21,0.67,0.34,1.03,0.62,8.13,1.83,-2.87,1.07,1.61,1.0,0.41,0.0,0.0,0.36,0.28,28.0,10.73,1.0,0.41,0.61,11.23,2.86,2.44,2.72,2.46,3.87,0.1,0.0,0.0,0.0,0.0,0.0,1.51,11.23,2.86,2.44,2.72,2.46,3.87,0.1,0.0,0.0,0.0,0.0,0.0,1.71,11.23,2.86,2.44,2.72,2.46,3.87,0.1,0.0,0.0,0.0,0.0,0.0,1.51,3,0.0,0.0,68.5
Chad Henne,FA,QB,0.0,3.44,14.23,4.16,20.0,5.81,0.63,116.15,34.34,4.96,0.51,0.17,0.0,0.0,0.51,0.17,6.92,1.88,-0.51,-0.17,-0.07,0.9,0.24,0.26,0.08,0.0,0.0,26.92,7.69,0.9,0.24,0.59,8.19,2.55,1.55,3.31,2.7,3.18,0.26,0.0,0.0,0.0,0.0,0.0,1.44,8.19,2.55,1.55,3.31,2.7,3.18,0.26,0.0,0.0,0.0,0.0,0.0,1.56,8.19,2.55,1.55,3.31,2.7,3.18,0.26,0.0,0.0,0.0,0.0,0.0,1.44,3,0.0,0.0,68.5
David Blough,FA,QB,0.0,1.41,11.18,3.47,20.41,6.13,0.21,113.49,32.75,1.84,0.41,0.08,0.87,0.38,2.33,1.18,1.72,1.06,11.64,9.1,8.86,0.36,0.28,0.0,0.0,0.0,0.0,22.13,7.19,0.36,0.28,0.33,7.3,2.34,2.16,0.39,1.45,1.31,0.0,0.1,0.0,0.0,0.0,0.0,0.99,7.3,2.34,2.16,0.39,1.45,1.31,0.0,0.1,0.0,0.0,0.0,0.0,1.13,7.3,2.34,2.16,0.39,1.45,1.31,0.0,0.1,0.0,0.0,0.0,0.0,0.99,3,0.0,0.0,68.5
Garrett Gilbert,FA,QB,0.0,1.77,18.21,15.51,29.92,24.79,0.56,186.67,155.51,5.65,0.26,0.13,0.26,0.13,1.79,1.54,1.08,0.44,6.87,3.54,2.29,0.51,0.26,0.0,0.0,0.0,0.0,31.0,25.23,0.51,0.26,0.37,8.94,6.98,6.98,2.82,1.77,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.94,6.98,6.98,2.82,1.77,1.77,0.0,0.0,0.0,0.0,0.0,0.0,1.03,8.94,6.98,6.98,2.82,1.77,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3,0.0,0.0,68.5
Chase Daniel,FA,QB,0.0,2.18,12.05,2.78,17.59,4.07,0.24,112.31,25.85,2.27,0.56,0.13,0.72,0.17,1.49,0.34,2.41,1.53,3.44,-0.13,1.51,0.46,0.11,0.0,0.0,0.0,0.0,20.0,5.6,0.46,0.11,0.42,6.38,1.36,0.64,1.46,1.73,2.08,0.1,0.0,0.0,0.0,0.0,0.0,0.96,6.38,1.36,0.64,1.46,1.73,2.08,0.1,0.0,0.0,0.0,0.0,0.0,1.01,6.38,1.36,0.64,1.46,1.73,2.08,0.1,0.0,0.0,0.0,0.0,0.0,0.96,3,0.0,0.0,68.5
Chris Streveler,FA,QB,0.0,2.86,7.43,2.77,11.0,4.13,0.68,55.71,18.86,4.73,0.29,0.06,0.29,0.06,2.0,0.83,3.29,1.3,8.57,3.0,2.5,1.29,0.47,0.0,0.0,0.0,0.0,14.29,5.43,1.29,0.47,0.52,3.91,1.21,0.71,1.87,1.72,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.77,3.91,1.21,0.71,1.87,1.72,2.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.91,1.21,0.71,1.87,1.72,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.77,2,0.0,0.0,68.5
Sean Mannion,FA,QB,0.0,1.28,20.62,19.52,33.93,32.0,0.6,180.31,168.72,5.35,0.86,0.86,0.28,0.09,1.72,1.72,2.55,2.0,11.38,11.84,5.92,1.86,1.77,0.0,0.0,0.14,0.05,36.48,34.0,1.86,1.77,0.32,11.28,11.23,11.18,0.1,0.04,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.07,11.28,11.23,11.18,0.1,0.04,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.96,11.28,11.23,11.18,0.1,0.04,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.07,3,0.0,0.0,68.5
Blaine Gabbert,FA,QB,0.0,5.43,7.57,1.48,12.43,2.45,0.62,88.71,18.19,6.9,0.57,0.14,0.0,0.0,1.0,0.19,9.0,1.71,-0.43,0.31,-0.05,1.29,0.26,0.0,0.0,0.0,0.0,21.43,4.16,1.29,0.26,0.74,5.73,1.32,0.1,2.64,1.49,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.74,5.73,1.32,0.1,2.64,1.49,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.87,5.73,1.32,0.1,2.64,1.49,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2,0.0,0.0,68.5
Trace McSorley,FA,QB,0.0,1.26,0.77,0.38,2.56,1.28,0.08,23.08,11.54,2.31,0.26,0.13,0.0,0.0,0.0,0.0,1.38,0.74,4.46,2.28,0.97,0.62,0.36,0.0,0.0,0.0,0.0,3.95,2.03,0.62,0.36,0.32,2.39,1.2,1.2,1.47,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.52,2.39,1.2,1.2,1.47,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.39,1.2,1.2,1.47,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.52,3,0.0,0.0,68.5
Brett Rypien,MIN,QB,4.0,1.57,7.71,2.57,12.86,5.24,0.19,84.29,28.09,2.11,0.57,0.19,1.14,0.38,0.29,0.09,1.43,0.48,-1.43,-0.48,-0.29,0.29,0.09,0.0,0.0,0.0,0.0,14.29,5.71,0.29,0.09,0.36,4.37,1.46,0.31,2.26,1.42,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.63,4.37,1.46,0.31,2.26,1.42,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4.37,1.46,0.31,2.26,1.42,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2,0.0,0.0,68.5
John Wolford,JAC,QB,3.0,1.71,7.0,6.64,13.71,12.29,0.34,69.57,67.79,2.63,0.0,0.0,1.0,0.64,1.29,0.93,3.14,2.43,15.29,15.64,2.31,1.14,1.14,0.0,0.0,0.0,0.0,16.86,14.71,1.14,1.14,0.39,3.3,3.62,3.62,0.66,-0.54,1.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,3.3,3.62,3.62,0.66,-0.54,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.51,3.3,3.62,3.62,0.66,-0.54,1.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,2,0.0,0.0,68.5
Ian Book,PHI,QB,2.0,1.0,12.0,12.0,20.0,20.0,0.6,135.0,135.0,6.75,0.0,0.0,2.0,2.0,8.0,8.0,3.0,3.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,1.0,0.28,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,68.5
Nathan Peterman,ATL,QB,2.0,1.0,0.86,0.86,1.43,1.43,0.17,7.14,7.14,1.43,0.0,0.0,0.0,0.0,0.57,0.57,1.71,1.71,4.0,4.0,3.29,1.0,1.0,0.0,0.0,0.0,0.0,3.14,3.14,1.0,1.0,0.28,0.69,0.69,0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.69,0.69,0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,68.5
Josh Rosen,FA,QB,0.0,3.41,9.72,1.91,24.52,5.67,0.23,94.59,18.49,2.21,0.14,0.02,2.41,0.69,2.21,0.37,0.41,0.07,1.79,0.3,0.6,0.14,0.02,0.0,0.0,0.0,0.0,24.93,5.74,0.14,0.02,0.59,2.14,0.18,-0.05,1.0,-0.12,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2.14,0.18,-0.05,1.0,-0.12,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2.14,0.18,-0.05,1.0,-0.12,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.42,3,0.0,0.0,68.5
Sam Ehlinger,IND,QB,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,3.0,3.0,1.0,0.33,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.33,0.56,0.9,0.3,0.1,0.53,0.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.9,0.3,0.1,0.53,0.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.9,0.3,0.1,0.53,0.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1,0.0,0.0,68.5
