Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Brett Maher,FA,K,0.0,16.0,29.0,1.81,36.0,2.25,0.81,62.0,34.75,0.0,0.0,10.0,0.62,6.0,0.38,7.0,0.44,6.0,0.38,32.0,2.0,33.0,2.06,0.97,141.0,8.81,1.0,138.0,8.62,8.5,5.62,7.0,4.0,3.0,3.0,1.0,5.0,0.6,0.45,8.3,138.0,8.62,8.5,5.62,7.0,5.0,2.0,3.0,2.0,4.0,0.6,0.33,8.17,138.0,8.62,8.5,5.62,7.0,5.0,1.0,4.0,1.0,5.0,0.6,0.45,8.3,1,4.92,83.63,30.0
Robbie Gould,FA,K,0.0,14.74,30.05,1.96,31.16,2.02,0.97,51.42,36.55,0.0,0.0,7.11,0.47,10.26,0.66,10.47,0.68,2.21,0.14,25.84,1.77,28.05,1.94,0.92,121.53,8.01,0.99,130.89,8.61,8.05,4.5,7.35,4.37,2.84,2.26,1.58,3.68,0.55,0.32,7.94,130.89,8.61,8.05,4.5,7.35,5.0,2.74,2.05,1.26,3.68,0.5,0.32,7.9,130.89,8.61,8.05,4.5,7.35,4.05,3.16,2.58,1.58,3.37,0.5,0.28,7.85,3,5.28,89.78,23.0
Sebastian Janikowski,FA,K,0.0,16.0,24.15,1.51,29.46,1.84,0.82,56.0,37.0,0.31,0.02,4.15,0.26,8.08,0.5,8.62,0.54,3.0,0.19,44.62,2.79,47.31,2.96,0.94,135.69,8.48,1.0,131.69,8.23,7.65,3.13,7.92,3.92,5.08,2.0,3.77,1.23,0.45,0.1,7.75,131.69,8.23,7.65,3.13,7.92,3.92,4.77,2.31,2.77,2.23,0.45,0.19,7.85,131.69,8.23,7.65,3.13,7.92,3.92,5.08,2.0,3.77,1.23,0.45,0.1,7.75,3,5.93,100.75,16.0
Dustin Hopkins,CLE,K,1.0,13.47,23.89,1.77,27.95,2.08,0.86,53.16,35.06,0.32,0.04,7.11,0.58,6.47,0.45,7.47,0.54,2.53,0.16,25.11,1.92,26.53,2.03,0.95,110.37,8.28,0.96,109.32,8.09,8.97,3.71,7.44,4.53,0.89,3.0,3.47,1.58,0.6,0.11,7.89,109.32,8.09,8.97,3.71,7.44,4.05,1.42,3.68,2.26,2.05,0.45,0.16,7.81,109.32,8.09,8.97,3.71,7.44,4.05,1.84,2.84,3.16,1.58,0.56,0.11,7.83,3,6.25,106.17,13.0
Jason Myers,SEA,K,1.0,12.84,24.79,1.91,28.95,2.3,0.83,53.16,41.92,0.0,0.0,4.63,0.42,7.42,0.53,8.42,0.69,4.32,0.27,25.05,2.06,27.74,2.29,0.9,114.58,9.2,0.93,116.47,9.02,8.39,5.13,7.52,4.26,1.47,2.63,1.89,2.58,0.54,0.24,7.66,116.47,9.02,8.39,5.13,7.52,4.16,1.58,2.63,2.37,2.11,0.54,0.2,7.62,116.47,9.02,8.39,5.13,7.52,4.74,1.47,2.37,1.68,2.58,0.5,0.24,7.63,3,7.35,125.0,6.0
Aldrick Rosas,FA,K,0.0,16.0,26.4,1.65,29.8,1.86,0.87,55.0,35.52,0.0,0.0,8.6,0.54,9.0,0.56,5.2,0.33,3.6,0.23,26.6,1.66,28.4,1.78,0.93,117.8,7.36,1.0,118.2,7.39,8.0,3.54,6.71,4.8,4.4,2.2,3.0,1.6,0.5,0.11,7.31,118.2,7.39,8.0,3.54,6.71,5.2,4.0,1.6,3.0,2.2,0.63,0.17,7.48,118.2,7.39,8.0,3.54,6.71,5.8,3.4,1.6,3.6,1.6,0.63,0.11,7.41,2,4.7,79.93,34.0
Ryan Succop,FA,K,0.0,16.0,28.0,1.75,32.53,2.03,0.87,53.16,36.08,0.21,0.01,6.37,0.4,9.63,0.6,9.11,0.57,2.68,0.17,31.26,1.96,33.74,2.11,0.92,131.32,8.21,1.0,129.74,8.11,7.76,4.04,7.15,5.79,2.58,3.16,2.21,2.26,0.42,0.19,7.51,129.74,8.11,7.76,4.04,7.15,5.47,2.89,3.63,1.74,2.26,0.38,0.19,7.47,129.74,8.11,7.76,4.04,7.15,6.05,2.32,3.37,2.0,2.26,0.4,0.19,7.49,3,4.72,80.25,33.0
Stephen Hauschka,FA,K,0.0,16.0,26.53,1.66,31.47,1.97,0.84,54.42,35.98,0.0,0.0,5.63,0.36,9.37,0.58,7.21,0.45,4.32,0.27,27.11,1.69,28.84,1.8,0.95,123.26,7.71,1.0,122.53,7.65,7.61,4.28,6.65,7.05,1.63,1.63,3.42,2.26,0.6,0.18,7.35,122.53,7.65,7.61,4.28,6.65,6.26,2.21,1.84,3.42,2.26,0.6,0.18,7.35,122.53,7.65,7.61,4.28,6.65,6.58,2.11,1.95,3.11,2.26,0.53,0.18,7.3,3,5.22,88.71,25.0
Michael Badgley,DET,K,1.0,10.0,15.0,1.5,16.0,1.6,0.94,59.0,31.7,0.0,0.0,4.0,0.4,5.0,0.5,5.0,0.5,1.0,0.1,27.0,2.7,28.0,2.8,0.96,76.0,7.6,0.96,79.0,7.9,8.5,4.41,6.81,4.0,1.0,3.0,1.0,1.0,0.25,0.11,7.1,79.0,7.9,8.5,4.41,6.81,4.0,0.0,4.0,0.0,2.0,0.25,0.25,7.26,79.0,7.9,8.5,4.41,6.81,4.0,0.0,4.0,1.0,1.0,0.25,0.11,7.1,1,4.57,77.73,35.0
Daniel Carlson,LV,K,1.0,12.0,17.0,1.42,21.0,1.75,0.81,50.0,38.42,0.0,0.0,2.0,0.17,3.0,0.25,9.0,0.75,3.0,0.25,24.0,2.0,24.0,2.0,1.0,87.0,7.25,1.0,90.0,7.5,7.0,3.63,6.79,5.0,3.0,0.0,2.0,2.0,0.5,0.2,7.09,90.0,7.5,7.0,3.63,6.79,4.0,4.0,0.0,2.0,2.0,0.5,0.2,7.09,90.0,7.5,7.0,3.63,6.79,5.0,3.0,0.0,2.0,2.0,0.5,0.2,7.09,1,7.65,130.06,4.0
Josh Lambo,FA,K,0.0,12.68,20.47,1.63,23.0,1.82,0.9,54.58,33.15,0.0,0.0,4.0,0.3,10.0,0.81,3.95,0.32,2.53,0.21,24.79,1.94,26.74,2.09,0.93,95.74,7.54,0.99,95.21,7.58,7.42,4.26,6.68,4.74,2.32,2.05,1.21,2.37,0.38,0.23,7.06,95.21,7.58,7.42,4.26,6.68,4.74,2.53,1.84,1.68,1.89,0.38,0.17,7.0,95.21,7.58,7.42,4.26,6.68,4.74,2.79,1.58,1.68,1.89,0.38,0.17,7.0,3,4.46,75.8,37.0
Graham Gano,NYG,K,1.0,14.11,22.11,1.52,25.05,1.72,0.89,56.37,32.84,0.0,0.0,4.79,0.33,7.26,0.49,8.0,0.54,2.05,0.16,31.47,2.26,34.47,2.48,0.91,109.63,7.65,1.0,109.89,7.68,6.92,4.64,6.65,5.84,1.42,3.05,1.79,2.0,0.36,0.19,6.87,109.89,7.68,6.92,4.64,6.65,5.84,1.26,2.58,2.42,2.0,0.47,0.19,6.96,109.89,7.68,6.92,4.64,6.65,5.84,1.42,2.42,2.42,2.0,0.47,0.19,6.96,3,6.45,109.62,12.0
Mason Crosby,FA,K,0.0,16.0,24.42,1.53,29.84,1.87,0.82,52.05,33.53,0.21,0.01,5.68,0.36,8.11,0.5,7.53,0.47,2.89,0.18,35.79,2.23,38.0,2.38,0.94,127.53,7.97,1.0,122.37,7.65,6.68,4.16,6.7,7.95,2.42,1.16,1.11,3.37,0.46,0.32,7.03,122.37,7.65,6.68,4.16,6.7,7.32,2.84,1.37,1.79,2.68,0.46,0.24,6.95,122.37,7.65,6.68,4.16,6.7,6.84,3.53,1.16,1.32,3.16,0.46,0.31,7.01,3,5.58,94.91,18.0
Chris Boswell,PIT,K,1.0,15.32,21.63,1.4,26.74,1.73,0.78,50.74,30.54,0.0,0.0,5.0,0.32,7.37,0.48,7.53,0.49,1.74,0.11,39.63,2.59,42.63,2.79,0.94,122.84,7.99,1.0,117.47,7.62,7.0,4.2,6.66,5.84,3.16,2.84,1.53,1.95,0.31,0.15,6.84,117.47,7.62,7.0,4.2,6.66,6.53,3.16,2.37,1.79,1.47,0.29,0.12,6.77,117.47,7.62,7.0,4.2,6.66,6.32,2.42,3.11,2.0,1.47,0.31,0.12,6.79,3,7.33,124.54,7.0
Dan Bailey,FA,K,0.0,13.79,20.37,1.46,26.32,1.9,0.77,54.11,30.18,0.32,0.03,5.21,0.37,8.16,0.58,4.63,0.33,2.05,0.15,32.11,2.31,33.21,2.39,0.96,112.16,8.07,1.0,101.95,7.32,6.58,4.67,6.23,6.21,1.89,1.63,1.63,2.42,0.42,0.21,6.71,101.95,7.32,6.58,4.67,6.23,5.16,2.74,1.84,1.16,2.89,0.42,0.26,6.77,101.95,7.32,6.58,4.67,6.23,5.95,2.16,1.63,1.42,2.63,0.42,0.24,6.73,3,5.19,88.17,27.0
Brandon McManus,FA,K,0.0,16.0,23.16,1.45,29.11,1.82,0.79,53.42,32.03,0.0,0.0,6.16,0.38,8.42,0.53,6.05,0.38,2.53,0.16,31.84,1.99,32.05,2.0,0.99,119.37,7.46,1.0,112.55,7.03,6.63,3.87,6.27,7.53,2.16,2.42,1.89,2.0,0.32,0.14,6.51,112.55,7.03,6.63,3.87,6.27,8.47,1.95,1.68,1.42,2.47,0.32,0.18,6.56,112.55,7.03,6.63,3.87,6.27,7.84,2.32,1.63,2.21,2.0,0.36,0.14,6.54,3,5.34,90.73,21.0
Chandler Catanzaro,FA,K,0.0,14.58,19.89,1.35,24.84,1.69,0.8,58.58,32.11,0.53,0.03,4.84,0.33,6.79,0.49,5.05,0.32,2.68,0.19,32.42,2.23,35.63,2.46,0.91,110.16,7.54,1.0,102.53,6.98,6.84,3.57,6.34,6.16,2.74,2.16,3.32,0.21,0.32,0.01,6.44,102.53,6.98,6.84,3.57,6.34,5.47,2.47,3.42,2.53,0.68,0.28,0.05,6.46,102.53,6.98,6.84,3.57,6.34,6.16,2.0,3.21,2.68,0.53,0.28,0.04,6.44,3,4.42,75.06,38.0
Cairo Santos,CHI,K,1.0,9.21,14.42,1.4,17.47,1.72,0.81,45.0,28.22,0.47,0.05,3.58,0.31,7.26,0.77,2.68,0.24,0.42,0.03,22.42,2.51,23.53,2.61,0.96,75.95,7.78,0.88,69.21,7.0,8.05,3.15,6.55,3.74,0.68,2.58,1.16,1.05,0.26,0.09,6.34,69.21,7.0,8.05,3.15,6.55,3.74,0.89,2.16,1.37,1.05,0.3,0.09,6.37,69.21,7.0,8.05,3.15,6.55,2.84,1.58,2.84,0.89,1.05,0.22,0.09,6.29,3,5.6,95.25,17.0
Cody Parkey,FA,K,0.0,15.58,21.74,1.4,26.74,1.72,0.82,51.47,31.33,0.0,0.0,6.0,0.39,7.11,0.46,7.63,0.49,1.0,0.06,32.32,2.05,34.89,2.22,0.92,115.11,7.37,1.0,107.16,6.86,6.34,3.84,6.13,6.84,2.89,2.11,2.95,0.79,0.32,0.06,6.2,107.16,6.86,6.34,3.84,6.13,7.32,3.11,1.42,2.74,1.0,0.32,0.07,6.22,107.16,6.86,6.34,3.84,6.13,6.84,2.89,2.11,2.47,1.26,0.32,0.09,6.24,3,4.81,81.69,31.0
Nick Novak,FA,K,0.0,10.6,19.4,1.65,24.2,2.14,0.75,51.2,28.92,0.4,0.02,7.2,0.64,6.8,0.62,3.2,0.2,1.8,0.16,19.0,2.01,20.8,2.17,0.92,93.4,8.58,0.9,84.0,7.47,6.2,5.37,6.15,4.0,2.6,1.0,1.2,1.8,0.34,0.19,5.93,84.0,7.47,6.2,5.37,6.15,4.0,1.4,2.2,1.2,1.8,0.34,0.19,5.93,84.0,7.47,6.2,5.37,6.15,4.0,2.6,1.0,0.8,2.2,0.34,0.23,5.97,3,5.09,86.58,28.0
Blair Walsh,FA,K,0.0,13.2,17.4,1.32,23.8,1.8,0.73,49.4,30.89,0.4,0.04,4.0,0.27,6.2,0.49,6.4,0.48,0.4,0.04,28.2,2.05,30.4,2.27,0.9,101.8,7.66,0.97,87.6,6.58,6.3,3.8,5.89,5.6,3.6,1.2,2.4,0.4,0.25,0.05,5.86,87.6,6.58,6.3,3.8,5.89,6.8,2.4,1.2,2.4,0.4,0.25,0.05,5.86,87.6,6.58,6.3,3.8,5.89,5.4,3.8,1.2,2.4,0.4,0.25,0.05,5.86,3,4.74,80.54,32.0
Randy Bullock,FA,K,0.0,13.37,16.37,1.28,19.11,1.48,0.86,49.53,26.97,0.0,0.0,4.63,0.41,5.95,0.44,4.53,0.35,1.26,0.08,30.16,2.19,31.95,2.33,0.94,89.26,6.77,0.94,86.32,6.53,6.97,3.99,5.79,6.42,1.58,2.16,2.89,0.32,0.31,0.02,5.8,86.32,6.53,6.97,3.99,5.79,5.63,3.05,1.47,2.89,0.32,0.31,0.02,5.8,86.32,6.53,6.97,3.99,5.79,5.63,2.37,2.16,2.11,1.11,0.31,0.08,5.88,3,4.06,69.02,40.0
Greg Joseph,GB,K,1.0,14.0,17.0,1.21,20.0,1.43,0.85,51.0,28.57,0.0,0.0,4.0,0.29,7.0,0.5,5.0,0.36,1.0,0.07,25.0,1.79,29.0,2.07,0.86,89.0,6.36,1.0,83.0,5.93,6.0,2.3,6.01,6.0,4.0,4.0,0.0,0.0,0.0,0.0,5.44,83.0,5.93,6.0,2.3,6.01,9.0,2.0,2.0,1.0,0.0,0.08,0.0,5.55,83.0,5.93,6.0,2.3,6.01,6.0,5.0,2.0,1.0,0.0,0.08,0.0,5.55,1,5.26,89.48,24.0
Kai Forbath,LAR,K,1.0,7.95,15.16,1.71,17.53,1.99,0.85,46.89,33.19,0.0,0.0,4.53,0.62,5.32,0.54,3.21,0.4,2.11,0.15,14.47,1.47,16.68,1.67,0.91,69.26,7.64,0.76,67.37,7.31,7.21,3.74,6.57,2.74,1.05,1.74,1.58,0.84,0.28,0.08,5.44,67.37,7.31,7.21,3.74,6.57,2.84,1.84,0.63,1.79,0.84,0.33,0.08,5.49,67.37,7.31,7.21,3.74,6.57,2.53,1.26,1.21,2.11,0.84,0.4,0.08,5.54,3,5.58,94.8,19.0
Nick Folk,TEN,K,1.0,8.8,14.4,1.58,19.0,2.43,0.68,50.4,32.5,0.0,0.0,6.0,0.6,4.6,0.4,2.4,0.38,1.4,0.2,13.8,1.65,15.8,2.0,0.84,72.8,9.28,0.79,62.2,7.15,6.7,4.53,6.13,3.4,2.0,0.8,1.6,1.0,0.38,0.23,5.35,62.2,7.15,6.7,4.53,6.13,3.0,3.2,0.0,1.6,1.0,0.38,0.23,5.35,62.2,7.15,6.7,4.53,6.13,3.6,2.2,0.4,1.6,1.0,0.38,0.23,5.35,3,6.45,109.65,11.0
Jason Sanders,MIA,K,1.0,16.0,18.0,1.12,20.0,1.25,0.9,50.0,21.31,0.0,0.0,7.0,0.44,3.0,0.19,7.0,0.44,1.0,0.06,35.0,2.19,36.0,2.25,0.97,96.0,6.0,1.0,98.0,6.12,5.0,4.35,5.3,10.0,2.0,1.0,0.0,3.0,0.23,0.23,5.32,98.0,6.12,5.0,4.35,5.3,10.0,1.0,2.0,0.0,3.0,0.23,0.23,5.32,98.0,6.12,5.0,4.35,5.3,10.0,1.0,2.0,0.0,3.0,0.23,0.23,5.32,1,6.08,103.31,14.0
Mike Nugent,FA,K,0.0,6.68,11.16,1.76,13.05,1.93,0.91,51.89,38.1,0.0,0.0,4.26,0.74,2.84,0.27,3.26,0.56,0.79,0.19,11.47,1.6,13.84,1.93,0.82,53.0,7.72,0.75,49.79,7.81,6.79,3.22,8.03,2.53,0.95,1.95,0.53,0.74,0.17,0.08,5.1,49.79,7.81,6.79,3.22,8.03,2.63,0.84,1.26,1.21,0.74,0.43,0.08,5.29,49.79,7.81,6.79,3.22,8.03,2.53,1.89,0.79,0.74,0.74,0.2,0.08,5.13,3,0.0,0.0,44.5
Phil Dawson,FA,K,0.0,13.16,16.26,1.1,20.84,1.44,0.73,49.53,23.18,0.32,0.02,4.0,0.29,5.37,0.37,5.11,0.34,1.47,0.09,21.32,1.6,22.47,1.67,0.96,85.0,6.0,0.98,78.16,5.43,5.16,3.57,4.85,9.58,0.53,0.53,0.74,1.79,0.24,0.16,5.02,78.16,5.43,5.16,3.57,4.85,9.26,0.84,0.53,1.05,1.47,0.24,0.12,4.98,78.16,5.43,5.16,3.57,4.85,9.58,0.53,0.53,1.05,1.47,0.24,0.12,4.98,3,5.49,93.29,20.0
Connor Barth,FA,K,0.0,12.4,13.8,1.11,18.8,1.54,0.73,54.0,26.3,0.6,0.06,5.2,0.42,2.8,0.18,4.2,0.38,1.0,0.08,22.6,1.8,23.0,1.82,0.99,79.4,6.42,0.98,70.2,5.67,5.3,3.48,5.2,8.0,2.0,0.4,2.0,0.0,0.21,0.0,5.0,70.2,5.67,5.3,3.48,5.2,7.4,2.2,1.4,1.4,0.0,0.12,0.0,4.91,70.2,5.67,5.3,3.48,5.2,8.0,2.0,1.0,1.4,0.0,0.12,0.0,4.91,3,5.09,86.56,29.0
Giorgio Tavecchio,FA,K,0.0,8.2,9.4,1.4,11.4,1.53,0.9,54.8,35.58,0.0,0.0,2.6,0.32,2.0,0.12,2.4,0.48,2.4,0.48,18.0,2.43,18.4,2.45,0.99,52.6,7.03,0.74,53.4,8.05,6.8,5.21,6.62,5.4,1.0,0.4,0.4,1.0,0.36,0.33,4.69,53.4,8.05,6.8,5.21,6.62,5.0,0.8,1.0,0.4,1.0,0.36,0.33,4.69,53.4,8.05,6.8,5.21,6.62,5.0,0.8,1.0,0.4,1.0,0.36,0.33,4.69,2,0.0,0.0,44.5
Patrick Murray,FA,K,0.0,8.0,11.8,1.15,14.6,1.55,0.7,44.0,26.0,0.0,0.0,3.0,0.25,5.2,0.6,2.4,0.2,1.2,0.1,13.8,1.65,14.8,1.9,0.87,58.6,6.55,0.78,54.0,5.5,5.4,2.99,5.16,3.8,1.2,1.2,1.2,0.6,0.2,0.05,4.52,54.0,5.5,5.4,2.99,5.16,3.8,1.2,1.2,1.2,0.6,0.2,0.05,4.52,54.0,5.5,5.4,2.99,5.16,4.4,0.6,0.6,1.8,0.6,0.3,0.05,4.62,3,4.39,74.69,39.0
Caleb Sturgis,FA,K,0.0,6.53,12.58,2.12,15.74,2.51,0.82,50.58,38.93,0.0,0.0,4.42,0.48,3.79,0.63,3.21,0.65,1.16,0.37,10.89,1.42,14.26,2.22,0.65,61.47,9.76,0.67,54.16,9.16,9.53,2.31,4.65,1.37,1.58,0.89,1.32,1.37,0.68,0.41,4.49,54.16,9.16,9.53,2.31,4.65,1.37,1.37,1.11,1.53,1.16,0.68,0.39,4.46,54.16,9.16,9.53,2.31,4.65,1.37,1.58,1.11,1.32,1.16,0.62,0.39,4.42,3,0.1,1.66,41.0
Matt McCrane,FA,K,0.0,5.0,8.0,1.6,12.0,2.4,0.67,47.0,31.6,0.0,0.0,3.0,0.6,2.0,0.4,3.0,0.6,0.0,0.0,9.0,1.8,9.0,1.8,1.0,45.0,9.0,0.72,36.0,7.2,4.0,4.97,6.02,3.0,0.0,0.0,1.0,1.0,0.67,0.25,4.3,36.0,7.2,4.0,4.97,6.02,3.0,0.0,0.0,1.0,1.0,0.67,0.25,4.3,36.0,7.2,4.0,4.97,6.02,3.0,0.0,0.0,1.0,1.0,0.67,0.25,4.3,1,0.0,0.0,44.5
Zane Gonzalez,FA,K,0.0,10.6,11.4,1.15,16.4,1.7,0.68,54.6,27.32,0.0,0.0,2.6,0.21,4.0,0.44,2.8,0.27,2.0,0.22,14.8,1.31,17.0,1.59,0.82,66.2,6.69,0.9,55.8,5.47,3.4,3.92,4.86,7.2,1.4,0.4,1.0,0.6,0.27,0.1,3.98,55.8,5.47,3.4,3.92,4.86,7.8,0.4,1.4,0.4,0.6,0.13,0.1,3.85,55.8,5.47,3.4,3.92,4.86,7.2,1.4,0.0,1.4,0.6,0.3,0.1,4.02,2,4.52,76.82,36.0
