Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Matt Bryant,FA,K,0.0,16.0,27.47,1.72,30.89,1.93,0.89,53.21,34.28,0.74,0.04,8.68,0.54,8.37,0.52,6.58,0.41,3.11,0.19,41.84,2.62,41.84,2.62,1.0,134.53,8.41,1.0,137.05,8.56,7.95,3.66,7.73,5.0,2.79,2.21,2.89,3.11,0.69,0.31,8.18,137.05,8.56,7.95,3.66,7.73,5.68,2.0,1.63,3.37,3.32,0.78,0.33,8.29,137.05,8.56,7.95,3.66,7.73,5.37,2.42,2.63,2.74,2.84,0.57,0.29,8.07,3,6.07,103.22,12.0
Mason Crosby,FA,K,0.0,16.0,27.32,1.71,33.84,2.11,0.8,56.26,32.44,0.68,0.04,8.58,0.53,8.32,0.52,6.32,0.4,3.42,0.21,50.0,3.12,50.0,3.12,1.0,151.53,9.47,1.0,145.11,9.07,7.97,4.31,7.86,3.68,4.32,2.26,2.05,3.68,0.57,0.3,8.31,145.11,9.07,7.97,4.31,7.86,3.89,4.32,2.05,2.21,3.53,0.57,0.28,8.29,145.11,9.07,7.97,4.31,7.86,4.37,3.63,1.84,2.37,3.79,0.67,0.31,8.4,3,6.31,107.28,9.0
Dan Carpenter,FA,K,0.0,14.95,28.68,1.91,32.74,2.19,0.87,55.0,37.59,0.0,0.0,9.53,0.62,6.63,0.45,9.58,0.64,2.95,0.19,28.84,1.93,28.84,1.93,1.0,127.05,8.48,1.0,130.37,8.68,8.16,3.57,7.89,4.0,3.16,1.79,3.16,2.84,0.72,0.24,8.32,130.37,8.68,8.16,3.57,7.89,3.53,3.63,2.26,3.16,2.37,0.61,0.19,8.19,130.37,8.68,8.16,3.57,7.89,4.0,3.16,2.26,2.89,2.63,0.61,0.22,8.21,3,6.08,103.39,11.0
Stephen Hauschka,FA,K,0.0,16.0,28.47,1.78,31.42,1.97,0.9,52.47,33.01,0.74,0.04,8.0,0.5,9.53,0.59,8.26,0.52,1.95,0.12,42.53,2.66,42.53,2.66,1.0,136.79,8.55,1.0,140.11,8.76,8.05,4.21,7.63,4.68,2.21,3.84,1.84,3.42,0.5,0.29,8.06,140.11,8.76,8.05,4.21,7.63,4.37,2.32,4.37,1.53,3.42,0.46,0.29,8.02,140.11,8.76,8.05,4.21,7.63,5.16,1.74,3.63,2.05,3.42,0.52,0.29,8.09,3,5.38,91.49,25.0
Robbie Gould,FA,K,0.0,15.05,24.84,1.65,28.37,1.88,0.88,56.53,35.39,0.0,0.0,9.53,0.63,6.0,0.41,6.21,0.42,3.11,0.2,39.53,2.62,39.53,2.62,1.0,124.63,8.28,1.0,126.47,8.39,8.24,3.8,7.53,4.32,3.16,2.37,2.79,2.42,0.54,0.19,8.01,126.47,8.39,8.24,3.8,7.53,4.47,2.47,2.89,3.26,1.95,0.54,0.16,7.96,126.47,8.39,8.24,3.8,7.53,4.58,2.89,1.89,3.74,1.95,0.61,0.16,8.03,3,5.5,93.52,20.0
Lawrence Tynes,FA,K,0.0,16.0,27.4,1.71,33.0,2.06,0.83,50.0,29.15,0.4,0.02,11.0,0.69,9.6,0.6,5.4,0.34,1.0,0.06,44.8,2.8,44.8,2.8,1.0,143.8,8.99,1.0,134.4,8.4,8.5,4.32,7.31,5.0,2.2,4.2,2.2,2.4,0.5,0.2,8.01,134.4,8.4,8.5,4.32,7.31,5.0,1.8,4.8,2.0,2.4,0.42,0.2,7.96,134.4,8.4,8.5,4.32,7.31,4.6,2.6,3.8,2.6,2.4,0.52,0.2,8.05,3,4.54,77.13,33.0
Mike Nugent,FA,K,0.0,14.74,21.47,1.46,25.68,1.76,0.83,53.26,33.06,0.63,0.05,5.47,0.37,5.47,0.38,8.16,0.55,1.74,0.12,42.63,2.9,42.84,2.91,0.99,119.89,8.18,1.0,118.68,8.07,7.95,3.01,7.68,4.63,2.58,3.37,2.79,1.37,0.52,0.12,7.74,118.68,8.07,7.95,3.01,7.68,4.63,2.58,3.37,3.0,1.16,0.52,0.1,7.72,118.68,8.07,7.95,3.01,7.68,4.16,2.95,3.21,3.26,1.16,0.49,0.1,7.73,3,5.53,94.06,19.0
Shaun Suisham,FA,K,0.0,16.0,27.89,1.75,31.47,1.97,0.89,49.89,32.77,0.42,0.03,8.16,0.51,10.16,0.63,8.63,0.54,0.53,0.03,36.79,2.3,36.79,2.3,1.0,131.21,8.2,1.0,129.56,8.1,7.61,3.94,7.19,4.89,3.42,2.74,1.68,3.26,0.46,0.26,7.61,129.56,8.1,7.61,3.94,7.19,5.0,3.32,2.42,2.79,2.47,0.5,0.18,7.56,129.56,8.1,7.61,3.94,7.19,5.16,3.16,2.42,2.0,3.26,0.5,0.26,7.65,3,5.31,90.26,27.0
Rob Bironas,FA,K,0.0,16.0,25.84,1.61,30.26,1.89,0.85,53.95,31.91,0.0,0.0,7.68,0.48,9.79,0.61,5.84,0.36,2.53,0.16,37.63,2.35,37.63,2.35,1.0,128.42,8.03,1.0,126.05,7.88,7.37,4.14,6.96,6.0,3.11,1.26,2.89,2.74,0.57,0.27,7.48,126.05,7.88,7.37,4.14,6.96,6.26,2.63,1.68,2.21,3.21,0.52,0.3,7.48,126.05,7.88,7.37,4.14,6.96,5.32,3.79,1.26,2.63,3.0,0.57,0.26,7.49,3,5.59,95.0,18.0
Sebastian Janikowski,FA,K,0.0,15.79,26.26,1.67,32.32,2.05,0.81,56.37,32.12,0.53,0.03,7.37,0.47,6.11,0.38,7.47,0.48,4.79,0.31,33.0,2.09,33.0,2.09,1.0,129.95,8.25,1.0,128.84,8.19,7.42,5.02,6.82,6.11,2.79,2.05,1.68,3.16,0.5,0.28,7.42,128.84,8.19,7.42,5.02,6.82,5.84,3.79,0.74,2.26,3.16,0.54,0.28,7.48,128.84,8.19,7.42,5.02,6.82,5.53,3.37,2.26,1.47,3.16,0.45,0.28,7.38,3,6.3,107.17,10.0
Caleb Sturgis,FA,K,0.0,16.0,26.0,1.62,34.0,2.12,0.76,54.0,35.0,1.0,0.06,4.0,0.25,10.0,0.62,8.0,0.5,3.0,0.19,33.0,2.06,33.0,2.06,1.0,135.0,8.44,1.0,125.0,7.81,8.0,3.99,6.91,5.0,4.0,2.0,5.0,0.0,0.45,0.0,7.35,125.0,7.81,8.0,3.99,6.91,6.0,3.0,2.0,4.0,1.0,0.45,0.07,7.44,125.0,7.81,8.0,3.99,6.91,5.0,4.0,2.0,4.0,1.0,0.45,0.07,7.44,1,5.05,85.79,29.0
Garrett Hartley,FA,K,0.0,14.8,20.4,1.39,26.8,1.84,0.77,54.2,30.28,1.2,0.08,6.6,0.44,4.6,0.32,6.2,0.43,1.8,0.12,47.4,3.18,47.4,3.18,1.0,127.8,8.69,1.0,118.4,8.03,7.7,3.44,7.38,4.4,3.6,2.6,3.6,0.6,0.43,0.05,7.46,118.4,8.03,7.7,3.44,7.38,5.0,3.0,3.0,3.2,0.6,0.39,0.05,7.42,118.4,8.03,7.7,3.44,7.38,5.0,3.0,2.6,3.6,0.6,0.43,0.05,7.46,2,5.4,91.72,24.0
Graham Gano,NYG,K,1.0,12.84,20.74,1.59,24.89,1.92,0.84,54.58,34.67,0.0,0.0,8.16,0.61,3.89,0.34,4.68,0.36,4.0,0.29,31.47,2.62,31.79,2.67,0.98,106.47,8.43,0.93,106.37,8.33,7.89,4.08,7.33,4.21,2.58,1.37,2.47,2.21,0.58,0.27,7.39,106.37,8.33,7.89,4.08,7.33,4.53,2.47,1.16,2.26,2.42,0.58,0.29,7.42,106.37,8.33,7.89,4.08,7.33,3.95,2.84,1.32,2.32,2.42,0.57,0.29,7.41,3,7.49,127.4,3.0
Nick Folk,TEN,K,1.0,16.0,26.26,1.64,30.84,1.93,0.84,53.37,32.78,0.0,0.0,7.05,0.44,7.89,0.49,8.32,0.52,3.0,0.19,31.53,1.97,31.53,1.97,1.0,124.05,7.76,1.0,124.63,7.79,7.34,4.54,6.67,7.26,1.63,1.16,2.79,3.16,0.61,0.25,7.38,124.63,7.79,7.34,4.54,6.67,7.16,1.53,2.16,1.74,3.42,0.48,0.29,7.31,124.63,7.79,7.34,4.54,6.67,7.37,1.32,1.68,2.95,2.68,0.57,0.2,7.29,3,7.33,124.57,4.0
Jay Feely,FA,K,0.0,16.0,26.11,1.63,30.95,1.93,0.84,54.63,31.97,0.0,0.0,8.05,0.5,7.0,0.44,8.79,0.55,2.26,0.14,32.37,2.02,32.37,2.02,1.0,125.21,7.82,1.0,124.0,7.75,7.63,4.37,6.68,5.95,1.95,3.68,1.68,2.74,0.41,0.22,7.26,124.0,7.75,7.63,4.37,6.68,5.95,1.84,4.26,1.21,2.74,0.33,0.22,7.2,124.0,7.75,7.63,4.37,6.68,5.95,1.95,3.63,2.21,2.26,0.39,0.17,7.2,3,4.84,82.31,32.0
Kai Forbath,LAR,K,1.0,12.2,17.6,1.45,20.4,1.67,0.87,50.0,34.7,0.0,0.0,3.0,0.25,6.8,0.53,6.8,0.59,1.0,0.08,28.8,2.4,28.8,2.4,1.0,90.0,7.41,1.0,90.4,7.5,7.8,3.15,7.05,5.0,1.6,3.8,1.0,0.8,0.2,0.09,7.05,90.4,7.5,7.8,3.15,7.05,5.0,2.0,2.4,2.4,0.4,0.34,0.04,7.14,90.4,7.5,7.8,3.15,7.05,5.6,1.0,3.8,1.4,0.4,0.2,0.04,6.99,2,6.38,108.43,8.0
Alex Henery,FA,K,0.0,16.0,24.47,1.53,28.74,1.8,0.85,50.37,32.22,0.21,0.01,8.21,0.51,7.74,0.48,7.63,0.48,0.68,0.04,38.89,2.43,39.21,2.45,0.99,125.42,7.84,1.0,121.32,7.58,7.11,3.96,6.78,5.58,3.95,2.05,3.16,1.26,0.39,0.09,6.93,121.32,7.58,7.11,3.96,6.78,5.63,4.21,1.53,3.37,1.26,0.42,0.09,6.96,121.32,7.58,7.11,3.96,6.78,5.89,3.63,1.84,3.37,1.26,0.42,0.09,6.96,3,5.41,91.93,23.0
Greg Zuerlein,NYJ,K,1.0,16.0,24.8,1.55,29.2,1.83,0.85,56.4,33.21,0.4,0.02,5.8,0.36,7.6,0.47,7.6,0.48,3.4,0.21,30.8,1.92,30.8,1.92,1.0,118.4,7.4,1.0,119.6,7.47,7.6,4.2,6.54,6.0,3.4,2.6,2.4,1.6,0.33,0.11,6.96,119.6,7.47,7.6,4.2,6.54,6.0,3.4,3.2,1.4,2.0,0.27,0.14,6.93,119.6,7.47,7.6,4.2,6.54,6.0,3.4,3.2,1.4,2.0,0.27,0.14,6.93,2,6.52,110.88,7.0
Randy Bullock,FA,K,0.0,16.0,26.0,1.62,35.0,2.19,0.74,51.0,39.69,1.0,0.06,7.0,0.44,5.0,0.31,12.0,0.75,1.0,0.06,26.0,1.62,26.0,1.62,1.0,131.0,8.19,1.0,118.0,7.38,7.5,2.92,7.05,6.0,6.0,2.0,1.0,1.0,0.14,0.07,6.92,118.0,7.38,7.5,2.92,7.05,6.0,6.0,2.0,2.0,0.0,0.14,0.0,6.83,118.0,7.38,7.5,2.92,7.05,6.0,6.0,2.0,1.0,1.0,0.14,0.07,6.92,1,4.98,84.74,30.0
Ryan Succop,FA,K,0.0,16.0,24.32,1.52,30.32,1.89,0.8,51.95,29.67,0.21,0.01,5.58,0.35,9.32,0.58,7.47,0.47,1.74,0.11,34.21,2.14,34.21,2.14,1.0,125.16,7.82,1.0,118.11,7.38,6.29,4.69,6.3,8.26,1.84,2.21,0.79,2.89,0.3,0.22,6.49,118.11,7.38,6.29,4.69,6.3,8.42,1.47,2.11,1.11,2.89,0.33,0.22,6.52,118.11,7.38,6.29,4.69,6.3,8.26,2.16,1.58,1.79,2.21,0.33,0.16,6.45,3,5.45,92.64,21.0
Josh Brown,FA,K,0.0,12.21,18.79,1.83,22.0,2.08,0.87,51.37,30.26,0.0,0.0,6.21,0.57,5.84,0.6,5.95,0.55,0.79,0.11,21.0,1.79,21.0,1.79,1.0,87.0,8.04,0.89,84.89,8.03,8.03,4.22,7.24,5.74,1.37,1.63,2.21,1.26,1.15,0.17,6.64,84.89,8.03,8.03,4.22,7.24,5.26,1.42,2.37,1.89,1.26,0.52,0.17,6.44,84.89,8.03,8.03,4.22,7.24,5.74,1.16,2.16,1.89,1.26,0.52,0.17,6.44,3,4.42,75.14,34.0
Rian Lindell,FA,K,0.0,14.32,20.26,1.44,24.47,1.73,0.84,51.68,34.27,0.32,0.02,3.42,0.28,9.26,0.6,4.63,0.34,2.21,0.14,32.26,2.35,32.26,2.35,1.0,105.68,7.53,0.97,100.84,7.12,6.79,3.3,6.6,7.53,2.05,1.74,2.47,0.53,0.31,0.05,6.38,100.84,7.12,6.79,3.3,6.6,6.58,3.53,1.21,2.47,0.53,0.31,0.05,6.38,100.84,7.12,6.79,3.3,6.6,7.05,2.53,1.74,2.47,0.53,0.31,0.05,6.38,3,5.3,90.02,28.0
Billy Cundiff,FA,K,0.0,12.32,18.05,1.46,23.89,2.05,0.73,49.11,32.5,0.21,0.01,5.53,0.4,5.42,0.48,5.74,0.5,1.16,0.07,28.53,2.55,28.53,2.55,1.0,100.21,8.7,0.91,90.74,7.56,6.97,4.17,6.66,6.0,2.68,1.37,0.63,1.63,0.3,0.19,6.27,90.74,7.56,6.97,4.17,6.66,5.05,3.63,1.58,0.42,1.63,0.25,0.19,6.23,90.74,7.56,6.97,4.17,6.66,6.0,2.68,1.37,0.63,1.63,0.3,0.19,6.27,3,5.76,97.84,16.0
Shayne Graham,FA,K,0.0,6.63,12.0,1.51,14.42,1.72,0.91,45.16,26.73,0.32,0.02,4.16,0.69,3.16,0.2,3.11,0.52,1.26,0.08,19.21,3.11,19.21,3.11,1.0,62.47,8.25,0.64,60.84,8.3,8.11,2.77,8.2,1.32,1.42,1.26,1.79,0.84,0.67,0.15,5.4,60.84,8.3,8.11,2.77,8.2,1.32,1.11,1.58,1.47,1.16,0.67,0.18,5.43,60.84,8.3,8.11,2.77,8.2,1.32,1.42,1.26,1.47,1.16,0.67,0.18,5.43,3,0.0,0.0,37.5
Josh Scobee,FA,K,0.0,16.0,23.63,1.48,25.95,1.62,0.91,53.42,34.12,0.53,0.03,3.74,0.23,9.26,0.58,6.84,0.43,3.26,0.2,21.16,1.32,21.16,1.32,1.0,99.0,6.19,1.0,105.42,6.59,5.18,4.21,5.76,8.58,1.16,3.42,1.11,1.74,0.22,0.13,5.45,105.42,6.59,5.18,4.21,5.76,8.37,1.37,3.42,1.58,1.26,0.22,0.09,5.41,105.42,6.59,5.18,4.21,5.76,8.79,0.95,3.11,1.42,1.74,0.26,0.13,5.49,3,4.94,84.01,31.0
Jason Hanson,FA,K,0.0,16.0,28.8,1.8,33.2,2.07,0.87,52.2,35.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,2.78,44.4,2.78,1.0,144.0,9.0,1.0,44.4,2.78,2.9,1.47,3.15,14.4,1.6,0.0,0.0,0.0,0.0,0.0,3.32,44.4,2.78,2.9,1.47,3.15,14.4,1.2,0.4,0.0,0.0,0.0,0.0,3.32,44.4,2.78,2.9,1.47,3.15,14.8,1.2,0.0,0.0,0.0,0.0,0.0,3.32,3,-3.12,-53.01,40.0
Nate Kaeding,FA,K,0.0,3.4,4.8,0.96,6.0,1.2,0.48,27.0,18.84,0.6,0.12,1.8,0.36,0.0,0.0,2.4,0.48,0.0,0.0,5.4,1.08,5.4,1.08,0.6,23.4,4.68,0.54,22.2,4.44,4.2,4.01,3.45,1.6,1.2,0.0,0.0,0.6,0.15,0.15,2.82,22.2,4.44,4.2,4.01,3.45,1.6,0.6,0.6,0.0,0.6,0.15,0.15,2.82,22.2,4.44,4.2,4.01,3.45,1.6,0.6,0.6,0.0,0.6,0.15,0.15,2.82,3,0.0,0.0,37.5
Olindo Mare,FA,K,0.0,8.2,12.4,1.75,16.0,2.3,0.77,42.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.5,21.8,2.5,1.0,69.8,9.4,0.74,21.8,2.5,2.4,1.53,2.81,7.8,0.4,0.0,0.0,0.0,0.0,0.0,2.26,21.8,2.5,2.4,1.53,2.81,7.8,0.4,0.0,0.0,0.0,0.0,0.0,2.26,21.8,2.5,2.4,1.53,2.81,7.8,0.4,0.0,0.0,0.0,0.0,0.0,2.26,3,0.61,10.35,35.0
John Potter,FA,K,0.0,4.2,1.8,0.6,2.4,0.8,0.45,25.8,13.6,0.0,0.0,1.2,0.4,0.0,0.0,0.6,0.2,0.0,0.0,4.2,1.4,4.2,1.4,0.6,11.4,3.8,0.65,10.2,3.4,3.6,2.11,3.1,3.6,0.0,0.6,0.0,0.0,0.0,0.0,1.71,10.2,3.4,3.6,2.11,3.1,3.6,0.0,0.6,0.0,0.0,0.0,0.0,1.71,10.2,3.4,3.6,2.11,3.1,3.6,0.0,0.6,0.0,0.0,0.0,0.0,1.71,2,0.0,0.0,37.5
Jonathan Brown,FA,K,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,37.5
