Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Jason Myers,SEA,K,1.0,17.0,30.89,1.82,36.42,2.14,0.84,54.89,36.53,0.0,0.0,7.05,0.42,11.84,0.7,7.58,0.45,4.42,0.26,37.84,2.23,38.79,2.28,0.98,148.05,8.71,1.0,146.95,8.64,8.21,4.32,7.49,4.79,3.84,4.05,0.95,3.37,0.38,0.26,7.92,146.95,8.64,8.21,4.32,7.49,5.74,2.79,3.84,1.26,3.37,0.44,0.26,7.96,146.95,8.64,8.21,4.32,7.49,5.11,3.26,3.47,1.79,3.37,0.53,0.26,8.04,3,7.17,121.91,22.0
Robbie Gould,FA,K,0.0,15.4,24.2,1.57,28.4,1.84,0.85,51.4,34.2,0.0,0.0,10.2,0.64,4.6,0.3,7.0,0.46,2.4,0.16,45.6,2.96,46.6,3.03,0.98,131.8,8.54,1.0,130.0,8.46,8.0,3.87,7.56,5.2,3.0,2.2,1.8,3.2,0.5,0.26,7.99,130.0,8.46,8.0,3.87,7.56,5.2,4.2,1.4,1.4,3.2,0.43,0.26,7.92,130.0,8.46,8.0,3.87,7.56,5.2,3.0,3.2,0.8,3.2,0.36,0.26,7.85,3,5.92,100.71,32.0
Jake Elliott,PHI,K,1.0,16.68,26.84,1.6,29.37,1.75,0.91,58.79,33.4,0.0,0.0,7.63,0.46,7.95,0.48,5.74,0.34,5.53,0.33,46.68,2.81,47.79,2.87,0.98,135.89,8.13,1.0,144.0,8.61,8.05,4.94,7.21,6.47,1.47,2.63,3.53,2.58,0.61,0.19,7.83,144.0,8.61,8.05,4.94,7.21,6.16,2.11,2.26,3.58,2.58,0.59,0.19,7.83,144.0,8.61,8.05,4.94,7.21,6.47,1.95,2.79,2.89,2.58,0.49,0.19,7.74,3,7.63,129.66,9.0
Harrison Butker,KC,K,1.0,15.53,26.58,1.68,30.05,1.93,0.87,59.79,36.09,0.0,0.0,6.63,0.43,9.74,0.6,5.42,0.34,4.79,0.3,39.89,2.6,41.26,2.7,0.97,131.42,8.48,1.0,134.63,8.61,7.89,4.29,7.53,4.79,3.16,2.37,3.21,2.0,0.52,0.15,7.82,134.63,8.61,7.89,4.29,7.53,4.63,3.16,2.53,3.21,2.0,0.52,0.15,7.82,134.63,8.61,7.89,4.29,7.53,4.47,3.47,2.84,2.74,2.0,0.45,0.15,7.75,3,7.65,130.08,8.0
Dustin Hopkins,CLE,K,1.0,12.26,24.79,1.98,27.37,2.19,0.91,51.58,37.8,0.21,0.01,6.11,0.48,6.47,0.68,7.79,0.54,4.21,0.28,23.58,2.01,25.37,2.12,0.94,107.47,8.69,0.91,114.16,9.05,8.58,4.28,7.86,2.58,2.21,2.53,2.79,2.16,0.68,0.22,7.81,114.16,9.05,8.58,4.28,7.86,2.11,2.68,2.53,2.79,2.16,0.68,0.22,7.81,114.16,9.05,8.58,4.28,7.86,2.89,1.89,2.84,2.47,2.16,0.54,0.22,7.72,3,7.29,123.99,18.0
Brandon McManus,GB,K,1.0,17.0,28.53,1.68,35.42,2.09,0.81,56.74,37.18,0.0,0.0,5.26,0.31,7.26,0.43,10.05,0.59,5.95,0.35,31.42,1.85,32.26,1.9,0.97,138.53,8.15,1.0,138.95,8.17,7.47,4.53,7.01,6.74,1.84,3.53,1.16,3.74,0.42,0.29,7.47,138.95,8.17,7.47,4.53,7.01,6.26,2.0,3.37,1.42,3.95,0.48,0.31,7.55,138.95,8.17,7.47,4.53,7.01,6.74,2.32,3.05,0.84,4.05,0.42,0.32,7.5,3,7.4,125.72,15.0
Younghoe Koo,ATL,K,1.0,17.0,30.95,1.82,35.32,2.08,0.87,54.0,36.24,0.0,0.0,9.26,0.55,8.84,0.52,8.37,0.49,4.47,0.27,29.53,1.74,30.63,1.8,0.96,136.58,8.04,1.0,139.68,8.22,7.63,4.87,6.92,7.68,2.16,1.53,2.47,3.16,0.51,0.24,7.51,139.68,8.22,7.63,4.87,6.92,7.21,3.11,0.84,2.68,3.16,0.54,0.24,7.54,139.68,8.22,7.63,4.87,6.92,7.68,2.16,1.53,2.16,3.47,0.51,0.28,7.55,3,7.6,129.19,10.0
Ryan Succop,FA,K,0.0,17.0,28.6,1.68,34.8,2.05,0.82,51.6,31.07,0.0,0.0,10.4,0.61,7.0,0.41,10.0,0.59,1.2,0.07,36.8,2.16,38.6,2.27,0.96,143.0,8.41,1.0,135.0,7.94,8.0,4.26,6.91,7.2,3.8,1.4,1.6,3.0,0.38,0.21,7.54,135.0,7.94,8.0,4.26,6.91,7.2,1.6,3.6,1.6,3.0,0.38,0.21,7.54,135.0,7.94,8.0,4.26,6.91,7.2,3.4,1.8,1.6,3.0,0.38,0.21,7.54,3,4.56,77.54,36.0
Tyler Bass,BUF,K,1.0,17.0,26.11,1.54,30.58,1.8,0.86,55.26,32.47,0.0,0.0,6.63,0.39,10.63,0.63,5.89,0.35,2.95,0.18,49.11,2.89,50.21,2.95,0.98,141.95,8.35,1.0,139.21,8.19,7.74,4.61,6.99,5.74,3.32,3.26,1.53,3.16,0.39,0.23,7.49,139.21,8.19,7.74,4.61,6.99,6.53,3.21,2.47,1.63,3.16,0.4,0.23,7.5,139.21,8.19,7.74,4.61,6.99,5.26,4.47,2.47,1.63,3.16,0.4,0.23,7.5,3,7.1,120.73,24.0
Nick Folk,TEN,K,1.0,17.0,31.42,1.85,34.11,2.0,0.92,53.32,35.86,0.32,0.02,9.0,0.53,9.11,0.54,8.32,0.49,4.68,0.27,32.21,1.9,35.16,2.07,0.92,137.47,8.09,1.0,144.16,8.48,7.11,5.03,7.1,7.37,2.21,2.16,1.95,3.32,0.47,0.28,7.37,144.16,8.48,7.11,5.03,7.1,6.89,2.68,2.16,1.95,3.32,0.47,0.28,7.37,144.16,8.48,7.11,5.03,7.1,7.05,2.53,1.68,1.95,3.79,0.52,0.31,7.46,3,7.32,124.44,17.0
Matt Prater,ARI,K,1.0,15.74,26.53,1.69,31.32,1.98,0.85,60.42,37.36,0.0,0.0,5.47,0.33,8.37,0.55,5.37,0.35,7.32,0.46,25.68,1.61,26.89,1.68,0.95,120.84,7.64,1.0,125.26,7.94,7.47,4.94,6.66,5.95,2.47,2.42,1.16,3.74,0.45,0.33,7.36,125.26,7.94,7.47,4.94,6.66,5.95,2.63,2.26,1.16,3.74,0.45,0.33,7.36,125.26,7.94,7.47,4.94,6.66,5.95,3.42,1.47,1.16,3.74,0.45,0.33,7.36,3,7.25,123.18,20.0
Cairo Santos,CHI,K,1.0,16.68,28.68,1.71,31.58,1.89,0.91,52.05,34.48,0.0,0.0,7.63,0.45,8.47,0.51,8.0,0.48,4.58,0.27,28.89,1.73,31.63,1.9,0.91,126.37,7.55,1.0,132.11,7.89,7.47,4.72,6.69,6.89,2.79,1.21,2.26,3.53,0.58,0.28,7.41,132.11,7.89,7.47,4.72,6.69,7.21,2.0,1.89,2.53,3.05,0.56,0.23,7.33,132.11,7.89,7.47,4.72,6.69,6.89,2.32,1.68,2.74,3.05,0.58,0.23,7.35,3,6.91,117.54,26.0
Greg Joseph,NYJ,K,2.0,17.0,26.53,1.56,32.63,1.92,0.81,56.42,33.59,0.47,0.03,8.16,0.48,8.16,0.48,5.11,0.3,4.63,0.28,37.26,2.19,40.95,2.41,0.91,138.84,8.17,1.0,131.21,7.72,7.47,3.74,6.95,6.68,2.68,2.89,3.16,1.58,0.4,0.11,7.21,131.21,7.72,7.47,3.74,6.95,8.11,0.95,3.0,2.84,2.11,0.43,0.16,7.3,131.21,7.72,7.47,3.74,6.95,7.63,1.74,2.89,3.16,1.58,0.4,0.11,7.21,3,8.25,140.18,2.0
Ka'imi Fairbairn,HOU,K,1.0,13.79,25.11,1.85,27.05,1.99,0.92,56.11,35.02,0.0,0.0,7.79,0.59,8.0,0.6,4.21,0.28,5.11,0.37,20.26,1.48,21.37,1.57,0.94,102.53,7.54,1.0,110.0,8.05,7.08,4.55,6.91,5.21,2.05,1.84,2.26,2.42,0.55,0.27,7.3,110.0,8.05,7.08,4.55,6.91,4.89,2.53,1.68,2.26,2.42,0.55,0.27,7.3,110.0,8.05,7.08,4.55,6.91,5.21,2.05,2.16,1.95,2.42,0.51,0.27,7.26,3,7.15,121.48,23.0
Jason Sanders,MIA,K,1.0,17.0,24.42,1.44,29.89,1.76,0.82,55.11,32.37,0.0,0.0,5.68,0.33,7.0,0.41,8.32,0.49,3.42,0.2,47.58,2.8,49.21,2.9,0.96,138.89,8.17,1.0,136.0,8.0,7.58,3.99,7.11,6.16,3.26,2.42,3.58,1.58,0.46,0.1,7.37,136.0,8.0,7.58,3.99,7.11,6.16,2.47,4.32,2.79,1.26,0.32,0.08,7.2,136.0,8.0,7.58,3.99,7.11,5.84,3.11,3.0,3.79,1.26,0.44,0.08,7.32,3,6.89,117.14,27.0
Jake Moody,SF,K,1.0,17.0,21.0,1.24,25.0,1.47,0.84,57.0,28.47,0.0,0.0,7.0,0.41,8.0,0.47,4.0,0.24,2.0,0.12,60.0,3.53,61.0,3.59,0.98,136.0,8.0,1.0,131.0,7.71,7.0,3.44,7.07,7.0,3.0,2.0,3.0,2.0,0.42,0.13,7.11,131.0,7.71,7.0,3.44,7.07,8.0,2.0,2.0,3.0,2.0,0.42,0.13,7.11,131.0,7.71,7.0,3.44,7.07,7.0,3.0,2.0,3.0,2.0,0.42,0.13,7.11,1,7.06,120.02,25.0
Chase McLaughlin,TB,K,1.0,16.47,26.37,1.6,30.47,1.85,0.86,56.05,35.69,0.0,0.0,6.63,0.4,8.11,0.49,4.63,0.29,7.0,0.42,29.84,1.81,30.05,1.82,0.99,121.47,7.37,1.0,127.58,7.73,7.58,4.63,6.6,6.16,2.37,3.58,2.58,1.79,0.37,0.12,7.02,127.58,7.73,7.58,4.63,6.6,6.63,1.89,3.11,3.05,1.79,0.43,0.12,7.08,127.58,7.73,7.58,4.63,6.6,6.16,1.89,4.05,2.58,1.79,0.37,0.12,7.02,3,7.21,122.61,21.0
Eddy Pineiro,CAR,K,1.0,13.53,23.95,1.74,26.47,1.9,0.91,54.32,40.62,0.0,0.0,3.89,0.31,8.79,0.6,8.05,0.59,3.21,0.24,19.42,1.47,21.68,1.64,0.89,101.11,7.35,0.94,105.74,7.76,7.84,3.05,7.38,5.16,2.74,2.0,2.21,1.42,0.34,0.1,6.94,105.74,7.76,7.84,3.05,7.38,4.68,3.21,2.26,1.63,1.74,0.34,0.13,6.97,105.74,7.76,7.84,3.05,7.38,5.95,1.95,2.32,1.58,1.74,0.29,0.13,6.93,3,6.46,109.79,29.0
Anders Carlson,FA,K,0.0,17.0,27.0,1.59,33.0,1.94,0.82,53.0,38.35,0.0,0.0,6.0,0.35,14.0,0.82,4.0,0.24,3.0,0.18,34.0,2.0,39.0,2.29,0.87,138.0,8.12,1.0,125.0,7.35,7.0,2.42,7.36,6.0,5.0,2.0,4.0,0.0,0.31,0.0,6.94,125.0,7.35,7.0,2.42,7.36,7.0,3.0,3.0,4.0,0.0,0.31,0.0,6.94,125.0,7.35,7.0,2.42,7.36,5.0,5.0,3.0,4.0,0.0,0.31,0.0,6.94,1,4.01,68.12,39.0
Riley Patterson,ATL,K,2.0,13.95,19.79,1.45,22.53,1.64,0.89,51.68,27.12,0.0,0.0,4.11,0.3,9.63,0.71,4.95,0.37,1.11,0.07,34.16,2.44,35.89,2.56,0.96,103.47,7.48,0.97,100.68,7.31,7.95,4.55,6.28,5.53,2.05,2.68,1.16,2.53,0.52,0.3,7.02,100.68,7.31,7.95,4.55,6.28,5.05,3.47,1.47,2.42,1.53,0.45,0.16,6.86,100.68,7.31,7.95,4.55,6.28,5.53,2.05,2.68,1.95,1.74,0.52,0.23,6.94,3,7.66,130.28,7.0
Lucas Havrisik,FA,K,0.0,9.0,15.0,1.67,20.0,2.22,0.75,52.0,33.22,0.0,0.0,8.0,0.89,3.0,0.33,2.0,0.22,2.0,0.22,19.0,2.11,22.0,2.44,0.86,82.0,9.11,0.93,70.0,7.78,7.0,3.63,7.04,3.0,3.0,0.0,2.0,1.0,0.5,0.12,6.75,70.0,7.78,7.0,3.63,7.04,3.0,3.0,0.0,2.0,1.0,0.5,0.12,6.75,70.0,7.78,7.0,3.63,7.04,3.0,3.0,0.0,2.0,1.0,0.5,0.12,6.75,1,4.53,77.0,37.0
Wil Lutz,DEN,K,1.0,17.0,27.2,1.6,32.8,1.93,0.82,55.2,30.76,0.0,0.0,9.0,0.53,10.8,0.64,4.0,0.24,3.4,0.2,30.6,1.8,31.8,1.87,0.96,130.2,7.66,1.0,123.0,7.24,7.0,4.49,6.21,8.0,2.0,2.6,2.2,2.2,0.35,0.15,6.68,123.0,7.24,7.0,4.49,6.21,7.4,2.6,3.0,1.8,2.2,0.31,0.15,6.64,123.0,7.24,7.0,4.49,6.21,7.4,2.6,2.6,2.2,2.2,0.35,0.15,6.68,2,6.09,103.46,30.0
Graham Gano,NYG,K,1.0,12.74,20.47,1.55,25.11,2.01,0.78,56.58,35.04,0.0,0.0,2.63,0.22,6.79,0.5,5.63,0.43,5.42,0.41,17.47,1.28,18.11,1.32,0.98,93.42,7.35,0.94,95.37,7.18,6.95,4.76,6.07,5.37,2.05,1.58,1.58,2.16,0.38,0.19,6.32,95.37,7.18,6.95,4.76,6.07,5.37,1.74,1.42,2.37,1.84,0.47,0.16,6.38,95.37,7.18,6.95,4.76,6.07,5.37,2.05,0.79,2.37,2.16,0.53,0.19,6.46,3,7.57,128.66,11.0
Cade York,CIN,K,2.0,17.0,24.0,1.41,32.0,1.88,0.75,58.0,35.82,0.0,0.0,5.0,0.29,9.0,0.53,6.0,0.35,4.0,0.24,35.0,2.06,37.0,2.18,0.95,133.0,7.82,1.0,121.0,7.12,6.0,3.52,6.49,8.0,4.0,2.0,2.0,1.0,0.21,0.06,6.15,121.0,7.12,6.0,3.52,6.49,8.0,3.0,3.0,2.0,1.0,0.21,0.06,6.15,121.0,7.12,6.0,3.52,6.49,7.0,5.0,2.0,2.0,1.0,0.21,0.06,6.15,2,8.43,143.33,1.0
Joey Slye,NE,K,1.0,15.95,21.74,1.4,26.11,1.66,0.83,59.0,33.78,0.32,0.02,5.37,0.36,5.63,0.36,6.89,0.43,3.53,0.23,26.53,1.65,30.05,1.88,0.88,108.37,6.87,1.0,105.68,6.73,6.53,3.88,6.0,7.84,2.26,2.89,2.21,0.74,0.28,0.06,6.12,105.68,6.73,6.53,3.88,6.0,8.16,2.11,2.74,2.21,0.74,0.28,0.06,6.12,105.68,6.73,6.53,3.88,6.0,8.16,1.47,3.37,1.89,1.05,0.28,0.08,6.15,3,6.07,103.24,31.0
Michael Badgley,DET,K,1.0,8.74,13.26,1.35,15.37,1.51,0.92,45.84,32.99,0.0,0.0,2.74,0.21,4.89,0.62,5.0,0.47,0.63,0.05,25.0,2.99,26.16,3.24,0.93,72.26,7.77,0.83,71.05,7.6,7.05,2.45,7.91,2.0,3.11,1.95,0.74,0.95,0.18,0.09,6.05,71.05,7.6,7.05,2.45,7.91,2.47,2.63,1.95,0.74,0.95,0.18,0.09,6.05,71.05,7.6,7.05,2.45,7.91,2.0,3.58,1.47,1.05,0.63,0.18,0.06,6.0,3,5.6,95.14,33.0
Mason Crosby,FA,K,0.0,10.37,15.53,1.56,19.63,2.06,0.76,53.68,33.8,0.0,0.0,6.0,0.62,5.37,0.58,2.74,0.16,1.42,0.21,24.84,2.24,26.37,2.46,0.91,85.26,8.65,0.79,77.0,7.52,6.79,2.78,7.76,4.42,1.47,2.37,0.63,1.47,0.16,0.11,5.47,77.0,7.52,6.79,2.78,7.76,4.42,1.79,2.37,0.32,1.47,0.13,0.11,5.44,77.0,7.52,6.79,2.78,7.76,4.42,1.47,2.68,0.32,1.47,0.13,0.11,5.44,3,5.03,85.52,34.0
Randy Bullock,FA,K,0.0,11.26,13.21,1.07,15.68,1.28,0.84,53.37,31.33,0.0,0.0,2.63,0.16,5.05,0.41,4.53,0.38,1.0,0.11,22.42,1.9,23.05,1.94,0.99,70.11,5.76,0.9,68.58,5.72,6.08,3.32,5.29,6.26,2.16,0.74,1.26,0.84,0.21,0.06,4.96,68.58,5.72,6.08,3.32,5.29,5.79,2.63,0.74,1.26,0.84,0.21,0.06,4.96,68.58,5.72,6.08,3.32,5.29,6.58,1.84,0.74,1.26,0.84,0.21,0.06,4.96,3,4.29,72.87,38.0
Rodrigo Blankenship,FA,K,0.0,3.8,6.8,1.68,8.6,2.12,0.8,49.2,34.84,0.0,0.0,2.4,0.64,1.2,0.24,2.6,0.6,0.6,0.2,5.2,1.36,6.2,1.64,0.83,32.0,8.0,0.62,29.4,7.4,9.4,4.57,6.47,1.0,0.4,1.0,1.4,0.0,0.57,0.0,4.94,29.4,7.4,9.4,4.57,6.47,1.0,0.4,1.0,1.4,0.0,0.57,0.0,4.94,29.4,7.4,9.4,4.57,6.47,1.0,0.4,1.0,1.4,0.0,0.57,0.0,4.94,3,0.0,0.0,43.5
Chad Ryland,ARI,K,2.0,17.0,16.0,0.94,25.0,1.47,0.64,56.0,26.47,0.0,0.0,4.0,0.24,5.0,0.29,5.0,0.29,2.0,0.12,24.0,1.41,25.0,1.47,0.96,100.0,5.88,1.0,81.0,4.76,5.0,3.47,4.36,13.0,1.0,0.0,3.0,0.0,0.21,0.0,4.61,81.0,4.76,5.0,3.47,4.36,12.0,2.0,0.0,3.0,0.0,0.21,0.0,4.61,81.0,4.76,5.0,3.47,4.36,13.0,1.0,0.0,3.0,0.0,0.21,0.0,4.61,1,8.02,136.32,4.0
Matthew Wright,TEN,K,2.0,5.32,9.16,1.11,11.21,1.78,0.45,30.42,20.34,0.0,0.0,1.79,0.16,3.37,0.42,2.53,0.36,1.47,0.17,7.47,0.99,7.89,1.01,0.5,41.53,6.36,0.59,40.42,4.99,4.89,2.1,4.54,2.37,0.63,0.21,0.74,1.37,0.72,0.35,4.33,40.42,4.99,4.89,2.1,4.54,2.37,0.32,0.53,0.74,1.37,0.72,0.35,4.33,40.42,4.99,4.89,2.1,4.54,2.37,0.63,0.21,0.74,1.37,0.72,0.35,4.33,3,0.0,0.0,43.5
Matt Ammendola,FA,K,0.0,5.95,7.16,1.21,10.47,1.77,0.68,41.42,21.27,0.32,0.08,2.95,0.52,3.0,0.48,0.89,0.13,0.0,0.0,9.26,1.61,10.58,1.88,0.85,42.0,7.19,0.76,31.63,5.38,3.95,4.15,4.75,3.84,0.63,0.53,0.47,0.47,0.32,0.12,3.58,31.63,5.38,3.95,4.15,4.75,3.84,0.63,1.0,0.0,0.47,0.12,0.12,3.44,31.63,5.38,3.95,4.15,4.75,3.84,0.63,0.53,0.47,0.47,0.32,0.12,3.58,3,0.0,0.0,43.5
Austin Seibert,WAS,K,1.0,2.68,3.53,1.14,4.58,1.42,0.84,42.21,33.3,0.0,0.0,0.0,0.0,1.63,0.72,1.68,0.39,0.21,0.04,5.32,1.91,5.32,1.91,1.0,19.05,6.17,0.47,18.0,5.79,5.37,2.14,3.48,1.63,0.32,0.0,0.53,0.21,0.26,0.04,2.29,18.0,5.79,5.37,2.14,3.48,1.63,0.32,0.0,0.53,0.21,0.26,0.04,2.29,18.0,5.79,5.37,2.14,3.48,1.63,0.32,0.0,0.53,0.21,0.26,0.04,2.29,3,0.0,0.0,43.5
Tristan Vizcaino,FA,K,0.0,4.2,3.6,0.8,4.0,0.87,0.94,46.0,16.07,0.0,0.0,1.2,0.2,1.4,0.33,1.0,0.27,0.0,0.0,5.8,1.27,7.8,1.6,0.87,19.8,4.2,0.65,17.6,3.93,1.6,4.9,3.37,2.8,0.0,0.8,0.6,0.0,0.3,0.0,1.89,17.6,3.93,1.6,4.9,3.37,2.8,0.4,0.0,1.0,0.0,0.38,0.0,1.97,17.6,3.93,1.6,4.9,3.37,2.8,0.4,0.4,0.6,0.0,0.3,0.0,1.89,3,0.0,0.0,43.5
