Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Stephen Hauschka,FA,K,0.0,16,25,1.56,30,1.88,0.83,52,33.75,2,0.12,5,0.31,10,0.62,7,0.44,1,0.06,34,2.12,34,2.12,1.0,124,7.75,1.0,118.0,7.38,7.5,4.01,6.51,5,3,4,2,2,0.33,0.14,6.99,118.0,7.38,7.5,4.01,6.51,5,2,5,2,2,0.33,0.14,6.99,118.0,7.38,7.5,4.01,6.51,5,3,3,3,2,0.45,0.14,7.11
Rian Lindell,FA,K,0.0,8,13,1.62,15,1.88,0.87,49,36.25,0,0.0,5,0.62,2,0.25,4,0.5,0,0.0,25,3.12,25,3.12,1.0,70,8.75,0.88,62.0,7.75,7.5,3.88,6.9,2,0,3,2,1,0.6,0.14,6.64,62.0,7.75,7.5,3.88,6.9,2,1,2,2,1,0.6,0.14,6.64,62.0,7.75,7.5,3.88,6.9,2,0,3,2,1,0.6,0.14,6.64
Phil Dawson,FA,K,0.0,16,24,1.5,29,1.81,0.83,54,34.94,0,0.0,7,0.44,3,0.19,6,0.38,8,0.5,20,1.25,20,1.25,1.0,107,6.69,1.0,114.0,7.12,6.5,3.56,6.48,6,2,2,5,1,0.6,0.07,6.63,114.0,7.12,6.5,3.56,6.48,5,4,1,5,1,0.6,0.07,6.63,114.0,7.12,6.5,3.56,6.48,5,3,2,5,1,0.6,0.07,6.63
Shaun Suisham,FA,K,0.0,16,23,1.44,31,1.94,0.74,51,28.88,2,0.12,8,0.5,7,0.44,5,0.31,1,0.06,36,2.25,36,2.25,1.0,129,8.06,1.0,112.0,7.0,6.5,3.5,6.39,6,2,4,2,2,0.33,0.14,6.57,112.0,7.0,6.5,3.5,6.39,5,3,4,2,2,0.33,0.14,6.57,112.0,7.0,6.5,3.5,6.39,5,3,4,2,2,0.33,0.14,6.57
Nick Folk,TEN,K,1.0,16,19,1.19,25,1.56,0.76,51,27.19,0,0.0,5,0.31,6,0.38,5,0.31,3,0.19,44,2.75,44,2.75,1.0,119,7.44,1.0,112.0,7.0,6.0,3.69,6.31,6,4,1,2,3,0.45,0.23,6.51,112.0,7.0,6.0,3.69,6.31,4,5,2,3,2,0.45,0.14,6.4,112.0,7.0,6.0,3.69,6.31,5,4,2,2,3,0.45,0.23,6.51
Lawrence Tynes,FA,K,0.0,16,19,1.19,24,1.5,0.79,50,26.75,1,0.06,11,0.69,3,0.19,3,0.19,1,0.06,43,2.69,43,2.69,1.0,115,7.19,1.0,105.0,6.56,7.0,2.45,6.55,5,4,6,1,0,0.07,0.0,6.23,105.0,6.56,7.0,2.45,6.55,5,3,6,2,0,0.14,0.0,6.33,105.0,6.56,7.0,2.45,6.55,4,5,5,2,0,0.14,0.0,6.33
Connor Barth,FA,K,0.0,16,26,1.62,28,1.75,0.93,55,36.56,0,0.0,6,0.38,5,0.31,13,0.81,2,0.12,23,1.44,23,1.44,1.0,107,6.69,1.0,118.0,7.38,6.0,4.91,6.19,6,3,3,2,2,0.33,0.14,6.15,118.0,7.38,6.0,4.91,6.19,6,3,3,1,3,0.33,0.23,6.26,118.0,7.38,6.0,4.91,6.19,7,3,2,1,3,0.33,0.23,6.26
Adam Vinatieri,FA,K,0.0,16,23,1.44,27,1.69,0.85,53,32.69,0,0.0,7,0.44,6,0.38,8,0.5,2,0.12,24,1.5,24,1.5,1.0,105,6.56,1.0,105.0,6.56,6.0,4.23,5.72,6,3,4,1,2,0.23,0.14,5.84,105.0,6.56,6.0,4.23,5.72,6,3,4,1,2,0.23,0.14,5.84,105.0,6.56,6.0,4.23,5.72,6,3,4,1,2,0.23,0.14,5.84
Shayne Graham,FA,K,0.0,3,6,2.0,7,2.33,0.86,48,25.33,0,0.0,4,1.33,0,0.0,2,0.67,0,0.0,8,2.67,8,2.67,1.0,29,9.67,0.56,28.0,9.33,10.0,4.04,8.22,1,0,0,1,1,2.0,0.5,5.82,28.0,9.33,10.0,4.04,8.22,1,0,0,1,1,2.0,0.5,5.82,28.0,9.33,10.0,4.04,8.22,1,0,0,1,1,2.0,0.5,5.82
Josh Scobee,FA,K,0.0,16,23,1.44,25,1.56,0.92,55,32.12,1,0.06,5,0.31,5,0.31,7,0.44,5,0.31,24,1.5,24,1.5,1.0,99,6.19,1.0,110.0,6.88,5.5,4.49,5.9,7,4,2,0,3,0.23,0.23,5.78,110.0,6.88,5.5,4.49,5.9,6,5,2,0,3,0.23,0.23,5.78,110.0,6.88,5.5,4.49,5.9,8,3,2,0,3,0.23,0.23,5.78
Josh Brown,FA,K,0.0,16,21,1.31,28,1.75,0.75,49,28.12,0,0.0,7,0.44,6,0.38,8,0.5,0,0.0,18,1.12,18,1.12,1.0,102,6.38,1.0,89.0,5.56,7.0,4.05,4.9,7,2,4,3,0,0.23,0.0,5.7,89.0,5.56,7.0,4.05,4.9,7,0,6,3,0,0.23,0.0,5.7,89.0,5.56,7.0,4.05,4.9,7,1,5,3,0,0.23,0.0,5.7
Jay Feely,FA,K,0.0,16,19,1.19,24,1.5,0.79,51,24.69,0,0.0,9,0.56,4,0.25,5,0.31,1,0.06,33,2.06,33,2.06,1.0,105,6.56,1.0,97.0,6.06,5.5,3.51,5.53,8,1,4,2,1,0.23,0.07,5.46,97.0,6.06,5.5,3.51,5.53,8,2,3,2,1,0.23,0.07,5.46,97.0,6.06,5.5,3.51,5.53,8,1,3,3,1,0.33,0.07,5.58
Ryan Succop,FA,K,0.0,16,24,1.5,30,1.88,0.8,54,28.75,1,0.06,7,0.44,6,0.38,7,0.44,3,0.19,20,1.25,20,1.25,1.0,110,6.88,1.0,105.0,6.56,4.0,5.45,5.36,10,2,0,0,4,0.33,0.33,5.26,105.0,6.56,4.0,5.45,5.36,10,1,1,0,4,0.33,0.33,5.26,105.0,6.56,4.0,5.45,5.36,10,2,0,1,3,0.33,0.23,5.15
Matt Prater,ARI,K,1.0,16,19,1.19,25,1.56,0.76,59,34.06,0,0.0,5,0.31,8,0.5,3,0.19,3,0.19,30,1.88,30,1.88,1.0,105,6.56,1.0,96.0,6.0,5.0,2.97,5.71,7,4,2,3,0,0.23,0.0,5.24,96.0,6.0,5.0,2.97,5.71,9,2,2,3,0,0.23,0.0,5.24,96.0,6.0,5.0,2.97,5.71,7,4,2,3,0,0.23,0.0,5.24
John Kasay,FA,K,0.0,16,28,1.75,34,2.12,0.82,53,32.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,3.94,63,3.94,1.0,165,10.31,1.0,63.0,3.94,3.0,2.05,4.11,11,4,1,0,0,0.0,0.0,3.88,63.0,3.94,3.0,2.05,4.11,11,4,1,0,0,0.0,0.0,3.88,63.0,3.94,3.0,2.05,4.11,11,4,1,0,0,0.0,0.0,3.88
Jason Hanson,FA,K,0.0,16,24,1.5,29,1.81,0.83,51,31.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,3.38,54,3.38,1.0,141,8.81,1.0,54.0,3.38,3.5,1.96,3.56,12,4,0,0,0,0.0,0.0,3.71,54.0,3.38,3.5,1.96,3.56,12,3,1,0,0,0.0,0.0,3.71,54.0,3.38,3.5,1.96,3.56,13,3,0,0,0,0.0,0.0,3.71
Olindo Mare,FA,K,0.0,16,22,1.38,28,1.75,0.79,45,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,2.75,44,2.75,1.0,128,8.0,1.0,44.0,2.75,3.0,1.53,3.09,15,1,0,0,0,0.0,0.0,3.24,44.0,2.75,3.0,1.53,3.09,15,1,0,0,0,0.0,0.0,3.24,44.0,2.75,3.0,1.53,3.09,15,1,0,0,0,0.0,0.0,3.24
Neil Rackers,FA,K,0.0,16,32,2.0,38,2.38,0.84,54,37.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,2.44,39,2.44,1.0,153,9.56,1.0,39.0,2.44,2.0,1.15,2.94,16,0,0,0,0,0.0,0.0,2.93,39.0,2.44,2.0,1.15,2.94,16,0,0,0,0,0.0,0.0,2.93,39.0,2.44,2.0,1.15,2.94,16,0,0,0,0,0.0,0.0,2.93
Ryan Longwell,FA,K,0.0,16,22,1.38,28,1.75,0.79,53,29.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,2.38,39,2.44,0.97,123,7.69,1.0,38.0,2.38,2.0,0.96,3.0,16,0,0,0,0,0.0,0.0,2.77,38.0,2.38,2.0,0.96,3.0,16,0,0,0,0,0.0,0.0,2.77,38.0,2.38,2.0,0.96,3.0,16,0,0,0,0,0.0,0.0,2.77
Dave Rayner,FA,K,0.0,8,10,1.25,15,1.88,0.67,56,29.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.62,13,1.62,1.0,58,7.25,0.88,13.0,1.62,1.5,1.41,1.86,8,0,0,0,0,0.0,0.0,1.83,13.0,1.62,1.5,1.41,1.86,8,0,0,0,0,0.0,0.0,1.83,13.0,1.62,1.5,1.41,1.86,8,0,0,0,0,0.0,0.0,1.83
Brandon Coutu,FA,K,0.0,1,0,0.0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,3,3.0,1.0,6,6.0,0.28,3.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Jason Baker,FA,K,0.0,16,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.0
David Buehler,FA,K,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0
Nate Kaeding,FA,K,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
