Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Jason Myers,SEA,K,1.0,17,35,2.06,42,2.47,0.83,55,38.18,0,0.0,8,0.47,11,0.65,12,0.71,4,0.24,33,1.94,33,1.94,1.0,159,9.35,1.0,158.0,9.29,8.0,4.82,7.83,3,5,5,0,4,0.31,0.31,8.04,158.0,9.29,8.0,4.82,7.83,5,3,5,0,4,0.31,0.31,8.04,158.0,9.29,8.0,4.82,7.83,3,4,6,0,4,0.31,0.31,8.04
Brandon McManus,GB,K,1.0,17,30,1.76,37,2.18,0.81,56,35.94,0,0.0,4,0.24,10,0.59,11,0.65,5,0.29,35,2.06,35,2.06,1.0,146,8.59,1.0,146.0,8.59,8.0,5.2,7.1,6,1,5,0,5,0.42,0.42,7.91,146.0,8.59,8.0,5.2,7.1,5,2,4,1,5,0.55,0.42,8.03,146.0,8.59,8.0,5.2,7.1,6,2,4,0,5,0.42,0.42,7.91
Harrison Butker,KC,K,1.0,17,33,1.94,35,2.06,0.94,60,37.12,0,0.0,8,0.47,13,0.76,7,0.41,5,0.29,38,2.24,38,2.24,1.0,143,8.41,1.0,154.0,9.06,8.0,5.31,7.45,5,4,1,5,2,0.7,0.13,7.97,154.0,9.06,8.0,5.31,7.45,4,4,2,5,2,0.7,0.13,7.97,154.0,9.06,8.0,5.31,7.45,5,4,2,4,2,0.55,0.13,7.83
Cameron Dicker,LAC,K,1.0,17,31,1.82,33,1.94,0.94,55,35.76,0,0.0,7,0.41,8,0.47,9,0.53,7,0.41,35,2.06,35,2.06,1.0,134,7.88,1.0,151.0,8.88,8.0,5.29,7.32,6,2,3,2,4,0.55,0.31,7.93,151.0,8.88,8.0,5.29,7.32,6,2,3,2,4,0.55,0.31,7.93,151.0,8.88,8.0,5.29,7.32,6,2,3,2,4,0.55,0.31,7.93
Chris Boswell,PIT,K,1.0,17,29,1.71,31,1.82,0.94,57,35.82,0,0.0,9,0.53,7,0.41,7,0.41,6,0.35,27,1.59,28,1.65,0.96,121,7.12,1.0,133.0,7.82,8.0,4.35,6.77,7,3,0,5,2,0.7,0.13,7.56,133.0,7.82,8.0,4.35,6.77,7,2,1,4,3,0.7,0.21,7.66,133.0,7.82,8.0,4.35,6.77,8,2,0,4,3,0.7,0.21,7.66
Jason Sanders,MIA,K,1.0,17,24,1.41,28,1.65,0.86,57,29.12,0,0.0,6,0.35,7,0.41,6,0.35,5,0.29,58,3.41,59,3.47,0.98,143,8.41,1.0,146.0,8.59,8.0,4.99,7.18,5,4,2,4,2,0.55,0.13,7.72,146.0,8.59,8.0,4.99,7.18,5,3,4,3,2,0.42,0.13,7.6,146.0,8.59,8.0,4.99,7.18,5,3,3,4,2,0.55,0.13,7.72
Evan McPherson,CIN,K,1.0,17,26,1.53,31,1.82,0.84,56,40.94,0,0.0,5,0.29,6,0.35,8,0.47,7,0.41,40,2.35,40,2.35,1.0,133,7.82,1.0,140.0,8.24,8.0,4.13,7.21,7,2,3,3,2,0.42,0.13,7.55,140.0,8.24,8.0,4.13,7.21,7,1,4,3,2,0.42,0.13,7.55,140.0,8.24,8.0,4.13,7.21,6,2,3,4,2,0.55,0.13,7.68
Chase McLaughlin,TB,K,1.0,17,29,1.71,31,1.82,0.94,57,36.41,0,0.0,8,0.47,12,0.71,2,0.12,7,0.41,33,1.94,33,1.94,1.0,126,7.41,1.0,136.0,8.0,8.0,4.18,6.99,5,3,4,3,2,0.42,0.13,7.42,136.0,8.0,8.0,4.18,6.99,6,2,3,4,2,0.55,0.13,7.54,136.0,8.0,8.0,4.18,6.99,5,2,5,3,2,0.42,0.13,7.42
Matt Prater,ARI,K,1.0,17,28,1.65,33,1.94,0.85,62,40.53,0,0.0,6,0.35,7,0.41,6,0.35,9,0.53,22,1.29,23,1.35,0.96,122,7.18,1.0,130.0,7.65,8.0,4.95,6.4,7,1,4,2,3,0.42,0.21,7.26,130.0,7.65,8.0,4.95,6.4,7,2,3,2,3,0.42,0.21,7.26,130.0,7.65,8.0,4.95,6.4,7,3,2,2,3,0.42,0.21,7.26
Younghoe Koo,ATL,K,1.0,17,32,1.88,37,2.18,0.86,54,36.82,0,0.0,10,0.59,10,0.59,9,0.53,3,0.18,27,1.59,28,1.65,0.96,139,8.18,1.0,138.0,8.12,7.0,5.35,6.67,8,3,1,1,4,0.42,0.31,7.17,138.0,8.12,7.0,5.35,6.67,7,5,0,1,4,0.42,0.31,7.17,138.0,8.12,7.0,5.35,6.67,8,3,1,1,4,0.42,0.31,7.17
Tyler Bass,BUF,K,1.0,17,24,1.41,29,1.71,0.83,54,30.41,0,0.0,4,0.24,12,0.71,4,0.24,4,0.24,49,2.88,50,2.94,0.98,137,8.06,1.0,133.0,7.82,7.0,4.84,6.59,7,3,2,1,4,0.42,0.31,7.13,133.0,7.82,7.0,4.84,6.59,8,3,1,1,4,0.42,0.31,7.13,133.0,7.82,7.0,4.84,6.59,6,5,1,1,4,0.42,0.31,7.13
Jake Moody,SF,K,1.0,17,21,1.24,25,1.47,0.84,57,28.47,0,0.0,7,0.41,8,0.47,4,0.24,2,0.12,60,3.53,61,3.59,0.98,136,8.0,1.0,131.0,7.71,7.0,3.44,7.07,7,3,2,3,2,0.42,0.13,7.11,131.0,7.71,7.0,3.44,7.07,8,2,2,3,2,0.42,0.13,7.11,131.0,7.71,7.0,3.44,7.07,7,3,2,3,2,0.42,0.13,7.11
Anders Carlson,FA,K,0.0,17,27,1.59,33,1.94,0.82,53,38.35,0,0.0,6,0.35,14,0.82,4,0.24,3,0.18,34,2.0,39,2.29,0.87,138,8.12,1.0,125.0,7.35,7.0,2.42,7.36,6,5,2,4,0,0.31,0.0,6.94,125.0,7.35,7.0,2.42,7.36,7,3,3,4,0,0.31,0.0,6.94,125.0,7.35,7.0,2.42,7.36,5,5,3,4,0,0.31,0.0,6.94
Wil Lutz,DEN,K,1.0,17,30,1.76,34,2.0,0.88,52,29.35,0,0.0,11,0.65,12,0.71,4,0.24,3,0.18,29,1.71,31,1.82,0.94,133,7.82,1.0,129.0,7.59,7.0,4.87,6.38,8,2,3,1,3,0.31,0.21,6.8,129.0,7.59,7.0,4.87,6.38,7,3,3,1,3,0.31,0.21,6.8,129.0,7.59,7.0,4.87,6.38,7,3,3,1,3,0.31,0.21,6.8
Lucas Havrisik,FA,K,0.0,9,15,1.67,20,2.22,0.75,52,33.22,0,0.0,8,0.89,3,0.33,2,0.22,2,0.22,19,2.11,22,2.44,0.86,82,9.11,0.93,70.0,7.78,7.0,3.63,7.04,3,3,0,2,1,0.5,0.12,6.75,70.0,7.78,7.0,3.63,7.04,3,3,0,2,1,0.5,0.12,6.75,70.0,7.78,7.0,3.63,7.04,3,3,0,2,1,0.5,0.12,6.75
Nick Folk,TEN,K,1.0,17,29,1.71,30,1.76,0.97,53,36.65,0,0.0,9,0.53,9,0.53,6,0.35,5,0.29,28,1.65,30,1.76,0.93,120,7.06,1.0,131.0,7.71,7.0,4.01,6.8,8,2,3,3,1,0.31,0.06,6.7,131.0,7.71,7.0,4.01,6.8,7,3,3,3,1,0.31,0.06,6.7,131.0,7.71,7.0,4.01,6.8,8,2,2,3,2,0.42,0.13,6.91
Eddy Pineiro,CAR,K,1.0,15,25,1.67,29,1.93,0.86,56,41.0,0,0.0,6,0.4,7,0.47,7,0.47,5,0.33,17,1.13,20,1.33,0.85,107,7.13,1.0,109.0,7.27,7.0,2.74,7.06,6,4,2,2,1,0.25,0.07,6.76,109.0,7.27,7.0,2.74,7.06,5,5,3,1,1,0.15,0.07,6.64,109.0,7.27,7.0,2.74,7.06,7,3,2,2,1,0.25,0.07,6.76
Daniel Carlson,LV,K,1.0,17,26,1.53,30,1.76,0.87,54,31.0,0,0.0,10,0.59,6,0.35,9,0.53,1,0.06,32,1.88,32,1.88,1.0,122,7.18,1.0,121.0,7.12,6.0,4.0,6.29,9,1,3,1,3,0.31,0.21,6.3,121.0,7.12,6.0,4.0,6.29,8,2,3,1,3,0.31,0.21,6.3,121.0,7.12,6.0,4.0,6.29,9,1,3,1,3,0.31,0.21,6.3
Greg Joseph,NYJ,K,2.0,17,24,1.41,30,1.76,0.8,54,32.82,1,0.06,7,0.41,9,0.53,3,0.18,4,0.24,36,2.12,38,2.24,0.95,128,7.53,1.0,119.0,7.0,6.0,2.89,6.7,7,3,3,4,0,0.31,0.0,6.22,119.0,7.0,6.0,2.89,6.7,10,0,3,4,0,0.31,0.0,6.22,119.0,7.0,6.0,2.89,6.7,9,1,3,4,0,0.31,0.0,6.22
Riley Patterson,ATL,K,2.0,15,16,1.07,18,1.2,0.89,52,20.4,0,0.0,2,0.13,11,0.73,2,0.13,1,0.07,41,2.73,44,2.93,0.93,98,6.53,1.0,93.0,6.2,7.0,4.8,5.23,7,3,3,0,2,0.15,0.15,5.96,93.0,6.2,7.0,4.8,5.23,6,4,2,2,1,0.25,0.07,5.97,93.0,6.2,7.0,4.8,5.23,7,3,3,1,1,0.15,0.07,5.85
Joey Slye,NE,K,1.0,17,19,1.12,24,1.41,0.79,61,33.12,0,0.0,2,0.12,7,0.41,7,0.41,3,0.18,32,1.88,35,2.06,0.91,107,6.29,1.0,102.0,6.0,6.0,3.0,5.69,9,3,3,2,0,0.13,0.0,5.49,102.0,6.0,6.0,3.0,5.69,9,2,4,2,0,0.13,0.0,5.49,102.0,6.0,6.0,3.0,5.69,9,2,4,2,0,0.13,0.0,5.49
Graham Gano,NYG,K,1.0,8,11,1.38,17,2.12,0.65,57,33.88,0,0.0,2,0.25,3,0.38,3,0.38,3,0.38,8,1.0,8,1.0,1.0,59,7.38,0.88,50.0,6.25,6.0,4.33,5.41,4,1,2,0,1,0.14,0.14,5.03,50.0,6.25,6.0,4.33,5.41,4,1,1,1,1,0.33,0.14,5.23,50.0,6.25,6.0,4.33,5.41,4,1,1,1,1,0.33,0.14,5.23
Chad Ryland,ARI,K,2.0,17,16,0.94,25,1.47,0.64,56,26.47,0,0.0,4,0.24,5,0.29,5,0.29,2,0.12,24,1.41,25,1.47,0.96,100,5.88,1.0,81.0,4.76,5.0,3.47,4.36,13,1,0,3,0,0.21,0.0,4.61,81.0,4.76,5.0,3.47,4.36,12,2,0,3,0,0.21,0.0,4.61,81.0,4.76,5.0,3.47,4.36,13,1,0,3,0,0.21,0.0,4.61
Mason Crosby,FA,K,0.0,3,5,1.67,7,2.33,0.71,52,36.0,0,0.0,2,0.67,2,0.67,0,0.0,1,0.33,6,2.0,7,2.33,0.86,28,9.33,0.56,23.0,7.67,7.0,1.15,9.24,0,2,1,0,0,0.0,0.0,4.14,23.0,7.67,7.0,1.15,9.24,0,2,1,0,0,0.0,0.0,4.14,23.0,7.67,7.0,1.15,9.24,0,2,1,0,0,0.0,0.0,4.14
Michael Badgley,DET,K,1.0,4,4,1.0,4,1.0,1.0,41,29.25,0,0.0,0,0.0,3,0.75,1,0.25,0,0.0,13,3.25,15,3.75,0.87,27,6.75,0.65,26.0,6.5,6.0,1.0,8.12,2,1,1,0,0,0.0,0.0,4.09,26.0,6.5,6.0,1.0,8.12,3,0,1,0,0,0.0,0.0,4.09,26.0,6.5,6.0,1.0,8.12,2,2,0,0,0,0.0,0.0,4.09
Randy Bullock,FA,K,0.0,6,5,0.83,6,1.0,0.83,56,35.17,0,0.0,0,0.0,2,0.33,2,0.33,1,0.17,10,1.67,10,1.67,1.0,28,4.67,0.78,29.0,4.83,5.5,2.48,4.81,5,1,0,0,0,0.0,0.0,3.59,29.0,4.83,5.5,2.48,4.81,4,2,0,0,0,0.0,0.0,3.59,29.0,4.83,5.5,2.48,4.81,5,1,0,0,0,0.0,0.0,3.59
Matt Ammendola,FA,K,0.0,5,6,1.2,9,1.8,0.67,45,16.6,0,0.0,2,0.4,3,0.6,1,0.2,0,0.0,10,2.0,11,2.2,0.91,38,7.6,0.72,29.0,5.8,3.0,5.45,4.74,3,0,0,1,1,0.67,0.25,3.54,29.0,5.8,3.0,5.45,4.74,3,0,1,0,1,0.25,0.25,3.25,29.0,5.8,3.0,5.45,4.74,3,0,0,1,1,0.67,0.25,3.54
Austin Seibert,WAS,K,1.0,1,1,1.0,1,1.0,1.0,34,34.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1.0,1.0,4,4.0,0.28,4.0,4.0,4.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Matthew Wright,TEN,K,2.0,1,0,0.0,1,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3,3.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
