Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Dan Carpenter,FA,K,0.0,16.0,28.58,1.79,32.37,2.03,0.88,54.53,37.25,0.0,0.0,7.95,0.49,8.84,0.55,7.63,0.48,4.16,0.26,32.63,2.04,35.79,2.24,0.92,132.89,8.3,1.0,134.32,8.39,8.05,4.01,7.4,5.89,2.11,1.42,3.68,2.89,0.74,0.24,8.1,134.32,8.39,8.05,4.01,7.4,5.84,2.63,1.16,4.47,1.89,0.69,0.15,7.96,134.32,8.39,8.05,4.01,7.4,6.05,1.95,1.95,3.47,2.58,0.62,0.21,7.97,3,5.65,96.04,21.0
Chandler Catanzaro,FA,K,0.0,16.0,28.4,1.77,31.8,1.99,0.89,48.6,31.71,0.6,0.04,9.2,0.57,10.2,0.64,7.6,0.48,0.8,0.05,42.6,2.66,45.6,2.85,0.95,141.0,8.82,1.0,137.0,8.56,7.9,3.96,7.59,3.6,3.0,3.8,2.8,2.8,0.54,0.22,7.98,137.0,8.56,7.9,3.96,7.59,4.0,3.0,4.4,1.8,2.8,0.4,0.22,7.85,137.0,8.56,7.9,3.96,7.59,3.6,4.0,2.8,3.6,2.0,0.54,0.14,7.89,2,4.5,76.44,35.0
Blair Walsh,FA,K,0.0,16.0,29.79,1.86,35.84,2.24,0.83,54.32,34.92,0.63,0.04,7.0,0.44,11.21,0.7,6.11,0.38,4.84,0.3,33.84,2.11,35.95,2.24,0.94,143.47,8.97,1.0,139.0,8.69,8.21,5.11,7.22,4.37,2.47,3.63,3.42,2.11,0.57,0.15,7.91,139.0,8.69,8.21,5.11,7.22,4.58,2.26,4.11,3.11,1.95,0.48,0.15,7.82,139.0,8.69,8.21,5.11,7.22,4.05,2.47,3.95,3.42,2.11,0.57,0.15,7.91,3,4.91,83.39,29.0
Mason Crosby,FA,K,0.0,16.0,26.84,1.68,31.47,1.97,0.85,55.89,34.02,0.68,0.04,8.26,0.52,7.05,0.44,6.63,0.41,4.21,0.26,42.63,2.66,42.63,2.66,1.0,137.05,8.57,1.0,138.21,8.64,7.87,4.74,7.35,5.0,2.53,3.79,1.95,2.74,0.45,0.21,7.74,138.21,8.64,7.87,4.74,7.35,5.58,2.26,3.47,1.84,2.84,0.45,0.22,7.75,138.21,8.64,7.87,4.74,7.35,4.74,2.79,3.79,1.63,3.05,0.45,0.24,7.77,3,5.71,97.07,20.0
Nick Folk,TEN,K,1.0,12.21,23.21,1.83,27.47,2.19,0.84,54.79,38.71,0.0,0.0,6.74,0.48,7.16,0.62,6.79,0.51,2.53,0.22,21.95,1.94,21.95,1.94,1.0,104.37,8.51,0.94,103.42,8.39,8.79,4.27,7.3,3.63,2.11,2.47,1.42,2.58,0.46,0.24,7.7,103.42,8.39,8.79,4.27,7.3,3.32,2.42,2.21,1.95,2.32,0.55,0.2,7.72,103.42,8.39,8.79,4.27,7.3,3.63,2.11,2.47,1.63,2.37,0.46,0.22,7.68,3,6.99,118.78,7.0
Robbie Gould,FA,K,0.0,14.74,23.95,1.55,28.37,1.85,0.83,52.47,30.48,0.47,0.03,7.37,0.49,6.63,0.43,5.53,0.37,3.95,0.25,31.58,2.16,31.58,2.16,1.0,116.68,7.71,1.0,116.84,7.68,7.95,3.9,6.8,5.26,2.42,1.42,2.37,3.26,0.73,0.31,7.75,116.84,7.68,7.95,3.9,6.8,5.47,2.21,1.42,3.53,2.11,0.73,0.17,7.6,116.84,7.68,7.95,3.9,6.8,5.47,2.21,1.21,2.79,3.05,0.77,0.3,7.76,3,5.74,97.53,19.0
Josh Lambo,FA,K,0.0,16.0,26.0,1.62,32.0,2.0,0.81,54.0,38.62,0.0,0.0,4.0,0.25,7.0,0.44,11.0,0.69,4.0,0.25,28.0,1.75,31.0,1.94,0.9,127.0,7.94,1.0,125.0,7.81,8.0,3.15,7.33,4.0,4.0,3.0,4.0,1.0,0.45,0.07,7.56,125.0,7.81,8.0,3.15,7.33,5.0,2.0,4.0,4.0,1.0,0.45,0.07,7.56,125.0,7.81,8.0,3.15,7.33,4.0,4.0,3.0,4.0,1.0,0.45,0.07,7.56,1,4.5,76.42,36.0
Dustin Hopkins,CLE,K,1.0,15.0,25.0,1.67,28.0,1.87,0.89,54.0,35.13,0.0,0.0,7.0,0.47,9.0,0.6,7.0,0.47,2.0,0.13,39.0,2.6,40.0,2.67,0.98,124.0,8.27,1.0,125.0,8.33,8.0,3.79,7.46,4.0,3.0,3.0,4.0,1.0,0.5,0.07,7.69,125.0,8.33,8.0,3.79,7.46,4.0,4.0,3.0,3.0,1.0,0.36,0.07,7.56,125.0,8.33,8.0,3.79,7.46,4.0,3.0,4.0,3.0,1.0,0.36,0.07,7.56,1,6.62,112.49,11.0
Josh Brown,FA,K,0.0,16.0,26.63,1.67,28.84,1.8,0.92,52.79,29.46,0.79,0.05,6.42,0.41,10.0,0.62,6.53,0.41,2.89,0.18,41.26,2.58,41.74,2.61,0.99,128.26,8.01,1.0,133.47,8.34,7.29,5.47,6.83,7.42,1.37,1.47,1.21,4.53,0.58,0.42,7.59,133.47,8.34,7.29,5.47,6.83,6.89,1.89,1.47,1.68,4.05,0.58,0.35,7.53,133.47,8.34,7.29,5.47,6.83,6.47,2.79,1.0,1.21,4.53,0.58,0.42,7.59,3,5.79,98.42,18.0
Randy Bullock,FA,K,0.0,13.63,23.95,1.75,29.32,2.14,0.82,51.32,38.29,0.68,0.06,5.26,0.38,8.0,0.58,8.53,0.64,1.47,0.09,28.53,2.08,29.95,2.21,0.94,117.89,8.64,1.0,111.84,8.16,7.42,3.47,7.52,4.89,3.47,1.68,1.63,1.95,0.38,0.17,7.49,111.84,8.16,7.42,3.47,7.52,4.58,3.32,2.16,1.53,2.05,0.38,0.19,7.52,111.84,8.16,7.42,3.47,7.52,5.37,2.53,2.16,1.32,2.26,0.38,0.2,7.53,3,5.4,91.72,25.0
Jason Myers,SEA,K,1.0,16.0,26.0,1.62,30.0,1.88,0.87,58.0,31.19,0.0,0.0,9.0,0.56,8.0,0.5,6.0,0.38,3.0,0.19,32.0,2.0,39.0,2.44,0.82,129.0,8.06,1.0,122.0,7.62,7.0,4.5,6.54,6.0,4.0,0.0,2.0,4.0,0.6,0.33,7.31,122.0,7.62,7.0,4.5,6.54,6.0,4.0,0.0,2.0,4.0,0.6,0.33,7.31,122.0,7.62,7.0,4.5,6.54,6.0,4.0,0.0,2.0,4.0,0.6,0.33,7.31,1,6.04,102.67,15.0
Caleb Sturgis,FA,K,0.0,14.58,23.16,1.57,29.26,1.98,0.79,53.21,32.7,0.53,0.03,6.53,0.44,8.11,0.56,5.47,0.37,2.53,0.17,36.47,2.52,37.42,2.59,0.98,125.21,8.53,1.0,116.47,7.94,7.37,3.9,7.1,5.79,1.79,2.47,2.95,1.58,0.45,0.13,7.35,116.47,7.94,7.37,3.9,7.1,5.53,1.74,3.11,2.74,1.47,0.41,0.12,7.29,116.47,7.94,7.37,3.9,7.1,6.11,1.47,2.47,3.21,1.32,0.45,0.1,7.31,3,5.17,87.86,28.0
Cairo Santos,CHI,K,1.0,16.0,28.0,1.75,34.2,2.14,0.82,53.0,33.33,0.4,0.02,8.2,0.51,8.4,0.52,8.2,0.51,2.8,0.17,38.6,2.42,39.8,2.49,0.97,142.4,8.9,1.0,136.46,8.53,6.9,5.61,6.96,8.4,0.4,1.6,3.0,2.6,0.54,0.19,7.31,136.46,8.53,6.9,5.61,6.96,6.6,2.2,2.2,2.0,3.0,0.45,0.23,7.27,136.46,8.53,6.9,5.61,6.96,8.0,0.8,1.6,3.0,2.6,0.54,0.19,7.31,2,7.31,124.31,4.0
Mike Nugent,FA,K,0.0,16.0,22.89,1.43,28.32,1.77,0.81,51.47,31.84,0.0,0.0,5.16,0.33,6.79,0.42,9.37,0.58,1.58,0.1,46.0,2.88,46.0,2.88,1.0,130.95,8.18,1.0,127.21,7.95,7.24,3.64,7.26,4.84,4.16,2.89,2.37,1.74,0.35,0.14,7.22,127.21,7.95,7.24,3.64,7.26,5.47,3.53,2.89,1.89,2.21,0.35,0.17,7.27,127.21,7.95,7.24,3.64,7.26,5.11,3.42,3.63,2.11,1.74,0.32,0.14,7.19,3,5.8,98.62,17.0
Nick Novak,FA,K,0.0,14.58,22.63,1.54,25.95,1.77,0.87,51.11,31.46,0.53,0.03,6.63,0.46,8.11,0.55,5.05,0.34,2.32,0.16,35.21,2.4,36.16,2.47,0.97,114.0,7.77,1.0,112.79,7.67,7.58,4.29,6.66,5.53,2.37,3.0,1.74,1.95,0.35,0.15,7.09,112.79,7.67,7.58,4.29,6.66,5.53,2.37,2.53,2.0,2.16,0.41,0.18,7.19,112.79,7.67,7.58,4.29,6.66,5.53,2.37,3.32,1.21,2.16,0.32,0.18,7.09,3,4.88,83.02,30.0
Matt Bryant,FA,K,0.0,13.16,20.84,1.55,24.32,1.84,0.84,50.47,29.56,0.47,0.05,6.95,0.5,4.16,0.31,6.42,0.51,2.84,0.18,33.16,2.53,33.16,2.53,1.0,106.11,8.05,0.98,107.79,8.05,7.32,4.37,6.98,4.95,2.53,2.0,1.42,2.26,0.38,0.21,7.13,107.79,8.05,7.32,4.37,6.98,5.16,3.26,0.84,1.63,2.26,0.4,0.21,7.15,107.79,8.05,7.32,4.37,6.98,5.16,2.32,2.0,1.63,2.05,0.38,0.19,7.11,3,6.12,104.01,13.0
Phil Dawson,FA,K,0.0,16.0,26.0,1.62,30.16,1.89,0.86,54.74,33.92,0.0,0.0,8.68,0.54,6.63,0.42,6.53,0.41,4.16,0.26,29.16,1.82,29.16,1.82,1.0,119.63,7.48,1.0,122.0,7.63,7.16,4.52,6.53,7.63,1.0,3.21,1.95,2.21,0.38,0.16,6.89,122.0,7.63,7.16,4.52,6.53,7.63,1.47,2.84,1.63,2.42,0.39,0.18,6.91,122.0,7.63,7.16,4.52,6.53,7.63,1.47,2.53,1.95,2.42,0.42,0.18,6.95,3,5.28,89.75,27.0
Brandon McManus,FA,K,0.0,15.6,21.6,1.37,26.2,1.66,0.79,51.8,27.02,0.0,0.0,9.2,0.58,5.6,0.35,3.8,0.24,3.0,0.19,37.4,2.41,38.0,2.44,0.98,116.6,7.42,1.0,112.0,7.12,7.1,4.31,6.15,7.2,2.2,1.2,2.8,2.2,0.53,0.17,6.84,112.0,7.12,7.1,4.31,6.15,7.2,2.8,0.6,2.8,2.2,0.53,0.17,6.84,112.0,7.12,7.1,4.31,6.15,7.6,1.8,1.2,3.4,1.6,0.53,0.11,6.78,2,5.54,94.12,22.0
Greg Zuerlein,NYJ,K,1.0,15.05,22.53,1.49,29.58,1.98,0.77,57.95,33.45,0.79,0.05,4.32,0.28,9.53,0.63,4.68,0.31,3.21,0.21,30.21,2.0,31.0,2.05,0.97,119.74,7.98,1.0,108.89,7.22,6.58,4.1,6.34,6.79,3.47,1.58,1.68,1.53,0.27,0.11,6.47,108.89,7.22,6.58,4.1,6.34,7.26,3.32,1.47,1.47,1.53,0.25,0.11,6.44,108.89,7.22,6.58,4.1,6.34,6.16,4.11,1.47,1.79,1.53,0.28,0.11,6.48,3,7.01,119.15,6.0
Sebastian Janikowski,FA,K,0.0,16.0,20.37,1.27,25.58,1.6,0.8,55.68,28.38,0.0,0.0,5.21,0.33,4.79,0.3,6.89,0.43,3.47,0.22,34.63,2.17,35.11,2.19,0.99,111.84,6.99,1.0,109.58,6.85,7.0,4.38,5.91,7.68,2.05,3.37,1.68,1.21,0.22,0.08,6.27,109.58,6.85,7.0,4.38,5.91,7.0,2.26,3.16,1.42,2.16,0.3,0.16,6.44,109.58,6.85,7.0,4.38,5.91,7.16,2.42,3.53,1.21,1.68,0.22,0.12,6.31,3,4.86,82.67,31.0
Travis Coons,FA,K,0.0,16.0,28.0,1.75,32.0,2.0,0.88,47.0,30.94,0.0,0.0,11.0,0.69,10.0,0.62,7.0,0.44,0.0,0.0,22.0,1.38,24.0,1.5,0.92,120.0,7.5,1.0,113.0,7.06,6.5,3.91,6.27,7.0,4.0,2.0,1.0,2.0,0.23,0.14,6.35,113.0,7.06,6.5,3.91,6.27,8.0,2.0,3.0,1.0,2.0,0.23,0.14,6.35,113.0,7.06,6.5,3.91,6.27,8.0,3.0,2.0,1.0,2.0,0.23,0.14,6.35,1,3.63,61.64,38.0
Kai Forbath,LAR,K,1.0,13.0,16.11,1.2,20.26,1.53,0.77,53.0,28.08,0.0,0.0,5.05,0.35,5.42,0.41,4.47,0.33,1.16,0.1,31.37,2.5,31.84,2.54,0.99,92.63,7.14,1.0,86.47,6.62,6.84,3.56,6.03,6.21,1.53,2.84,2.11,0.32,0.23,0.02,6.19,86.47,6.62,6.84,3.56,6.03,6.21,1.53,2.63,2.32,0.32,0.25,0.02,6.21,86.47,6.62,6.84,3.56,6.03,6.42,0.84,3.63,1.79,0.32,0.19,0.02,6.15,3,6.62,112.53,10.0
Cody Parkey,FA,K,0.0,8.2,14.6,1.4,16.8,1.7,0.81,49.2,35.25,0.0,0.0,4.6,0.45,6.2,0.55,2.2,0.3,1.6,0.1,25.8,2.75,25.8,2.75,1.0,76.2,7.85,0.74,75.0,7.45,7.6,2.19,8.32,2.0,1.4,2.0,1.6,1.2,0.31,0.09,5.94,75.0,7.45,7.6,2.19,8.32,3.0,0.0,1.6,2.4,1.2,0.52,0.09,6.08,75.0,7.45,7.6,2.19,8.32,3.0,0.4,0.8,2.8,1.2,0.67,0.09,6.17,2,5.3,90.12,26.0
Shayne Graham,FA,K,0.0,7.84,11.63,1.63,13.53,1.88,0.88,49.79,34.33,0.0,0.0,3.05,0.41,4.74,0.56,2.11,0.35,1.74,0.3,19.79,2.4,19.79,2.4,1.0,60.37,8.03,0.75,60.26,8.25,7.95,3.71,7.54,3.53,1.32,0.32,1.89,0.79,0.81,0.14,5.85,60.26,8.25,7.95,3.71,7.54,3.21,1.63,0.79,1.42,0.79,0.42,0.14,5.65,60.26,8.25,7.95,3.71,7.54,3.53,1.32,0.32,1.89,0.79,0.81,0.14,5.85,3,3.56,60.6,39.0
Ryan Succop,FA,K,0.0,16.0,17.26,1.08,20.42,1.28,0.85,51.0,25.9,0.0,0.0,4.26,0.27,5.53,0.35,6.16,0.39,1.32,0.08,33.21,2.08,33.68,2.11,0.99,94.95,5.94,1.0,93.79,5.86,5.76,3.76,5.25,9.68,1.89,2.16,1.32,0.95,0.18,0.07,5.32,93.79,5.86,5.76,3.76,5.25,9.74,2.32,1.68,1.32,0.95,0.18,0.07,5.32,93.79,5.86,5.76,3.76,5.25,9.37,2.21,2.16,1.53,0.74,0.18,0.05,5.3,3,4.64,78.82,32.0
Josh Scobee,FA,K,0.0,10.32,14.0,1.41,18.21,2.02,0.72,49.63,32.57,0.0,0.0,2.53,0.34,5.21,0.42,4.47,0.55,1.79,0.11,14.74,1.46,15.21,1.57,0.93,69.84,7.65,0.83,64.79,6.45,6.61,3.29,6.03,5.21,2.53,1.53,0.53,0.53,0.07,0.04,4.87,64.79,6.45,6.61,3.29,6.03,5.21,2.05,2.32,0.42,0.32,0.05,0.02,4.82,64.79,6.45,6.61,3.29,6.03,5.21,1.89,2.47,0.21,0.53,0.05,0.04,4.84,3,4.58,77.93,34.0
Andrew Franks,FA,K,0.0,16.0,13.0,0.81,16.0,1.0,0.81,53.0,21.88,1.0,0.06,3.0,0.19,4.0,0.25,4.0,0.25,1.0,0.06,33.0,2.06,36.0,2.25,0.92,84.0,5.25,1.0,78.0,4.88,5.5,3.46,4.46,11.0,2.0,2.0,1.0,0.0,0.07,0.0,4.6,78.0,4.88,5.5,3.46,4.46,10.0,1.0,3.0,2.0,0.0,0.14,0.0,4.7,78.0,4.88,5.5,3.46,4.46,11.0,1.0,2.0,2.0,0.0,0.14,0.0,4.7,1,3.17,53.95,40.0
Garrett Hartley,FA,K,0.0,6.8,10.6,1.53,13.8,1.76,0.89,47.8,36.9,0.8,0.06,2.0,0.14,3.2,0.74,4.2,0.56,0.4,0.03,17.6,1.77,17.6,1.77,1.0,59.0,7.04,0.66,54.4,6.97,6.6,3.24,6.47,2.2,2.2,0.4,1.6,0.4,0.22,0.03,4.47,54.4,6.97,6.6,3.24,6.47,2.6,1.8,0.4,1.6,0.4,0.22,0.03,4.47,54.4,6.97,6.6,3.24,6.47,2.6,1.8,0.4,1.6,0.4,0.22,0.03,4.47,3,2.59,44.07,41.0
Zach Hocker,FA,K,0.0,8.0,10.0,1.25,14.0,1.75,0.71,51.0,26.75,0.0,0.0,3.0,0.38,5.0,0.62,1.0,0.12,1.0,0.12,12.0,1.5,12.0,1.5,1.0,54.0,6.75,0.88,45.0,5.62,4.5,4.53,4.81,5.0,1.0,0.0,1.0,1.0,0.33,0.14,4.43,45.0,5.62,4.5,4.53,4.81,5.0,1.0,0.0,1.0,1.0,0.33,0.14,4.43,45.0,5.62,4.5,4.53,4.81,5.0,1.0,0.0,1.0,1.0,0.33,0.14,4.43,1,0.0,0.0,43.5
Jay Feely,FA,K,0.0,8.8,13.8,1.2,16.8,1.5,0.78,49.6,20.18,0.0,0.0,4.2,0.37,3.4,0.33,5.0,0.43,1.2,0.08,17.8,1.67,17.8,1.67,1.0,68.2,6.17,0.79,66.6,5.85,4.8,4.52,4.97,3.8,0.4,1.6,1.4,1.6,0.44,0.13,4.59,66.6,5.85,4.8,4.52,4.97,3.8,0.4,2.6,0.4,1.6,0.18,0.13,4.37,66.6,5.85,4.8,4.52,4.97,3.8,0.4,2.6,0.8,1.2,0.18,0.09,4.32,3,4.63,78.74,33.0
Kyle Brindza,FA,K,0.0,4.0,6.0,1.5,12.0,3.0,0.5,58.0,38.75,0.0,0.0,1.0,0.25,2.0,0.5,1.0,0.25,2.0,0.5,6.0,1.5,8.0,2.0,0.75,44.0,11.0,0.65,29.0,7.25,5.5,6.08,5.77,3.0,0.0,0.0,0.0,1.0,0.33,0.33,4.17,29.0,7.25,5.5,6.08,5.77,3.0,0.0,0.0,0.0,1.0,0.33,0.33,4.17,29.0,7.25,5.5,6.08,5.77,2.0,1.0,0.0,0.0,1.0,0.33,0.33,4.17,1,0.0,0.0,43.5
Alex Henery,FA,K,0.0,7.6,9.8,0.88,14.2,2.2,0.45,51.0,27.8,0.0,0.0,3.2,0.2,2.8,0.18,2.8,0.18,1.0,0.32,21.0,2.62,21.0,2.62,1.0,63.6,9.22,0.66,55.2,6.08,5.8,4.51,5.19,3.8,1.2,1.0,0.8,0.8,0.13,0.06,3.98,55.2,6.08,5.8,4.51,5.19,3.4,1.6,1.0,0.8,0.8,0.13,0.06,3.98,55.2,6.08,5.8,4.51,5.19,3.8,1.8,0.4,0.8,0.8,0.13,0.06,3.98,3,6.81,115.82,8.0
Billy Cundiff,FA,K,0.0,7.95,11.37,0.81,14.63,1.05,0.41,27.16,17.63,0.0,0.0,3.37,0.24,4.21,0.31,3.05,0.21,0.74,0.05,15.58,1.1,15.58,1.1,0.53,59.47,4.24,0.66,54.21,3.85,3.89,1.83,3.52,3.84,1.89,0.74,0.95,0.53,0.15,0.04,3.64,54.21,3.85,3.89,1.83,3.52,3.42,2.0,1.05,0.95,0.53,0.15,0.04,3.64,54.21,3.85,3.89,1.83,3.52,4.16,1.58,1.05,0.32,0.84,0.11,0.07,3.63,3,5.48,93.16,23.0
Jordan Gay,FA,K,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,43.5
