Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Chase McLaughlin,TB,K,1.0,16,30,1.88,36,2.25,0.83,54,42.81,0,0.0,7,0.44,5,0.31,9,0.56,9,0.56,21,1.31,21,1.31,1.0,129,8.06,1.0,138.0,8.62,9.0,5.21,7.13,6,1,4,3,2,0.45,0.14,7.99,138.0,8.62,9.0,5.21,7.13,6,1,4,3,2,0.45,0.14,7.99,138.0,8.62,9.0,5.21,7.13,6,1,4,3,2,0.45,0.14,7.99
Chris Boswell,PIT,K,1.0,12,20,1.67,28,2.33,0.71,59,43.42,0,0.0,4,0.33,4,0.33,5,0.42,7,0.58,18,1.5,18,1.5,1.0,102,8.5,1.0,97.0,8.08,8.5,3.73,7.27,4,1,4,2,1,0.33,0.09,7.7,97.0,8.08,8.5,3.73,7.27,4,1,3,3,1,0.5,0.09,7.87,97.0,8.08,8.5,3.73,7.27,4,1,3,3,1,0.5,0.09,7.87
Robbie Gould,FA,K,0.0,17,27,1.59,32,1.88,0.84,51,30.94,0,0.0,13,0.76,5,0.29,7,0.41,2,0.12,50,2.94,51,3.0,0.98,147,8.65,1.0,142.0,8.35,8.0,4.3,7.24,6,3,3,1,4,0.42,0.31,7.85,142.0,8.35,8.0,4.3,7.24,6,5,1,1,4,0.42,0.31,7.85,142.0,8.35,8.0,4.3,7.24,6,3,4,0,4,0.31,0.31,7.74
Riley Patterson,ATL,K,2.0,17,30,1.76,35,2.06,0.86,53,35.76,0,0.0,8,0.47,10,0.59,10,0.59,2,0.12,36,2.12,37,2.18,0.97,142,8.35,1.0,140.0,8.24,8.0,3.7,7.42,5,2,4,3,3,0.55,0.21,7.91,140.0,8.24,8.0,3.7,7.42,5,5,1,4,2,0.55,0.13,7.81,140.0,8.24,8.0,3.7,7.42,5,2,4,4,2,0.55,0.13,7.81
Tyler Bass,BUF,K,1.0,17,28,1.65,32,1.88,0.88,56,36.53,0,0.0,5,0.29,11,0.65,10,0.59,2,0.12,48,2.82,50,2.94,0.96,146,8.59,1.0,146.0,8.59,8.0,4.72,7.28,5,4,4,2,2,0.31,0.13,7.54,146.0,8.59,8.0,4.72,7.28,6,3,3,3,2,0.42,0.13,7.65,146.0,8.59,8.0,4.72,7.28,5,4,3,3,2,0.42,0.13,7.65
Greg Joseph,NYJ,K,1.0,17,26,1.53,33,1.94,0.79,61,30.76,0,0.0,10,0.59,5,0.29,7,0.41,4,0.24,40,2.35,46,2.71,0.87,145,8.53,1.0,133.0,7.82,8.0,4.71,6.63,8,2,2,2,3,0.42,0.21,7.49,133.0,7.82,8.0,4.71,6.63,8,1,3,1,4,0.42,0.31,7.6,133.0,7.82,8.0,4.71,6.63,8,2,2,2,3,0.42,0.21,7.49
Ryan Succop,FA,K,0.0,17,31,1.82,38,2.24,0.82,54,34.06,0,0.0,10,0.59,7,0.41,12,0.71,2,0.12,24,1.41,25,1.47,0.96,139,8.18,1.0,133.0,7.82,8.0,4.32,6.78,8,3,1,2,3,0.42,0.21,7.51,133.0,7.82,8.0,4.32,6.78,8,0,4,2,3,0.42,0.21,7.51,133.0,7.82,8.0,4.32,6.78,8,3,1,2,3,0.42,0.21,7.51
Jason Sanders,MIA,K,1.0,17,26,1.53,32,1.88,0.81,55,35.53,0,0.0,5,0.29,7,0.41,12,0.71,2,0.12,41,2.41,44,2.59,0.93,140,8.24,1.0,135.0,7.94,8.0,3.13,7.46,6,3,2,4,2,0.55,0.13,7.81,135.0,7.94,8.0,3.13,7.46,6,2,5,3,1,0.31,0.06,7.48,135.0,7.94,8.0,3.13,7.46,5,4,3,4,1,0.42,0.06,7.6
Evan McPherson,CIN,K,2.0,17,24,1.41,29,1.71,0.83,59,33.88,1,0.06,5,0.29,4,0.24,9,0.53,5,0.29,41,2.41,45,2.65,0.91,132,7.76,1.0,132.0,7.76,8.0,4.07,6.83,6,2,5,2,2,0.31,0.13,7.28,132.0,7.76,8.0,4.07,6.83,7,2,3,3,2,0.42,0.13,7.39,132.0,7.76,8.0,4.07,6.83,6,2,4,3,2,0.42,0.13,7.39
Greg Zuerlein,NYJ,K,2.0,17,30,1.76,37,2.18,0.81,60,42.47,0,0.0,5,0.29,10,0.59,9,0.53,6,0.35,28,1.65,29,1.71,0.97,140,8.24,1.0,139.0,8.18,8.0,4.63,6.96,8,2,4,1,2,0.21,0.13,7.27,139.0,8.18,8.0,4.63,6.96,7,2,5,0,3,0.21,0.21,7.37,139.0,8.18,8.0,4.63,6.96,7,3,4,1,2,0.21,0.13,7.27
Brandon McManus,GB,K,1.0,17,28,1.65,36,2.12,0.78,55,39.47,0,0.0,6,0.35,4,0.24,10,0.59,8,0.47,25,1.47,27,1.59,0.93,135,7.94,1.0,135.0,7.94,7.0,3.88,7.07,7,3,1,3,3,0.55,0.21,7.33,135.0,7.94,7.0,3.88,7.07,7,2,2,3,3,0.55,0.21,7.33,135.0,7.94,7.0,3.88,7.07,7,3,1,2,4,0.55,0.31,7.44
Harrison Butker,KC,K,1.0,13,18,1.38,24,1.85,0.75,62,32.08,0,0.0,7,0.54,4,0.31,4,0.31,3,0.23,38,2.92,41,3.15,0.93,113,8.69,1.0,102.0,7.85,7.0,3.76,7.04,5,2,2,2,2,0.44,0.18,7.26,102.0,7.85,7.0,3.76,7.04,6,2,1,2,2,0.44,0.18,7.26,102.0,7.85,7.0,3.76,7.04,4,3,2,2,2,0.44,0.18,7.26
Nick Folk,TEN,K,2.0,17,32,1.88,37,2.18,0.86,54,33.29,1,0.06,9,0.53,8,0.47,10,0.59,4,0.24,32,1.88,35,2.06,0.91,146,8.59,1.0,146.0,8.59,6.0,6.32,6.77,8,2,1,1,5,0.55,0.42,7.1,146.0,8.59,6.0,6.32,6.77,8,2,1,1,5,0.55,0.42,7.1,146.0,8.59,6.0,6.32,6.77,7,3,1,1,5,0.55,0.42,7.1
Matt Prater,ARI,K,1.0,13,22,1.69,25,1.92,0.88,57,32.0,0,0.0,1,0.08,10,0.77,6,0.46,5,0.38,17,1.31,18,1.38,0.94,93,7.15,1.0,99.0,7.62,7.0,5.32,6.26,5,3,1,0,4,0.44,0.44,7.08,99.0,7.62,7.0,5.32,6.26,5,2,2,0,4,0.44,0.44,7.08,99.0,7.62,7.0,5.32,6.26,5,3,1,0,4,0.44,0.44,7.08
Ka'imi Fairbairn,HOU,K,1.0,17,29,1.71,31,1.82,0.94,56,40.88,0,0.0,7,0.41,7,0.41,9,0.53,6,0.35,24,1.41,24,1.41,1.0,117,6.88,1.0,132.0,7.76,7.0,3.33,7.18,6,5,0,5,1,0.55,0.06,7.08,132.0,7.76,7.0,3.33,7.18,5,5,1,5,1,0.55,0.06,7.08,132.0,7.76,7.0,3.33,7.18,6,5,1,4,1,0.42,0.06,6.95
Matt Gay,IND,K,1.0,17,28,1.65,30,1.76,0.93,58,39.35,0,0.0,9,0.53,8,0.47,4,0.24,7,0.41,31,1.82,32,1.88,0.97,122,7.18,1.0,133.0,7.82,7.0,4.1,6.87,6,5,2,2,2,0.31,0.13,6.83,133.0,7.82,7.0,4.1,6.87,6,4,3,2,2,0.31,0.13,6.83,133.0,7.82,7.0,4.1,6.87,7,4,2,2,2,0.31,0.13,6.83
Mason Crosby,FA,K,0.0,17,25,1.47,29,1.71,0.86,56,31.47,0,0.0,10,0.59,8,0.47,6,0.35,1,0.06,37,2.18,39,2.29,0.95,126,7.41,1.0,120.0,7.06,7.0,4.15,6.18,8,1,4,2,2,0.31,0.13,6.58,120.0,7.06,7.0,4.15,6.18,8,2,4,1,2,0.21,0.13,6.47,120.0,7.06,7.0,4.15,6.18,8,1,5,1,2,0.21,0.13,6.47
Jake Elliott,PHI,K,1.0,16,20,1.25,23,1.44,0.87,56,29.75,0,0.0,6,0.38,8,0.5,1,0.06,5,0.31,51,3.19,53,3.31,0.96,122,7.62,1.0,122.0,7.62,6.0,4.43,6.57,9,1,2,3,1,0.33,0.07,6.3,122.0,7.62,6.0,4.43,6.57,8,3,0,4,1,0.45,0.07,6.42,122.0,7.62,6.0,4.43,6.57,9,1,1,4,1,0.45,0.07,6.42
Wil Lutz,DEN,K,1.0,17,23,1.35,31,1.82,0.74,60,32.88,0,0.0,6,0.35,9,0.53,4,0.24,4,0.24,33,1.94,33,1.94,1.0,126,7.41,1.0,114.0,6.71,7.0,3.93,5.95,8,2,2,4,1,0.42,0.06,6.51,114.0,6.71,7.0,3.93,5.95,8,2,3,3,1,0.31,0.06,6.39,114.0,6.71,7.0,3.93,5.95,8,2,2,4,1,0.42,0.06,6.51
Cade York,CIN,K,1.0,17,24,1.41,32,1.88,0.75,58,35.82,0,0.0,5,0.29,9,0.53,6,0.35,4,0.24,35,2.06,37,2.18,0.95,133,7.82,1.0,121.0,7.12,6.0,3.52,6.49,8,4,2,2,1,0.21,0.06,6.15,121.0,7.12,6.0,3.52,6.49,8,3,3,2,1,0.21,0.06,6.15,121.0,7.12,6.0,3.52,6.49,7,5,2,2,1,0.21,0.06,6.15
Joey Slye,NE,K,1.0,17,25,1.47,30,1.76,0.83,58,32.24,1,0.06,8,0.47,4,0.24,8,0.47,4,0.24,24,1.41,28,1.65,0.86,118,6.94,1.0,115.0,6.76,6.0,4.63,5.76,8,2,4,2,1,0.21,0.06,5.77,115.0,6.76,6.0,4.63,5.76,9,3,2,2,1,0.21,0.06,5.77,115.0,6.76,6.0,4.63,5.76,9,1,4,1,2,0.21,0.13,5.86
Cairo Santos,CHI,K,1.0,16,21,1.31,23,1.44,0.91,51,28.69,0,0.0,4,0.25,7,0.44,6,0.38,4,0.25,27,1.69,32,2.0,0.84,101,6.31,1.0,104.0,6.5,5.5,5.11,5.4,9,3,1,0,3,0.23,0.23,5.59,104.0,6.5,5.5,5.11,5.4,10,2,1,0,3,0.23,0.23,5.59,104.0,6.5,5.5,5.11,5.4,9,3,1,0,3,0.23,0.23,5.59
Dustin Hopkins,CLE,K,1.0,5,9,1.8,10,2.0,0.9,43,35.0,0,0.0,2,0.4,6,1.2,1,0.2,0,0.0,12,2.4,12,2.4,1.0,42,8.4,0.72,40.0,8.0,7.0,3.54,7.29,1,2,0,1,1,0.67,0.25,5.49,40.0,8.0,7.0,3.54,7.29,1,2,0,1,1,0.67,0.25,5.49,40.0,8.0,7.0,3.54,7.29,2,1,1,0,1,0.25,0.25,5.19
Randy Bullock,FA,K,0.0,16,17,1.06,20,1.25,0.85,51,26.12,0,0.0,5,0.31,5,0.31,6,0.38,1,0.06,28,1.75,28,1.75,1.0,88,5.5,1.0,87.0,5.44,5.0,4.03,4.79,9,4,1,0,2,0.14,0.14,4.85,87.0,5.44,5.0,4.03,4.79,9,4,1,0,2,0.14,0.14,4.85,87.0,5.44,5.0,4.03,4.79,10,3,1,0,2,0.14,0.14,4.85
Austin Seibert,WAS,K,1.0,3,3,1.0,5,1.67,0.6,48,29.33,0,0.0,0,0.0,1,0.33,2,0.67,0,0.0,12,4.0,12,4.0,1.0,27,9.0,0.56,23.0,7.67,7.0,3.06,7.24,1,1,0,1,0,0.5,0.0,4.01,23.0,7.67,7.0,3.06,7.24,1,1,0,1,0,0.5,0.0,4.01,23.0,7.67,7.0,3.06,7.24,1,1,0,1,0,0.5,0.0,4.01
Rodrigo Blankenship,FA,K,0.0,3,4,1.33,5,1.67,0.8,50,31.67,0,0.0,2,0.67,0,0.0,1,0.33,1,0.33,4,1.33,5,1.67,0.8,20,6.67,0.56,19.0,6.33,9.0,5.51,5.16,1,0,1,1,0,0.5,0.0,3.86,19.0,6.33,9.0,5.51,5.16,1,0,1,1,0,0.5,0.0,3.86,19.0,6.33,9.0,5.51,5.16,1,0,1,1,0,0.5,0.0,3.86
Matt Ammendola,FA,K,0.0,4,5,1.25,7,1.75,0.71,31,25.0,1,0.25,3,0.75,1,0.25,0,0.0,0,0.0,5,1.25,7,1.75,0.71,28,7.0,0.65,20.0,5.0,4.0,2.83,4.82,3,0,1,0,0,0.0,0.0,2.74,20.0,5.0,4.0,2.83,4.82,3,0,1,0,0,0.0,0.0,2.74,20.0,5.0,4.0,2.83,4.82,3,0,1,0,0,0.0,0.0,2.74
Taylor Bertolet,FA,K,0.0,3,3,1.0,3,1.0,1.0,28,9.33,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,6,2.0,6,2.0,1.0,15,5.0,0.56,15.0,5.0,3.0,6.24,3.95,2,0,0,0,1,0.5,0.5,2.48,15.0,5.0,3.0,6.24,3.95,2,0,0,1,0,0.5,0.0,2.16,15.0,5.0,3.0,6.24,3.95,2,0,0,1,0,0.5,0.0,2.16
Tristan Vizcaino,FA,K,0.0,3,2,0.67,2,0.67,1.0,46,15.33,0,0.0,0,0.0,1,0.33,1,0.33,0,0.0,3,1.0,3,1.0,1.0,9,3.0,0.56,10.0,3.33,0.0,5.77,2.69,2,0,0,1,0,0.5,0.0,1.09,10.0,3.33,0.0,5.77,2.69,2,0,0,1,0,0.5,0.0,1.09,10.0,3.33,0.0,5.77,2.69,2,0,0,1,0,0.5,0.0,1.09
Caleb Shudak,FA,K,0.0,1,3,3.0,4,4.0,0.75,38,38.0,0,0.0,1,1.0,2,2.0,0,0.0,0,0.0,1,1.0,1,1.0,1.0,13,13.0,0.28,10.0,10.0,10.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0
Dominik Eberle,FA,K,0.0,1,1,1.0,1,1.0,1.0,49,49.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2,2.0,4,4.0,0.5,7,7.0,0.28,6.0,6.0,6.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Josh Lambo,FA,K,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,4,4.0,0.75,4,4.0,0.28,3.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Quinn Nordin,FA,K,0.0,3,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0
Ramiz Ahmed,FA,K,0.0,1,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Michael Palardy,ARI,K,2.0,8,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.0
Nick Sciba,FA,K,0.0,1,2,2.0,2,2.0,1.0,38,38.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1.0,1.0,7,7.0,0.28,7.0,7.0,7.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0
