Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Phil Dawson,FA,K,0.0,16,29,1.81,31,1.94,0.94,53,33.12,0,0.0,8,0.5,8,0.5,6,0.38,7,0.44,29,1.81,29,1.81,1.0,122,7.62,1.0,136.0,8.5,9.5,4.8,7.17,5,1,4,4,2,0.6,0.14,8.3,136.0,8.5,9.5,4.8,7.17,5,0,5,4,2,0.6,0.14,8.3,136.0,8.5,9.5,4.8,7.17,5,1,4,4,2,0.6,0.14,8.3
Dan Bailey,FA,K,0.0,16,29,1.81,31,1.94,0.94,51,39.25,1,0.06,5,0.31,13,0.81,7,0.44,3,0.19,37,2.31,37,2.31,1.0,130,8.12,1.0,137.0,8.56,8.0,3.56,7.79,4,2,5,2,3,0.45,0.23,7.97,137.0,8.56,8.0,3.56,7.79,4,2,4,4,2,0.6,0.14,8.0,137.0,8.56,8.0,3.56,7.79,4,2,4,3,3,0.6,0.23,8.1
Robbie Gould,FA,K,0.0,13,21,1.62,25,1.92,0.84,54,36.38,0,0.0,7,0.54,6,0.46,6,0.46,2,0.15,33,2.54,33,2.54,1.0,108,8.31,1.0,106.0,8.15,8.0,4.28,7.08,5,2,1,3,2,0.62,0.18,7.8,106.0,8.15,8.0,4.28,7.08,4,2,2,3,2,0.62,0.18,7.8,106.0,8.15,8.0,4.28,7.08,5,2,1,3,2,0.62,0.18,7.8
Adam Vinatieri,FA,K,0.0,16,26,1.62,33,2.06,0.79,53,34.94,1,0.06,8,0.5,4,0.25,9,0.56,4,0.25,37,2.31,37,2.31,1.0,136,8.5,1.0,132.0,8.25,8.0,3.57,7.5,6,1,4,3,2,0.45,0.14,7.78,132.0,8.25,8.0,3.57,7.5,6,2,3,3,2,0.45,0.14,7.78,132.0,8.25,8.0,3.57,7.5,6,1,4,3,2,0.45,0.14,7.78
Mike Nugent,FA,K,0.0,12,19,1.58,23,1.92,0.83,55,37.08,2,0.17,5,0.42,5,0.42,6,0.5,1,0.08,35,2.92,35,2.92,1.0,104,8.67,1.0,100.0,8.33,8.0,2.5,8.28,2,4,4,1,1,0.2,0.09,7.77,100.0,8.33,8.0,2.5,8.28,2,4,4,1,1,0.2,0.09,7.77,100.0,8.33,8.0,2.5,8.28,2,3,5,1,1,0.2,0.09,7.77
Josh Brown,FA,K,0.0,4,11,2.75,12,3.0,0.92,52,43.5,0,0.0,3,0.75,4,1.0,3,0.75,1,0.25,8,2.0,8,2.0,1.0,44,11.0,0.65,46.0,11.5,11.0,2.65,11.26,0,0,1,2,1,3.0,0.33,8.04,46.0,11.5,11.0,2.65,11.26,0,0,2,1,1,1.0,0.33,7.4,46.0,11.5,11.0,2.65,11.26,0,0,2,1,1,1.0,0.33,7.4
Shaun Suisham,FA,K,0.0,16,28,1.75,31,1.94,0.9,52,36.81,0,0.0,7,0.44,8,0.5,12,0.75,1,0.06,34,2.12,34,2.12,1.0,127,7.94,1.0,131.9,8.24,7.0,3.46,7.55,4,5,3,1,3,0.33,0.23,7.33,131.9,8.24,7.0,3.46,7.55,5,4,2,3,2,0.45,0.14,7.35,131.9,8.24,7.0,3.46,7.55,4,5,2,2,3,0.45,0.23,7.45
Mason Crosby,FA,K,0.0,16,21,1.31,33,2.06,0.64,54,28.88,0,0.0,5,0.31,5,0.31,9,0.56,2,0.12,50,3.12,50,3.12,1.0,149,9.31,1.0,126.0,7.88,6.5,4.4,6.79,8,2,0,3,3,0.6,0.23,7.23,126.0,7.88,6.5,4.4,6.79,5,5,0,2,4,0.6,0.33,7.34,126.0,7.88,6.5,4.4,6.79,8,2,0,2,4,0.6,0.33,7.34
Sebastian Janikowski,FA,K,0.0,16,31,1.94,34,2.12,0.91,57,37.31,1,0.06,9,0.56,10,0.62,5,0.31,6,0.38,25,1.56,25,1.56,1.0,127,7.94,1.0,135.0,8.44,7.0,4.73,7.15,6,3,3,1,3,0.33,0.23,7.17,135.0,8.44,7.0,4.73,7.15,6,4,1,2,3,0.45,0.23,7.29,135.0,8.44,7.0,4.73,7.15,5,4,3,1,3,0.33,0.23,7.17
Garrett Hartley,FA,K,0.0,16,18,1.12,22,1.38,0.82,53,28.44,0,0.0,9,0.56,4,0.25,2,0.12,3,0.19,57,3.56,57,3.56,1.0,123,7.69,1.0,119.0,7.44,8.0,2.8,7.18,5,3,5,3,0,0.23,0.0,7.14,119.0,7.44,8.0,2.8,7.18,5,3,6,2,0,0.14,0.0,7.03,119.0,7.44,8.0,2.8,7.18,5,3,5,3,0,0.23,0.0,7.14
Stephen Hauschka,FA,K,0.0,16,24,1.5,27,1.69,0.89,52,27.56,1,0.06,7,0.44,10,0.62,5,0.31,1,0.06,46,2.88,46,2.88,1.0,127,7.94,1.0,125.0,7.81,7.0,3.85,6.97,7,2,2,3,2,0.45,0.14,7.11,125.0,7.81,7.0,3.85,6.97,6,3,3,2,2,0.33,0.14,6.99,125.0,7.81,7.0,3.85,6.97,7,2,2,3,2,0.45,0.14,7.11
Dan Carpenter,FA,K,0.0,14,22,1.57,27,1.93,0.81,53,36.57,0,0.0,4,0.29,8,0.57,8,0.57,2,0.14,26,1.86,26,1.86,1.0,107,7.64,1.0,104.0,7.43,7.0,3.3,6.88,6,2,3,2,1,0.27,0.08,6.77,104.0,7.43,7.0,3.3,6.88,6,2,3,2,1,0.27,0.08,6.77,104.0,7.43,7.0,3.3,6.88,6,2,3,2,1,0.27,0.08,6.77
Alex Henery,FA,K,0.0,16,27,1.69,31,1.94,0.87,49,33.12,0,0.0,8,0.5,8,0.5,11,0.69,0,0.0,25,1.56,26,1.62,0.96,119,7.44,1.0,117.0,7.31,7.0,3.53,6.66,5,6,1,3,1,0.33,0.07,6.72,117.0,7.31,7.0,3.53,6.66,6,4,2,3,1,0.33,0.07,6.72,117.0,7.31,7.0,3.53,6.66,6,5,1,3,1,0.33,0.07,6.72
Nick Novak,FA,K,0.0,13,18,1.38,20,1.54,0.9,51,30.77,1,0.08,5,0.38,6,0.46,4,0.31,2,0.15,33,2.54,33,2.54,1.0,93,7.15,1.0,95.0,7.31,7.0,3.66,6.6,5,4,1,2,1,0.3,0.08,6.65,95.0,7.31,7.0,3.66,6.6,6,4,0,2,1,0.3,0.08,6.65,95.0,7.31,7.0,3.66,6.6,5,4,1,2,1,0.3,0.08,6.65
Greg Zuerlein,NYJ,K,1.0,16,23,1.44,31,1.94,0.74,60,31.0,1,0.06,4,0.25,4,0.25,7,0.44,7,0.44,26,1.62,26,1.62,1.0,119,7.44,1.0,116.0,7.25,7.0,4.85,6.1,6,4,2,3,1,0.33,0.07,6.49,116.0,7.25,7.0,4.85,6.1,6,4,2,2,2,0.33,0.14,6.59,116.0,7.25,7.0,4.85,6.1,6,4,2,2,2,0.33,0.14,6.59
Rob Bironas,FA,K,0.0,16,25,1.56,31,1.94,0.81,53,27.0,0,0.0,6,0.38,13,0.81,5,0.31,1,0.06,35,2.19,35,2.19,1.0,128,8.0,1.0,117.0,7.31,6.0,5.31,6.02,8,2,1,1,4,0.45,0.33,6.56,117.0,7.31,6.0,5.31,6.02,8,2,1,1,4,0.45,0.33,6.56,117.0,7.31,6.0,5.31,6.02,8,2,1,1,4,0.45,0.33,6.56
Jay Feely,FA,K,0.0,16,25,1.56,28,1.75,0.89,61,36.12,0,0.0,6,0.38,9,0.56,8,0.5,2,0.12,25,1.56,25,1.56,1.0,109,6.81,1.0,112.0,7.0,7.0,3.97,6.2,6,4,3,1,2,0.23,0.14,6.45,112.0,7.0,7.0,3.97,6.2,6,3,4,1,2,0.23,0.14,6.45,112.0,7.0,7.0,3.97,6.2,6,4,2,2,2,0.33,0.14,6.57
Ryan Succop,FA,K,0.0,16,28,1.75,34,2.12,0.82,52,33.62,0,0.0,4,0.25,12,0.75,10,0.62,2,0.12,17,1.06,17,1.06,1.0,119,7.44,1.0,115.0,7.19,6.0,5.27,5.93,9,0,4,1,2,0.23,0.14,6.01,115.0,7.19,6.0,5.27,5.93,8,1,3,2,2,0.33,0.14,6.12,115.0,7.19,6.0,5.27,5.93,9,1,2,2,2,0.33,0.14,6.12
Graham Gano,NYG,K,1.0,6,9,1.5,11,1.83,0.82,51,31.67,0,0.0,3,0.5,3,0.5,2,0.33,1,0.17,20,3.33,21,3.5,0.95,54,9.0,0.78,51.0,8.5,7.0,4.55,7.27,1,3,0,0,2,0.5,0.5,6.09,51.0,8.5,7.0,4.55,7.27,2,2,0,0,2,0.5,0.5,6.09,51.0,8.5,7.0,4.55,7.27,1,3,0,0,2,0.5,0.5,6.09
Rian Lindell,FA,K,0.0,16,21,1.31,24,1.5,0.88,50,28.94,1,0.06,3,0.19,10,0.62,6,0.38,1,0.06,39,2.44,39,2.44,1.0,111,6.94,1.0,110.0,6.88,6.0,3.18,6.43,9,2,2,2,1,0.23,0.07,6.06,110.0,6.88,6.0,3.18,6.43,9,3,1,2,1,0.23,0.07,6.06,110.0,6.88,6.0,3.18,6.43,9,2,2,2,1,0.23,0.07,6.06
Nick Folk,TEN,K,1.0,16,21,1.31,27,1.69,0.78,54,28.69,0,0.0,7,0.44,6,0.38,5,0.31,3,0.19,30,1.88,30,1.88,1.0,111,6.94,1.0,104.0,6.5,5.0,4.98,5.43,10,1,0,3,2,0.45,0.14,5.6,104.0,6.5,5.0,4.98,5.43,11,0,1,2,2,0.33,0.14,5.48,104.0,6.5,5.0,4.98,5.43,11,0,1,2,2,0.33,0.14,5.48
Josh Scobee,FA,K,0.0,16,25,1.56,28,1.75,0.89,50,31.5,1,0.06,4,0.25,8,0.5,11,0.69,1,0.06,18,1.12,18,1.12,1.0,102,6.38,1.0,106.0,6.62,4.5,4.91,5.56,9,1,2,2,2,0.33,0.14,5.27,106.0,6.62,4.5,4.91,5.56,9,1,2,2,2,0.33,0.14,5.27,106.0,6.62,4.5,4.91,5.56,9,1,1,3,2,0.45,0.14,5.39
Billy Cundiff,FA,K,0.0,5,7,1.4,12,2.4,0.58,45,29.0,0,0.0,1,0.2,3,0.6,3,0.6,0,0.0,17,3.4,17,3.4,1.0,53,10.6,0.72,41.0,8.2,7.0,5.63,6.65,2,2,0,0,1,0.25,0.25,5.17,41.0,8.2,7.0,5.63,6.65,2,2,0,0,1,0.25,0.25,5.17,41.0,8.2,7.0,5.63,6.65,2,2,0,0,1,0.25,0.25,5.17
Nate Kaeding,FA,K,0.0,5,8,1.6,10,2.0,0.8,45,31.4,1,0.2,3,0.6,0,0.0,4,0.8,0,0.0,9,1.8,9,1.8,1.0,39,7.8,0.72,37.0,7.4,7.0,6.69,5.75,2,2,0,0,1,0.25,0.25,4.7,37.0,7.4,7.0,6.69,5.75,2,1,1,0,1,0.25,0.25,4.7,37.0,7.4,7.0,6.69,5.75,2,1,1,0,1,0.25,0.25,4.7
Jason Hanson,FA,K,0.0,16,32,2.0,36,2.25,0.89,53,38.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,2.38,38,2.38,1.0,146,9.12,1.0,38.0,2.38,2.5,1.15,2.87,16,0,0,0,0,0.0,0.0,3.06,38.0,2.38,2.5,1.15,2.87,16,0,0,0,0,0.0,0.0,3.06,38.0,2.38,2.5,1.15,2.87,16,0,0,0,0,0.0,0.0,3.06
Justin Medlock,FA,K,0.0,10,7,0.7,10,1.0,0.7,45,9.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,2.3,23,2.3,1.0,53,5.3,0.96,23.0,2.3,2.0,1.42,2.63,10,0,0,0,0,0.0,0.0,2.3,23.0,2.3,2.0,1.42,2.63,10,0,0,0,0,0.0,0.0,2.3,23.0,2.3,2.0,1.42,2.63,10,0,0,0,0,0.0,0.0,2.3
Olindo Mare,FA,K,0.0,3,6,2.0,8,2.67,0.75,40,24.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,2.33,7,2.33,1.0,31,10.33,0.56,7.0,2.33,2.0,1.53,2.62,3,0,0,0,0,0.0,0.0,1.61,7.0,2.33,2.0,1.53,2.62,3,0,0,0,0,0.0,0.0,1.61,7.0,2.33,2.0,1.53,2.62,3,0,0,0,0,0.0,0.0,1.61
John Potter,FA,K,0.0,6,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0
Jonathan Brown,FA,K,0.0,4,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0
