Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Adrian Peterson,FA,RB,0.0,12,208,17.33,970,80.83,4.66,49.0,4.08,54,24.92,0,0.0,12,1.0,18,1.5,23,1.92,139,11.58,7.72,5.0,0.42,1,0.08,226,18.83,231,19.25,54.0,4.5,0,0.0,0.0,1.0,188.9,15.74,11.15,8.69,14.81,0,1,4,2,5,1.4,0.71,14.35,197.9,16.49,11.8,9.01,15.58,1,0,5,1,5,1.0,0.71,16.9,206.9,17.24,12.8,9.4,16.59,1,2,4,0,5,0.71,0.71,15.24
Reggie Bush,FA,RB,0.0,15,216,14.4,1086,72.4,5.03,40.0,2.67,76,22.13,0,0.0,6,0.4,43,2.87,52,3.47,296,19.73,6.88,12.0,0.8,1,0.07,259,17.27,268,17.87,52.0,3.47,2,0.13,0.01,1.0,176.2,11.75,12.6,6.71,11.79,3,1,2,5,4,1.5,0.36,13.31,197.7,13.18,14.6,7.04,13.24,3,1,2,5,4,1.5,0.36,16.43,219.2,14.61,16.0,7.53,14.87,3,1,2,5,4,1.5,0.36,15.9
Michael Turner,FA,RB,0.0,16,301,18.81,1340,83.75,4.45,62.0,3.88,81,28.5,0,0.0,11,0.69,17,1.06,26,1.62,168,10.5,9.88,8.0,0.5,0,0.0,318,19.88,327,20.44,70.0,4.38,2,0.12,0.01,1.0,212.8,13.3,12.1,7.66,12.91,2,1,3,6,4,1.67,0.33,13.88,221.3,13.83,12.85,7.68,13.6,2,2,3,5,4,1.29,0.33,16.42,229.8,14.36,13.35,7.74,14.51,2,2,4,4,4,1.0,0.33,14.6
Ahmad Bradshaw,FA,RB,0.0,12,171,14.25,659,54.92,3.85,42.0,3.5,37,17.83,0,0.0,9,0.75,34,2.83,44,3.67,267,22.25,7.85,10.0,0.83,2,0.17,205,17.08,215,17.92,52.0,4.33,1,0.08,0.0,1.0,158.6,13.22,10.95,7.83,12.76,2,0,4,2,4,1.0,0.5,12.86,175.6,14.63,12.4,7.9,14.29,2,0,4,2,4,1.0,0.5,16.22,192.6,16.05,14.6,8.04,16.06,2,0,3,3,4,1.4,0.5,15.9
Darren McFadden,FA,RB,0.0,7,113,16.14,614,87.71,5.43,23.0,3.29,70,31.14,0,0.0,4,0.57,19,2.71,23,3.29,154,22.0,8.11,7.0,1.0,1,0.14,132,18.86,136,19.43,30.0,4.29,1,0.14,0.01,0.84,104.8,14.97,15.3,9.87,13.64,1,1,0,3,2,2.5,0.4,13.23,114.3,16.33,15.8,10.5,14.85,1,1,0,3,2,2.5,0.4,15.95,123.8,17.69,16.3,11.2,16.29,1,1,0,3,2,2.5,0.4,14.45
Michael Bush,FA,RB,0.0,16,256,16.0,977,61.06,3.82,53.0,3.31,44,15.62,0,0.0,7,0.44,37,2.31,47,2.94,418,26.12,11.3,14.0,0.88,1,0.06,293,18.31,303,18.94,67.0,4.19,1,0.06,0.0,1.0,185.5,11.59,11.4,7.3,11.39,4,0,3,5,4,1.29,0.33,12.62,204.0,12.75,12.4,7.77,12.5,3,2,2,4,5,1.29,0.45,15.68,222.5,13.91,13.4,8.3,13.81,3,2,3,4,4,1.0,0.33,14.19
Jahvid Best,FA,RB,0.0,6,84,14.0,390,65.0,4.64,15.0,2.5,88,24.33,0,0.0,2,0.33,27,4.5,40,6.67,287,47.83,10.63,11.0,1.83,1,0.17,111,18.5,124,20.67,26.0,4.33,0,0.0,0.0,0.78,85.7,14.28,11.2,7.51,13.93,0,1,1,2,2,2.0,0.5,11.19,99.2,16.53,13.7,7.84,16.17,0,1,1,2,2,2.0,0.5,14.84,112.7,18.78,16.2,8.23,18.69,0,1,0,3,2,5.0,0.5,15.03
Frank Gore,FA,RB,0.0,16,282,17.62,1211,75.69,4.29,53.0,3.31,55,19.94,0,0.0,8,0.5,17,1.06,31,1.94,114,7.12,6.71,5.0,0.31,0,0.0,299,18.69,313,19.56,58.0,3.62,2,0.12,0.01,1.0,176.5,11.03,11.9,6.7,11.07,4,1,2,5,4,1.29,0.33,12.75,185.0,11.56,12.2,6.88,11.69,4,1,3,4,4,1.0,0.33,14.74,193.5,12.09,12.45,7.1,12.48,4,1,5,2,4,0.6,0.33,13.02
Chris Johnson,FA,RB,0.0,16,262,16.38,1047,65.44,4.0,47.0,2.94,48,18.81,0,0.0,4,0.25,57,3.56,79,4.94,418,26.12,7.33,13.0,0.81,0,0.0,319,19.94,341,21.31,60.0,3.75,1,0.06,0.0,1.0,168.5,10.53,9.2,6.99,10.46,3,4,2,4,3,0.78,0.23,11.12,197.0,12.31,10.85,6.76,12.5,2,4,2,5,3,1.0,0.23,14.65,225.5,14.09,12.4,6.68,14.77,2,2,5,4,3,0.78,0.23,14.13
Beanie Wells,FA,RB,0.0,14,245,17.5,1047,74.79,4.27,48.0,3.43,71,18.93,0,0.0,10,0.71,10,0.71,16,1.14,52,3.71,5.2,1.0,0.07,0,0.0,255,18.21,261,18.64,49.0,3.5,2,0.14,0.01,1.0,165.9,11.85,12.05,8.97,11.06,4,2,0,5,3,1.33,0.27,12.68,170.9,12.21,12.3,8.94,11.56,4,2,1,4,3,1.0,0.27,14.51,175.9,12.56,12.55,8.94,12.24,5,1,2,3,3,0.75,0.27,12.94
Willis McGahee,FA,RB,0.0,15,249,16.6,1199,79.93,4.82,52.0,3.47,60,19.6,0,0.0,4,0.27,12,0.8,20,1.33,51,3.4,4.25,2.0,0.13,1,0.07,261,17.4,269,17.93,54.0,3.6,3,0.2,0.01,1.0,151.0,10.07,11.3,7.31,9.89,4,3,0,6,2,1.14,0.15,11.57,157.0,10.47,11.7,7.22,10.45,4,3,1,6,1,0.88,0.07,13.46,163.0,10.87,11.7,7.2,11.18,5,2,1,6,1,0.88,0.07,11.95
Rashard Mendenhall,FA,RB,0.0,15,228,15.2,928,61.87,4.07,45.0,3.0,68,19.33,0,0.0,9,0.6,18,1.2,28,1.87,154,10.27,8.56,5.0,0.33,0,0.0,246,16.4,256,17.07,50.0,3.33,1,0.07,0.0,1.0,160.2,10.68,8.9,6.36,10.86,4,1,4,2,4,0.67,0.36,10.8,169.2,11.28,10.4,6.25,11.68,3,3,4,1,4,0.5,0.36,13.24,178.2,11.88,11.9,6.2,12.69,3,4,3,2,3,0.5,0.25,12.45
Jonathan Stewart,FA,RB,0.0,16,142,8.88,761,47.56,5.36,47.0,2.94,32,16.12,0,0.0,4,0.25,47,2.94,61,3.81,413,25.81,8.79,18.0,1.12,1,0.06,189,11.81,203,12.69,65.0,4.06,0,0.0,0.0,1.0,147.4,9.21,8.5,4.31,10.32,3,3,5,3,2,0.45,0.14,9.53,170.9,10.68,10.25,4.36,12.1,2,4,3,7,0,0.78,0.0,13.07,194.4,12.15,12.0,4.61,13.97,2,4,4,6,0,0.6,0.0,12.33
Kevin Smith,FA,RB,0.0,7,72,10.29,356,50.86,4.94,16.0,2.29,43,18.86,0,0.0,4,0.57,22,3.14,28,4.0,179,25.57,8.14,9.0,1.29,3,0.43,94,13.43,100,14.29,25.0,3.57,1,0.14,0.01,0.84,93.5,13.36,10.1,12.18,11.55,2,1,1,1,2,0.75,0.4,9.52,104.5,14.93,12.1,12.53,12.99,2,1,0,2,2,1.33,0.4,12.81,115.5,16.5,14.1,12.91,14.67,2,1,0,1,3,1.33,0.75,12.52
Cedric Benson,FA,RB,0.0,15,273,18.2,1067,71.13,3.91,53.0,3.53,42,18.27,0,0.0,6,0.4,15,1.0,22,1.47,82,5.47,5.47,3.0,0.2,0,0.0,288,19.2,295,19.67,56.0,3.73,2,0.13,0.01,1.0,146.9,9.79,7.8,5.13,10.51,1,5,4,2,3,0.5,0.25,10.2,154.4,10.29,9.1,5.35,11.08,3,4,3,3,2,0.5,0.15,12.7,161.9,10.79,10.1,5.63,11.81,4,3,4,2,2,0.36,0.15,11.38
Mike Tolbert,FA,RB,0.0,15,121,8.07,490,32.67,4.05,25.0,1.67,40,14.13,0,0.0,8,0.53,54,3.6,79,5.27,433,28.87,8.02,23.0,1.53,2,0.13,175,11.67,200,13.33,48.0,3.2,1,0.07,0.01,1.0,150.3,10.02,8.1,6.56,10.11,4,3,2,4,2,0.67,0.15,9.56,177.3,11.82,9.8,7.03,11.88,1,6,3,3,2,0.5,0.15,12.4,204.3,13.62,11.8,7.73,13.77,0,6,3,4,2,0.67,0.15,12.5
Shonn Greene,FA,RB,0.0,16,253,15.81,1054,65.88,4.17,46.0,2.88,31,14.19,0,0.0,6,0.38,30,1.88,41,2.56,211,13.19,7.03,6.0,0.38,0,0.0,283,17.69,294,18.38,52.0,3.25,0,0.0,0.0,1.0,162.5,10.16,7.75,7.54,9.9,3,2,6,3,2,0.45,0.14,9.63,177.5,11.09,8.9,7.95,10.82,4,3,3,4,2,0.6,0.14,12.22,192.5,12.03,10.15,8.42,11.9,4,4,3,3,2,0.45,0.14,11.39
Peyton Hillis,FA,RB,0.0,10,161,16.1,587,58.7,3.65,33.0,3.3,24,12.6,0,0.0,3,0.3,22,2.2,34,3.4,130,13.0,5.91,5.0,0.5,0,0.0,183,18.3,195,19.5,38.0,3.8,1,0.1,0.01,0.96,87.7,8.77,7.8,6.49,8.87,3,2,2,1,2,0.43,0.25,9.12,98.7,9.87,9.8,6.94,9.95,3,1,3,1,2,0.43,0.25,12.21,109.7,10.97,11.3,7.51,11.17,3,1,3,2,1,0.43,0.11,11.2
Ben Tate,FA,RB,0.0,15,175,11.67,942,62.8,5.38,53.0,3.53,56,20.27,0,0.0,4,0.27,13,0.87,19,1.27,98,6.53,7.54,4.0,0.27,0,0.0,188,12.53,194,12.93,57.0,3.8,3,0.2,0.02,1.0,122.0,8.13,7.7,6.12,8.35,7,0,3,3,2,0.5,0.15,8.5,128.5,8.57,9.2,6.49,8.79,7,0,3,3,2,0.5,0.15,11.18,135.0,9.0,10.0,6.91,9.35,7,0,4,3,1,0.36,0.07,9.58
Pierre Thomas,FA,RB,0.0,16,110,6.88,562,35.12,5.11,28.0,1.75,33,12.75,0,0.0,5,0.31,50,3.12,59,3.69,425,26.56,8.5,18.0,1.12,1,0.06,160,10.0,169,10.56,46.0,2.88,1,0.06,0.01,1.0,132.7,8.29,7.35,4.93,8.99,4,4,3,4,1,0.45,0.07,8.23,157.7,9.86,9.35,5.16,10.71,4,2,5,4,1,0.45,0.07,11.15,182.7,11.42,11.8,5.47,12.58,3,3,4,4,2,0.6,0.14,11.68
Tim Hightower,FA,RB,0.0,5,84,16.8,321,64.2,3.82,13.0,2.6,22,15.4,0,0.0,1,0.2,10,2.0,15,3.0,78,15.6,7.8,6.0,1.2,1,0.2,94,18.8,99,19.8,19.0,3.8,0,0.0,0.0,0.72,51.9,10.38,10.6,5.04,11.19,1,0,2,1,1,0.67,0.25,8.48,56.9,11.38,11.1,5.75,12.03,1,0,2,1,1,0.67,0.25,10.76,61.9,12.38,11.6,6.53,13.05,1,1,1,1,1,0.67,0.25,9.3
LeGarrette Blount,FA,RB,0.0,14,184,13.14,781,55.79,4.24,32.0,2.29,54,16.43,0,0.0,5,0.36,15,1.07,25,1.79,148,10.57,9.87,6.0,0.43,0,0.0,199,14.21,209,14.93,38.0,2.71,3,0.21,0.02,1.0,116.9,8.35,7.25,6.81,8.35,6,1,2,2,3,0.56,0.27,8.72,124.4,8.89,8.25,6.88,8.98,6,1,2,2,3,0.56,0.27,10.73,131.9,9.42,9.25,6.99,9.76,6,1,3,2,2,0.4,0.17,9.81
BenJarvus Green-Ellis,FA,RB,0.0,16,181,11.31,667,41.69,3.69,41.0,2.56,18,10.06,0,0.0,11,0.69,9,0.56,13,0.81,159,9.94,17.67,7.0,0.44,0,0.0,190,11.88,194,12.12,48.0,3.0,0,0.0,0.0,1.0,148.6,9.29,8.4,7.54,9.05,5,3,3,2,3,0.45,0.23,9.03,153.1,9.57,8.4,7.71,9.4,5,3,3,3,2,0.45,0.14,10.57,157.6,9.85,8.65,7.88,9.91,5,4,2,3,2,0.45,0.14,9.37
Mark Ingram II,FA,RB,0.0,10,122,12.2,474,47.4,3.89,30.0,3.0,35,14.1,0,0.0,5,0.5,11,1.1,13,1.3,46,4.6,4.18,3.0,0.3,0,0.0,133,13.3,135,13.5,33.0,3.3,1,0.1,0.01,0.96,80.0,8.0,9.15,4.33,8.96,3,1,4,2,0,0.25,0.0,8.6,85.5,8.55,9.75,4.54,9.59,3,1,5,1,0,0.11,0.0,10.56,91.0,9.1,10.25,4.78,10.37,3,1,5,1,0,0.11,0.0,9.41
Brandon Jacobs,FA,RB,0.0,14,152,10.86,571,40.79,3.76,32.0,2.29,28,11.64,0,0.0,7,0.5,15,1.07,23,1.64,128,9.14,8.53,6.0,0.43,1,0.07,167,11.93,175,12.5,38.0,2.71,0,0.0,0.0,1.0,119.9,8.56,7.5,6.25,8.75,5,2,2,3,2,0.56,0.17,8.61,127.4,9.1,8.25,6.37,9.38,5,3,2,2,2,0.4,0.17,10.37,134.9,9.64,9.0,6.55,10.15,6,2,2,2,2,0.4,0.17,9.62
Roy Helu,FA,RB,0.0,15,151,10.07,640,42.67,4.24,31.0,2.07,28,12.07,0,0.0,2,0.13,49,3.27,59,3.93,379,25.27,7.73,12.0,0.8,1,0.07,200,13.33,210,14.0,43.0,2.87,2,0.13,0.01,1.0,115.9,7.73,5.4,6.74,7.75,7,2,0,4,2,0.67,0.15,7.6,140.4,9.36,6.9,7.77,9.18,7,2,0,3,3,0.67,0.25,10.32,164.9,10.99,8.4,9.01,10.69,7,1,2,2,3,0.5,0.25,9.94
DeMarco Murray,FA,RB,0.0,13,164,12.62,897,69.0,5.47,41.0,3.15,91,18.85,0,0.0,2,0.15,26,2.0,35,2.69,183,14.08,7.04,9.0,0.69,0,0.0,190,14.62,199,15.31,50.0,3.85,0,0.0,0.0,1.0,120.0,9.23,4.1,9.69,8.45,7,1,1,1,3,0.44,0.3,7.46,133.0,10.23,4.6,10.2,9.37,7,1,0,2,3,0.62,0.3,10.12,146.0,11.23,5.1,10.8,10.44,7,1,0,2,3,0.62,0.3,8.83
Felix Jones,FA,RB,0.0,12,127,10.58,575,47.92,4.53,27.0,2.25,40,15.0,0,0.0,1,0.08,33,2.75,44,3.67,221,18.42,6.7,13.0,1.08,0,0.0,160,13.33,171,14.25,40.0,3.33,2,0.17,0.01,1.0,81.6,6.8,5.95,4.96,7.36,6,0,3,3,0,0.33,0.0,7.16,98.1,8.17,7.45,5.69,8.66,6,0,3,3,0,0.33,0.0,9.95,114.6,9.55,8.95,6.52,10.07,6,0,1,5,0,0.71,0.0,9.81
James Starks,FA,RB,0.0,13,133,10.23,578,44.46,4.35,31.0,2.38,40,16.23,0,0.0,1,0.08,29,2.23,37,2.85,216,16.62,7.45,9.0,0.69,0,0.0,162,12.46,170,13.08,40.0,3.08,1,0.08,0.01,1.0,83.4,6.42,7.4,4.22,7.23,4,2,5,2,0,0.18,0.0,7.4,97.9,7.53,8.0,4.68,8.38,4,3,3,3,0,0.3,0.0,9.78,112.4,8.65,8.6,5.26,9.62,4,3,3,3,0,0.3,0.0,8.97
DeAngelo Williams,FA,RB,0.0,16,155,9.69,836,52.25,5.39,32.0,2.0,74,23.5,0,0.0,7,0.44,16,1.0,25,1.56,135,8.44,8.44,6.0,0.38,0,0.0,171,10.69,180,11.25,38.0,2.38,0,0.0,0.0,1.0,139.1,8.69,5.95,6.23,8.89,8,1,2,2,3,0.45,0.23,7.9,147.1,9.19,6.9,6.15,9.56,8,2,1,2,3,0.45,0.23,9.74,155.1,9.69,7.9,6.12,10.39,7,3,2,3,1,0.33,0.07,8.95
C.J. Spiller,FA,RB,0.0,16,107,6.69,561,35.06,5.24,26.0,1.62,38,12.12,0,0.0,4,0.25,39,2.44,53,3.31,269,16.81,6.9,17.0,1.06,2,0.12,146,9.12,160,10.0,43.0,2.69,0,0.0,0.0,1.0,119.0,7.44,4.75,8.45,7.05,8,3,1,0,4,0.33,0.33,6.55,138.5,8.66,6.75,9.28,8.12,7,3,2,0,4,0.33,0.33,9.12,158.0,9.88,8.25,10.17,9.32,7,4,1,0,4,0.33,0.33,8.86
Marion Barber,FA,RB,0.0,11,114,10.36,422,38.36,3.7,26.0,2.36,29,13.64,0,0.0,6,0.55,5,0.45,9,0.82,50,4.55,10.0,1.0,0.09,0,0.0,119,10.82,123,11.18,27.0,2.45,1,0.09,0.01,1.0,81.2,7.38,7.7,4.7,8.1,4,1,5,0,1,0.1,0.1,7.71,83.7,7.61,7.7,4.91,8.37,4,2,4,0,1,0.1,0.1,9.05,86.2,7.84,7.7,5.14,8.77,5,2,3,0,1,0.1,0.1,7.98
LaDainian Tomlinson,FA,RB,0.0,14,75,5.36,280,20.0,3.73,15.0,1.07,20,9.07,0,0.0,1,0.07,42,3.0,61,4.36,449,32.07,10.69,12.0,0.86,2,0.14,117,8.36,136,9.71,27.0,1.93,0,0.0,0.0,1.0,90.9,6.49,5.55,5.67,6.79,6,3,3,1,1,0.17,0.08,6.24,111.9,7.99,6.8,6.2,8.29,5,3,3,2,1,0.27,0.08,8.43,132.9,9.49,8.05,6.8,9.91,5,3,2,3,1,0.4,0.08,8.75
Dexter McCluster,FA,RB,0.0,16,114,7.12,516,32.25,4.53,28.0,1.75,32,12.69,0,0.0,1,0.06,46,2.88,64,4.0,328,20.5,7.13,14.0,0.88,1,0.06,160,10.0,178,11.12,42.0,2.62,3,0.19,0.02,1.0,90.4,5.65,4.15,4.76,6.18,11,1,2,1,1,0.14,0.07,5.53,113.4,7.09,5.1,5.28,7.66,10,1,1,3,1,0.33,0.07,8.04,136.4,8.52,6.35,5.89,9.22,10,0,2,3,1,0.33,0.07,7.85
Ryan Grant,FA,RB,0.0,15,134,8.93,559,37.27,4.17,27.0,1.8,47,12.13,0,0.0,2,0.13,19,1.27,24,1.6,268,17.87,14.11,10.0,0.67,1,0.07,153,10.2,158,10.53,37.0,2.47,1,0.07,0.01,1.0,98.7,6.58,4.5,6.24,6.72,9,1,3,0,2,0.15,0.15,5.96,108.2,7.21,5.4,6.31,7.45,9,1,3,0,2,0.15,0.15,7.84,117.7,7.85,6.9,6.42,8.31,8,3,2,0,2,0.15,0.15,7.55
Chris Ivory,FA,RB,0.0,6,79,13.17,374,62.33,4.73,21.0,3.5,35,16.83,0,0.0,1,0.17,0,0.0,1,0.17,0,0.0,0.0,0.0,0.0,0,0.0,79,13.17,80,13.33,21.0,3.5,0,0.0,0.0,0.78,43.4,7.23,6.0,5.98,7.47,2,3,0,0,1,0.2,0.2,5.68,43.4,7.23,6.0,5.98,7.57,3,2,0,0,1,0.2,0.2,7.46,43.4,7.23,6.0,5.98,7.79,4,1,0,1,0,0.2,0.0,5.57
Daniel Thomas,FA,RB,0.0,13,165,12.69,581,44.69,3.52,24.0,1.85,28,11.85,0,0.0,0,0.0,12,0.92,16,1.23,72,5.54,6.0,5.0,0.38,1,0.08,177,13.62,181,13.92,29.0,2.23,1,0.08,0.01,1.0,69.3,5.33,4.2,4.64,5.86,7,4,1,0,1,0.08,0.08,5.65,75.3,5.79,5.0,4.93,6.36,8,3,1,0,1,0.08,0.08,7.28,81.3,6.25,5.0,5.26,6.96,9,2,1,0,1,0.08,0.08,6.41
Donald Brown,FA,RB,0.0,16,134,8.38,645,40.31,4.81,26.0,1.62,80,14.69,0,0.0,5,0.31,16,1.0,19,1.19,86,5.38,5.38,3.0,0.19,0,0.0,150,9.38,153,9.56,29.0,1.81,0,0.0,0.0,1.0,103.1,6.44,4.75,6.31,6.57,9,2,1,2,2,0.33,0.14,6.09,111.1,6.94,5.35,6.5,7.12,9,1,3,2,1,0.23,0.07,7.24,119.1,7.44,6.35,6.72,7.79,9,1,4,1,1,0.14,0.07,6.9
Evan Royster,FA,RB,0.0,6,56,9.33,328,54.67,5.86,17.0,2.83,28,13.5,0,0.0,0,0.0,9,1.5,13,2.17,68,11.33,7.56,4.0,0.67,0,0.0,65,10.83,69,11.5,21.0,3.5,0,0.0,0.0,0.78,39.6,6.6,4.3,6.92,6.57,3,1,0,1,1,0.5,0.2,4.97,44.1,7.35,4.8,7.55,7.26,4,0,0,1,1,0.5,0.2,7.09,48.6,8.1,5.3,8.21,8.06,3,1,0,1,1,0.5,0.2,5.75
