Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Kevin Harris,NE,RB,3.0,4.33,16.67,3.87,60.67,14.3,3.67,2.33,0.53,16.67,8.9,0.0,0.0,1.0,0.23,2.0,0.5,2.0,0.5,38.67,9.67,12.89,1.33,0.33,0.0,0.0,18.67,4.37,18.67,4.37,3.67,0.87,0.0,0.0,0.0,0.67,15.93,3.8,3.17,3.68,4.43,2.67,0.0,1.67,0.0,0.0,0.0,0.0,2.29,16.93,4.05,3.5,3.72,4.76,2.67,0.0,1.67,0.0,0.0,0.0,0.0,2.9,17.93,4.29,3.7,3.81,5.16,2.67,1.67,0.0,0.0,0.0,0.0,0.0,2.62,2,0.0,0.0,136.0
Craig Reynolds,DET,RB,4.0,10.67,35.4,3.83,153.6,16.51,4.34,8.4,0.83,20.67,7.1,0.53,0.09,0.53,0.04,6.07,0.74,6.47,0.8,63.13,7.57,9.64,2.8,0.34,0.0,0.0,41.47,4.58,41.87,4.64,11.2,1.18,1.07,0.07,0.02,0.88,22.74,2.48,1.48,3.32,2.91,9.07,0.53,0.4,0.67,0.0,0.07,0.0,1.94,25.77,2.85,1.83,3.58,3.33,9.07,0.53,1.07,0.0,0.0,0.0,0.0,2.69,28.81,3.22,2.18,3.86,3.8,8.93,0.67,1.07,0.0,0.0,0.0,0.0,2.36,5,0.0,0.0,136.0
Ameer Abdullah,LV,RB,3.0,16.67,16.4,0.97,77.73,4.6,5.28,5.07,0.3,11.13,2.85,0.0,0.0,0.0,0.0,22.4,1.35,29.0,1.74,168.53,10.14,7.42,6.27,0.38,0.53,0.03,38.8,2.31,45.4,2.71,11.33,0.68,0.0,0.0,0.0,1.0,27.83,1.67,1.25,1.97,2.28,15.33,0.73,0.33,0.27,0.0,0.02,0.0,1.71,39.03,2.34,1.84,2.39,3.09,15.07,1.07,0.13,0.4,0.0,0.03,0.0,2.62,50.23,3.01,2.55,2.85,3.92,14.8,1.33,0.0,0.53,0.0,0.04,0.0,2.9,5,0.68,11.52,88.0
Kyle Juszczyk,SF,RB,7.0,15.6,6.73,0.44,17.33,1.18,2.25,3.6,0.24,5.47,1.07,0.0,0.0,0.53,0.04,17.8,1.17,22.2,1.46,169.73,11.31,9.37,9.47,0.62,1.73,0.11,24.53,1.62,28.93,1.91,13.07,0.86,0.0,0.0,0.0,1.0,32.31,2.13,1.11,2.76,2.67,13.4,0.8,1.33,0.07,0.0,0.0,0.0,1.71,41.21,2.71,1.48,3.18,3.35,13.4,0.53,1.47,0.2,0.0,0.01,0.0,2.57,50.11,3.3,1.8,3.64,4.06,13.33,0.67,0.87,0.73,0.0,0.05,0.0,2.6,5,0.0,0.0,136.0
Jordan Mason,SF,RB,5.0,14.67,41.0,2.86,223.33,15.75,5.43,12.0,0.82,35.67,7.87,1.0,0.07,2.33,0.15,2.0,0.13,2.67,0.17,20.67,1.29,6.89,0.67,0.04,0.0,0.0,43.0,2.99,43.67,3.03,12.67,0.86,0.0,0.0,0.0,1.0,38.4,2.62,1.08,3.6,3.09,10.67,2.0,1.33,0.67,0.0,0.05,0.0,2.04,39.4,2.68,1.08,3.65,3.2,12.0,0.67,1.33,0.67,0.0,0.05,0.0,2.51,40.4,2.74,1.08,3.7,3.35,12.33,1.0,0.67,0.67,0.0,0.05,0.0,2.14,2,2.52,42.87,73.0
Pierre Strong Jr.,CLE,RB,5.0,14.67,45.33,2.81,227.33,14.75,6.41,8.33,0.56,41.33,7.51,1.67,0.11,1.0,0.07,5.67,0.43,7.67,0.55,45.33,3.24,8.27,1.67,0.14,0.0,0.0,51.0,3.23,53.0,3.35,10.0,0.7,0.67,0.04,0.01,0.99,31.93,2.15,0.73,3.33,2.62,11.67,2.0,0.67,0.33,0.0,0.04,0.0,1.71,34.77,2.37,1.33,3.46,2.89,12.33,1.33,0.67,0.33,0.0,0.04,0.0,2.41,37.6,2.59,1.33,3.62,3.21,13.0,0.67,0.67,0.33,0.0,0.04,0.0,2.18,2,2.35,39.88,74.0
Deon Jackson,NYJ,RB,2.0,5.29,29.29,5.99,81.0,11.08,1.98,4.57,0.65,10.29,4.95,0.0,0.0,0.43,0.05,11.43,2.14,13.14,2.52,67.71,8.98,3.59,2.86,0.24,0.29,0.02,40.71,8.13,42.43,8.51,7.43,0.89,1.43,0.59,0.07,0.64,16.3,1.27,0.0,2.76,1.19,4.0,0.14,0.57,0.29,0.29,0.06,0.03,1.24,22.01,2.34,1.2,3.03,2.71,4.0,0.14,0.57,0.29,0.29,0.06,0.03,2.35,27.73,3.41,2.41,4.45,3.82,4.0,0.14,0.29,0.57,0.29,0.09,0.03,2.54,3,5.81,98.84,43.0
Israel Abanikanda,NYJ,RB,3.0,7.0,22.0,3.14,70.0,10.0,3.18,3.0,0.43,12.0,5.57,0.0,0.0,0.0,0.0,7.0,1.0,11.0,1.57,43.0,6.14,6.14,2.0,0.29,0.0,0.0,29.0,4.14,33.0,4.71,5.0,0.71,1.0,0.14,0.03,0.84,9.3,1.33,1.0,1.51,1.94,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,12.8,1.83,2.1,1.7,2.62,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,16.3,2.33,2.6,2.16,3.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1,0.0,0.0,136.0
D'Ernest Johnson,JAC,RB,3.0,14.53,38.47,2.55,144.4,10.01,3.58,6.6,0.46,17.87,4.31,0.73,0.05,0.4,0.03,8.87,0.6,10.8,0.73,95.73,6.05,9.36,4.13,0.26,0.0,0.0,47.33,3.16,49.27,3.29,10.73,0.72,0.0,0.0,0.0,0.99,26.41,1.79,0.78,2.43,2.11,12.73,1.2,0.2,0.13,0.27,0.04,0.02,1.56,30.85,2.09,0.88,2.67,2.48,12.73,1.2,0.2,0.0,0.4,0.04,0.04,2.13,35.28,2.39,0.95,2.97,2.86,13.4,0.73,0.0,0.0,0.4,0.04,0.04,1.95,5,-0.17,-2.87,183.0
Brandon Bolden,FA,RB,0.0,8.57,13.43,1.26,68.86,7.13,6.27,3.71,0.41,21.71,5.44,0.86,0.13,0.71,0.12,8.71,0.6,9.86,0.67,75.57,5.09,3.18,3.0,0.19,0.57,0.04,22.14,1.86,23.29,1.93,6.71,0.59,0.0,0.0,0.0,0.84,23.59,2.46,0.94,3.51,2.86,7.14,0.14,1.0,0.14,0.14,0.02,0.01,1.53,27.94,2.76,1.31,3.66,3.21,6.86,0.57,0.86,0.14,0.14,0.02,0.01,2.12,32.3,3.06,1.64,3.84,3.61,6.86,1.0,0.43,0.0,0.29,0.02,0.02,2.12,5,0.0,0.0,136.0
Ronnie Rivers,LAR,RB,2.0,6.67,24.33,3.87,93.0,13.05,3.46,3.0,0.46,8.33,3.5,0.0,0.0,0.0,0.0,5.0,1.21,5.0,1.21,24.33,6.46,4.87,0.33,0.17,0.0,0.0,29.33,5.07,29.33,5.07,3.33,0.63,0.0,0.0,0.0,0.77,11.73,1.95,1.1,2.01,2.68,5.33,1.33,0.0,0.0,0.0,0.0,0.0,1.36,14.23,2.56,1.85,2.48,3.32,6.0,0.67,0.0,0.0,0.0,0.0,0.0,2.04,16.73,3.15,2.6,2.97,4.0,5.67,1.0,0.0,0.0,0.0,0.0,0.0,2.09,2,0.0,0.0,136.0
Tyler Goodson,IND,RB,2.0,6.0,13.0,2.17,87.0,14.5,6.69,4.0,0.67,31.0,8.17,1.0,0.17,0.0,0.0,6.0,1.0,9.0,1.5,34.0,5.67,5.67,1.0,0.17,0.0,0.0,19.0,3.17,22.0,3.67,5.0,0.83,0.0,0.0,0.0,0.78,12.1,2.02,0.7,3.11,2.45,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.27,15.1,2.52,1.2,3.41,3.03,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.03,18.1,3.02,1.95,3.73,3.66,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.04,1,0.0,0.0,136.0
Chris Brooks,MIA,RB,5.0,4.0,19.0,4.75,106.0,26.5,5.58,2.0,0.5,52.0,21.75,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.75,19.0,4.75,2.0,0.5,0.0,0.0,0.0,0.65,10.6,2.65,2.0,2.87,3.29,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.68,10.6,2.65,2.0,2.87,3.33,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.94,10.6,2.65,2.0,2.87,3.43,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.71,1,0.0,0.0,136.0
Spencer Brown,ATL,RB,3.0,1.8,7.2,3.6,34.4,17.2,3.82,1.6,0.8,5.6,5.6,0.0,0.0,0.0,0.0,1.6,0.8,3.2,1.6,8.0,4.0,4.0,0.0,0.0,0.0,0.0,8.8,4.4,10.4,5.2,1.6,0.8,0.0,0.0,0.0,0.41,4.24,2.12,2.12,0.06,6.64,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.78,5.04,2.52,2.52,0.51,4.62,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.84,2.92,2.92,1.07,4.57,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.55,3,0.0,0.0,136.0
Emanuel Wilson,GB,RB,3.0,7.0,14.0,2.0,85.0,12.14,6.07,2.0,0.29,31.0,8.71,1.0,0.14,0.0,0.0,4.0,0.57,5.0,0.71,23.0,3.29,5.75,1.0,0.14,0.0,0.0,18.0,2.57,19.0,2.71,3.0,0.43,0.0,0.0,0.0,0.84,10.8,1.54,1.2,1.59,2.22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,12.8,1.83,1.7,1.76,2.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,14.8,2.11,2.2,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,1,0.0,0.0,136.0
Mike Boone,CAR,RB,3.0,8.4,10.33,1.32,48.07,6.57,5.11,3.07,0.41,14.07,4.18,0.0,0.0,0.07,0.0,6.53,0.81,9.2,1.13,50.53,6.59,7.69,1.73,0.23,0.0,0.0,16.87,2.13,19.53,2.45,4.8,0.64,0.0,0.0,0.0,0.87,10.26,1.34,0.96,1.6,1.89,8.07,0.07,0.27,0.0,0.0,0.0,0.0,1.19,13.53,1.75,1.36,1.97,2.37,8.07,0.07,0.27,0.0,0.0,0.0,0.0,1.82,16.79,2.15,1.55,2.38,2.87,8.13,0.0,0.27,0.0,0.0,0.0,0.0,1.73,5,0.0,0.0,136.0
Deuce Vaughn,DAL,RB,4.0,7.0,23.0,3.29,40.0,5.71,1.74,1.0,0.14,13.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,40.0,5.71,5.71,1.0,0.14,0.0,0.0,30.0,4.29,30.0,4.29,2.0,0.29,0.0,0.0,0.0,0.84,8.0,1.14,0.9,0.99,1.85,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,11.5,1.64,1.4,1.47,2.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,15.0,2.14,1.9,1.96,3.05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1,0.0,0.0,136.0
Dare Ogunbowale,HOU,RB,5.0,12.0,23.33,1.77,79.4,6.15,3.84,4.8,0.36,15.27,3.19,0.07,0.0,0.4,0.03,8.8,0.64,14.8,1.15,56.13,4.23,7.72,2.0,0.14,0.13,0.01,32.13,2.41,38.13,2.91,6.8,0.5,0.0,0.0,0.0,0.98,18.35,1.43,0.68,2.0,1.91,11.07,0.33,0.33,0.27,0.0,0.02,0.0,1.34,22.75,1.75,0.79,2.27,2.29,10.67,0.4,0.67,0.27,0.0,0.02,0.0,1.79,27.15,2.07,1.04,2.59,2.68,10.67,0.67,0.4,0.27,0.0,0.02,0.0,1.79,5,0.0,0.0,136.0
Isaiah Spiller,LAC,RB,4.0,7.67,30.67,3.94,77.67,9.85,2.49,1.33,0.21,9.0,4.04,0.0,0.0,0.0,0.0,5.0,0.65,5.0,0.65,27.0,3.39,5.22,0.67,0.07,0.0,0.0,35.67,4.59,35.67,4.59,2.0,0.28,0.0,0.0,0.0,0.86,10.47,1.32,0.7,1.51,1.93,7.0,0.67,0.0,0.0,0.0,0.0,0.0,1.31,12.97,1.65,1.2,1.61,2.39,7.67,0.0,0.0,0.0,0.0,0.0,0.0,1.78,15.47,1.97,1.7,1.82,2.86,7.67,0.0,0.0,0.0,0.0,0.0,0.0,1.98,2,0.0,0.0,136.0
La'Mical Perine,PIT,RB,4.0,4.25,20.0,3.5,71.38,12.54,2.69,3.88,0.59,9.25,3.35,0.12,0.01,0.25,0.02,2.88,0.44,4.38,0.69,24.38,4.09,6.22,0.94,0.14,0.0,0.0,22.88,3.94,24.38,4.19,4.81,0.73,0.0,0.0,0.0,0.6,11.08,1.81,0.62,3.1,2.07,3.5,0.0,0.12,0.62,0.0,0.14,0.0,1.27,12.51,2.03,0.75,3.46,2.3,3.5,0.0,0.12,0.62,0.0,0.14,0.0,1.76,13.95,2.25,0.86,3.82,2.56,3.5,0.12,0.0,0.62,0.0,0.14,0.0,1.52,4,0.0,0.0,136.0
Tank Bigsby,JAC,RB,2.0,16.0,50.0,3.12,132.0,8.25,2.64,12.0,0.75,12.0,4.69,0.0,0.0,2.0,0.12,1.0,0.06,4.0,0.25,6.0,0.38,6.0,0.0,0.0,0.0,0.0,51.0,3.19,54.0,3.38,12.0,0.75,2.0,0.12,0.04,1.0,21.8,1.36,0.7,2.14,1.82,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.35,22.3,1.39,0.7,2.14,1.89,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.75,22.8,1.42,0.7,2.14,1.99,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.41,1,0.72,12.25,87.0
JaMycal Hasty,NE,RB,4.0,6.8,17.0,1.4,70.67,5.75,1.94,3.13,0.27,20.4,3.89,0.47,0.04,0.73,0.06,9.13,0.74,12.67,1.47,55.4,4.48,2.76,0.93,0.09,0.27,0.02,26.13,2.13,29.67,2.86,4.07,0.35,0.13,0.01,0.0,0.69,18.34,1.47,0.64,1.93,1.66,5.6,0.33,0.07,0.53,0.27,0.07,0.02,1.27,22.91,1.83,1.05,2.17,2.06,5.6,0.33,0.33,0.27,0.27,0.05,0.02,1.74,27.47,2.2,1.42,2.43,2.49,5.6,0.33,0.33,0.27,0.27,0.05,0.02,1.88,4,0.0,0.0,136.0
Trey Sermon,IND,RB,3.0,8.0,26.43,3.22,120.71,17.02,5.91,5.86,1.12,21.71,8.57,0.57,0.05,0.14,0.02,2.14,0.21,4.0,0.38,11.14,1.24,3.71,0.14,0.02,0.0,0.0,28.57,3.43,30.43,3.6,6.0,1.14,0.0,0.0,0.0,0.76,14.04,1.97,1.08,2.12,1.72,7.14,0.0,0.86,0.0,0.0,0.0,0.0,1.08,15.11,2.08,1.11,2.23,1.85,7.14,0.14,0.71,0.0,0.0,0.0,0.0,1.72,16.19,2.18,1.15,2.35,2.02,7.14,0.71,0.14,0.0,0.0,0.0,0.0,1.22,3,0.0,0.0,136.0
Keaontay Ingram,KC,RB,3.0,8.33,32.33,4.15,69.33,8.86,2.15,4.0,0.5,13.67,7.01,0.0,0.0,0.33,0.03,4.0,0.5,4.33,0.53,24.33,3.11,6.08,1.0,0.12,0.0,0.0,36.33,4.65,36.67,4.68,5.0,0.62,0.0,0.0,0.0,0.89,11.37,1.38,0.63,2.16,1.86,7.33,0.67,0.33,0.0,0.0,0.0,0.0,1.28,13.37,1.63,0.7,2.51,2.13,7.33,0.67,0.33,0.0,0.0,0.0,0.0,1.72,15.37,1.88,0.7,2.86,2.45,7.33,0.67,0.33,0.0,0.0,0.0,0.0,1.52,2,0.0,0.0,136.0
Malik Davis,DAL,RB,5.0,3.33,12.67,2.11,53.67,8.94,1.41,2.0,0.33,7.67,4.83,0.67,0.11,0.33,0.06,2.0,0.33,2.33,0.39,21.0,3.5,3.5,1.67,0.28,0.0,0.0,14.67,2.44,15.0,2.5,3.67,0.61,0.0,0.0,0.0,0.55,9.47,1.58,1.32,0.82,2.03,2.67,0.33,0.33,0.0,0.0,0.0,0.0,1.25,10.47,1.74,1.6,0.83,2.27,2.67,0.33,0.33,0.0,0.0,0.0,0.0,1.71,11.47,1.91,1.93,0.88,2.53,2.67,0.67,0.0,0.0,0.0,0.0,0.0,1.59,2,0.0,0.0,136.0
Alec Ingold,MIA,RB,6.0,14.27,3.13,0.25,2.53,0.21,0.51,1.6,0.14,0.87,0.22,0.0,0.0,0.27,0.02,13.07,0.98,17.4,1.31,110.13,8.14,8.49,4.87,0.36,0.47,0.04,16.2,1.23,20.53,1.56,6.47,0.5,0.0,0.0,0.0,0.98,15.67,1.24,0.56,1.84,1.69,13.53,0.47,0.27,0.0,0.0,0.0,0.0,1.01,22.2,1.73,1.0,2.22,2.29,13.67,0.33,0.0,0.27,0.0,0.02,0.0,1.69,28.73,2.22,1.5,2.65,2.9,13.67,0.33,0.0,0.27,0.0,0.02,0.0,1.87,5,0.0,0.0,136.0
Patrick Taylor Jr.,SF,RB,6.0,7.86,18.14,2.31,70.71,8.74,3.58,3.29,0.41,12.0,4.27,0.29,0.03,0.14,0.03,4.0,0.42,5.71,0.58,24.14,2.75,11.2,1.64,0.19,0.0,0.0,22.14,2.73,23.86,2.88,4.93,0.59,0.0,0.0,0.0,0.87,10.34,1.32,0.93,1.58,1.86,7.43,0.29,0.14,0.0,0.0,0.0,0.0,1.23,12.34,1.53,1.07,1.78,2.13,7.43,0.29,0.14,0.0,0.0,0.0,0.0,1.69,14.34,1.75,1.21,2.01,2.41,7.43,0.29,0.14,0.0,0.0,0.0,0.0,1.55,3,0.0,0.0,136.0
Damien Williams,FA,RB,0.0,4.75,16.0,3.17,63.0,11.08,3.23,3.25,0.4,10.75,5.02,0.25,0.02,0.5,0.04,5.0,0.67,6.75,0.82,31.75,4.15,4.61,1.5,0.13,0.25,0.02,21.0,3.83,22.75,3.98,4.75,0.52,0.0,0.0,0.0,0.6,13.98,1.9,0.78,2.47,2.2,4.0,0.0,0.25,0.5,0.0,0.05,0.0,1.19,16.48,2.23,1.16,2.66,2.58,4.0,0.0,0.25,0.5,0.0,0.05,0.0,1.68,18.98,2.57,1.6,2.88,3.0,3.75,0.25,0.25,0.5,0.0,0.05,0.0,1.68,5,0.0,0.0,136.0
Raheem Blackshear,CAR,RB,4.0,11.67,17.0,1.44,56.33,4.76,3.31,3.0,0.24,11.33,3.25,0.0,0.0,1.0,0.08,7.33,0.62,8.67,0.73,61.0,5.11,8.1,1.67,0.14,0.0,0.0,24.33,2.06,25.67,2.17,4.67,0.38,0.33,0.03,0.01,1.0,18.4,1.52,0.43,2.15,2.02,10.67,0.0,0.33,0.67,0.0,0.06,0.0,1.28,22.07,1.83,0.7,2.46,2.39,10.67,0.33,0.33,0.33,0.0,0.03,0.0,1.68,25.73,2.14,1.03,2.8,2.78,10.67,0.33,0.33,0.33,0.0,0.03,0.0,1.78,2,0.0,0.0,136.0
Ke'Shawn Vaughn,SF,RB,3.0,6.53,23.87,4.04,67.8,10.78,2.71,2.33,0.32,16.6,6.71,0.13,0.02,0.27,0.04,2.73,0.42,5.47,0.89,11.87,1.58,3.54,0.53,0.07,0.07,0.01,26.6,4.46,29.33,4.93,2.87,0.39,0.07,0.01,0.0,0.8,9.83,1.53,1.01,1.55,2.1,6.13,0.07,0.2,0.13,0.0,0.03,0.0,1.39,11.2,1.74,1.13,1.78,2.36,6.13,0.07,0.33,0.0,0.0,0.0,0.0,1.67,12.57,1.95,1.21,2.04,2.65,6.13,0.07,0.33,0.0,0.0,0.0,0.0,1.6,4,0.0,0.0,136.0
Gary Brightwell,JAC,RB,4.0,7.57,14.14,1.9,51.71,5.48,3.08,2.57,0.17,10.57,3.1,0.29,0.02,0.29,0.02,4.43,0.83,6.43,1.17,38.86,7.58,8.46,2.29,0.36,0.0,0.0,18.57,2.73,20.57,3.07,4.86,0.53,0.0,0.0,0.0,0.78,10.77,1.42,0.86,1.62,2.01,7.0,0.57,0.0,0.0,0.0,0.0,0.0,1.05,12.99,1.84,1.29,1.92,2.52,7.0,0.57,0.0,0.0,0.0,0.0,0.0,1.58,15.2,2.25,1.71,2.25,3.05,7.29,0.29,0.0,0.0,0.0,0.0,0.0,1.57,3,0.0,0.0,136.0
Hassan Haskins,TEN,RB,3.0,14.0,25.0,1.79,93.0,6.64,3.72,5.0,0.36,12.0,2.64,0.0,0.0,0.0,0.0,11.0,0.79,12.0,0.86,57.0,4.07,5.18,2.0,0.14,0.0,0.0,36.0,2.57,37.0,2.64,7.0,0.5,0.0,0.0,0.0,1.0,15.0,1.07,0.25,1.62,1.53,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,20.5,1.46,0.5,1.96,2.03,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.52,26.0,1.86,0.75,2.34,2.53,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.58,2,0.0,0.0,136.0
DeeJay Dallas,ARI,RB,5.0,16.13,21.33,1.38,94.4,6.12,4.11,5.4,0.35,14.33,3.67,0.27,0.02,0.4,0.03,11.67,0.75,14.27,0.91,72.6,4.72,5.56,2.73,0.18,0.07,0.01,33.0,2.13,35.6,2.3,8.13,0.53,1.07,0.06,0.06,1.0,17.1,1.13,0.44,1.97,1.39,15.47,0.0,0.6,0.0,0.07,0.01,0.01,0.98,22.93,1.51,0.64,2.28,1.84,15.07,0.53,0.47,0.0,0.07,0.01,0.01,1.5,28.77,1.88,0.84,2.67,2.3,14.93,0.4,0.73,0.0,0.07,0.01,0.01,1.5,4,0.0,0.0,136.0
Travis Homer,CHI,RB,4.0,10.47,9.53,0.81,49.2,3.98,2.4,2.13,0.17,14.8,3.07,0.27,0.02,0.13,0.01,7.0,0.57,8.67,0.72,69.33,5.69,4.62,3.2,0.26,0.33,0.03,16.53,1.38,18.2,1.53,5.33,0.43,0.27,0.02,0.01,0.96,14.92,1.21,0.64,1.59,1.44,9.8,0.2,0.07,0.4,0.0,0.03,0.0,1.02,18.42,1.5,0.96,1.8,1.75,9.53,0.47,0.07,0.4,0.0,0.03,0.0,1.49,21.92,1.79,1.19,2.05,2.08,9.53,0.47,0.07,0.4,0.0,0.03,0.0,1.5,5,0.0,0.0,136.0
Derrick Gore,FA,RB,0.0,5.6,12.6,1.76,72.0,10.56,7.94,3.2,0.46,28.6,6.96,1.2,0.21,0.4,0.05,1.6,0.2,1.8,0.22,21.0,2.62,2.62,0.6,0.08,0.0,0.0,14.2,1.96,14.4,1.98,3.8,0.54,0.0,0.0,0.0,0.75,11.7,1.62,0.75,1.85,1.95,5.0,0.0,0.4,0.2,0.0,0.03,0.0,1.12,12.5,1.72,0.8,1.91,2.07,5.0,0.0,0.4,0.2,0.0,0.03,0.0,1.44,13.3,1.82,0.85,1.98,2.22,5.0,0.0,0.4,0.2,0.0,0.03,0.0,1.24,3,0.0,0.0,136.0
Snoop Conner,DAL,RB,6.0,5.0,12.0,2.4,42.0,8.4,3.5,2.0,0.4,8.0,5.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.4,12.0,2.4,2.0,0.4,0.0,0.0,0.0,0.72,10.2,2.04,0.6,3.18,2.47,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.06,10.2,2.04,0.6,3.18,2.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.27,10.2,2.04,0.6,3.18,2.57,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.09,2,0.0,0.0,136.0
Corey Clement,FA,RB,0.0,4.87,9.8,1.29,38.33,4.96,1.78,2.73,0.42,8.73,1.9,0.13,0.01,0.33,0.06,2.47,0.36,3.2,0.49,19.93,3.34,3.86,1.07,0.18,0.13,0.01,12.27,1.66,13.0,1.78,3.8,0.6,0.0,0.0,0.0,0.63,8.63,1.25,0.58,1.83,1.42,4.4,0.07,0.0,0.4,0.0,0.08,0.0,0.85,9.86,1.43,0.71,2.07,1.6,4.4,0.07,0.0,0.4,0.0,0.08,0.0,1.25,11.09,1.61,0.85,2.31,1.81,4.47,0.0,0.0,0.4,0.0,0.08,0.0,1.05,5,0.0,0.0,136.0
Jonathan Williams,FA,RB,0.0,3.93,12.73,2.1,50.33,5.61,0.98,2.53,0.37,9.53,3.23,0.4,0.06,0.13,0.03,2.67,0.37,4.27,1.04,15.8,2.21,2.81,0.93,0.14,0.0,0.0,15.4,2.46,17.0,3.14,3.47,0.5,0.07,0.01,0.01,0.54,7.28,0.91,0.63,1.05,1.31,3.8,0.0,0.13,0.0,0.0,0.0,0.0,0.88,8.61,1.1,0.76,1.22,1.53,3.8,0.0,0.13,0.0,0.0,0.0,0.0,1.24,9.95,1.28,0.89,1.41,1.76,3.8,0.0,0.13,0.0,0.0,0.0,0.0,1.1,5,0.0,0.0,136.0
Marlon Mack,FA,RB,0.0,4.07,8.27,1.42,37.6,6.78,2.31,2.0,0.4,8.67,3.7,0.13,0.02,0.27,0.03,2.6,0.51,3.53,0.64,29.47,5.48,4.5,0.6,0.13,0.27,0.03,10.87,1.93,11.8,2.07,2.6,0.53,0.0,0.0,0.0,0.59,9.91,1.63,0.84,1.79,1.39,3.47,0.07,0.0,0.53,0.0,0.09,0.0,0.87,11.21,1.88,1.07,1.98,1.54,3.47,0.07,0.0,0.53,0.0,0.09,0.0,1.23,12.51,2.14,1.31,2.18,1.71,3.47,0.07,0.0,0.53,0.0,0.09,0.0,1.07,5,0.0,0.0,136.0
Tyrion Davis-Price,PHI,RB,3.0,2.33,15.33,6.27,47.0,20.6,3.3,2.33,1.0,16.67,13.13,0.33,0.07,0.0,0.0,0.0,0.0,0.67,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.33,6.27,16.0,6.4,2.33,1.0,0.0,0.0,0.0,0.43,4.7,2.06,2.3,0.47,0.98,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.71,4.7,2.06,2.3,0.47,0.99,2.33,0.0,0.0,0.0,0.0,0.0,0.0,1.22,4.7,2.06,2.3,0.47,1.02,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2,0.0,0.0,136.0
