Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Duke Johnson Jr.,FA,RB,0.0,16.0,70.57,4.41,341.43,21.34,4.87,16.0,1.0,32.14,11.71,2.0,0.13,1.71,0.1,49.14,3.07,66.43,4.16,455.86,28.49,9.27,21.86,1.36,3.0,0.19,119.71,7.48,137.0,8.56,37.86,2.37,0.86,0.05,0.01,1.0,107.44,6.72,5.89,4.77,7.36,7.43,2.0,3.14,3.0,0.43,0.29,0.03,6.56,132.01,8.25,7.2,5.5,8.86,6.86,2.57,2.14,3.14,1.29,0.44,0.09,9.08,156.59,9.78,8.62,6.29,10.46,6.71,2.14,3.14,2.14,1.86,0.44,0.13,9.13,3,7.53,128.03,41.0
Jamaal Williams,NO,RB,2.0,14.86,117.57,7.89,472.29,31.84,4.05,24.86,1.67,35.0,9.89,1.0,0.07,2.0,0.13,33.57,2.3,42.29,2.87,242.0,16.41,7.43,14.0,0.96,3.14,0.22,151.14,10.19,159.86,10.77,38.86,2.63,0.0,0.0,0.0,1.0,102.86,6.98,6.03,5.93,7.25,6.86,2.57,2.57,1.57,1.29,0.24,0.1,6.83,119.64,8.12,7.07,6.62,8.33,7.57,1.86,2.57,1.57,1.29,0.24,0.1,8.99,136.43,9.27,8.24,7.37,9.53,7.86,1.57,1.86,2.29,1.29,0.33,0.1,8.72,3,6.53,111.02,49.0
Royce Freeman,LAR,RB,1.0,16.0,132.0,8.25,496.0,31.0,3.76,22.0,1.38,26.0,10.19,1.0,0.06,3.0,0.19,43.0,2.69,50.0,3.12,256.0,16.0,5.95,10.0,0.62,1.0,0.06,175.0,10.94,182.0,11.38,32.0,2.0,0.0,0.0,0.0,1.0,99.2,6.2,6.4,3.66,7.24,7.0,3.0,5.0,1.0,0.0,0.07,0.0,6.69,120.7,7.54,7.35,3.93,8.77,6.0,3.0,5.0,2.0,0.0,0.14,0.0,8.78,142.2,8.89,8.85,4.33,10.38,7.0,2.0,5.0,2.0,0.0,0.14,0.0,9.02,1,5.2,88.33,55.0
Damien Williams,FA,RB,0.0,12.43,84.29,7.25,383.57,32.79,4.59,17.86,1.5,69.0,15.6,2.0,0.16,4.0,0.33,26.57,2.23,32.0,2.71,189.57,15.93,7.15,9.71,0.81,1.86,0.15,110.86,9.49,116.29,9.97,27.57,2.31,0.86,0.07,0.01,1.0,90.74,7.64,5.43,7.43,7.43,6.43,0.57,1.86,1.86,1.71,0.43,0.17,6.87,104.03,8.75,5.63,8.02,8.49,6.29,1.29,1.57,1.57,1.71,0.41,0.17,8.5,117.31,9.87,5.73,8.66,9.7,6.29,1.86,0.43,2.14,1.71,0.55,0.17,7.99,3,7.54,128.16,40.0
Latavius Murray,FA,RB,0.0,16.0,154.29,9.64,649.43,40.59,4.23,34.29,2.15,34.57,13.08,3.86,0.24,5.71,0.36,27.86,1.74,34.43,2.15,189.29,11.83,6.76,7.57,0.47,0.57,0.03,182.14,11.38,188.71,11.79,41.86,2.62,0.0,0.0,0.0,1.0,122.16,7.64,4.26,8.0,7.33,9.14,0.43,2.71,1.29,2.43,0.31,0.18,6.45,136.09,8.51,5.18,8.59,8.14,9.14,1.0,2.14,1.43,2.29,0.31,0.17,8.43,150.01,9.37,6.09,9.23,9.07,8.86,1.29,3.14,0.43,2.29,0.21,0.17,7.74,3,9.05,153.81,25.0
Chris Thompson,FA,RB,0.0,10.73,40.55,3.81,159.45,15.04,3.88,8.45,0.79,20.09,8.51,0.0,0.0,0.18,0.02,41.55,3.88,57.09,5.32,370.0,34.5,8.92,15.82,1.47,0.55,0.05,82.09,7.69,97.64,9.14,24.27,2.27,0.18,0.02,0.0,0.99,56.95,5.35,4.55,3.72,6.23,6.55,1.82,1.73,0.27,0.36,0.11,0.04,5.34,77.72,7.29,7.15,4.49,8.23,5.09,3.18,0.91,1.18,0.36,0.21,0.04,8.43,98.49,9.23,9.18,5.43,10.23,4.18,3.18,1.0,1.82,0.55,0.34,0.07,9.06,3,5.44,92.54,52.0
Royce Freeman,DAL,RB,3.0,14.0,130.0,9.29,521.0,37.21,4.01,30.0,2.14,24.0,12.07,2.0,0.14,5.0,0.36,14.0,1.0,20.0,1.43,72.0,5.14,5.14,2.0,0.14,0.0,0.0,144.0,10.29,150.0,10.71,32.0,2.29,1.0,0.07,0.01,1.0,87.3,6.24,5.9,4.12,7.07,7.0,1.0,4.0,2.0,0.0,0.17,0.0,6.48,94.3,6.74,6.65,4.53,7.56,7.0,2.0,3.0,2.0,0.0,0.17,0.0,8.12,101.3,7.24,7.4,5.15,8.09,7.0,4.0,2.0,1.0,0.0,0.08,0.0,7.38,2,4.41,74.9,63.0
Peyton Barber,FA,RB,0.0,16.0,170.29,10.64,577.86,36.12,3.37,28.14,1.76,22.57,10.45,1.14,0.07,5.29,0.33,17.14,1.07,24.71,1.54,108.29,6.77,6.44,4.0,0.25,0.86,0.05,187.43,11.71,195.0,12.19,32.14,2.01,1.0,0.06,0.01,1.0,104.61,6.54,5.13,5.1,7.03,7.71,3.29,2.0,2.0,1.0,0.24,0.07,6.48,113.19,7.07,5.89,5.24,7.66,8.29,3.57,1.14,2.0,1.0,0.24,0.07,8.04,121.76,7.61,6.7,5.42,8.41,8.86,3.57,0.71,2.43,0.43,0.23,0.03,7.6,3,3.27,55.58,74.0
Ronald Jones II,FA,RB,0.0,13.67,122.33,8.02,497.33,31.8,3.44,23.33,1.49,35.67,11.81,4.0,0.25,4.33,0.29,23.0,1.55,29.67,2.0,217.0,14.1,8.22,8.67,0.57,0.0,0.0,145.33,9.57,152.0,10.02,32.0,2.07,1.33,0.08,0.01,0.98,94.77,6.15,5.47,4.47,6.64,6.0,2.0,1.67,3.33,0.67,0.4,0.05,6.33,106.27,6.92,6.03,4.89,7.42,6.0,2.0,1.67,2.67,1.33,0.4,0.09,7.96,117.77,7.69,7.03,5.4,8.29,6.67,1.67,2.0,2.0,1.33,0.3,0.09,7.58,2,7.51,127.6,43.0
Frank Gore,FA,RB,0.0,15.43,176.71,11.44,685.86,44.71,3.91,31.29,2.02,37.57,13.7,3.86,0.25,1.57,0.1,15.0,0.97,19.14,1.24,127.57,8.29,8.55,6.43,0.42,0.43,0.03,191.71,12.41,195.86,12.68,37.71,2.44,0.0,0.0,0.0,1.0,93.34,6.07,5.07,4.21,6.9,7.29,3.86,0.86,3.29,0.14,0.29,0.01,6.44,100.84,6.55,5.6,4.44,7.46,7.86,3.29,2.0,2.29,0.0,0.19,0.0,7.95,108.34,7.03,5.99,4.72,8.12,9.43,1.71,2.43,1.86,0.0,0.14,0.0,7.1,3,3.56,60.59,69.0
Rex Burkhead,FA,RB,0.0,11.14,62.57,5.81,263.43,23.69,4.18,15.43,1.38,26.71,9.02,0.71,0.06,2.43,0.2,23.71,2.12,32.57,2.9,233.14,20.57,9.79,8.71,0.77,0.71,0.08,86.29,7.93,95.14,8.7,24.14,2.15,0.86,0.08,0.01,0.96,66.8,5.96,5.28,4.38,6.62,5.86,1.71,1.29,2.0,0.29,0.27,0.04,5.79,78.66,7.02,6.56,4.89,7.71,6.43,1.29,0.86,2.29,0.29,0.39,0.04,7.85,90.51,8.07,7.62,5.48,8.89,6.0,2.0,0.0,2.29,0.86,0.47,0.08,7.79,3,5.15,87.61,58.0
Nyheim Hines,CLE,RB,3.0,16.0,63.0,3.94,237.33,14.83,3.78,16.33,1.02,18.0,7.37,0.0,0.0,2.0,0.12,50.33,3.15,65.67,4.1,355.0,22.19,7.1,19.67,1.23,0.67,0.04,113.33,7.08,128.67,8.05,36.0,2.25,0.67,0.04,0.01,1.0,81.9,5.12,4.67,3.75,5.93,10.33,2.33,2.33,0.67,0.33,0.07,0.02,5.16,107.07,6.69,6.47,4.02,7.73,7.67,4.67,2.67,0.67,0.33,0.07,0.02,7.73,132.23,8.27,8.03,4.44,9.6,7.0,4.67,2.33,1.67,0.33,0.16,0.02,8.09,2,3.72,63.28,68.0
Matt Breida,FA,RB,0.0,13.0,123.0,9.46,623.0,47.92,5.07,23.0,1.77,83.0,20.08,4.0,0.31,1.0,0.08,19.0,1.46,22.0,1.69,120.0,9.23,6.32,6.0,0.46,1.0,0.08,142.0,10.92,145.0,11.15,29.0,2.23,1.0,0.08,0.01,1.0,84.3,6.48,5.0,6.73,6.5,7.0,2.0,2.0,1.0,1.0,0.18,0.08,6.07,93.8,7.22,5.5,7.03,7.25,8.0,1.0,2.0,1.0,1.0,0.18,0.08,7.69,103.3,7.95,6.0,7.36,8.13,8.0,0.0,3.0,1.0,1.0,0.18,0.08,7.12,1,9.18,156.09,24.0
Gus Edwards,LAC,RB,2.0,14.33,134.33,9.69,713.33,51.38,5.31,43.0,3.04,56.33,16.69,4.67,0.33,2.0,0.14,5.33,0.35,5.33,0.35,36.67,2.48,7.62,1.67,0.11,0.0,0.0,139.67,10.05,139.67,10.05,44.67,3.15,0.67,0.04,0.01,1.0,86.33,6.23,4.9,4.9,6.74,7.33,3.33,1.33,1.33,1.0,0.22,0.08,6.05,89.0,6.4,5.07,4.91,7.02,8.67,3.0,1.33,0.33,1.0,0.12,0.08,7.68,91.67,6.58,5.23,4.94,7.42,9.0,2.67,1.33,1.33,0.0,0.12,0.0,6.23,2,6.73,114.47,47.0
Bo Scarbrough,FA,RB,0.0,6.0,89.0,14.83,377.0,62.83,4.24,15.0,2.5,30.0,18.0,2.0,0.33,1.0,0.17,1.0,0.17,4.0,0.67,5.0,0.83,5.0,0.0,0.0,0.0,0.0,90.0,15.0,93.0,15.5,15.0,2.5,1.0,0.17,0.01,0.78,42.2,7.03,7.4,2.95,8.67,2.0,1.0,2.0,1.0,0.0,0.2,0.0,6.45,42.7,7.12,7.65,2.95,8.89,2.0,3.0,1.0,0.0,0.0,0.0,0.0,7.64,43.2,7.2,7.9,2.97,9.24,2.0,3.0,1.0,0.0,0.0,0.0,0.0,6.58,1,0.89,15.11,93.0
Boston Scott,FA,RB,0.0,11.0,61.0,5.55,245.0,22.27,4.02,17.0,1.55,25.0,8.82,1.0,0.09,5.0,0.45,24.0,2.18,26.0,2.36,204.0,18.55,8.5,10.0,0.91,0.0,0.0,85.0,7.73,87.0,7.91,27.0,2.45,1.0,0.09,0.01,1.0,72.9,6.63,3.0,9.89,6.04,8.0,1.0,0.0,0.0,2.0,0.22,0.22,4.98,84.9,7.72,4.2,10.68,6.99,8.0,0.0,1.0,0.0,2.0,0.22,0.22,7.07,96.9,8.81,4.6,11.6,8.04,7.0,1.0,1.0,0.0,2.0,0.22,0.22,6.43,1,11.55,196.39,18.0
Derrius Guice,FA,RB,0.0,5.0,42.0,8.4,245.0,49.0,5.83,9.0,1.8,60.0,21.6,3.0,0.6,2.0,0.4,7.0,1.4,9.0,1.8,79.0,15.8,11.29,2.0,0.4,1.0,0.2,49.0,9.8,51.0,10.2,11.0,2.2,0.0,0.0,0.0,0.72,50.4,10.08,4.2,9.56,9.26,3.0,0.0,0.0,1.0,1.0,0.67,0.25,5.38,53.9,10.78,5.3,9.69,10.0,3.0,0.0,0.0,1.0,1.0,0.67,0.25,7.01,57.4,11.48,6.8,9.85,10.92,3.0,0.0,0.0,1.0,1.0,0.67,0.25,6.61,1,3.04,51.7,76.0
Raheem Mostert,MIA,RB,1.0,13.29,88.86,6.05,520.0,36.25,6.13,21.57,1.53,40.57,12.83,2.29,0.17,4.86,0.32,9.71,0.69,14.57,1.01,110.0,7.22,8.54,3.71,0.25,1.14,0.07,98.57,6.74,103.43,7.06,25.29,1.78,1.57,0.11,0.04,0.98,95.86,6.45,4.74,6.27,6.28,7.29,0.57,1.14,2.0,2.29,0.48,0.19,5.83,100.71,6.8,5.03,6.49,6.66,7.86,0.29,1.43,1.43,2.29,0.38,0.19,6.88,105.57,7.14,5.31,6.74,7.14,7.86,0.29,2.0,0.86,2.29,0.29,0.19,6.21,3,9.45,160.67,23.0
Marshawn Lynch,FA,RB,0.0,5.0,62.14,9.69,254.14,36.11,3.43,13.14,1.94,30.71,11.59,0.86,0.09,2.43,0.5,7.14,0.9,10.14,1.25,45.57,5.44,2.68,2.57,0.34,0.0,0.0,69.29,10.59,72.29,10.93,15.71,2.28,0.14,0.01,0.0,0.62,44.26,7.11,7.39,5.95,7.49,1.29,0.57,1.29,1.43,0.43,0.41,0.04,5.35,47.83,7.56,7.89,6.02,8.04,1.43,0.57,1.29,1.29,0.43,0.38,0.04,6.82,51.4,8.01,8.34,6.1,8.74,1.43,1.14,0.86,1.14,0.43,0.36,0.04,6.03,3,2.18,37.12,80.0
T.J. Yeldon,FA,RB,0.0,8.86,46.43,4.44,190.43,18.06,3.99,8.43,0.9,20.86,7.69,0.43,0.03,0.57,0.05,27.43,2.79,36.71,3.61,242.0,24.95,9.05,11.14,1.18,1.14,0.08,73.86,7.23,83.14,8.05,19.57,2.08,1.0,0.13,0.02,0.87,51.53,4.82,4.23,4.01,5.38,5.0,1.86,0.57,0.71,0.71,0.15,0.06,4.51,65.24,6.22,5.99,4.76,6.76,4.71,1.86,0.86,0.57,0.86,0.15,0.08,6.69,78.96,7.61,7.91,5.58,8.22,4.71,0.71,1.43,1.14,0.86,0.25,0.08,6.96,3,5.28,89.71,53.0
Dion Lewis,FA,RB,0.0,16.0,100.86,6.31,395.71,24.73,3.89,16.57,1.04,26.29,8.95,1.29,0.08,1.14,0.07,35.71,2.23,42.43,2.65,238.57,14.91,6.64,9.29,0.58,1.29,0.08,136.57,8.54,143.29,8.96,25.86,1.62,0.86,0.05,0.01,1.0,76.29,4.77,3.59,4.11,5.24,11.29,1.29,1.57,0.86,1.0,0.18,0.07,4.73,94.14,5.88,4.71,4.43,6.47,11.0,1.71,1.71,0.29,1.29,0.13,0.1,6.47,112.0,7.0,5.95,4.9,7.75,10.29,3.14,0.86,0.43,1.29,0.14,0.1,6.68,3,5.07,86.17,59.0
Rashaad Penny,FA,RB,0.0,11.33,71.67,6.36,386.33,34.64,5.44,16.67,1.5,51.33,13.71,4.0,0.36,2.67,0.25,8.33,0.75,11.33,1.02,80.33,7.32,9.7,3.0,0.27,0.67,0.07,80.0,7.1,83.0,7.38,19.67,1.77,0.67,0.07,0.01,0.97,65.33,5.95,3.45,7.27,5.84,7.67,1.0,0.0,1.33,1.33,0.34,0.17,4.96,69.5,6.32,3.92,7.56,6.23,8.0,0.67,0.0,1.33,1.33,0.34,0.17,6.18,73.67,6.7,4.2,7.9,6.73,8.0,0.67,0.33,1.0,1.33,0.31,0.17,5.56,2,5.17,87.91,57.0
Jalen Richard,FA,RB,0.0,16.0,46.0,2.88,196.14,12.26,4.17,10.29,0.64,23.43,7.18,0.86,0.05,0.43,0.03,43.86,2.74,52.86,3.3,394.57,24.66,9.03,17.0,1.06,0.14,0.01,89.86,5.62,98.86,6.18,27.29,1.7,1.0,0.06,0.01,1.0,60.5,3.78,3.65,2.67,4.77,11.86,2.57,1.14,0.29,0.14,0.03,0.01,4.04,82.43,5.15,5.35,3.22,6.28,10.71,3.43,1.43,0.29,0.14,0.03,0.01,6.18,104.36,6.53,6.85,3.89,7.78,10.0,2.14,2.86,0.86,0.14,0.08,0.01,6.58,3,4.5,76.42,62.0
Jaylen Samuels,FA,RB,0.0,14.0,62.67,4.47,202.0,14.43,3.29,10.33,0.74,17.0,5.62,0.33,0.02,0.67,0.05,40.0,2.86,47.67,3.4,269.67,19.26,6.88,16.0,1.14,1.67,0.12,102.67,7.33,110.33,7.88,26.33,1.88,0.67,0.05,0.01,1.0,60.1,4.29,2.68,4.77,4.7,9.67,1.33,1.67,1.0,0.33,0.11,0.03,3.92,80.1,5.72,3.6,5.87,6.02,9.33,1.0,0.67,2.0,1.0,0.27,0.08,6.04,100.1,7.15,4.52,7.15,7.37,9.33,0.67,1.0,1.67,1.33,0.27,0.11,6.04,2,5.94,100.92,51.0
Alexander Mattison,LV,RB,1.0,13.0,100.0,7.69,462.0,35.54,4.62,19.0,1.46,35.0,15.46,4.0,0.31,1.0,0.08,10.0,0.77,12.0,0.92,82.0,6.31,8.2,3.0,0.23,0.0,0.0,110.0,8.46,112.0,8.62,22.0,1.69,1.0,0.08,0.01,1.0,58.4,4.49,4.9,3.2,5.43,8.0,4.0,0.0,1.0,0.0,0.08,0.0,5.11,63.4,4.88,4.9,3.46,5.85,9.0,2.0,2.0,0.0,0.0,0.0,0.0,6.01,68.4,5.26,4.9,3.81,6.35,9.0,2.0,2.0,0.0,0.0,0.0,0.0,5.36,1,4.24,72.14,65.0
Bilal Powell,FA,RB,0.0,11.0,81.56,8.27,340.0,34.77,4.11,15.78,1.62,32.78,12.84,1.33,0.16,0.56,0.04,10.56,1.09,17.0,1.77,82.44,9.29,7.36,3.78,0.41,0.44,0.06,92.11,9.36,98.56,10.04,19.56,2.03,0.56,0.07,0.0,0.93,47.13,4.87,4.14,3.36,5.68,7.33,1.67,1.11,0.67,0.22,0.12,0.02,4.56,52.41,5.41,4.64,3.78,6.21,7.44,2.0,0.78,0.56,0.22,0.1,0.02,5.93,57.69,5.96,5.01,4.27,6.8,7.44,2.11,0.78,0.44,0.22,0.09,0.02,5.26,3,1.4,23.72,86.0
Lamar Miller,FA,RB,0.0,6.86,94.0,6.41,404.86,27.79,1.86,16.43,1.12,30.71,9.04,1.86,0.13,1.86,0.13,12.29,0.83,16.43,1.12,93.29,6.25,3.16,4.71,0.31,0.71,0.05,106.29,7.24,110.43,7.53,21.14,1.43,0.29,0.02,0.0,0.59,64.67,4.42,4.36,2.47,4.61,1.71,1.14,1.71,1.43,0.86,0.26,0.07,4.72,70.81,4.84,4.81,2.53,5.08,1.71,1.14,2.0,1.0,1.0,0.21,0.08,5.77,76.96,5.25,5.35,2.63,5.63,2.0,0.86,2.29,1.0,0.71,0.16,0.06,5.41,3,4.3,73.02,64.0
Giovani Bernard,FA,RB,0.0,14.86,61.29,4.16,222.86,15.18,3.53,12.57,0.87,24.43,8.23,1.86,0.13,1.14,0.09,33.29,2.29,46.86,3.22,251.57,17.02,7.53,8.57,0.59,0.29,0.02,94.57,6.45,108.14,7.38,21.14,1.45,0.57,0.03,0.01,1.0,54.87,3.79,2.89,3.85,4.33,12.57,0.71,0.57,0.57,0.43,0.09,0.04,3.79,71.51,4.94,4.45,4.2,5.64,12.14,1.14,0.43,0.71,0.43,0.1,0.04,5.68,88.16,6.08,5.74,4.62,7.0,11.86,1.14,0.71,0.57,0.57,0.1,0.05,6.03,3,3.56,60.5,70.0
Tony Pollard,TEN,RB,1.0,15.0,86.0,5.73,455.0,30.33,5.29,21.0,1.4,44.0,10.47,4.0,0.27,2.0,0.13,15.0,1.0,20.0,1.33,107.0,7.13,7.13,4.0,0.27,1.0,0.07,101.0,6.73,106.0,7.07,25.0,1.67,1.0,0.07,0.01,1.0,74.2,4.95,2.5,6.93,4.92,11.0,1.0,0.0,1.0,2.0,0.25,0.15,4.2,81.7,5.45,2.8,7.45,5.4,11.0,1.0,0.0,1.0,2.0,0.25,0.15,5.35,89.2,5.95,2.8,7.99,5.96,11.0,1.0,0.0,1.0,2.0,0.25,0.15,4.74,1,8.36,142.16,32.0
Ito Smith,FA,RB,0.0,9.33,44.67,4.24,175.67,17.59,4.38,12.67,1.38,24.67,10.09,0.67,0.09,2.0,0.19,16.33,1.69,20.0,2.1,108.67,11.91,7.15,4.33,0.41,0.0,0.0,61.0,5.93,64.67,6.33,17.0,1.78,0.0,0.0,0.0,0.89,40.43,4.09,4.07,3.5,4.83,6.0,1.67,1.33,0.33,0.0,0.03,0.0,3.81,48.6,4.94,4.75,4.06,5.71,6.33,1.0,1.67,0.33,0.0,0.03,0.0,5.28,56.77,5.79,5.5,4.72,6.66,6.33,1.0,2.0,0.0,0.0,0.0,0.0,4.97,2,2.26,38.36,79.0
Alex Collins,FA,RB,0.0,5.57,62.86,5.28,256.43,21.01,1.69,13.57,1.11,12.57,6.14,0.57,0.04,2.86,0.26,7.57,0.65,11.14,0.94,56.71,4.78,3.16,2.86,0.25,0.29,0.03,70.43,5.92,74.0,6.22,16.43,1.36,1.14,0.1,0.01,0.58,47.89,4.08,3.56,1.99,4.54,1.43,1.14,1.57,0.71,0.71,0.17,0.07,4.05,51.67,4.41,3.93,2.01,4.96,1.29,2.0,0.86,1.0,0.43,0.17,0.04,5.0,55.46,4.73,4.29,2.08,5.45,1.71,1.43,1.0,1.14,0.29,0.17,0.02,4.63,3,1.86,31.59,83.0
DeAndre Washington,FA,RB,0.0,14.14,78.43,5.26,275.86,18.57,3.52,16.71,1.14,25.86,7.15,0.57,0.03,2.0,0.13,25.71,1.64,30.14,1.92,197.57,12.56,8.03,7.71,0.49,0.14,0.01,104.14,6.9,108.57,7.18,24.43,1.62,0.43,0.04,0.01,0.99,59.34,3.85,1.91,4.04,4.25,11.43,0.0,0.86,1.29,0.57,0.14,0.04,3.41,72.2,4.67,2.46,4.6,5.04,10.86,0.71,0.71,0.0,1.86,0.14,0.14,4.89,85.06,5.49,3.14,5.22,5.9,10.71,0.86,0.71,0.57,1.29,0.14,0.09,4.63,3,4.62,78.59,61.0
Jay Ajayi,FA,RB,0.0,5.43,48.29,6.77,194.43,26.34,3.48,10.43,1.61,22.14,10.31,0.71,0.1,1.0,0.22,4.86,0.6,7.14,0.92,28.29,3.04,2.08,1.43,0.15,0.14,0.01,53.14,7.37,55.43,7.68,11.86,1.77,0.57,0.09,0.01,0.7,28.56,4.31,3.92,3.16,4.73,3.14,0.29,1.14,0.57,0.29,0.15,0.09,3.39,30.99,4.6,4.35,3.04,5.16,3.29,0.29,1.0,0.57,0.29,0.15,0.09,4.55,33.41,4.91,4.78,2.96,5.69,3.0,0.86,0.86,0.43,0.29,0.13,0.09,3.94,3,-0.96,-16.28,207.0
Chase Edmonds,TB,RB,1.0,14.0,60.0,4.33,271.33,19.87,4.52,12.67,0.91,34.33,8.38,3.33,0.25,3.33,0.25,14.67,1.03,21.67,1.56,104.33,7.53,7.55,5.0,0.36,0.67,0.05,74.67,5.36,81.67,5.88,17.67,1.27,0.0,0.0,0.0,1.0,61.57,4.53,1.45,7.88,4.33,11.67,0.0,0.0,1.33,1.0,0.22,0.08,3.29,68.9,5.05,2.25,8.22,4.86,11.33,0.33,0.0,1.33,1.0,0.22,0.08,4.46,76.23,5.56,3.0,8.61,5.46,11.33,0.33,0.0,1.33,1.0,0.22,0.08,4.36,2,5.25,89.21,54.0
Benny Snell Jr.,FA,RB,0.0,13.0,108.0,8.31,426.0,32.77,3.94,19.0,1.46,23.0,9.54,3.0,0.23,2.0,0.15,3.0,0.23,4.0,0.31,23.0,1.77,7.67,1.0,0.08,0.0,0.0,111.0,8.54,112.0,8.62,20.0,1.54,1.0,0.08,0.01,1.0,54.9,4.22,1.4,5.45,4.46,9.0,0.0,2.0,2.0,0.0,0.18,0.0,3.45,56.4,4.34,1.4,5.6,4.62,9.0,0.0,2.0,2.0,0.0,0.18,0.0,4.28,57.9,4.45,1.4,5.75,4.85,9.0,1.0,1.0,2.0,0.0,0.18,0.0,3.6,1,4.87,82.73,60.0
C.J. Anderson,FA,RB,0.0,6.57,63.29,8.5,283.57,31.75,3.84,13.29,1.25,24.0,9.72,1.57,0.12,1.0,0.08,5.43,0.38,8.29,0.59,43.71,3.07,3.49,1.57,0.11,0.43,0.03,68.71,8.88,71.57,9.09,14.86,1.37,0.14,0.01,0.0,0.68,41.3,4.16,2.93,4.53,4.52,4.0,0.57,0.71,0.29,1.0,0.13,0.1,3.27,44.01,4.35,3.04,4.73,4.72,4.29,0.29,0.71,0.43,0.86,0.13,0.08,4.05,46.73,4.54,3.14,4.95,4.99,4.43,0.71,0.14,0.43,0.86,0.13,0.08,3.51,3,5.18,88.05,56.0
Justin Jackson,FA,RB,0.0,8.2,33.2,4.08,201.2,26.03,6.34,10.0,1.25,36.0,13.51,2.6,0.36,0.4,0.03,10.2,1.26,12.6,1.55,44.6,4.59,3.75,4.2,0.54,0.0,0.0,43.4,5.34,45.8,5.63,14.2,1.78,0.0,0.0,0.0,0.87,26.98,3.25,2.24,2.79,4.12,6.0,1.8,0.0,0.4,0.0,0.04,0.0,2.73,32.08,3.87,2.5,2.98,4.92,6.0,1.8,0.0,0.4,0.0,0.04,0.0,3.99,37.18,4.51,3.4,3.36,5.72,6.8,0.8,0.2,0.4,0.0,0.04,0.0,3.68,2,0.8,13.52,97.0
Mark Walton,FA,RB,0.0,9.33,40.0,5.38,145.33,19.95,3.34,9.0,1.17,16.0,7.55,0.0,0.0,0.0,0.0,11.67,1.55,16.67,2.19,73.0,9.45,6.69,2.33,0.31,0.0,0.0,51.67,6.93,56.67,7.57,11.33,1.48,0.67,0.09,0.01,0.89,20.5,2.75,2.27,1.91,3.64,8.0,0.67,0.67,0.0,0.0,0.0,0.0,2.64,26.33,3.52,3.27,2.46,4.44,8.67,0.0,0.67,0.0,0.0,0.0,0.0,3.98,32.17,4.3,4.27,3.06,5.28,8.67,0.0,0.67,0.0,0.0,0.0,0.0,3.87,2,1.78,30.29,84.0
Brian Hill,FA,RB,0.0,10.71,51.86,4.51,234.71,20.62,5.09,12.57,1.09,34.14,9.34,2.0,0.18,1.14,0.1,6.29,0.54,8.86,0.77,47.14,4.28,9.09,2.43,0.21,0.57,0.05,58.14,5.05,60.71,5.28,15.0,1.3,0.29,0.03,0.01,0.97,37.9,3.29,1.83,3.69,3.74,8.14,0.57,0.86,1.14,0.0,0.11,0.0,2.88,41.04,3.56,2.43,3.72,4.11,8.14,0.57,0.86,1.14,0.0,0.11,0.0,3.91,44.19,3.84,3.0,3.79,4.53,8.71,0.86,0.57,0.57,0.0,0.05,0.0,3.58,3,0.8,13.53,96.0
Patrick Laird,FA,RB,0.0,15.0,62.0,4.13,168.0,11.2,2.71,9.0,0.6,18.0,4.8,0.0,0.0,1.0,0.07,23.0,1.53,30.0,2.0,204.0,13.6,8.87,13.0,0.87,0.0,0.0,85.0,5.67,92.0,6.13,22.0,1.47,0.0,0.0,0.0,1.0,45.2,3.01,1.8,3.99,3.44,10.0,3.0,1.0,1.0,0.0,0.07,0.0,2.81,56.7,3.78,2.0,4.87,4.16,11.0,0.0,3.0,1.0,0.0,0.07,0.0,3.91,68.2,4.55,2.0,5.8,4.94,10.0,1.0,3.0,1.0,0.0,0.07,0.0,3.49,1,3.54,60.18,71.0
