Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Wayne Gallman Jr.,FA,RB,0.0,13,111,8.54,476,36.62,4.29,19.0,1.46,24,11.69,2,0.15,0,0.0,34,2.62,48,3.69,193,14.85,5.68,8.0,0.62,1,0.08,145,11.15,159,12.23,27.0,2.08,1,0.08,0.01,1.0,70.9,5.45,4.3,3.35,6.51,7,1,4,1,0,0.08,0.0,5.66,87.9,6.76,5.3,4.18,7.74,7,0,4,2,0,0.18,0.0,7.72,104.9,8.07,6.3,5.18,9.01,7,1,2,3,0,0.3,0.0,7.73
Mike Gillislee,FA,RB,0.0,9,104,11.56,383,42.56,3.68,25.0,2.78,16,11.44,0,0.0,5,0.56,1,0.11,1,0.11,15,1.67,15.0,1.0,0.11,0,0.0,105,11.67,105,11.67,26.0,2.89,1,0.11,0.01,0.93,67.8,7.53,4.9,6.67,7.57,5,1,1,1,1,0.29,0.12,6.2,68.3,7.59,4.9,6.69,7.72,6,0,1,1,1,0.29,0.12,7.7,68.8,7.64,4.9,6.73,8.0,6,0,2,0,1,0.12,0.12,6.18
Kenyan Drake,FA,RB,0.0,16,133,8.31,644,40.25,4.84,24.0,1.5,66,18.69,1,0.06,3,0.19,32,2.0,48,3.0,239,14.94,7.47,7.0,0.44,1,0.06,165,10.31,181,11.31,31.0,1.94,2,0.12,0.01,1.0,110.3,6.89,3.95,7.54,6.72,8,1,3,0,4,0.33,0.33,6.23,126.3,7.89,3.95,8.4,7.59,9,0,2,1,4,0.45,0.33,7.67,142.3,8.89,4.4,9.31,8.58,9,0,2,2,3,0.45,0.23,7.16
T.J. Yeldon,FA,RB,0.0,10,49,4.9,253,25.3,5.16,7.0,0.7,58,12.1,1,0.1,2,0.2,30,3.0,41,4.1,224,22.4,7.47,14.0,1.4,0,0.0,79,7.9,90,9.0,21.0,2.1,1,0.1,0.01,0.96,57.7,5.77,4.1,6.18,5.91,7,1,0,1,1,0.25,0.11,5.19,72.7,7.27,5.7,6.74,7.39,5,3,0,0,2,0.25,0.25,7.59,87.7,8.77,7.2,7.44,8.95,5,1,2,0,2,0.25,0.25,7.72
LeGarrette Blount,FA,RB,0.0,16,173,10.81,766,47.88,4.43,30.0,1.88,68,18.44,3,0.19,2,0.12,8,0.5,8,0.5,50,3.12,6.25,3.0,0.19,1,0.06,181,11.31,181,11.31,33.0,2.06,1,0.06,0.01,1.0,99.6,6.22,5.25,4.55,6.88,8,2,2,3,1,0.33,0.07,6.49,103.6,6.48,5.5,4.55,7.26,9,2,3,2,0,0.14,0.0,7.46,107.6,6.72,5.75,4.57,7.75,10,2,3,1,0,0.07,0.0,6.62
Marlon Mack,FA,RB,0.0,14,93,6.64,358,25.57,3.85,21.0,1.5,35,14.57,5,0.36,3,0.21,21,1.5,33,2.36,225,16.07,10.71,10.0,0.71,1,0.07,114,8.14,126,9.0,31.0,2.21,0,0.0,0.0,1.0,82.3,5.88,4.9,4.47,6.53,7,3,1,2,1,0.27,0.08,5.93,92.8,6.63,5.65,4.69,7.37,8,1,3,2,0,0.17,0.0,7.44,103.3,7.38,6.4,4.98,8.32,9,0,3,2,0,0.17,0.0,7.01
J.D. McKissic,FA,RB,0.0,13,46,3.54,187,14.38,4.07,8.0,0.62,30,8.62,0,0.0,1,0.08,34,2.62,46,3.54,266,20.46,7.82,12.0,0.92,2,0.15,80,6.15,92,7.08,20.0,1.54,0,0.0,0.0,1.0,63.3,4.87,3.6,4.52,5.39,9,3,0,0,1,0.08,0.08,4.54,80.3,6.18,6.0,4.51,6.94,7,5,0,0,1,0.08,0.08,6.88,97.3,7.48,8.4,4.64,8.59,6,5,1,0,1,0.08,0.08,7.74
Devontae Booker,FA,RB,0.0,13,79,6.08,299,23.0,3.78,11.0,0.85,26,8.85,1,0.08,1,0.08,30,2.31,38,2.92,275,21.15,9.17,13.0,1.0,0,0.0,109,8.38,117,9.0,24.0,1.85,1,0.08,0.01,1.0,61.4,4.72,3.4,3.18,5.71,10,0,2,1,0,0.08,0.0,4.66,76.4,5.88,4.4,3.75,6.91,9,1,1,2,0,0.18,0.0,6.59,91.4,7.03,5.6,4.4,8.18,9,0,2,2,0,0.18,0.0,6.65
Matt Breida,SF,RB,2.0,16,105,6.56,465,29.06,4.43,22.0,1.38,33,11.56,0,0.0,2,0.12,21,1.31,36,2.25,180,11.25,8.57,9.0,0.56,1,0.06,126,7.88,141,8.81,31.0,1.94,0,0.0,0.0,1.0,82.5,5.16,3.25,4.42,5.74,11,1,0,4,0,0.33,0.0,4.89,93.0,5.81,4.35,4.67,6.47,11,1,1,3,0,0.23,0.0,6.48,103.5,6.47,5.2,4.98,7.3,11,0,3,2,0,0.14,0.0,6.07
Chris Ivory,FA,RB,0.0,14,112,8.0,382,27.29,3.41,16.0,1.14,34,9.57,0,0.0,1,0.07,21,1.5,28,2.0,175,12.5,8.33,8.0,0.57,1,0.07,133,9.5,140,10.0,24.0,1.71,2,0.14,0.02,1.0,63.7,4.55,4.3,4.27,5.11,10,1,1,2,0,0.17,0.0,4.99,74.2,5.3,4.85,5.18,5.75,11,0,1,1,1,0.17,0.08,6.43,84.7,6.05,5.1,6.19,6.46,10,2,0,1,1,0.17,0.08,5.95
Aaron Jones,MIN,RB,1.0,12,81,6.75,448,37.33,5.53,21.0,1.75,46,12.33,5,0.42,4,0.33,9,0.75,18,1.5,22,1.83,2.44,2.0,0.17,0,0.0,90,7.5,99,8.25,23.0,1.92,0,0.0,0.0,1.0,71.0,5.92,2.75,7.27,5.82,7,1,1,1,2,0.33,0.2,4.93,75.5,6.29,3.4,7.52,6.22,8,1,1,0,2,0.2,0.2,6.16,80.0,6.67,4.15,7.8,6.72,8,1,1,0,2,0.2,0.2,5.7
Danny Woodhead,FA,RB,0.0,8,14,1.75,56,7.0,4.0,2.0,0.25,10,5.0,0,0.0,0,0.0,33,4.12,39,4.88,200,25.0,6.06,9.0,1.12,0,0.0,47,5.88,53,6.62,11.0,1.38,0,0.0,0.0,0.88,25.6,3.2,3.4,0.94,5.24,8,0,0,0,0,0.0,0.0,3.64,42.1,5.26,5.4,1.21,8.21,6,2,0,0,0,0.0,0.0,6.09,58.6,7.32,7.45,1.68,10.85,4,4,0,0,0,0.0,0.0,7.06
Alfred Morris,FA,RB,0.0,14,115,8.21,547,39.07,4.76,25.0,1.79,70,14.29,3,0.21,1,0.07,7,0.5,9,0.64,45,3.21,6.43,1.0,0.07,0,0.0,122,8.71,124,8.86,26.0,1.86,0,0.0,0.0,1.0,65.2,4.66,3.65,5.23,4.97,8,2,3,0,1,0.08,0.08,4.55,68.7,4.91,4.1,5.35,5.28,9,2,2,0,1,0.08,0.08,5.78,72.2,5.16,4.35,5.5,5.68,9,3,1,0,1,0.08,0.08,5.11
Andre Ellington,FA,RB,0.0,12,20,1.67,55,4.58,2.75,3.0,0.25,14,3.0,0,0.0,1,0.08,39,3.25,59,4.92,369,30.75,9.46,16.0,1.33,0,0.0,59,4.92,79,6.58,19.0,1.58,0,0.0,0.0,1.0,48.4,4.03,2.9,3.7,4.7,7,2,3,0,0,0.0,0.0,3.7,67.9,5.66,4.15,5.08,6.17,7,1,3,1,0,0.09,0.0,5.7,87.4,7.28,5.4,6.56,7.67,7,0,2,2,1,0.33,0.09,6.43
Corey Clement,FA,RB,0.0,16,74,4.62,321,20.06,4.34,19.0,1.19,28,9.81,1,0.06,4,0.25,10,0.62,15,0.94,123,7.69,12.3,6.0,0.38,2,0.12,84,5.25,89,5.56,25.0,1.56,0,0.0,0.0,1.0,82.4,5.15,3.8,6.27,5.26,11,1,2,1,1,0.14,0.07,4.46,87.4,5.46,4.4,6.33,5.64,12,2,0,1,1,0.14,0.07,5.64,92.4,5.78,4.9,6.41,6.12,12,2,1,0,1,0.07,0.07,5.15
D'Onta Foreman,CLE,RB,1.0,10,78,7.8,327,32.7,4.19,13.0,1.3,39,14.6,1,0.1,2,0.2,6,0.6,8,0.8,83,8.3,13.83,4.0,0.4,0,0.0,84,8.4,86,8.6,17.0,1.7,1,0.1,0.01,0.96,51.0,5.1,3.85,5.89,5.29,7,1,1,0,1,0.11,0.11,4.65,54.0,5.4,3.85,6.36,5.57,8,0,1,0,1,0.11,0.11,5.61,57.0,5.7,3.85,6.84,5.94,8,0,1,0,1,0.11,0.11,4.9
Austin Ekeler,WAS,RB,1.0,16,47,2.94,260,16.25,5.53,12.0,0.75,35,9.25,1,0.06,2,0.12,27,1.69,35,2.19,279,17.44,10.33,12.0,0.75,3,0.19,74,4.62,82,5.12,24.0,1.5,2,0.12,0.03,1.0,79.9,4.99,2.45,6.18,5.12,11,1,1,2,1,0.23,0.07,3.93,93.4,5.84,3.55,6.78,5.92,11,1,0,3,1,0.33,0.07,5.56,106.9,6.68,4.35,7.4,6.82,11,0,1,3,1,0.33,0.07,5.49
Stevan Ridley,FA,RB,0.0,2,26,13.0,108,54.0,4.15,6.0,3.0,21,14.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,13.0,26,13.0,6.0,3.0,0,0.0,0.0,0.44,16.8,8.4,8.4,7.92,8.09,1,0,0,1,0,1.0,0.0,3.93,16.8,8.4,8.4,7.92,8.2,1,0,0,1,0,1.0,0.0,5.45,16.8,8.4,8.4,7.92,8.44,1,0,0,1,0,1.0,0.0,3.99
Peyton Barber,FA,RB,0.0,16,108,6.75,423,26.44,3.92,23.0,1.44,34,7.12,0,0.0,3,0.19,16,1.0,19,1.19,114,7.12,7.12,4.0,0.25,0,0.0,124,7.75,127,7.94,27.0,1.69,1,0.06,0.01,1.0,69.7,4.36,2.9,5.35,4.63,10,3,0,2,1,0.23,0.07,4.2,77.7,4.86,3.4,5.76,5.13,10,3,0,2,1,0.23,0.07,5.44,85.7,5.36,3.9,6.22,5.72,12,1,1,1,1,0.14,0.07,4.93
Robert Kelley,FA,RB,0.0,7,62,8.86,194,27.71,3.13,8.0,1.14,21,9.86,1,0.14,3,0.43,4,0.57,7,1.0,18,2.57,4.5,3.0,0.43,0,0.0,66,9.43,69,9.86,11.0,1.57,0,0.0,0.0,0.84,39.2,5.6,3.0,4.46,6.22,4,0,2,1,0,0.17,0.0,4.1,41.2,5.89,4.0,4.23,6.72,4,2,0,1,0,0.17,0.0,5.38,43.2,6.17,5.0,4.04,7.33,4,2,0,1,0,0.17,0.0,5.14
Wendell Smallwood,FA,RB,0.0,8,47,5.88,174,21.75,3.7,9.0,1.12,26,10.88,2,0.25,1,0.12,13,1.62,18,2.25,103,12.88,7.92,6.0,0.75,0,0.0,60,7.5,65,8.12,15.0,1.88,0,0.0,0.0,0.88,33.7,4.21,2.75,4.61,4.64,6,0,1,1,0,0.14,0.0,3.5,40.2,5.03,3.5,5.06,5.48,6,1,0,1,0,0.14,0.0,5.0,46.7,5.84,4.2,5.56,6.41,6,1,0,1,0,0.14,0.0,4.64
Tion Green,FA,RB,0.0,5,42,8.4,165,33.0,3.93,9.0,1.8,33,13.6,0,0.0,2,0.4,2,0.4,2,0.4,14,2.8,7.0,1.0,0.2,0,0.0,44,8.8,44,8.8,10.0,2.0,0,0.0,0.0,0.72,29.9,5.98,3.5,4.39,6.67,3,0,1,1,0,0.25,0.0,3.8,30.9,6.18,4.5,4.27,7.04,3,0,2,0,0,0.0,0.0,4.96,31.9,6.38,5.5,4.2,7.51,3,0,2,0,0,0.0,0.0,4.39
Jamaal Charles,FA,RB,0.0,14,69,4.93,296,21.14,4.29,16.0,1.14,19,8.14,0,0.0,1,0.07,23,1.64,28,2.0,129,9.21,5.61,6.0,0.43,0,0.0,92,6.57,97,6.93,22.0,1.57,2,0.14,0.02,1.0,44.5,3.18,2.3,2.94,3.92,13,0,0,1,0,0.08,0.0,3.29,56.0,4.0,3.35,3.09,4.94,12,1,0,1,0,0.08,0.0,4.9,67.5,4.82,4.0,3.45,5.96,12,0,2,0,0,0.0,0.0,4.68
Damien Williams,FA,RB,0.0,11,46,4.18,181,16.45,3.93,7.0,0.64,69,10.91,0,0.0,0,0.0,20,1.82,28,2.55,155,14.09,7.75,10.0,0.91,1,0.09,66,6.0,74,6.73,17.0,1.55,0,0.0,0.0,1.0,39.6,3.6,2.3,4.1,4.08,9,0,1,1,0,0.1,0.0,3.36,49.6,4.51,3.3,4.74,5.0,8,1,1,1,0,0.1,0.0,4.9,59.6,5.42,4.0,5.44,5.98,8,1,1,1,0,0.1,0.0,4.8
DeAndre Washington,FA,RB,0.0,15,57,3.8,153,10.2,2.68,9.0,0.6,11,5.87,0,0.0,2,0.13,34,2.27,45,3.0,197,13.13,5.79,14.0,0.93,1,0.07,91,6.07,102,6.8,23.0,1.53,1,0.07,0.01,1.0,51.0,3.4,1.9,3.83,3.93,12,0,2,1,0,0.07,0.0,3.11,68.0,4.53,2.9,4.54,5.08,12,1,1,0,1,0.07,0.07,4.84,85.0,5.67,3.9,5.36,6.27,11,2,1,0,1,0.07,0.07,4.95
Jalen Richard,FA,RB,0.0,16,56,3.5,275,17.19,4.91,10.0,0.62,52,11.12,0,0.0,1,0.06,27,1.69,36,2.25,256,16.0,9.48,13.0,0.81,1,0.06,83,5.19,92,5.75,23.0,1.44,3,0.19,0.04,1.0,59.1,3.69,2.65,4.27,4.15,13,0,2,0,1,0.07,0.07,3.48,72.6,4.54,3.25,4.54,5.09,13,0,2,0,1,0.07,0.07,4.82,86.1,5.38,3.75,4.9,6.09,12,1,2,0,1,0.07,0.07,4.7
Elijah McGuire,FA,RB,0.0,16,88,5.5,315,19.69,3.58,14.0,0.88,69,11.06,0,0.0,1,0.06,17,1.06,26,1.62,177,11.06,10.41,9.0,0.56,1,0.06,105,6.56,114,7.12,23.0,1.44,2,0.12,0.02,1.0,59.2,3.7,2.6,5.36,3.93,13,1,0,1,1,0.14,0.07,3.61,67.7,4.23,3.2,5.75,4.47,13,1,0,1,1,0.14,0.07,4.79,76.2,4.76,4.0,6.18,5.09,13,1,0,1,1,0.14,0.07,4.63
Charcandrick West,FA,RB,0.0,13,18,1.38,72,5.54,4.0,4.0,0.31,21,4.0,1,0.08,2,0.15,27,2.08,34,2.62,150,11.54,5.56,6.0,0.46,2,0.15,45,3.46,52,4.0,10.0,0.77,0,0.0,0.0,1.0,46.2,3.55,2.4,4.06,4.04,10,0,2,1,0,0.08,0.0,3.09,59.7,4.59,4.3,4.13,5.27,10,1,1,1,0,0.08,0.0,4.73,73.2,5.63,5.8,4.38,6.56,8,4,0,1,0,0.08,0.0,5.46
Malcolm Brown,FA,RB,0.0,11,63,5.73,246,22.36,3.9,10.0,0.91,20,7.55,1,0.09,1,0.09,9,0.82,11,1.0,53,4.82,5.89,3.0,0.27,0,0.0,72,6.55,74,6.73,13.0,1.18,0,0.0,0.0,1.0,35.9,3.26,2.9,2.73,4.1,7,3,1,0,0,0.0,0.0,3.47,40.4,3.67,3.9,2.93,4.6,9,2,0,0,0,0.0,0.0,4.66,44.9,4.08,4.5,3.24,5.13,9,1,1,0,0,0.0,0.0,4.52
Rod Smith,FA,RB,0.0,15,55,3.67,232,15.47,4.22,15.0,1.0,45,7.4,0,0.0,4,0.27,19,1.27,23,1.53,202,13.47,10.63,9.0,0.6,1,0.07,74,4.93,78,5.2,24.0,1.6,0,0.0,0.0,1.0,73.4,4.89,1.8,7.43,4.79,10,1,2,1,1,0.15,0.07,3.46,82.9,5.53,2.3,8.06,5.37,10,1,3,0,1,0.07,0.07,4.59,92.4,6.16,2.8,8.73,6.04,10,2,2,0,1,0.07,0.07,4.25
Darren Sproles,FA,RB,0.0,3,15,5.0,61,20.33,4.07,4.0,1.33,12,8.33,0,0.0,0,0.0,7,2.33,12,4.0,73,24.33,10.43,3.0,1.0,0,0.0,22,7.33,27,9.0,7.0,2.33,1,0.33,0.05,0.56,11.4,3.8,4.5,2.43,4.92,2,1,0,0,0,0.0,0.0,2.6,14.9,4.97,6.8,3.35,6.01,1,2,0,0,0,0.0,0.0,4.53,18.4,6.13,7.8,4.44,7.12,1,2,0,0,0,0.0,0.0,3.83
Kerwynn Williams,FA,RB,0.0,16,120,7.5,426,26.62,3.55,20.0,1.25,25,7.81,2,0.12,1,0.06,10,0.62,15,0.94,93,5.81,9.3,6.0,0.38,0,0.0,130,8.12,135,8.44,26.0,1.62,0,0.0,0.0,1.0,57.9,3.62,2.0,3.47,4.28,10,3,3,0,0,0.0,0.0,3.36,62.9,3.93,2.3,3.59,4.67,11,2,3,0,0,0.0,0.0,4.45,67.9,4.24,2.8,3.74,5.14,11,5,0,0,0,0.0,0.0,4.02
Mike Tolbert,FA,RB,0.0,12,66,5.5,247,20.58,3.74,9.0,0.75,25,9.17,1,0.08,1,0.08,14,1.17,17,1.42,78,6.5,5.57,2.0,0.17,0,0.0,80,6.67,83,6.92,11.0,0.92,1,0.08,0.01,1.0,36.5,3.04,2.3,2.94,3.75,11,0,0,1,0,0.09,0.0,3.24,43.5,3.62,3.1,2.94,4.53,11,0,0,1,0,0.09,0.0,4.33,50.5,4.21,3.75,3.03,5.38,11,0,1,0,0,0.0,0.0,4.34
D.J. Foster,FA,RB,0.0,7,6,0.86,19,2.71,3.17,1.0,0.14,5,2.29,0,0.0,0,0.0,17,2.43,28,4.0,133,19.0,7.82,8.0,1.14,0,0.0,23,3.29,34,4.86,9.0,1.29,0,0.0,0.0,0.84,15.2,2.17,2.2,0.43,4.32,7,0,0,0,0,0.0,0.0,2.59,23.7,3.39,3.6,0.71,6.03,7,0,0,0,0,0.0,0.0,4.27,32.2,4.6,4.6,1.14,7.5,7,0,0,0,0,0.0,0.0,4.46
Terrance West,FA,RB,0.0,5,39,7.8,138,27.6,3.54,11.0,2.2,13,10.2,0,0.0,2,0.4,2,0.4,4,0.8,23,4.6,11.5,2.0,0.4,0,0.0,41,8.2,43,8.6,13.0,2.6,1,0.2,0.02,0.72,26.1,5.22,1.7,6.59,5.26,3,0,0,2,0,0.67,0.0,3.16,27.1,5.42,1.7,6.8,5.49,3,0,1,1,0,0.25,0.0,4.23,28.1,5.62,1.7,7.04,5.81,3,0,1,1,0,0.25,0.0,3.02
Kyle Juszczyk,SF,RB,3.0,14,7,0.5,31,2.21,4.43,4.0,0.29,12,2.21,0,0.0,0,0.0,33,2.36,42,3.0,315,22.5,9.55,13.0,0.93,1,0.07,40,2.86,49,3.5,17.0,1.21,2,0.14,0.05,1.0,36.6,2.61,1.8,2.73,3.28,11,1,2,0,0,0.0,0.0,2.38,53.1,3.79,3.5,3.13,4.67,11,1,2,0,0,0.0,0.0,4.22,69.6,4.97,4.85,3.66,6.06,11,2,1,0,0,0.0,0.0,4.71
Chris Johnson,FA,RB,0.0,4,45,11.25,114,28.5,2.53,3.0,0.75,11,8.25,0,0.0,0,0.0,5,1.25,6,1.5,43,10.75,8.6,3.0,0.75,0,0.0,50,12.5,51,12.75,6.0,1.5,0,0.0,0.0,0.65,15.7,3.92,3.65,1.85,5.44,3,1,0,0,0,0.0,0.0,3.18,18.2,4.55,3.9,2.29,6.06,3,1,0,0,0,0.0,0.0,4.16,20.7,5.18,4.15,2.8,6.74,3,1,0,0,0,0.0,0.0,3.65
Shane Vereen,FA,RB,0.0,16,45,2.81,164,10.25,3.64,3.0,0.19,17,6.12,0,0.0,0,0.0,44,2.75,53,3.31,253,15.81,5.75,7.0,0.44,0,0.0,89,5.56,98,6.12,10.0,0.62,0,0.0,0.0,1.0,39.7,2.48,2.4,1.8,3.46,15,1,0,0,0,0.0,0.0,2.96,61.7,3.86,3.1,2.64,4.95,13,2,1,0,0,0.0,0.0,4.15,83.7,5.23,4.15,3.64,6.38,10,5,0,1,0,0.07,0.0,4.92
Chris Johnson,FA,RB,0.0,4,45,11.25,114,28.5,2.53,3.0,0.75,11,8.25,0,0.0,0,0.0,5,1.25,6,1.5,43,10.75,8.6,2.0,0.5,0,0.0,50,12.5,51,12.75,5.0,1.25,0,0.0,0.0,0.65,15.7,3.92,3.65,1.85,5.44,3,1,0,0,0,0.0,0.0,3.18,18.2,4.55,3.9,2.29,6.06,3,1,0,0,0,0.0,0.0,4.03,20.7,5.18,4.15,2.8,6.74,3,1,0,0,0,0.0,0.0,3.65
Travaris Cadet,FA,RB,0.0,9,23,2.56,96,10.67,4.17,6.0,0.67,12,5.56,0,0.0,0,0.0,16,1.78,19,2.11,119,13.22,7.44,3.0,0.33,0,0.0,39,4.33,42,4.67,9.0,1.0,0,0.0,0.0,0.93,21.5,2.39,2.9,2.34,3.12,8,1,0,0,0,0.0,0.0,2.66,29.5,3.28,4.3,3.31,3.98,7,2,0,0,0,0.0,0.0,4.0,37.5,4.17,4.8,4.32,4.87,7,1,1,0,0,0.0,0.0,4.02
Eddie Lacy,FA,RB,0.0,9,69,7.67,179,19.89,2.59,7.0,0.78,19,7.78,0,0.0,0,0.0,6,0.67,6,0.67,47,5.22,7.83,2.0,0.22,0,0.0,75,8.33,75,8.33,9.0,1.0,0,0.0,0.0,0.93,22.6,2.51,2.8,2.39,3.26,7,2,0,0,0,0.0,0.0,3.02,25.6,2.84,3.3,2.77,3.61,8,1,0,0,0,0.0,0.0,3.83,28.6,3.18,3.8,3.18,4.01,8,1,0,0,0,0.0,0.0,3.67
Charles Sims,FA,RB,0.0,16,21,1.31,95,5.94,4.52,6.0,0.38,21,4.88,1,0.06,0,0.0,35,2.19,47,2.94,249,15.56,7.11,12.0,0.75,1,0.06,56,3.5,68,4.25,18.0,1.12,1,0.06,0.02,1.0,38.4,2.4,2.0,2.38,3.12,15,0,1,0,0,0.0,0.0,2.47,55.9,3.49,2.6,2.76,4.44,14,1,1,0,0,0.0,0.0,3.8,73.4,4.59,4.05,3.25,5.76,13,2,1,0,0,0.0,0.0,4.35
Robert Turbin,FA,RB,0.0,6,23,3.83,53,8.83,2.3,9.0,1.5,7,5.0,0,0.0,1,0.17,9,1.5,11,1.83,56,9.33,6.22,3.0,0.5,0,0.0,32,5.33,34,5.67,12.0,2.0,0,0.0,0.0,0.78,16.9,2.82,1.95,2.28,3.7,5,1,0,0,0,0.0,0.0,2.21,21.4,3.57,2.7,2.32,4.73,5,1,0,0,0,0.0,0.0,3.77,25.9,4.32,3.45,2.56,5.75,5,1,0,0,0,0.0,0.0,3.33
Alfred Blue,FA,RB,0.0,11,71,6.45,262,23.82,3.69,10.0,0.91,48,8.55,0,0.0,1,0.09,7,0.64,9,0.82,54,4.91,7.71,4.0,0.36,0,0.0,78,7.09,80,7.27,14.0,1.27,0,0.0,0.0,1.0,37.6,3.42,1.2,4.64,3.76,8,1,0,2,0,0.22,0.0,3.0,41.1,3.74,1.4,5.05,4.08,9,0,1,1,0,0.1,0.0,3.69,44.6,4.05,1.9,5.51,4.46,9,0,1,1,0,0.1,0.0,3.41
Benny Cunningham Jr.,FA,RB,0.0,14,9,0.64,29,2.07,3.22,1.0,0.07,12,1.14,0,0.0,0,0.0,20,1.43,26,1.86,240,17.14,12.0,9.0,0.64,2,0.14,29,2.07,35,2.5,10.0,0.71,1,0.07,0.03,1.0,36.9,2.64,1.3,3.53,3.11,11,1,1,1,0,0.08,0.0,2.12,46.9,3.35,2.35,3.94,3.89,11,1,2,0,0,0.0,0.0,3.1,56.9,4.06,2.7,4.41,4.73,11,1,1,1,0,0.08,0.0,3.33
Jeremy Hill,FA,RB,0.0,7,37,5.29,116,16.57,3.14,5.0,0.71,13,8.86,0,0.0,0,0.0,4,0.57,4,0.57,16,2.29,4.0,1.0,0.14,0,0.0,41,5.86,41,5.86,6.0,0.86,0,0.0,0.0,0.84,13.2,1.89,1.9,0.81,3.21,7,0,0,0,0,0.0,0.0,2.2,15.2,2.17,2.4,1.05,3.51,7,0,0,0,0,0.0,0.0,2.9,17.2,2.46,2.9,1.3,3.88,7,0,0,0,0,0.0,0.0,2.76
Jacquizz Rodgers,FA,RB,0.0,16,64,4.0,244,15.25,3.81,11.0,0.69,36,5.81,0,0.0,1,0.06,9,0.56,11,0.69,74,4.62,8.22,4.0,0.25,0,0.0,73,4.56,75,4.69,15.0,0.94,0,0.0,0.0,1.0,37.8,2.36,1.15,3.83,2.73,14,0,0,2,0,0.14,0.0,2.21,42.3,2.64,1.35,3.94,3.07,14,0,1,1,0,0.07,0.0,2.8,46.8,2.92,1.6,4.09,3.47,14,0,2,0,0,0.0,0.0,2.5
Thomas Rawls,FA,RB,0.0,12,58,4.83,157,13.08,2.71,6.0,0.5,23,7.0,1,0.08,0,0.0,9,0.75,13,1.08,94,7.83,10.44,4.0,0.33,0,0.0,67,5.58,71,5.92,10.0,0.83,1,0.08,0.01,1.0,23.1,1.92,1.2,2.22,2.55,11,1,0,0,0,0.0,0.0,2.09,27.6,2.3,1.2,2.65,2.95,11,1,0,0,0,0.0,0.0,2.67,32.1,2.68,1.2,3.09,3.4,11,1,0,0,0,0.0,0.0,2.43
David Johnson,FA,RB,0.0,1,11,11.0,23,23.0,2.09,2.0,2.0,6,6.0,0,0.0,0,0.0,6,6.0,9,9.0,67,67.0,11.17,3.0,3.0,0,0.0,17,17.0,20,20.0,5.0,5.0,1,1.0,0.06,0.28,7.0,7.0,7.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0,0,1,0,0,0.0,0.0,2.5,13.0,13.0,13.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0
Branden Oliver,FA,RB,0.0,8,35,4.38,83,10.38,2.37,6.0,0.75,26,7.5,1,0.12,0,0.0,6,0.75,11,1.38,26,3.25,4.33,2.0,0.25,0,0.0,41,5.12,46,5.75,8.0,1.0,0,0.0,0.0,0.88,10.9,1.36,0.95,1.3,2.06,8,0,0,0,0,0.0,0.0,1.57,13.9,1.74,0.95,1.81,2.45,8,0,0,0,0,0.0,0.0,2.21,16.9,2.11,1.15,2.41,2.86,8,0,0,0,0,0.0,0.0,1.93
Paul Perkins,FA,RB,0.0,11,41,3.73,90,8.18,2.2,3.0,0.27,14,3.82,0,0.0,0,0.0,8,0.73,10,0.91,46,4.18,5.75,1.0,0.09,0,0.0,49,4.45,51,4.64,4.0,0.36,0,0.0,0.0,1.0,13.6,1.24,1.2,1.12,1.94,11,0,0,0,0,0.0,0.0,1.72,17.6,1.6,1.2,1.54,2.35,11,0,0,0,0,0.0,0.0,2.07,21.6,1.96,1.2,1.98,2.79,11,0,0,0,0,0.0,0.0,2.06
Lance Dunbar,FA,RB,0.0,4,11,2.75,51,12.75,4.64,4.0,1.0,12,5.0,0,0.0,1,0.25,1,0.25,3,0.75,1,0.25,1.0,0.0,0.0,0,0.0,12,3.0,14,3.5,4.0,1.0,0,0.0,0.0,0.65,11.2,2.8,1.55,3.82,3.23,3,0,1,0,0,0.0,0.0,1.47,11.7,2.92,1.55,4.06,3.37,3,1,0,0,0,0.0,0.0,2.0,12.2,3.05,1.55,4.29,3.57,3,1,0,0,0,0.0,0.0,1.55
