Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Devin Singletary,NYG,RB,1.0,17.0,201.14,11.83,872.29,51.31,4.36,40.86,2.4,29.71,14.57,4.0,0.24,4.71,0.28,33.71,1.98,43.71,2.57,222.86,13.11,6.59,9.86,0.58,0.43,0.03,234.86,13.82,244.86,14.4,50.71,2.98,0.86,0.05,0.0,1.0,141.06,8.3,6.91,6.09,8.54,6.14,2.57,3.0,2.71,2.57,0.46,0.18,8.39,157.91,9.29,8.23,6.32,9.6,5.86,2.43,3.71,2.43,2.57,0.42,0.18,10.8,174.77,10.28,9.26,6.66,10.78,5.71,3.14,3.0,2.57,2.57,0.44,0.18,10.21,3,8.76,148.91,30.0
Gus Edwards,LAC,RB,2.0,14.33,161.0,10.99,684.33,47.8,4.39,42.67,3.03,40.33,15.96,5.0,0.34,9.67,0.62,8.0,0.47,9.33,0.58,120.0,7.06,10.0,3.33,0.19,0.0,0.0,169.0,11.46,170.33,11.57,46.0,3.23,1.67,0.12,0.01,0.98,136.43,9.06,8.03,6.76,9.04,3.0,4.33,1.33,2.67,3.0,0.63,0.25,8.81,140.43,9.3,8.37,6.89,9.35,5.33,2.0,2.0,2.0,3.0,0.51,0.25,10.58,144.43,9.53,8.7,7.03,9.82,6.67,1.0,2.33,2.0,2.33,0.41,0.18,9.12,2,9.0,153.0,28.0
Javonte Williams,DEN,RB,1.0,12.71,166.43,12.81,629.57,49.81,3.92,33.43,2.54,23.86,14.49,2.0,0.12,2.29,0.14,37.57,3.18,47.0,4.09,197.14,16.23,5.18,8.57,0.74,1.57,0.09,204.0,16.0,213.43,16.9,42.0,3.29,1.0,0.11,0.01,0.9,106.1,7.94,7.24,4.34,8.9,2.0,3.86,4.14,1.14,1.57,0.22,0.11,7.78,124.89,9.53,8.27,5.1,10.38,2.0,4.43,3.14,1.0,2.14,0.33,0.16,10.49,143.67,11.12,9.7,6.02,11.98,2.0,4.14,3.43,0.71,2.43,0.33,0.26,10.03,3,6.23,105.9,42.0
Chuba Hubbard,CAR,RB,1.0,16.0,187.71,11.48,736.0,45.3,4.08,45.43,2.77,26.29,11.81,3.57,0.22,4.14,0.25,29.86,1.82,35.29,2.16,206.86,12.88,7.89,7.71,0.48,0.14,0.01,217.57,13.29,223.0,13.63,53.14,3.25,0.43,0.03,0.0,1.0,119.14,7.33,6.3,5.29,7.82,4.71,3.71,3.29,3.43,0.86,0.36,0.06,7.53,134.07,8.24,7.6,5.37,8.89,4.57,3.86,3.29,2.86,1.43,0.36,0.1,10.17,149.0,9.15,9.0,5.53,10.11,5.14,3.43,4.86,1.14,1.43,0.19,0.1,9.4,3,5.62,95.61,47.0
AJ Dillon,GB,RB,2.0,15.86,181.57,11.48,685.0,43.04,3.76,38.86,2.43,35.71,12.04,1.71,0.11,3.86,0.23,25.43,1.6,33.57,2.1,231.0,14.59,9.21,10.43,0.66,0.29,0.02,207.0,13.07,215.14,13.58,49.29,3.09,0.14,0.01,0.0,1.0,116.17,7.26,6.57,4.34,8.16,5.29,3.43,4.57,1.71,0.86,0.2,0.06,7.59,128.89,8.06,7.57,4.61,9.05,5.29,3.43,4.86,1.14,1.14,0.17,0.08,9.88,141.6,8.86,8.63,5.0,10.03,6.0,3.0,4.43,1.14,1.29,0.19,0.09,9.18,3,5.52,93.85,49.0
Antonio Gibson,NE,RB,2.0,15.71,116.57,7.46,455.57,29.12,3.95,25.86,1.65,18.71,9.75,0.86,0.06,2.43,0.15,46.57,2.97,57.71,3.68,365.14,23.24,7.82,17.71,1.13,2.14,0.13,163.14,10.43,174.29,11.14,43.57,2.78,1.71,0.1,0.01,1.0,106.36,6.79,5.79,3.8,7.76,6.86,2.57,3.29,2.14,0.86,0.33,0.09,6.99,129.64,8.27,7.81,4.17,9.41,5.71,3.14,3.71,2.14,1.0,0.33,0.08,9.86,152.93,9.75,9.55,4.64,11.14,4.57,4.29,3.14,2.43,1.29,0.37,0.11,9.94,3,6.06,103.09,43.0
Keaton Mitchell,BAL,RB,2.0,7.0,47.0,6.71,396.0,56.57,8.43,19.0,2.71,60.0,28.57,7.0,1.0,2.0,0.29,9.0,1.29,11.0,1.57,93.0,13.29,10.33,5.0,0.71,0.0,0.0,56.0,8.0,58.0,8.29,24.0,3.43,0.0,0.0,0.0,0.84,60.9,8.7,8.8,6.03,8.97,2.0,1.0,2.0,1.0,1.0,0.4,0.17,7.23,65.4,9.34,9.8,6.04,9.76,2.0,1.0,2.0,1.0,1.0,0.4,0.17,9.55,69.9,9.99,10.8,6.06,10.73,2.0,1.0,2.0,1.0,1.0,0.4,0.17,8.49,1,2.3,39.14,77.0
Kareem Hunt,KC,RB,2.0,14.57,123.43,8.6,423.71,30.42,3.53,33.43,2.34,20.71,10.14,0.86,0.07,6.71,0.48,21.71,1.55,28.43,2.02,132.86,9.84,6.04,7.43,0.55,0.29,0.02,145.14,10.15,151.86,10.62,40.86,2.9,0.0,0.0,0.0,0.98,97.94,7.06,7.45,5.15,7.53,6.14,2.43,2.57,2.86,0.57,0.39,0.06,7.4,108.8,7.83,8.52,5.4,8.38,6.71,1.71,3.29,2.29,0.57,0.32,0.06,9.53,119.66,8.61,9.27,5.69,9.36,6.14,2.86,2.71,2.29,0.57,0.32,0.06,8.75,3,2.89,49.05,72.0
Tyler Allgeier,ATL,RB,2.0,16.67,194.0,11.67,800.33,48.35,4.09,43.67,2.63,35.33,14.19,3.33,0.21,3.67,0.22,17.33,1.04,21.0,1.25,175.0,10.46,10.04,6.67,0.4,1.0,0.06,211.33,12.71,215.0,12.92,50.33,3.04,0.0,0.0,0.0,1.0,127.53,7.68,6.2,5.56,8.06,6.0,4.67,1.0,3.67,1.33,0.47,0.09,7.65,136.2,8.19,6.37,5.79,8.64,8.33,2.33,1.33,3.67,1.0,0.41,0.06,9.39,144.87,8.71,7.07,6.07,9.35,10.33,0.33,1.33,3.67,1.0,0.41,0.06,8.44,2,6.49,110.38,39.0
Jaylen Warren,PIT,RB,2.0,16.67,125.0,7.44,649.0,38.64,5.15,30.67,1.83,59.67,15.04,5.0,0.3,3.0,0.18,50.0,2.98,60.33,3.59,318.0,18.97,6.59,17.33,1.04,0.0,0.0,175.0,10.42,185.33,11.04,48.0,2.87,1.33,0.08,0.01,1.0,112.03,6.67,4.62,4.65,7.27,7.0,3.0,3.67,1.0,2.0,0.23,0.14,6.34,137.03,8.16,6.87,4.64,9.03,4.33,4.33,5.33,0.67,2.0,0.21,0.14,9.34,162.03,9.64,8.38,4.7,10.98,3.33,5.0,5.67,0.67,2.0,0.21,0.14,9.29,2,9.34,158.82,26.0
