Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Kenyan Drake,FA,RB,0.0,13.14,128.57,9.29,534.71,38.63,4.13,32.29,2.33,43.14,12.81,2.86,0.2,5.14,0.37,31.43,2.42,41.43,3.19,254.71,19.99,8.09,10.43,0.82,0.57,0.05,160.0,11.7,170.0,12.47,42.71,3.15,0.43,0.03,0.0,1.0,112.66,8.31,6.58,6.83,8.27,6.29,1.29,1.86,2.14,1.57,0.42,0.13,7.84,128.37,9.52,7.87,7.07,9.53,4.57,2.57,2.29,2.14,1.57,0.42,0.13,10.44,144.09,10.73,9.11,7.39,10.94,4.57,2.14,2.29,2.57,1.57,0.46,0.13,9.99,3,7.78,132.31,33.0
Myles Gaskin,JAC,RB,1.0,13.57,144.57,10.61,535.57,39.97,3.72,23.0,1.75,28.43,11.76,2.14,0.17,2.71,0.21,40.71,2.96,51.14,3.71,251.86,19.99,6.48,11.14,0.82,2.86,0.19,185.29,13.57,195.71,14.31,34.14,2.58,1.14,0.09,0.0,0.97,109.89,8.21,6.53,6.1,8.38,6.43,1.86,1.43,2.43,1.43,0.49,0.11,7.88,130.24,9.69,7.67,6.69,9.82,5.86,1.86,2.0,2.14,1.71,0.49,0.15,10.23,150.6,11.17,9.34,7.34,11.41,5.29,1.57,1.86,3.71,1.14,0.91,0.11,10.4,3,5.52,93.84,57.0
Jamaal Williams,NO,RB,3.0,13.43,136.71,10.25,552.86,41.38,4.07,35.57,2.67,25.0,11.35,1.0,0.08,2.43,0.18,29.29,2.17,32.43,2.4,193.29,14.3,6.55,8.86,0.65,1.0,0.07,166.0,12.42,169.14,12.65,44.43,3.32,0.0,0.0,0.0,1.0,96.33,7.18,6.21,4.68,7.88,5.0,3.71,2.29,1.43,1.0,0.22,0.08,7.3,110.97,8.26,7.45,5.45,8.85,6.29,2.71,1.71,1.71,1.0,0.26,0.08,9.88,125.61,9.35,8.25,6.35,9.92,6.57,2.43,1.86,1.57,1.0,0.24,0.08,8.95,3,6.72,114.24,41.0
Chuba Hubbard,CAR,RB,2.0,16.0,172.0,10.75,612.0,38.25,3.56,36.0,2.25,26.0,12.5,3.0,0.19,5.0,0.31,25.0,1.56,37.0,2.31,174.0,10.88,6.96,8.0,0.5,1.0,0.06,197.0,12.31,209.0,13.06,44.0,2.75,1.0,0.06,0.01,1.0,112.6,7.04,7.5,4.84,7.66,7.0,2.0,3.0,4.0,0.0,0.33,0.0,7.79,125.1,7.82,8.4,5.21,8.47,6.0,3.0,3.0,4.0,0.0,0.33,0.0,9.84,137.6,8.6,9.2,5.67,9.39,6.0,4.0,4.0,2.0,0.0,0.14,0.0,8.94,1,5.0,85.06,61.0
Saquon Barkley,PHI,RB,1.0,10.43,129.0,11.71,491.86,40.08,3.26,22.14,1.74,38.29,15.05,2.86,0.21,2.0,0.15,32.57,3.1,45.57,4.41,230.0,24.12,7.72,10.29,1.11,1.43,0.1,161.57,14.81,174.57,16.12,32.43,2.85,0.57,0.04,0.0,0.84,91.61,7.85,6.47,6.09,8.0,5.14,1.71,0.71,1.57,1.29,0.38,0.13,7.06,107.9,9.4,8.36,7.08,9.34,3.43,2.57,1.43,1.14,1.86,0.48,0.19,9.73,124.19,10.95,9.97,8.15,10.84,2.57,3.43,1.43,1.14,1.86,0.48,0.19,9.38,3,8.03,136.51,31.0
J.D. McKissic,FA,RB,0.0,13.14,57.14,4.35,254.71,19.36,4.52,16.29,1.24,19.71,8.03,0.29,0.02,1.43,0.12,52.29,3.97,67.71,5.09,428.43,33.22,8.36,18.71,1.41,1.86,0.15,109.43,8.31,124.86,9.44,35.0,2.66,0.29,0.02,0.0,1.0,87.46,6.84,5.26,5.02,7.35,7.14,1.0,2.57,1.57,0.86,0.27,0.08,6.42,113.6,8.83,7.19,5.95,9.21,6.29,1.86,0.57,3.29,1.14,0.61,0.1,9.64,139.74,10.81,9.04,7.02,11.14,5.14,2.29,1.0,3.0,1.71,0.66,0.17,9.94,3,6.99,118.83,38.0
David Johnson,FA,RB,0.0,12.71,93.71,7.48,377.0,30.27,3.81,17.71,1.43,24.86,10.61,1.14,0.09,2.0,0.16,32.86,2.59,43.86,3.46,271.14,21.43,8.21,13.29,1.05,1.71,0.14,126.57,10.07,137.57,10.93,31.0,2.48,1.0,0.08,0.01,1.0,85.1,6.81,6.63,4.31,7.49,8.29,0.14,1.71,1.43,1.14,0.41,0.12,7.31,101.53,8.11,7.84,4.95,8.8,7.14,1.29,1.71,1.0,1.57,0.41,0.19,9.63,117.96,9.4,8.81,5.71,10.18,7.14,1.29,1.86,0.86,1.57,0.37,0.19,9.3,3,5.51,93.65,58.0
Rhamondre Stevenson,NE,RB,2.0,12.0,133.0,11.08,606.0,50.5,4.56,33.0,2.75,21.0,12.67,1.0,0.08,5.0,0.42,14.0,1.17,18.0,1.5,123.0,10.25,8.79,3.0,0.25,0.0,0.0,147.0,12.25,151.0,12.58,36.0,3.0,1.0,0.08,0.01,1.0,100.9,8.41,6.05,7.74,8.14,6.0,2.0,1.0,1.0,2.0,0.33,0.2,7.61,107.9,8.99,6.2,8.06,8.74,6.0,2.0,1.0,1.0,2.0,0.33,0.2,9.41,114.9,9.57,6.4,8.41,9.47,7.0,1.0,1.0,1.0,2.0,0.33,0.2,8.29,1,10.03,170.54,22.0
Sony Michel,FA,RB,0.0,14.57,176.71,11.71,741.43,50.8,4.47,41.29,2.74,39.71,14.18,2.71,0.22,3.57,0.23,15.71,1.04,24.29,1.57,119.14,8.76,9.26,5.86,0.42,0.86,0.07,192.43,12.74,201.0,13.28,47.14,3.17,0.71,0.04,0.0,0.98,111.2,7.64,6.31,6.16,7.83,6.71,2.14,2.71,1.29,1.71,0.27,0.13,7.35,119.06,8.15,6.88,6.53,8.35,6.86,1.57,3.14,1.29,1.71,0.27,0.13,9.37,126.91,8.67,7.45,6.92,9.02,7.57,1.43,3.0,0.86,1.71,0.22,0.13,8.22,3,6.27,106.64,47.0
Cordarrelle Patterson,PIT,RB,2.0,16.0,108.14,6.76,434.14,27.13,4.21,20.57,1.28,32.57,10.03,1.29,0.08,3.71,0.23,37.29,2.33,49.0,3.06,362.71,22.67,8.9,17.29,1.08,2.86,0.18,145.43,9.09,157.14,9.82,37.86,2.37,0.0,0.0,0.0,1.0,104.34,6.52,6.17,4.47,6.3,9.14,1.14,1.71,2.29,1.71,0.45,0.13,6.61,122.99,7.69,7.64,4.99,7.63,9.14,1.14,1.14,2.86,1.71,0.57,0.13,9.01,141.63,8.85,8.43,5.56,8.94,9.14,1.14,1.71,2.29,1.71,0.45,0.13,8.57,3,8.97,152.51,26.0
Duke Johnson Jr.,FA,RB,0.0,7.09,73.18,12.07,320.0,54.21,4.39,16.64,2.9,27.45,12.97,1.18,0.18,2.55,0.46,12.0,1.3,15.64,1.66,112.36,12.41,9.92,4.91,0.6,0.45,0.03,85.18,13.37,88.82,13.73,21.55,3.5,0.45,0.04,0.0,0.8,60.33,9.57,6.05,8.38,9.04,3.36,1.27,0.27,0.73,1.45,0.56,0.49,6.62,66.33,10.22,7.21,8.62,9.75,3.27,1.45,0.18,0.64,1.55,0.56,0.49,9.01,72.33,10.87,8.34,8.9,10.61,2.91,1.73,0.36,1.18,0.91,0.55,0.19,7.71,3,4.22,71.68,72.0
Devonta Freeman,FA,RB,0.0,12.57,117.71,9.71,472.0,37.09,3.9,24.71,1.94,26.29,12.44,2.71,0.17,3.43,0.25,29.86,2.21,36.86,2.78,183.71,14.29,6.56,8.43,0.66,1.14,0.08,147.57,11.93,154.57,12.5,33.14,2.6,0.29,0.02,0.0,0.92,92.43,7.09,6.51,5.44,7.5,4.43,4.0,1.57,2.29,0.29,0.26,0.02,6.71,107.36,8.2,7.59,6.03,8.55,5.29,2.29,2.14,1.86,1.0,0.31,0.08,8.95,122.29,9.31,8.55,6.7,9.72,5.14,2.29,2.29,1.29,1.57,0.31,0.12,8.52,3,6.55,111.28,44.0
Ronald Jones II,FA,RB,0.0,14.86,137.14,9.3,627.43,42.73,4.48,32.86,2.24,52.14,14.77,3.14,0.22,5.14,0.35,18.14,1.23,25.14,1.71,127.86,8.57,6.76,3.43,0.22,0.29,0.02,155.29,10.53,162.29,11.01,36.29,2.46,2.0,0.13,0.02,1.0,104.1,7.07,6.38,5.17,7.46,7.29,1.29,2.86,2.43,1.0,0.41,0.09,7.19,113.17,7.69,7.02,5.28,8.18,7.29,1.86,2.29,2.57,0.86,0.41,0.07,8.94,122.24,8.3,7.4,5.45,9.01,7.43,2.86,1.29,2.43,0.86,0.39,0.07,8.18,3,6.67,113.41,42.0
Mike Davis,FA,RB,0.0,15.71,127.86,7.94,474.71,29.46,3.49,23.14,1.46,18.57,8.62,0.57,0.04,3.43,0.22,43.0,2.69,54.29,3.38,257.71,16.08,5.62,11.86,0.74,1.14,0.07,170.86,10.62,182.14,11.32,35.0,2.19,2.0,0.12,0.01,1.0,96.67,6.03,5.86,4.3,6.54,7.43,2.86,2.86,1.71,0.86,0.22,0.07,6.46,118.17,7.38,7.66,4.92,7.89,7.0,2.71,4.0,0.86,1.14,0.18,0.1,8.79,139.67,8.72,8.94,5.67,9.3,6.43,2.43,4.57,1.14,1.14,0.23,0.1,8.82,3,6.04,102.7,48.0
Tony Pollard,TEN,RB,1.0,15.29,115.43,7.58,600.14,39.49,5.15,29.57,1.94,51.43,15.02,4.0,0.26,2.57,0.16,32.43,2.13,40.57,2.66,263.0,17.3,7.92,11.71,0.77,0.43,0.03,147.86,9.7,156.0,10.23,41.29,2.71,0.14,0.01,0.0,1.0,107.74,7.07,5.13,5.34,7.62,6.71,3.57,2.29,1.57,1.14,0.22,0.08,6.52,123.96,8.14,6.16,5.73,8.74,7.57,2.71,2.57,1.29,1.14,0.2,0.08,8.71,140.17,9.2,7.14,6.18,9.97,7.57,2.71,2.0,1.86,1.14,0.26,0.08,8.31,3,7.59,129.02,35.0
Gus Edwards,LAC,RB,2.0,16.0,140.33,8.77,719.0,44.94,5.13,45.33,2.83,45.0,15.65,7.0,0.44,4.67,0.29,8.33,0.52,11.0,0.69,101.0,6.31,11.7,3.33,0.21,0.0,0.0,148.67,9.29,151.33,9.46,48.67,3.04,1.0,0.06,0.01,1.0,108.0,6.75,6.05,4.45,7.5,6.33,4.67,2.33,1.67,1.0,0.2,0.07,6.72,112.17,7.01,6.37,4.56,7.84,7.0,5.0,1.67,1.33,1.0,0.18,0.07,8.47,116.33,7.27,6.78,4.7,8.3,7.67,5.0,1.0,2.33,0.0,0.18,0.0,7.21,3,5.88,100.03,51.0
AJ Dillon,GB,RB,2.0,15.0,140.0,8.73,616.0,38.83,4.61,37.0,2.29,34.0,11.12,2.0,0.14,4.0,0.25,23.33,1.39,25.33,1.51,215.67,12.91,9.64,10.33,0.62,1.33,0.08,163.33,10.12,165.33,10.24,47.33,2.91,0.67,0.04,0.0,1.0,113.83,7.11,5.67,6.8,7.14,6.67,2.67,2.67,1.33,1.67,0.24,0.12,6.61,125.5,7.8,5.67,7.09,7.85,6.67,2.67,2.67,1.33,1.67,0.24,0.12,8.36,137.17,8.5,6.2,7.44,8.68,8.67,0.67,2.0,1.33,2.33,0.31,0.17,7.59,2,9.2,156.43,25.0
D'Onta Foreman,CLE,RB,2.0,8.0,96.0,11.08,409.0,47.2,4.28,16.67,1.96,28.33,12.76,2.67,0.29,2.0,0.22,6.33,0.72,7.67,0.87,83.67,9.39,10.78,4.33,0.5,0.33,0.06,102.33,11.8,103.67,11.94,21.0,2.46,0.67,0.07,0.01,0.88,61.93,7.18,6.25,4.36,7.88,3.0,1.33,1.67,1.33,0.67,0.33,0.08,6.7,65.1,7.54,6.58,4.47,8.35,3.0,2.0,1.0,1.33,0.67,0.33,0.08,8.22,68.27,7.9,7.18,4.6,8.94,3.67,2.33,0.67,1.33,0.0,0.19,0.0,7.19,2,4.92,83.7,63.0
Boston Scott,FA,RB,0.0,12.43,81.29,6.74,355.0,29.24,4.36,20.71,1.75,32.71,9.46,1.86,0.15,5.0,0.45,18.0,1.43,23.14,1.81,137.14,10.75,7.28,5.43,0.43,0.29,0.02,99.29,8.17,104.43,8.55,26.14,2.18,0.71,0.06,0.01,1.0,79.5,6.65,6.37,6.86,6.63,7.14,0.43,2.86,0.57,1.43,0.2,0.16,6.52,88.5,7.37,7.11,7.25,7.35,6.57,0.86,3.0,0.57,1.43,0.2,0.16,8.2,97.5,8.09,7.77,7.7,8.19,6.14,2.43,1.86,1.14,0.86,0.2,0.09,7.62,3,5.95,101.08,50.0
Mark Ingram II,FA,RB,0.0,13.29,140.86,10.33,547.43,40.07,3.88,24.14,1.76,32.14,12.43,2.57,0.19,3.14,0.23,20.86,1.51,26.43,1.91,142.14,10.26,7.17,8.0,0.57,0.71,0.05,161.71,11.83,167.29,12.24,32.14,2.33,0.86,0.06,0.01,1.0,90.96,6.61,4.91,5.05,7.0,7.43,1.29,1.86,1.43,1.29,0.34,0.12,6.49,101.39,7.36,5.37,5.4,7.79,7.86,1.57,1.29,1.29,1.29,0.29,0.12,8.13,111.81,8.12,6.23,5.82,8.68,7.86,1.14,1.71,1.29,1.29,0.29,0.12,7.66,3,5.74,97.55,52.0
Latavius Murray,FA,RB,0.0,14.57,130.57,8.94,564.71,38.63,4.31,36.29,2.49,40.86,11.4,3.0,0.2,5.29,0.37,17.14,1.15,21.0,1.41,126.71,8.51,7.46,4.71,0.31,0.43,0.03,147.71,10.09,151.57,10.35,41.0,2.81,0.0,0.0,0.0,1.0,103.43,7.08,4.68,6.2,7.26,7.57,1.71,3.14,0.71,1.43,0.17,0.11,6.18,112.0,7.65,5.36,6.26,7.94,8.71,1.29,3.0,0.14,1.43,0.12,0.11,8.07,120.57,8.23,6.08,6.35,8.75,8.71,1.86,2.57,0.0,1.43,0.11,0.11,7.26,3,6.29,106.86,46.0
Zack Moss,CIN,RB,1.0,13.0,101.33,7.79,390.33,30.03,3.82,24.67,1.9,21.67,10.2,1.33,0.1,4.0,0.31,20.0,1.54,27.33,2.1,163.0,12.54,7.98,9.67,0.74,1.0,0.08,121.33,9.33,128.67,9.9,34.33,2.64,0.67,0.05,0.01,1.0,84.0,6.46,4.87,5.04,6.97,6.67,1.33,2.33,2.33,0.33,0.26,0.03,6.09,94.0,7.23,5.87,5.19,7.84,6.67,2.33,2.33,1.33,0.33,0.15,0.03,8.03,104.0,8.0,6.63,5.44,8.83,6.67,1.33,3.33,1.33,0.33,0.15,0.03,7.41,2,4.61,78.36,66.0
Jordan Howard,FA,RB,0.0,7.43,76.14,10.15,324.14,43.09,3.82,19.71,2.65,20.29,11.35,0.71,0.09,3.71,0.49,2.86,0.35,5.14,0.65,19.86,2.41,5.56,1.57,0.21,0.14,0.01,79.0,10.49,81.29,10.8,21.29,2.85,0.0,0.0,0.0,0.86,57.54,7.6,6.78,5.08,8.13,2.43,2.29,1.0,0.86,0.86,0.32,0.13,6.53,58.97,7.77,6.85,5.05,8.44,3.29,2.29,0.14,1.43,0.29,0.32,0.04,7.99,60.4,7.95,7.32,5.03,8.89,4.43,1.29,0.71,0.86,0.14,0.16,0.02,6.69,3,1.02,17.38,95.0
Rex Burkhead,FA,RB,0.0,13.29,98.14,7.27,365.43,27.42,3.83,24.86,1.85,30.43,8.51,1.29,0.09,3.0,0.23,25.29,1.97,33.14,2.58,201.0,15.64,7.92,9.71,0.77,0.86,0.09,123.43,9.24,131.29,9.86,34.57,2.62,0.14,0.01,0.0,0.99,79.5,6.2,4.63,7.1,6.12,8.71,2.0,0.71,0.71,1.14,0.21,0.11,5.63,92.14,7.18,5.36,7.72,7.04,8.57,1.57,1.29,0.71,1.14,0.21,0.11,7.58,104.79,8.16,6.01,8.41,8.05,7.71,1.86,1.71,0.71,1.29,0.23,0.12,6.97,3,5.96,101.3,49.0
Rashaad Penny,FA,RB,0.0,8.0,80.43,8.78,490.57,51.32,5.29,18.57,1.92,45.71,17.09,6.86,0.69,3.86,0.39,4.57,0.46,6.14,0.61,39.29,3.93,6.05,2.14,0.21,0.14,0.01,85.0,9.23,86.57,9.39,20.71,2.14,0.14,0.01,0.0,0.85,76.7,7.9,3.76,8.34,7.21,4.57,0.71,0.0,0.14,2.57,0.44,0.42,5.89,78.99,8.12,4.26,8.48,7.48,5.29,0.0,0.0,0.14,2.57,0.44,0.42,7.26,81.27,8.35,4.72,8.64,7.87,5.29,0.0,0.0,0.71,2.0,0.44,0.28,6.39,3,7.8,132.55,32.0
James White,FA,RB,0.0,7.86,25.29,3.26,93.86,12.21,3.72,6.14,1.03,13.14,6.83,0.14,0.01,1.29,0.24,31.14,3.97,39.29,4.84,253.0,31.7,7.94,13.0,1.66,1.0,0.07,56.43,7.23,64.57,8.09,19.14,2.68,0.14,0.01,0.0,0.75,48.6,6.26,5.81,5.48,6.59,3.29,2.0,1.29,1.14,0.14,0.34,0.01,4.56,64.17,8.24,8.31,6.53,8.45,2.86,1.29,2.43,1.14,0.14,0.34,0.01,7.17,79.74,10.23,10.89,7.7,10.39,2.86,0.71,2.14,2.0,0.14,0.43,0.01,7.26,3,4.82,82.02,65.0
Nyheim Hines,CLE,RB,3.0,16.57,64.86,3.93,294.71,17.84,4.58,17.71,1.07,30.86,8.92,2.0,0.12,2.29,0.14,47.14,2.86,62.57,3.79,360.57,21.89,7.65,17.0,1.03,1.71,0.11,112.0,6.8,127.43,7.73,34.71,2.11,1.29,0.08,0.01,1.0,89.24,5.43,3.68,5.09,5.79,10.43,2.57,1.43,0.71,1.43,0.15,0.1,4.9,112.81,6.86,5.02,5.55,7.28,9.43,3.0,1.71,1.0,1.43,0.18,0.1,7.12,136.39,8.29,6.28,6.11,8.86,9.57,2.14,2.43,1.0,1.43,0.18,0.1,7.2,3,6.65,113.1,43.0
Le'Veon Bell,FA,RB,0.0,9.86,80.71,7.25,264.14,23.25,3.08,16.57,1.55,14.14,7.44,0.0,0.0,2.14,0.22,16.86,1.4,20.86,1.77,122.43,10.12,6.89,6.57,0.59,0.71,0.08,97.57,8.65,101.57,9.01,23.14,2.14,0.14,0.01,0.0,0.93,56.94,5.31,4.33,3.98,6.11,5.0,2.0,1.71,1.0,0.14,0.12,0.01,4.99,65.37,6.0,5.51,4.08,6.95,4.43,2.71,1.43,1.14,0.14,0.15,0.01,6.86,73.8,6.7,6.41,4.27,7.86,5.0,1.86,1.71,0.86,0.43,0.15,0.04,6.52,3,2.06,34.97,86.0
Kenneth Gainwell,PHI,RB,2.0,16.0,68.0,4.25,291.0,18.19,4.28,19.0,1.19,18.0,6.44,0.0,0.0,5.0,0.31,33.0,2.06,50.0,3.12,253.0,15.81,7.67,14.0,0.88,1.0,0.06,101.0,6.31,118.0,7.38,33.0,2.06,1.0,0.06,0.01,1.0,90.4,5.65,3.3,5.51,5.96,10.0,1.0,2.0,3.0,0.0,0.23,0.0,4.74,106.9,6.68,4.8,6.33,6.9,11.0,0.0,2.0,3.0,0.0,0.23,0.0,6.75,123.4,7.71,6.25,7.18,7.94,11.0,0.0,2.0,1.0,2.0,0.23,0.14,6.91,1,7.58,128.87,36.0
Adrian Peterson,FA,RB,0.0,9.14,96.43,10.1,356.86,32.8,3.19,19.0,1.83,24.57,11.14,2.0,0.13,3.86,0.46,8.14,0.94,10.71,1.1,53.71,4.21,4.74,2.71,0.28,0.0,0.0,104.57,11.04,107.14,11.2,21.71,2.11,0.29,0.02,0.0,0.8,63.63,6.4,5.72,4.1,7.29,4.57,0.86,1.43,1.57,0.71,0.21,0.05,5.39,67.7,6.87,6.31,4.04,7.99,4.86,1.14,1.43,1.43,0.29,0.15,0.02,6.74,71.77,7.34,6.91,4.03,8.82,5.14,1.43,0.86,1.71,0.0,0.15,0.0,6.12,3,5.66,96.24,53.0
Devontae Booker,FA,RB,0.0,16.0,109.71,6.85,461.0,28.81,4.28,23.71,1.48,30.71,10.31,2.86,0.18,2.0,0.12,28.57,1.79,33.0,2.06,185.29,11.58,6.6,7.0,0.44,0.57,0.03,138.29,8.64,142.71,8.92,30.71,1.92,0.0,0.0,0.0,1.0,80.06,5.0,3.4,4.52,5.41,11.14,0.86,1.14,2.0,0.86,0.23,0.06,4.79,94.34,5.9,4.86,4.79,6.37,10.29,2.29,0.57,2.0,0.86,0.23,0.06,6.72,108.63,6.79,6.19,5.12,7.43,9.71,2.29,2.0,1.14,0.86,0.15,0.06,6.61,3,4.85,82.47,64.0
Darrel Williams,FA,RB,0.0,15.6,81.4,5.05,319.0,19.7,3.97,24.0,1.49,21.8,7.24,0.6,0.04,3.4,0.21,29.0,1.8,37.2,2.32,260.6,16.32,8.65,13.4,0.85,1.0,0.06,110.4,6.85,118.6,7.37,37.4,2.34,0.2,0.02,0.0,1.0,84.76,5.3,3.71,4.98,5.56,9.8,1.8,2.0,0.6,1.4,0.16,0.1,4.79,99.26,6.2,4.72,5.52,6.45,10.4,0.6,2.6,0.8,1.2,0.16,0.08,6.69,113.76,7.11,5.77,6.13,7.42,10.0,0.6,3.0,0.8,1.2,0.16,0.08,6.33,3,5.56,94.44,55.0
Alexander Mattison,LV,RB,1.0,14.71,118.29,8.0,470.57,32.15,4.04,25.57,1.74,39.57,11.39,2.86,0.2,2.43,0.16,23.43,1.54,28.29,1.85,177.71,11.79,7.99,7.57,0.5,0.86,0.06,141.71,9.53,146.57,9.85,33.14,2.24,0.71,0.05,0.01,1.0,83.11,5.62,2.84,6.59,5.69,9.71,1.14,0.86,1.0,2.0,0.25,0.15,4.92,94.83,6.39,3.19,7.27,6.4,9.86,0.86,1.14,0.86,2.0,0.24,0.15,6.45,106.54,7.16,3.44,7.99,7.2,10.14,0.57,1.14,0.86,2.0,0.24,0.15,5.75,3,6.9,117.37,39.0
Jeff Wilson Jr.,MIA,RB,1.0,10.25,77.75,7.63,323.25,31.22,4.02,19.5,1.9,23.25,7.38,1.0,0.08,3.75,0.34,7.5,0.73,12.25,1.14,57.25,5.26,7.6,2.88,0.26,1.0,0.08,85.25,8.36,90.0,8.77,22.38,2.16,0.5,0.04,0.0,0.97,65.55,6.16,3.36,7.24,5.97,6.25,0.75,0.5,1.25,1.5,0.38,0.18,5.12,69.3,6.53,3.68,7.55,6.34,6.75,0.25,0.75,1.0,1.5,0.32,0.18,6.42,73.05,6.89,3.99,7.87,6.82,6.75,0.75,0.25,1.0,1.5,0.32,0.18,5.65,3,5.08,86.43,60.0
Salvon Ahmed,IND,RB,2.0,9.33,61.0,7.44,205.67,26.76,3.26,11.33,1.49,21.0,10.63,0.33,0.06,1.0,0.17,11.67,1.34,17.33,1.93,98.33,10.48,8.35,3.33,0.35,0.0,0.0,72.67,8.78,78.33,9.37,14.67,1.84,0.0,0.0,0.0,0.93,37.07,4.84,4.57,3.32,5.61,8.0,0.33,0.33,0.33,0.33,0.17,0.07,4.58,42.9,5.5,5.77,3.49,6.42,8.0,0.0,0.67,0.33,0.33,0.17,0.07,6.22,48.73,6.17,6.77,3.73,7.3,8.0,0.0,0.33,0.67,0.33,0.33,0.07,6.07,2,1.68,28.61,92.0
Chris Thompson,FA,RB,0.0,9.5,22.0,2.12,79.0,7.52,3.3,4.5,0.42,10.5,4.59,0.0,0.0,0.0,0.0,31.0,3.16,40.5,4.07,262.0,26.3,8.15,10.5,1.03,0.5,0.06,53.0,5.28,62.5,6.2,15.0,1.46,0.0,0.0,0.0,0.94,37.1,3.76,3.47,2.87,4.67,7.0,1.0,1.5,0.0,0.0,0.0,0.0,3.72,52.6,5.34,5.78,3.53,6.38,6.0,2.0,1.0,0.5,0.0,0.05,0.0,6.05,68.1,6.92,7.52,4.31,8.08,4.0,3.5,1.0,1.0,0.0,0.11,0.0,6.7,3,3.84,65.34,73.0
Carlos Hyde,FA,RB,0.0,12.0,99.29,7.93,399.14,31.77,3.89,21.57,1.73,32.86,11.29,1.71,0.13,2.57,0.21,12.86,1.12,20.57,1.76,69.71,6.13,5.36,2.0,0.18,0.0,0.0,112.14,9.05,119.86,9.69,23.57,1.91,1.43,0.11,0.01,0.99,59.46,4.86,3.5,3.73,5.53,7.0,2.29,1.14,1.29,0.29,0.19,0.02,4.77,65.89,5.42,3.71,4.11,6.14,8.14,1.29,1.0,1.43,0.14,0.19,0.01,6.03,72.31,5.98,4.11,4.56,6.83,8.57,1.0,1.14,1.29,0.0,0.16,0.0,5.46,3,3.06,52.01,78.0
Brandon Bolden,FA,RB,0.0,15.8,38.2,2.4,194.4,12.2,5.02,10.6,0.67,23.4,7.19,1.8,0.11,1.4,0.09,34.6,2.17,41.4,2.59,346.2,21.73,10.37,18.0,1.13,1.8,0.11,72.8,4.57,79.6,4.99,28.6,1.79,0.0,0.0,0.0,1.0,74.86,4.71,3.14,4.71,5.15,11.8,1.2,1.2,0.8,0.8,0.11,0.06,4.04,92.16,5.8,4.54,5.08,6.29,10.4,3.4,0.4,0.8,0.8,0.11,0.06,5.96,109.46,6.89,5.58,5.54,7.52,10.4,2.6,1.2,0.0,1.6,0.11,0.11,6.05,3,4.93,83.75,62.0
Ty Johnson,BUF,RB,1.0,14.57,59.29,4.07,247.57,17.09,4.19,12.14,0.84,29.14,8.27,1.57,0.11,1.43,0.1,27.43,1.86,41.86,2.84,256.43,17.32,8.67,13.71,0.93,1.43,0.1,86.71,5.93,101.14,6.91,25.86,1.77,0.71,0.05,0.01,1.0,66.11,4.52,3.14,4.48,5.02,10.0,1.71,1.14,1.43,0.29,0.14,0.02,4.17,79.83,5.46,3.63,5.0,5.98,10.0,1.14,1.71,1.43,0.29,0.14,0.02,5.64,93.54,6.39,3.81,5.63,6.99,9.57,1.57,1.71,1.43,0.29,0.14,0.02,5.23,3,4.27,72.66,69.0
Derrick Gore,FA,RB,0.0,8.0,51.0,6.38,256.0,32.0,5.02,12.0,1.5,51.0,14.0,2.0,0.25,2.0,0.25,8.0,1.0,9.0,1.12,105.0,13.12,13.12,3.0,0.38,0.0,0.0,59.0,7.38,60.0,7.5,15.0,1.88,0.0,0.0,0.0,0.88,48.1,6.01,3.75,5.27,6.41,5.0,0.0,2.0,1.0,0.0,0.14,0.0,4.43,52.1,6.51,4.0,5.56,6.94,5.0,0.0,2.0,1.0,0.0,0.14,0.0,5.64,56.1,7.01,4.25,5.89,7.59,5.0,0.0,2.0,1.0,0.0,0.14,0.0,5.02,1,4.47,75.99,67.0
