Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Dalvin Cook,DAL,RB,1.0,17,264,15.53,1173,69.0,4.44,50.0,2.94,81,21.65,5,0.29,8,0.47,39,2.29,56,3.29,295,17.35,7.56,16.0,0.94,2,0.12,303,17.82,320,18.82,66.0,3.88,4,0.24,0.01,1.0,198.8,11.69,10.8,6.93,11.64,3,2,3,5,4,1.12,0.31,12.33,218.3,12.84,12.3,7.14,12.86,3,3,2,5,4,1.12,0.31,15.36,237.8,13.99,13.6,7.42,14.28,2,4,2,5,4,1.12,0.31,14.51
Aaron Jones Sr.,MIN,RB,1.0,17,213,12.53,1121,65.94,5.26,54.0,3.18,36,18.06,6,0.35,2,0.12,59,3.47,72,4.24,395,23.24,6.69,19.0,1.12,5,0.29,272,16.0,285,16.76,73.0,4.29,3,0.18,0.01,1.0,189.6,11.15,8.0,7.52,10.88,6,0,3,2,6,0.89,0.55,10.77,219.1,12.89,11.0,7.76,12.64,4,2,3,2,6,0.89,0.55,14.83,248.6,14.62,13.3,8.09,14.61,3,2,3,3,6,1.12,0.55,14.56
Rhamondre Stevenson,NE,RB,1.0,17,210,12.35,1040,61.18,4.95,49.0,2.88,49,18.18,7,0.41,5,0.29,69,4.06,88,5.18,421,24.76,6.1,13.0,0.76,1,0.06,279,16.41,298,17.53,62.0,3.65,1,0.06,0.0,1.0,180.1,10.59,8.9,6.65,10.65,3,2,4,3,5,0.89,0.42,10.99,214.6,12.62,11.2,7.04,12.69,4,1,4,2,6,0.89,0.55,14.68,249.1,14.65,14.2,7.61,14.87,4,1,1,4,7,1.83,0.7,15.65
Joe Mixon,HOU,RB,2.0,15,212,14.13,826,55.07,3.9,43.0,2.87,40,14.07,4,0.27,7,0.47,60,4.0,75,5.0,441,29.4,7.35,17.0,1.13,2,0.13,272,18.13,287,19.13,60.0,4.0,0,0.0,0.0,1.0,180.7,12.05,10.6,11.57,10.55,2,3,3,6,1,0.88,0.07,11.38,210.7,14.05,11.6,11.74,12.42,2,2,4,5,2,0.88,0.15,14.64,240.7,16.05,12.9,12.0,14.53,2,1,5,5,2,0.88,0.15,14.0
Najee Harris,PIT,RB,1.0,17,272,16.0,1034,60.82,3.8,45.0,2.65,36,13.76,1,0.06,7,0.41,41,2.41,53,3.12,229,13.47,5.59,16.0,0.94,3,0.18,313,18.41,325,19.12,61.0,3.59,2,0.12,0.01,1.0,182.5,10.74,9.9,4.67,11.8,1,1,9,4,2,0.55,0.13,11.4,203.0,11.94,11.4,4.68,13.29,1,1,8,5,2,0.7,0.13,14.53,223.5,13.15,12.9,4.88,14.9,1,1,8,5,2,0.7,0.13,13.98
Kenneth Walker III,SEA,RB,1.0,15,228,15.2,1050,70.0,4.61,51.0,3.4,74,27.6,10,0.67,9,0.6,27,1.8,35,2.33,165,11.0,6.11,6.0,0.4,0,0.0,255,17.0,263,17.53,57.0,3.8,0,0.0,0.0,1.0,175.5,11.7,11.2,7.97,11.25,4,1,2,4,4,1.14,0.36,12.28,189.0,12.6,11.7,7.82,12.34,4,0,4,4,3,0.88,0.25,14.5,202.5,13.5,13.2,7.76,13.63,4,0,3,5,3,1.14,0.25,13.91
Jamaal Williams,NO,RB,2.0,17,262,15.41,1066,62.71,4.07,65.0,3.82,58,18.06,4,0.24,17,1.0,12,0.71,16,0.94,73,4.29,6.08,4.0,0.24,0,0.0,274,16.12,278,16.35,69.0,4.06,2,0.12,0.01,1.0,213.9,12.58,10.6,7.8,12.16,3,3,3,2,6,0.89,0.55,12.29,219.9,12.94,10.6,7.92,12.62,4,2,3,2,6,0.89,0.55,14.5,225.9,13.29,10.6,8.07,13.29,5,2,3,1,6,0.7,0.55,12.58
Alvin Kamara,NO,RB,1.0,15,223,14.87,897,59.8,4.02,40.0,2.67,27,14.33,3,0.2,2,0.13,57,3.8,77,5.13,490,32.67,8.6,17.0,1.13,2,0.13,280,18.67,300,20.0,57.0,3.8,4,0.27,0.01,1.0,154.7,10.31,8.9,8.01,9.9,4,2,4,2,3,0.5,0.25,10.43,183.2,12.21,10.9,8.73,11.63,3,4,3,2,3,0.5,0.25,13.82,211.7,14.11,12.0,9.55,13.53,1,6,3,2,3,0.5,0.25,13.12
Jonathan Taylor,IND,RB,1.0,12,192,16.0,861,71.75,4.48,39.0,3.25,66,19.08,5,0.42,4,0.33,28,2.33,40,3.33,143,11.92,5.11,4.0,0.33,0,0.0,220,18.33,232,19.33,43.0,3.58,3,0.25,0.01,1.0,118.4,9.87,8.8,7.69,9.57,3,2,3,1,3,0.5,0.33,10.28,132.4,11.03,11.2,8.19,10.68,4,1,2,2,3,0.71,0.33,13.67,146.4,12.2,12.7,8.78,11.94,4,1,1,3,3,1.0,0.33,13.21
Leonard Fournette,FA,RB,0.0,16,189,11.81,668,41.75,3.53,39.0,2.44,23,9.75,1,0.06,3,0.19,73,4.56,83,5.19,523,32.69,7.16,26.0,1.62,3,0.19,262,16.38,272,17.0,65.0,4.06,0,0.0,0.0,1.0,154.1,9.63,7.75,6.28,9.82,4,3,2,4,3,0.78,0.23,9.86,190.6,11.91,10.3,7.22,11.9,2,4,4,3,3,0.6,0.23,13.59,227.1,14.19,11.9,8.27,14.1,2,2,5,3,4,0.78,0.33,13.35
Miles Sanders,CAR,RB,1.0,17,259,15.24,1269,74.65,4.9,62.0,3.65,40,17.47,9,0.53,11,0.65,20,1.18,26,1.53,78,4.59,3.9,2.0,0.12,0,0.0,279,16.41,285,16.76,64.0,3.76,2,0.12,0.01,1.0,196.7,11.57,8.6,8.85,10.83,4,4,2,2,5,0.7,0.42,10.72,206.7,12.16,10.1,9.06,11.47,6,2,2,3,4,0.7,0.31,13.34,216.7,12.75,11.6,9.29,12.3,7,1,2,3,4,0.7,0.31,12.39
Cordarrelle Patterson,PIT,RB,2.0,13,144,11.08,695,53.46,4.83,39.0,3.0,40,15.62,4,0.31,8,0.62,21,1.62,31,2.38,122,9.38,5.81,6.0,0.46,0,0.0,165,12.69,175,13.46,45.0,3.46,1,0.08,0.01,1.0,133.7,10.28,9.8,6.25,10.51,3,2,3,2,3,0.62,0.3,10.55,144.2,11.09,9.8,6.57,11.34,4,0,5,0,4,0.44,0.44,12.6,154.7,11.9,10.1,6.97,12.34,4,0,5,1,3,0.44,0.3,11.23
Travis Etienne Jr.,JAC,RB,1.0,17,220,12.94,1125,66.18,5.11,52.0,3.06,62,22.59,8,0.47,5,0.29,35,2.06,45,2.65,316,18.59,9.03,16.0,0.94,0,0.0,255,15.0,265,15.59,68.0,4.0,3,0.18,0.01,1.0,170.1,10.01,7.5,7.23,9.86,5,3,2,3,4,0.7,0.31,9.65,187.6,11.04,9.0,7.46,10.93,4,3,4,2,4,0.55,0.31,12.55,205.1,12.06,10.5,7.72,12.2,4,3,4,2,4,0.55,0.31,11.65
D'Andre Swift,CHI,RB,1.0,14,99,7.07,542,38.71,5.47,21.0,1.5,50,17.14,3,0.21,5,0.36,48,3.43,70,5.0,389,27.79,8.1,17.0,1.21,3,0.21,147,10.5,169,12.07,38.0,2.71,0,0.0,0.0,1.0,143.1,10.22,8.05,6.91,10.18,4,2,4,1,3,0.4,0.27,9.33,167.1,11.94,10.35,7.06,11.99,2,4,3,2,3,0.56,0.27,12.48,191.1,13.65,12.35,7.3,13.99,2,3,3,3,3,0.75,0.27,12.9
Brian Robinson Jr.,WAS,RB,2.0,12,205,17.08,797,66.42,3.89,49.0,4.08,24,13.67,2,0.17,2,0.17,9,0.75,12,1.0,60,5.0,6.67,3.0,0.25,1,0.08,214,17.83,217,18.08,52.0,4.33,0,0.0,0.0,1.0,103.7,8.64,8.65,5.05,9.31,3,2,2,4,1,0.71,0.09,9.9,108.2,9.02,9.15,5.22,9.77,5,0,3,3,1,0.5,0.09,12.25,112.7,9.39,9.65,5.43,10.37,5,1,3,2,1,0.33,0.09,10.36
Latavius Murray,FA,RB,0.0,14,171,12.21,760,54.29,4.44,44.0,3.14,52,15.43,5,0.36,6,0.43,27,1.93,35,2.5,132,9.43,4.89,4.0,0.29,0,0.0,198,14.14,206,14.71,48.0,3.43,0,0.0,0.0,1.0,127.2,9.09,7.75,5.57,9.55,3,4,2,3,2,0.56,0.17,9.25,140.7,10.05,9.25,5.52,10.74,2,4,3,3,2,0.56,0.17,12.04,154.2,11.01,10.55,5.54,12.1,3,2,5,2,2,0.4,0.17,11.24
David Montgomery,DET,RB,1.0,16,201,12.56,801,50.06,3.99,41.0,2.56,28,12.0,2,0.12,5,0.31,34,2.12,40,2.5,316,19.75,9.29,10.0,0.62,1,0.06,235,14.69,241,15.06,51.0,3.19,2,0.12,0.01,1.0,143.7,8.98,7.2,5.91,9.3,5,3,1,5,2,0.78,0.14,9.13,160.7,10.04,8.45,6.29,10.38,5,3,1,5,2,0.78,0.14,11.65,177.7,11.11,9.7,6.73,11.62,5,3,2,4,2,0.6,0.14,10.9
Tyler Allgeier,ATL,RB,1.0,16,210,13.12,1035,64.69,4.93,53.0,3.31,44,20.0,6,0.38,3,0.19,16,1.0,17,1.06,139,8.69,8.69,8.0,0.5,1,0.06,226,14.12,227,14.19,61.0,3.81,0,0.0,0.0,1.0,143.4,8.96,8.4,5.73,9.35,4,4,1,5,2,0.78,0.14,9.54,151.4,9.46,8.9,5.86,9.95,7,1,2,5,1,0.6,0.07,11.64,159.4,9.96,9.2,6.06,10.7,7,1,2,5,1,0.6,0.07,10.15
Jeff Wilson Jr.,MIA,RB,2.0,16,176,11.0,860,53.75,4.89,44.0,2.75,41,17.88,7,0.44,5,0.31,22,1.38,37,2.31,185,11.56,8.41,7.0,0.44,1,0.06,198,12.38,213,13.31,51.0,3.19,2,0.12,0.01,1.0,136.5,8.53,8.1,6.03,8.79,5,2,4,3,2,0.45,0.14,8.82,147.5,9.22,9.6,6.22,9.56,6,1,5,2,2,0.33,0.14,11.2,158.5,9.91,10.8,6.46,10.47,6,1,5,2,2,0.33,0.14,10.45
Antonio Gibson,NE,RB,2.0,15,149,9.93,546,36.4,3.66,32.0,2.13,20,10.33,1,0.07,3,0.2,46,3.07,58,3.87,353,23.53,7.67,18.0,1.2,2,0.13,195,13.0,207,13.8,50.0,3.33,0,0.0,0.0,1.0,119.9,7.99,6.3,3.96,9.15,4,4,3,4,0,0.36,0.0,8.01,142.9,9.53,7.8,4.49,10.72,4,4,2,4,1,0.5,0.07,11.14,165.9,11.06,9.3,5.1,12.4,4,4,2,3,2,0.5,0.15,10.85
Raheem Mostert,MIA,RB,1.0,16,181,11.31,891,55.69,4.92,44.0,2.75,67,18.19,6,0.38,3,0.19,31,1.94,42,2.62,202,12.62,6.52,11.0,0.69,2,0.12,212,13.25,223,13.94,55.0,3.44,1,0.06,0.0,1.0,137.3,8.58,7.3,5.67,8.98,6,2,3,2,3,0.45,0.23,8.75,152.8,9.55,7.9,6.27,9.88,6,2,3,2,3,0.45,0.23,11.06,168.3,10.52,8.35,6.97,10.91,6,3,2,1,4,0.45,0.33,10.05
Devin Singletary,NYG,RB,1.0,17,178,10.47,822,48.35,4.62,39.0,2.29,33,16.0,5,0.29,5,0.29,38,2.24,52,3.06,280,16.47,7.37,15.0,0.88,1,0.06,216,12.71,230,13.53,54.0,3.18,3,0.18,0.01,1.0,140.2,8.25,7.6,5.37,8.75,6,2,3,4,2,0.55,0.13,8.7,159.2,9.36,8.5,5.82,9.87,5,2,5,3,2,0.42,0.13,10.97,178.2,10.48,9.3,6.42,11.09,5,4,3,3,2,0.42,0.13,10.19
AJ Dillon,GB,RB,2.0,17,186,10.94,770,45.29,4.14,47.0,2.76,27,12.88,3,0.18,7,0.41,28,1.65,43,2.53,206,12.12,7.36,9.0,0.53,0,0.0,214,12.59,229,13.47,56.0,3.29,0,0.0,0.0,1.0,139.6,8.21,6.5,5.55,8.64,6,4,2,3,2,0.42,0.13,8.09,153.6,9.04,7.2,6.05,9.43,6,4,3,1,3,0.31,0.21,10.31,167.6,9.86,7.7,6.6,10.36,7,4,2,1,3,0.31,0.21,9.24
J.K. Dobbins,LAC,RB,2.0,8,92,11.5,520,65.0,5.65,26.0,3.25,44,20.12,4,0.5,2,0.25,7,0.88,8,1.0,42,5.25,6.0,3.0,0.38,1,0.12,99,12.38,100,12.5,29.0,3.62,0,0.0,0.0,0.88,74.2,9.28,7.6,6.47,9.39,3,1,1,1,2,0.6,0.33,8.08,77.7,9.71,7.6,6.83,9.84,4,0,1,1,2,0.6,0.33,10.05,81.2,10.15,7.65,7.24,10.43,4,1,0,2,1,0.6,0.14,8.27
Cam Akers,MIN,RB,2.0,15,188,12.53,786,52.4,4.18,39.0,2.6,42,14.47,3,0.2,7,0.47,13,0.87,18,1.2,117,7.8,9.0,8.0,0.53,0,0.0,201,13.4,206,13.73,47.0,3.13,2,0.13,0.01,1.0,128.3,8.55,6.2,8.51,8.09,6,2,3,2,2,0.36,0.15,7.74,134.8,8.99,7.2,8.84,8.53,6,2,3,2,2,0.36,0.15,9.89,141.3,9.42,8.2,9.19,9.12,7,2,2,2,2,0.36,0.15,8.95
Jerick McKinnon,FA,RB,0.0,17,72,4.24,291,17.12,4.04,12.0,0.71,30,8.47,2,0.12,1,0.06,56,3.29,71,4.18,512,30.12,9.14,28.0,1.65,9,0.53,128,7.53,143,8.41,40.0,2.35,1,0.06,0.01,1.0,140.3,8.25,5.8,7.89,7.95,8,3,2,1,3,0.31,0.21,7.01,168.3,9.9,7.6,8.77,9.42,6,4,3,1,3,0.31,0.21,9.49,196.3,11.55,9.2,9.7,11.03,6,4,3,1,3,0.31,0.21,9.6
Isiah Pacheco,KC,RB,1.0,17,170,10.0,830,48.82,4.88,37.0,2.18,31,12.06,3,0.18,5,0.29,13,0.76,14,0.82,130,7.65,10.0,7.0,0.41,0,0.0,183,10.76,184,10.82,44.0,2.59,2,0.12,0.01,1.0,122.0,7.18,7.7,5.02,7.74,6,2,3,6,0,0.55,0.0,7.89,128.5,7.56,8.2,5.17,8.2,6,3,3,5,0,0.42,0.0,9.44,135.0,7.94,8.7,5.36,8.79,8,1,6,2,0,0.13,0.0,8.26
Clyde Edwards-Helaire,NO,RB,3.0,10,71,7.1,302,30.2,4.25,15.0,1.5,52,13.8,2,0.2,3,0.3,17,1.7,23,2.3,151,15.1,8.88,11.0,1.1,3,0.3,88,8.8,94,9.4,26.0,2.6,0,0.0,0.0,0.96,81.3,8.13,6.35,7.62,7.9,5,0,2,1,2,0.43,0.25,7.22,89.8,8.98,7.1,8.04,8.73,5,0,1,2,2,0.67,0.25,9.34,98.3,9.83,7.85,8.54,9.69,5,1,0,2,2,0.67,0.25,8.7
Melvin Gordon III,FA,RB,0.0,10,90,9.0,318,31.8,3.53,15.0,1.5,17,9.3,0,0.0,2,0.2,25,2.5,32,3.2,223,22.3,8.92,11.0,1.1,0,0.0,115,11.5,122,12.2,26.0,2.6,2,0.2,0.02,0.96,62.1,6.21,6.15,4.19,7.01,3,4,1,2,0,0.25,0.0,6.57,74.6,7.46,7.6,4.96,8.18,4,1,2,3,0,0.43,0.0,9.07,87.1,8.71,9.1,5.77,9.47,3,2,2,3,0,0.43,0.0,8.84
Damien Harris,FA,RB,0.0,11,106,9.64,462,42.0,4.36,23.0,2.09,30,13.0,2,0.18,3,0.27,17,1.55,23,2.09,97,8.82,5.71,4.0,0.36,0,0.0,123,11.18,129,11.73,27.0,2.45,0,0.0,0.0,1.0,73.9,6.72,5.2,4.93,7.28,4,3,2,2,0,0.22,0.0,6.46,82.4,7.49,6.4,5.08,8.17,4,3,2,2,0,0.22,0.0,8.52,90.9,8.26,7.8,5.26,9.2,4,3,2,2,0,0.22,0.0,8.26
Kenyan Drake,FA,RB,0.0,12,109,9.08,482,40.17,4.42,21.0,1.75,40,15.5,5,0.42,4,0.33,17,1.42,26,2.17,89,7.42,5.24,7.0,0.58,1,0.08,126,10.5,135,11.25,28.0,2.33,0,0.0,0.0,1.0,87.1,7.26,4.6,7.83,7.01,7,1,0,2,2,0.5,0.2,6.62,95.6,7.97,5.35,8.12,7.72,7,1,0,2,2,0.5,0.2,8.37,104.1,8.67,6.1,8.44,8.57,7,1,0,2,2,0.5,0.2,7.84
Khalil Herbert,CIN,RB,1.0,13,129,9.92,731,56.23,5.67,26.0,2.0,63,21.15,4,0.31,4,0.31,9,0.69,12,0.92,57,4.38,6.33,2.0,0.15,1,0.08,138,10.62,141,10.85,28.0,2.15,0,0.0,0.0,1.0,108.8,8.37,5.7,7.88,8.07,6,2,2,1,2,0.3,0.18,7.21,113.3,8.72,5.7,8.04,8.47,7,1,2,2,1,0.3,0.08,8.33,117.8,9.06,5.9,8.2,9.02,7,1,2,2,1,0.3,0.08,7.55
James Robinson,FA,RB,0.0,11,110,10.0,425,38.64,3.86,22.0,2.0,50,15.73,4,0.36,3,0.27,11,1.0,14,1.27,51,4.64,4.64,5.0,0.45,2,0.18,121,11.0,124,11.27,27.0,2.45,0,0.0,0.0,1.0,77.6,7.05,3.9,7.05,6.99,6,1,0,2,2,0.57,0.22,6.43,83.1,7.55,4.9,7.46,7.48,7,0,0,2,2,0.57,0.22,8.25,88.6,8.05,5.9,7.9,8.1,7,0,0,2,2,0.57,0.22,7.67
Rachaad White,TB,RB,1.0,17,129,7.59,481,28.29,3.73,27.0,1.59,35,9.94,2,0.12,1,0.06,50,2.94,58,3.41,290,17.06,5.8,13.0,0.76,2,0.12,179,10.53,187,11.0,40.0,2.35,3,0.18,0.02,1.0,89.1,5.24,4.3,3.91,6.02,11,1,2,3,0,0.21,0.0,5.51,114.1,6.71,5.7,4.82,7.41,10,2,1,4,0,0.31,0.0,7.91,139.1,8.18,7.2,5.87,8.86,8,2,3,3,1,0.31,0.06,8.0
Gus Edwards,LAC,RB,3.0,9,87,9.67,433,48.11,4.98,30.0,3.33,37,16.11,3,0.33,3,0.33,0,0.0,2,0.22,0,0.0,0.0,0.0,0.0,0,0.0,87,9.67,89,9.89,30.0,3.33,1,0.11,0.01,0.93,59.3,6.59,6.5,5.68,6.89,3,3,2,0,1,0.12,0.12,6.2,59.3,6.59,6.5,5.68,6.99,4,2,2,0,1,0.12,0.12,7.9,59.3,6.59,6.5,5.68,7.19,6,1,1,0,1,0.12,0.12,6.31
Rashaad Penny,FA,RB,0.0,5,57,11.4,346,69.2,6.07,15.0,3.0,41,23.8,5,1.0,2,0.4,4,0.8,5,1.0,16,3.2,4.0,2.0,0.4,0,0.0,61,12.2,62,12.4,17.0,3.4,0,0.0,0.0,0.72,48.2,9.64,6.7,10.33,8.68,1,3,0,0,1,0.25,0.25,5.8,50.2,10.04,7.4,10.45,9.14,2,2,0,0,1,0.25,0.25,7.83,52.2,10.44,7.9,10.59,9.75,2,2,0,0,1,0.25,0.25,6.45
Kareem Hunt,KC,RB,2.0,17,123,7.24,468,27.53,3.8,30.0,1.76,24,10.76,2,0.12,3,0.18,35,2.06,44,2.59,210,12.35,6.0,11.0,0.65,1,0.06,158,9.29,167,9.82,41.0,2.41,0,0.0,0.0,1.0,91.8,5.4,5.4,4.7,5.92,8,6,1,1,1,0.13,0.06,5.78,109.3,6.43,6.4,5.08,7.01,8,6,1,1,1,0.13,0.06,7.82,126.8,7.46,7.4,5.49,8.21,8,6,1,1,1,0.13,0.06,7.49
D'Onta Foreman,CLE,RB,2.0,16,203,12.69,914,57.12,4.5,45.0,2.81,60,15.06,8,0.5,5,0.31,5,0.31,9,0.56,26,1.62,5.2,1.0,0.06,0,0.0,208,13.0,212,13.25,46.0,2.88,0,0.0,0.0,1.0,126.0,7.88,2.95,9.5,7.24,9,1,1,2,3,0.45,0.23,6.24,128.5,8.03,3.3,9.51,7.49,9,2,1,1,3,0.33,0.23,7.79,131.0,8.19,3.8,9.54,7.85,10,1,1,1,3,0.33,0.23,6.7
