Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Devontae Booker,FA,RB,0.0,16.0,174.0,10.88,612.0,38.25,3.52,30.0,1.88,18.0,9.5,0.0,0.0,4.0,0.25,31.0,1.94,45.0,2.81,265.0,16.56,8.55,8.0,0.5,1.0,0.06,205.0,12.81,219.0,13.69,38.0,2.38,3.0,0.19,0.01,1.0,111.7,6.98,5.2,6.0,7.2,8.0,2.0,3.0,2.0,1.0,0.23,0.07,6.72,127.2,7.95,7.1,6.21,8.24,7.0,3.0,3.0,2.0,1.0,0.23,0.07,9.09,142.7,8.92,8.6,6.53,9.4,7.0,1.0,5.0,2.0,1.0,0.23,0.07,8.96,1,8.28,140.78,31.0
Jamaal Charles,FA,RB,0.0,5.29,56.57,8.3,274.43,38.26,4.08,14.86,2.25,28.43,13.11,0.57,0.08,3.0,0.5,12.86,1.96,18.71,2.85,100.14,15.55,7.45,5.57,0.9,1.0,0.1,69.43,10.27,75.29,11.15,20.43,3.15,1.0,0.14,0.01,0.67,59.46,8.75,6.71,6.53,8.76,1.43,0.43,0.43,1.43,1.57,1.64,0.32,6.7,65.89,9.73,7.66,7.05,9.69,1.57,0.29,1.0,0.29,2.14,1.36,1.27,8.99,72.31,10.72,8.66,7.6,10.77,1.43,0.71,0.71,0.29,2.14,1.36,1.27,8.03,3,4.07,69.23,68.0
Mike Gillislee,FA,RB,0.0,11.67,83.0,7.62,473.67,43.45,5.7,28.67,2.27,49.33,22.49,3.33,0.22,6.33,0.55,8.0,0.8,9.67,0.95,43.0,4.15,5.32,1.33,0.18,0.67,0.05,91.0,8.42,92.67,8.58,30.0,2.45,0.33,0.07,0.01,0.91,93.0,8.23,8.2,5.53,8.67,4.0,1.33,3.0,2.33,1.0,0.46,0.13,7.45,97.0,8.63,8.7,5.76,9.11,4.0,2.0,3.0,2.33,0.33,0.39,0.08,8.86,101.0,9.03,9.2,6.02,9.71,5.33,2.0,2.33,1.67,0.33,0.32,0.08,7.95,2,5.44,92.46,55.0
Robert Kelley,FA,RB,0.0,15.0,168.0,11.2,704.0,46.93,4.19,29.0,1.93,66.0,16.93,2.0,0.13,6.0,0.4,12.0,0.8,18.0,1.2,82.0,5.47,6.83,6.0,0.4,1.0,0.07,180.0,12.0,186.0,12.4,35.0,2.33,0.0,0.0,0.0,1.0,120.6,8.04,6.3,8.13,7.69,6.0,2.0,3.0,3.0,1.0,0.36,0.07,7.38,126.6,8.44,6.3,8.24,8.15,7.0,2.0,2.0,3.0,1.0,0.36,0.07,8.74,132.6,8.84,6.3,8.4,8.75,8.0,1.0,2.0,3.0,1.0,0.36,0.07,7.81,1,8.81,149.77,26.0
Thomas Rawls,FA,RB,0.0,10.33,121.67,11.84,509.33,47.14,4.02,26.33,2.5,53.0,14.91,1.67,0.13,3.33,0.32,11.67,1.19,15.0,1.54,89.33,9.06,7.73,3.33,0.34,0.33,0.03,133.33,13.04,136.67,13.38,29.67,2.85,0.33,0.03,0.0,0.95,81.2,7.67,5.33,8.33,7.3,5.33,2.0,1.0,0.33,1.67,0.23,0.18,6.58,87.03,8.27,6.57,8.43,7.97,5.33,2.0,1.0,0.33,1.67,0.23,0.18,8.73,92.87,8.87,6.83,8.59,8.77,5.33,2.0,1.0,0.33,1.67,0.23,0.18,7.71,2,9.63,163.64,21.0
Duke Johnson Jr.,FA,RB,0.0,16.0,83.33,5.21,365.0,22.82,4.48,17.67,1.1,27.67,11.04,1.67,0.1,0.67,0.04,55.67,3.48,74.0,4.62,520.67,32.54,9.38,23.67,1.48,0.67,0.04,139.0,8.69,157.33,9.83,41.33,2.58,0.67,0.04,0.01,1.0,95.23,5.95,5.07,3.54,7.01,8.67,2.67,3.0,1.33,0.33,0.12,0.02,6.01,123.07,7.69,6.57,4.21,8.79,7.0,3.67,3.33,1.67,0.33,0.14,0.02,8.64,150.9,9.43,8.18,5.0,10.63,6.33,4.33,2.0,3.0,0.33,0.26,0.02,8.88,2,7.48,127.22,41.0
Danny Woodhead,FA,RB,0.0,6.14,41.0,7.89,167.71,40.95,4.83,9.71,2.18,22.71,16.05,1.43,0.59,0.86,0.05,27.0,3.38,35.71,4.46,240.57,25.1,7.0,12.86,1.46,2.29,0.39,68.0,11.27,76.71,12.36,22.57,3.64,0.0,0.0,0.0,0.62,59.69,9.28,8.29,8.79,8.61,2.57,0.71,0.29,0.86,1.71,0.79,0.67,5.73,73.19,10.97,10.01,9.95,10.03,2.29,0.43,0.86,0.86,1.71,0.79,0.67,8.44,86.69,12.66,11.87,11.14,11.62,2.0,0.29,1.0,0.86,2.0,0.86,0.7,7.68,3,4.99,84.78,60.0
Tim Hightower,FA,RB,0.0,13.33,120.67,9.54,490.33,38.46,4.05,29.67,2.37,28.67,11.13,2.33,0.17,4.0,0.33,18.67,1.42,21.67,1.62,176.33,13.71,9.64,9.67,0.75,0.67,0.04,139.33,10.96,142.33,11.17,39.33,3.13,0.0,0.0,0.0,0.96,94.67,7.47,4.98,7.54,7.28,7.33,0.67,1.67,0.67,3.0,0.42,0.35,6.61,104.0,8.18,5.57,8.15,7.92,7.33,0.67,1.67,2.33,1.33,0.42,0.16,8.43,113.33,8.88,6.15,8.82,8.68,7.33,1.33,1.0,1.67,2.0,0.42,0.2,7.45,2,8.16,138.73,33.0
Terrance West,FA,RB,0.0,13.43,152.43,10.85,604.43,42.76,3.92,27.14,1.91,33.43,14.66,1.57,0.1,3.43,0.22,22.14,1.47,29.0,1.92,150.0,9.83,6.3,7.0,0.46,0.71,0.04,174.57,12.32,181.43,12.77,34.14,2.38,0.71,0.08,0.01,0.97,98.87,6.69,5.18,5.13,7.06,6.0,2.57,1.43,1.43,2.0,0.31,0.16,6.64,109.94,7.42,6.1,5.32,7.85,6.71,2.43,1.43,1.57,1.29,0.25,0.09,8.35,121.01,8.16,6.86,5.57,8.78,6.71,2.43,1.57,1.43,1.29,0.23,0.09,7.81,3,6.9,117.28,47.0
Charles Sims,FA,RB,0.0,9.71,69.14,7.26,262.71,24.91,3.48,10.57,1.03,32.86,12.25,1.29,0.13,0.71,0.1,31.0,3.21,42.14,4.35,296.0,28.92,9.1,12.29,1.24,1.71,0.15,100.14,10.46,111.29,11.6,22.86,2.26,1.29,0.13,0.01,0.89,67.87,6.63,5.04,5.24,7.13,5.0,1.0,1.57,1.29,0.86,0.25,0.12,5.85,83.37,8.24,6.76,5.62,8.82,4.43,1.29,1.57,1.57,0.86,0.29,0.12,8.23,98.87,9.84,8.36,6.07,10.63,3.71,2.29,1.0,1.86,0.86,0.34,0.12,8.35,3,7.78,132.24,39.0
Jerick McKinnon,FA,RB,0.0,14.71,121.86,8.45,462.29,32.36,4.11,18.43,1.29,47.86,11.89,1.0,0.08,1.71,0.11,34.43,2.36,44.43,3.07,214.43,14.56,6.46,12.71,0.86,1.43,0.09,156.29,10.82,166.29,11.52,31.14,2.15,0.0,0.0,0.0,1.0,87.67,6.01,5.24,5.75,6.27,8.57,2.14,1.57,1.43,1.0,0.2,0.07,6.12,104.89,7.19,5.89,6.18,7.47,8.29,1.29,2.71,1.29,1.14,0.2,0.08,7.94,122.1,8.36,6.64,6.74,8.76,8.14,1.29,1.57,2.57,1.14,0.36,0.08,7.85,3,6.06,103.01,54.0
Ameer Abdullah,LV,RB,1.0,6.67,59.67,8.98,266.33,46.1,5.13,13.0,2.56,28.0,16.79,1.67,0.4,0.67,0.04,11.67,2.19,16.0,2.46,99.0,22.81,10.04,6.33,1.56,1.0,0.35,71.33,11.17,75.67,11.44,19.33,4.13,0.67,0.04,0.0,0.63,45.2,9.18,8.83,8.09,8.76,4.0,0.67,0.67,0.33,1.0,0.71,0.69,5.34,51.03,10.28,9.93,9.39,9.59,3.67,1.33,0.33,0.33,1.0,0.71,0.69,7.87,56.87,11.37,11.07,10.72,10.59,4.0,0.67,0.67,0.33,1.0,0.71,0.69,6.32,2,4.1,69.67,67.0
C.J. Prosise,FA,RB,0.0,6.0,30.0,5.0,172.0,28.67,5.73,3.0,0.5,72.0,15.67,0.0,0.0,1.0,0.17,17.0,2.83,19.0,3.17,208.0,34.67,12.24,8.0,1.33,0.0,0.0,47.0,7.83,49.0,8.17,11.0,1.83,0.0,0.0,0.0,0.78,44.0,7.33,6.0,6.67,7.37,3.0,0.0,1.0,2.0,0.0,0.5,0.0,5.29,52.5,8.75,7.5,7.58,8.63,3.0,0.0,0.0,2.0,1.0,1.0,0.2,7.6,61.0,10.17,9.0,8.55,10.02,3.0,0.0,0.0,2.0,1.0,1.0,0.2,7.59,1,0.0,0.0,136.0
Derrick Henry,BAL,RB,1.0,15.0,110.0,7.33,490.0,32.67,4.45,29.0,1.93,22.0,10.53,1.0,0.07,5.0,0.33,13.0,0.87,15.0,1.0,137.0,9.13,10.54,6.0,0.4,0.0,0.0,123.0,8.2,125.0,8.33,35.0,2.33,0.0,0.0,0.0,1.0,92.7,6.18,4.5,5.63,6.48,10.0,1.0,0.0,2.0,2.0,0.36,0.15,5.88,99.2,6.61,5.2,5.82,6.97,11.0,0.0,0.0,2.0,2.0,0.36,0.15,7.52,105.7,7.05,5.5,6.07,7.57,11.0,0.0,1.0,2.0,1.0,0.25,0.07,6.48,1,7.9,134.3,37.0
Matt Asiata,FA,RB,0.0,15.86,100.86,6.4,343.14,21.78,3.5,21.0,1.33,24.71,8.32,1.14,0.07,4.71,0.3,30.0,1.9,37.0,2.35,232.57,14.72,7.7,7.57,0.48,0.14,0.01,130.86,8.3,137.86,8.75,28.57,1.81,0.71,0.04,0.01,1.0,85.86,5.45,5.24,3.88,6.12,9.43,1.57,3.43,0.43,1.0,0.14,0.08,5.68,100.86,6.41,6.24,4.26,7.14,9.43,1.43,3.57,0.14,1.29,0.14,0.11,7.43,115.86,7.36,7.36,4.72,8.25,8.86,1.86,3.14,1.29,0.71,0.18,0.07,7.41,3,3.67,62.36,70.0
Adrian Peterson,FA,RB,0.0,6.43,117.57,15.89,476.14,50.95,2.92,22.43,2.27,32.71,15.8,1.14,0.07,3.14,0.2,10.57,1.39,14.14,2.21,70.57,8.06,4.93,3.0,0.47,0.0,0.0,128.14,17.28,131.71,18.1,25.43,2.74,1.43,0.24,0.01,0.65,70.67,6.59,6.44,3.21,5.6,2.0,0.86,0.43,1.14,2.0,0.63,0.22,5.55,75.96,7.29,7.01,3.18,6.37,2.29,0.57,0.43,1.14,2.0,0.63,0.22,7.27,81.24,7.98,7.36,3.25,7.2,2.57,0.29,0.71,0.86,2.0,0.48,0.22,6.16,3,11.98,203.59,12.0
Darren McFadden,FA,RB,0.0,8.57,104.14,10.22,437.14,40.79,3.86,20.57,2.06,31.57,16.09,1.86,0.27,1.14,0.07,18.29,1.61,26.0,2.4,133.71,10.99,6.42,5.14,0.47,0.0,0.0,122.43,11.83,130.14,12.62,25.71,2.54,1.0,0.06,0.0,0.75,62.51,5.52,6.15,3.18,6.53,3.71,0.86,1.71,2.0,0.29,0.24,0.02,5.44,71.66,6.32,6.68,3.34,7.5,3.86,0.57,1.86,2.0,0.29,0.24,0.02,7.22,80.8,7.13,7.05,3.65,8.51,3.43,1.29,1.86,1.71,0.29,0.19,0.02,6.39,3,5.25,89.28,57.0
Shane Vereen,FA,RB,0.0,9.71,50.0,5.72,220.43,26.19,4.54,10.43,1.28,28.14,10.02,0.57,0.11,0.86,0.13,30.57,2.78,45.0,4.3,258.71,23.56,8.51,12.29,1.08,1.57,0.1,80.57,8.49,95.0,10.02,22.71,2.36,1.14,0.23,0.03,0.84,60.2,5.9,4.77,5.07,6.34,5.14,1.43,1.14,1.57,0.43,0.26,0.03,4.93,75.49,7.29,6.26,5.61,7.74,5.14,1.29,0.71,1.86,0.71,0.32,0.05,7.19,90.77,8.67,7.63,6.2,9.26,4.29,1.86,0.57,1.86,1.14,0.38,0.09,7.08,3,1.83,31.06,84.0
Jeremy Langford,FA,RB,0.0,13.33,90.67,6.53,312.33,22.3,3.36,17.33,1.25,23.0,8.14,1.0,0.07,4.67,0.35,20.0,1.51,32.0,2.37,187.67,13.7,9.21,7.67,0.57,0.33,0.02,110.67,8.04,122.67,8.91,25.0,1.82,1.33,0.11,0.01,1.0,78.0,5.63,4.6,5.45,5.92,7.33,1.67,2.67,1.0,0.67,0.14,0.05,5.35,88.0,6.39,6.02,5.9,6.7,7.33,2.33,2.0,1.0,0.67,0.14,0.05,7.14,98.0,7.14,7.13,6.4,7.58,7.0,3.67,1.33,0.67,0.67,0.11,0.05,6.99,2,5.17,87.97,59.0
Ty Montgomery II,FA,RB,0.0,12.0,52.33,3.59,309.33,21.09,5.52,13.67,0.94,43.67,8.86,1.33,0.09,2.0,0.13,34.33,2.79,43.67,3.54,277.33,23.02,8.3,14.67,1.18,0.67,0.11,86.67,6.38,96.0,7.14,28.33,2.12,0.67,0.05,0.01,0.93,73.33,5.79,3.97,6.56,5.84,6.67,1.33,1.67,1.67,0.67,0.23,0.05,4.73,90.5,7.18,5.62,7.18,7.18,6.67,1.67,0.67,1.67,1.33,0.31,0.1,7.05,107.67,8.58,7.27,7.98,8.61,5.0,3.33,0.67,1.67,1.33,0.31,0.1,7.13,2,8.8,149.54,27.0
James White,FA,RB,0.0,13.57,29.86,2.27,116.29,8.88,3.77,5.57,0.39,13.0,5.37,0.0,0.0,0.57,0.04,46.43,3.2,65.29,4.42,435.29,29.14,8.83,20.43,1.36,4.0,0.26,76.29,5.47,95.14,6.68,26.0,1.76,0.0,0.0,0.0,0.94,82.59,5.61,3.47,4.72,6.13,7.86,0.86,2.29,1.43,1.14,0.21,0.09,4.75,105.8,7.21,5.27,5.49,7.71,7.29,0.86,2.57,1.43,1.43,0.25,0.12,7.02,129.01,8.81,7.2,6.33,9.37,5.86,2.29,2.29,1.71,1.43,0.29,0.12,7.58,3,6.12,104.0,52.0
Chris Thompson,FA,RB,0.0,13.14,49.29,3.41,266.86,18.32,5.33,11.57,0.82,27.29,9.97,1.43,0.09,1.71,0.11,38.86,2.95,50.14,3.77,271.86,19.67,6.67,14.57,1.09,1.86,0.18,88.14,6.36,99.43,7.18,26.14,1.91,0.57,0.03,0.01,0.92,74.16,5.49,3.96,4.35,6.17,7.86,1.43,2.43,0.86,0.57,0.1,0.04,4.61,93.59,6.97,6.12,4.57,7.86,5.57,4.0,2.14,1.14,0.29,0.1,0.02,6.98,113.01,8.44,8.08,4.99,9.59,4.43,4.57,2.71,1.14,0.29,0.1,0.02,7.4,3,5.22,88.74,58.0
Ronnie Hillman,FA,RB,0.0,10.29,97.71,8.52,383.43,32.52,3.6,19.14,1.63,35.57,12.57,1.29,0.09,2.43,0.18,13.86,1.31,23.43,2.31,104.71,11.11,9.86,3.43,0.38,0.14,0.02,111.57,9.82,121.14,10.82,22.57,2.0,0.29,0.02,0.0,0.91,63.67,5.51,4.34,4.61,5.89,5.14,1.71,0.86,1.43,1.14,0.37,0.11,5.34,70.6,6.16,5.31,5.05,6.55,5.43,1.14,1.43,1.14,1.14,0.31,0.11,6.91,77.53,6.81,5.99,5.54,7.3,5.71,0.86,2.0,0.86,0.86,0.24,0.09,6.35,3,3.26,55.36,73.0
Christine Michael,FA,RB,0.0,12.29,104.86,8.05,427.57,33.39,4.27,23.86,1.87,43.29,12.51,0.57,0.04,4.0,0.27,13.57,0.96,18.57,1.35,67.43,4.82,6.01,2.57,0.19,0.57,0.04,118.43,9.01,123.43,9.4,26.43,2.07,0.57,0.04,0.01,0.96,75.79,5.58,4.26,5.43,5.77,6.43,2.43,1.71,0.57,1.14,0.14,0.09,5.14,82.57,6.05,4.84,5.66,6.27,7.0,2.14,1.43,0.57,1.14,0.14,0.09,6.6,89.36,6.53,5.77,5.93,6.87,7.14,2.0,1.43,0.0,1.71,0.14,0.14,6.24,3,4.86,82.61,62.0
Jacquizz Rodgers,FA,RB,0.0,9.43,86.0,8.69,362.71,36.28,3.85,19.14,1.94,29.57,11.53,1.14,0.11,1.29,0.12,11.86,1.06,15.71,1.44,83.57,7.72,8.02,3.0,0.25,0.14,0.01,97.86,9.75,101.71,10.13,22.14,2.19,0.0,0.0,0.0,0.9,53.2,5.19,4.26,4.01,5.67,6.14,0.14,0.86,1.71,0.57,0.38,0.06,5.22,59.13,5.72,4.66,4.31,6.23,6.14,0.71,0.29,2.29,0.0,0.38,0.0,6.6,65.06,6.25,5.09,4.67,6.88,6.0,0.86,0.29,2.29,0.0,0.38,0.0,5.93,3,3.45,58.69,72.0
Jalen Richard,FA,RB,0.0,16.0,83.0,5.19,491.0,30.69,5.92,14.0,0.88,75.0,15.62,4.0,0.25,1.0,0.06,29.0,1.81,39.0,2.44,194.0,12.12,6.69,8.0,0.5,2.0,0.12,112.0,7.0,122.0,7.62,22.0,1.38,0.0,0.0,0.0,1.0,86.5,5.41,3.9,4.8,5.9,10.0,2.0,1.0,3.0,0.0,0.23,0.0,4.98,101.0,6.31,4.65,5.27,6.82,10.0,2.0,0.0,4.0,0.0,0.33,0.0,6.45,115.5,7.22,5.2,5.8,7.84,10.0,2.0,0.0,4.0,0.0,0.33,0.0,6.39,1,7.87,133.72,38.0
Paul Perkins,FA,RB,0.0,14.0,112.0,8.0,456.0,32.57,4.07,22.0,1.57,22.0,10.43,2.0,0.14,0.0,0.0,15.0,1.07,24.0,1.71,162.0,11.57,10.8,6.0,0.43,0.0,0.0,127.0,9.07,136.0,9.71,28.0,2.0,0.0,0.0,0.0,1.0,61.8,4.41,4.05,2.73,5.54,10.0,1.0,3.0,0.0,0.0,0.0,0.0,4.81,69.3,4.95,4.75,2.79,6.27,11.0,1.0,2.0,0.0,0.0,0.0,0.0,6.38,76.8,5.49,5.5,2.93,7.07,10.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,1,3.79,64.35,69.0
James Starks,FA,RB,0.0,12.0,90.43,7.4,302.14,22.91,3.03,16.0,1.25,30.71,9.2,0.86,0.05,0.86,0.05,25.71,2.13,33.57,2.79,208.57,16.76,7.75,7.43,0.57,2.0,0.18,116.14,9.54,124.0,10.19,23.43,1.82,0.86,0.05,0.01,0.96,66.5,5.26,2.86,5.44,5.52,7.43,1.43,1.43,0.71,1.0,0.15,0.08,4.52,79.36,6.33,3.59,6.13,6.54,7.43,0.86,1.29,1.43,1.0,0.27,0.08,6.22,92.21,7.4,4.38,6.86,7.66,7.14,0.86,1.57,1.43,1.0,0.27,0.08,6.05,3,6.41,109.04,50.0
Alfred Morris,FA,RB,0.0,14.86,135.0,8.79,506.86,32.92,3.65,24.57,1.61,27.71,11.16,1.71,0.11,2.57,0.17,7.0,0.45,10.86,0.71,44.14,2.82,4.97,2.29,0.15,0.0,0.0,142.0,9.24,145.86,9.5,26.86,1.76,0.0,0.0,0.0,1.0,70.53,4.6,3.84,3.57,5.25,9.0,2.14,2.14,1.14,0.43,0.15,0.03,4.8,74.03,4.82,4.38,3.66,5.54,9.86,2.57,0.86,1.0,0.57,0.15,0.05,6.03,77.53,5.05,4.9,3.78,5.92,10.43,2.14,1.0,0.71,0.57,0.13,0.05,5.48,3,2.22,37.81,80.0
Alfred Blue,FA,RB,0.0,14.86,133.57,8.86,514.86,34.32,3.93,26.71,1.78,32.57,11.39,1.57,0.11,1.43,0.09,13.29,0.89,16.29,1.1,70.14,4.59,5.06,2.14,0.14,0.43,0.03,146.86,9.75,149.86,9.96,28.86,1.92,0.86,0.06,0.01,1.0,67.93,4.5,3.41,4.51,4.96,11.0,1.14,0.71,1.29,0.71,0.16,0.05,4.62,74.57,4.95,3.76,4.92,5.41,11.57,0.43,1.14,1.0,0.71,0.13,0.05,5.87,81.21,5.39,4.12,5.38,5.94,11.57,0.86,0.71,1.0,0.71,0.13,0.05,5.26,3,4.58,77.81,63.0
Robert Turbin,FA,RB,0.0,13.71,51.71,3.88,194.86,14.7,3.73,16.57,1.19,19.0,7.57,0.57,0.06,4.29,0.3,19.14,1.33,25.71,1.8,135.43,9.13,6.53,7.0,0.48,0.86,0.06,70.86,5.21,77.43,5.68,23.57,1.67,0.14,0.01,0.0,0.99,63.6,4.47,3.54,3.86,5.12,9.0,1.86,1.86,0.43,0.57,0.08,0.04,4.17,73.17,5.14,4.74,3.84,5.97,8.43,3.0,1.57,0.14,0.57,0.05,0.04,5.78,82.74,5.81,4.86,3.9,6.92,10.0,1.43,1.57,0.14,0.57,0.05,0.04,5.37,3,2.21,37.63,81.0
Charcandrick West,FA,RB,0.0,13.71,96.0,6.4,348.57,23.24,3.03,18.0,1.2,26.86,8.57,1.43,0.09,1.71,0.12,21.71,1.45,29.29,1.97,168.57,11.24,6.89,7.43,0.5,1.43,0.09,117.71,7.85,125.29,8.36,25.43,1.69,0.29,0.02,0.0,0.97,70.0,4.67,2.57,5.77,4.65,8.86,3.14,0.0,0.29,1.43,0.14,0.11,4.06,80.86,5.39,4.0,6.18,5.36,9.14,2.29,0.57,0.29,1.43,0.14,0.11,5.76,91.71,6.11,4.29,6.67,6.15,8.86,2.57,0.57,0.29,1.43,0.14,0.11,5.35,3,4.53,76.99,65.0
DeAndre Washington,FA,RB,0.0,14.0,87.0,6.21,467.0,33.36,5.37,19.0,1.36,30.0,14.36,6.0,0.43,2.0,0.14,17.0,1.21,23.0,1.64,115.0,8.21,6.76,4.0,0.29,0.0,0.0,104.0,7.43,110.0,7.86,23.0,1.64,1.0,0.07,0.01,1.0,68.2,4.87,3.45,5.75,5.08,9.0,4.0,0.0,0.0,1.0,0.08,0.08,4.41,76.7,5.48,4.05,5.85,5.77,10.0,3.0,0.0,0.0,1.0,0.08,0.08,5.75,85.2,6.09,4.7,6.03,6.54,11.0,1.0,1.0,0.0,1.0,0.08,0.08,5.5,1,6.56,111.55,49.0
Andre Ellington,FA,RB,0.0,13.71,61.0,4.89,231.71,19.54,3.91,9.29,0.78,28.57,8.97,0.57,0.05,1.29,0.12,17.71,1.4,26.86,2.13,147.29,11.97,8.09,7.29,0.6,0.29,0.02,78.71,6.3,87.86,7.02,16.57,1.38,0.57,0.05,0.01,0.99,46.19,3.92,3.31,3.0,4.45,11.0,0.71,0.57,1.0,0.43,0.19,0.05,4.04,55.04,4.62,4.39,3.22,5.26,10.71,0.57,0.71,1.29,0.43,0.27,0.05,5.53,63.9,5.32,5.18,3.51,6.14,10.43,0.86,1.29,0.71,0.43,0.17,0.05,5.4,3,0.82,13.86,89.0
Chris Johnson,FA,RB,0.0,7.71,92.43,10.05,381.57,40.63,3.97,14.71,1.71,34.71,12.77,1.0,0.09,1.57,0.23,5.14,0.37,9.14,0.78,38.14,2.85,3.66,1.57,0.11,0.14,0.01,97.57,10.42,101.57,10.83,16.29,1.81,0.71,0.06,0.0,0.8,50.83,5.66,3.73,5.7,5.86,3.71,1.57,0.86,0.86,0.71,0.28,0.07,4.67,53.4,5.85,3.79,5.78,6.11,4.14,1.14,1.57,0.14,0.71,0.08,0.07,5.53,55.97,6.03,3.89,5.88,6.45,4.71,0.57,1.57,0.43,0.43,0.08,0.04,4.75,3,2.88,48.98,76.0
Cameron Artis-Payne,FA,RB,0.0,4.33,39.0,10.14,157.0,40.71,4.02,5.33,1.4,19.67,11.03,0.33,0.05,1.67,0.49,2.33,0.46,2.33,0.46,26.67,5.21,11.2,2.0,0.41,0.0,0.0,41.33,10.6,41.33,10.6,7.33,1.81,0.0,0.0,0.0,0.65,28.37,7.55,4.7,8.34,7.1,2.0,1.0,0.33,0.33,0.67,0.39,0.33,4.06,29.53,7.77,5.03,8.44,7.4,2.33,0.67,0.33,0.33,0.67,0.39,0.33,5.11,30.7,8.0,5.37,8.55,7.83,3.0,0.0,0.33,0.33,0.67,0.39,0.33,4.39,2,0.0,0.0,136.0
Travaris Cadet,FA,RB,0.0,12.71,6.86,0.7,23.43,2.17,3.9,1.29,0.13,12.0,1.9,0.0,0.0,0.0,0.0,33.14,2.58,44.43,3.44,264.0,22.26,8.72,15.0,1.2,2.71,0.2,40.0,3.27,51.29,4.14,16.29,1.33,0.57,0.06,0.02,0.95,43.89,3.54,2.79,3.6,4.15,9.14,0.86,1.86,0.86,0.0,0.09,0.0,3.13,60.46,4.83,4.46,4.23,5.52,8.14,2.14,1.57,0.86,0.0,0.09,0.0,4.97,77.03,6.12,6.03,4.97,6.92,7.86,1.57,2.43,0.86,0.0,0.09,0.0,5.45,3,0.0,0.0,136.0
Shaun Draughn,FA,RB,0.0,13.71,66.0,4.81,192.71,14.36,2.79,12.43,0.89,19.71,6.18,0.0,0.0,2.57,0.17,24.29,1.73,32.29,2.3,200.57,13.97,7.05,7.71,0.54,1.14,0.07,90.29,6.55,98.29,7.11,20.14,1.43,0.57,0.03,0.01,0.99,60.47,4.2,2.37,5.03,4.4,9.14,0.57,2.57,0.86,0.57,0.11,0.04,3.62,72.61,5.07,2.51,5.78,5.19,8.57,0.57,2.86,0.86,0.86,0.14,0.07,4.79,84.76,5.94,2.71,6.61,6.05,8.57,0.57,2.29,1.43,0.86,0.24,0.07,4.61,3,4.53,77.09,64.0
Dwayne Washington,DEN,RB,1.0,12.0,90.0,7.5,265.0,22.08,2.94,11.0,0.92,28.0,8.42,1.0,0.08,1.0,0.08,10.0,0.83,15.0,1.25,62.0,5.17,6.2,5.0,0.42,0.0,0.0,100.0,8.33,105.0,8.75,16.0,1.33,0.0,0.0,0.0,1.0,38.7,3.22,2.85,2.01,4.37,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.76,43.7,3.64,3.1,2.12,4.94,11.0,1.0,0.0,0.0,0.0,0.0,0.0,4.76,48.7,4.06,3.85,2.29,5.56,11.0,1.0,0.0,0.0,0.0,0.0,0.0,4.64,1,1.26,21.41,87.0
Zach Zenner,FA,RB,0.0,11.33,64.33,5.14,242.67,19.24,3.71,15.0,1.1,17.33,6.85,0.67,0.05,2.67,0.19,12.67,0.97,16.33,1.26,134.33,9.94,9.09,6.33,0.48,0.0,0.0,77.0,6.1,80.67,6.4,21.33,1.58,0.67,0.05,0.01,0.93,52.37,3.97,2.78,4.81,4.19,8.67,0.0,1.33,0.0,1.33,0.11,0.11,3.62,58.7,4.45,3.08,5.15,4.69,8.0,0.67,1.33,0.0,1.33,0.11,0.11,4.73,65.03,4.93,3.55,5.54,5.26,8.0,1.33,0.67,0.0,1.33,0.11,0.11,4.34,2,5.43,92.38,56.0
