Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Roschon Johnson,CHI,RB,2.0,15,81,5.4,352,23.47,4.35,16.0,1.07,29,10.87,2,0.13,2,0.13,34,2.27,40,2.67,209,13.93,6.15,6.0,0.4,0,0.0,115,7.67,121,8.07,22.0,1.47,0,0.0,0.0,1.0,68.1,4.54,3.2,3.46,5.37,9,3,1,2,0,0.15,0.0,4.44,85.1,5.67,5.2,4.24,6.47,9,2,2,2,0,0.15,0.0,6.41,102.1,6.81,6.2,5.09,7.64,8,3,2,2,0,0.15,0.0,6.55
Justice Hill,BAL,RB,3.0,16,84,5.25,387,24.19,4.61,18.0,1.12,41,10.94,2,0.12,3,0.19,28,1.75,39,2.44,206,12.88,7.36,8.0,0.5,1,0.06,112,7.0,123,7.69,26.0,1.62,1,0.06,0.01,1.0,81.3,5.08,3.75,4.46,5.65,9,4,1,1,1,0.14,0.07,4.81,95.3,5.96,4.55,4.95,6.54,10,3,1,1,1,0.14,0.07,6.3,109.3,6.83,5.7,5.54,7.5,9,3,2,1,1,0.14,0.07,6.34
Dameon Pierce,HOU,RB,2.0,14,145,10.36,416,29.71,2.87,14.0,1.0,22,8.64,1,0.07,2,0.14,13,0.93,17,1.21,101,7.21,7.77,3.0,0.21,0,0.0,158,11.29,162,11.57,17.0,1.21,0,0.0,0.0,1.0,69.7,4.98,4.05,4.05,5.67,7,2,2,3,0,0.27,0.0,5.39,76.2,5.44,4.55,4.25,6.21,8,1,3,2,0,0.17,0.0,6.29,82.7,5.91,5.05,4.49,6.84,8,2,3,1,0,0.08,0.0,6.02
Kenneth Gainwell,PHI,RB,2.0,16,84,5.25,364,22.75,4.33,19.0,1.19,32,10.81,3,0.19,2,0.12,30,1.88,37,2.31,183,11.44,6.1,11.0,0.69,0,0.0,114,7.12,121,7.56,30.0,1.88,1,0.06,0.01,1.0,67.4,4.21,3.85,2.61,5.35,9,3,4,0,0,0.0,0.0,4.44,82.4,5.15,4.9,2.72,6.56,10,3,3,0,0,0.0,0.0,6.28,97.4,6.09,5.95,3.1,7.73,10,2,4,0,0,0.0,0.0,6.23
Miles Sanders,CAR,RB,2.0,16,129,8.06,432,27.0,3.35,24.0,1.5,48,11.31,1,0.06,1,0.06,27,1.69,41,2.56,154,9.62,5.7,8.0,0.5,0,0.0,156,9.75,170,10.62,32.0,2.0,2,0.12,0.01,1.0,60.6,3.79,2.85,3.27,4.55,10,3,2,1,0,0.07,0.0,4.11,74.1,4.63,3.3,3.83,5.42,10,4,1,1,0,0.07,0.0,5.64,87.6,5.48,4.05,4.46,6.35,11,3,1,1,0,0.07,0.0,5.32
Jaleel McLaughlin,DEN,RB,2.0,17,76,4.47,410,24.12,5.39,16.0,0.94,38,10.88,4,0.24,1,0.06,31,1.82,36,2.12,160,9.41,5.16,5.0,0.29,2,0.12,107,6.29,112,6.59,21.0,1.24,0,0.0,0.0,1.0,75.0,4.41,3.2,4.77,4.82,11,3,1,1,1,0.13,0.06,4.14,90.5,5.32,4.0,5.1,5.8,12,2,1,1,1,0.13,0.06,5.46,106.0,6.24,5.6,5.51,6.86,11,2,2,1,1,0.13,0.06,5.91
Ty Chandler,MIN,RB,3.0,16,102,6.38,461,28.81,4.52,20.0,1.25,31,9.38,3,0.19,3,0.19,21,1.31,25,1.56,159,9.94,7.57,7.0,0.44,0,0.0,123,7.69,127,7.94,27.0,1.69,0,0.0,0.0,1.0,80.0,5.0,2.45,5.88,5.19,10,1,2,2,1,0.23,0.07,4.24,90.5,5.66,2.95,6.26,5.85,9,2,3,1,1,0.14,0.07,5.44,101.0,6.31,3.5,6.69,6.61,9,2,3,1,1,0.14,0.07,5.13
Latavius Murray,FA,RB,0.0,16,79,4.94,300,18.75,3.8,27.0,1.69,29,8.06,2,0.12,4,0.25,17,1.06,22,1.38,119,7.44,7.0,7.0,0.44,0,0.0,96,6.0,101,6.31,34.0,2.12,0,0.0,0.0,1.0,65.9,4.12,3.25,3.68,4.8,10,2,3,1,0,0.07,0.0,3.95,74.4,4.65,3.65,3.89,5.42,10,3,2,1,0,0.07,0.0,5.41,82.9,5.18,4.25,4.14,6.12,10,4,1,1,0,0.07,0.0,4.87
Jerick McKinnon,FA,RB,0.0,12,21,1.75,60,5.0,2.86,7.0,0.58,10,3.67,0,0.0,1,0.08,25,2.08,32,2.67,192,16.0,7.68,10.0,0.83,4,0.33,46,3.83,53,4.42,17.0,1.42,0,0.0,0.0,1.0,59.4,4.95,2.35,5.14,5.31,8,0,2,2,0,0.2,0.0,3.77,71.9,5.99,3.55,5.45,6.42,8,0,2,2,0,0.2,0.0,5.4,84.4,7.03,4.8,5.79,7.64,8,0,1,3,0,0.33,0.0,5.83
Rico Dowdle,DAL,RB,1.0,16,89,5.56,361,22.56,4.06,17.0,1.06,21,9.38,2,0.12,2,0.12,17,1.06,22,1.38,144,9.0,8.47,6.0,0.38,2,0.12,106,6.62,111,6.94,23.0,1.44,0,0.0,0.0,1.0,74.5,4.66,2.3,4.52,5.16,11,0,1,4,0,0.33,0.0,4.09,83.0,5.19,2.85,4.71,5.76,11,0,1,4,0,0.33,0.0,5.27,91.5,5.72,3.6,4.95,6.46,11,0,2,3,0,0.23,0.0,5.02
Jamaal Williams,NO,RB,2.0,13,106,8.15,306,23.54,2.89,19.0,1.46,17,7.23,0,0.0,1,0.08,18,1.38,20,1.54,62,4.77,3.44,1.0,0.08,0,0.0,124,9.54,126,9.69,20.0,1.54,0,0.0,0.0,1.0,42.8,3.29,2.6,2.62,4.18,10,1,2,0,0,0.0,0.0,3.68,51.8,3.98,2.9,3.02,4.95,10,1,2,0,0,0.0,0.0,4.88,60.8,4.68,3.2,3.47,5.77,10,1,2,0,0,0.0,0.0,4.56
Kendre Miller,NO,RB,3.0,8,41,5.12,156,19.5,3.8,10.0,1.25,18,6.12,0,0.0,1,0.12,10,1.25,11,1.38,117,14.62,11.7,5.0,0.62,0,0.0,51,6.38,52,6.5,15.0,1.88,0,0.0,0.0,0.88,33.3,4.16,2.5,4.82,4.54,6,0,1,1,0,0.14,0.0,3.23,38.3,4.79,3.0,5.12,5.21,6,0,1,1,0,0.14,0.0,4.59,43.3,5.41,3.5,5.47,5.96,6,0,0,2,0,0.33,0.0,4.29
Darrynton Evans,CHI,RB,3.0,6,32,5.33,121,20.17,3.78,10.0,1.67,13,8.67,0,0.0,1,0.17,7,1.17,12,2.0,49,8.17,7.0,2.0,0.33,0,0.0,39,6.5,44,7.33,12.0,2.0,0,0.0,0.0,0.78,23.0,3.83,2.75,3.46,4.54,4,1,0,1,0,0.2,0.0,3.06,26.5,4.42,3.5,3.94,5.13,4,1,0,1,0,0.2,0.0,4.48,30.0,5.0,4.25,4.45,5.8,5,0,0,1,0,0.2,0.0,3.93
Elijah Mitchell,SF,RB,2.0,11,75,6.82,281,25.55,3.75,14.0,1.27,18,9.18,0,0.0,2,0.18,6,0.55,8,0.73,14,1.27,2.33,2.0,0.18,0,0.0,81,7.36,83,7.55,16.0,1.45,0,0.0,0.0,1.0,41.5,3.77,2.3,4.97,4.08,9,0,0,2,0,0.22,0.0,3.6,44.5,4.05,2.3,5.19,4.39,8,1,0,2,0,0.22,0.0,4.45,47.5,4.32,2.3,5.45,4.76,8,1,0,2,0,0.22,0.0,3.87
Zamir White,LV,RB,2.0,15,104,6.93,451,30.07,4.34,19.0,1.27,43,8.8,2,0.13,1,0.07,15,1.0,19,1.27,98,6.53,6.53,4.0,0.27,0,0.0,119,7.93,123,8.2,23.0,1.53,1,0.07,0.01,1.0,58.9,3.93,0.8,5.73,4.1,11,0,0,4,0,0.36,0.0,3.23,66.4,4.43,1.2,6.15,4.6,11,0,0,4,0,0.36,0.0,4.35,73.9,4.93,1.5,6.63,5.17,11,0,0,4,0,0.36,0.0,3.94
Royce Freeman,LAR,RB,2.0,11,77,7.0,319,29.0,4.14,17.0,1.55,23,7.36,1,0.09,2,0.18,1,0.09,2,0.18,13,1.18,13.0,1.0,0.09,0,0.0,78,7.09,79,7.18,18.0,1.64,0,0.0,0.0,1.0,45.2,4.11,1.6,4.72,4.5,7,0,2,2,0,0.22,0.0,3.45,45.7,4.15,2.0,4.7,4.62,7,2,1,1,0,0.1,0.0,4.32,46.2,4.2,2.5,4.67,4.81,7,2,1,1,0,0.1,0.0,3.78
Melvin Gordon III,FA,RB,0.0,4,26,6.5,81,20.25,3.12,4.0,1.0,22,12.5,1,0.25,1,0.25,3,0.75,3,0.75,46,11.5,15.33,3.0,0.75,0,0.0,29,7.25,29,7.25,7.0,1.75,1,0.25,0.03,0.65,16.7,4.18,4.95,3.11,5.08,2,1,1,0,0,0.0,0.0,3.07,18.2,4.55,5.7,3.29,5.53,2,2,0,0,0,0.0,0.0,4.25,19.7,4.92,6.2,3.53,6.05,2,2,0,0,0,0.0,0.0,3.64
Jeff Wilson Jr.,MIA,RB,3.0,10,41,4.1,188,18.8,4.59,8.0,0.8,15,7.8,0,0.0,0,0.0,14,1.4,17,1.7,85,8.5,6.07,3.0,0.3,0,0.0,55,5.5,58,5.8,11.0,1.1,0,0.0,0.0,0.96,27.3,2.73,2.95,2.28,3.59,8,1,1,0,0,0.0,0.0,3.08,34.3,3.43,3.75,2.72,4.37,9,0,1,0,0,0.0,0.0,4.25,41.3,4.13,4.0,3.22,5.19,8,1,1,0,0,0.0,0.0,4.11
Emari Demercado,ARI,RB,2.0,14,58,4.14,284,20.29,4.9,12.0,0.86,49,8.43,1,0.07,2,0.14,21,1.5,30,2.14,119,8.5,5.67,4.0,0.29,0,0.0,79,5.64,88,6.29,16.0,1.14,0,0.0,0.0,1.0,52.3,3.74,1.6,4.52,4.14,9,1,2,2,0,0.17,0.0,3.15,62.8,4.49,1.85,4.88,4.94,9,0,3,2,0,0.17,0.0,4.14,73.3,5.24,2.6,5.39,5.79,9,1,2,2,0,0.17,0.0,4.21
Clyde Edwards-Helaire,NO,RB,4.0,15,70,4.67,223,14.87,3.19,12.0,0.8,20,7.27,1,0.07,1,0.07,17,1.13,22,1.47,188,12.53,11.06,7.0,0.47,1,0.07,87,5.8,92,6.13,19.0,1.27,0,0.0,0.0,1.0,53.1,3.54,1.6,4.63,3.9,11,1,1,1,1,0.15,0.07,3.12,61.6,4.11,2.0,5.08,4.48,11,2,0,1,1,0.15,0.07,4.14,70.1,4.67,2.4,5.55,5.13,11,2,0,1,1,0.15,0.07,3.93
Joshua Kelley,TEN,RB,3.0,17,107,6.29,405,23.82,3.79,21.0,1.24,49,9.65,2,0.12,2,0.12,8,0.47,12,0.71,32,1.88,4.0,2.0,0.12,0,0.0,115,6.76,119,7.0,23.0,1.35,1,0.06,0.01,1.0,53.7,3.16,1.6,4.5,3.5,14,1,0,2,0,0.13,0.0,2.92,57.7,3.39,2.1,4.43,3.83,14,1,0,2,0,0.13,0.0,3.93,61.7,3.63,2.1,4.38,4.23,14,1,0,2,0,0.13,0.0,3.41
Chase Brown,CIN,RB,3.0,12,44,3.67,179,14.92,4.07,6.0,0.5,31,7.33,2,0.17,0,0.0,14,1.17,15,1.25,156,13.0,11.14,4.0,0.33,1,0.08,58,4.83,59,4.92,10.0,0.83,0,0.0,0.0,1.0,39.5,3.29,1.8,4.76,3.6,8,3,0,0,1,0.09,0.09,2.9,46.5,3.88,2.55,5.11,4.22,8,3,0,0,1,0.09,0.09,3.87,53.5,4.46,3.3,5.51,4.9,10,1,0,0,1,0.09,0.09,4.02
Chris Rodriguez Jr.,WAS,RB,3.0,11,51,4.64,247,22.45,4.84,14.0,1.27,16,8.73,0,0.0,2,0.18,2,0.18,2,0.18,12,1.09,6.0,1.0,0.09,0,0.0,53,4.82,53,4.82,15.0,1.36,1,0.09,0.02,1.0,35.9,3.26,2.3,5.23,3.49,10,0,0,0,1,0.1,0.1,3.07,36.9,3.35,2.3,5.37,3.61,10,0,0,0,1,0.1,0.1,3.8,37.9,3.45,2.3,5.52,3.79,10,0,0,0,1,0.1,0.1,3.19
Tony Jones Jr.,ARI,RB,4.5,7,26,3.71,95,13.57,3.65,11.0,1.57,19,8.14,0,0.0,2,0.29,7,1.0,10,1.43,37,5.29,5.29,3.0,0.43,0,0.0,33,4.71,36,5.14,14.0,2.0,0,0.0,0.0,0.84,25.2,3.6,1.3,5.48,3.8,5,1,0,0,1,0.17,0.17,2.51,28.7,4.1,1.7,5.52,4.38,5,1,0,1,0,0.17,0.0,3.65,32.2,4.6,2.7,5.66,5.02,5,1,0,1,0,0.17,0.0,3.2
Kevin Harris,NE,RB,3.0,4,16,4.0,65,16.25,4.06,2.0,0.5,18,10.25,0,0.0,1,0.25,3,0.75,3,0.75,58,14.5,19.33,2.0,0.5,0,0.0,19,4.75,19,4.75,4.0,1.0,0,0.0,0.0,0.65,18.3,4.58,4.5,3.71,5.33,2,0,2,0,0,0.0,0.0,2.85,19.8,4.95,5.0,3.77,5.81,2,0,2,0,0,0.0,0.0,3.61,21.3,5.32,5.3,3.9,6.38,2,2,0,0,0,0.0,0.0,3.33
Tony Jones Jr.,ARI,RB,4.5,7,26,3.71,95,13.57,3.65,11.0,1.57,19,8.14,0,0.0,2,0.29,7,1.0,10,1.43,37,5.29,5.29,1.0,0.14,0,0.0,33,4.71,36,5.14,12.0,1.71,0,0.0,0.0,0.84,25.2,3.6,1.3,5.48,3.8,5,1,0,0,1,0.17,0.17,2.51,28.7,4.1,1.7,5.52,4.38,5,1,0,1,0,0.17,0.0,3.51,32.2,4.6,2.7,5.66,5.02,5,1,0,1,0,0.17,0.0,3.2
Michael Carter,ARI,RB,7.0,15,30,2.0,187,12.47,6.23,9.0,0.6,21,7.73,1,0.07,0,0.0,24,1.6,31,2.07,101,6.73,4.21,5.0,0.33,1,0.07,54,3.6,61,4.07,14.0,0.93,0,0.0,0.0,1.0,34.8,2.32,1.9,3.11,2.82,14,0,0,1,0,0.07,0.0,2.39,46.8,3.12,2.5,3.38,3.77,13,1,0,1,0,0.07,0.0,3.48,58.8,3.92,2.9,3.84,4.72,11,3,0,1,0,0.07,0.0,3.55
Tony Jones Jr.,ARI,RB,4.5,7,26,3.71,95,13.57,3.65,7.0,1.0,19,8.14,0,0.0,2,0.29,7,1.0,10,1.43,37,5.29,5.29,3.0,0.43,0,0.0,33,4.71,36,5.14,10.0,1.43,0,0.0,0.0,0.84,25.2,3.6,1.3,5.48,3.8,5,1,0,0,1,0.17,0.17,2.51,28.7,4.1,1.7,5.52,4.38,5,1,0,1,0,0.17,0.0,3.37,32.2,4.6,2.7,5.66,5.02,5,1,0,1,0,0.17,0.0,3.2
Salvon Ahmed,IND,RB,2.0,9,22,2.44,61,6.78,2.77,3.0,0.33,10,4.78,0,0.0,1,0.11,16,1.78,23,2.56,88,9.78,5.5,4.0,0.44,1,0.11,38,4.22,45,5.0,7.0,0.78,0,0.0,0.0,0.93,26.9,2.99,1.2,3.76,3.47,7,0,2,0,0,0.0,0.0,2.19,34.9,3.88,2.2,4.29,4.41,6,1,2,0,0,0.0,0.0,3.3,42.9,4.77,3.2,4.9,5.4,6,1,2,0,0,0.0,0.0,3.65
Tony Jones Jr.,ARI,RB,4.5,7,26,3.71,95,13.57,3.65,7.0,1.0,19,8.14,0,0.0,2,0.29,7,1.0,10,1.43,37,5.29,5.29,1.0,0.14,0,0.0,33,4.71,36,5.14,8.0,1.14,0,0.0,0.0,0.84,25.2,3.6,1.3,5.48,3.8,5,1,0,0,1,0.17,0.17,2.51,28.7,4.1,1.7,5.52,4.38,5,1,0,1,0,0.17,0.0,3.22,32.2,4.6,2.7,5.66,5.02,5,1,0,1,0,0.17,0.0,3.2
Ty Johnson,BUF,RB,2.0,9,30,3.33,132,14.67,4.4,8.0,0.89,13,6.0,0,0.0,0,0.0,7,0.78,7,0.78,62,6.89,8.86,2.0,0.22,1,0.11,37,4.11,37,4.11,10.0,1.11,0,0.0,0.0,0.93,25.4,2.82,1.9,3.81,3.26,7,1,0,1,0,0.12,0.0,2.45,28.9,3.21,1.9,4.26,3.66,7,1,0,1,0,0.12,0.0,3.15,32.4,3.6,2.2,4.74,4.11,7,1,0,1,0,0.12,0.0,2.88
Dalvin Cook,DAL,RB,2.0,15,67,4.47,214,14.27,3.19,10.0,0.67,14,6.4,0,0.0,0,0.0,15,1.0,20,1.33,78,5.2,5.2,3.0,0.2,0,0.0,82,5.47,87,5.8,13.0,0.87,2,0.13,0.02,1.0,25.2,1.68,1.4,1.56,2.43,14,1,0,0,0,0.0,0.0,2.11,32.7,2.18,1.9,1.9,3.04,14,1,0,0,0,0.0,0.0,2.99,40.2,2.68,2.3,2.3,3.67,14,1,0,0,0,0.0,0.0,2.97
Patrick Taylor Jr.,SF,RB,5.0,11,32,2.91,141,12.82,4.41,7.0,0.64,24,7.36,1,0.09,0,0.0,11,1.0,17,1.55,49,4.45,4.45,4.0,0.36,0,0.0,43,3.91,49,4.45,11.0,1.0,0,0.0,0.0,1.0,19.0,1.73,1.5,1.67,2.46,10,1,0,0,0,0.0,0.0,2.03,24.5,2.23,2.0,1.86,3.12,10,1,0,0,0,0.0,0.0,2.99,30.0,2.73,2.5,2.17,3.79,10,1,0,0,0,0.0,0.0,2.96
Chase Edmonds,TB,RB,2.0,13,49,3.77,176,13.54,3.59,8.0,0.62,21,8.54,1,0.08,0,0.0,14,1.08,17,1.31,81,6.23,5.79,5.0,0.38,0,0.0,63,4.85,66,5.08,13.0,1.0,0,0.0,0.0,1.0,25.7,1.98,1.3,1.85,2.74,11,2,0,0,0,0.0,0.0,2.12,32.7,2.52,1.4,2.38,3.31,11,1,1,0,0,0.0,0.0,2.89,39.7,3.05,1.9,2.98,3.92,11,1,1,0,0,0.0,0.0,2.83
Pierre Strong Jr.,CLE,RB,4.0,17,63,3.71,291,17.12,4.62,10.0,0.59,40,8.12,2,0.12,1,0.06,5,0.29,8,0.47,47,2.76,9.4,1.0,0.06,0,0.0,68,4.0,71,4.18,11.0,0.65,1,0.06,0.01,1.0,37.8,2.22,1.1,2.64,2.82,13,3,1,0,0,0.0,0.0,1.98,40.3,2.37,2.0,2.65,3.04,14,2,1,0,0,0.0,0.0,2.76,42.8,2.52,2.0,2.7,3.31,15,1,1,0,0,0.0,0.0,2.54
Cordarrelle Patterson,PIT,RB,3.0,14,50,3.57,181,12.93,3.62,9.0,0.64,18,5.29,0,0.0,0,0.0,9,0.64,12,0.86,38,2.71,4.22,2.0,0.14,1,0.07,59,4.21,62,4.43,11.0,0.79,0,0.0,0.0,1.0,27.9,1.99,1.2,2.04,2.69,12,2,0,0,0,0.0,0.0,2.0,32.4,2.31,1.6,2.11,3.14,12,2,0,0,0,0.0,0.0,2.73,36.9,2.64,1.85,2.24,3.63,13,1,0,0,0,0.0,0.0,2.64
Damien Harris,FA,RB,0.0,7,23,3.29,94,13.43,4.09,9.0,1.29,11,5.14,0,0.0,1,0.14,2,0.29,2,0.29,16,2.29,8.0,1.0,0.14,0,0.0,25,3.57,25,3.57,10.0,1.43,0,0.0,0.0,0.84,17.0,2.43,1.5,3.19,2.93,6,0,1,0,0,0.0,0.0,1.78,18.0,2.57,1.5,3.19,3.15,6,0,1,0,0,0.0,0.0,2.57,19.0,2.71,1.5,3.23,3.41,6,0,1,0,0,0.0,0.0,1.94
Matt Breida,FA,RB,0.0,17,55,3.24,151,8.88,2.75,7.0,0.41,9,4.65,0,0.0,1,0.06,17,1.0,21,1.24,88,5.18,5.18,2.0,0.12,0,0.0,72,4.24,76,4.47,9.0,0.53,0,0.0,0.0,1.0,29.9,1.76,1.1,2.4,2.28,15,0,2,0,0,0.0,0.0,1.8,38.4,2.26,1.4,3.0,2.81,15,0,2,0,0,0.0,0.0,2.4,46.9,2.76,1.6,3.63,3.37,15,0,1,1,0,0.06,0.0,2.52
Ameer Abdullah,LV,RB,4.0,17,15,0.88,89,5.24,5.93,6.0,0.35,12,3.47,0,0.0,0,0.0,19,1.12,24,1.41,131,7.71,6.89,4.0,0.24,0,0.0,34,2.0,39,2.29,10.0,0.59,0,0.0,0.0,1.0,22.0,1.29,1.3,1.15,2.02,17,0,0,0,0,0.0,0.0,1.56,31.5,1.85,1.8,1.42,2.78,16,1,0,0,0,0.0,0.0,2.35,41.0,2.41,2.3,1.72,3.55,16,1,0,0,0,0.0,0.0,2.57
Israel Abanikanda,SF,RB,4.0,7,22,3.14,70,10.0,3.18,3.0,0.43,12,5.57,0,0.0,0,0.0,7,1.0,11,1.57,43,6.14,6.14,2.0,0.29,0,0.0,29,4.14,33,4.71,5.0,0.71,1,0.14,0.03,0.84,9.3,1.33,1.0,1.51,1.94,7,0,0,0,0,0.0,0.0,1.38,12.8,1.83,2.1,1.7,2.62,7,0,0,0,0,0.0,0.0,2.33,16.3,2.33,2.6,2.16,3.24,7,0,0,0,0,0.0,0.0,2.35
Jordan Mason,SF,RB,6.0,16,40,2.5,206,12.88,5.15,13.0,0.81,26,6.06,1,0.06,3,0.19,3,0.19,4,0.25,31,1.94,10.33,1.0,0.06,0,0.0,43,2.69,44,2.75,14.0,0.88,0,0.0,0.0,1.0,41.7,2.61,0.65,4.02,2.97,12,1,2,1,0,0.07,0.0,1.82,43.2,2.7,0.65,4.09,3.11,13,0,2,1,0,0.07,0.0,2.31,44.7,2.79,0.65,4.17,3.3,13,1,1,1,0,0.07,0.0,1.95
Gary Brightwell,CIN,RB,4.0,4,9,2.25,19,4.75,2.11,1.0,0.25,5,2.75,0,0.0,0,0.0,5,1.25,7,1.75,47,11.75,9.4,2.0,0.5,0,0.0,14,3.5,16,4.0,3.0,0.75,0,0.0,0.0,0.65,6.6,1.65,1.5,1.52,2.4,4,0,0,0,0,0.0,0.0,1.27,9.1,2.28,2.25,1.88,3.18,4,0,0,0,0,0.0,0.0,2.04,11.6,2.9,3.0,2.29,3.97,4,0,0,0,0,0.0,0.0,2.07
Tyler Goodson,IND,RB,3.0,6,13,2.17,87,14.5,6.69,4.0,0.67,31,8.17,1,0.17,0,0.0,6,1.0,9,1.5,34,5.67,5.67,1.0,0.17,0,0.0,19,3.17,22,3.67,5.0,0.83,0,0.0,0.0,0.78,12.1,2.02,0.7,3.11,2.45,5,0,1,0,0,0.0,0.0,1.27,15.1,2.52,1.2,3.41,3.03,5,0,1,0,0,0.0,0.0,2.03,18.1,3.02,1.95,3.73,3.66,5,0,1,0,0,0.0,0.0,2.04
Isaiah Spiller,LV,RB,3.0,9,37,4.11,96,10.67,2.59,1.0,0.11,8,3.56,0,0.0,0,0.0,6,0.67,6,0.67,34,3.78,5.67,1.0,0.11,0,0.0,43,4.78,43,4.78,2.0,0.22,0,0.0,0.0,0.93,13.0,1.44,0.8,1.56,2.09,8,1,0,0,0,0.0,0.0,1.51,16.0,1.78,1.3,1.61,2.58,9,0,0,0,0,0.0,0.0,1.99,19.0,2.11,1.8,1.77,3.08,9,0,0,0,0,0.0,0.0,2.25
Ronnie Rivers,LAR,RB,3.0,9,32,3.56,129,14.33,4.03,4.0,0.44,10,4.0,0,0.0,0,0.0,5,0.56,5,0.56,22,2.44,4.4,1.0,0.11,0,0.0,37,4.11,37,4.11,5.0,0.56,0,0.0,0.0,0.93,15.1,1.68,0.4,2.24,2.21,7,2,0,0,0,0.0,0.0,1.35,17.6,1.96,0.9,2.41,2.57,8,1,0,0,0,0.0,0.0,1.94,20.1,2.23,1.4,2.61,2.96,8,1,0,0,0,0.0,0.0,2.0
Chris Brooks,GB,RB,3.0,4,19,4.75,106,26.5,5.58,2.0,0.5,52,21.75,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,4.75,19,4.75,2.0,0.5,0,0.0,0.0,0.65,10.6,2.65,2.0,2.87,3.29,3,1,0,0,0,0.0,0.0,1.68,10.6,2.65,2.0,2.87,3.33,3,1,0,0,0,0.0,0.0,1.94,10.6,2.65,2.0,2.87,3.43,3,1,0,0,0,0.0,0.0,1.71
D'Ernest Johnson,JAC,RB,3.0,17,41,2.41,108,6.35,2.63,5.0,0.29,19,4.24,0,0.0,0,0.0,10,0.59,12,0.71,140,8.24,14.0,6.0,0.35,0,0.0,51,3.0,53,3.12,11.0,0.65,0,0.0,0.0,1.0,24.8,1.46,0.8,2.0,1.98,15,2,0,0,0,0.0,0.0,1.42,29.8,1.75,0.8,2.26,2.34,15,2,0,0,0,0.0,0.0,1.89,34.8,2.05,0.8,2.56,2.73,16,1,0,0,0,0.0,0.0,1.72
Emanuel Wilson,GB,RB,4.0,7,14,2.0,85,12.14,6.07,2.0,0.29,31,8.71,1,0.14,0,0.0,4,0.57,5,0.71,23,3.29,5.75,1.0,0.14,0,0.0,18,2.57,19,2.71,3.0,0.43,0,0.0,0.0,0.84,10.8,1.54,1.2,1.59,2.22,7,0,0,0,0,0.0,0.0,1.37,12.8,1.83,1.7,1.76,2.6,7,0,0,0,0,0.0,0.0,1.88,14.8,2.11,2.2,2.0,3.0,7,0,0,0,0,0.0,0.0,1.97
Keaontay Ingram,KC,RB,4.0,7,35,5.0,74,10.57,2.11,4.0,0.57,14,8.29,0,0.0,0,0.0,4,0.57,4,0.57,26,3.71,6.5,1.0,0.14,0,0.0,39,5.57,39,5.57,5.0,0.71,0,0.0,0.0,0.84,10.0,1.43,0.8,1.82,1.99,6,1,0,0,0,0.0,0.0,1.4,12.0,1.71,0.8,2.2,2.3,6,1,0,0,0,0.0,0.0,1.86,14.0,2.0,0.8,2.58,2.66,6,1,0,0,0,0.0,0.0,1.62
Deuce Vaughn,DAL,RB,3.0,7,23,3.29,40,5.71,1.74,1.0,0.14,13,4.0,0,0.0,0,0.0,7,1.0,7,1.0,40,5.71,5.71,1.0,0.14,0,0.0,30,4.29,30,4.29,2.0,0.29,0,0.0,0.0,0.84,8.0,1.14,0.9,0.99,1.85,7,0,0,0,0,0.0,0.0,1.28,11.5,1.64,1.4,1.47,2.44,7,0,0,0,0,0.0,0.0,1.79,15.0,2.14,1.9,1.96,3.05,7,0,0,0,0,0.0,0.0,2.02
La'Mical Perine,FA,RB,0.0,5,22,4.4,77,15.4,3.5,3.0,0.6,10,2.2,0,0.0,0,0.0,3,0.6,5,1.0,33,6.6,11.0,1.0,0.2,0,0.0,25,5.0,27,5.4,4.0,0.8,0,0.0,0.0,0.72,11.0,2.2,0.0,4.86,2.39,4,0,0,1,0,0.25,0.0,1.31,12.5,2.5,0.0,5.53,2.67,4,0,0,1,0,0.25,0.0,1.79,14.0,2.8,0.0,6.21,2.99,4,0,0,1,0,0.25,0.0,1.48
