Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Bryce Brown,FA,RB,0.0,3,25,8.33,72,24.0,2.88,6.0,2.0,18,9.0,0,0.0,1,0.33,0,0.0,2,0.67,0,0.0,0.0,0.0,0.0,0,0.0,25,8.33,27,9.0,6.0,2.0,0,0.0,0.0,0.56,13.2,4.4,4.3,3.55,5.18,2,0,1,0,0,0.0,0.0,2.62,13.2,4.4,4.3,3.55,5.25,2,1,0,0,0,0.0,0.0,3.63,13.2,4.4,4.3,3.55,5.4,2,1,0,0,0,0.0,0.0,2.67
Donald Brown,FA,RB,0.0,10,59,5.9,229,22.9,3.88,12.0,1.2,53,10.2,1,0.1,1,0.1,8,0.8,13,1.3,88,8.8,11.0,2.0,0.2,0,0.0,67,6.7,72,7.2,14.0,1.4,0,0.0,0.0,0.96,37.7,3.77,0.75,4.76,4.12,6,1,1,2,0,0.25,0.0,2.89,41.7,4.17,0.75,5.32,4.5,6,1,2,1,0,0.11,0.0,3.57,45.7,4.57,0.75,5.88,4.95,7,0,2,1,0,0.11,0.0,3.04
Lorenzo Taliaferro,FA,RB,0.0,3,13,4.33,47,15.67,3.62,2.0,0.67,7,4.33,0,0.0,1,0.33,5,1.67,5,1.67,29,9.67,5.8,2.0,0.67,0,0.0,18,6.0,18,6.0,4.0,1.33,0,0.0,0.0,0.56,13.6,4.53,2.4,5.33,4.82,2,0,0,1,0,0.5,0.0,2.27,16.1,5.37,2.9,5.9,5.64,2,0,0,1,0,0.5,0.0,3.23,18.6,6.2,3.4,6.47,6.55,2,0,0,1,0,0.5,0.0,2.88
Zac Stacy,FA,RB,0.0,8,31,3.88,89,11.12,2.87,4.0,0.5,18,5.75,0,0.0,1,0.12,9,1.12,12,1.5,65,8.12,7.22,4.0,0.5,0,0.0,40,5.0,43,5.38,8.0,1.0,0,0.0,0.0,0.88,21.4,2.68,1.85,3.12,3.25,6,1,1,0,0,0.0,0.0,2.28,25.9,3.24,2.35,3.41,3.9,6,1,1,0,0,0.0,0.0,3.19,30.4,3.8,2.85,3.72,4.61,6,1,1,0,0,0.0,0.0,3.11
Pierre Thomas,FA,RB,0.0,5,15,3.0,64,12.8,4.27,3.0,0.6,11,4.8,0,0.0,0,0.0,9,1.8,11,2.2,84,16.8,9.33,4.0,0.8,0,0.0,24,4.8,26,5.2,7.0,1.4,0,0.0,0.0,0.72,14.8,2.96,1.2,3.55,3.48,4,0,1,0,0,0.0,0.0,1.73,19.3,3.86,1.7,4.99,4.23,4,0,0,1,0,0.25,0.0,3.02,23.8,4.76,2.2,6.44,5.03,4,0,0,1,0,0.25,0.0,2.69
Kerwynn Williams,FA,RB,0.0,6,27,4.5,142,23.67,5.26,6.0,1.0,35,13.67,0,0.0,1,0.17,2,0.33,2,0.33,16,2.67,8.0,1.0,0.17,0,0.0,29,4.83,29,4.83,7.0,1.17,1,0.17,0.03,0.78,19.8,3.3,1.55,4.59,3.64,5,0,0,1,0,0.2,0.0,2.21,20.8,3.47,1.8,4.62,3.87,5,0,0,1,0,0.2,0.0,2.94,21.8,3.63,2.05,4.65,4.17,5,0,1,0,0,0.0,0.0,2.33
Mike Davis,FA,RB,0.0,6,35,5.83,58,9.67,1.66,5.0,0.83,13,4.5,0,0.0,0,0.0,7,1.17,13,2.17,38,6.33,5.43,1.0,0.17,0,0.0,42,7.0,48,8.0,6.0,1.0,0,0.0,0.0,0.78,9.6,1.6,1.45,1.81,2.23,6,0,0,0,0,0.0,0.0,1.78,13.1,2.18,2.2,2.21,2.93,6,0,0,0,0,0.0,0.0,2.73,16.6,2.77,2.95,2.64,3.66,6,0,0,0,0,0.0,0.0,2.7
David Cobb,FA,RB,0.0,7,52,7.43,146,20.86,2.81,6.0,0.86,12,6.14,0,0.0,1,0.14,1,0.14,2,0.29,-2,-0.29,-2.0,0.0,0.0,0,0.0,53,7.57,54,7.71,6.0,0.86,0,0.0,0.0,0.84,20.4,2.91,0.9,4.79,3.18,6,0,0,1,0,0.17,0.0,2.2,20.9,2.99,0.9,4.77,3.31,6,0,0,1,0,0.17,0.0,2.67,21.4,3.06,0.9,4.76,3.49,6,0,0,1,0,0.17,0.0,2.3
Andre Williams,FA,RB,0.0,16,88,5.5,257,16.06,2.92,11.0,0.69,35,8.12,0,0.0,1,0.06,1,0.06,3,0.19,7,0.44,7.0,1.0,0.06,0,0.0,89,5.56,91,5.69,12.0,0.75,0,0.0,0.0,1.0,34.4,2.15,1.35,2.43,2.78,14,1,1,0,0,0.0,0.0,2.22,34.9,2.18,1.35,2.45,2.85,15,0,1,0,0,0.0,0.0,2.62,35.4,2.21,1.35,2.48,2.97,15,1,0,0,0,0.0,0.0,2.3
Roy Helu,FA,RB,0.0,9,17,1.89,39,4.33,2.29,4.0,0.44,12,2.67,0,0.0,0,0.0,9,1.0,16,1.78,75,8.33,8.33,6.0,0.67,1,0.11,26,2.89,33,3.67,10.0,1.11,0,0.0,0.0,0.93,17.4,1.93,1.2,2.99,2.37,8,0,1,0,0,0.0,0.0,1.66,21.9,2.43,1.7,3.34,2.95,8,0,1,0,0,0.0,0.0,2.62,26.4,2.93,2.2,3.74,3.55,8,0,1,0,0,0.0,0.0,2.47
Matt Asiata,FA,RB,0.0,16,29,1.81,112,7.0,3.86,3.0,0.19,19,4.81,0,0.0,0,0.0,19,1.19,22,1.38,132,8.25,6.95,5.0,0.31,0,0.0,48,3.0,51,3.19,8.0,0.5,0,0.0,0.0,1.0,24.4,1.52,1.25,1.25,2.33,16,0,0,0,0,0.0,0.0,1.75,33.9,2.12,2.0,1.58,3.09,16,0,0,0,0,0.0,0.0,2.61,43.4,2.71,3.0,2.02,3.84,16,0,0,0,0,0.0,0.0,3.05
Andre Williams,FA,RB,0.0,16,88,5.5,257,16.06,2.92,11.0,0.69,35,8.12,0,0.0,1,0.06,1,0.06,3,0.19,7,0.44,7.0,0.0,0.0,0,0.0,89,5.56,91,5.69,11.0,0.69,0,0.0,0.0,1.0,34.4,2.15,1.35,2.43,2.78,14,1,1,0,0,0.0,0.0,2.22,34.9,2.18,1.35,2.45,2.85,15,0,1,0,0,0.0,0.0,2.59,35.4,2.21,1.35,2.48,2.97,15,1,0,0,0,0.0,0.0,2.3
Jamize Olawale,FA,RB,0.0,14,24,1.71,110,7.86,4.58,9.0,0.64,19,5.14,0,0.0,1,0.07,9,0.64,11,0.79,84,6.0,9.33,5.0,0.36,0,0.0,33,2.36,35,2.5,14.0,1.0,0,0.0,0.0,1.0,25.4,1.81,1.35,2.39,2.36,12,1,1,0,0,0.0,0.0,1.73,29.9,2.14,1.5,2.67,2.73,12,2,0,0,0,0.0,0.0,2.44,34.4,2.46,1.5,3.02,3.14,12,2,0,0,0,0.0,0.0,2.11
Akeem Hunt,FA,RB,0.0,7,17,2.43,96,13.71,5.65,6.0,0.86,25,10.86,2,0.29,0,0.0,6,0.86,10,1.43,39,5.57,6.5,2.0,0.29,0,0.0,23,3.29,27,3.86,8.0,1.14,0,0.0,0.0,0.84,13.5,1.93,0.9,1.98,2.63,6,1,0,0,0,0.0,0.0,1.5,16.5,2.36,1.4,2.2,3.17,7,0,0,0,0,0.0,0.0,2.42,19.5,2.79,1.9,2.45,3.75,7,0,0,0,0,0.0,0.0,2.21
Damien Williams,FA,RB,0.0,16,16,1.0,59,3.69,3.69,2.0,0.12,19,3.12,0,0.0,0,0.0,21,1.31,28,1.75,142,8.88,6.76,6.0,0.38,1,0.06,37,2.31,44,2.75,8.0,0.5,1,0.06,0.03,1.0,24.1,1.51,0.75,2.2,2.0,15,0,1,0,0,0.0,0.0,1.37,34.6,2.16,1.5,2.66,2.77,14,1,1,0,0,0.0,0.0,2.23,45.1,2.82,2.25,3.15,3.56,14,1,1,0,0,0.0,0.0,2.6
Terron Ward,FA,RB,0.0,13,29,2.23,95,7.31,3.28,5.0,0.38,13,2.85,0,0.0,1,0.08,9,0.69,13,1.0,73,5.62,8.11,3.0,0.23,0,0.0,38,2.92,42,3.23,8.0,0.62,0,0.0,0.0,1.0,22.8,1.75,0.7,4.02,2.0,12,0,0,0,1,0.08,0.08,1.63,27.3,2.1,1.2,4.14,2.41,12,0,0,1,0,0.08,0.0,2.19,31.8,2.45,1.7,4.3,2.86,12,0,0,1,0,0.08,0.0,2.26
Dan Herron,FA,RB,0.0,10,25,2.5,79,7.9,3.16,4.0,0.4,8,3.2,0,0.0,0,0.0,9,0.9,10,1.0,47,4.7,5.22,1.0,0.1,0,0.0,34,3.4,35,3.5,5.0,0.5,0,0.0,0.0,0.96,12.6,1.26,1.3,1.0,2.04,10,0,0,0,0,0.0,0.0,1.63,17.1,1.71,1.55,1.37,2.59,10,0,0,0,0,0.0,0.0,2.18,21.6,2.16,1.9,1.84,3.13,10,0,0,0,0,0.0,0.0,2.28
Fozzy Whittaker,FA,RB,0.0,15,25,1.67,108,7.2,4.32,7.0,0.47,16,4.6,0,0.0,1,0.07,12,0.8,15,1.0,64,4.27,5.33,2.0,0.13,0,0.0,37,2.47,40,2.67,9.0,0.6,0,0.0,0.0,1.0,23.2,1.55,1.0,2.25,2.04,14,0,1,0,0,0.0,0.0,1.48,29.2,1.95,1.3,2.44,2.55,14,0,1,0,0,0.0,0.0,2.11,35.2,2.35,1.8,2.68,3.09,14,1,0,0,0,0.0,0.0,2.22
Taiwan Jones,FA,RB,0.0,12,16,1.33,74,6.17,4.62,3.0,0.25,19,3.92,0,0.0,0,0.0,7,0.58,9,0.75,106,8.83,15.14,4.0,0.33,1,0.08,23,1.92,25,2.08,7.0,0.58,1,0.08,0.04,1.0,22.0,1.83,0.35,3.7,2.13,10,1,0,1,0,0.09,0.0,1.33,25.5,2.12,0.6,3.87,2.48,11,0,0,1,0,0.09,0.0,1.86,29.0,2.42,0.85,4.05,2.87,11,0,0,1,0,0.09,0.0,1.82
Joey Iosefa,FA,RB,0.0,2,15,7.5,51,25.5,3.4,2.0,1.0,15,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,15,7.5,15,7.5,2.0,1.0,0,0.0,0.0,0.44,5.1,2.55,2.55,3.61,2.99,2,0,0,0,0,0.0,0.0,1.31,5.1,2.55,2.55,3.61,3.03,2,0,0,0,0,0.0,0.0,1.82,5.1,2.55,2.55,3.61,3.12,2,0,0,0,0,0.0,0.0,1.33
Josh Robinson,FA,RB,0.0,5,17,3.4,39,7.8,2.29,3.0,0.6,8,5.4,0,0.0,0,0.0,6,1.2,6,1.2,33,6.6,5.5,2.0,0.4,0,0.0,23,4.6,23,4.6,5.0,1.0,1,0.2,0.04,0.72,5.2,1.04,1.1,2.02,1.41,5,0,0,0,0,0.0,0.0,1.06,8.2,1.64,1.1,2.98,2.04,4,1,0,0,0,0.0,0.0,1.74,11.2,2.24,1.1,4.0,2.67,4,1,0,0,0,0.0,0.0,1.42
Stevan Ridley,FA,RB,0.0,8,36,4.5,90,11.25,2.5,5.0,0.62,13,6.5,0,0.0,0,0.0,4,0.5,5,0.62,-2,-0.25,-0.5,1.0,0.12,0,0.0,40,5.0,41,5.12,6.0,0.75,0,0.0,0.0,0.88,8.8,1.1,0.25,1.58,1.59,8,0,0,0,0,0.0,0.0,1.1,10.8,1.35,0.5,1.67,1.95,8,0,0,0,0,0.0,0.0,1.69,12.8,1.6,0.8,1.83,2.32,8,0,0,0,0,0.0,0.0,1.56
Kenjon Barner,FA,RB,0.0,10,28,2.8,124,12.4,4.43,6.0,0.6,19,5.0,0,0.0,0,0.0,9,0.9,12,1.2,22,2.2,2.44,1.0,0.1,0,0.0,37,3.7,40,4.0,7.0,0.7,1,0.1,0.03,0.96,12.6,1.26,0.0,1.82,1.75,10,0,0,0,0,0.0,0.0,1.06,17.1,1.71,0.0,2.39,2.25,9,1,0,0,0,0.0,0.0,1.61,21.6,2.16,0.15,3.06,2.75,9,1,0,0,0,0.0,0.0,1.51
Zach Line,FA,RB,0.0,16,6,0.38,10,0.62,1.67,3.0,0.19,3,0.62,0,0.0,2,0.12,6,0.38,9,0.56,95,5.94,15.83,4.0,0.25,1,0.06,12,0.75,15,0.94,7.0,0.44,0,0.0,0.0,1.0,28.5,1.78,0.3,2.6,2.26,13,3,0,0,0,0.0,0.0,1.12,31.5,1.97,0.55,2.68,2.52,15,1,0,0,0,0.0,0.0,1.54,34.5,2.16,0.8,2.78,2.81,15,1,0,0,0,0.0,0.0,1.54
Patrick DiMarco,FA,RB,0.0,16,1,0.06,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,13,0.81,17,1.06,110,6.88,8.46,9.0,0.56,2,0.12,14,0.88,18,1.12,9.0,0.56,0,0.0,0.0,1.0,23.0,1.44,0.2,3.46,1.7,15,0,0,1,0,0.07,0.0,0.97,29.5,1.84,0.45,3.83,2.16,15,0,0,1,0,0.07,0.0,1.53,36.0,2.25,0.7,4.24,2.64,15,0,0,1,0,0.07,0.0,1.54
Orleans Darkwa,FA,RB,0.0,16,36,2.25,153,9.56,4.25,7.0,0.44,17,4.44,0,0.0,1,0.06,3,0.19,5,0.31,31,1.94,10.33,2.0,0.12,0,0.0,39,2.44,41,2.56,9.0,0.56,0,0.0,0.0,1.0,24.4,1.52,0.1,2.73,1.92,15,0,0,1,0,0.07,0.0,1.16,25.9,1.62,0.1,2.77,2.05,15,0,1,0,0,0.0,0.0,1.4,27.4,1.71,0.1,2.82,2.23,15,0,1,0,0,0.0,0.0,1.19
Rex Burkhead,FA,RB,0.0,16,4,0.25,4,0.25,1.0,1.0,0.06,2,0.25,0,0.0,0,0.0,10,0.62,15,0.94,94,5.88,9.4,4.0,0.25,1,0.06,14,0.88,19,1.19,5.0,0.31,1,0.06,0.07,1.0,13.8,0.86,0.65,1.85,1.19,15,1,0,0,0,0.0,0.0,0.86,18.8,1.18,1.15,2.02,1.61,15,1,0,0,0,0.0,0.0,1.38,23.8,1.49,1.65,2.22,2.05,15,1,0,0,0,0.0,0.0,1.6
Zach Zenner,FA,RB,0.0,6,17,2.83,60,10.0,3.53,1.0,0.17,12,4.83,0,0.0,0,0.0,2,0.33,3,0.5,11,1.83,5.5,1.0,0.17,0,0.0,19,3.17,20,3.33,2.0,0.33,0,0.0,0.0,0.78,7.1,1.18,0.95,1.38,1.76,6,0,0,0,0,0.0,0.0,1.11,8.1,1.35,1.05,1.58,1.97,6,0,0,0,0,0.0,0.0,1.37,9.1,1.52,1.05,1.8,2.21,6,0,0,0,0,0.0,0.0,1.28
Kendall Gaskins,FA,RB,0.0,9,16,1.78,38,4.22,2.38,3.0,0.33,14,2.78,0,0.0,0,0.0,8,0.89,10,1.11,69,7.67,8.62,3.0,0.33,0,0.0,24,2.67,26,2.89,6.0,0.67,0,0.0,0.0,0.93,10.7,1.19,0.0,1.77,1.66,8,1,0,0,0,0.0,0.0,0.88,14.7,1.63,0.0,2.73,2.08,8,1,0,0,0,0.0,0.0,1.37,18.7,2.08,0.0,3.72,2.52,8,0,1,0,0,0.0,0.0,1.2
Reggie Bush,FA,RB,0.0,5,8,1.6,28,5.6,3.5,2.0,0.4,9,3.4,0,0.0,0,0.0,4,0.8,10,2.0,19,3.8,4.75,1.0,0.2,0,0.0,12,2.4,18,3.6,3.0,0.6,0,0.0,0.0,0.72,4.7,0.94,0.6,1.43,1.39,5,0,0,0,0,0.0,0.0,0.83,6.7,1.34,0.8,2.05,1.83,5,0,0,0,0,0.0,0.0,1.32,8.7,1.74,0.8,2.69,2.29,5,0,0,0,0,0.0,0.0,1.15
Jacquizz Rodgers,FA,RB,0.0,5,14,2.8,41,8.2,2.93,3.0,0.6,5,4.0,0,0.0,0,0.0,1,0.2,3,0.6,10,2.0,10.0,0.0,0.0,0,0.0,15,3.0,17,3.4,3.0,0.6,0,0.0,0.0,0.72,5.1,1.02,0.8,0.8,1.74,5,0,0,0,0,0.0,0.0,0.98,5.6,1.12,0.8,0.98,1.84,5,0,0,0,0,0.0,0.0,1.31,6.1,1.22,0.8,1.18,1.97,5,0,0,0,0,0.0,0.0,1.05
Fitzgerald Toussaint,FA,RB,0.0,5,18,3.6,42,8.4,2.33,3.0,0.6,7,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18,3.6,18,3.6,3.0,0.6,0,0.0,0.0,0.72,6.2,1.24,0.6,1.84,1.72,5,0,0,0,0,0.0,0.0,0.93,6.2,1.24,0.6,1.84,1.74,5,0,0,0,0,0.0,0.0,1.24,6.2,1.24,0.6,1.84,1.8,5,0,0,0,0,0.0,0.0,0.95
Jarryd Hayne,FA,RB,0.0,8,17,2.12,52,6.5,3.06,4.0,0.5,11,3.75,0,0.0,0,0.0,6,0.75,7,0.88,27,3.38,4.5,2.0,0.25,0,0.0,23,2.88,24,3.0,6.0,0.75,1,0.12,0.04,0.88,5.9,0.74,0.0,1.63,1.05,8,0,0,0,0,0.0,0.0,0.64,8.9,1.11,0.15,2.48,1.45,7,1,0,0,0,0.0,0.0,1.21,11.9,1.49,0.15,3.34,1.85,7,1,0,0,0,0.0,0.0,0.97
Knile Davis,FA,RB,0.0,14,28,2.0,72,5.14,2.57,5.0,0.36,10,3.57,0,0.0,1,0.07,2,0.14,3,0.21,24,1.71,12.0,1.0,0.07,0,0.0,30,2.14,31,2.21,6.0,0.43,0,0.0,0.0,1.0,15.6,1.11,0.2,1.91,1.53,13,1,0,0,0,0.0,0.0,0.91,16.6,1.19,0.2,1.98,1.64,13,1,0,0,0,0.0,0.0,1.17,17.6,1.26,0.2,2.06,1.77,14,0,0,0,0,0.0,0.0,1.01
Toby Gerhart,FA,RB,0.0,7,20,2.86,44,6.29,2.2,3.0,0.43,6,2.43,0,0.0,0,0.0,3,0.43,5,0.71,23,3.29,7.67,1.0,0.14,0,0.0,23,3.29,25,3.57,4.0,0.57,0,0.0,0.0,0.84,6.7,0.96,0.2,1.79,1.34,7,0,0,0,0,0.0,0.0,0.81,8.2,1.17,0.2,2.35,1.55,6,1,0,0,0,0.0,0.0,1.17,9.7,1.39,0.2,2.91,1.79,6,1,0,0,0,0.0,0.0,0.96
Austin Johnson,FA,RB,0.0,10,4,0.4,9,0.9,2.25,3.0,0.3,4,0.8,0,0.0,1,0.1,5,0.5,8,0.8,30,3.0,6.0,3.0,0.3,0,0.0,9,0.9,12,1.2,6.0,0.6,0,0.0,0.0,0.96,9.9,0.99,0.2,1.9,1.36,9,1,0,0,0,0.0,0.0,0.72,12.4,1.24,0.2,1.98,1.71,10,0,0,0,0,0.0,0.0,1.15,14.9,1.49,0.2,2.14,2.07,10,0,0,0,0,0.0,0.0,0.99
John Crockett,FA,RB,0.0,2,9,4.5,21,10.5,2.33,2.0,1.0,12,8.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,4.5,9,4.5,2.0,1.0,0,0.0,0.0,0.44,2.1,1.05,1.05,1.63,1.5,2,0,0,0,0,0.0,0.0,0.65,2.1,1.05,1.05,1.63,1.52,2,0,0,0,0,0.0,0.0,1.15,2.1,1.05,1.05,1.63,1.57,2,0,0,0,0,0.0,0.0,0.66
John Kuhn,FA,RB,0.0,16,9,0.56,28,1.75,3.11,3.0,0.19,5,1.31,0,0.0,2,0.12,6,0.38,10,0.62,56,3.5,9.33,3.0,0.19,0,0.0,15,0.94,19,1.19,6.0,0.38,0,0.0,0.0,1.0,20.4,1.27,0.15,2.36,1.66,14,2,0,0,0,0.0,0.0,0.84,23.4,1.46,0.15,2.5,1.9,14,2,0,0,0,0.0,0.0,1.13,26.4,1.65,0.15,2.68,2.17,15,1,0,0,0,0.0,0.0,1.05
Austin Johnson,FA,RB,0.0,10,4,0.4,9,0.9,2.25,1.0,0.1,4,0.8,0,0.0,1,0.1,5,0.5,8,0.8,30,3.0,6.0,3.0,0.3,0,0.0,9,0.9,12,1.2,4.0,0.4,0,0.0,0.0,0.96,9.9,0.99,0.2,1.9,1.36,9,1,0,0,0,0.0,0.0,0.72,12.4,1.24,0.2,1.98,1.71,10,0,0,0,0,0.0,0.0,1.05,14.9,1.49,0.2,2.14,2.07,10,0,0,0,0,0.0,0.0,0.99
Malcolm Brown,FA,RB,0.0,1,4,4.0,17,17.0,4.25,1.0,1.0,13,13.0,0,0.0,0,0.0,1,1.0,1,1.0,-2,-2.0,-2.0,1.0,1.0,0,0.0,5,5.0,5,5.0,2.0,2.0,0,0.0,0.0,0.28,1.5,1.5,1.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,0,0,0,0,0.0,0.0,1.0,2.5,2.5,2.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Jalston Fowler,FA,RB,0.0,16,7,0.44,13,0.81,1.86,5.0,0.31,3,0.44,0,0.0,1,0.06,5,0.31,6,0.38,44,2.75,8.8,3.0,0.19,1,0.06,12,0.75,13,0.81,8.0,0.5,0,0.0,0.0,1.0,17.7,1.11,0.0,2.22,1.46,14,2,0,0,0,0.0,0.0,0.67,20.2,1.26,0.0,2.31,1.68,14,2,0,0,0,0.0,0.0,1.0,22.7,1.42,0.0,2.42,1.92,16,0,0,0,0,0.0,0.0,0.85
Anthony Dixon,FA,RB,0.0,16,21,1.31,44,2.75,2.1,5.0,0.31,6,2.0,0,0.0,1,0.06,6,0.38,7,0.44,44,2.75,7.33,1.0,0.06,0,0.0,27,1.69,28,1.75,6.0,0.38,0,0.0,0.0,1.0,14.8,0.92,0.0,1.73,1.3,15,1,0,0,0,0.0,0.0,0.7,17.8,1.11,0.0,1.98,1.53,16,0,0,0,0,0.0,0.0,0.98,20.8,1.3,0.0,2.29,1.78,16,0,0,0,0,0.0,0.0,0.89
Zurlon Tipton,FA,RB,0.0,10,5,0.5,20,2.0,4.0,1.0,0.1,7,1.8,0,0.0,0,0.0,5,0.5,8,0.8,57,5.7,11.4,2.0,0.2,0,0.0,10,1.0,13,1.3,3.0,0.3,0,0.0,0.0,0.96,7.7,0.77,0.0,1.76,1.08,9,1,0,0,0,0.0,0.0,0.54,10.2,1.02,0.0,2.39,1.34,9,1,0,0,0,0.0,0.0,0.79,12.7,1.27,0.0,3.02,1.62,9,1,0,0,0,0.0,0.0,0.75
Juwan Thompson,FA,RB,0.0,15,18,1.2,48,3.2,2.67,2.0,0.13,12,1.73,0,0.0,0,0.0,6,0.4,9,0.6,51,3.4,8.5,1.0,0.07,0,0.0,24,1.6,27,1.8,3.0,0.2,0,0.0,0.0,1.0,9.9,0.66,0.0,1.27,1.0,15,0,0,0,0,0.0,0.0,0.58,12.9,0.86,0.0,1.69,1.24,15,0,0,0,0,0.0,0.0,0.77,15.9,1.06,0.0,2.15,1.47,15,0,0,0,0,0.0,0.0,0.77
Ryan Hewitt,FA,RB,0.0,15,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,8,0.53,12,0.8,99,6.6,12.38,3.0,0.2,0,0.0,8,0.53,12,0.8,3.0,0.2,0,0.0,0.0,1.0,9.9,0.66,0.0,0.92,1.09,15,0,0,0,0,0.0,0.0,0.52,13.9,0.93,0.0,1.22,1.44,15,0,0,0,0,0.0,0.0,0.76,17.9,1.19,0.0,1.53,1.81,15,0,0,0,0,0.0,0.0,0.8
Bernard Pierce,FA,RB,0.0,7,6,0.86,11,1.57,1.83,1.0,0.14,4,1.14,0,0.0,0,0.0,3,0.43,5,0.71,7,1.0,2.33,1.0,0.14,0,0.0,9,1.29,11,1.57,2.0,0.29,0,0.0,0.0,0.84,1.8,0.26,0.4,0.25,0.59,7,0,0,0,0,0.0,0.0,0.46,3.3,0.47,0.4,0.54,0.9,7,0,0,0,0,0.0,0.0,0.71,4.8,0.69,0.4,0.91,1.18,7,0,0,0,0,0.0,0.0,0.66
Bruce Miller,FA,RB,0.0,16,6,0.38,14,0.88,2.33,5.0,0.31,4,0.75,0,0.0,1,0.06,10,0.62,14,0.88,135,8.44,13.5,5.0,0.31,0,0.0,16,1.0,20,1.25,10.0,0.62,0,0.0,0.0,1.0,0.2,0.01,0.0,0.05,0.04,16,0,0,0,0,0.0,0.0,0.14,5.2,0.32,0.0,0.5,0.63,16,0,0,0,0,0.0,0.0,0.69,10.2,0.64,0.0,0.98,1.08,16,0,0,0,0,0.0,0.0,0.56
Michael Burton,DEN,RB,1.0,16,4,0.25,2,0.12,0.5,1.0,0.06,2,0.12,0,0.0,0,0.0,6,0.38,6,0.38,39,2.44,6.5,3.0,0.19,1,0.06,10,0.62,10,0.62,4.0,0.25,0,0.0,0.0,1.0,10.1,0.63,0.0,1.74,0.89,15,1,0,0,0,0.0,0.0,0.42,13.1,0.82,0.0,2.0,1.13,15,1,0,0,0,0.0,0.0,0.64,16.1,1.01,0.0,2.27,1.38,15,1,0,0,0,0.0,0.0,0.62
Will Tukuafu,FA,RB,0.0,14,4,0.29,1,0.07,0.25,3.0,0.21,4,0.36,0,0.0,1,0.07,1,0.07,1,0.07,7,0.5,7.0,1.0,0.07,1,0.07,5,0.36,5,0.36,4.0,0.29,1,0.07,0.2,1.0,10.8,0.77,0.0,2.5,0.99,12,2,0,0,0,0.0,0.0,0.43,11.3,0.81,0.0,2.6,1.04,12,2,0,0,0,0.0,0.0,0.59,11.8,0.84,0.0,2.69,1.11,13,1,0,0,0,0.0,0.0,0.48
Stepfan Taylor,FA,RB,0.0,16,17,1.06,58,3.62,3.41,5.0,0.31,16,2.44,0,0.0,0,0.0,1,0.06,3,0.19,4,0.25,4.0,0.0,0.0,0,0.0,18,1.12,20,1.25,5.0,0.31,0,0.0,0.0,1.0,6.2,0.39,0.0,0.68,0.69,16,0,0,0,0,0.0,0.0,0.4,6.7,0.42,0.0,0.69,0.75,16,0,0,0,0,0.0,0.0,0.58,7.2,0.45,0.0,0.73,0.82,16,0,0,0,0,0.0,0.0,0.45
Will Johnson,FA,RB,0.0,16,4,0.25,7,0.44,1.75,3.0,0.19,6,0.38,0,0.0,1,0.06,2,0.12,4,0.25,16,1.0,8.0,1.0,0.06,0,0.0,6,0.38,8,0.5,4.0,0.25,0,0.0,0.0,1.0,10.3,0.64,0.0,1.73,0.91,15,1,0,0,0,0.0,0.0,0.41,11.3,0.71,0.0,1.78,1.0,15,1,0,0,0,0.0,0.0,0.58,12.3,0.77,0.0,1.87,1.11,16,0,0,0,0,0.0,0.0,0.49
Will Johnson,FA,RB,0.0,16,4,0.25,7,0.44,1.75,1.0,0.06,6,0.38,0,0.0,1,0.06,2,0.12,4,0.25,16,1.0,8.0,1.0,0.06,0,0.0,6,0.38,8,0.5,2.0,0.12,0,0.0,0.0,1.0,10.3,0.64,0.0,1.73,0.91,15,1,0,0,0,0.0,0.0,0.41,11.3,0.71,0.0,1.78,1.0,15,1,0,0,0,0.0,0.0,0.51,12.3,0.77,0.0,1.87,1.11,16,0,0,0,0,0.0,0.0,0.49
