Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Jonathan Stewart,FA,RB,0.0,13,218,16.77,824,63.38,3.78,47.0,3.62,47,20.38,4,0.31,9,0.69,8,0.62,21,1.62,60,4.62,7.5,1.0,0.08,0,0.0,226,17.38,239,18.38,48.0,3.69,2,0.15,0.01,1.0,138.4,10.65,9.9,7.3,10.46,4,2,1,3,3,0.86,0.3,11.25,142.4,10.95,10.4,7.22,10.94,5,1,1,3,3,0.86,0.3,13.49,146.4,11.26,10.9,7.16,11.6,6,0,2,2,3,0.62,0.3,11.92
C.J. Anderson,FA,RB,0.0,7,110,15.71,437,62.43,3.97,22.0,3.14,28,15.14,1,0.14,4,0.57,16,2.29,24,3.43,128,18.29,8.0,6.0,0.86,1,0.14,126,18.0,134,19.14,28.0,4.0,0,0.0,0.0,0.84,86.5,12.36,11.2,7.59,12.02,1,2,0,2,2,1.33,0.4,10.8,94.5,13.5,11.7,7.79,13.23,1,1,2,2,1,0.75,0.17,12.81,102.5,14.64,12.2,8.06,14.64,1,1,2,2,1,0.75,0.17,11.45
Jeremy Hill,FA,RB,0.0,15,222,14.8,839,55.93,3.78,42.0,2.8,74,17.2,2,0.13,9,0.6,21,1.4,27,1.8,174,11.6,8.29,6.0,0.4,0,0.0,243,16.2,249,16.6,48.0,3.2,0,0.0,0.0,1.0,155.3,10.35,9.1,7.18,10.21,3,3,3,3,3,0.67,0.25,10.44,165.8,11.05,10.6,7.34,10.99,3,3,5,1,3,0.36,0.25,12.67,176.3,11.75,10.6,7.59,11.93,4,3,3,2,3,0.5,0.25,11.58
Matt Forte,FA,RB,0.0,14,218,15.57,813,58.07,3.73,35.0,2.5,32,14.43,3,0.21,7,0.5,30,2.14,43,3.07,263,18.79,8.77,10.0,0.71,1,0.07,248,17.71,261,18.64,45.0,3.21,1,0.07,0.0,1.0,153.6,10.97,7.15,9.08,10.21,5,2,1,3,3,0.75,0.27,9.96,168.6,12.04,8.4,9.38,11.27,4,3,1,2,4,0.75,0.4,12.63,183.6,13.11,9.65,9.71,12.52,4,3,2,1,4,0.56,0.4,11.85
Doug Martin,FA,RB,0.0,8,144,18.0,421,52.62,2.92,23.0,2.88,17,11.62,0,0.0,3,0.38,14,1.75,16,2.0,134,16.75,9.57,4.0,0.5,0,0.0,158,19.75,160,20.0,27.0,3.38,1,0.12,0.01,0.88,71.5,8.94,10.05,4.17,10.1,2,1,2,3,0,0.6,0.0,9.5,78.5,9.81,11.55,4.59,10.97,2,1,1,4,0,1.0,0.0,12.31,85.5,10.69,12.55,5.11,11.98,2,1,1,4,0,1.0,0.0,11.33
Giovani Bernard,FA,RB,0.0,10,91,9.1,337,33.7,3.7,15.0,1.5,17,10.2,0,0.0,2,0.2,39,3.9,51,5.1,336,33.6,8.62,16.0,1.6,1,0.1,130,13.0,142,14.2,31.0,3.1,1,0.1,0.01,0.96,83.3,8.33,7.75,4.76,9.11,4,1,2,3,0,0.43,0.0,8.37,102.8,10.28,10.0,5.15,11.17,3,1,2,3,1,0.67,0.11,11.95,122.3,12.23,12.25,5.78,13.29,3,1,1,4,1,1.0,0.11,12.34
Bilal Powell,FA,RB,0.0,16,131,8.19,722,45.12,5.51,45.0,2.81,35,12.56,3,0.19,3,0.19,58,3.62,74,4.62,388,24.25,6.69,21.0,1.31,2,0.12,189,11.81,205,12.81,66.0,4.12,1,0.06,0.01,1.0,139.0,8.69,5.1,8.16,8.3,6,4,1,2,3,0.45,0.23,7.48,168.0,10.5,8.1,8.94,9.94,6,4,1,1,4,0.45,0.33,11.52,197.0,12.31,10.25,9.9,11.7,6,2,2,2,4,0.6,0.33,11.15
Ryan Mathews,FA,RB,0.0,13,155,11.92,661,50.85,4.26,38.0,2.92,30,15.38,5,0.38,8,0.62,13,1.0,14,1.08,115,8.85,8.85,7.0,0.54,1,0.08,168,12.92,169,13.0,45.0,3.46,2,0.15,0.01,1.0,131.6,10.12,7.1,7.78,9.79,2,5,1,3,2,0.62,0.18,9.0,138.1,10.62,7.6,8.05,10.32,4,4,0,3,2,0.62,0.18,11.14,144.6,11.12,8.1,8.37,11.02,4,4,0,3,2,0.62,0.18,9.89
Matt Jones,FA,RB,0.0,7,99,14.14,460,65.71,4.65,28.0,4.0,57,19.86,2,0.29,3,0.43,8,1.14,8,1.14,73,10.43,9.12,4.0,0.57,0,0.0,107,15.29,107,15.29,32.0,4.57,2,0.29,0.02,0.84,67.3,9.61,7.9,7.83,9.28,3,0,1,1,2,0.75,0.4,8.11,71.3,10.19,8.9,7.86,9.96,3,0,1,1,2,0.75,0.4,10.96,75.3,10.76,9.9,7.92,10.81,3,0,1,1,2,0.75,0.4,9.29
Rashad Jennings,FA,RB,0.0,13,181,13.92,593,45.62,3.28,29.0,2.23,25,11.31,3,0.23,3,0.23,35,2.69,42,3.23,201,15.46,5.74,8.0,0.62,1,0.08,216,16.62,223,17.15,37.0,2.85,0,0.0,0.0,1.0,103.4,7.95,5.9,4.56,8.79,4,3,1,4,1,0.62,0.08,8.41,120.9,9.3,7.1,4.94,10.21,4,4,0,4,1,0.62,0.08,10.88,138.4,10.65,8.8,5.43,11.75,3,5,2,2,1,0.3,0.08,10.43
Darren Sproles,FA,RB,0.0,15,94,6.27,438,29.2,4.66,22.0,1.47,25,11.33,1,0.07,2,0.13,52,3.47,71,4.73,427,28.47,8.21,19.0,1.27,2,0.13,146,9.73,165,11.0,41.0,2.73,0,0.0,0.0,1.0,110.5,7.37,6.8,4.46,8.19,6,3,3,2,1,0.25,0.07,7.52,136.5,9.1,8.6,5.09,9.92,6,1,4,3,1,0.36,0.07,10.42,162.5,10.83,10.4,5.84,11.74,6,0,4,4,1,0.5,0.07,10.64
Terrance West,FA,RB,0.0,16,193,12.06,774,48.38,4.01,35.0,2.19,41,16.44,2,0.12,5,0.31,34,2.12,45,2.81,236,14.75,6.94,11.0,0.69,1,0.06,227,14.19,238,14.88,46.0,2.88,0,0.0,0.0,1.0,137.0,8.56,6.05,6.63,8.62,5,4,2,2,3,0.45,0.23,8.2,154.0,9.62,7.45,6.81,9.75,6,4,2,2,2,0.33,0.14,10.41,171.0,10.69,8.6,7.07,11.04,6,4,2,2,2,0.33,0.14,9.95
Jacquizz Rodgers,FA,RB,0.0,10,129,12.9,560,56.0,4.34,29.0,2.9,45,16.4,2,0.2,2,0.2,13,1.3,16,1.6,98,9.8,7.54,3.0,0.3,0,0.0,142,14.2,145,14.5,32.0,3.2,0,0.0,0.0,0.96,77.8,7.78,6.45,5.94,8.05,5,0,1,3,1,0.67,0.11,7.85,84.3,8.43,6.95,6.33,8.7,5,1,0,4,0,0.67,0.0,9.75,90.8,9.08,7.45,6.78,9.48,5,1,0,4,0,0.67,0.0,8.65
DeAngelo Williams,FA,RB,0.0,9,98,10.89,343,38.11,3.5,20.0,2.22,17,7.78,0,0.0,4,0.44,18,2.0,27,3.0,118,13.11,6.56,6.0,0.67,2,0.22,116,12.89,125,13.89,26.0,2.89,0,0.0,0.0,0.93,82.1,9.12,4.4,11.14,8.06,5,1,0,0,3,0.5,0.5,6.99,91.1,10.12,6.4,12.14,8.88,4,2,0,0,3,0.5,0.5,9.48,100.1,11.12,7.9,13.16,9.84,4,2,0,0,3,0.5,0.5,8.95
T.J. Yeldon,FA,RB,0.0,15,130,8.67,465,31.0,3.58,21.0,1.4,16,10.53,0,0.0,1,0.07,50,3.33,68,4.53,312,20.8,6.24,16.0,1.07,1,0.07,180,12.0,198,13.2,37.0,2.47,1,0.07,0.01,1.0,87.7,5.85,5.6,3.83,6.75,7,3,2,3,0,0.25,0.0,6.58,112.7,7.51,7.6,4.55,8.42,6,3,2,4,0,0.36,0.0,9.41,137.7,9.18,9.6,5.43,10.13,6,2,3,4,0,0.36,0.0,9.66
Jerick McKinnon,FA,RB,0.0,15,159,10.6,539,35.93,3.39,21.0,1.4,36,11.47,1,0.07,2,0.13,43,2.87,53,3.53,255,17.0,5.93,16.0,1.07,2,0.13,202,13.47,212,14.13,37.0,2.47,0,0.0,0.0,1.0,105.4,7.03,6.7,6.02,7.25,7,3,2,2,1,0.25,0.07,7.41,126.9,8.46,7.2,6.55,8.66,7,1,4,2,1,0.25,0.07,9.41,148.4,9.89,7.7,7.26,10.16,7,1,2,4,1,0.5,0.07,9.24
Mike Gillislee,FA,RB,0.0,15,101,6.73,577,38.47,5.71,39.0,2.6,44,16.93,5,0.33,8,0.53,9,0.6,11,0.73,50,3.33,5.56,1.0,0.07,1,0.07,110,7.33,112,7.47,40.0,2.67,0,0.0,0.0,1.0,116.7,7.78,7.8,4.97,8.42,5,2,4,3,1,0.36,0.07,7.78,121.2,8.08,8.3,5.12,8.79,5,3,4,3,0,0.25,0.0,9.24,125.7,8.38,8.8,5.3,9.31,7,3,3,2,0,0.15,0.0,8.2
Kenneth Dixon,FA,RB,0.0,12,88,7.33,382,31.83,4.34,26.0,2.17,20,10.92,1,0.08,2,0.17,30,2.5,41,3.42,162,13.5,5.4,7.0,0.58,1,0.08,118,9.83,129,10.75,33.0,2.75,0,0.0,0.0,1.0,72.4,6.03,6.75,4.73,6.61,5,1,4,2,0,0.2,0.0,6.68,87.4,7.28,7.95,5.58,7.76,5,1,4,1,1,0.2,0.09,9.12,102.4,8.53,8.2,6.55,8.99,6,1,3,1,1,0.2,0.09,8.34
Devontae Booker,FA,RB,0.0,16,174,10.88,612,38.25,3.52,30.0,1.88,18,9.5,0,0.0,4,0.25,31,1.94,45,2.81,265,16.56,8.55,8.0,0.5,1,0.06,205,12.81,219,13.69,38.0,2.38,3,0.19,0.01,1.0,111.7,6.98,5.2,6.0,7.2,8,2,3,2,1,0.23,0.07,6.72,127.2,7.95,7.1,6.21,8.24,7,3,3,2,1,0.23,0.07,9.09,142.7,8.92,8.6,6.53,9.4,7,1,5,2,1,0.23,0.07,8.96
Christine Michael,FA,RB,0.0,15,148,9.87,583,38.87,3.94,32.0,2.13,42,13.67,1,0.07,7,0.47,22,1.47,29,1.93,107,7.13,4.86,4.0,0.27,1,0.07,170,11.33,177,11.8,36.0,2.4,1,0.07,0.01,1.0,115.0,7.67,6.1,7.03,7.61,6,4,2,1,2,0.25,0.15,7.19,126.0,8.4,7.0,7.45,8.32,7,3,2,1,2,0.25,0.15,9.04,137.0,9.13,8.5,7.93,9.17,7,3,2,0,3,0.25,0.25,8.89
Chris Ivory,FA,RB,0.0,11,117,10.64,439,39.91,3.75,21.0,1.91,42,16.27,0,0.0,3,0.27,20,1.82,28,2.55,186,16.91,9.3,9.0,0.82,0,0.0,137,12.45,145,13.18,30.0,2.73,3,0.27,0.02,1.0,74.5,6.77,5.1,4.43,7.54,6,0,3,2,0,0.22,0.0,6.66,84.5,7.68,6.1,4.98,8.42,6,0,2,3,0,0.38,0.0,8.95,94.5,8.59,7.1,5.62,9.4,6,0,3,1,1,0.22,0.1,8.35
Matt Asiata,FA,RB,0.0,16,121,7.56,402,25.12,3.32,27.0,1.69,29,10.12,2,0.12,6,0.38,32,2.0,38,2.38,263,16.44,8.22,9.0,0.56,0,0.0,153,9.56,159,9.94,36.0,2.25,1,0.06,0.01,1.0,100.5,6.28,6.95,3.93,7.21,7,2,6,0,1,0.07,0.07,6.84,116.5,7.28,7.95,4.32,8.27,7,2,6,0,1,0.07,0.07,8.79,132.5,8.28,8.95,4.79,9.43,6,3,5,2,0,0.14,0.0,8.54
Robert Kelley,FA,RB,0.0,15,168,11.2,704,46.93,4.19,29.0,1.93,66,16.93,2,0.13,6,0.4,12,0.8,18,1.2,82,5.47,6.83,6.0,0.4,1,0.07,180,12.0,186,12.4,35.0,2.33,0,0.0,0.0,1.0,120.6,8.04,6.3,8.13,7.69,6,2,3,3,1,0.36,0.07,7.38,126.6,8.44,6.3,8.24,8.15,7,2,2,3,1,0.36,0.07,8.74,132.6,8.84,6.3,8.4,8.75,8,1,2,3,1,0.36,0.07,7.81
Thomas Rawls,FA,RB,0.0,9,109,12.11,349,38.78,3.2,21.0,2.33,45,13.44,0,0.0,3,0.33,13,1.44,17,1.89,96,10.67,7.38,4.0,0.44,0,0.0,122,13.56,126,14.0,25.0,2.78,0,0.0,0.0,0.93,62.5,6.94,5.8,6.93,6.91,4,3,1,0,1,0.12,0.12,6.32,69.0,7.67,7.3,6.91,7.74,4,3,1,0,1,0.12,0.12,8.58,75.5,8.39,7.4,6.96,8.7,4,3,1,0,1,0.12,0.12,7.58
Chris Thompson,FA,RB,0.0,16,68,4.25,356,22.25,5.24,16.0,1.0,25,10.5,2,0.12,3,0.19,49,3.06,62,3.88,349,21.81,7.12,18.0,1.12,2,0.12,117,7.31,130,8.12,34.0,2.12,1,0.06,0.01,1.0,98.5,6.16,4.5,4.06,7.0,9,2,3,1,1,0.14,0.07,5.7,123.0,7.69,6.9,4.04,8.88,6,5,3,2,0,0.14,0.0,8.38,147.5,9.22,8.95,4.29,10.8,4,6,4,2,0,0.14,0.0,8.9
James White,FA,RB,0.0,16,39,2.44,166,10.38,4.26,8.0,0.5,16,6.44,0,0.0,0,0.0,60,3.75,86,5.38,551,34.44,9.18,26.0,1.62,5,0.31,99,6.19,125,7.81,34.0,2.12,0,0.0,0.0,1.0,101.7,6.36,4.05,4.66,6.99,9,1,3,2,1,0.23,0.07,5.59,131.7,8.23,6.3,5.26,8.9,8,1,4,2,1,0.23,0.07,8.31,161.7,10.11,8.55,5.93,10.91,6,3,4,2,1,0.23,0.07,8.96
Eddie Lacy,FA,RB,0.0,5,71,14.2,360,72.0,5.07,15.0,3.0,31,24.4,3,0.6,0,0.0,4,0.8,7,1.4,28,5.6,7.0,1.0,0.2,0,0.0,75,15.0,78,15.6,16.0,3.2,0,0.0,0.0,0.72,38.8,7.76,7.8,2.0,10.54,1,1,3,0,0,0.0,0.0,6.41,40.8,8.16,8.3,2.18,11.0,1,2,2,0,0,0.0,0.0,8.29,42.8,8.56,8.8,2.36,11.64,1,3,1,0,0,0.0,0.0,7.02
Ty Montgomery II,FA,RB,0.0,15,77,5.13,457,30.47,5.94,20.0,1.33,61,12.2,2,0.13,3,0.2,44,2.93,56,3.73,348,23.2,7.91,19.0,1.27,0,0.0,121,8.07,133,8.87,39.0,2.6,1,0.07,0.01,1.0,96.5,6.43,4.4,7.63,6.25,8,2,2,2,1,0.25,0.07,5.57,118.5,7.9,6.0,8.32,7.61,8,2,1,2,2,0.36,0.15,8.29,140.5,9.37,7.6,9.24,9.05,6,4,1,2,2,0.36,0.15,8.2
Duke Johnson Jr.,FA,RB,0.0,16,73,4.56,358,22.38,4.9,17.0,1.06,22,11.06,2,0.12,1,0.06,53,3.31,74,4.62,514,32.12,9.7,24.0,1.5,0,0.0,126,7.88,147,9.19,41.0,2.56,1,0.06,0.01,1.0,91.2,5.7,4.95,3.39,6.78,9,3,2,2,0,0.14,0.0,5.81,117.7,7.36,6.2,4.01,8.51,8,3,3,2,0,0.14,0.0,8.28,144.2,9.01,7.65,4.71,10.31,7,4,2,3,0,0.23,0.0,8.4
