Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Andre Williams,FA,RB,0.0,16.0,217.0,13.56,721.0,45.06,3.32,30.0,1.88,50.0,15.5,2.0,0.12,7.0,0.44,18.0,1.12,37.0,2.31,130.0,8.12,7.22,6.0,0.38,0.0,0.0,235.0,14.69,254.0,15.88,36.0,2.25,0.0,0.0,0.0,1.0,127.1,7.94,7.85,5.69,8.31,6.0,2.0,1.0,6.0,1.0,0.78,0.07,8.97,136.1,8.51,8.35,5.96,8.91,8.0,0.0,4.0,3.0,1.0,0.33,0.07,10.13,145.1,9.07,8.65,6.26,9.66,8.0,0.0,5.0,2.0,1.0,0.23,0.07,9.3,1,5.2,88.43,57.0
Shane Vereen,FA,RB,0.0,13.29,76.29,5.68,318.71,24.15,4.26,13.86,1.1,19.14,9.03,0.57,0.07,1.86,0.14,44.29,3.63,65.57,5.35,398.71,32.85,10.17,21.71,1.81,2.71,0.23,120.57,9.31,141.86,11.04,35.57,2.91,0.14,0.01,0.0,0.97,98.89,7.87,6.49,5.85,8.16,6.0,2.0,1.86,2.14,1.29,0.39,0.15,7.26,121.03,9.69,8.19,6.57,9.85,6.0,1.14,2.57,2.29,1.29,0.49,0.15,10.06,143.17,11.49,9.84,7.4,11.65,5.0,2.14,1.43,2.86,1.86,1.13,0.19,10.29,3,5.33,90.64,56.0
C.J. Spiller,FA,RB,0.0,11.71,131.86,10.65,615.71,47.92,4.38,21.71,1.72,61.14,21.49,2.43,0.18,1.43,0.09,26.43,2.22,32.14,2.67,189.86,15.56,6.89,7.57,0.65,0.86,0.08,158.29,12.87,164.0,13.31,29.29,2.37,1.29,0.11,0.01,0.96,91.7,7.17,7.01,5.04,7.63,4.29,1.86,1.86,2.57,1.14,0.5,0.11,7.57,104.91,8.28,7.76,5.23,8.87,5.0,1.43,1.29,2.86,1.14,0.69,0.11,9.61,118.13,9.39,8.5,5.5,10.24,4.71,2.29,1.0,2.57,1.14,0.64,0.11,9.2,3,10.0,170.02,22.0
C.J. Anderson,FA,RB,0.0,11.67,121.67,8.42,578.67,40.27,4.97,32.33,2.29,21.67,9.22,4.67,0.31,5.33,0.35,22.67,1.51,29.67,2.02,216.0,14.4,6.35,8.67,0.58,1.33,0.09,144.33,9.93,151.33,10.45,41.0,2.87,0.0,0.0,0.0,0.91,119.47,8.13,6.4,7.71,7.39,6.33,0.0,0.67,0.67,4.0,0.59,0.45,7.59,130.8,8.89,7.07,8.14,8.06,5.67,0.67,0.67,0.67,4.0,0.59,0.45,9.56,142.13,9.65,7.73,8.65,8.85,5.67,0.67,0.67,0.0,4.67,0.59,0.59,8.83,2,12.24,208.09,12.0
Stevan Ridley,FA,RB,0.0,9.71,146.0,15.17,595.57,59.43,3.93,32.0,3.05,38.71,15.63,1.43,0.1,4.86,0.44,6.0,0.64,8.29,0.85,36.43,3.62,5.84,1.43,0.15,0.0,0.0,152.0,15.81,154.29,16.02,33.43,3.2,1.43,0.1,0.01,0.87,89.49,8.75,6.28,6.94,8.71,3.86,1.29,1.0,0.86,2.71,0.58,0.45,7.79,92.49,9.07,6.68,6.88,9.16,4.14,1.0,1.0,1.71,1.86,0.58,0.23,9.49,95.49,9.39,7.11,6.85,9.78,4.86,0.86,0.71,2.0,1.29,0.55,0.11,8.07,3,9.99,169.77,23.0
Jonathan Stewart,FA,RB,0.0,10.43,127.0,11.45,561.71,49.46,4.23,28.0,2.4,47.0,16.85,1.43,0.12,1.86,0.15,18.71,1.7,23.0,2.06,138.43,12.54,7.25,5.57,0.53,0.71,0.06,145.71,13.15,150.0,13.52,33.57,2.93,0.57,0.05,0.0,0.93,84.3,7.36,5.79,4.29,8.19,4.29,2.29,0.71,2.0,1.14,0.4,0.1,7.18,93.66,8.21,6.54,4.34,9.21,3.57,3.0,0.71,2.0,1.14,0.4,0.1,9.33,103.01,9.06,7.37,4.45,10.41,3.71,2.86,0.71,2.0,1.14,0.4,0.1,8.64,3,7.58,128.81,37.0
Darren McFadden,FA,RB,0.0,13.71,152.0,11.37,514.43,38.32,3.39,20.71,1.56,32.0,11.35,1.71,0.14,2.86,0.24,31.43,2.27,48.0,3.45,188.86,13.73,6.06,7.0,0.5,0.14,0.01,183.43,13.64,200.0,14.82,27.71,2.07,1.14,0.09,0.01,0.99,87.36,6.66,6.52,4.56,7.34,6.29,2.43,1.86,2.71,0.43,0.41,0.04,7.46,103.07,7.79,7.52,5.03,8.5,6.71,0.57,3.57,2.29,0.57,0.35,0.06,9.31,118.79,8.93,8.76,5.61,9.75,6.14,1.14,3.57,2.29,0.57,0.35,0.06,9.27,3,4.23,71.95,68.0
Jerick McKinnon,FA,RB,0.0,11.0,113.0,10.27,538.0,48.91,4.76,21.0,1.91,55.0,16.82,3.0,0.27,0.0,0.0,27.0,2.45,41.0,3.73,135.0,12.27,5.0,7.0,0.64,0.0,0.0,140.0,12.73,154.0,14.0,28.0,2.55,0.0,0.0,0.0,1.0,67.3,6.12,6.3,4.46,6.8,4.0,3.0,3.0,0.0,1.0,0.1,0.1,6.92,80.8,7.35,7.8,4.62,8.2,4.0,3.0,3.0,1.0,0.0,0.1,0.0,9.21,94.3,8.57,9.3,4.91,9.7,3.0,3.0,3.0,2.0,0.0,0.22,0.0,9.29,1,5.53,94.09,53.0
Terrance West,FA,RB,0.0,14.0,171.0,12.21,673.0,48.07,3.94,30.0,2.14,36.0,14.07,3.0,0.21,4.0,0.29,11.0,0.79,13.0,0.93,64.0,4.57,5.82,3.0,0.21,1.0,0.07,182.0,13.0,184.0,13.14,33.0,2.36,1.0,0.07,0.01,1.0,101.7,7.26,6.25,5.72,7.59,6.0,2.0,2.0,2.0,2.0,0.4,0.17,7.56,107.2,7.66,6.5,5.91,8.04,7.0,1.0,2.0,3.0,1.0,0.4,0.08,8.9,112.7,8.05,6.75,6.11,8.63,7.0,1.0,3.0,2.0,1.0,0.27,0.08,7.92,1,6.77,115.08,45.0
Ronnie Hillman,FA,RB,0.0,9.43,88.43,10.01,357.43,40.6,4.02,17.86,1.99,31.0,14.16,0.86,0.09,2.14,0.26,16.86,1.94,25.14,2.95,122.29,13.96,7.5,5.86,0.66,0.57,0.07,105.29,11.96,113.57,12.96,23.71,2.65,0.43,0.04,0.0,0.92,63.4,7.32,6.46,5.97,7.4,4.57,2.14,0.14,1.43,1.14,0.6,0.19,6.95,71.83,8.3,7.04,6.6,8.29,4.57,2.0,0.29,1.43,1.14,0.6,0.19,8.81,80.26,9.27,7.72,7.28,9.3,5.71,1.0,0.14,1.43,1.14,0.6,0.19,8.09,3,4.28,72.77,67.0
Chris Ivory,FA,RB,0.0,14.29,170.86,11.49,738.14,50.35,4.45,34.71,2.31,68.29,18.21,1.14,0.1,4.57,0.32,11.14,0.72,17.86,1.17,75.29,4.94,6.4,2.71,0.19,0.57,0.03,182.0,12.22,188.71,12.66,37.43,2.5,0.57,0.03,0.0,0.97,111.06,7.59,6.22,5.41,8.06,5.43,2.57,2.57,1.43,2.29,0.36,0.17,7.5,116.63,7.95,6.36,5.59,8.49,6.29,1.71,3.0,2.43,0.86,0.29,0.06,8.75,122.2,8.31,6.68,5.81,9.04,7.71,0.29,3.0,2.43,0.86,0.29,0.06,7.85,3,6.48,110.12,49.0
Zac Stacy,FA,RB,0.0,13.33,134.0,9.85,519.67,38.19,3.87,24.33,1.79,24.0,9.9,0.67,0.05,3.0,0.22,20.67,1.54,27.0,2.01,148.33,11.15,7.43,8.33,0.63,0.33,0.02,154.67,11.39,161.0,11.87,32.67,2.41,1.67,0.12,0.01,1.0,83.47,6.13,5.43,5.37,6.31,7.67,1.0,1.0,2.67,1.0,0.45,0.09,6.5,93.8,6.9,6.23,5.91,7.07,7.67,1.33,1.33,2.33,0.67,0.39,0.06,8.2,104.13,7.67,7.52,6.54,7.92,7.33,1.0,2.0,2.33,0.67,0.39,0.06,7.84,2,7.1,120.76,42.0
Isaiah Crowell,FA,RB,0.0,16.0,148.0,9.25,607.0,37.94,4.1,34.0,2.12,35.0,14.38,4.0,0.25,8.0,0.5,9.0,0.56,14.0,0.88,87.0,5.44,9.67,4.0,0.25,0.0,0.0,157.0,9.81,162.0,10.12,38.0,2.38,2.0,0.12,0.01,1.0,113.4,7.09,5.6,5.86,7.36,7.0,3.0,1.0,3.0,2.0,0.45,0.14,6.93,117.9,7.37,5.85,5.71,7.8,8.0,2.0,2.0,3.0,1.0,0.33,0.07,8.17,122.4,7.65,6.1,5.57,8.39,9.0,1.0,4.0,1.0,1.0,0.14,0.07,7.09,1,6.56,111.57,48.0
Ben Tate,FA,RB,0.0,11.86,129.0,10.72,472.14,38.63,3.61,22.43,1.85,35.0,11.6,1.43,0.12,3.71,0.31,16.43,1.31,22.43,1.77,81.29,6.61,5.62,2.29,0.2,0.0,0.0,145.43,12.03,151.43,12.49,24.71,2.05,0.71,0.05,0.0,1.0,76.2,6.31,4.0,6.4,6.4,6.57,1.14,1.71,1.43,1.0,0.28,0.09,5.88,84.41,6.96,4.84,6.46,7.16,6.57,1.43,1.43,1.43,1.0,0.28,0.09,7.55,92.63,7.61,5.37,6.56,8.04,5.43,2.57,1.43,1.43,1.0,0.28,0.09,7.09,3,5.91,100.54,51.0
DeAngelo Williams,FA,RB,0.0,10.0,117.57,11.28,471.29,43.49,3.82,17.86,1.51,31.29,12.57,1.71,0.11,1.57,0.1,12.14,1.08,16.57,1.44,147.0,12.2,10.74,4.71,0.42,0.57,0.04,129.71,12.37,134.14,12.71,22.57,1.94,1.43,0.15,0.01,0.87,71.83,6.1,5.31,3.7,7.16,4.57,1.29,2.0,1.43,0.71,0.21,0.05,5.98,77.9,6.65,6.11,3.73,7.93,4.57,2.14,1.57,1.0,0.71,0.15,0.05,7.44,83.97,7.19,7.1,3.89,8.73,4.71,2.14,1.86,0.57,0.71,0.1,0.05,7.06,3,7.47,127.0,39.0
Matt Asiata,FA,RB,0.0,14.0,106.71,7.42,374.43,26.11,3.49,22.14,1.55,22.71,5.97,0.0,0.0,6.0,0.42,26.71,1.81,38.43,2.62,182.29,12.24,5.08,4.29,0.29,0.57,0.04,133.43,9.23,145.14,10.03,26.43,1.85,0.86,0.07,0.01,1.0,95.67,6.61,3.66,7.34,6.22,8.29,1.71,0.29,1.71,2.0,0.41,0.17,5.64,109.03,7.52,4.51,7.73,7.08,8.29,1.14,0.86,0.57,3.14,0.41,0.31,7.4,122.39,8.43,5.54,8.15,8.07,8.29,0.57,1.43,0.57,3.14,0.41,0.31,7.28,3,6.82,115.88,44.0
Jonas Gray,FA,RB,0.0,8.0,89.0,11.12,412.0,51.5,4.63,26.0,3.25,20.0,10.75,1.0,0.12,5.0,0.62,1.0,0.12,3.0,0.38,7.0,0.88,7.0,0.0,0.0,0.0,0.0,90.0,11.25,92.0,11.5,26.0,3.25,0.0,0.0,0.0,0.88,71.9,8.99,4.9,14.52,7.44,4.0,2.0,1.0,0.0,1.0,0.14,0.14,5.72,72.4,9.05,4.9,14.51,7.59,4.0,2.0,1.0,0.0,1.0,0.14,0.14,7.4,72.9,9.11,4.9,14.5,7.87,5.0,2.0,0.0,0.0,1.0,0.14,0.14,5.87,1,7.95,135.18,35.0
Bobby Rainey,FA,RB,0.0,15.0,112.67,7.51,459.33,30.62,4.14,21.0,1.4,47.33,11.22,2.0,0.13,2.33,0.16,27.0,1.8,36.33,2.42,225.33,15.02,7.39,9.0,0.6,1.0,0.07,139.67,9.31,149.0,9.94,30.0,2.0,2.33,0.16,0.02,1.0,83.8,5.59,4.47,6.47,5.7,8.67,3.0,1.0,1.0,1.33,0.18,0.1,5.44,97.3,6.49,5.3,6.94,6.6,8.0,2.67,1.33,1.67,1.33,0.25,0.1,7.21,110.8,7.39,6.13,7.51,7.58,8.0,2.0,1.67,2.0,1.33,0.29,0.1,6.98,2,7.96,135.33,34.0
Maurice Jones-Drew,FA,RB,0.0,12.0,103.71,8.55,343.43,29.72,2.94,16.43,1.42,29.57,10.93,0.86,0.08,1.57,0.12,20.57,1.68,28.86,2.33,142.57,11.41,6.65,5.86,0.46,0.14,0.02,124.29,10.23,132.57,10.89,22.29,1.88,0.29,0.02,0.0,0.97,59.54,5.01,4.39,3.42,5.56,7.86,1.0,0.86,1.86,0.43,0.32,0.05,5.17,69.83,5.85,5.59,3.84,6.43,7.86,0.43,1.43,1.86,0.43,0.32,0.05,6.9,80.11,6.69,6.88,4.32,7.39,7.29,1.0,1.0,2.29,0.43,0.47,0.05,6.92,3,2.49,42.34,82.0
Roy Helu,FA,RB,0.0,13.0,40.86,2.84,202.0,13.8,4.49,10.86,0.73,17.29,7.16,0.57,0.03,1.71,0.11,33.86,2.6,39.86,3.0,350.71,26.09,9.72,11.86,0.86,1.14,0.08,74.71,5.44,80.71,5.83,22.71,1.59,0.57,0.04,0.01,0.94,71.27,5.07,4.6,4.06,5.78,7.57,1.71,2.0,1.43,0.29,0.14,0.02,4.81,88.2,6.37,5.93,4.42,7.21,6.71,2.57,1.43,2.0,0.29,0.19,0.02,6.71,105.13,7.67,7.24,4.85,8.71,6.43,2.29,2.0,2.0,0.29,0.19,0.02,6.97,3,6.68,113.51,47.0
Bishop Sankey,FA,RB,0.0,16.0,152.0,9.5,569.0,35.56,3.74,26.0,1.62,22.0,10.81,1.0,0.06,2.0,0.12,18.0,1.12,23.0,1.44,133.0,8.31,7.39,5.0,0.31,0.0,0.0,170.0,10.62,175.0,10.94,31.0,1.94,2.0,0.12,0.01,1.0,78.2,4.89,4.75,3.32,5.85,8.0,5.0,1.0,2.0,0.0,0.14,0.0,5.53,87.2,5.45,4.9,3.62,6.47,10.0,3.0,2.0,1.0,0.0,0.07,0.0,6.7,96.2,6.01,5.35,3.98,7.17,10.0,2.0,3.0,1.0,0.0,0.07,0.0,6.2,1,4.84,82.26,62.0
Charles Sims,FA,RB,0.0,8.0,66.0,8.25,185.0,23.12,2.8,10.0,1.25,20.0,9.38,1.0,0.12,1.0,0.12,19.0,2.38,27.0,3.38,190.0,23.75,10.0,6.0,0.75,0.0,0.0,85.0,10.62,93.0,11.62,16.0,2.0,1.0,0.12,0.01,0.88,41.5,5.19,3.85,3.9,5.96,5.0,1.0,1.0,1.0,0.0,0.14,0.0,4.67,51.0,6.38,5.15,3.84,7.45,5.0,1.0,1.0,1.0,0.0,0.14,0.0,6.66,60.5,7.56,6.65,3.86,9.09,4.0,2.0,1.0,1.0,0.0,0.14,0.0,6.77,1,5.47,93.0,54.0
Danny Woodhead,FA,RB,0.0,8.57,49.71,5.43,187.29,17.59,3.17,11.29,1.02,14.14,7.12,0.0,0.0,1.14,0.07,30.29,2.67,36.14,3.19,256.0,21.26,7.75,14.0,1.49,2.14,0.14,80.0,8.1,85.86,8.62,25.29,2.51,0.57,0.03,0.0,0.75,62.9,5.04,3.71,4.21,5.52,3.29,2.14,1.43,0.86,0.86,0.15,0.06,4.23,78.04,6.38,5.09,5.01,6.84,3.14,1.14,1.86,1.29,1.14,0.26,0.09,6.57,93.19,7.71,6.55,5.88,8.22,3.14,0.57,1.57,1.57,1.71,0.51,0.15,6.56,3,7.5,127.43,38.0
Alfred Blue,FA,RB,0.0,16.0,169.0,10.56,528.0,33.0,3.12,29.0,1.81,46.0,10.25,1.0,0.06,2.0,0.12,15.0,0.94,18.0,1.12,113.0,7.06,7.53,7.0,0.44,1.0,0.06,184.0,11.5,187.0,11.69,36.0,2.25,0.0,0.0,0.0,1.0,82.1,5.13,3.3,4.73,5.62,9.0,2.0,3.0,1.0,1.0,0.14,0.07,5.02,89.6,5.6,3.75,5.16,6.08,9.0,3.0,2.0,1.0,1.0,0.14,0.07,6.51,97.1,6.07,4.25,5.67,6.63,9.0,4.0,1.0,1.0,1.0,0.14,0.07,5.8,1,3.47,58.99,71.0
Donald Brown,FA,RB,0.0,13.43,93.14,7.1,340.43,25.35,3.55,14.86,1.13,26.43,10.17,0.57,0.03,1.86,0.12,25.57,1.89,35.29,2.61,195.0,14.43,7.9,7.14,0.51,0.57,0.03,118.71,8.99,128.43,9.71,22.0,1.64,0.0,0.0,0.0,0.99,68.4,4.95,4.01,3.97,5.6,8.86,1.43,1.71,0.86,0.57,0.13,0.04,5.01,81.19,5.89,4.66,4.47,6.6,8.29,2.43,1.43,0.71,0.57,0.11,0.04,6.46,93.97,6.83,5.77,5.03,7.67,8.29,1.29,2.0,1.29,0.57,0.16,0.04,6.58,3,4.36,74.05,66.0
Jacquizz Rodgers,FA,RB,0.0,15.71,74.0,4.74,270.57,17.3,3.68,14.57,0.93,21.29,8.17,0.14,0.01,1.29,0.08,39.0,2.5,49.0,3.14,253.71,16.26,6.37,11.0,0.7,1.29,0.08,113.0,7.24,123.0,7.87,25.57,1.63,0.29,0.02,0.0,1.0,67.29,4.31,3.29,3.64,5.01,11.29,1.57,2.0,0.29,0.57,0.06,0.04,4.25,86.79,5.56,4.64,4.05,6.37,11.0,1.57,2.29,0.29,0.57,0.06,0.04,6.15,106.29,6.81,6.08,4.55,7.8,9.57,2.43,2.43,0.71,0.57,0.1,0.04,6.53,3,4.05,68.89,69.0
LeGarrette Blount,FA,RB,0.0,15.57,121.0,7.64,554.71,34.98,4.47,28.14,1.78,47.0,13.29,1.71,0.1,5.14,0.32,6.43,0.4,8.57,0.54,42.0,2.63,8.8,2.57,0.16,0.0,0.0,127.43,8.05,129.57,8.19,30.71,1.93,1.14,0.07,0.01,1.0,88.24,5.57,3.61,6.21,5.65,9.0,2.57,1.86,0.43,1.71,0.16,0.12,4.9,91.46,5.77,4.03,6.2,5.93,9.86,1.86,1.86,0.29,1.71,0.15,0.12,6.13,94.67,5.97,4.24,6.23,6.32,10.71,1.0,2.14,0.57,1.14,0.12,0.08,5.31,3,6.92,117.64,43.0
Shonn Greene,FA,RB,0.0,12.86,115.14,8.6,460.14,34.38,4.03,22.86,1.72,43.14,11.57,1.29,0.11,3.43,0.26,5.0,0.37,8.14,0.59,40.14,2.93,10.42,1.29,0.1,0.0,0.0,120.14,8.97,123.29,9.19,24.14,1.82,0.71,0.05,0.01,1.0,69.17,5.2,3.61,5.06,5.54,7.43,1.14,2.57,1.0,0.71,0.19,0.06,4.89,71.67,5.39,3.76,5.11,5.79,7.29,2.43,1.57,1.14,0.43,0.17,0.03,5.9,74.17,5.57,3.9,5.19,6.13,7.43,3.43,0.43,1.14,0.43,0.17,0.03,5.18,3,3.84,65.24,70.0
Denard Robinson,FA,RB,0.0,14.0,96.67,7.34,410.0,31.22,3.97,16.33,1.24,35.33,12.08,1.0,0.07,2.67,0.21,15.33,1.18,21.0,1.61,82.67,6.36,3.59,4.0,0.31,0.0,0.0,112.0,8.52,117.67,8.95,20.33,1.55,2.0,0.14,0.04,1.0,61.27,4.7,2.4,4.64,4.78,10.0,1.33,0.0,0.67,2.0,0.29,0.2,4.37,68.93,5.29,3.4,4.58,5.47,10.0,1.33,0.0,0.67,2.0,0.29,0.2,5.82,76.6,5.88,4.4,4.56,6.26,10.0,1.33,0.0,0.67,2.0,0.29,0.2,5.76,2,5.46,92.84,55.0
Benny Cunningham Jr.,FA,RB,0.0,15.33,59.67,3.87,251.0,16.47,4.34,11.67,0.76,32.0,8.64,1.0,0.06,2.33,0.15,32.0,2.02,38.67,2.44,254.33,16.07,8.49,14.67,0.92,0.67,0.04,91.67,5.89,98.33,6.32,26.33,1.68,1.67,0.1,0.02,1.0,65.87,4.23,3.23,4.09,4.85,12.0,0.0,1.67,1.33,0.33,0.12,0.03,4.07,81.87,5.24,4.43,4.37,5.97,9.33,2.67,1.67,1.67,0.0,0.12,0.0,5.8,97.87,6.25,5.62,4.76,7.15,8.67,2.0,3.0,1.67,0.0,0.12,0.0,5.9,2,4.96,84.29,61.0
Montee Ball,FA,RB,0.0,8.67,76.67,9.83,301.0,34.58,3.64,17.67,1.93,30.33,10.96,1.33,0.17,2.0,0.22,12.67,1.62,17.67,2.3,89.67,11.29,7.01,4.67,0.47,0.0,0.0,89.33,11.45,94.33,12.13,22.33,2.4,1.67,0.2,0.02,0.81,47.73,5.49,2.75,5.71,5.74,5.67,0.0,1.33,1.33,0.33,0.24,0.02,4.05,54.07,6.3,3.48,6.07,6.58,5.33,0.33,1.33,1.33,0.33,0.24,0.02,5.73,60.4,7.11,4.3,6.48,7.51,5.33,0.67,1.33,1.0,0.33,0.21,0.02,5.04,2,7.13,121.21,41.0
James Starks,FA,RB,0.0,13.71,84.14,6.68,367.57,28.8,4.34,18.57,1.45,38.29,11.92,1.86,0.14,2.14,0.16,13.71,0.96,21.14,1.46,109.86,7.7,8.1,4.43,0.31,0.29,0.02,97.86,7.64,105.29,8.14,23.0,1.76,0.0,0.0,0.0,0.97,62.31,4.75,3.83,4.93,5.12,10.14,0.71,1.0,1.0,0.86,0.16,0.06,4.51,69.17,5.23,4.37,5.24,5.63,10.43,0.43,1.86,0.14,0.86,0.09,0.06,5.72,76.03,5.7,4.69,5.59,6.24,10.57,0.71,1.43,0.14,0.86,0.09,0.06,5.2,3,4.47,76.0,65.0
Khiry Robinson,FA,RB,0.0,10.0,68.67,6.87,316.0,31.6,4.56,19.33,1.93,49.67,14.0,1.67,0.17,2.33,0.23,5.33,0.53,7.33,0.73,42.0,4.2,5.25,1.33,0.13,0.0,0.0,74.0,7.4,76.0,7.6,20.67,2.07,1.33,0.13,0.01,0.96,47.13,4.71,3.42,4.75,5.11,6.33,0.67,1.33,1.0,0.67,0.2,0.07,4.38,49.8,4.98,3.75,4.87,5.43,6.33,0.67,1.67,1.33,0.0,0.17,0.0,5.52,52.47,5.25,4.08,5.01,5.84,7.0,0.67,1.67,0.67,0.0,0.07,0.0,4.66,2,3.21,54.62,75.0
Daniel Thomas,FA,RB,0.0,12.86,69.29,5.26,258.43,19.6,3.76,12.14,0.93,27.14,8.07,0.29,0.02,2.86,0.22,13.86,1.08,18.86,1.49,109.43,8.82,8.01,7.0,0.56,0.57,0.04,83.14,6.34,88.14,6.75,19.14,1.49,0.86,0.07,0.01,1.0,56.79,4.34,3.4,3.87,4.97,8.29,1.71,1.71,0.86,0.29,0.1,0.02,4.18,63.71,4.88,4.28,3.95,5.65,8.0,2.57,1.43,0.57,0.29,0.07,0.02,5.51,70.64,5.42,5.02,4.08,6.41,8.57,1.86,2.0,0.43,0.0,0.03,0.0,5.3,3,1.86,31.54,85.0
Bilal Powell,FA,RB,0.0,15.14,84.86,5.52,342.14,22.28,4.14,17.29,1.13,22.29,9.09,0.57,0.03,1.43,0.1,19.0,1.23,30.0,1.96,150.29,9.79,8.11,7.86,0.51,0.0,0.0,103.86,6.76,114.86,7.48,25.14,1.64,0.0,0.0,0.0,1.0,58.16,3.81,3.22,3.2,4.48,11.14,1.57,1.43,0.57,0.43,0.08,0.03,3.97,67.66,4.43,4.05,3.39,5.21,11.0,1.71,1.14,1.14,0.14,0.1,0.01,5.42,77.16,5.05,4.62,3.67,6.0,10.57,2.71,0.57,1.14,0.14,0.1,0.01,5.15,3,2.65,45.09,80.0
Toby Gerhart,FA,RB,0.0,14.29,75.14,5.3,291.29,20.59,4.57,18.29,1.29,28.0,8.7,1.29,0.09,1.86,0.13,18.0,1.26,23.0,1.61,153.57,10.78,8.36,7.86,0.55,0.0,0.0,93.14,6.56,98.14,6.91,26.14,1.84,1.14,0.08,0.02,1.0,53.34,3.76,3.03,3.51,4.45,9.57,2.57,1.29,0.86,0.0,0.07,0.0,3.78,62.34,4.4,4.02,3.65,5.21,9.0,3.14,1.29,0.86,0.0,0.07,0.0,5.4,71.34,5.03,4.93,3.86,6.05,9.0,3.14,1.57,0.57,0.0,0.05,0.0,5.14,3,2.84,48.23,79.0
Carlos Hyde,FA,RB,0.0,14.0,83.0,5.93,333.0,23.79,4.01,16.0,1.14,28.0,10.07,1.0,0.07,4.0,0.29,12.0,0.86,16.0,1.14,68.0,4.86,5.67,3.0,0.21,0.0,0.0,95.0,6.79,99.0,7.07,19.0,1.36,1.0,0.07,0.01,1.0,62.1,4.44,3.65,3.17,5.37,8.0,4.0,1.0,1.0,0.0,0.08,0.0,4.42,68.1,4.86,3.9,3.1,6.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,5.35,74.1,5.29,4.3,3.09,6.72,10.0,2.0,2.0,0.0,0.0,0.0,0.0,5.12,1,3.04,51.66,76.0
Knile Davis,FA,RB,0.0,16.0,112.67,7.05,389.33,24.33,3.46,18.67,1.17,38.67,9.12,1.67,0.1,5.33,0.34,14.33,0.9,21.67,1.35,123.0,7.69,8.4,5.33,0.34,0.67,0.04,127.0,7.94,134.33,8.4,24.0,1.5,1.67,0.1,0.01,1.0,83.9,5.25,1.5,7.2,5.14,11.0,0.0,1.33,1.33,2.33,0.32,0.18,4.12,91.07,5.69,1.95,7.55,5.59,11.0,0.67,1.33,0.67,2.33,0.24,0.18,5.15,98.23,6.14,2.57,7.93,6.13,11.0,0.67,1.33,1.33,1.67,0.24,0.12,4.78,2,6.75,114.81,46.0
Dexter McCluster,FA,RB,0.0,14.57,26.86,1.89,86.29,6.07,2.88,4.86,0.34,13.29,3.42,0.0,0.0,0.0,0.0,37.43,2.54,55.14,3.73,323.14,21.81,8.33,17.14,1.15,1.29,0.09,64.29,4.43,82.0,5.62,22.0,1.49,0.86,0.06,0.02,1.0,46.94,3.2,2.87,3.12,3.87,11.57,1.57,0.71,0.71,0.0,0.05,0.0,3.33,65.66,4.47,3.94,3.86,5.18,10.71,1.14,2.0,0.71,0.0,0.05,0.0,5.03,84.37,5.73,5.1,4.67,6.53,9.57,1.86,2.29,0.43,0.43,0.06,0.03,5.34,3,3.34,56.78,74.0
Mike Tolbert,FA,RB,0.0,11.43,57.71,4.93,173.86,13.65,2.71,14.57,1.05,16.71,6.7,0.57,0.03,2.43,0.15,18.43,1.58,24.43,2.13,144.0,12.32,7.79,7.0,0.58,0.57,0.03,76.14,6.51,82.14,7.06,21.57,1.63,0.0,0.0,0.0,0.93,49.79,3.72,2.69,3.29,4.38,8.14,0.86,1.57,0.29,0.57,0.06,0.04,3.5,59.0,4.52,3.46,3.54,5.31,8.14,1.14,1.29,0.29,0.57,0.06,0.04,4.96,68.21,5.3,4.42,3.89,6.29,7.86,2.0,0.71,0.57,0.29,0.06,0.02,4.85,3,3.02,51.32,77.0
