Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Fred Jackson,FA,RB,0.0,16,206,12.88,890,55.62,4.32,54.0,3.38,59,14.62,0,0.0,9,0.56,47,2.94,66,4.12,387,24.19,8.23,16.0,1.0,1,0.06,253,15.81,272,17.0,70.0,4.38,0,0.0,0.0,1.0,187.7,11.73,11.1,5.48,12.38,3,1,2,6,4,1.67,0.33,12.92,211.2,13.2,12.85,5.58,14.06,2,2,2,6,4,1.67,0.33,16.48,234.7,14.67,14.75,5.77,15.95,1,4,1,6,4,1.67,0.33,15.81
Ryan Mathews,FA,RB,0.0,16,285,17.81,1255,78.44,4.4,54.0,3.38,51,19.81,3,0.19,6,0.38,26,1.62,33,2.06,189,11.81,7.27,9.0,0.56,1,0.06,311,19.44,318,19.88,63.0,3.94,1,0.06,0.0,1.0,184.4,11.52,11.8,5.59,12.1,2,2,3,5,4,1.29,0.33,13.16,197.4,12.34,12.55,5.9,12.96,4,0,2,7,3,1.67,0.23,15.87,210.4,13.15,14.25,6.29,13.99,4,0,2,7,3,1.67,0.23,15.0
Chris Johnson,FA,RB,0.0,16,279,17.44,1077,67.31,3.86,54.0,3.38,30,14.38,4,0.25,6,0.38,42,2.62,52,3.25,345,21.56,8.21,10.0,0.62,4,0.25,321,20.06,331,20.69,64.0,4.0,2,0.12,0.01,1.0,198.2,12.39,9.6,6.9,12.35,1,3,5,2,5,0.78,0.45,12.22,219.2,13.7,10.35,7.1,13.74,1,3,5,2,5,0.78,0.45,15.07,240.2,15.01,11.3,7.4,15.34,2,1,6,2,5,0.78,0.45,14.1
Zac Stacy,FA,RB,0.0,14,250,17.86,973,69.5,3.89,47.0,3.36,40,16.79,2,0.14,7,0.5,26,1.86,35,2.5,141,10.07,5.42,7.0,0.5,1,0.07,276,19.71,285,20.36,54.0,3.86,1,0.07,0.0,1.0,157.4,11.24,10.9,7.94,10.82,3,1,3,4,3,1.0,0.27,12.07,170.4,12.17,11.7,8.46,11.68,3,2,2,5,2,1.0,0.17,14.54,183.4,13.1,12.55,9.03,12.73,2,3,2,5,2,1.0,0.17,13.37
Alfred Morris,FA,RB,0.0,16,276,17.25,1275,79.69,4.62,57.0,3.56,45,22.81,5,0.31,7,0.44,9,0.56,12,0.75,78,4.88,8.67,2.0,0.12,0,0.0,285,17.81,288,18.0,59.0,3.69,4,0.25,0.01,1.0,169.3,10.58,10.4,4.21,11.93,1,4,3,7,1,1.0,0.07,11.83,173.8,10.86,11.35,4.16,12.45,2,3,3,7,1,1.0,0.07,14.26,178.3,11.14,11.85,4.18,13.13,3,4,1,8,0,1.0,0.0,12.79
Maurice Jones-Drew,FA,RB,0.0,15,234,15.6,803,53.53,3.43,43.0,2.87,48,17.93,2,0.13,5,0.33,43,2.87,60,4.0,314,20.93,7.3,13.0,0.87,0,0.0,277,18.47,294,19.6,56.0,3.73,1,0.07,0.0,1.0,144.0,9.6,9.5,4.81,10.47,3,3,2,6,1,0.88,0.07,10.95,165.5,11.03,11.5,5.39,11.85,3,1,4,6,1,0.88,0.07,14.17,187.0,12.47,13.5,6.06,13.39,3,1,3,7,1,1.14,0.07,13.91
Shane Vereen,FA,RB,0.0,8,44,5.5,208,26.0,4.73,11.0,1.38,21,9.25,2,0.25,1,0.12,47,5.88,69,8.62,427,53.38,9.09,25.0,3.12,3,0.38,91,11.38,113,14.12,36.0,4.5,0,0.0,0.0,0.88,87.5,10.94,9.8,6.2,11.19,1,2,2,1,2,0.6,0.33,9.64,111.0,13.88,12.55,7.54,13.71,1,1,2,2,2,1.0,0.33,14.04,134.5,16.81,16.15,9.03,16.34,1,1,0,4,2,3.0,0.33,14.88
Frank Gore,FA,RB,0.0,16,276,17.25,1128,70.5,4.09,55.0,3.44,51,18.81,6,0.38,9,0.56,16,1.0,26,1.62,141,8.81,8.81,5.0,0.31,0,0.0,292,18.25,302,18.88,60.0,3.75,3,0.19,0.01,1.0,174.9,10.93,10.3,5.99,11.28,3,1,5,3,4,0.78,0.33,11.77,182.9,11.43,11.15,6.04,11.94,3,2,5,3,3,0.6,0.23,13.97,190.9,11.93,11.65,6.12,12.78,3,2,5,4,2,0.6,0.14,12.53
Arian Foster,FA,RB,0.0,8,121,15.12,542,67.75,4.48,31.0,3.88,23,12.75,2,0.25,1,0.12,22,2.75,35,4.38,183,22.88,8.32,6.0,0.75,1,0.12,143,17.88,156,19.5,37.0,4.62,0,0.0,0.0,0.88,86.5,10.81,10.4,8.54,10.21,2,1,1,1,3,1.0,0.6,10.5,97.5,12.19,12.9,9.45,11.38,3,0,1,2,2,1.0,0.33,13.88,108.5,13.56,15.4,10.44,12.71,3,0,0,3,2,1.67,0.33,13.29
Giovani Bernard,FA,RB,0.0,16,170,10.62,695,43.44,4.09,32.0,2.0,35,13.0,2,0.12,5,0.31,56,3.5,70,4.38,514,32.12,9.18,21.0,1.31,3,0.19,226,14.12,240,15.0,53.0,3.31,1,0.06,0.0,1.0,166.9,10.43,8.05,5.95,10.79,3,5,2,2,4,0.6,0.33,10.13,194.9,12.18,10.55,6.41,12.53,3,3,4,1,5,0.6,0.45,13.61,222.9,13.93,12.6,7.02,14.42,3,2,4,1,6,0.78,0.6,13.82
Danny Woodhead,FA,RB,0.0,16,106,6.62,429,26.81,4.05,26.0,1.62,14,8.19,0,0.0,2,0.12,76,4.75,87,5.44,605,37.81,7.96,30.0,1.88,6,0.38,182,11.38,193,12.06,56.0,3.5,2,0.12,0.01,1.0,147.4,9.21,7.55,5.58,9.68,4,4,3,3,2,0.45,0.14,8.83,185.4,11.59,10.6,6.02,12.11,4,1,4,4,3,0.78,0.23,13.17,223.4,13.96,14.0,6.68,14.63,4,1,1,5,5,1.67,0.45,14.62
Steven Jackson,FA,RB,0.0,12,157,13.08,543,45.25,3.46,26.0,2.17,50,15.25,2,0.17,6,0.5,33,2.75,49,4.08,191,15.92,5.79,10.0,0.83,1,0.08,190,15.83,206,17.17,36.0,3.0,0,0.0,0.0,1.0,115.4,9.62,8.75,5.55,10.12,2,2,3,3,2,0.71,0.2,10.3,131.9,10.99,10.5,5.6,11.7,2,3,3,2,2,0.5,0.2,12.94,148.4,12.37,11.75,5.74,13.47,2,3,2,3,2,0.71,0.2,12.84
Joique Bell,FA,RB,0.0,16,166,10.38,650,40.62,3.92,43.0,2.69,20,11.56,1,0.06,8,0.5,53,3.31,69,4.31,547,34.19,10.32,22.0,1.38,0,0.0,219,13.69,235,14.69,65.0,4.06,3,0.19,0.01,1.0,163.7,10.23,6.4,7.34,10.04,6,3,0,2,5,0.78,0.45,9.42,190.2,11.89,8.65,8.08,11.54,5,3,2,0,6,0.6,0.6,12.93,216.7,13.54,10.9,8.92,13.21,5,3,2,1,5,0.6,0.45,12.33
Andre Brown,FA,RB,0.0,8,139,17.38,492,61.5,3.54,31.0,3.88,23,14.12,1,0.12,3,0.38,20,2.5,29,3.62,103,12.88,5.15,3.0,0.38,0,0.0,159,19.88,168,21.0,34.0,4.25,3,0.38,0.02,0.88,73.5,9.19,8.45,7.32,9.02,3,0,2,0,3,0.6,0.6,9.24,83.5,10.44,9.95,7.53,10.31,3,0,2,0,3,0.6,0.6,12.35,93.5,11.69,11.45,7.8,11.78,3,0,2,0,3,0.6,0.6,11.27
DeAngelo Williams,FA,RB,0.0,15,201,13.4,843,56.2,4.19,35.0,2.33,43,17.6,5,0.33,3,0.2,26,1.73,36,2.4,333,22.2,12.81,10.0,0.67,1,0.07,227,15.13,237,15.8,45.0,3.0,2,0.13,0.01,1.0,137.6,9.17,8.5,4.79,10.01,2,4,4,4,1,0.5,0.07,9.67,150.6,10.04,9.5,4.96,11.02,2,5,4,3,1,0.36,0.07,11.83,163.6,10.91,10.6,5.2,12.17,3,4,5,2,1,0.25,0.07,11.11
Pierre Thomas,FA,RB,0.0,16,147,9.19,549,34.31,3.73,31.0,1.94,18,9.19,0,0.0,2,0.12,77,4.81,84,5.25,513,32.06,6.66,21.0,1.31,3,0.19,224,14.0,231,14.44,52.0,3.25,1,0.06,0.0,1.0,134.2,8.39,7.5,6.15,8.6,5,3,5,1,2,0.23,0.14,8.38,172.7,10.79,9.25,6.78,10.95,4,3,5,2,2,0.33,0.14,11.76,211.2,13.2,11.15,7.51,13.43,4,3,3,4,2,0.6,0.14,12.15
Ray Rice,FA,RB,0.0,15,214,14.27,660,44.0,3.08,28.0,1.87,47,12.07,0,0.0,4,0.27,58,3.87,73,4.87,321,21.4,5.53,13.0,0.87,0,0.0,272,18.13,287,19.13,41.0,2.73,2,0.13,0.01,1.0,120.1,8.01,6.4,5.89,8.3,5,6,0,2,2,0.36,0.15,8.45,149.1,9.94,8.6,6.51,10.19,4,4,3,1,3,0.36,0.25,11.56,178.1,11.87,11.2,7.27,12.18,4,3,3,2,3,0.5,0.25,12.17
Rashad Jennings,FA,RB,0.0,15,163,10.87,733,48.87,4.5,34.0,2.27,80,15.67,3,0.2,6,0.4,36,2.4,47,3.13,292,19.47,8.11,12.0,0.8,0,0.0,199,13.27,210,14.0,46.0,3.07,0,0.0,0.0,1.0,138.5,9.23,7.2,8.29,8.79,7,1,1,2,4,0.67,0.36,8.98,156.5,10.43,8.7,9.01,9.86,7,0,2,3,3,0.67,0.25,11.42,174.5,11.63,10.2,9.82,11.07,7,0,2,2,4,0.67,0.36,11.09
Doug Martin,FA,RB,0.0,6,127,21.17,456,76.0,3.59,16.0,2.67,28,18.0,2,0.33,1,0.17,12,2.0,24,4.0,66,11.0,5.5,1.0,0.17,0,0.0,139,23.17,151,25.17,17.0,2.83,1,0.17,0.01,0.78,56.2,9.37,9.75,3.31,11.21,0,2,3,1,0,0.2,0.0,8.74,62.2,10.37,11.25,3.08,12.81,1,1,3,1,0,0.2,0.0,11.13,68.2,11.37,12.6,3.0,14.55,1,1,3,1,0,0.2,0.0,10.68
Andre Ellington,FA,RB,0.0,15,118,7.87,652,43.47,5.53,27.0,1.8,80,19.87,7,0.47,3,0.2,39,2.6,57,3.8,371,24.73,9.51,21.0,1.4,1,0.07,157,10.47,175,11.67,48.0,3.2,0,0.0,0.0,1.0,126.3,8.42,7.2,6.06,8.67,5,4,1,3,2,0.5,0.15,8.31,145.8,9.72,8.2,6.26,10.06,4,5,1,2,3,0.5,0.25,10.98,165.3,11.02,9.2,6.5,11.63,3,6,1,2,3,0.5,0.25,10.4
Rashard Mendenhall,FA,RB,0.0,15,217,14.47,687,45.8,3.17,43.0,2.87,28,11.13,1,0.07,8,0.53,18,1.2,21,1.4,134,8.93,7.44,5.0,0.33,0,0.0,235,15.67,238,15.87,48.0,3.2,3,0.2,0.01,1.0,126.1,8.41,8.2,5.04,9.06,5,1,5,3,1,0.36,0.07,9.04,135.1,9.01,8.2,5.0,9.86,5,4,2,3,1,0.36,0.07,10.96,144.1,9.61,8.2,5.01,10.82,5,4,3,2,1,0.25,0.07,9.62
Edwin Baker,FA,RB,0.0,3,43,14.33,171,57.0,3.98,11.0,3.67,20,14.67,1,0.33,2,0.67,8,2.67,9,3.0,57,19.0,7.12,3.0,1.0,0,0.0,51,17.0,52,17.33,14.0,4.67,0,0.0,0.0,0.56,34.8,11.6,13.6,4.18,13.11,0,1,0,2,0,2.0,0.0,7.81,38.8,12.93,14.6,4.54,14.51,0,1,0,2,0,2.0,0.0,10.68,42.8,14.27,15.6,4.94,16.13,0,1,0,2,0,2.0,0.0,8.93
Ahmad Bradshaw,FA,RB,0.0,3,41,13.67,186,62.0,4.54,11.0,3.67,27,16.33,1,0.33,2,0.67,7,2.33,8,2.67,42,14.0,6.0,2.0,0.67,0,0.0,48,16.0,49,16.33,13.0,4.33,0,0.0,0.0,0.56,34.8,11.6,14.4,7.31,11.39,1,0,0,1,1,2.0,0.5,7.88,38.3,12.77,15.9,7.88,12.47,1,0,0,1,1,2.0,0.5,10.62,41.8,13.93,17.4,8.45,13.77,1,0,0,1,1,2.0,0.5,9.08
C.J. Spiller,FA,RB,0.0,15,202,13.47,933,62.2,4.62,26.0,1.73,77,25.0,4,0.27,2,0.13,33,2.2,40,2.67,185,12.33,5.61,5.0,0.33,0,0.0,235,15.67,242,16.13,31.0,2.07,1,0.07,0.0,1.0,121.8,8.12,6.8,6.06,8.36,6,2,1,5,1,0.67,0.07,8.51,138.3,9.22,7.6,6.1,9.6,6,3,0,5,1,0.67,0.07,10.36,154.8,10.32,8.5,6.24,11.0,5,4,1,4,1,0.5,0.07,10.1
Ben Tate,FA,RB,0.0,14,181,12.93,771,55.07,4.26,34.0,2.43,60,15.14,2,0.14,4,0.29,34,2.43,49,3.5,140,10.0,4.12,1.0,0.07,0,0.0,215,15.36,230,16.43,35.0,2.5,2,0.14,0.01,1.0,111.1,7.94,6.3,6.53,8.02,4,4,4,1,1,0.17,0.08,7.7,128.1,9.15,7.55,6.3,9.46,4,5,3,1,1,0.17,0.08,10.02,145.1,10.36,8.55,6.12,11.1,2,7,3,1,1,0.17,0.08,9.83
Darren McFadden,FA,RB,0.0,10,114,11.4,379,37.9,3.32,16.0,1.6,30,10.6,3,0.3,5,0.5,17,1.7,25,2.5,108,10.8,6.35,3.0,0.3,0,0.0,131,13.1,139,13.9,19.0,1.9,1,0.1,0.01,0.96,81.3,8.13,7.95,6.26,8.3,4,0,2,3,1,0.67,0.11,8.47,89.8,8.98,8.95,6.6,9.17,4,1,2,2,1,0.43,0.11,9.93,98.3,9.83,9.95,7.01,10.18,4,1,2,2,1,0.43,0.11,9.75
Trent Richardson,FA,RB,0.0,16,188,11.75,563,35.19,2.99,28.0,1.75,22,9.81,1,0.06,3,0.19,35,2.19,52,3.25,316,19.75,9.03,15.0,0.94,1,0.06,223,13.94,240,15.0,43.0,2.69,1,0.06,0.0,1.0,109.9,6.87,5.7,3.95,7.87,4,5,5,1,1,0.14,0.07,7.21,127.4,7.96,7.55,4.31,9.05,7,2,5,1,1,0.14,0.07,9.77,144.9,9.06,9.15,4.82,10.3,6,4,3,2,1,0.23,0.07,9.67
Bilal Powell,FA,RB,0.0,16,176,11.0,697,43.56,3.96,35.0,2.19,39,13.12,2,0.12,1,0.06,36,2.25,57,3.56,272,17.0,7.56,13.0,0.81,0,0.0,212,13.25,233,14.56,48.0,3.0,0,0.0,0.0,1.0,104.1,6.51,5.75,3.96,7.45,7,4,3,1,1,0.14,0.07,7.02,122.1,7.63,7.5,4.21,8.72,6,5,2,3,0,0.23,0.0,9.74,140.1,8.76,9.15,4.57,10.09,5,6,2,3,0,0.23,0.0,9.45
Stevan Ridley,FA,RB,0.0,14,178,12.71,773,55.21,4.34,39.0,2.79,29,14.57,3,0.21,7,0.5,10,0.71,12,0.86,62,4.43,6.2,2.0,0.14,0,0.0,188,13.43,190,13.57,41.0,2.93,4,0.29,0.02,1.0,117.5,8.39,6.4,7.1,8.3,6,2,2,2,2,0.4,0.17,7.95,122.5,8.75,6.4,7.4,8.68,7,1,2,2,2,0.4,0.17,9.56,127.5,9.11,6.4,7.72,9.21,7,2,2,1,2,0.27,0.17,8.17
BenJarvus Green-Ellis,FA,RB,0.0,16,220,13.75,756,47.25,3.44,48.0,3.0,25,10.81,1,0.06,7,0.44,4,0.25,8,0.5,22,1.38,5.5,1.0,0.06,0,0.0,224,14.0,228,14.25,49.0,3.06,2,0.12,0.01,1.0,115.8,7.24,7.05,4.52,8.02,5,4,4,2,1,0.23,0.07,7.84,117.8,7.36,7.05,4.6,8.23,6,5,2,3,0,0.23,0.0,9.37,119.8,7.49,7.05,4.7,8.57,8,3,3,2,0,0.14,0.0,7.87
Darren Sproles,FA,RB,0.0,15,53,3.53,220,14.67,4.15,11.0,0.73,38,8.67,0,0.0,2,0.13,71,4.73,89,5.93,604,40.27,8.51,24.0,1.6,2,0.13,124,8.27,142,9.47,35.0,2.33,2,0.13,0.02,1.0,102.4,6.83,5.6,6.65,6.86,7,5,0,1,2,0.25,0.15,6.46,137.9,9.19,7.6,7.36,9.14,6,3,3,1,2,0.25,0.15,9.34,173.4,11.56,9.6,8.14,11.53,5,3,3,2,2,0.36,0.15,10.05
Lamar Miller,FA,RB,0.0,16,177,11.06,709,44.31,4.01,26.0,1.62,49,15.75,1,0.06,2,0.12,26,1.62,35,2.19,170,10.62,6.54,6.0,0.38,0,0.0,203,12.69,212,13.25,32.0,2.0,1,0.06,0.0,1.0,97.9,6.12,5.4,4.28,6.87,8,2,2,4,0,0.33,0.0,6.65,110.9,6.93,6.65,4.53,7.78,7,4,1,4,0,0.33,0.0,8.51,123.9,7.74,7.25,4.84,8.8,7,5,0,4,0,0.33,0.0,8.16
Donald Brown,FA,RB,0.0,16,102,6.38,537,33.56,5.26,20.0,1.25,51,15.88,2,0.12,6,0.38,27,1.69,35,2.19,214,13.38,7.93,10.0,0.62,2,0.12,129,8.06,137,8.56,30.0,1.88,0,0.0,0.0,1.0,123.1,7.69,5.7,6.87,7.67,8,1,3,2,2,0.33,0.14,6.81,136.6,8.54,6.45,7.14,8.55,8,2,2,2,2,0.33,0.14,8.4,150.1,9.38,8.2,7.48,9.56,8,2,2,2,2,0.33,0.14,8.57
Jacquizz Rodgers,FA,RB,0.0,15,96,6.4,332,22.13,3.46,19.0,1.27,19,9.33,0,0.0,2,0.13,52,3.47,62,4.13,341,22.73,6.56,12.0,0.8,2,0.13,148,9.87,158,10.53,31.0,2.07,1,0.07,0.01,1.0,89.3,5.95,4.1,5.46,6.29,10,1,2,0,2,0.15,0.15,5.62,115.3,7.69,6.1,6.14,7.99,9,2,2,0,2,0.15,0.15,8.14,141.3,9.42,8.1,6.92,9.79,6,4,2,1,2,0.25,0.15,8.74
Chris Ivory,FA,RB,0.0,15,182,12.13,833,55.53,4.58,34.0,2.27,69,21.53,3,0.2,3,0.2,2,0.13,7,0.47,10,0.67,5.0,1.0,0.07,0,0.0,184,12.27,189,12.6,35.0,2.33,0,0.0,0.0,1.0,102.3,6.82,5.2,6.03,7.03,7,3,1,2,2,0.36,0.15,6.81,103.3,6.89,5.2,6.06,7.19,8,2,2,2,1,0.25,0.07,7.8,104.3,6.95,5.2,6.09,7.46,9,1,2,2,1,0.25,0.07,6.75
LeGarrette Blount,FA,RB,0.0,16,153,9.56,772,48.25,5.05,35.0,2.19,47,15.44,2,0.12,7,0.44,2,0.12,5,0.31,38,2.38,19.0,1.0,0.06,0,0.0,155,9.69,158,9.88,36.0,2.25,2,0.12,0.01,1.0,119.0,7.44,5.1,8.23,7.09,8,3,2,1,2,0.23,0.14,6.36,120.0,7.5,5.35,8.22,7.25,9,2,2,1,2,0.23,0.14,7.65,121.0,7.56,5.6,8.22,7.53,10,1,3,0,2,0.14,0.14,6.62
Mike Tolbert,FA,RB,0.0,16,101,6.31,361,22.56,3.57,31.0,1.94,22,10.12,2,0.12,5,0.31,27,1.69,32,2.0,184,11.5,6.81,10.0,0.62,2,0.12,128,8.0,133,8.31,41.0,2.56,0,0.0,0.0,1.0,96.5,6.03,4.15,4.65,6.63,9,0,5,1,1,0.14,0.07,5.43,110.0,6.88,5.35,4.85,7.58,9,1,4,1,1,0.14,0.07,7.57,123.5,7.72,6.6,5.11,8.65,9,3,2,2,0,0.14,0.0,7.12
Peyton Hillis,FA,RB,0.0,7,73,10.43,247,35.29,3.38,12.0,1.71,27,11.43,1,0.14,2,0.29,13,1.86,21,3.0,96,13.71,7.38,5.0,0.71,0,0.0,86,12.29,94,13.43,17.0,2.43,1,0.14,0.01,0.84,44.3,6.33,6.2,4.39,7.06,2,3,1,1,0,0.17,0.0,5.75,50.8,7.26,6.7,5.03,7.93,3,2,1,1,0,0.17,0.0,7.42,57.3,8.19,7.1,5.71,8.92,4,1,1,0,1,0.17,0.17,6.86
Jonathan Grimes,FA,RB,0.0,2,21,10.5,73,36.5,3.48,6.0,3.0,12,10.5,0,0.0,1,0.5,6,3.0,6,3.0,76,38.0,12.67,2.0,1.0,0,0.0,27,13.5,27,13.5,8.0,4.0,1,0.5,0.04,0.44,18.9,9.45,9.45,10.11,8.56,1,0,0,0,1,1.0,1.0,4.67,21.9,10.95,10.95,12.23,9.58,1,0,0,0,1,1.0,1.0,7.11,24.9,12.45,12.45,14.35,10.78,1,0,0,0,1,1.0,1.0,5.59
