Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Jermichael Finley,FA,TE,0.0,6,25,4.17,34,5.67,300,50.0,12.0,13.0,2.17,52,21.33,2,0.33,3,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,4.17,34,5.67,13.0,2.17,0,0.0,0.0,0.78,48.0,8.0,9.55,5.43,7.49,2,0,1,1,2,1.0,0.5,7.02,60.5,10.08,11.55,6.24,9.43,2,0,1,1,2,1.0,0.5,9.34,73.0,12.17,13.55,7.15,11.37,1,1,1,1,2,1.0,0.5,9.49
Charles Clay,FA,TE,0.0,16,69,4.31,102,6.38,759,47.44,11.0,36.0,2.25,67,22.88,6,0.38,6,0.38,7,0.44,15,0.94,2.14,2.0,0.12,1,0.06,76,4.75,109,6.81,38.0,2.38,0,0.0,0.0,1.0,119.4,7.46,4.85,6.03,6.81,8,1,2,2,3,0.45,0.23,6.19,153.9,9.62,6.75,6.58,8.88,8,2,0,3,3,0.6,0.23,9.1,188.4,11.78,8.55,7.19,10.99,7,2,1,3,3,0.6,0.23,9.47
Martellus Bennett,FA,TE,0.0,16,65,4.06,94,5.88,759,47.44,11.68,40.0,2.5,43,21.44,6,0.38,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,65,4.06,94,5.88,40.0,2.5,1,0.06,0.02,1.0,103.9,6.49,5.35,4.81,6.27,7,2,3,2,2,0.33,0.14,5.84,136.4,8.52,7.65,5.44,8.25,6,3,2,4,1,0.45,0.07,8.83,168.9,10.56,9.95,6.19,10.23,7,1,2,4,2,0.6,0.14,9.53
Owen Daniels,FA,TE,0.0,5,24,4.8,41,8.2,252,50.4,10.5,18.0,3.6,28,18.6,3,0.6,3,0.6,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,4.8,41,8.2,18.0,3.6,0,0.0,0.0,0.72,43.2,8.64,7.2,5.98,7.9,1,1,2,0,1,0.25,0.25,5.41,55.2,11.04,9.4,5.97,10.45,1,0,3,0,1,0.25,0.25,8.58,67.2,13.44,12.0,6.07,13.08,1,0,2,1,1,0.67,0.25,8.59
Delanie Walker,FA,TE,0.0,15,60,4.0,86,5.73,571,38.07,9.52,30.0,2.0,33,15.6,4,0.27,6,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,60,4.0,86,5.73,30.0,2.0,0,0.0,0.0,1.0,93.1,6.21,4.6,4.36,6.14,8,1,2,2,2,0.36,0.15,5.52,123.1,8.21,7.1,5.22,8.03,7,3,1,2,2,0.36,0.15,8.28,153.1,10.21,8.3,6.19,9.89,7,2,2,2,2,0.36,0.15,8.5
Garrett Graham,FA,TE,0.0,13,49,3.77,89,6.85,545,41.92,11.12,26.0,2.0,42,18.31,5,0.38,5,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49,3.77,89,6.85,26.0,2.0,1,0.08,0.02,1.0,82.5,6.35,3.8,5.45,5.94,8,0,1,1,3,0.44,0.3,5.49,107.0,8.23,5.7,6.36,7.67,7,1,1,1,3,0.44,0.3,7.94,131.5,10.12,8.2,7.3,9.4,6,2,2,0,3,0.3,0.3,8.48
Coby Fleener,FA,TE,0.0,16,52,3.25,87,5.44,608,38.0,11.69,32.0,2.0,44,18.94,3,0.19,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,52,3.25,87,5.44,32.0,2.0,0,0.0,0.0,1.0,88.8,5.55,4.05,4.84,5.35,8,2,1,3,2,0.45,0.14,5.04,114.8,7.18,6.05,5.6,6.9,9,1,1,2,3,0.45,0.23,7.56,140.8,8.8,8.05,6.42,8.45,8,2,1,2,3,0.45,0.23,7.98
Jared Cook,FA,TE,0.0,16,51,3.19,86,5.38,671,41.94,13.16,34.0,2.12,47,20.5,5,0.31,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,51,3.19,86,5.38,34.0,2.12,1,0.06,0.02,1.0,95.1,5.94,4.45,5.95,5.44,10,2,0,2,2,0.33,0.14,5.1,120.6,7.54,5.95,6.61,6.95,11,1,0,2,2,0.33,0.14,7.37,146.1,9.13,7.6,7.29,8.49,10,2,1,1,2,0.23,0.14,7.47
Heath Miller,FA,TE,0.0,14,58,4.14,78,5.57,593,42.36,10.22,30.0,2.14,31,17.14,6,0.43,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,58,4.14,78,5.57,30.0,2.14,1,0.07,0.02,1.0,63.3,4.52,4.2,2.57,5.11,8,2,4,0,0,0.0,0.0,4.28,92.3,6.59,6.45,3.49,7.13,7,3,2,2,0,0.17,0.0,7.28,121.3,8.66,8.0,4.5,9.09,7,3,0,4,0,0.4,0.0,7.88
Tim Wright,FA,TE,0.0,16,54,3.38,75,4.69,571,35.69,10.57,30.0,1.88,36,15.0,4,0.25,5,0.31,1,0.06,2,0.12,2.0,0.0,0.0,0,0.0,55,3.44,76,4.75,30.0,1.88,0,0.0,0.0,1.0,87.3,5.46,3.4,4.93,5.24,9,0,2,3,2,0.45,0.14,4.66,114.3,7.14,5.65,5.99,6.75,9,0,1,5,1,0.6,0.07,7.15,141.3,8.83,7.9,7.12,8.26,8,1,1,4,2,0.6,0.14,7.81
Kyle Rudolph,FA,TE,0.0,8,30,3.75,46,5.75,313,39.12,10.43,12.0,1.5,31,18.5,5,0.62,3,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,3.75,46,5.75,12.0,1.5,0,0.0,0.0,0.88,49.3,6.16,3.95,5.15,5.85,4,1,0,2,1,0.6,0.14,4.74,64.3,8.04,6.2,5.99,7.6,4,1,1,1,1,0.33,0.14,6.68,79.3,9.91,8.45,6.92,9.34,4,1,1,1,1,0.33,0.14,7.34
Jermaine Gresham,FA,TE,0.0,14,46,3.29,67,4.79,458,32.71,9.96,24.0,1.71,30,15.79,5,0.36,4,0.29,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46,3.29,67,4.79,24.0,1.71,3,0.21,0.07,1.0,63.8,4.56,4.4,3.49,4.77,7,2,3,2,0,0.17,0.0,4.37,86.8,6.2,6.4,3.8,6.57,7,1,5,1,0,0.08,0.0,6.63,109.8,7.84,8.4,4.23,8.36,6,3,4,1,0,0.08,0.0,7.29
Scott Chandler,FA,TE,0.0,16,53,3.31,81,5.06,655,40.94,12.36,26.0,1.62,33,19.31,8,0.5,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,53,3.31,81,5.06,26.0,1.62,1,0.06,0.02,1.0,75.5,4.72,3.9,3.41,4.97,10,3,1,1,1,0.14,0.07,4.34,102.0,6.38,5.4,3.78,6.76,10,3,1,1,1,0.14,0.07,6.47,128.5,8.03,6.9,4.24,8.55,9,3,2,1,1,0.14,0.07,6.97
Dennis Pitta,FA,TE,0.0,4,20,5.0,33,8.25,169,42.25,8.45,11.0,2.75,18,14.75,0,0.0,1,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20,5.0,33,8.25,11.0,2.75,0,0.0,0.0,0.65,22.9,5.72,4.85,3.77,5.88,2,1,0,1,0,0.33,0.0,3.58,32.9,8.23,7.85,4.71,8.26,2,0,1,1,0,0.33,0.0,6.35,42.9,10.73,10.85,5.8,10.56,2,0,0,2,0,1.0,0.0,6.73
Marcedes Lewis,CHI,TE,1.0,11,25,2.27,47,4.27,359,32.64,14.36,17.0,1.55,41,21.55,3,0.27,4,0.36,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,2.27,47,4.27,17.0,1.55,1,0.09,0.04,1.0,57.9,5.26,3.9,4.57,5.15,6,0,2,3,0,0.38,0.0,4.51,70.4,6.4,5.4,5.1,6.3,6,0,2,3,0,0.38,0.0,6.34,82.9,7.54,6.9,5.67,7.46,6,0,3,2,0,0.22,0.0,6.46
Brandon Myers,FA,TE,0.0,16,47,2.94,75,4.69,522,32.62,11.11,28.0,1.75,27,15.75,9,0.56,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,47,2.94,75,4.69,28.0,1.75,0,0.0,0.0,1.0,76.2,4.76,3.6,4.2,4.76,10,1,2,1,2,0.23,0.14,4.3,99.7,6.23,5.0,5.1,6.13,10,1,2,1,2,0.23,0.14,6.29,123.2,7.7,6.5,6.03,7.51,10,1,1,2,2,0.33,0.14,6.68
Brent Celek,FA,TE,0.0,16,32,2.0,51,3.19,502,31.38,15.69,22.0,1.38,42,20.25,11,0.69,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,2.0,51,3.19,22.0,1.38,1,0.06,0.03,1.0,84.2,5.26,3.55,4.48,5.17,9,1,1,4,1,0.45,0.07,4.44,100.2,6.26,4.3,4.92,6.22,9,1,1,4,1,0.45,0.07,5.85,116.2,7.26,5.05,5.37,7.29,9,1,2,4,0,0.33,0.0,5.67
Dallas Clark,FA,TE,0.0,12,31,2.58,52,4.33,343,28.58,11.06,19.0,1.58,45,15.0,2,0.17,3,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31,2.58,52,4.33,19.0,1.58,0,0.0,0.0,1.0,52.3,4.36,3.25,4.08,4.39,8,1,1,1,1,0.2,0.09,3.88,67.8,5.65,4.75,4.78,5.65,8,1,1,1,1,0.2,0.09,5.77,83.3,6.94,6.25,5.56,6.91,8,1,1,1,1,0.2,0.09,6.08
Rob Housler,FA,TE,0.0,13,39,3.0,57,4.38,454,34.92,11.64,22.0,1.69,31,16.77,5,0.38,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39,3.0,57,4.38,22.0,1.69,0,0.0,0.0,1.0,51.4,3.95,3.2,3.4,4.16,8,2,2,1,0,0.08,0.0,3.5,70.9,5.45,5.2,4.3,5.6,8,1,3,1,0,0.08,0.0,5.72,90.4,6.95,7.2,5.29,7.0,8,1,2,2,0,0.18,0.0,6.36
Zach Ertz,WAS,TE,1.0,16,36,2.25,56,3.5,469,29.31,13.03,25.0,1.56,38,16.06,6,0.38,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,36,2.25,56,3.5,25.0,1.56,0,0.0,0.0,1.0,70.9,4.43,3.2,5.11,4.21,12,1,0,2,1,0.23,0.07,3.71,88.9,5.56,4.2,5.89,5.27,12,1,0,1,2,0.23,0.14,5.41,106.9,6.68,4.95,6.7,6.34,13,0,0,1,2,0.23,0.14,5.36
Kellen Winslow,FA,TE,0.0,12,31,2.58,47,3.92,388,32.33,12.52,20.0,1.67,34,16.67,2,0.17,2,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31,2.58,47,3.92,20.0,1.67,0,0.0,0.0,1.0,50.8,4.23,3.4,3.75,4.35,8,2,1,0,1,0.09,0.09,3.74,66.3,5.52,4.25,4.65,5.57,9,1,1,0,1,0.09,0.09,5.4,81.8,6.82,5.5,5.6,6.77,9,1,0,1,1,0.2,0.09,5.69
Brandon Pettigrew,FA,TE,0.0,14,41,2.93,63,4.5,416,29.71,10.15,19.0,1.36,31,15.14,4,0.29,2,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,41,2.93,63,4.5,19.0,1.36,1,0.07,0.02,1.0,51.6,3.69,3.4,2.93,4.03,9,2,2,1,0,0.08,0.0,3.53,72.1,5.15,4.95,3.55,5.55,9,1,4,0,0,0.0,0.0,5.33,92.6,6.61,6.45,4.27,7.03,9,1,4,0,0,0.0,0.0,5.84
Mychal Rivera,FA,TE,0.0,16,38,2.38,60,3.75,407,25.44,10.71,25.0,1.56,37,15.75,4,0.25,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,38,2.38,60,3.75,25.0,1.56,0,0.0,0.0,1.0,64.7,4.04,2.8,3.63,4.19,12,0,1,3,0,0.23,0.0,3.47,83.7,5.23,3.8,4.13,5.43,12,0,2,2,0,0.14,0.0,5.04,102.7,6.42,4.8,4.69,6.67,12,0,2,2,0,0.14,0.0,5.15
Tyler Eifert,FA,TE,0.0,15,39,2.6,59,3.93,445,29.67,11.41,19.0,1.27,61,19.93,2,0.13,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39,2.6,59,3.93,19.0,1.27,0,0.0,0.0,1.0,56.5,3.77,2.3,3.16,4.04,10,2,1,2,0,0.15,0.0,3.14,76.0,5.07,3.5,3.56,5.46,9,3,1,2,0,0.15,0.0,4.82,95.5,6.37,5.0,4.02,6.87,9,3,2,1,0,0.07,0.0,5.24
Jeff Cumberland,FA,TE,0.0,15,26,1.73,39,2.6,398,26.53,15.31,15.0,1.0,47,18.2,3,0.2,4,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,1.73,39,2.6,15.0,1.0,0,0.0,0.0,1.0,63.8,4.25,3.0,4.49,4.18,10,1,1,2,1,0.25,0.07,3.55,76.8,5.12,4.0,4.94,5.08,10,1,2,1,1,0.15,0.07,4.7,89.8,5.99,5.0,5.44,5.99,10,0,3,2,0,0.15,0.0,4.86
Anthony Fasano,FA,TE,0.0,9,23,2.56,33,3.67,200,22.22,8.7,12.0,1.33,20,12.89,1,0.11,3,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23,2.56,33,3.67,12.0,1.33,0,0.0,0.0,0.93,38.0,4.22,2.6,3.55,4.4,6,0,1,2,0,0.29,0.0,3.27,49.5,5.5,3.6,4.01,5.75,6,0,2,1,0,0.12,0.0,4.63,61.0,6.78,4.6,4.51,7.11,6,0,2,1,0,0.12,0.0,4.84
Lance Kendricks,FA,TE,0.0,15,32,2.13,46,3.07,258,17.2,8.06,16.0,1.07,21,10.07,1,0.07,4,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,2.13,46,3.07,16.0,1.07,0,0.0,0.0,1.0,49.8,3.32,2.3,3.02,3.6,10,3,1,1,0,0.07,0.0,2.77,65.8,4.39,3.3,3.44,4.76,10,3,1,1,0,0.07,0.0,4.17,81.8,5.45,4.3,3.97,5.9,11,2,1,1,0,0.07,0.0,4.49
John Carlson,FA,TE,0.0,13,32,2.46,47,3.62,344,26.46,10.75,19.0,1.46,30,11.77,4,0.31,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,2.46,47,3.62,19.0,1.46,1,0.08,0.03,1.0,38.4,2.95,1.2,4.54,2.89,10,1,1,0,1,0.08,0.08,2.23,54.4,4.18,2.2,5.49,4.04,10,1,1,0,1,0.08,0.08,3.82,70.4,5.42,3.2,6.45,5.19,10,0,2,0,1,0.08,0.08,3.95
Andrew Quarless,FA,TE,0.0,16,32,2.0,53,3.31,312,19.5,9.75,18.0,1.12,22,10.5,3,0.19,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,2.0,53,3.31,18.0,1.12,0,0.0,0.0,1.0,43.2,2.7,1.55,4.01,2.73,14,0,0,0,2,0.14,0.14,2.43,59.2,3.7,2.35,4.94,3.67,14,0,0,0,2,0.14,0.14,3.69,75.2,4.7,3.1,5.9,4.61,13,1,0,0,2,0.14,0.14,3.8
Joseph Fauria,FA,TE,0.0,16,18,1.12,30,1.88,207,12.94,11.5,14.0,0.88,25,9.5,3,0.19,7,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18,1.12,30,1.88,14.0,0.88,0,0.0,0.0,1.0,64.7,4.04,1.75,5.61,3.76,10,2,2,1,1,0.14,0.07,2.68,73.7,4.61,2.5,6.04,4.35,10,4,1,0,1,0.07,0.07,3.55,82.7,5.17,3.0,6.49,4.95,12,2,1,0,1,0.07,0.07,3.55
Ladarius Green,FA,TE,0.0,16,17,1.06,30,1.88,376,23.5,22.12,15.0,0.94,60,16.75,4,0.25,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17,1.06,30,1.88,15.0,0.94,0,0.0,0.0,1.0,55.6,3.47,1.75,4.46,3.42,12,0,2,1,1,0.14,0.07,2.54,64.1,4.01,2.25,4.98,3.97,12,0,2,1,1,0.14,0.07,3.43,72.6,4.54,2.75,5.52,4.52,12,1,2,0,1,0.07,0.07,3.28
Sean McGrath,FA,TE,0.0,16,26,1.62,40,2.5,302,18.88,11.62,16.0,1.0,25,10.25,6,0.38,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,1.62,40,2.5,16.0,1.0,0,0.0,0.0,1.0,42.2,2.64,1.55,3.41,2.78,13,1,1,0,1,0.07,0.07,2.17,55.2,3.45,2.3,4.09,3.59,13,1,1,0,1,0.07,0.07,3.29,68.2,4.26,3.05,4.81,4.4,13,2,0,0,1,0.07,0.07,3.42
Bruce Miller,FA,TE,0.0,14,25,1.79,36,2.57,243,17.36,9.72,12.0,0.86,43,12.93,1,0.07,0,0.0,7,0.5,13,0.93,1.86,3.0,0.21,0,0.0,32,2.29,43,3.07,15.0,1.07,0,0.0,0.0,1.0,25.6,1.83,1.85,1.38,2.41,13,1,0,0,0,0.0,0.0,2.01,38.1,2.72,2.6,1.73,3.51,13,1,0,0,0,0.0,0.0,3.29,50.6,3.61,3.4,2.15,4.56,14,0,0,0,0,0.0,0.0,3.49
Logan Paulsen,FA,TE,0.0,16,28,1.75,50,3.12,267,16.69,9.54,11.0,0.69,33,8.94,1,0.06,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28,1.75,50,3.12,11.0,0.69,2,0.12,0.07,1.0,40.7,2.54,1.1,3.26,2.71,12,2,1,1,0,0.07,0.0,1.93,54.7,3.42,2.35,3.8,3.62,12,2,1,1,0,0.07,0.0,3.14,68.7,4.29,3.6,4.4,4.53,12,2,1,1,0,0.07,0.0,3.66
Clay Harbor,FA,TE,0.0,16,24,1.5,35,2.19,292,18.25,12.17,16.0,1.0,31,12.5,4,0.25,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.5,35,2.19,16.0,1.0,1,0.06,0.04,1.0,39.2,2.45,1.2,2.94,2.67,13,1,1,1,0,0.07,0.0,1.86,51.2,3.2,1.95,3.38,3.49,13,1,1,1,0,0.07,0.0,2.99,63.2,3.95,2.7,3.85,4.31,13,1,2,0,0,0.0,0.0,3.02
Ed Dickson,FA,TE,0.0,16,25,1.56,43,2.69,273,17.06,10.92,16.0,1.0,43,11.25,1,0.06,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.56,43,2.69,16.0,1.0,0,0.0,0.0,1.0,33.3,2.08,1.45,2.2,2.44,13,2,1,0,0,0.0,0.0,1.83,45.8,2.86,2.15,2.66,3.31,14,2,0,0,0,0.0,0.0,2.95,58.3,3.64,2.9,3.19,4.17,13,3,0,0,0,0.0,0.0,3.1
Benjamin Watson,FA,TE,0.0,15,19,1.27,30,2.0,226,15.07,11.89,14.0,0.93,32,9.73,3,0.2,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.27,30,2.0,14.0,0.93,0,0.0,0.0,1.0,34.6,2.31,1.4,2.4,2.65,12,3,0,0,0,0.0,0.0,1.82,44.1,2.94,2.2,2.76,3.37,13,2,0,0,0,0.0,0.0,2.9,53.6,3.57,3.0,3.18,4.09,14,1,0,0,0,0.0,0.0,3.04
Jim Dray,FA,TE,0.0,16,26,1.62,32,2.0,215,13.44,8.27,13.0,0.81,18,9.0,0,0.0,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,1.62,32,2.0,13.0,0.81,1,0.06,0.04,1.0,31.5,1.97,1.1,2.49,2.24,14,0,2,0,0,0.0,0.0,1.54,44.5,2.78,1.9,2.91,3.15,14,0,2,0,0,0.0,0.0,2.63,57.5,3.59,2.4,3.41,4.04,13,2,1,0,0,0.0,0.0,2.78
Luke Willson,FA,TE,0.0,16,20,1.25,28,1.75,272,17.0,13.6,13.0,0.81,39,11.12,2,0.12,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20,1.25,28,1.75,13.0,0.81,0,0.0,0.0,1.0,33.2,2.07,0.55,3.5,2.17,14,0,1,0,1,0.07,0.07,1.45,43.2,2.7,1.05,4.04,2.82,14,0,1,0,1,0.07,0.07,2.31,53.2,3.32,1.55,4.62,3.47,14,0,1,1,0,0.07,0.0,2.27
Jake Ballard,FA,TE,0.0,8,7,0.88,9,1.12,75,9.38,10.71,5.0,0.62,29,8.62,1,0.12,2,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,0.88,9,1.12,5.0,0.62,0,0.0,0.0,0.88,19.5,2.44,1.6,2.84,2.68,6,1,1,0,0,0.0,0.0,1.61,23.0,2.88,2.1,3.28,3.16,6,1,1,0,0,0.0,0.0,2.27,26.5,3.31,2.6,3.73,3.64,7,0,1,0,0,0.0,0.0,2.31
