Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Eric Ebron,FA,TE,0.0,15,56,3.73,91,6.07,558,37.2,9.96,30.0,2.0,27,16.67,6,0.4,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,56,3.73,91,6.07,30.0,2.0,1,0.07,0.02,1.0,85.8,5.72,5.0,3.71,5.89,6,3,2,3,1,0.36,0.07,5.51,113.8,7.59,8.0,4.35,7.77,7,1,2,3,2,0.5,0.15,8.71,141.8,9.45,11.0,5.13,9.6,7,0,2,4,2,0.67,0.15,9.79
Hayden Hurst,LAC,TE,1.0,16,56,3.5,88,5.5,571,35.69,10.2,35.0,2.19,42,16.5,5,0.31,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,56,3.5,88,5.5,35.0,2.19,0,0.0,0.0,1.0,93.1,5.82,5.75,4.03,5.87,5,5,2,2,2,0.33,0.14,5.81,121.1,7.57,7.5,4.75,7.58,6,3,3,1,3,0.33,0.23,8.39,149.1,9.32,9.75,5.55,9.28,6,2,2,3,3,0.6,0.23,9.14
Noah Fant,SEA,TE,1.0,15,62,4.13,93,6.2,673,44.87,10.85,34.0,2.27,37,19.53,8,0.53,3,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,62,4.13,93,6.2,34.0,2.27,0,0.0,0.0,1.0,87.3,5.82,4.7,4.35,5.76,7,4,1,0,3,0.25,0.25,5.45,118.3,7.89,7.1,5.04,7.79,6,4,2,0,3,0.25,0.25,8.35,149.3,9.95,9.5,5.82,9.79,5,4,2,1,3,0.36,0.25,9.11
Jonnu Smith,MIA,TE,1.0,15,41,2.73,65,4.33,448,29.87,10.93,25.0,1.67,63,17.13,4,0.27,8,0.53,2,0.13,4,0.27,2.0,1.0,0.07,1,0.07,43,2.87,67,4.47,26.0,1.73,0,0.0,0.0,1.0,99.2,6.61,6.1,5.83,6.09,6,2,2,3,2,0.5,0.15,6.11,119.7,7.98,8.5,6.42,7.42,6,1,4,2,2,0.36,0.15,8.33,140.2,9.35,10.2,7.05,8.76,6,1,5,1,2,0.25,0.15,8.56
Dallas Goedert,PHI,TE,1.0,11,46,4.18,65,5.91,524,47.64,11.39,28.0,2.55,41,21.55,7,0.64,3,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46,4.18,65,5.91,28.0,2.55,0,0.0,0.0,1.0,70.4,6.4,3.9,5.41,6.0,7,0,1,0,3,0.38,0.38,5.47,93.4,8.49,5.9,6.37,7.9,7,0,1,0,3,0.38,0.38,8.3,116.4,10.58,7.9,7.37,9.81,5,2,1,0,3,0.38,0.38,8.6
Rob Gronkowski,FA,TE,0.0,16,45,2.81,77,4.81,623,38.94,13.84,29.0,1.81,48,20.38,10,0.62,7,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,45,2.81,77,4.81,29.0,1.81,0,0.0,0.0,1.0,104.3,6.52,5.0,5.39,6.12,7,3,0,2,4,0.6,0.33,6.02,126.8,7.92,6.7,5.9,7.52,7,3,0,2,4,0.6,0.33,8.17,149.3,9.33,7.7,6.51,8.93,8,1,1,2,4,0.6,0.33,8.23
Austin Hooper,NE,TE,2.0,13,46,3.54,70,5.38,435,33.46,9.46,27.0,2.08,36,16.23,3,0.23,4,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46,3.54,70,5.38,27.0,2.08,0,0.0,0.0,1.0,67.5,5.19,5.2,3.27,5.52,6,2,2,3,0,0.3,0.0,5.21,90.5,6.96,7.7,3.92,7.32,6,1,2,4,0,0.44,0.0,8.11,113.5,8.73,9.3,4.65,9.08,6,1,2,4,0,0.44,0.0,8.42
Dalton Schultz,HOU,TE,1.0,16,63,3.94,89,5.56,615,38.44,9.76,33.0,2.06,28,15.12,3,0.19,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,63,3.94,89,5.56,33.0,2.06,1,0.06,0.02,1.0,83.5,5.22,4.6,3.76,5.36,8,3,2,1,2,0.23,0.14,5.03,115.0,7.19,6.6,4.49,7.3,8,2,2,2,2,0.33,0.14,7.76,146.5,9.16,8.6,5.33,9.21,7,4,1,2,2,0.33,0.14,8.29
Evan Engram,JAC,TE,1.0,16,63,3.94,109,6.81,654,40.88,10.38,32.0,2.0,53,18.12,6,0.38,1,0.06,6,0.38,26,1.62,4.33,1.0,0.06,1,0.06,69,4.31,115,7.19,33.0,2.06,1,0.06,0.01,1.0,78.0,4.88,4.05,3.25,5.19,9,1,3,2,1,0.23,0.07,4.81,109.5,6.84,6.55,3.85,7.23,8,2,3,1,2,0.23,0.14,7.75,141.0,8.81,9.05,4.58,9.2,7,3,2,2,2,0.33,0.14,8.63
Jimmy Graham,FA,TE,0.0,16,50,3.12,76,4.75,456,28.5,9.12,32.0,2.0,30,13.94,4,0.25,8,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,50,3.12,76,4.75,32.0,2.0,0,0.0,0.0,1.0,93.6,5.85,3.25,6.04,5.34,10,0,0,3,3,0.6,0.23,4.89,118.6,7.41,5.45,6.7,6.81,10,0,1,2,3,0.45,0.23,7.22,143.6,8.98,7.7,7.42,8.31,8,2,2,1,3,0.33,0.23,7.59
Tyler Higbee,LAR,TE,1.0,15,44,2.93,60,4.0,521,34.73,11.84,27.0,1.8,44,21.73,9,0.6,5,0.33,1,0.07,1,0.07,1.0,0.0,0.0,0,0.0,45,3.0,61,4.07,27.0,1.8,0,0.0,0.0,1.0,84.2,5.61,4.0,5.84,5.16,9,3,0,1,2,0.25,0.15,4.6,106.2,7.08,5.5,6.23,6.63,9,3,0,1,2,0.25,0.15,6.69,128.2,8.55,7.0,6.64,8.14,9,3,0,1,2,0.25,0.15,6.99
O.J. Howard,FA,TE,0.0,4,11,2.75,19,4.75,146,36.5,13.27,8.0,2.0,33,21.75,2,0.5,2,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,2.75,19,4.75,8.0,2.0,0,0.0,0.0,0.65,26.6,6.65,7.25,4.53,6.52,1,1,0,1,1,1.0,0.33,4.79,32.1,8.02,9.0,5.06,7.91,2,0,0,2,0,1.0,0.0,6.34,37.6,9.4,10.75,5.61,9.33,2,0,0,2,0,1.0,0.0,6.16
Irv Smith Jr.,HOU,TE,2.0,13,30,2.31,43,3.31,365,28.08,12.17,22.0,1.69,36,15.15,6,0.46,5,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,2.31,43,3.31,22.0,1.69,0,0.0,0.0,1.0,68.5,5.27,3.0,5.68,4.88,8,0,2,0,3,0.3,0.3,4.24,83.5,6.42,4.0,6.45,5.96,8,0,2,0,3,0.3,0.3,5.92,98.5,7.58,5.0,7.24,7.06,8,0,2,1,2,0.3,0.18,5.77
Zach Ertz,WAS,TE,1.0,11,36,3.27,72,6.55,335,30.45,9.31,16.0,1.45,42,15.09,4,0.36,1,0.09,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,36,3.27,72,6.55,16.0,1.45,0,0.0,0.0,1.0,41.5,3.77,3.3,2.49,4.3,8,0,3,0,0,0.0,0.0,3.69,59.5,5.41,4.9,2.97,6.09,7,2,1,1,0,0.1,0.0,5.92,77.5,7.05,6.9,3.59,7.82,7,2,1,1,0,0.1,0.0,6.68
C.J. Uzomah,PHI,TE,2.0,2,8,4.0,11,5.5,87,43.5,10.88,6.0,3.0,23,21.0,1,0.5,1,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,4.0,11,5.5,6.0,3.0,0,0.0,0.0,0.44,14.7,7.35,7.35,4.03,7.42,1,0,0,1,0,1.0,0.0,3.3,18.7,9.35,9.35,4.03,9.76,1,0,0,1,0,1.0,0.0,5.56,22.7,11.35,11.35,4.03,12.24,0,1,0,1,0,1.0,0.0,4.86
Jordan Akins,CLE,TE,1.0,13,37,2.85,49,3.77,403,31.0,10.89,20.0,1.54,26,13.77,7,0.54,1,0.08,1,0.08,4,0.31,4.0,1.0,0.08,0,0.0,38,2.92,50,3.85,21.0,1.62,0,0.0,0.0,1.0,46.7,3.59,2.8,3.01,3.9,9,2,0,2,0,0.18,0.0,3.31,65.2,5.02,3.8,3.65,5.37,9,1,1,2,0,0.18,0.0,5.1,83.7,6.44,5.0,4.42,6.79,9,0,2,2,0,0.18,0.0,5.34
Dan Arnold,FA,TE,0.0,16,31,1.94,45,2.81,438,27.38,14.13,24.0,1.5,59,18.5,8,0.5,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31,1.94,45,2.81,24.0,1.5,1,0.06,0.03,1.0,65.8,4.11,3.0,4.48,4.04,11,3,0,1,1,0.14,0.07,3.38,81.3,5.08,4.5,4.66,5.12,11,3,1,0,1,0.07,0.07,5.06,96.8,6.05,6.0,4.91,6.21,13,1,1,0,1,0.07,0.07,5.35
Jordan Reed,FA,TE,0.0,10,26,2.6,46,4.6,231,23.1,8.88,16.0,1.6,26,11.9,1,0.1,4,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,2.6,46,4.6,16.0,1.6,0,0.0,0.0,0.96,47.1,4.71,2.05,5.4,4.42,6,1,1,1,1,0.25,0.11,3.4,60.1,6.01,3.05,6.29,5.61,6,0,2,1,1,0.25,0.11,5.04,73.1,7.31,4.05,7.21,6.82,6,0,3,0,1,0.11,0.11,4.93
Gerald Everett,CHI,TE,1.0,16,41,2.56,62,3.88,417,26.06,10.17,24.0,1.5,40,14.44,3,0.19,1,0.06,1,0.06,2,0.12,2.0,1.0,0.06,1,0.06,42,2.62,63,3.94,25.0,1.56,1,0.06,0.02,1.0,51.9,3.24,2.7,2.58,3.66,13,1,0,2,0,0.14,0.0,3.13,72.4,4.53,4.0,3.11,5.04,13,1,0,2,0,0.14,0.0,4.98,92.9,5.81,5.1,3.74,6.38,12,1,1,2,0,0.14,0.0,5.18
Trey Burton,FA,TE,0.0,13,28,2.15,47,3.62,250,19.23,8.93,14.0,1.08,20,10.15,1,0.08,3,0.23,2,0.15,3,0.23,1.5,2.0,0.15,2,0.15,30,2.31,49,3.77,16.0,1.23,0,0.0,0.0,1.0,55.3,4.25,1.8,5.3,4.01,9,0,1,2,1,0.3,0.08,3.19,69.3,5.33,3.3,5.77,5.09,9,0,2,1,1,0.18,0.08,4.7,83.3,6.41,4.8,6.3,6.18,8,1,2,1,1,0.18,0.08,5.13
Kyle Rudolph,FA,TE,0.0,12,28,2.33,37,3.08,334,27.83,11.93,16.0,1.33,25,14.25,5,0.42,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28,2.33,37,3.08,16.0,1.33,1,0.08,0.04,1.0,37.4,3.12,2.8,2.38,3.59,9,1,2,0,0,0.0,0.0,2.86,51.4,4.28,4.05,3.19,4.74,10,0,1,1,0,0.09,0.0,4.62,65.4,5.45,5.3,4.06,5.87,9,2,0,1,0,0.09,0.0,4.9
Dawson Knox,BUF,TE,1.0,12,24,2.0,44,3.67,288,24.0,12.0,14.0,1.17,36,15.42,3,0.25,3,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,2.0,44,3.67,14.0,1.17,2,0.17,0.08,1.0,42.8,3.57,2.1,3.11,3.84,8,2,0,2,0,0.2,0.0,3.01,54.8,4.57,3.5,3.39,4.98,8,2,0,2,0,0.2,0.0,4.6,66.8,5.57,4.75,3.75,6.11,9,1,1,1,0,0.09,0.0,4.84
Tyler Eifert,FA,TE,0.0,15,36,2.4,60,4.0,349,23.27,9.69,22.0,1.47,28,12.47,1,0.07,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,36,2.4,60,4.0,22.0,1.47,0,0.0,0.0,1.0,46.9,3.13,2.2,2.71,3.48,11,2,1,1,0,0.07,0.0,2.77,64.9,4.33,3.2,3.17,4.79,10,3,1,1,0,0.07,0.0,4.43,82.9,5.53,4.2,3.71,6.09,10,2,2,1,0,0.07,0.0,4.61
Albert Okwuegbunam Jr.,IND,TE,1.0,4,11,2.75,15,3.75,121,30.25,11.0,6.0,1.5,27,15.0,1,0.25,1,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,2.75,15,3.75,6.0,1.5,0,0.0,0.0,0.65,18.1,4.53,5.25,2.74,5.03,2,1,1,0,0,0.0,0.0,2.91,23.6,5.9,6.45,3.53,6.36,2,1,1,0,0,0.0,0.0,4.31,29.1,7.28,7.2,4.65,7.57,3,0,0,1,0,0.33,0.0,4.34
Mo Alie-Cox,IND,TE,2.0,15,31,2.07,39,2.6,394,26.27,12.71,19.0,1.27,45,15.07,6,0.4,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31,2.07,39,2.6,19.0,1.27,1,0.07,0.03,1.0,49.4,3.29,2.0,3.69,3.4,12,0,1,0,2,0.15,0.15,2.83,64.9,4.33,3.0,4.14,4.49,12,1,0,1,1,0.15,0.07,4.19,80.4,5.36,4.0,4.64,5.58,12,1,0,1,1,0.15,0.07,4.4
Greg Olsen,FA,TE,0.0,11,24,2.18,37,3.36,239,21.73,9.96,16.0,1.45,22,11.73,3,0.27,1,0.09,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,2.18,37,3.36,16.0,1.45,0,0.0,0.0,1.0,29.9,2.72,2.0,2.55,3.08,9,1,0,1,0,0.1,0.0,2.5,41.9,3.81,2.8,3.31,4.18,9,0,1,1,0,0.1,0.0,3.99,53.9,4.9,3.8,4.12,5.26,8,1,1,1,0,0.1,0.0,4.1
Anthony Firkser,KC,TE,3.0,16,39,2.44,53,3.31,387,24.19,9.92,26.0,1.62,45,12.5,4,0.25,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39,2.44,53,3.31,26.0,1.62,0,0.0,0.0,1.0,44.7,2.79,1.85,4.17,2.79,14,1,0,0,1,0.07,0.07,2.38,64.2,4.01,2.65,5.11,3.95,14,1,0,0,1,0.07,0.07,3.97,83.7,5.23,3.4,6.08,5.09,13,1,1,0,1,0.07,0.07,3.91
Drew Sample,CIN,TE,2.0,16,40,2.5,53,3.31,349,21.81,8.72,16.0,1.0,23,9.88,1,0.06,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,40,2.5,53,3.31,16.0,1.0,1,0.06,0.02,1.0,38.9,2.43,2.05,2.17,2.87,12,3,1,0,0,0.0,0.0,2.3,58.9,3.68,3.4,2.99,4.14,12,3,1,0,0,0.0,0.0,3.85,78.9,4.93,4.55,3.95,5.34,13,0,3,0,0,0.0,0.0,4.29
Richard Rodgers,FA,TE,0.0,14,24,1.71,31,2.21,345,24.64,14.38,16.0,1.14,33,13.07,5,0.36,2,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.71,31,2.21,16.0,1.14,0,0.0,0.0,1.0,46.5,3.32,1.65,4.16,3.32,10,1,0,2,1,0.27,0.08,2.67,58.5,4.18,2.4,4.9,4.15,10,1,0,3,0,0.27,0.0,3.76,70.5,5.04,3.15,5.71,4.98,10,0,1,3,0,0.27,0.0,3.82
Darren Fells,FA,TE,0.0,16,21,1.31,28,1.75,312,19.5,14.86,16.0,1.0,44,12.81,3,0.19,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,1.31,28,1.75,16.0,1.0,0,0.0,0.0,1.0,55.2,3.45,1.7,4.62,3.36,12,0,1,1,2,0.23,0.14,2.69,65.7,4.11,2.45,5.25,4.01,12,0,2,1,1,0.14,0.07,3.55,76.2,4.76,3.2,5.92,4.67,12,1,1,1,1,0.14,0.07,3.61
Jack Doyle,FA,TE,0.0,14,23,1.64,33,2.36,251,17.93,10.91,13.0,0.93,28,10.5,2,0.14,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23,1.64,33,2.36,13.0,0.93,1,0.07,0.04,1.0,41.1,2.94,1.55,2.87,3.22,9,2,3,0,0,0.0,0.0,2.15,52.6,3.76,2.8,3.37,4.1,10,2,2,0,0,0.0,0.0,3.46,64.1,4.58,4.05,3.92,4.97,11,1,2,0,0,0.0,0.0,3.84
Cameron Brate,FA,TE,0.0,16,28,1.75,34,2.12,282,17.62,10.07,17.0,1.06,25,9.69,2,0.12,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28,1.75,34,2.12,17.0,1.06,0,0.0,0.0,1.0,40.2,2.51,1.7,2.7,2.8,13,2,0,1,0,0.07,0.0,2.11,54.2,3.39,2.65,3.28,3.72,12,3,0,1,0,0.07,0.0,3.39,68.2,4.26,3.4,3.95,4.62,13,2,1,0,0,0.0,0.0,3.42
David Njoku,CLE,TE,2.0,13,19,1.46,29,2.23,213,16.38,11.21,13.0,1.0,28,11.38,4,0.31,2,0.15,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.46,29,2.23,13.0,1.0,0,0.0,0.0,1.0,33.3,2.56,1.3,3.39,2.7,11,0,1,0,1,0.08,0.08,2.05,42.8,3.29,2.3,3.82,3.48,11,0,1,1,0,0.08,0.0,3.15,52.3,4.02,2.9,4.31,4.27,11,0,1,1,0,0.08,0.0,3.21
Chris Herndon IV,FA,TE,0.0,16,31,1.94,46,2.88,287,17.94,9.26,17.0,1.06,26,9.38,3,0.19,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31,1.94,46,2.88,17.0,1.06,2,0.12,0.06,1.0,42.7,2.67,1.0,4.1,2.68,12,1,0,2,1,0.23,0.07,2.15,58.2,3.64,1.5,4.93,3.61,13,0,1,1,1,0.14,0.07,3.15,73.7,4.61,2.0,5.86,4.52,13,0,1,1,1,0.14,0.07,3.18
Durham Smythe,MIA,TE,2.0,15,26,1.73,29,1.93,208,13.87,8.0,13.0,0.87,19,8.47,0,0.0,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,1.73,29,1.93,13.0,0.87,0,0.0,0.0,1.0,32.8,2.19,1.9,2.14,2.59,13,0,2,0,0,0.0,0.0,1.99,45.8,3.05,2.6,2.48,3.6,13,2,0,0,0,0.0,0.0,3.11,58.8,3.92,3.6,2.94,4.58,13,2,0,0,0,0.0,0.0,3.46
James O'Shaughnessy,FA,TE,0.0,15,28,1.87,38,2.53,262,17.47,9.36,12.0,0.8,26,10.93,3,0.2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28,1.87,38,2.53,12.0,0.8,0,0.0,0.0,1.0,26.2,1.75,1.7,1.38,2.3,15,0,0,0,0,0.0,0.0,1.85,40.2,2.68,2.7,1.99,3.34,15,0,0,0,0,0.0,0.0,3.07,54.2,3.61,3.6,2.62,4.34,13,2,0,0,0,0.0,0.0,3.43
Jacob Hollister,FA,TE,0.0,16,25,1.56,40,2.5,209,13.06,8.36,14.0,0.88,20,8.38,1,0.06,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.56,40,2.5,14.0,0.88,0,0.0,0.0,1.0,40.9,2.56,1.25,2.98,2.78,12,1,3,0,0,0.0,0.0,1.86,53.4,3.34,2.25,3.34,3.65,12,0,4,0,0,0.0,0.0,3.05,65.9,4.12,3.05,3.78,4.51,12,2,2,0,0,0.0,0.0,3.28
Harrison Bryant,LV,TE,1.0,15,24,1.6,38,2.53,238,15.87,9.92,14.0,0.93,35,9.33,1,0.07,3,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.6,38,2.53,14.0,0.93,2,0.13,0.08,1.0,37.8,2.52,1.1,4.57,2.46,13,1,0,0,1,0.07,0.07,1.88,49.8,3.32,1.9,5.04,3.28,13,1,0,0,1,0.07,0.07,2.99,61.8,4.12,2.4,5.56,4.1,14,0,0,0,1,0.07,0.07,3.05
Will Dissly,LAC,TE,2.0,16,24,1.5,29,1.81,251,15.69,10.46,12.0,0.75,28,12.5,3,0.19,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.5,29,1.81,12.0,0.75,0,0.0,0.0,1.0,37.1,2.32,1.65,2.47,2.64,14,0,1,1,0,0.07,0.0,1.99,49.1,3.07,2.35,2.63,3.56,14,0,2,0,0,0.0,0.0,2.92,61.1,3.82,2.9,2.87,4.48,14,1,1,0,0,0.0,0.0,3.13
