Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Cole Kmet,CHI,TE,1.0,17,73,4.29,90,5.29,719,42.29,9.85,36.0,2.12,53,17.94,9,0.53,6,0.35,3,0.18,2,0.12,0.67,2.0,0.12,0,0.0,76,4.47,93,5.47,38.0,2.24,0,0.0,0.0,1.0,108.1,6.36,4.4,5.79,5.86,6,4,1,3,3,0.55,0.21,5.56,144.6,8.51,7.1,6.66,7.83,7,2,2,1,5,0.55,0.42,8.77,181.1,10.65,9.6,7.64,9.79,6,1,2,4,4,0.89,0.31,9.61
Trey McBride,ARI,TE,1.0,17,81,4.76,106,6.24,825,48.53,10.19,42.0,2.47,38,18.47,9,0.53,3,0.18,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,81,4.76,106,6.24,42.0,2.47,0,0.0,0.0,1.0,100.5,5.91,4.3,4.94,5.67,8,2,2,2,3,0.42,0.21,5.39,141.0,8.29,6.8,6.24,7.76,7,2,2,2,4,0.55,0.31,8.7,181.5,10.68,9.3,7.61,9.82,7,1,3,2,4,0.55,0.31,9.29
Dallas Goedert,PHI,TE,1.0,14,59,4.21,83,5.93,592,42.29,10.03,33.0,2.36,49,17.71,6,0.43,3,0.21,1,0.07,1,0.07,1.0,0.0,0.0,0,0.0,60,4.29,84,6.0,33.0,2.36,0,0.0,0.0,1.0,77.3,5.52,3.85,5.12,5.25,7,3,1,0,3,0.27,0.27,4.93,106.8,7.63,6.05,5.94,7.23,7,3,0,1,3,0.4,0.27,7.92,136.3,9.74,8.1,6.83,9.2,5,5,0,1,3,0.4,0.27,8.35
Dalton Kincaid,BUF,TE,1.0,16,73,4.56,91,5.69,673,42.06,9.22,29.0,1.81,51,15.44,5,0.31,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,73,4.56,91,5.69,29.0,1.81,1,0.06,0.01,1.0,77.3,4.83,4.05,3.85,4.93,8,2,1,3,2,0.45,0.14,4.89,113.8,7.11,6.55,4.7,7.14,7,2,1,4,2,0.6,0.14,7.82,150.3,9.39,9.05,5.72,9.28,7,1,2,1,5,0.6,0.45,9.12
Darren Waller,FA,TE,0.0,12,52,4.33,74,6.17,552,46.0,10.62,25.0,2.08,29,18.83,8,0.67,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,52,4.33,74,6.17,25.0,2.08,0,0.0,0.0,1.0,61.2,5.1,4.15,4.06,5.14,5,4,0,2,1,0.33,0.09,4.87,87.2,7.27,6.4,4.94,7.21,5,3,1,1,2,0.33,0.2,7.78,113.2,9.43,8.65,5.87,9.26,5,1,3,1,2,0.33,0.2,8.46
Kyle Pitts,ATL,TE,1.0,17,53,3.12,90,5.29,667,39.24,12.58,35.0,2.06,39,20.18,7,0.41,3,0.18,1,0.06,-4,-0.24,-4.0,-0.0,-0.0,0,0.0,54,3.18,91,5.35,35.0,2.06,0,0.0,0.0,1.0,84.3,4.96,3.7,3.41,5.22,9,3,1,1,3,0.31,0.21,4.77,110.8,6.52,5.4,3.82,6.9,9,3,1,3,1,0.31,0.06,6.96,137.3,8.08,6.7,4.3,8.57,9,3,1,3,1,0.31,0.06,7.12
Hunter Henry,NE,TE,1.0,14,42,3.0,61,4.36,419,29.93,9.98,29.0,2.07,24,11.93,2,0.14,6,0.43,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,42,3.0,61,4.36,29.0,2.07,0,0.0,0.0,1.0,77.9,5.56,2.75,5.48,5.2,8,1,0,1,4,0.56,0.4,4.74,98.9,7.06,4.0,6.32,6.59,8,1,0,1,4,0.56,0.4,6.83,119.9,8.56,5.45,7.21,7.99,8,1,0,1,4,0.56,0.4,6.93
Logan Thomas,FA,TE,0.0,16,55,3.44,78,4.88,496,31.0,9.02,21.0,1.31,29,14.38,3,0.19,4,0.25,1,0.06,2,0.12,2.0,1.0,0.06,0,0.0,56,3.5,79,4.94,22.0,1.38,2,0.12,0.04,1.0,71.8,4.49,3.9,3.62,4.65,8,4,0,2,2,0.33,0.14,4.52,99.3,6.21,6.05,4.58,6.27,8,4,0,2,2,0.33,0.14,6.72,126.8,7.92,7.8,5.61,7.87,8,4,1,1,2,0.23,0.14,7.25
Gerald Everett,CHI,TE,2.0,15,51,3.4,70,4.67,411,27.4,8.06,25.0,1.67,31,15.0,4,0.27,3,0.2,3,0.2,10,0.67,3.33,1.0,0.07,0,0.0,54,3.6,73,4.87,26.0,1.73,0,0.0,0.0,1.0,60.1,4.01,3.9,2.97,4.36,8,4,0,2,1,0.25,0.07,4.21,85.6,5.71,6.2,3.44,6.2,6,5,1,3,0,0.25,0.0,6.63,111.1,7.41,8.4,4.09,7.96,5,6,1,3,0,0.25,0.0,7.35
Juwan Johnson,NO,TE,2.0,13,37,2.85,59,4.54,368,28.31,9.95,23.0,1.77,32,14.46,7,0.54,4,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,37,2.85,59,4.54,23.0,1.77,0,0.0,0.0,1.0,60.8,4.68,3.6,4.88,4.5,8,1,0,2,2,0.44,0.18,4.46,79.3,6.1,5.1,5.79,5.82,8,1,0,2,2,0.44,0.18,6.48,97.8,7.52,6.6,6.73,7.14,8,1,0,3,1,0.44,0.08,6.59
Tyler Conklin,NYJ,TE,1.0,17,61,3.59,87,5.12,621,36.53,10.18,27.0,1.59,37,16.88,7,0.41,0,0.0,1,0.06,0,0.0,0.0,0.0,0.0,0,0.0,62,3.65,88,5.18,27.0,1.59,0,0.0,0.0,1.0,62.1,3.65,3.5,2.23,4.27,10,2,5,0,0,0.0,0.0,3.63,92.6,5.45,5.3,3.01,6.12,10,1,4,2,0,0.13,0.0,6.06,123.1,7.24,7.3,3.83,7.91,9,1,5,2,0,0.13,0.0,6.78
Jonnu Smith,MIA,TE,1.0,17,50,2.94,70,4.12,582,34.24,11.64,26.0,1.53,60,17.47,4,0.24,3,0.18,1,0.06,0,0.0,0.0,0.0,0.0,0,0.0,51,3.0,71,4.18,26.0,1.53,1,0.06,0.02,1.0,74.2,4.36,3.2,4.45,4.3,10,2,1,3,1,0.31,0.06,3.89,99.2,5.84,5.2,5.18,5.72,9,3,1,3,1,0.31,0.06,6.02,124.2,7.31,7.2,6.0,7.13,9,3,1,2,2,0.31,0.13,6.72
Tanner Hudson,CIN,TE,1.0,12,39,3.25,50,4.17,352,29.33,9.03,21.0,1.75,26,14.33,3,0.25,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39,3.25,50,4.17,21.0,1.75,0,0.0,0.0,1.0,41.2,3.43,3.4,2.07,4.1,8,3,0,1,0,0.09,0.0,3.54,60.7,5.06,5.4,2.38,6.03,7,3,1,1,0,0.09,0.0,5.99,80.2,6.68,7.15,2.85,7.86,6,3,3,0,0,0.0,0.0,6.42
Tyler Higbee,LAR,TE,1.0,15,47,3.13,70,4.67,495,33.0,10.53,26.0,1.73,33,15.87,6,0.4,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,47,3.13,70,4.67,26.0,1.73,0,0.0,0.0,1.0,61.5,4.1,3.5,3.69,4.23,9,2,2,1,1,0.15,0.07,3.87,85.0,5.67,4.5,4.39,5.79,9,2,1,2,1,0.25,0.07,5.87,108.5,7.23,6.0,5.15,7.34,8,2,1,3,1,0.36,0.07,6.35
Luke Musgrave,GB,TE,1.0,11,34,3.09,46,4.18,352,32.0,10.35,14.0,1.27,37,16.64,5,0.45,1,0.09,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,34,3.09,46,4.18,14.0,1.27,0,0.0,0.0,1.0,41.2,3.75,3.0,3.09,4.04,7,2,1,0,1,0.1,0.1,3.51,58.2,5.29,5.0,3.44,5.75,6,2,2,0,1,0.1,0.1,5.63,75.2,6.84,7.0,3.95,7.41,6,2,2,1,0,0.1,0.0,6.32
Cade Otton,TB,TE,1.0,17,47,2.76,67,3.94,455,26.76,9.68,22.0,1.29,27,13.53,6,0.35,4,0.24,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,47,2.76,67,3.94,22.0,1.29,1,0.06,0.02,1.0,69.5,4.09,4.1,4.01,4.13,8,6,0,2,1,0.21,0.06,4.05,93.0,5.47,5.4,4.65,5.51,9,5,2,0,1,0.06,0.06,5.58,116.5,6.85,6.4,5.36,6.88,9,3,4,0,1,0.06,0.06,5.88
Chig Okonkwo,TEN,TE,1.0,17,54,3.18,77,4.53,528,31.06,9.78,25.0,1.47,39,15.71,6,0.35,1,0.06,2,0.12,6,0.35,3.0,1.0,0.06,0,0.0,56,3.29,79,4.65,26.0,1.53,0,0.0,0.0,1.0,59.4,3.49,3.3,2.76,3.88,13,2,1,0,1,0.06,0.06,3.51,86.4,5.08,4.7,3.32,5.57,13,2,1,0,1,0.06,0.06,5.51,113.4,6.67,6.4,3.94,7.23,12,2,2,0,1,0.06,0.06,6.09
Pat Freiermuth,PIT,TE,1.0,12,32,2.67,47,3.92,308,25.67,9.62,17.0,1.42,29,10.58,3,0.25,2,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,2.67,47,3.92,17.0,1.42,0,0.0,0.0,1.0,44.8,3.73,2.5,3.92,3.8,8,1,1,1,1,0.2,0.09,3.3,60.8,5.07,3.75,4.8,5.06,8,2,0,1,1,0.2,0.09,5.01,76.8,6.4,5.25,5.77,6.31,10,0,0,1,1,0.2,0.09,5.4
Zach Ertz,WAS,TE,1.0,7,27,3.86,43,6.14,187,26.71,6.93,8.0,1.14,17,10.0,0,0.0,1,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27,3.86,43,6.14,8.0,1.14,0,0.0,0.0,0.84,24.7,3.53,2.2,2.4,4.05,4,0,3,0,0,0.0,0.0,2.61,38.2,5.46,5.1,2.85,6.21,4,0,3,0,0,0.0,0.0,4.87,51.7,7.39,8.1,3.55,8.22,3,2,0,2,0,0.4,0.0,6.38
Donald Parham Jr.,DEN,TE,1.0,14,27,1.93,41,2.93,285,20.36,10.56,22.0,1.57,24,10.29,2,0.14,4,0.29,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27,1.93,41,2.93,22.0,1.57,0,0.0,0.0,1.0,52.5,3.75,1.5,4.32,3.72,9,0,1,2,2,0.4,0.17,3.09,66.0,4.71,2.5,4.94,4.68,9,0,1,3,1,0.4,0.08,4.54,79.5,5.68,3.5,5.6,5.64,9,0,1,4,0,0.4,0.0,4.43
Michael Mayer,LV,TE,1.0,14,27,1.93,40,2.86,304,21.71,11.26,19.0,1.36,32,11.36,2,0.14,2,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27,1.93,40,2.86,19.0,1.36,0,0.0,0.0,1.0,44.4,3.17,1.95,3.19,3.39,10,1,0,3,0,0.27,0.0,2.77,57.9,4.14,2.35,3.88,4.36,10,1,0,3,0,0.27,0.0,4.0,71.4,5.1,3.2,4.6,5.32,10,1,1,2,0,0.17,0.0,3.92
Dawson Knox,BUF,TE,2.0,12,22,1.83,36,3.0,186,15.5,8.45,13.0,1.08,17,10.25,0,0.0,2,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,22,1.83,36,3.0,13.0,1.08,0,0.0,0.0,1.0,32.6,2.72,2.1,2.54,3.08,10,0,1,1,0,0.09,0.0,2.5,43.6,3.63,3.35,2.89,4.12,10,0,1,1,0,0.09,0.0,3.96,54.6,4.55,4.65,3.3,5.16,10,0,2,0,0,0.0,0.0,4.22
Durham Smythe,MIA,TE,2.0,16,35,2.19,43,2.69,366,22.88,10.46,22.0,1.38,22,10.88,3,0.19,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,35,2.19,43,2.69,22.0,1.38,0,0.0,0.0,1.0,36.6,2.29,2.0,1.9,2.79,12,2,2,0,0,0.0,0.0,2.18,54.1,3.38,3.5,2.66,3.92,13,2,1,0,0,0.0,0.0,3.92,71.6,4.47,5.0,3.44,5.02,13,2,1,0,0,0.0,0.0,4.28
Isaiah Likely,BAL,TE,2.0,17,30,1.76,40,2.35,411,24.18,13.7,15.0,0.88,54,15.18,6,0.35,5,0.29,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,1.76,40,2.35,15.0,0.88,0,0.0,0.0,1.0,71.1,4.18,1.0,5.55,3.9,10,2,1,1,3,0.31,0.21,2.86,86.1,5.06,1.5,6.23,4.74,10,3,0,1,3,0.31,0.21,3.84,101.1,5.95,2.0,6.96,5.59,10,3,1,0,3,0.21,0.21,3.83
Kylen Granson,IND,TE,1.0,15,30,2.0,50,3.33,368,24.53,12.27,19.0,1.27,46,14.73,5,0.33,1,0.07,1,0.07,2,0.13,2.0,1.0,0.07,0,0.0,31,2.07,51,3.4,20.0,1.33,0,0.0,0.0,1.0,43.0,2.87,1.7,2.77,3.18,11,0,2,2,0,0.15,0.0,2.5,58.0,3.87,2.7,3.35,4.23,11,0,4,0,0,0.0,0.0,3.78,73.0,4.87,3.5,3.98,5.26,10,1,3,1,0,0.07,0.0,3.95
Noah Gray,KC,TE,2.0,17,28,1.65,41,2.41,305,17.94,10.89,15.0,0.88,34,12.88,4,0.24,2,0.12,1,0.06,1,0.06,1.0,0.0,0.0,0,0.0,29,1.71,42,2.47,15.0,0.88,0,0.0,0.0,1.0,42.6,2.51,2.1,2.45,2.86,15,0,1,1,0,0.06,0.0,2.32,56.6,3.33,3.2,2.66,3.86,15,1,0,1,0,0.06,0.0,3.6,70.6,4.15,4.5,2.96,4.84,16,0,1,0,0,0.0,0.0,3.98
Noah Fant,SEA,TE,1.0,17,32,1.88,43,2.53,414,24.35,12.94,16.0,0.94,51,15.41,7,0.41,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,1.88,43,2.53,16.0,0.94,0,0.0,0.0,1.0,41.4,2.44,2.5,2.23,2.85,12,2,3,0,0,0.0,0.0,2.39,57.4,3.38,3.1,2.88,3.83,13,1,3,0,0,0.0,0.0,3.5,73.4,4.32,4.5,3.58,4.8,13,2,2,0,0,0.0,0.0,3.97
Hayden Hurst,LAC,TE,1.0,10,18,1.8,32,3.2,184,18.4,10.22,7.0,0.7,48,12.1,1,0.1,1,0.1,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18,1.8,32,3.2,7.0,0.7,0,0.0,0.0,0.96,24.4,2.44,1.5,3.1,2.63,8,0,1,1,0,0.11,0.0,2.05,33.4,3.34,2.25,3.76,3.55,8,1,0,0,1,0.11,0.11,3.19,42.4,4.24,3.0,4.47,4.46,9,0,0,1,0,0.11,0.0,3.33
Tucker Kraft,GB,TE,2.0,17,31,1.82,40,2.35,355,20.88,11.45,18.0,1.06,43,11.82,5,0.29,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31,1.82,40,2.35,18.0,1.06,0,0.0,0.0,1.0,47.5,2.79,0.6,3.49,2.92,12,1,2,1,1,0.13,0.06,1.91,63.0,3.71,1.5,4.27,3.81,12,0,4,0,1,0.06,0.06,3.07,78.5,4.62,2.5,5.11,4.69,12,0,4,0,1,0.06,0.06,3.29
Elijah Higgins,ARI,TE,2.0,11,14,1.27,19,1.73,163,14.82,11.64,9.0,0.82,26,10.64,3,0.27,1,0.09,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14,1.27,19,1.73,9.0,0.82,0,0.0,0.0,1.0,22.3,2.03,1.7,3.03,2.2,10,0,0,0,1,0.1,0.1,2.01,29.3,2.66,2.6,3.57,2.87,10,0,0,1,0,0.1,0.0,2.91,36.3,3.3,3.1,4.12,3.54,10,0,0,1,0,0.1,0.0,2.97
Mike Gesicki,CIN,TE,2.0,17,29,1.71,45,2.65,244,14.35,8.41,11.0,0.65,18,8.41,0,0.0,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,29,1.71,45,2.65,11.0,0.65,0,0.0,0.0,1.0,36.4,2.14,1.7,2.22,2.51,15,0,1,1,0,0.06,0.0,2.04,50.9,2.99,2.3,2.7,3.45,15,0,2,0,0,0.0,0.0,2.89,65.4,3.85,3.1,3.28,4.37,13,3,1,0,0,0.0,0.0,3.25
Brevin Jordan,HOU,TE,3.0,13,17,1.31,21,1.62,219,16.85,12.88,13.0,1.0,27,10.77,3,0.23,2,0.15,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17,1.31,21,1.62,13.0,1.0,0,0.0,0.0,1.0,33.9,2.61,1.4,2.87,2.86,10,0,1,2,0,0.18,0.0,2.11,42.4,3.26,1.9,3.33,3.57,10,0,3,0,0,0.0,0.0,2.85,50.9,3.92,2.4,3.81,4.28,10,0,3,0,0,0.0,0.0,2.83
Tommy Tremble,CAR,TE,2.0,16,23,1.44,32,2.0,194,12.12,8.43,10.0,0.62,30,8.56,2,0.12,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23,1.44,32,2.0,10.0,0.62,0,0.0,0.0,1.0,37.4,2.34,1.35,2.47,2.67,12,0,4,0,0,0.0,0.0,1.81,48.9,3.06,2.15,2.77,3.5,12,2,2,0,0,0.0,0.0,2.77,60.4,3.78,3.15,3.13,4.34,14,1,1,0,0,0.0,0.0,3.19
Colby Parkinson,LAR,TE,2.0,17,25,1.47,34,2.0,247,14.53,9.88,11.0,0.65,27,9.53,5,0.29,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.47,34,2.0,11.0,0.65,0,0.0,0.0,1.0,36.7,2.16,0.8,2.7,2.41,14,1,0,2,0,0.13,0.0,1.66,49.2,2.89,1.4,3.08,3.23,15,0,0,2,0,0.13,0.0,2.56,61.7,3.63,1.9,3.51,4.05,15,0,2,0,0,0.0,0.0,2.58
Austin Hooper,NE,TE,2.0,17,25,1.47,31,1.82,234,13.76,9.36,12.0,0.71,21,9.82,2,0.12,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.47,31,1.82,12.0,0.71,0,0.0,0.0,1.0,23.4,1.38,1.3,1.03,1.95,17,0,0,0,0,0.0,0.0,1.48,35.9,2.11,2.1,1.54,2.8,16,1,0,0,0,0.0,0.0,2.5,48.4,2.85,3.0,2.06,3.63,16,1,0,0,0,0.0,0.0,2.83
Lucas Krull,DEN,TE,3.0,7,8,1.14,14,2.0,95,13.57,11.88,5.0,0.71,35,10.43,1,0.14,1,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,1.14,14,2.0,5.0,0.71,0,0.0,0.0,0.84,15.5,2.21,1.4,3.18,2.37,6,0,0,1,0,0.17,0.0,1.62,19.5,2.79,2.3,3.86,2.94,6,0,0,1,0,0.17,0.0,2.46,23.5,3.36,2.8,4.56,3.51,6,0,0,1,0,0.17,0.0,2.47
Josh Oliver,MIN,TE,2.0,17,22,1.29,28,1.65,213,12.53,9.68,12.0,0.71,33,9.94,3,0.18,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,22,1.29,28,1.65,12.0,0.71,1,0.06,0.05,1.0,31.3,1.84,0.6,2.91,2.02,15,0,1,0,1,0.06,0.06,1.39,42.3,2.49,1.6,3.39,2.71,15,0,1,0,1,0.06,0.06,2.42,53.3,3.14,2.6,3.9,3.41,15,1,0,1,0,0.06,0.0,2.66
Adam Trautman,DEN,TE,2.0,17,22,1.29,35,2.06,204,12.0,9.27,10.0,0.59,24,8.35,2,0.12,3,0.18,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,22,1.29,35,2.06,10.0,0.59,0,0.0,0.0,1.0,38.4,2.26,0.9,2.88,2.48,14,0,1,2,0,0.13,0.0,1.74,49.4,2.91,1.4,3.36,3.17,13,2,1,1,0,0.06,0.0,2.42,60.4,3.55,1.9,3.92,3.86,13,2,1,1,0,0.06,0.0,2.6
Foster Moreau,NO,TE,3.0,15,21,1.4,25,1.67,193,12.87,9.19,9.0,0.6,23,9.4,1,0.07,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,1.4,25,1.67,9.0,0.6,0,0.0,0.0,1.0,25.3,1.69,1.3,1.8,2.08,14,0,1,0,0,0.0,0.0,1.52,35.8,2.39,1.8,2.16,2.91,14,1,0,0,0,0.0,0.0,2.35,46.3,3.09,2.8,2.62,3.71,14,1,0,0,0,0.0,0.0,2.77
