Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Jimmy Graham,FA,TE,0.0,16.0,56.23,3.52,91.08,5.69,631.31,39.46,11.2,33.0,2.06,48.23,18.24,6.85,0.43,4.15,0.26,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.31,3.52,91.15,5.7,33.0,2.06,0.15,0.01,0.0,1.0,88.21,5.51,4.36,4.1,5.52,7.54,1.85,1.69,3.0,1.92,0.47,0.15,5.25,116.32,7.27,6.08,4.85,7.23,7.54,1.38,1.92,3.46,1.69,0.52,0.13,7.67,144.44,9.03,7.77,5.7,8.91,7.77,0.31,2.31,2.54,3.08,0.55,0.24,8.18,3,5.72,97.17,15.0
Jordan Reed,FA,TE,0.0,11.31,48.69,4.33,73.08,6.39,487.77,42.23,9.75,23.46,2.03,30.69,16.7,5.69,0.46,2.31,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69,4.33,73.08,6.39,23.46,2.03,0.77,0.06,0.02,0.95,61.08,5.43,3.99,4.53,5.35,6.0,1.77,1.62,0.77,1.15,0.21,0.13,4.59,85.43,7.61,6.61,5.36,7.43,4.15,2.62,1.85,1.54,1.15,0.31,0.13,7.51,109.78,9.78,9.18,6.29,9.47,3.46,1.92,3.08,1.69,1.15,0.36,0.13,8.29,3,5.8,98.68,14.0
Jack Doyle,FA,TE,0.0,8.85,41.0,4.51,53.54,5.83,373.77,41.69,9.27,20.0,2.29,21.69,13.9,2.0,0.2,2.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.51,53.54,5.83,20.0,2.29,1.23,0.15,0.03,0.85,51.07,5.76,4.28,4.18,5.77,2.92,2.46,1.62,0.69,1.15,0.24,0.17,4.38,71.57,8.02,6.98,4.88,7.99,3.15,1.54,1.85,1.23,1.08,0.31,0.17,7.25,92.07,10.28,9.72,5.69,10.19,2.92,1.54,1.08,2.0,1.31,0.57,0.18,8.03,3,4.25,72.29,25.0
Austin Hooper,NE,TE,1.0,15.85,61.92,3.88,78.0,4.89,599.15,37.63,10.01,26.15,1.65,48.62,17.15,5.62,0.35,3.69,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.92,3.88,78.0,4.89,26.15,1.65,0.0,0.0,0.0,1.0,83.45,5.25,3.66,4.25,5.24,8.15,2.54,0.77,2.08,2.31,0.39,0.18,4.75,114.42,7.19,5.12,5.2,7.04,7.38,2.92,1.15,1.85,2.54,0.39,0.19,6.9,145.38,9.13,6.89,6.23,8.8,7.46,2.85,0.38,1.23,3.92,0.5,0.34,7.76,3,5.99,101.78,13.0
David Njoku,CLE,TE,1.0,16.0,50.0,3.12,81.0,5.06,575.75,35.98,11.57,24.5,1.53,58.0,19.98,8.0,0.5,4.0,0.25,0.25,0.02,0.25,0.02,0.25,0.0,0.0,0.0,0.0,50.25,3.14,81.25,5.08,24.5,1.53,0.0,0.0,0.0,1.0,81.6,5.1,3.79,4.33,5.05,8.5,2.0,1.75,0.25,3.5,0.3,0.28,4.79,106.6,6.66,5.35,4.88,6.62,8.5,1.25,1.75,1.25,3.25,0.4,0.26,6.88,131.6,8.22,6.88,5.48,8.2,8.5,0.5,2.75,1.75,2.5,0.37,0.19,7.24,2,6.54,111.23,10.0
Greg Olsen,FA,TE,0.0,9.08,28.77,3.02,45.0,4.79,328.08,33.84,11.09,19.62,2.07,28.85,14.12,2.31,0.23,3.23,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.77,3.02,45.0,4.79,19.62,2.07,0.0,0.0,0.0,0.91,52.35,5.53,4.08,4.84,5.37,3.85,1.54,1.54,0.23,1.92,0.3,0.27,4.59,66.73,7.04,5.83,5.67,6.82,3.77,1.54,1.54,0.31,1.92,0.32,0.27,6.82,81.12,8.55,7.31,6.54,8.28,3.77,2.92,0.08,0.38,1.92,0.34,0.27,6.89,3,4.4,74.83,22.0
Trey Burton,FA,TE,0.0,15.77,45.54,2.87,64.38,4.05,476.31,30.01,10.46,24.85,1.56,41.23,14.41,5.31,0.33,5.38,0.34,0.69,0.04,1.38,0.08,1.38,0.69,0.04,0.0,0.0,46.23,2.91,65.08,4.1,25.54,1.61,0.69,0.04,0.01,1.0,80.54,5.09,3.34,5.14,4.82,8.77,1.08,1.23,3.08,1.62,0.46,0.11,4.36,103.31,6.52,5.12,5.81,6.2,8.0,1.15,1.85,3.15,1.62,0.46,0.11,6.43,126.08,7.95,6.8,6.57,7.58,7.31,1.77,2.62,2.46,1.62,0.36,0.11,6.75,3,4.79,81.41,19.0
Vance McDonald,FA,TE,0.0,13.54,39.69,2.8,58.85,4.19,495.77,35.23,12.8,26.15,1.84,64.15,19.95,5.0,0.36,3.31,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,2.8,58.85,4.19,26.15,1.84,0.69,0.05,0.01,0.99,68.04,4.84,3.65,3.92,4.89,6.85,2.69,1.69,1.46,0.85,0.2,0.07,4.17,87.88,6.24,4.96,4.27,6.39,6.85,2.62,1.08,2.15,0.85,0.28,0.07,6.3,107.73,7.65,6.61,4.72,7.9,6.85,2.0,1.69,2.23,0.77,0.28,0.06,6.62,3,4.87,82.79,18.0
Mark Andrews,BAL,TE,1.0,16.0,34.0,2.12,50.0,3.12,552.0,34.5,16.24,28.0,1.75,74.0,22.38,8.0,0.5,3.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.12,50.0,3.12,28.0,1.75,0.0,0.0,0.0,1.0,73.2,4.58,3.9,3.48,4.79,8.0,3.0,3.0,1.0,1.0,0.14,0.07,4.07,90.2,5.64,5.65,3.62,6.04,8.0,4.0,3.0,0.0,1.0,0.07,0.07,6.05,107.2,6.7,7.4,3.85,7.31,8.0,5.0,2.0,0.0,1.0,0.07,0.07,6.38,1,6.73,114.44,9.0
Tyler Eifert,FA,TE,0.0,3.85,13.54,3.34,17.92,4.32,164.85,40.08,11.96,9.15,2.18,30.62,18.62,2.0,0.51,1.08,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54,3.34,17.92,4.32,9.15,2.18,0.0,0.0,0.0,0.62,22.95,5.34,5.31,3.4,5.58,1.15,0.92,0.69,0.85,0.23,0.36,0.05,3.46,29.72,7.0,7.2,4.09,7.26,1.15,0.92,0.08,1.46,0.23,0.77,0.05,5.69,36.48,8.67,9.08,4.84,8.91,1.38,0.69,0.08,1.46,0.23,0.77,0.05,5.5,3,1.69,28.73,62.0
Chris Herndon IV,FA,TE,0.0,16.0,39.0,2.44,56.0,3.5,502.0,31.38,12.87,25.0,1.56,32.0,16.94,9.0,0.56,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.44,56.0,3.5,25.0,1.56,0.0,0.0,0.0,1.0,74.2,4.64,3.25,4.39,4.58,9.0,1.0,3.0,1.0,2.0,0.23,0.14,3.97,93.7,5.86,4.5,5.08,5.77,9.0,1.0,3.0,2.0,1.0,0.23,0.07,5.63,113.2,7.08,5.75,5.86,6.95,9.0,2.0,1.0,3.0,1.0,0.33,0.07,5.94,1,5.36,91.16,16.0
Cameron Brate,FA,TE,0.0,15.92,36.23,2.29,57.92,3.64,387.23,24.41,10.4,23.15,1.46,25.54,13.11,2.54,0.16,6.15,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23,2.29,57.92,3.64,23.15,1.46,0.69,0.04,0.02,1.0,74.26,4.68,2.58,4.55,4.56,9.15,1.08,1.31,2.46,1.92,0.38,0.15,3.89,92.38,5.82,3.93,4.92,5.75,9.85,0.46,1.31,2.38,1.92,0.37,0.15,5.62,110.49,6.96,5.29,5.33,6.96,9.85,1.15,1.08,2.62,1.23,0.34,0.1,5.8,3,4.36,74.15,23.0
Will Dissly,LAC,TE,1.0,4.0,8.0,2.0,14.0,3.5,156.0,39.0,19.5,5.0,1.25,66.0,27.25,3.0,0.75,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,14.0,3.5,5.0,1.25,0.0,0.0,0.0,0.65,27.6,6.9,5.35,7.88,5.89,2.0,0.0,0.0,1.0,1.0,1.0,0.33,4.05,31.6,7.9,6.35,8.43,6.86,2.0,0.0,0.0,1.0,1.0,1.0,0.33,5.19,35.6,8.9,7.35,8.98,7.86,2.0,0.0,0.0,1.0,1.0,1.0,0.33,5.08,1,0.0,0.0,112.5
Benjamin Watson,FA,TE,0.0,16.0,41.5,2.6,54.25,3.39,430.5,26.9,10.71,23.25,1.45,32.25,13.78,5.25,0.33,2.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,2.6,54.25,3.39,23.25,1.45,0.0,0.0,0.0,1.0,58.05,3.63,2.78,3.64,3.76,10.75,1.5,1.5,1.25,1.0,0.16,0.07,3.26,78.8,4.92,4.18,4.36,5.04,10.25,1.75,1.75,0.5,1.75,0.16,0.12,5.14,99.55,6.22,5.49,5.2,6.3,10.25,1.75,1.0,1.75,1.25,0.23,0.09,5.47,2,5.04,85.67,17.0
Vernon Davis,FA,TE,0.0,14.62,30.62,2.07,45.38,3.06,448.46,30.29,14.66,18.08,1.23,56.0,17.74,7.15,0.5,2.23,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,2.07,45.38,3.06,18.08,1.23,0.46,0.03,0.01,1.0,58.69,3.98,2.63,4.19,3.98,8.46,1.15,2.46,1.46,1.08,0.21,0.08,3.34,74.0,5.01,3.8,4.71,5.04,8.54,1.08,2.15,1.85,1.0,0.25,0.08,4.87,89.31,6.05,4.92,5.31,6.09,8.54,0.31,3.15,1.69,0.92,0.22,0.07,5.08,3,4.06,69.07,28.0
Delanie Walker,FA,TE,0.0,5.54,24.85,4.17,38.31,6.97,283.77,51.74,12.46,15.38,3.57,24.38,17.5,2.23,0.14,1.23,0.08,0.62,0.04,0.38,0.03,0.19,0.31,0.02,0.23,0.01,25.46,4.21,38.92,7.01,15.69,3.59,0.46,0.03,0.01,0.5,36.26,5.68,5.52,1.24,2.1,1.62,1.46,1.0,0.38,1.08,0.14,0.09,2.1,48.68,7.76,7.71,1.37,2.84,1.62,1.15,0.92,0.85,1.0,0.19,0.08,4.55,61.11,9.85,9.95,1.52,3.58,1.54,0.54,1.15,1.31,1.0,0.28,0.08,3.47,3,2.9,49.28,39.0
C.J. Uzomah,PHI,TE,1.0,15.08,34.0,2.22,50.69,3.31,343.15,22.31,9.91,17.0,1.11,29.08,12.61,4.69,0.3,2.38,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.22,50.69,3.31,17.0,1.11,0.0,0.0,0.0,1.0,48.62,3.16,2.94,2.65,3.48,9.0,3.69,1.0,1.38,0.0,0.1,0.0,3.03,65.62,4.26,4.27,3.12,4.68,9.0,3.23,2.15,0.69,0.0,0.05,0.0,4.52,82.62,5.38,5.47,3.71,5.83,10.0,1.54,2.85,0.69,0.0,0.05,0.0,4.9,3,4.43,75.31,21.0
Antonio Gates,FA,TE,0.0,15.85,30.38,1.94,50.31,3.21,345.62,21.98,11.46,19.46,1.24,27.0,11.73,4.54,0.29,2.62,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38,1.94,50.31,3.21,19.46,1.24,0.77,0.05,0.03,1.0,51.48,3.29,2.26,3.85,3.33,11.54,1.62,0.69,0.77,1.23,0.16,0.1,2.89,66.68,4.25,3.03,4.45,4.31,11.46,1.0,2.08,0.08,1.23,0.11,0.1,4.13,81.87,5.22,3.99,5.11,5.28,11.46,1.46,1.62,0.08,1.23,0.11,0.1,4.29,3,4.04,68.62,29.0
Jesse James,FA,TE,0.0,16.0,33.69,2.11,46.15,2.89,404.69,25.29,12.42,17.92,1.12,44.54,14.29,5.69,0.36,2.31,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.69,2.11,46.15,2.89,17.92,1.12,0.0,0.0,0.0,1.0,54.32,3.39,2.12,4.65,3.31,11.69,1.31,1.46,0.62,0.92,0.11,0.06,2.7,71.16,4.45,3.0,5.34,4.33,12.15,1.54,0.77,0.38,1.15,0.11,0.08,4.04,88.01,5.5,3.88,6.1,5.35,10.69,3.0,0.85,0.23,1.23,0.11,0.09,4.24,3,4.01,68.21,30.0
Austin Seferian-Jenkins,FA,TE,0.0,7.15,20.15,2.52,31.77,4.11,156.54,20.11,8.22,9.0,1.23,23.31,11.19,1.15,0.17,1.46,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,2.52,31.77,4.11,9.0,1.23,0.23,0.02,0.0,0.8,23.96,3.18,2.44,3.09,3.43,5.23,0.23,0.23,1.46,0.0,0.25,0.0,2.5,34.04,4.44,3.76,3.58,4.76,5.23,0.23,0.31,1.38,0.0,0.24,0.0,3.99,44.12,5.7,5.38,4.15,6.08,4.77,0.69,1.0,0.46,0.23,0.07,0.02,4.22,3,1.12,19.04,71.0
Dallas Goedert,PHI,TE,2.0,16.0,33.0,2.06,44.0,2.75,334.0,20.88,10.12,15.0,0.94,32.0,12.81,5.0,0.31,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.06,44.0,2.75,15.0,0.94,0.0,0.0,0.0,1.0,57.4,3.59,1.45,4.5,3.52,12.0,0.0,0.0,3.0,1.0,0.33,0.07,2.77,73.9,4.62,2.45,5.29,4.5,12.0,0.0,1.0,2.0,1.0,0.23,0.07,3.92,90.4,5.65,3.45,6.13,5.49,12.0,0.0,1.0,2.0,1.0,0.23,0.07,4.24,1,4.79,81.35,20.0
Ricky Seals-Jones,FA,TE,0.0,13.75,28.5,2.0,58.75,4.15,307.5,22.18,11.76,13.0,0.95,37.25,13.07,5.0,0.37,1.5,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,2.0,58.75,4.15,13.0,0.95,0.0,0.0,0.0,0.99,39.75,2.97,1.41,3.66,3.1,10.0,1.75,0.75,0.75,0.5,0.12,0.06,2.43,54.0,3.97,2.81,4.11,4.18,10.25,0.75,1.5,0.75,0.5,0.12,0.06,3.9,68.25,4.97,4.05,4.66,5.26,11.0,0.0,1.5,0.75,0.5,0.12,0.06,4.34,2,3.12,53.1,37.0
Jeff Heuerman,FA,TE,0.0,11.77,24.23,2.16,38.69,3.43,238.15,20.93,11.12,11.38,1.01,39.77,11.64,1.69,0.15,1.85,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.23,2.16,38.69,3.43,11.38,1.01,0.0,0.0,0.0,1.0,34.89,3.05,1.49,3.76,3.11,8.54,0.69,1.38,0.23,0.92,0.11,0.09,2.45,47.01,4.12,2.85,4.65,4.11,9.23,0.69,0.92,0.23,0.69,0.09,0.07,3.84,59.12,5.2,4.0,5.59,5.09,9.23,0.69,0.92,0.23,0.69,0.09,0.07,4.2,3,2.38,40.39,50.0
Charles Clay,FA,TE,0.0,13.15,30.23,2.28,48.69,3.68,298.62,22.53,9.44,16.0,1.22,27.77,12.29,2.23,0.17,0.77,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.23,2.28,48.69,3.68,16.0,1.22,0.69,0.06,0.03,1.0,33.09,2.48,1.7,2.33,2.75,10.62,0.85,0.77,0.23,0.69,0.09,0.06,2.34,48.21,3.62,2.67,2.93,3.96,10.38,1.08,0.77,0.31,0.62,0.09,0.05,3.81,63.32,4.76,3.86,3.6,5.14,10.38,1.0,0.31,1.08,0.38,0.17,0.03,4.21,3,2.84,48.23,40.0
Ian Thomas,CAR,TE,1.0,16.0,36.0,2.25,49.0,3.06,333.0,20.81,9.25,20.0,1.25,31.0,11.06,4.0,0.25,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.25,49.0,3.06,20.0,1.25,0.0,0.0,0.0,1.0,45.3,2.83,1.2,3.99,2.86,12.0,1.0,1.0,1.0,1.0,0.14,0.07,2.22,63.3,3.96,2.0,5.05,3.9,12.0,1.0,0.0,2.0,1.0,0.23,0.07,3.69,81.3,5.08,2.75,6.18,4.92,12.0,0.0,1.0,1.0,2.0,0.23,0.14,3.87,1,4.25,72.22,26.0
Gerald Everett,CHI,TE,1.0,16.0,28.75,1.8,45.5,2.84,301.0,18.81,11.09,14.5,0.91,47.25,12.24,3.25,0.2,2.75,0.17,1.75,0.1,15.25,0.95,9.25,1.0,0.06,0.0,0.0,30.5,1.91,47.25,2.95,15.5,0.97,0.25,0.02,0.02,1.0,49.12,3.07,1.92,4.01,3.09,11.0,2.0,2.0,0.25,0.75,0.07,0.05,2.46,63.5,3.97,2.61,4.42,4.04,11.25,2.0,1.75,0.25,0.75,0.07,0.05,3.6,77.88,4.86,3.3,4.9,4.98,11.5,0.5,3.0,0.25,0.75,0.07,0.05,3.77,2,4.28,72.76,24.0
Devin Funchess,FA,TE,0.0,14.54,46.77,3.2,84.77,5.8,602.46,41.16,12.96,35.0,2.41,32.54,18.02,8.54,0.58,4.92,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.77,3.2,84.77,5.8,35.0,2.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.58,23.38,1.6,1.58,0.98,2.38,14.54,0.0,0.0,0.0,0.0,0.0,0.0,3.37,46.77,3.2,3.15,1.94,4.14,14.54,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3,3.45,58.68,34.0
Geoff Swaim,FA,TE,0.0,10.38,18.92,2.08,23.23,2.56,178.62,19.59,10.21,8.31,0.9,36.08,12.63,2.23,0.25,0.69,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,2.08,23.23,2.56,8.31,0.9,0.0,0.0,0.0,0.95,22.02,2.42,1.66,2.25,2.68,8.31,1.38,0.0,0.69,0.0,0.08,0.0,1.96,31.48,3.46,2.77,2.55,3.85,8.31,1.38,0.0,0.69,0.0,0.08,0.0,3.25,40.94,4.5,3.81,2.92,5.01,8.31,0.69,0.69,0.69,0.0,0.08,0.0,3.62,3,1.24,21.16,68.0
Ryan Griffin,FA,TE,0.0,12.54,23.46,1.85,41.46,3.34,281.62,22.42,12.28,13.69,1.1,44.08,13.21,2.54,0.19,0.38,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.46,1.85,41.46,3.34,13.69,1.1,0.08,0.0,0.0,0.96,30.78,2.55,1.41,3.02,2.76,9.62,0.85,1.08,0.77,0.23,0.1,0.04,2.09,42.51,3.48,2.1,3.89,3.67,10.31,0.08,1.15,0.77,0.23,0.1,0.04,3.24,54.24,4.41,2.79,4.77,4.56,10.31,0.15,0.31,1.46,0.31,0.17,0.04,3.39,3,2.27,38.53,53.0
