Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Darren Waller,FA,TE,0.0,11.23,46.69,4.1,68.31,6.02,522.85,46.44,11.48,23.85,2.12,30.46,19.65,8.62,0.79,1.54,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69,4.1,68.31,6.02,23.85,2.12,0.0,0.0,0.0,0.98,61.52,5.54,4.67,4.23,5.52,4.62,3.0,0.31,1.69,1.62,0.46,0.21,5.35,84.86,7.59,6.88,5.04,7.49,4.69,2.15,1.08,1.08,2.23,0.46,0.27,8.14,108.21,9.64,9.09,5.9,9.45,4.62,0.77,2.54,1.23,2.08,0.46,0.23,8.69,3,5.24,89.14,23.0
Cole Kmet,CHI,TE,1.0,17.0,66.69,3.92,85.38,5.02,670.38,39.43,10.11,33.38,1.97,50.15,17.45,8.15,0.48,5.77,0.34,2.62,0.16,3.46,0.21,1.5,1.62,0.1,0.0,0.0,69.31,4.08,88.0,5.18,35.0,2.06,0.0,0.0,0.0,1.0,102.0,6.0,4.17,5.49,5.6,7.31,3.23,1.31,2.38,2.77,0.46,0.19,5.22,135.35,7.96,6.5,6.28,7.43,7.85,2.0,1.62,1.38,4.15,0.49,0.34,8.11,168.69,9.92,8.69,7.16,9.26,6.92,1.54,1.85,3.23,3.46,0.7,0.26,8.78,3,6.92,117.67,9.0
Dalton Kincaid,BUF,TE,1.0,16.0,73.0,4.56,91.0,5.69,673.0,42.06,9.22,29.0,1.81,51.0,15.44,5.0,0.31,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,4.56,91.0,5.69,29.0,1.81,1.0,0.06,0.01,1.0,77.3,4.83,4.05,3.85,4.93,8.0,2.0,1.0,3.0,2.0,0.45,0.14,4.89,113.8,7.11,6.55,4.7,7.14,7.0,2.0,1.0,4.0,2.0,0.6,0.14,7.82,150.3,9.39,9.05,5.72,9.28,7.0,1.0,2.0,1.0,5.0,0.6,0.45,9.12,1,6.74,114.53,13.0
Jake Ferguson,DAL,TE,1.0,15.5,58.0,3.57,82.0,5.0,614.25,37.52,10.33,32.0,1.95,37.5,17.09,6.75,0.42,4.25,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.57,82.0,5.0,32.0,1.95,0.0,0.0,0.0,1.0,86.92,5.35,3.92,3.81,5.44,6.5,2.25,1.25,3.25,2.25,0.55,0.16,5.07,115.92,7.13,6.13,4.42,7.23,6.5,1.0,2.5,3.25,2.25,0.55,0.16,7.63,144.92,8.92,8.4,5.09,9.0,6.75,1.0,2.25,4.0,1.5,0.55,0.1,8.2,2,6.88,116.95,11.0
Trey McBride,ARI,TE,1.0,15.75,68.0,4.18,89.25,5.49,685.0,41.92,9.93,34.5,2.1,35.75,16.46,7.5,0.46,2.5,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.18,89.25,5.49,34.5,2.1,0.0,0.0,0.0,1.0,83.5,5.11,3.61,4.68,4.94,8.25,2.0,1.5,1.5,2.5,0.34,0.18,4.62,117.5,7.2,5.92,5.9,6.8,7.75,1.5,1.75,1.5,3.25,0.44,0.26,7.52,151.5,9.29,8.24,7.17,8.62,7.75,0.75,2.5,1.5,3.25,0.44,0.26,8.12,2,7.22,122.74,8.0
Gerald Everett,CHI,TE,2.0,15.0,52.38,3.49,73.38,4.89,449.38,29.96,8.55,26.0,1.73,30.62,15.09,4.08,0.27,3.31,0.22,2.54,0.17,8.46,0.57,2.82,0.85,0.06,0.0,0.0,54.92,3.66,75.92,5.06,26.85,1.79,0.15,0.01,0.0,1.0,65.78,4.39,3.98,3.16,4.7,7.77,3.15,0.77,2.08,1.23,0.28,0.09,4.46,91.98,6.13,6.12,3.6,6.59,6.15,4.08,1.54,2.69,0.54,0.28,0.04,6.89,118.17,7.88,8.32,4.19,8.42,4.77,5.31,1.69,2.92,0.31,0.28,0.02,7.58,3,5.91,100.45,16.0
Kyle Pitts,ATL,TE,1.0,15.38,48.38,3.11,84.38,5.52,622.85,40.02,12.8,32.15,2.08,39.31,20.19,7.23,0.47,2.62,0.18,0.69,0.04,-2.77,-0.17,-2.77,0.0,0.0,0.0,0.0,49.08,3.16,85.08,5.56,32.15,2.08,0.0,0.0,0.0,0.99,77.7,5.02,3.66,3.68,5.19,8.08,2.62,1.0,1.23,2.46,0.33,0.18,4.71,101.89,6.58,5.2,4.16,6.82,8.08,2.62,0.92,2.69,1.08,0.34,0.08,6.89,126.08,8.14,6.43,4.7,8.46,8.08,2.62,1.08,2.46,1.15,0.3,0.08,6.96,3,6.02,102.36,15.0
Zach Ertz,WAS,TE,1.0,8.46,35.23,4.09,54.31,6.35,281.85,31.31,7.58,14.15,1.52,22.77,11.95,1.0,0.08,2.0,0.21,0.08,0.0,0.31,0.02,0.31,0.0,0.0,0.0,0.0,35.31,4.1,54.38,6.35,14.15,1.52,0.0,0.0,0.0,0.88,41.14,4.51,3.55,2.78,4.97,3.62,0.92,2.38,1.08,0.46,0.26,0.04,3.96,58.75,6.56,6.53,3.28,7.19,3.69,0.23,2.69,1.23,0.62,0.39,0.07,6.66,76.37,8.6,9.32,4.01,9.27,2.92,1.62,0.54,2.54,0.85,0.69,0.11,7.95,3,4.32,73.41,37.0
Hunter Henry,NE,TE,1.0,14.62,42.38,2.91,61.62,4.23,453.92,30.96,10.7,28.0,1.93,28.31,13.99,4.31,0.28,5.31,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.38,2.91,61.62,4.23,28.0,1.93,0.0,0.0,0.0,1.0,77.24,5.31,2.85,5.09,5.04,8.23,1.62,0.31,1.0,3.46,0.48,0.33,4.54,98.43,6.76,4.0,5.84,6.43,8.23,1.15,0.92,0.85,3.46,0.45,0.33,6.49,119.62,8.21,5.33,6.65,7.82,8.15,0.77,1.38,0.85,3.46,0.45,0.33,6.61,3,5.85,99.53,17.0
Tyler Higbee,LAR,TE,1.0,15.23,53.85,3.52,79.92,5.23,528.85,34.66,9.98,27.92,1.83,31.69,15.17,5.31,0.35,2.46,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.85,3.52,79.92,5.23,27.92,1.83,0.0,0.0,0.0,1.0,67.65,4.43,3.76,4.07,4.46,8.54,2.08,2.54,1.08,1.0,0.16,0.07,4.13,94.58,6.2,5.17,4.86,6.17,8.23,2.15,1.38,2.23,1.23,0.3,0.09,6.46,121.5,7.95,6.9,5.73,7.86,7.23,2.08,1.46,3.0,1.46,0.42,0.11,7.07,3,5.41,91.99,22.0
Logan Thomas,FA,TE,0.0,13.79,46.29,3.37,66.79,4.86,416.07,30.85,9.13,17.86,1.32,29.43,14.59,2.64,0.21,3.21,0.26,0.64,0.04,1.29,0.08,1.29,0.64,0.04,0.0,0.0,46.93,3.41,67.43,4.9,18.5,1.36,1.43,0.11,0.03,0.96,59.45,4.54,4.09,3.4,4.77,7.21,3.14,0.21,1.93,1.29,0.44,0.09,4.31,82.59,6.22,6.1,4.14,6.48,7.0,3.14,0.43,1.93,1.29,0.44,0.09,6.41,105.74,7.9,7.8,4.96,8.19,7.0,2.93,0.86,1.71,1.29,0.43,0.09,7.01,3,4.46,75.87,34.0
Juwan Johnson,NO,TE,2.0,13.69,36.31,2.65,57.54,4.21,384.23,27.87,10.62,22.62,1.66,33.69,14.8,6.92,0.51,4.69,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.31,2.65,57.54,4.21,22.62,1.66,0.0,0.0,0.0,1.0,66.58,4.81,3.54,5.01,4.59,7.92,1.38,0.31,1.46,2.62,0.42,0.23,4.48,84.73,6.14,4.99,5.81,5.84,8.15,1.23,0.31,1.62,2.38,0.41,0.21,6.35,102.88,7.46,6.41,6.65,7.09,8.23,1.15,0.31,2.54,1.46,0.41,0.11,6.48,3,5.65,96.12,21.0
Pat Freiermuth,PIT,TE,1.0,13.0,41.31,3.11,61.23,4.6,420.38,31.42,9.98,22.92,1.72,35.08,13.04,4.31,0.32,2.38,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31,3.11,61.23,4.6,22.92,1.72,0.08,0.0,0.0,1.0,57.73,4.33,3.63,3.69,4.52,7.23,1.15,1.23,2.62,0.77,0.38,0.07,4.25,78.38,5.89,5.25,4.53,6.01,7.54,1.38,0.77,2.54,0.77,0.37,0.07,6.34,99.04,7.44,6.8,5.47,7.48,8.69,0.23,0.77,1.85,1.46,0.37,0.13,6.76,3,4.85,82.41,27.0
Tyler Conklin,NYJ,TE,1.0,17.0,60.31,3.55,87.0,5.12,602.92,35.47,9.99,26.46,1.56,35.62,16.36,6.54,0.38,0.92,0.06,1.15,0.07,0.69,0.04,0.35,0.46,0.03,0.0,0.0,61.46,3.62,88.15,5.19,26.92,1.59,0.0,0.0,0.0,1.0,65.9,3.87,3.38,2.94,4.28,10.23,2.15,3.54,0.69,0.38,0.08,0.02,3.73,96.05,5.65,5.36,3.71,6.08,10.0,1.54,3.0,1.85,0.62,0.17,0.04,6.17,126.21,7.42,7.38,4.54,7.82,8.69,1.85,3.92,1.92,0.62,0.18,0.04,6.89,3,5.68,96.54,19.0
Luke Musgrave,GB,TE,1.0,11.0,34.0,3.09,46.0,4.18,352.0,32.0,10.35,14.0,1.27,37.0,16.64,5.0,0.45,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.09,46.0,4.18,14.0,1.27,0.0,0.0,0.0,1.0,41.2,3.75,3.0,3.09,4.04,7.0,2.0,1.0,0.0,1.0,0.1,0.1,3.51,58.2,5.29,5.0,3.44,5.75,6.0,2.0,2.0,0.0,1.0,0.1,0.1,5.63,75.2,6.84,7.0,3.95,7.41,6.0,2.0,2.0,1.0,0.0,0.1,0.0,6.32,1,4.46,75.89,33.0
Chig Okonkwo,TEN,TE,1.0,16.75,48.5,2.88,69.25,4.12,508.5,30.32,10.85,24.25,1.45,41.25,16.48,6.25,0.37,1.5,0.09,2.25,0.14,5.0,0.29,2.42,1.0,0.06,0.0,0.0,50.75,3.02,71.5,4.25,25.25,1.51,0.0,0.0,0.0,1.0,60.85,3.64,3.3,3.07,3.94,12.0,2.0,1.25,0.25,1.25,0.1,0.08,3.58,85.1,5.08,4.59,3.68,5.45,12.5,1.5,1.25,0.5,1.0,0.1,0.06,5.42,109.35,6.52,6.11,4.34,6.94,11.75,1.5,2.0,0.5,1.0,0.1,0.06,5.87,2,5.75,97.68,18.0
Dawson Knox,BUF,TE,2.0,12.92,30.08,2.26,45.38,3.44,293.23,21.7,9.26,17.15,1.29,26.23,12.5,2.46,0.16,3.46,0.26,0.0,0.0,0.31,0.02,0.0,0.0,0.0,0.0,0.0,30.08,2.26,45.38,3.44,17.15,1.29,0.0,0.0,0.0,1.0,51.66,3.82,3.32,3.18,4.02,8.46,0.62,1.77,1.23,0.85,0.2,0.07,3.62,66.7,4.95,4.72,3.6,5.24,8.77,0.31,1.54,1.77,0.54,0.23,0.04,5.31,81.74,6.08,6.0,4.08,6.45,8.69,0.46,2.15,1.08,0.54,0.17,0.04,5.57,3,4.56,77.58,30.0
Cade Otton,TB,TE,1.0,16.75,45.75,2.72,66.5,3.97,439.0,26.18,9.59,21.25,1.26,29.0,13.4,5.5,0.32,3.5,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,2.72,66.5,3.97,21.25,1.26,0.75,0.05,0.02,1.0,64.9,3.86,3.61,3.88,3.93,9.0,4.75,0.25,1.75,1.0,0.19,0.06,3.76,87.78,5.23,4.8,4.56,5.29,9.75,3.75,2.0,0.25,1.0,0.08,0.06,5.27,110.65,6.59,5.8,5.31,6.64,9.75,2.25,3.5,0.0,1.25,0.08,0.08,5.6,2,5.67,96.46,20.0
Jelani Woods,IND,TE,1.0,12.0,25.0,2.08,40.0,3.33,312.0,26.0,12.48,16.0,1.33,36.0,16.33,4.0,0.33,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.08,40.0,3.33,16.0,1.33,0.0,0.0,0.0,1.0,49.2,4.1,3.05,4.28,4.08,8.0,1.0,0.0,2.0,1.0,0.33,0.09,3.72,61.7,5.14,3.8,4.92,5.11,8.0,1.0,0.0,1.0,2.0,0.33,0.2,5.24,74.2,6.18,4.7,5.67,6.12,8.0,1.0,1.0,0.0,2.0,0.2,0.2,5.19,2,4.09,69.47,41.0
Tanner Hudson,CIN,TE,1.0,10.5,31.75,2.86,41.25,3.75,297.0,27.5,10.07,17.75,1.65,26.25,14.33,2.5,0.23,0.75,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,2.86,41.25,3.75,17.75,1.65,0.0,0.0,0.0,0.94,34.2,3.12,3.05,2.04,3.74,7.25,2.25,0.25,0.75,0.0,0.07,0.0,3.07,50.08,4.55,4.74,2.41,5.42,6.5,2.25,1.0,0.75,0.0,0.07,0.0,5.2,65.95,5.98,6.24,2.9,7.01,5.75,2.5,2.25,0.0,0.0,0.0,0.0,5.49,2,3.12,52.98,58.0
Jonnu Smith,MIA,TE,1.0,15.79,41.93,2.62,59.57,3.73,468.64,29.01,10.93,20.79,1.28,53.93,15.9,3.93,0.25,2.07,0.12,2.14,0.14,6.79,0.45,1.71,0.57,0.04,0.0,0.0,44.07,2.76,61.71,3.87,21.36,1.32,0.64,0.04,0.01,1.0,58.69,3.6,2.72,3.59,3.72,10.29,1.93,1.0,1.93,0.64,0.2,0.04,3.26,79.65,4.92,4.41,4.23,5.04,9.64,2.79,0.79,1.93,0.64,0.2,0.04,5.13,100.61,6.23,6.08,4.96,6.35,9.79,2.5,0.93,1.29,1.29,0.2,0.08,5.72,3,5.0,85.0,26.0
Noah Fant,SEA,TE,1.0,16.92,38.92,2.31,51.23,3.04,450.31,26.68,11.96,18.85,1.12,49.77,15.67,6.31,0.37,1.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92,2.31,51.23,3.04,18.85,1.12,0.0,0.0,0.0,1.0,52.42,3.11,2.86,2.65,3.45,11.0,2.31,2.62,0.62,0.38,0.07,0.02,2.96,71.88,4.27,3.8,3.27,4.64,11.92,1.23,2.77,0.54,0.46,0.07,0.03,4.38,91.34,5.42,5.28,3.96,5.82,12.08,1.77,2.0,0.85,0.23,0.08,0.02,4.88,3,4.82,81.99,28.0
Donald Parham Jr.,DEN,TE,1.0,12.15,22.54,1.83,33.23,2.64,241.92,20.14,11.04,17.38,1.35,23.85,10.78,1.92,0.18,3.23,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,1.83,33.23,2.64,17.38,1.35,0.0,0.0,0.0,0.95,43.73,3.54,1.89,3.85,3.63,8.0,0.23,1.0,1.46,1.46,0.29,0.12,2.84,55.0,4.45,2.94,4.4,4.57,8.0,0.46,0.77,2.23,0.69,0.29,0.06,4.18,66.27,5.37,3.98,4.99,5.51,8.0,0.46,0.77,2.92,0.0,0.29,0.0,4.17,3,2.84,48.25,62.0
Isaiah Likely,BAL,TE,2.0,16.25,31.5,1.96,45.0,2.84,401.5,24.8,12.86,15.75,0.98,49.0,14.74,5.5,0.34,4.5,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,1.96,45.0,2.84,15.75,0.98,0.0,0.0,0.0,1.0,67.15,4.12,1.35,5.24,3.9,9.75,1.75,1.0,1.0,2.75,0.3,0.2,3.03,82.9,5.1,1.98,5.98,4.84,9.75,2.5,0.5,0.75,2.75,0.27,0.2,4.11,98.65,6.09,2.6,6.77,5.77,9.75,2.5,1.25,0.0,2.75,0.2,0.2,4.16,2,5.2,88.32,24.0
Hayden Hurst,LAC,TE,1.0,11.08,26.92,2.3,40.69,3.57,245.69,21.39,9.61,11.46,0.97,42.46,12.81,1.92,0.16,1.38,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,2.3,40.69,3.57,11.46,0.97,0.08,0.01,0.0,0.97,32.72,2.85,1.98,3.05,3.09,8.08,0.69,1.0,1.08,0.23,0.13,0.02,2.54,46.18,4.01,3.15,3.66,4.3,7.85,1.46,0.54,0.31,0.92,0.12,0.09,4.04,59.65,5.16,4.29,4.33,5.48,8.38,0.69,0.54,1.23,0.23,0.15,0.02,4.4,3,2.54,43.25,66.0
Michael Mayer,LV,TE,1.0,14.0,27.0,1.93,40.0,2.86,304.0,21.71,11.26,19.0,1.36,32.0,11.36,2.0,0.14,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.93,40.0,2.86,19.0,1.36,0.0,0.0,0.0,1.0,44.4,3.17,1.95,3.19,3.39,10.0,1.0,0.0,3.0,0.0,0.27,0.0,2.77,57.9,4.14,2.35,3.88,4.36,10.0,1.0,0.0,3.0,0.0,0.27,0.0,4.0,71.4,5.1,3.2,4.6,5.32,10.0,1.0,1.0,2.0,0.0,0.17,0.0,3.92,1,3.72,63.19,45.0
Mike Gesicki,CIN,TE,2.0,17.0,33.08,1.95,51.77,3.05,312.46,18.38,9.25,15.0,0.88,22.92,10.27,2.08,0.12,2.69,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08,1.95,51.77,3.05,15.0,0.88,0.0,0.0,0.0,1.0,47.55,2.8,2.08,3.03,3.01,13.77,0.54,0.77,1.46,0.46,0.14,0.03,2.57,64.09,3.77,2.9,3.61,4.02,13.69,0.54,1.77,0.46,0.54,0.07,0.04,3.66,80.63,4.75,3.78,4.28,5.02,12.23,2.62,1.15,0.46,0.54,0.07,0.04,3.97,3,4.64,78.81,29.0
Kylen Granson,IND,TE,2.0,14.15,28.77,2.02,45.0,3.13,332.62,23.16,11.48,17.38,1.21,41.31,14.07,4.23,0.29,0.69,0.05,0.92,0.07,1.38,0.09,1.38,0.69,0.05,0.0,0.0,29.69,2.09,45.92,3.2,18.08,1.25,0.0,0.0,0.0,1.0,37.55,2.6,1.6,2.43,2.97,10.92,0.0,1.85,1.38,0.0,0.1,0.0,2.29,51.94,3.62,2.56,2.98,4.06,10.92,0.0,3.23,0.0,0.0,0.0,0.0,3.59,66.32,4.62,3.5,3.57,5.13,10.0,0.92,2.54,0.69,0.0,0.05,0.0,3.84,3,4.18,71.09,40.0
Durham Smythe,MIA,TE,2.0,15.31,30.31,1.94,37.54,2.41,310.62,19.85,10.03,18.0,1.15,23.15,10.4,2.69,0.17,0.23,0.02,0.62,0.04,0.46,0.03,0.23,0.38,0.03,0.23,0.02,30.92,1.99,38.15,2.46,18.38,1.18,0.0,0.0,0.0,1.0,33.88,2.2,1.78,2.0,2.66,12.0,1.46,1.85,0.0,0.0,0.0,0.0,2.02,49.03,3.17,3.02,2.64,3.68,12.69,1.62,1.0,0.0,0.0,0.0,0.0,3.51,64.18,4.14,4.25,3.31,4.69,12.62,1.92,0.77,0.0,0.0,0.0,0.0,3.82,3,4.37,74.24,36.0
