Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
David Njoku,CLE,TE,1.0,16,56,3.5,88,5.5,639,39.94,11.41,27.0,1.69,66,21.5,9,0.56,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,56,3.5,88,5.5,27.0,1.69,0,0.0,0.0,1.0,87.9,5.49,4.4,4.38,5.43,8,2,2,0,4,0.33,0.33,5.31,115.9,7.24,6.15,4.96,7.18,8,1,2,1,4,0.45,0.33,7.68,143.9,8.99,7.85,5.61,8.93,8,0,3,2,3,0.45,0.23,8.1
Jordan Reed,FA,TE,0.0,13,54,4.15,84,6.46,558,42.92,10.33,26.0,2.0,34,17.46,7,0.54,2,0.15,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,54,4.15,84,6.46,26.0,2.0,1,0.08,0.02,1.0,65.8,5.06,3.8,3.63,5.24,7,2,2,1,1,0.18,0.08,4.62,92.8,7.14,6.5,4.32,7.33,5,3,2,2,1,0.3,0.08,7.67,119.8,9.22,9.1,5.14,9.35,4,2,4,2,1,0.3,0.08,8.52
Vance McDonald,FA,TE,0.0,15,50,3.33,72,4.8,610,40.67,12.2,33.0,2.2,75,22.33,6,0.4,4,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,50,3.33,72,4.8,33.0,2.2,1,0.07,0.02,1.0,83.0,5.53,4.2,4.15,5.54,7,3,2,2,1,0.25,0.07,4.8,108.0,7.2,5.7,4.41,7.35,7,3,1,3,1,0.36,0.07,7.35,133.0,8.87,7.7,4.78,9.16,7,2,2,3,1,0.36,0.07,7.77
Greg Olsen,FA,TE,0.0,9,27,3.0,38,4.22,291,32.33,10.78,18.0,2.0,23,13.56,2,0.22,4,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27,3.0,38,4.22,18.0,2.0,0,0.0,0.0,0.93,53.1,5.9,4.8,4.31,5.85,3,2,2,0,2,0.29,0.29,5.01,66.6,7.4,6.8,4.93,7.34,3,2,2,0,2,0.29,0.29,7.31,80.1,8.9,8.5,5.6,8.84,3,4,0,0,2,0.29,0.29,7.49
Kyle Rudolph,FA,TE,0.0,16,64,4.0,82,5.12,634,39.62,9.91,32.0,2.0,44,18.19,6,0.38,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,64,4.0,82,5.12,32.0,2.0,0,0.0,0.0,1.0,87.4,5.46,3.85,5.66,5.06,9,1,4,1,1,0.14,0.07,4.36,119.4,7.46,5.8,6.54,6.9,7,3,2,2,2,0.33,0.14,7.2,151.4,9.46,7.8,7.48,8.74,7,3,2,2,2,0.33,0.14,7.74
Jack Doyle,FA,TE,0.0,6,26,4.33,33,5.5,245,40.83,9.42,14.0,2.33,20,14.17,1,0.17,2,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,4.33,33,5.5,14.0,2.33,1,0.17,0.04,0.78,34.5,5.75,4.15,4.0,5.82,2,2,1,0,1,0.2,0.2,3.96,47.5,7.92,6.9,4.54,8.02,2,1,2,0,1,0.2,0.2,6.68,60.5,10.08,9.65,5.2,10.21,2,1,1,1,1,0.5,0.2,7.31
Jimmy Graham,FA,TE,0.0,16,55,3.44,89,5.56,636,39.75,11.56,32.0,2.0,54,19.06,7,0.44,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,55,3.44,89,5.56,32.0,2.0,0,0.0,0.0,1.0,75.6,4.72,3.4,3.56,4.92,9,2,1,3,1,0.33,0.07,4.39,103.1,6.44,4.8,4.29,6.62,9,1,2,3,1,0.33,0.07,6.63,130.6,8.16,6.3,5.12,8.29,9,0,2,2,3,0.45,0.23,7.23
Tyler Eifert,FA,TE,0.0,4,15,3.75,19,4.75,179,44.75,11.93,10.0,2.5,29,20.0,2,0.5,1,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,15,3.75,19,4.75,10.0,2.5,0,0.0,0.0,0.65,23.9,5.98,5.9,3.3,6.34,1,1,1,1,0,0.33,0.0,3.75,31.4,7.85,8.15,3.94,8.24,1,1,0,2,0,1.0,0.0,6.45,38.9,9.73,10.4,4.65,10.12,1,1,0,2,0,1.0,0.0,6.27
Mark Andrews,BAL,TE,1.0,16,34,2.12,50,3.12,552,34.5,16.24,28.0,1.75,74,22.38,8,0.5,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,34,2.12,50,3.12,28.0,1.75,0,0.0,0.0,1.0,73.2,4.58,3.9,3.48,4.79,8,3,3,1,1,0.14,0.07,4.07,90.2,5.64,5.65,3.62,6.04,8,4,3,0,1,0.07,0.07,6.05,107.2,6.7,7.4,3.85,7.31,8,5,2,0,1,0.07,0.07,6.38
Chris Herndon IV,FA,TE,0.0,16,39,2.44,56,3.5,502,31.38,12.87,25.0,1.56,32,16.94,9,0.56,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39,2.44,56,3.5,25.0,1.56,0,0.0,0.0,1.0,74.2,4.64,3.25,4.39,4.58,9,1,3,1,2,0.23,0.14,3.97,93.7,5.86,4.5,5.08,5.77,9,1,3,2,1,0.23,0.07,5.63,113.2,7.08,5.75,5.86,6.95,9,2,1,3,1,0.33,0.07,5.94
C.J. Uzomah,PHI,TE,1.0,16,43,2.69,64,4.0,439,27.44,10.21,21.0,1.31,29,14.88,6,0.38,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,43,2.69,64,4.0,21.0,1.31,0,0.0,0.0,1.0,61.9,3.87,3.8,2.98,4.21,8,5,1,2,0,0.14,0.0,3.8,83.4,5.21,5.45,3.48,5.64,8,4,3,1,0,0.07,0.0,5.59,104.9,6.56,6.9,4.13,7.03,9,2,4,1,0,0.07,0.0,6.06
Will Dissly,LAC,TE,1.0,4,8,2.0,14,3.5,156,39.0,19.5,5.0,1.25,66,27.25,3,0.75,2,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,2.0,14,3.5,5.0,1.25,0,0.0,0.0,0.65,27.6,6.9,5.35,7.88,5.89,2,0,0,1,1,1.0,0.33,4.05,31.6,7.9,6.35,8.43,6.86,2,0,0,1,1,1.0,0.33,5.19,35.6,8.9,7.35,8.98,7.86,2,0,0,1,1,1.0,0.33,5.08
Jeff Heuerman,FA,TE,0.0,11,31,2.82,48,4.36,281,25.55,9.06,14.0,1.27,36,12.64,2,0.18,2,0.18,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31,2.82,48,4.36,14.0,1.27,0,0.0,0.0,1.0,40.1,3.65,2.0,4.09,3.67,7,1,2,0,1,0.1,0.1,2.98,55.6,5.05,3.8,5.26,4.94,8,1,1,0,1,0.1,0.1,4.84,71.1,6.46,5.3,6.49,6.19,8,1,1,0,1,0.1,0.1,5.31
Geoff Swaim,FA,TE,0.0,9,26,2.89,32,3.56,242,26.89,9.31,11.0,1.22,43,16.89,3,0.33,1,0.11,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,2.89,32,3.56,11.0,1.22,0,0.0,0.0,0.93,30.2,3.36,2.4,2.97,3.66,6,2,0,1,0,0.12,0.0,2.73,43.2,4.8,4.0,3.3,5.27,6,2,0,1,0,0.12,0.0,4.53,56.2,6.24,5.5,3.73,6.87,6,1,1,1,0,0.12,0.0,5.07
Cameron Brate,FA,TE,0.0,16,30,1.88,49,3.06,289,18.06,9.63,18.0,1.12,21,11.44,2,0.12,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,1.88,49,3.06,18.0,1.12,1,0.06,0.03,1.0,62.9,3.93,1.55,4.19,3.93,10,1,1,3,1,0.33,0.07,3.01,77.9,4.87,2.8,4.45,4.96,11,0,1,3,1,0.33,0.07,4.48,92.9,5.81,4.05,4.75,6.01,11,1,1,3,0,0.23,0.0,4.63
Benjamin Watson,FA,TE,0.0,16,35,2.19,46,2.88,400,25.0,11.43,21.0,1.31,32,13.69,6,0.38,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,35,2.19,46,2.88,21.0,1.31,0,0.0,0.0,1.0,52.0,3.25,2.35,3.65,3.36,12,1,1,1,1,0.14,0.07,2.86,69.5,4.34,3.35,4.39,4.44,12,1,1,0,2,0.14,0.14,4.44,87.0,5.44,4.35,5.2,5.5,12,1,0,2,1,0.23,0.07,4.62
Ricky Seals-Jones,FA,TE,0.0,15,34,2.27,69,4.6,343,22.87,10.09,14.0,0.93,40,13.73,5,0.33,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,34,2.27,69,4.6,14.0,0.93,0,0.0,0.0,1.0,40.3,2.69,1.7,2.78,2.98,11,2,1,1,0,0.07,0.0,2.43,57.3,3.82,3.4,3.17,4.24,11,1,2,1,0,0.07,0.0,4.08,74.3,4.95,4.9,3.68,5.47,12,0,2,1,0,0.07,0.0,4.71
Gerald Everett,CHI,TE,1.0,16,33,2.06,50,3.12,320,20.0,9.7,17.0,1.06,40,12.0,4,0.25,3,0.19,2,0.12,16,1.0,8.0,1.0,0.06,0,0.0,35,2.19,52,3.25,18.0,1.12,0,0.0,0.0,1.0,53.6,3.35,2.3,4.31,3.32,11,2,2,0,1,0.07,0.07,2.76,70.1,4.38,3.05,4.75,4.39,11,2,2,0,1,0.07,0.07,4.05,86.6,5.41,3.8,5.28,5.46,11,0,4,0,1,0.07,0.07,4.21
Vernon Davis,FA,TE,0.0,14,25,1.79,36,2.57,367,26.21,14.68,16.0,1.14,53,15.71,8,0.57,2,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.79,36,2.57,16.0,1.14,0,0.0,0.0,1.0,50.7,3.62,1.55,4.26,3.6,9,1,2,1,1,0.17,0.08,2.65,63.2,4.51,2.55,4.72,4.53,9,1,2,1,1,0.17,0.08,3.99,75.7,5.41,3.5,5.25,5.46,9,0,3,1,1,0.17,0.08,4.17
Dallas Goedert,PHI,TE,2.0,16,33,2.06,44,2.75,334,20.88,10.12,15.0,0.94,32,12.81,5,0.31,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,33,2.06,44,2.75,15.0,0.94,0,0.0,0.0,1.0,57.4,3.59,1.45,4.5,3.52,12,0,0,3,1,0.33,0.07,2.77,73.9,4.62,2.45,5.29,4.5,12,0,1,2,1,0.23,0.07,3.92,90.4,5.65,3.45,6.13,5.49,12,0,1,2,1,0.23,0.07,4.24
Nick Vannett,TEN,TE,1.0,15,29,1.93,43,2.87,269,17.93,9.28,17.0,1.13,32,11.6,1,0.07,3,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,29,1.93,43,2.87,17.0,1.13,0,0.0,0.0,1.0,44.9,2.99,1.7,3.11,3.22,11,1,2,0,1,0.07,0.07,2.46,59.4,3.96,2.7,3.68,4.23,11,2,1,0,1,0.07,0.07,3.82,73.9,4.93,3.7,4.32,5.22,11,2,1,0,1,0.07,0.07,4.05
Jesse James,FA,TE,0.0,16,30,1.88,39,2.44,423,26.44,14.1,17.0,1.06,51,15.75,8,0.5,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,1.88,39,2.44,17.0,1.06,0,0.0,0.0,1.0,54.3,3.39,2.15,4.88,3.27,12,1,2,0,1,0.07,0.07,2.6,69.3,4.33,2.9,5.43,4.2,12,2,1,0,1,0.07,0.07,3.8,84.3,5.27,3.65,6.04,5.13,10,4,1,0,1,0.07,0.07,3.94
Ian Thomas,CAR,TE,1.0,16,36,2.25,49,3.06,333,20.81,9.25,20.0,1.25,31,11.06,4,0.25,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,36,2.25,49,3.06,20.0,1.25,0,0.0,0.0,1.0,45.3,2.83,1.2,3.99,2.86,12,1,1,1,1,0.14,0.07,2.22,63.3,3.96,2.0,5.05,3.9,12,1,0,2,1,0.23,0.07,3.69,81.3,5.08,2.75,6.18,4.92,12,0,1,1,2,0.23,0.14,3.87
Antonio Gates,FA,TE,0.0,16,28,1.75,45,2.81,333,20.81,11.89,19.0,1.19,27,12.0,5,0.31,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28,1.75,45,2.81,19.0,1.19,1,0.06,0.04,1.0,47.3,2.96,1.85,3.77,3.03,12,2,0,1,1,0.14,0.07,2.52,61.3,3.83,2.3,4.34,3.93,12,1,2,0,1,0.07,0.07,3.55,75.3,4.71,3.1,4.96,4.82,12,1,2,0,1,0.07,0.07,3.64
Jonnu Smith,MIA,TE,1.0,13,20,1.54,30,2.31,258,19.85,12.9,10.0,0.77,61,14.15,3,0.23,3,0.23,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20,1.54,30,2.31,10.0,0.77,0,0.0,0.0,1.0,43.8,3.37,1.2,4.41,3.33,9,1,0,2,1,0.3,0.08,2.53,53.8,4.14,1.7,4.89,4.12,9,0,1,2,1,0.3,0.08,3.44,63.8,4.91,2.2,5.45,4.91,9,0,2,2,0,0.18,0.0,3.31
Austin Seferian-Jenkins,FA,TE,0.0,5,11,2.2,19,3.8,90,18.0,8.18,6.0,1.2,21,10.4,1,0.2,1,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,2.2,19,3.8,6.0,1.2,0,0.0,0.0,0.72,15.0,3.0,2.4,3.13,3.23,4,0,0,1,0,0.25,0.0,2.13,20.5,4.1,3.4,3.55,4.42,4,0,0,1,0,0.25,0.0,3.36,26.0,5.2,4.8,4.04,5.61,4,0,1,0,0,0.0,0.0,3.28
Devin Funchess,FA,TE,0.0,14,44,3.14,79,5.64,549,39.21,12.48,35.0,2.5,27,16.64,8,0.57,4,0.29,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,44,3.14,79,5.64,35.0,2.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.56,22.0,1.57,1.5,1.04,2.3,14,0,0,0,0,0.0,0.0,3.34,44.0,3.14,3.0,2.07,4.0,14,0,0,0,0,0.0,0.0,3.37
Tyler Higbee,LAR,TE,1.0,16,24,1.5,34,2.12,292,18.25,12.17,16.0,1.0,36,12.06,3,0.19,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.5,34,2.12,16.0,1.0,0,0.0,0.0,1.0,41.2,2.58,1.75,2.62,2.89,12,1,2,1,0,0.07,0.0,2.16,53.2,3.32,2.65,3.19,3.68,13,1,1,1,0,0.07,0.0,3.34,65.2,4.08,3.65,3.82,4.45,13,1,1,1,0,0.07,0.0,3.55
Ed Dickson,FA,TE,0.0,10,12,1.2,13,1.3,143,14.3,11.92,7.0,0.7,42,12.0,2,0.2,3,0.3,1,0.1,9,0.9,9.0,1.0,0.1,0,0.0,13,1.3,14,1.4,8.0,0.8,0,0.0,0.0,0.96,33.2,3.32,1.35,4.07,3.34,7,0,1,1,1,0.25,0.11,2.4,39.2,3.92,2.35,4.39,4.01,7,0,2,1,0,0.11,0.0,3.13,45.2,4.52,3.35,4.75,4.68,7,1,1,1,0,0.11,0.0,3.38
Rhett Ellison,FA,TE,0.0,14,25,1.79,34,2.43,272,19.43,10.88,13.0,0.93,29,10.29,2,0.14,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.79,34,2.43,13.0,0.93,0,0.0,0.0,1.0,35.2,2.51,1.4,3.01,2.73,11,1,0,2,0,0.17,0.0,2.12,47.7,3.41,2.1,3.56,3.67,11,1,1,1,0,0.08,0.0,3.12,60.2,4.3,2.85,4.15,4.6,11,1,0,2,0,0.17,0.0,3.45
Anthony Firkser,NYJ,TE,1.0,12,19,1.58,20,1.67,225,18.75,11.84,12.0,1.0,28,11.5,3,0.25,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.58,20,1.67,12.0,1.0,0,0.0,0.0,1.0,28.5,2.38,1.35,3.03,2.58,9,2,0,1,0,0.09,0.0,1.86,38.0,3.17,2.1,3.62,3.4,9,2,0,1,0,0.09,0.0,2.99,47.5,3.96,2.85,4.25,4.21,9,1,1,1,0,0.09,0.0,3.12
Ryan Griffin,FA,TE,0.0,14,24,1.71,43,3.07,305,21.79,12.71,15.0,1.07,47,13.43,3,0.21,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.71,43,3.07,15.0,1.07,0,0.0,0.0,1.0,30.5,2.18,1.25,2.55,2.46,11,1,1,1,0,0.08,0.0,1.9,42.5,3.04,1.75,3.42,3.3,12,0,1,1,0,0.08,0.0,2.97,54.5,3.89,2.25,4.3,4.13,12,0,0,2,0,0.17,0.0,3.08
Blake Jarwin,FA,TE,0.0,16,27,1.69,36,2.25,307,19.19,11.37,16.0,1.0,39,9.12,3,0.19,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27,1.69,36,2.25,16.0,1.0,0,0.0,0.0,1.0,48.7,3.04,0.95,7.36,2.64,13,1,1,0,1,0.07,0.07,1.85,62.2,3.89,1.65,8.29,3.39,13,1,1,0,1,0.07,0.07,2.93,75.7,4.73,2.15,9.28,4.14,13,1,0,1,1,0.14,0.07,3.03
Jake Butt,FA,TE,0.0,3,8,2.67,13,4.33,85,28.33,10.62,4.0,1.33,22,16.33,2,0.67,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,2.67,13,4.33,4.0,1.33,0,0.0,0.0,0.56,8.5,2.83,2.9,2.0,3.41,2,1,0,0,0,0.0,0.0,1.65,12.5,4.17,3.9,2.51,4.9,2,1,0,0,0,0.0,0.0,2.87,16.5,5.5,4.9,3.04,6.36,2,1,0,0,0,0.0,0.0,2.75
James O'Shaughnessy,FA,TE,0.0,14,24,1.71,38,2.71,214,15.29,8.92,10.0,0.71,17,8.64,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.71,38,2.71,10.0,0.71,0,0.0,0.0,1.0,21.4,1.53,1.45,1.44,2.0,13,1,0,0,0,0.0,0.0,1.65,33.4,2.39,2.45,2.17,2.91,13,1,0,0,0,0.0,0.0,2.77,45.4,3.24,3.3,2.92,3.79,13,0,1,0,0,0.0,0.0,3.11
Jordan Thomas,ATL,TE,1.0,16,20,1.25,27,1.69,215,13.44,10.75,12.0,0.75,39,9.44,2,0.12,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20,1.25,27,1.69,12.0,0.75,0,0.0,0.0,1.0,45.5,2.84,0.85,4.25,2.83,12,1,1,1,1,0.14,0.07,1.93,55.5,3.47,1.35,4.78,3.47,12,2,0,1,1,0.14,0.07,2.76,65.5,4.09,1.85,5.35,4.11,12,2,0,1,1,0.14,0.07,2.84
Michael Roberts,FA,TE,0.0,8,9,1.12,20,2.5,100,12.5,11.11,5.0,0.62,29,8.88,1,0.12,3,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,1.12,20,2.5,5.0,0.62,0,0.0,0.0,0.88,28.0,3.5,1.05,5.92,3.21,6,0,1,0,1,0.14,0.14,2.07,32.5,4.06,1.55,6.34,3.79,6,0,1,0,1,0.14,0.14,2.76,37.0,4.62,2.05,6.79,4.38,6,1,0,0,1,0.14,0.14,2.84
Erik Swoope,FA,TE,0.0,7,8,1.14,10,1.43,87,12.43,10.88,5.0,0.71,26,9.86,1,0.14,3,0.43,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,1.14,10,1.43,5.0,0.71,0,0.0,0.0,0.84,26.7,3.81,1.3,4.21,3.81,4,0,2,1,0,0.17,0.0,2.02,30.7,4.39,1.8,4.56,4.44,4,1,1,1,0,0.17,0.0,2.75,34.7,4.96,2.3,4.92,5.09,5,1,0,1,0,0.17,0.0,2.78
Mo Alie-Cox,IND,TE,1.0,9,7,0.78,14,1.56,133,14.78,19.0,6.0,0.67,34,14.67,4,0.44,2,0.22,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,0.78,14,1.56,6.0,0.67,0,0.0,0.0,0.93,25.3,2.81,1.7,3.53,2.93,7,0,0,2,0,0.29,0.0,2.2,28.8,3.2,2.2,3.79,3.39,7,0,1,1,0,0.12,0.0,2.71,32.3,3.59,2.7,4.06,3.86,7,0,2,0,0,0.0,0.0,2.58
