Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Jason Witten,FA,TE,0.0,16,63,3.94,87,5.44,560,35.0,8.89,26.0,1.62,28,12.94,3,0.19,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,63,3.94,87,5.44,26.0,1.62,1,0.06,0.02,1.0,84.0,5.25,4.25,4.54,5.14,6,4,3,0,3,0.23,0.23,4.9,115.5,7.22,7.0,5.61,6.94,6,3,4,0,3,0.23,0.23,7.53,147.0,9.19,8.8,6.86,8.68,6,4,1,3,2,0.45,0.14,8.27
Charles Clay,FA,TE,0.0,13,49,3.77,74,5.69,558,42.92,11.39,29.0,2.23,44,20.31,3,0.23,2,0.15,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49,3.77,74,5.69,29.0,2.23,0,0.0,0.0,1.0,67.8,5.22,3.7,3.69,5.38,7,0,3,1,2,0.3,0.18,4.82,92.3,7.1,5.7,4.26,7.31,6,1,3,1,2,0.3,0.18,7.51,116.8,8.98,7.7,4.87,9.24,6,1,1,4,1,0.62,0.08,8.16
Benjamin Watson,FA,TE,0.0,16,61,3.81,79,4.94,522,32.62,8.56,30.0,1.88,33,14.06,3,0.19,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,61,3.81,79,4.94,30.0,1.88,0,0.0,0.0,1.0,76.2,4.76,4.05,3.61,4.94,7,3,3,2,1,0.23,0.07,4.48,106.7,6.67,6.65,4.29,6.85,5,4,4,2,1,0.23,0.07,7.23,137.2,8.57,8.9,5.18,8.69,5,4,4,1,2,0.23,0.14,8.02
Vernon Davis,FA,TE,0.0,16,43,2.69,69,4.31,648,40.5,15.07,23.0,1.44,69,23.25,5,0.31,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,43,2.69,69,4.31,23.0,1.44,2,0.12,0.05,1.0,78.8,4.92,5.6,4.0,4.98,7,1,4,3,1,0.33,0.07,5.17,100.3,6.27,7.1,4.66,6.31,7,1,3,4,1,0.45,0.07,7.15,121.8,7.61,8.6,5.42,7.62,7,1,4,3,1,0.33,0.07,7.43
Eric Ebron,FA,TE,0.0,16,53,3.31,86,5.38,574,35.88,10.83,30.0,1.88,44,17.94,4,0.25,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,53,3.31,86,5.38,30.0,1.88,1,0.06,0.02,1.0,79.4,4.96,3.65,4.17,4.97,9,2,1,3,1,0.33,0.07,4.49,105.9,6.62,5.6,4.91,6.58,8,3,0,4,1,0.45,0.07,6.98,132.4,8.28,7.6,5.79,8.15,7,4,0,3,2,0.45,0.14,7.57
Jared Cook,FA,TE,0.0,16,54,3.38,86,5.38,688,43.0,12.74,35.0,2.19,35,18.94,9,0.56,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,54,3.38,86,5.38,35.0,2.19,1,0.06,0.02,1.0,78.8,4.92,3.55,4.46,4.85,9,3,0,2,2,0.33,0.14,4.5,105.8,6.61,4.8,5.31,6.44,9,1,2,1,3,0.33,0.23,6.84,132.8,8.3,6.5,6.2,8.04,9,1,2,1,3,0.33,0.23,7.07
Austin Seferian-Jenkins,FA,TE,0.0,13,50,3.85,74,5.69,357,27.46,7.14,18.0,1.38,28,13.23,2,0.15,3,0.23,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,50,3.85,74,5.69,18.0,1.38,1,0.08,0.02,1.0,51.7,3.98,2.8,3.09,4.29,8,1,1,3,0,0.3,0.0,3.78,76.7,5.9,5.3,3.93,6.2,8,1,1,3,0,0.3,0.0,6.24,101.7,7.82,7.8,4.84,8.06,6,3,1,2,1,0.3,0.08,7.41
Tyler Kroft,FA,TE,0.0,16,42,2.62,62,3.88,404,25.25,9.62,23.0,1.44,59,13.38,3,0.19,7,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,42,2.62,62,3.88,23.0,1.44,0,0.0,0.0,1.0,82.4,5.15,3.4,5.88,4.73,9,1,3,1,2,0.23,0.14,4.13,103.4,6.46,5.05,6.7,5.94,8,2,3,1,2,0.23,0.14,5.99,124.4,7.78,6.8,7.55,7.17,8,1,4,1,2,0.23,0.14,6.47
Jordan Reed,FA,TE,0.0,6,27,4.5,35,5.83,211,35.17,7.81,10.0,1.67,20,13.0,1,0.17,2,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27,4.5,35,5.83,10.0,1.67,0,0.0,0.0,0.78,33.1,5.52,3.65,6.49,4.94,4,1,0,0,1,0.2,0.2,3.56,46.6,7.77,5.9,7.54,6.93,2,2,1,0,1,0.2,0.2,5.72,60.1,10.02,8.15,8.64,8.93,2,2,1,0,1,0.2,0.2,6.22
George Kittle,SF,TE,1.0,15,43,2.87,63,4.2,515,34.33,11.98,22.0,1.47,44,19.2,5,0.33,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,43,2.87,63,4.2,22.0,1.47,0,0.0,0.0,1.0,63.5,4.23,2.7,4.07,4.26,10,2,0,2,1,0.25,0.07,3.63,85.0,5.67,4.2,4.74,5.68,10,2,0,2,1,0.25,0.07,5.53,106.5,7.1,5.5,5.46,7.1,9,2,1,2,1,0.25,0.07,5.88
Austin Hooper,NE,TE,2.0,16,49,3.06,65,4.06,526,32.88,10.73,18.0,1.12,88,16.81,3,0.19,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49,3.06,65,4.06,18.0,1.12,0,0.0,0.0,1.0,70.6,4.41,2.9,5.03,4.21,11,2,0,2,1,0.23,0.07,3.64,95.1,5.94,4.3,5.37,5.78,11,0,2,1,2,0.23,0.14,5.49,119.6,7.48,5.8,5.81,7.36,11,0,1,2,2,0.33,0.14,6.28
Zach Miller,FA,TE,0.0,8,20,2.5,35,4.38,236,29.5,11.8,10.0,1.25,29,16.88,4,0.5,2,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20,2.5,35,4.38,10.0,1.25,0,0.0,0.0,0.88,35.6,4.45,4.05,3.3,4.72,3,3,0,2,0,0.33,0.0,3.86,45.6,5.7,5.7,3.73,6.07,4,2,1,1,0,0.14,0.0,5.34,55.6,6.95,7.2,4.31,7.37,4,1,2,1,0,0.14,0.0,5.71
Martellus Bennett,FA,TE,0.0,9,30,3.33,44,4.89,286,31.78,9.53,11.0,1.22,33,18.67,3,0.33,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,3.33,44,4.89,11.0,1.22,0,0.0,0.0,0.93,28.6,3.18,3.8,1.54,4.08,6,3,0,0,0,0.0,0.0,3.37,43.6,4.84,5.3,1.94,6.07,5,4,0,0,0,0.0,0.0,5.28,58.6,6.51,6.8,2.45,7.95,6,1,2,0,0,0.0,0.0,5.92
Julius Thomas,FA,TE,0.0,14,41,2.93,62,4.43,388,27.71,9.46,18.0,1.29,27,13.07,4,0.29,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,41,2.93,62,4.43,18.0,1.29,0,0.0,0.0,1.0,56.8,4.06,2.75,3.77,4.16,9,2,2,0,1,0.08,0.08,3.42,77.3,5.52,4.0,4.26,5.68,9,1,3,0,1,0.08,0.08,5.17,97.8,6.99,5.4,4.79,7.21,9,2,2,0,1,0.08,0.08,5.7
O.J. Howard,FA,TE,0.0,14,26,1.86,39,2.79,432,30.86,16.62,19.0,1.36,58,19.43,6,0.43,6,0.43,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,1.86,39,2.79,19.0,1.36,2,0.14,0.08,1.0,75.2,5.37,1.7,6.55,4.8,8,1,0,2,3,0.56,0.27,3.86,88.2,6.3,2.4,7.27,5.67,8,1,1,2,2,0.4,0.17,4.89,101.2,7.23,3.15,8.0,6.57,8,1,1,3,1,0.4,0.08,4.76
Jesse James,FA,TE,0.0,16,43,2.69,63,3.94,372,23.25,8.65,20.0,1.25,32,11.38,0,0.0,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,43,2.69,63,3.94,20.0,1.25,0,0.0,0.0,1.0,55.2,3.45,2.15,4.41,3.4,11,2,0,2,1,0.23,0.07,3.01,76.7,4.79,3.4,5.54,4.62,13,0,0,1,2,0.23,0.14,4.72,98.2,6.14,4.65,6.74,5.82,13,0,0,1,2,0.23,0.14,5.07
Coby Fleener,FA,TE,0.0,11,22,2.0,30,2.73,295,26.82,13.41,13.0,1.18,33,14.91,6,0.55,2,0.18,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,22,2.0,30,2.73,13.0,1.18,0,0.0,0.0,1.0,41.5,3.77,2.1,4.22,3.76,7,1,0,2,1,0.38,0.1,3.22,52.5,4.77,3.1,5.04,4.71,8,0,0,2,1,0.38,0.1,4.59,63.5,5.77,4.1,5.87,5.67,8,0,0,2,1,0.38,0.1,4.78
David Njoku,CLE,TE,1.0,16,32,2.0,60,3.75,386,24.12,12.06,17.0,1.06,34,15.44,5,0.31,4,0.25,1,0.06,1,0.06,1.0,0.0,0.0,0,0.0,33,2.06,61,3.81,17.0,1.06,0,0.0,0.0,1.0,62.7,3.92,1.95,4.19,3.92,10,2,1,1,2,0.23,0.14,3.22,78.7,4.92,2.95,4.62,4.96,10,2,1,2,1,0.23,0.07,4.47,94.7,5.92,3.95,5.07,6.03,10,2,2,1,1,0.14,0.07,4.66
Seth DeValve,FA,TE,0.0,16,33,2.06,58,3.62,395,24.69,11.97,19.0,1.19,49,16.25,5,0.31,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,33,2.06,58,3.62,19.0,1.19,1,0.06,0.03,1.0,43.5,2.72,2.8,2.11,3.22,12,2,2,0,0,0.0,0.0,2.77,60.0,3.75,3.9,2.45,4.43,12,3,1,0,0,0.0,0.0,4.29,76.5,4.78,5.05,2.84,5.63,12,4,0,0,0,0.0,0.0,4.63
Jermaine Gresham,FA,TE,0.0,14,33,2.36,46,3.29,322,23.0,9.76,17.0,1.21,21,13.5,3,0.21,2,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,33,2.36,46,3.29,17.0,1.21,0,0.0,0.0,1.0,44.2,3.16,1.75,3.32,3.34,11,1,0,1,1,0.17,0.08,2.7,60.7,4.34,2.85,3.77,4.6,11,1,1,0,1,0.08,0.08,4.13,77.2,5.51,4.1,4.27,5.86,11,0,2,0,1,0.08,0.08,4.53
Ed Dickson,FA,TE,0.0,16,30,1.88,48,3.0,437,27.31,14.57,22.0,1.38,64,13.31,5,0.31,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,1.88,48,3.0,22.0,1.38,0,0.0,0.0,1.0,49.7,3.11,1.8,4.59,3.03,13,0,1,1,1,0.14,0.07,2.52,64.7,4.04,3.0,5.24,3.95,13,0,1,1,1,0.14,0.07,4.05,79.7,4.98,4.0,5.94,4.87,12,1,1,1,1,0.14,0.07,4.14
Antonio Gates,FA,TE,0.0,16,30,1.88,52,3.25,316,19.75,10.53,16.0,1.0,27,10.19,3,0.19,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,1.88,52,3.25,16.0,1.0,0,0.0,0.0,1.0,49.6,3.1,2.05,3.7,3.2,12,1,2,0,1,0.07,0.07,2.61,64.6,4.04,3.3,4.34,4.14,12,1,2,0,1,0.07,0.07,3.99,79.6,4.97,4.4,5.02,5.08,12,3,0,0,1,0.07,0.07,4.3
Devin Funchess,FA,TE,0.0,16,63,3.94,111,6.94,840,52.5,13.33,40.0,2.5,44,22.19,11,0.69,8,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,63,3.94,111,6.94,40.0,2.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.69,31.5,1.97,2.0,0.94,2.96,16,0,0,0,0,0.0,0.0,3.93,63.0,3.94,4.0,1.88,5.14,16,0,0,0,0,0.0,0.0,4.35
Marcedes Lewis,CHI,TE,1.0,16,24,1.5,48,3.0,318,19.88,13.25,18.0,1.12,37,13.12,3,0.19,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.5,48,3.0,18.0,1.12,0,0.0,0.0,1.0,63.8,3.99,1.6,6.18,3.62,11,1,1,2,1,0.23,0.07,2.78,75.8,4.74,2.5,6.7,4.35,11,1,2,1,1,0.14,0.07,3.89,87.8,5.49,3.25,7.25,5.11,11,1,3,0,1,0.07,0.07,3.83
Greg Olsen,FA,TE,0.0,7,17,2.43,38,5.43,191,27.29,11.24,13.0,1.86,30,12.57,1,0.14,1,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17,2.43,38,5.43,13.0,1.86,0,0.0,0.0,0.84,25.1,3.59,1.0,6.24,3.24,6,0,0,0,1,0.17,0.17,2.25,33.6,4.8,1.5,7.74,4.26,6,0,0,0,1,0.17,0.17,3.68,42.1,6.01,2.0,9.25,5.27,6,0,0,0,1,0.17,0.17,3.26
Garrett Celek,FA,TE,0.0,16,21,1.31,33,2.06,336,21.0,16.0,15.0,0.94,61,17.38,3,0.19,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,1.31,33,2.06,15.0,0.94,0,0.0,0.0,1.0,57.6,3.6,1.3,4.71,3.5,12,0,1,0,3,0.23,0.23,2.72,68.1,4.26,1.8,5.15,4.18,12,1,0,0,3,0.23,0.23,3.67,78.6,4.91,2.5,5.61,4.88,13,0,0,2,1,0.23,0.07,3.55
Stephen Anderson,FA,TE,0.0,15,25,1.67,52,3.47,342,22.8,13.68,17.0,1.13,42,13.13,4,0.27,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.67,52,3.47,17.0,1.13,0,0.0,0.0,1.0,40.2,2.68,1.6,3.56,2.79,12,1,1,0,1,0.07,0.07,2.3,52.7,3.51,2.6,4.16,3.64,12,2,0,0,1,0.07,0.07,3.61,65.2,4.35,3.4,4.79,4.49,12,2,0,0,1,0.07,0.07,3.7
Ryan Griffin,FA,TE,0.0,7,13,1.86,26,3.71,158,22.57,12.15,8.0,1.14,35,12.29,1,0.14,1,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,13,1.86,26,3.71,8.0,1.14,0,0.0,0.0,0.84,23.8,3.4,1.3,4.56,3.33,5,0,1,0,1,0.17,0.17,2.23,30.3,4.33,2.3,5.41,4.2,5,0,1,0,1,0.17,0.17,3.43,36.8,5.26,3.3,6.27,5.08,5,0,1,0,1,0.17,0.17,3.49
A.J. Derby,FA,TE,0.0,11,21,1.91,40,3.64,244,22.18,11.62,11.0,1.0,29,11.27,3,0.27,2,0.18,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,1.91,40,3.64,11.0,1.0,1,0.09,0.05,1.0,34.4,3.13,1.1,4.21,3.12,8,1,0,1,1,0.22,0.1,2.48,44.9,4.08,1.6,4.82,4.07,8,0,2,0,1,0.1,0.1,3.41,55.4,5.04,2.1,5.5,5.02,8,0,2,0,1,0.1,0.1,3.49
Nick O'Leary,FA,TE,0.0,15,22,1.47,32,2.13,322,21.47,14.64,14.0,0.93,32,14.6,5,0.33,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,22,1.47,32,2.13,14.0,0.93,1,0.07,0.05,1.0,42.2,2.81,2.2,2.71,3.14,11,2,1,1,0,0.07,0.0,2.45,53.2,3.55,2.8,3.07,3.96,11,2,2,0,0,0.0,0.0,3.39,64.2,4.28,3.8,3.53,4.77,11,2,2,0,0,0.0,0.0,3.64
Trey Burton,FA,TE,0.0,15,23,1.53,31,2.07,248,16.53,10.78,14.0,0.93,27,9.8,2,0.13,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23,1.53,31,2.07,14.0,0.93,0,0.0,0.0,1.0,56.8,3.79,1.0,5.31,3.57,10,1,2,1,1,0.15,0.07,2.34,68.3,4.55,1.7,5.9,4.32,10,1,2,1,1,0.15,0.07,3.39,79.8,5.32,2.0,6.52,5.09,10,1,2,1,1,0.15,0.07,3.35
Ricky Seals-Jones,FA,TE,0.0,10,12,1.2,28,2.8,201,20.1,16.75,10.0,1.0,29,11.1,5,0.5,3,0.3,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,1.2,28,2.8,10.0,1.0,0,0.0,0.0,0.96,38.1,3.81,0.55,6.29,3.44,7,1,0,0,2,0.25,0.25,2.43,44.1,4.41,1.05,6.94,4.02,8,0,0,0,2,0.25,0.25,3.35,50.1,5.01,1.5,7.61,4.61,8,0,0,0,2,0.25,0.25,3.25
Kelvin Benjamin,FA,TE,0.0,14,48,3.43,78,5.57,692,49.43,14.42,30.0,2.14,43,23.57,5,0.36,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,48,3.43,78,5.57,30.0,2.14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.56,24.0,1.71,1.5,1.07,2.49,14,0,0,0,0,0.0,0.0,3.23,48.0,3.43,3.0,2.14,4.33,13,1,0,0,0,0.0,0.0,3.49
C.J. Fiedorowicz,FA,TE,0.0,5,14,2.8,22,4.4,127,25.4,9.07,7.0,1.4,15,10.2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14,2.8,22,4.4,7.0,1.4,0,0.0,0.0,0.72,12.7,2.54,1.8,1.53,3.26,4,1,0,0,0,0.0,0.0,1.78,19.7,3.94,2.8,2.06,4.86,3,2,0,0,0,0.0,0.0,3.23,26.7,5.34,3.8,2.6,6.42,3,2,0,0,0,0.0,0.0,3.27
Tyler Higbee,LAR,TE,1.0,16,25,1.56,45,2.81,295,18.44,11.8,12.0,0.75,38,11.0,3,0.19,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.56,45,2.81,12.0,0.75,0,0.0,0.0,1.0,35.5,2.22,1.25,2.86,2.44,12,2,1,1,0,0.07,0.0,1.85,48.0,3.0,2.1,3.31,3.29,12,3,0,1,0,0.07,0.0,2.91,60.5,3.78,2.85,3.81,4.14,12,3,0,1,0,0.07,0.0,3.17
Vance McDonald,FA,TE,0.0,10,14,1.4,24,2.4,188,18.8,13.43,10.0,1.0,28,10.7,3,0.3,1,0.1,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14,1.4,24,2.4,10.0,1.0,0,0.0,0.0,0.96,24.8,2.48,1.55,2.81,2.74,7,2,1,0,0,0.0,0.0,1.89,31.8,3.18,2.05,3.48,3.44,7,2,1,0,0,0.0,0.0,2.85,38.8,3.88,2.55,4.2,4.14,7,2,1,0,0,0.0,0.0,2.81
Nick Boyle,FA,TE,0.0,15,28,1.87,37,2.47,203,13.53,7.25,11.0,0.73,16,9.4,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28,1.87,37,2.47,11.0,0.73,0,0.0,0.0,1.0,22.3,1.49,1.1,1.1,2.08,15,0,0,0,0,0.0,0.0,1.52,36.3,2.42,1.9,1.61,3.18,14,1,0,0,0,0.0,0.0,2.64,50.3,3.35,2.4,2.18,4.21,14,1,0,0,0,0.0,0.0,2.89
Rhett Ellison,FA,TE,0.0,16,24,1.5,32,2.0,235,14.69,9.79,13.0,0.81,27,7.88,1,0.06,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24,1.5,32,2.0,13.0,0.81,0,0.0,0.0,1.0,35.5,2.22,0.9,2.87,2.44,12,0,4,0,0,0.0,0.0,1.54,47.5,2.97,1.4,3.59,3.19,12,0,3,1,0,0.07,0.0,2.54,59.5,3.72,1.9,4.34,3.94,12,1,2,1,0,0.07,0.0,2.63
Darren Fells,FA,TE,0.0,16,17,1.06,26,1.62,177,11.06,10.41,12.0,0.75,23,8.56,3,0.19,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17,1.06,26,1.62,12.0,0.75,0,0.0,0.0,1.0,35.7,2.23,0.95,3.91,2.27,13,1,0,1,1,0.14,0.07,1.74,44.2,2.76,1.45,4.22,2.85,13,1,1,0,1,0.07,0.07,2.44,52.7,3.29,1.95,4.57,3.44,13,1,1,0,1,0.07,0.07,2.51
