Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Eric Ebron,FA,TE,0.0,13.23,55.0,4.17,78.62,5.96,635.23,48.18,11.47,32.92,2.5,56.62,20.25,5.62,0.43,1.92,0.14,0.69,0.06,0.69,0.06,0.69,0.69,0.06,0.69,0.06,55.69,4.23,79.31,6.02,33.62,2.55,0.0,0.0,0.0,1.0,79.28,5.99,5.67,3.64,6.19,5.77,1.85,2.08,2.62,0.92,0.37,0.07,5.91,106.78,8.08,8.26,4.25,8.31,5.08,2.08,1.62,3.54,0.92,0.53,0.07,9.21,134.28,10.16,10.62,4.96,10.38,5.08,1.85,1.85,2.15,2.31,0.53,0.23,9.9,3,6.38,108.51,15.0
Martellus Bennett,FA,TE,0.0,14.85,57.23,3.93,78.85,5.45,657.08,43.94,11.52,30.31,2.05,48.54,20.05,5.31,0.36,6.0,0.4,1.38,0.08,6.92,0.43,3.46,0.69,0.04,0.0,0.0,58.62,4.01,80.23,5.54,31.0,2.09,0.0,0.0,0.0,1.0,102.71,6.83,4.12,6.27,6.18,7.23,1.46,0.77,2.46,2.92,0.56,0.24,5.63,131.32,8.79,6.37,7.08,7.98,7.31,0.92,1.15,1.08,4.38,0.58,0.41,8.48,159.94,10.75,8.62,7.95,9.79,7.23,1.0,1.15,1.69,3.77,0.58,0.34,8.99,3,7.61,129.37,10.0
Julius Thomas,FA,TE,0.0,10.0,34.69,3.44,58.54,5.83,337.15,33.26,9.64,18.46,1.81,27.15,14.35,3.0,0.3,4.85,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69,3.44,58.54,5.83,18.46,1.81,0.0,0.0,0.0,0.95,62.79,6.18,6.64,4.8,5.98,4.62,0.0,1.92,2.0,1.46,0.53,0.16,6.13,80.14,7.9,8.37,5.52,7.65,4.62,0.0,1.69,2.23,1.46,0.58,0.16,8.37,97.48,9.62,10.04,6.27,9.34,4.62,0.23,2.23,1.46,1.46,0.41,0.16,8.57,3,4.91,83.46,23.0
Hunter Henry,NE,TE,1.0,15.0,36.0,2.4,53.0,3.53,478.0,31.87,13.28,30.0,2.0,59.0,17.07,5.0,0.33,8.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.4,53.0,3.53,30.0,2.0,1.0,0.07,0.03,1.0,93.8,6.25,7.1,4.99,5.98,6.0,1.0,3.0,2.0,3.0,0.5,0.25,6.49,111.8,7.45,8.1,5.72,7.13,6.0,1.0,3.0,2.0,3.0,0.5,0.25,8.35,129.8,8.65,9.3,6.49,8.28,6.0,2.0,2.0,2.0,3.0,0.5,0.25,8.29,1,7.44,126.54,11.0
Gary Barnidge,FA,TE,0.0,15.77,57.31,3.6,87.54,5.49,676.38,42.45,11.67,36.23,2.27,41.15,18.49,5.62,0.35,3.46,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.31,3.6,87.54,5.49,36.23,2.27,0.0,0.0,0.0,1.0,89.79,5.63,5.17,3.42,5.81,7.08,2.69,1.62,3.0,1.38,0.54,0.14,5.63,118.45,7.43,7.34,4.12,7.59,7.38,1.46,2.77,2.54,1.62,0.46,0.18,8.33,147.1,9.23,9.58,4.92,9.34,7.38,1.46,1.15,4.15,1.62,0.7,0.18,9.01,3,6.59,112.1,13.0
Zach Miller,FA,TE,0.0,10.85,40.85,3.85,55.46,5.23,443.62,41.38,11.11,23.54,2.24,45.46,17.35,4.08,0.38,3.92,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.85,3.85,55.46,5.23,23.54,2.24,0.0,0.0,0.0,0.96,67.9,6.26,4.44,5.47,5.82,5.69,0.54,1.38,1.38,1.85,0.5,0.21,5.28,88.32,8.19,6.64,6.13,7.67,5.31,0.92,0.69,2.08,1.85,0.73,0.21,8.13,108.75,10.11,8.42,6.89,9.51,5.31,0.92,1.15,2.31,1.15,0.52,0.11,8.15,3,5.45,92.57,20.0
Jason Witten,FA,TE,0.0,16.0,70.46,4.4,96.69,6.04,684.54,42.78,9.73,34.85,2.18,34.92,16.7,4.62,0.29,3.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.46,4.4,96.69,6.04,34.85,2.18,0.92,0.06,0.01,1.0,85.53,5.35,4.43,4.37,5.29,7.77,4.15,1.85,0.92,1.31,0.16,0.09,4.84,120.76,7.55,6.73,5.11,7.43,7.08,2.23,3.77,1.62,1.31,0.23,0.09,7.77,155.99,9.75,8.86,6.05,9.5,5.69,4.08,3.0,1.92,1.31,0.26,0.09,8.4,3,6.34,107.79,17.0
Dennis Pitta,FA,TE,0.0,14.7,79.0,5.38,111.0,7.5,668.6,45.17,8.41,34.0,2.31,29.4,16.04,2.9,0.24,1.8,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,5.38,111.0,7.5,34.0,2.31,0.9,0.05,0.01,0.96,75.86,5.08,3.68,4.46,5.0,10.1,0.9,0.9,1.9,0.9,0.26,0.06,4.45,115.36,7.77,5.67,5.69,7.44,8.3,1.8,0.9,1.0,2.7,0.35,0.21,7.6,154.86,10.45,8.07,7.0,9.82,7.4,1.8,0.9,1.8,2.8,0.45,0.26,8.43,3,6.63,112.77,12.0
Cameron Brate,FA,TE,0.0,14.0,44.85,3.02,63.08,4.25,524.69,35.47,12.21,31.0,2.09,38.23,17.36,3.0,0.21,6.23,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.85,3.02,63.08,4.25,31.0,2.09,0.0,0.0,0.0,0.98,89.85,6.06,4.96,4.55,5.82,6.15,1.62,1.38,2.08,2.77,0.53,0.25,5.63,112.28,7.57,5.84,5.15,7.3,6.38,2.08,1.38,1.38,2.77,0.41,0.25,7.52,134.7,9.09,6.84,5.79,8.79,6.38,2.08,1.62,1.15,2.77,0.39,0.25,7.43,3,6.35,107.93,16.0
Charles Clay,FA,TE,0.0,14.46,55.69,3.85,84.46,5.84,550.54,38.17,9.89,23.62,1.65,40.08,16.51,3.77,0.27,3.69,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69,3.85,84.46,5.84,23.62,1.65,0.0,0.0,0.0,1.0,77.21,5.34,3.29,5.32,5.04,8.46,2.0,0.92,0.38,2.69,0.27,0.23,4.56,105.05,7.27,5.38,6.16,6.84,8.38,1.69,1.31,0.85,2.23,0.27,0.19,6.89,132.9,9.2,7.67,7.09,8.63,7.85,1.23,1.31,2.08,2.0,0.39,0.16,7.8,3,5.65,96.08,19.0
Coby Fleener,FA,TE,0.0,16.0,51.0,3.19,82.54,5.16,609.69,38.11,12.0,27.77,1.74,53.38,20.07,5.69,0.36,3.38,0.21,0.69,0.04,1.38,0.08,1.38,0.69,0.04,0.69,0.04,51.69,3.23,83.23,5.2,28.46,1.78,0.0,0.0,0.0,1.0,86.03,5.38,3.57,5.42,5.03,9.31,2.62,0.85,1.08,2.15,0.26,0.15,4.5,111.53,6.97,5.27,6.26,6.51,10.92,0.92,1.0,1.0,2.15,0.25,0.15,6.65,137.03,8.56,6.67,7.14,8.0,10.85,0.38,1.62,0.77,2.38,0.25,0.18,6.94,3,5.72,97.3,18.0
Vance McDonald,FA,TE,0.0,11.46,23.69,2.02,42.38,3.67,348.23,30.27,14.94,12.54,1.07,61.85,21.49,2.38,0.2,3.46,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.69,2.02,42.38,3.67,12.54,1.07,0.08,0.01,0.04,0.99,55.44,4.82,3.73,4.75,4.59,6.62,1.38,0.69,0.69,2.08,0.33,0.21,4.37,67.28,5.83,5.27,5.12,5.65,6.62,0.69,1.38,0.69,2.08,0.33,0.21,5.95,79.13,6.84,6.83,5.52,6.74,6.62,1.38,0.69,1.85,0.92,0.33,0.09,6.31,3,3.71,63.15,34.0
Ladarius Green,FA,TE,0.0,8.23,22.46,2.84,40.0,5.18,326.85,43.94,15.28,14.77,1.88,34.92,19.65,3.38,0.45,1.62,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46,2.84,40.0,5.18,14.77,1.88,0.0,0.0,0.0,0.85,43.3,5.58,4.05,5.47,5.19,4.62,0.54,1.46,0.46,1.15,0.24,0.18,3.97,54.53,7.0,5.18,6.32,6.5,4.62,1.15,0.85,0.46,1.15,0.24,0.18,5.72,65.76,8.42,6.33,7.21,7.82,4.62,0.92,0.62,0.92,1.15,0.42,0.18,5.75,3,1.89,32.09,56.0
C.J. Fiedorowicz,FA,TE,0.0,15.23,41.62,2.76,67.69,4.49,427.69,28.36,9.97,22.69,1.51,24.46,11.57,3.69,0.24,3.08,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.62,2.76,67.69,4.49,22.69,1.51,0.23,0.01,0.01,1.0,60.77,4.03,3.09,3.45,4.11,9.38,2.08,1.0,2.08,0.69,0.25,0.05,3.71,81.58,5.41,4.59,4.06,5.49,9.38,1.38,1.69,2.08,0.69,0.25,0.05,5.61,102.38,6.79,6.3,4.72,6.85,8.0,3.0,1.46,2.08,0.69,0.25,0.05,6.09,3,4.36,74.14,27.0
Jacob Tamme,FA,TE,0.0,10.15,29.92,2.88,42.31,4.08,305.38,28.84,9.78,16.46,1.62,24.62,13.3,1.23,0.08,2.46,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,2.88,42.31,4.08,16.46,1.62,0.08,0.01,0.01,0.92,45.15,4.59,3.5,4.16,4.57,5.85,1.15,1.92,0.31,0.92,0.14,0.11,3.64,60.12,6.03,5.22,4.82,5.98,5.85,1.0,2.15,0.23,0.92,0.13,0.11,5.59,75.08,7.46,6.51,5.56,7.4,5.85,1.46,1.69,0.0,1.15,0.13,0.13,5.8,3,3.88,65.9,30.0
Jared Cook,FA,TE,0.0,11.85,33.77,2.89,60.23,5.09,420.77,36.08,12.49,20.0,1.74,48.38,18.9,4.23,0.37,0.92,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85,2.89,60.31,5.09,20.0,1.74,0.92,0.08,0.03,0.97,46.23,3.97,2.54,4.06,3.99,8.0,1.69,0.62,0.69,0.85,0.18,0.09,3.4,63.12,5.42,4.24,4.84,5.39,8.0,1.46,0.54,1.0,0.85,0.21,0.09,5.51,80.0,6.86,5.8,5.68,6.79,8.0,1.62,0.38,1.08,0.77,0.21,0.08,5.78,3,3.64,61.9,35.0
Jack Doyle,FA,TE,0.0,16.0,45.0,2.81,56.85,3.56,430.0,26.88,8.74,24.08,1.51,22.54,11.67,3.54,0.22,3.85,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.81,56.85,3.56,24.08,1.51,0.69,0.04,0.01,1.0,64.69,4.04,2.93,3.85,4.01,10.08,1.38,2.38,0.08,2.08,0.16,0.16,3.55,87.19,5.45,4.53,4.41,5.41,10.08,1.38,2.38,0.77,1.38,0.16,0.1,5.43,109.69,6.86,5.92,5.06,6.8,10.08,1.62,1.46,1.46,1.38,0.23,0.1,5.87,3,4.78,81.27,24.0
Dwayne Allen,FA,TE,0.0,13.69,30.15,2.19,46.54,3.38,336.62,24.35,10.65,20.08,1.45,23.92,11.73,3.23,0.24,5.0,0.36,0.23,0.02,0.23,0.02,0.23,0.23,0.02,0.0,0.0,30.38,2.2,46.77,3.4,20.31,1.47,0.0,0.0,0.0,1.0,65.07,4.7,2.7,5.73,4.27,9.31,0.77,0.38,1.0,2.23,0.34,0.2,3.79,80.15,5.8,3.72,6.31,5.32,9.31,0.77,0.38,1.08,2.15,0.34,0.19,5.35,95.22,6.89,4.8,6.93,6.4,9.31,0.15,1.0,1.15,2.08,0.34,0.19,5.46,3,4.19,71.29,29.0
Vernon Davis,FA,TE,0.0,15.62,41.23,2.63,58.08,3.72,513.62,32.65,12.3,20.92,1.34,42.62,17.17,5.0,0.32,1.54,0.09,0.08,0.01,0.31,0.02,0.31,0.0,0.0,0.0,0.0,41.31,2.64,58.15,3.73,20.92,1.34,0.0,0.0,0.0,1.0,60.62,3.85,2.98,3.81,3.94,8.85,2.77,1.85,0.69,1.46,0.17,0.1,3.5,81.24,5.17,4.4,4.56,5.22,9.77,1.62,1.15,2.31,0.77,0.25,0.05,5.28,101.85,6.48,5.75,5.39,6.5,9.54,0.92,2.08,3.0,0.08,0.25,0.01,5.59,3,4.45,75.58,26.0
Will Tye,FA,TE,0.0,15.25,46.5,3.06,68.0,4.48,412.25,27.44,8.94,17.75,1.19,31.5,13.93,3.0,0.2,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,3.06,68.0,4.48,17.75,1.19,0.25,0.02,0.0,1.0,49.72,3.33,2.89,2.41,3.84,10.5,2.75,1.25,0.5,0.25,0.08,0.02,3.26,72.98,4.86,4.59,2.82,5.61,10.5,2.75,1.25,0.5,0.25,0.08,0.02,5.24,96.22,6.39,6.06,3.32,7.33,10.5,2.5,1.25,0.75,0.25,0.11,0.02,5.97,2,4.65,79.05,25.0
Ryan Griffin,FA,TE,0.0,14.38,40.0,2.72,60.31,4.15,370.92,26.0,9.72,16.54,1.18,41.62,14.1,2.85,0.21,1.92,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.72,60.31,4.15,16.54,1.18,0.69,0.04,0.01,0.98,47.25,3.37,2.8,2.91,3.68,10.38,1.38,1.46,0.92,0.23,0.12,0.03,3.13,67.25,4.73,4.14,3.65,5.04,10.38,0.77,2.31,0.69,0.23,0.08,0.03,4.75,87.25,6.09,5.41,4.45,6.38,10.38,1.46,0.92,0.69,0.92,0.12,0.08,5.31,3,3.5,59.45,38.0
Jordan Matthews,CAR,TE,1.0,14.62,75.31,5.15,118.46,8.13,853.77,58.33,11.33,39.69,2.71,58.77,22.68,9.38,0.65,4.54,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.31,5.15,118.46,8.13,39.69,2.71,0.23,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.62,0.0,0.0,0.0,0.0,0.0,0.0,0.82,37.65,2.58,2.69,1.22,3.63,14.62,0.0,0.0,0.0,0.0,0.0,0.0,4.7,75.31,5.15,5.38,2.44,6.31,12.38,1.31,0.92,0.0,0.0,0.0,0.0,5.49,3,5.1,86.64,21.0
Lance Kendricks,FA,TE,0.0,15.77,42.46,2.68,72.38,4.57,421.92,26.61,9.91,19.08,1.21,40.77,14.46,4.62,0.29,2.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46,2.68,72.38,4.57,19.08,1.21,0.69,0.04,0.01,1.0,54.19,3.42,1.95,3.51,3.57,10.77,2.08,0.15,2.08,0.69,0.21,0.05,3.0,75.42,4.76,3.19,4.23,4.9,10.77,0.77,1.54,2.69,0.0,0.2,0.0,4.56,96.65,6.1,4.52,5.01,6.21,10.62,0.23,2.08,2.15,0.69,0.23,0.05,5.11,3,3.59,61.1,36.0
Clive Walford,FA,TE,0.0,15.25,31.75,2.09,51.5,3.38,351.5,23.09,11.1,19.25,1.26,31.5,16.12,2.5,0.16,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,2.09,51.5,3.38,19.25,1.26,0.0,0.0,0.0,1.0,53.15,3.49,2.46,3.25,3.72,11.5,1.0,1.0,1.0,0.75,0.13,0.05,3.06,69.03,4.53,3.4,3.71,4.83,11.75,0.75,1.0,1.0,0.75,0.13,0.05,4.51,84.9,5.58,4.32,4.22,5.94,12.0,0.5,1.25,0.75,0.75,0.11,0.05,4.68,2,4.23,71.93,28.0
Jermaine Gresham,FA,TE,0.0,15.69,34.54,2.19,55.69,3.53,357.54,22.71,10.75,18.0,1.15,30.38,12.36,2.92,0.19,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.54,2.19,55.69,3.53,18.0,1.15,0.0,0.0,0.0,1.0,47.75,3.03,2.87,3.0,3.28,12.0,1.69,0.38,1.46,0.15,0.12,0.01,2.99,65.02,4.13,4.1,3.66,4.4,11.92,1.46,0.69,1.46,0.15,0.12,0.01,4.5,82.29,5.24,5.28,4.4,5.49,11.0,1.69,2.0,0.92,0.08,0.08,0.01,4.77,3,3.84,65.34,32.0
Richard Rodgers,FA,TE,0.0,16.0,35.69,2.23,54.46,3.41,322.62,20.17,9.15,16.62,1.04,32.62,11.44,2.62,0.16,3.38,0.21,0.23,0.01,2.54,0.16,2.54,0.23,0.01,0.0,0.0,35.92,2.25,54.69,3.42,16.85,1.06,0.0,0.0,0.0,1.0,53.28,3.33,2.06,3.29,3.46,12.0,0.46,1.38,1.46,0.69,0.19,0.05,2.85,71.13,4.44,3.25,3.91,4.59,11.69,1.38,1.46,0.77,0.69,0.14,0.05,4.24,88.98,5.56,4.11,4.61,5.7,12.08,0.77,1.08,1.38,0.69,0.19,0.05,4.56,3,3.86,65.68,31.0
Kelvin Benjamin,FA,TE,0.0,16.0,64.0,4.0,120.7,7.55,947.7,59.23,14.83,50.1,3.13,50.1,22.77,7.2,0.45,7.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,120.7,7.55,50.1,3.13,1.0,0.06,0.02,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,32.0,2.0,1.8,1.2,2.82,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,64.0,4.0,3.6,2.42,4.9,15.7,0.3,0.0,0.0,0.0,0.0,0.0,4.16,3,5.09,86.56,22.0
Austin Seferian-Jenkins,FA,TE,0.0,8.54,15.46,1.87,25.77,3.15,201.62,24.88,12.73,11.31,1.39,33.0,15.09,1.08,0.15,1.77,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.46,1.87,25.77,3.15,11.31,1.39,0.08,0.01,0.0,0.91,30.62,3.83,2.48,3.83,3.79,6.62,0.38,0.08,1.0,0.46,0.27,0.09,2.87,38.35,4.76,3.35,4.04,4.83,6.85,0.08,1.08,0.31,0.23,0.1,0.04,4.03,46.08,5.7,4.43,4.3,5.9,6.85,0.08,1.08,0.31,0.23,0.1,0.04,4.11,3,1.21,20.64,64.0
Garrett Celek,FA,TE,0.0,13.85,24.62,1.7,41.23,2.8,289.31,20.41,12.65,16.31,1.13,31.46,12.03,2.38,0.18,2.77,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.62,1.7,41.23,2.8,16.31,1.13,0.69,0.04,0.02,0.97,44.16,3.11,2.15,3.27,3.31,9.92,0.69,2.08,0.92,0.23,0.1,0.02,2.56,56.47,3.96,3.23,3.78,4.2,9.92,1.38,1.62,0.92,0.0,0.07,0.0,3.84,68.78,4.81,4.28,4.35,5.09,11.31,0.0,1.62,0.92,0.0,0.07,0.0,4.04,3,3.11,52.82,40.0
