Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Jimmy Graham,FA,TE,0.0,11,48,4.36,74,6.73,605,55.0,12.6,29.0,2.64,45,24.36,7,0.64,2,0.18,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,48,4.36,74,6.73,29.0,2.64,0,0.0,0.0,1.0,72.5,6.59,4.1,4.68,6.41,6,0,2,1,2,0.38,0.22,5.63,96.5,8.77,5.6,5.73,8.39,6,0,1,2,2,0.57,0.22,8.53,120.5,10.95,7.1,6.82,10.36,6,0,1,2,2,0.57,0.22,8.6
Jason Witten,FA,TE,0.0,16,77,4.81,104,6.5,713,44.56,9.26,36.0,2.25,35,16.94,3,0.19,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,77,4.81,104,6.5,36.0,2.25,1,0.06,0.01,1.0,87.3,5.46,4.45,4.24,5.44,8,5,1,0,2,0.14,0.14,4.99,125.8,7.86,7.2,4.95,7.8,5,6,3,0,2,0.14,0.14,8.16,164.3,10.27,9.65,5.72,10.15,5,5,3,1,2,0.23,0.14,9.06
Julius Thomas,FA,TE,0.0,12,46,3.83,80,6.67,455,37.92,9.89,25.0,2.08,34,15.67,3,0.25,5,0.42,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46,3.83,80,6.67,25.0,2.08,0,0.0,0.0,1.0,75.5,6.29,4.9,5.76,5.81,6,0,2,2,2,0.5,0.2,5.8,98.5,8.21,5.9,6.94,7.48,6,0,1,3,2,0.71,0.2,8.1,121.5,10.12,6.95,8.14,9.16,6,1,0,3,2,0.71,0.2,8.15
Eric Ebron,FA,TE,0.0,14,47,3.36,70,5.0,537,38.36,11.43,27.0,1.93,55,19.5,3,0.21,5,0.36,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,47,3.36,70,5.0,27.0,1.93,0,0.0,0.0,1.0,83.7,5.98,5.5,4.23,5.96,6,2,3,2,1,0.27,0.08,5.54,107.2,7.66,7.4,4.79,7.66,6,3,1,3,1,0.4,0.08,8.08,130.7,9.34,8.9,5.38,9.36,6,2,2,3,1,0.4,0.08,8.4
Richard Rodgers,FA,TE,0.0,16,58,3.62,85,5.31,510,31.88,8.79,27.0,1.69,61,15.0,5,0.31,8,0.5,1,0.06,11,0.69,11.0,1.0,0.06,0,0.0,59,3.69,86,5.38,28.0,1.75,0,0.0,0.0,1.0,102.1,6.38,4.15,5.83,5.87,9,1,0,3,3,0.6,0.23,5.52,131.1,8.19,6.05,6.72,7.53,8,2,0,3,3,0.6,0.23,7.82,160.1,10.01,7.15,7.66,9.19,9,0,1,3,3,0.6,0.23,8.05
Charles Clay,FA,TE,0.0,13,51,3.92,77,5.92,528,40.62,10.35,26.0,2.0,40,18.08,8,0.62,3,0.23,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,51,3.92,77,5.92,26.0,2.0,0,0.0,0.0,1.0,70.8,5.45,4.3,4.69,5.29,7,2,1,1,2,0.3,0.18,5.05,96.3,7.41,6.3,5.63,7.11,7,1,2,0,3,0.3,0.3,7.71,121.8,9.37,8.3,6.72,8.89,5,2,2,2,2,0.44,0.18,8.24
Martellus Bennett,FA,TE,0.0,11,53,4.82,80,7.27,439,39.91,8.28,24.0,2.18,24,15.82,5,0.45,3,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,53,4.82,80,7.27,24.0,2.18,0,0.0,0.0,1.0,61.9,5.63,3.2,4.67,5.47,6,2,0,1,2,0.38,0.22,4.95,88.4,8.04,5.2,5.86,7.64,6,1,1,1,2,0.38,0.22,7.7,114.9,10.45,7.2,7.09,9.78,6,1,1,1,2,0.38,0.22,8.27
Crockett Gillmore,FA,TE,0.0,10,33,3.3,47,4.7,412,41.2,12.48,17.0,1.7,46,21.0,3,0.3,4,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,33,3.3,47,4.7,17.0,1.7,0,0.0,0.0,0.96,65.2,6.52,4.65,5.99,5.96,5,1,1,2,1,0.43,0.11,5.19,81.7,8.17,6.65,6.5,7.57,5,2,0,2,1,0.43,0.11,7.44,98.2,9.82,7.9,7.04,9.21,5,1,1,2,1,0.43,0.11,7.7
Austin Seferian-Jenkins,FA,TE,0.0,7,21,3.0,39,5.57,338,48.29,16.1,18.0,2.57,43,23.86,4,0.57,4,0.57,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,3.0,39,5.57,18.0,2.57,0,0.0,0.0,0.84,57.8,8.26,4.8,7.37,7.17,3,1,0,1,2,0.75,0.4,5.55,68.3,9.76,6.3,7.73,8.66,4,0,1,1,1,0.4,0.17,7.35,78.8,11.26,7.8,8.1,10.2,4,0,1,1,1,0.4,0.17,7.08
Will Tye,FA,TE,0.0,13,42,3.23,62,4.77,464,35.69,11.05,23.0,1.77,45,17.08,3,0.23,3,0.23,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,42,3.23,62,4.77,23.0,1.77,1,0.08,0.02,1.0,62.4,4.8,4.8,4.33,4.76,6,2,2,2,1,0.3,0.08,4.79,83.4,6.42,6.8,5.18,6.29,6,2,2,2,1,0.3,0.08,7.09,104.4,8.03,8.8,6.06,7.82,6,1,2,3,1,0.44,0.08,7.77
Heath Miller,FA,TE,0.0,15,60,4.0,81,5.4,535,35.67,8.92,29.0,1.93,27,14.13,5,0.33,2,0.13,1,0.07,2,0.13,2.0,1.0,0.07,0,0.0,61,4.07,82,5.47,30.0,2.0,0,0.0,0.0,1.0,67.7,4.51,4.5,3.47,4.73,7,3,3,2,0,0.15,0.0,4.44,97.7,6.51,6.1,4.7,6.54,8,2,2,2,1,0.25,0.07,7.03,127.7,8.51,8.0,6.07,8.29,7,3,2,2,1,0.25,0.07,7.48
Kyle Rudolph,FA,TE,0.0,16,49,3.06,73,4.56,495,30.94,10.1,25.0,1.56,47,13.81,2,0.12,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49,3.06,73,4.56,25.0,1.56,0,0.0,0.0,1.0,79.5,4.97,4.15,4.54,4.87,8,2,3,2,1,0.23,0.07,4.46,104.0,6.5,5.9,5.19,6.37,8,3,2,2,1,0.23,0.07,6.54,128.5,8.03,6.95,5.95,7.86,8,2,3,2,1,0.23,0.07,6.77
Jacob Tamme,FA,TE,0.0,15,59,3.93,81,5.4,657,43.8,11.14,31.0,2.07,41,18.07,5,0.33,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,59,3.93,81,5.4,31.0,2.07,0,0.0,0.0,1.0,71.7,4.78,3.2,4.18,4.78,9,2,2,1,1,0.15,0.07,4.04,101.2,6.75,4.9,5.41,6.54,9,1,3,1,1,0.15,0.07,6.46,130.7,8.71,6.6,6.66,8.29,9,0,4,0,2,0.15,0.15,6.91
Ladarius Green,FA,TE,0.0,13,37,2.85,63,4.85,429,33.0,11.59,24.0,1.85,31,17.23,4,0.31,4,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,37,2.85,63,4.85,24.0,1.85,0,0.0,0.0,1.0,70.9,5.45,2.7,4.95,5.23,7,2,0,2,2,0.44,0.18,4.43,89.4,6.88,3.7,5.54,6.63,7,2,0,2,2,0.44,0.18,6.31,107.9,8.3,4.7,6.17,8.05,7,1,2,1,2,0.3,0.18,6.2
Owen Daniels,FA,TE,0.0,16,46,2.88,77,4.81,517,32.31,11.24,27.0,1.69,37,15.81,3,0.19,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46,2.88,77,4.81,27.0,1.69,0,0.0,0.0,1.0,69.7,4.36,3.35,4.15,4.36,10,1,3,1,1,0.14,0.07,3.85,92.7,5.79,4.6,4.88,5.77,10,2,2,1,1,0.14,0.07,5.76,115.7,7.23,6.1,5.64,7.17,10,2,2,1,1,0.14,0.07,6.08
Coby Fleener,FA,TE,0.0,16,54,3.38,84,5.25,491,30.69,9.09,23.0,1.44,57,15.88,3,0.19,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,54,3.38,84,5.25,23.0,1.44,0,0.0,0.0,1.0,69.1,4.32,2.35,4.69,4.2,11,2,0,1,2,0.23,0.14,3.64,96.1,6.01,4.1,5.84,5.71,12,1,0,1,2,0.23,0.14,5.66,123.1,7.69,5.85,7.02,7.22,12,1,0,0,3,0.23,0.23,6.35
Larry Donnell,FA,TE,0.0,8,29,3.62,41,5.12,223,27.88,7.69,13.0,1.62,22,14.5,2,0.25,2,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,29,3.62,41,5.12,13.0,1.62,0,0.0,0.0,0.88,34.3,4.29,3.05,3.08,4.63,6,0,0,2,0,0.33,0.0,3.54,48.8,6.1,4.55,3.61,6.55,5,1,0,2,0,0.33,0.0,5.56,63.3,7.91,6.05,4.21,8.44,5,1,1,1,0,0.14,0.0,5.75
Chase Coffman,FA,TE,0.0,2,8,4.0,11,5.5,71,35.5,8.88,5.0,2.5,16,12.0,0,0.0,1,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,4.0,11,5.5,5.0,2.5,0,0.0,0.0,0.44,13.1,6.55,6.55,3.32,6.94,1,0,0,1,0,1.0,0.0,3.07,17.1,8.55,8.55,3.32,9.37,1,0,0,1,0,1.0,0.0,5.1,21.1,10.55,10.55,3.32,11.94,0,1,1,0,0,0.0,0.0,4.22
Ryan Griffin,FA,TE,0.0,9,20,2.22,34,3.78,251,27.89,12.55,13.0,1.44,37,17.56,3,0.33,2,0.22,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20,2.22,34,3.78,13.0,1.44,0,0.0,0.0,0.93,37.1,4.12,2.7,4.17,4.13,7,0,0,1,1,0.29,0.12,3.37,47.1,5.23,4.0,4.61,5.28,7,0,1,0,1,0.12,0.12,4.83,57.1,6.34,5.0,5.06,6.46,7,0,1,0,1,0.12,0.12,4.91
Jordan Matthews,CAR,TE,1.0,16,85,5.31,128,8.0,997,62.31,11.73,44.0,2.75,78,25.06,7,0.44,8,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,85,5.31,128,8.0,44.0,2.75,1,0.06,0.01,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.8,42.5,2.66,2.75,1.17,3.78,16,0,0,0,0,0.0,0.0,4.79,85.0,5.31,5.5,2.33,6.57,13,2,1,0,0,0.0,0.0,5.63
Jordan Cameron,FA,TE,0.0,16,35,2.19,70,4.38,386,24.12,11.03,21.0,1.31,29,12.69,4,0.25,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,35,2.19,70,4.38,21.0,1.31,0,0.0,0.0,1.0,56.6,3.54,2.85,2.96,3.86,11,1,3,1,0,0.07,0.0,3.21,74.1,4.63,3.85,3.27,5.1,11,2,3,0,0,0.0,0.0,4.67,91.6,5.72,5.0,3.61,6.35,11,2,3,0,0,0.0,0.0,4.98
Zach Miller,FA,TE,0.0,15,34,2.27,46,3.07,439,29.27,12.91,17.0,1.13,87,16.07,5,0.33,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,34,2.27,46,3.07,17.0,1.13,0,0.0,0.0,1.0,73.9,4.93,2.1,6.48,4.42,8,2,3,0,2,0.15,0.15,3.33,90.9,6.06,2.6,7.37,5.44,9,1,3,0,2,0.15,0.15,4.5,107.9,7.19,3.4,8.33,6.47,9,1,2,1,2,0.25,0.15,4.78
Jared Cook,FA,TE,0.0,16,39,2.44,75,4.69,481,30.06,12.33,19.0,1.19,49,16.75,5,0.31,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39,2.44,75,4.69,19.0,1.19,1,0.06,0.03,1.0,48.1,3.01,2.2,2.81,3.32,11,3,2,0,0,0.0,0.0,2.68,67.6,4.22,3.7,3.44,4.59,11,2,2,1,0,0.07,0.0,4.47,87.1,5.44,5.2,4.13,5.84,11,3,1,1,0,0.07,0.0,4.98
Garrett Celek,FA,TE,0.0,11,19,1.73,28,2.55,186,16.91,9.79,10.0,0.91,33,10.82,1,0.09,3,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.73,28,2.55,10.0,0.91,0,0.0,0.0,1.0,36.6,3.33,2.6,4.14,3.34,9,0,0,1,1,0.22,0.1,3.06,46.1,4.19,4.1,4.5,4.25,9,0,1,1,0,0.1,0.0,4.19,55.6,5.05,5.5,4.92,5.19,9,0,1,1,0,0.1,0.0,4.67
Vance McDonald,FA,TE,0.0,14,30,2.14,46,3.29,326,23.29,10.87,15.0,1.07,36,13.07,4,0.29,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30,2.14,46,3.29,15.0,1.07,0,0.0,0.0,1.0,50.6,3.61,1.15,4.94,3.47,11,0,0,0,3,0.27,0.27,2.87,65.6,4.69,1.85,5.77,4.47,11,0,0,0,3,0.27,0.27,4.09,80.6,5.76,2.6,6.61,5.49,11,0,0,2,1,0.27,0.08,4.02
Clive Walford,FA,TE,0.0,16,28,1.75,50,3.12,329,20.56,11.75,20.0,1.25,33,12.69,4,0.25,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28,1.75,50,3.12,20.0,1.25,0,0.0,0.0,1.0,50.9,3.18,2.35,3.04,3.45,10,4,1,1,0,0.07,0.0,2.72,64.9,4.06,3.1,3.41,4.42,11,3,1,1,0,0.07,0.0,4.04,78.9,4.93,3.8,3.86,5.38,12,2,2,0,0,0.0,0.0,3.98
Scott Chandler,FA,TE,0.0,15,23,1.53,42,2.8,259,17.27,11.26,14.0,0.93,30,9.87,3,0.2,4,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23,1.53,42,2.8,14.0,0.93,0,0.0,0.0,1.0,49.9,3.33,2.3,4.08,3.35,11,2,0,0,2,0.15,0.15,2.95,61.4,4.09,3.5,4.73,4.11,11,2,0,2,0,0.15,0.0,4.0,72.9,4.86,4.5,5.4,4.87,13,0,0,2,0,0.15,0.0,4.24
Vernon Davis,FA,TE,0.0,15,38,2.53,58,3.87,395,26.33,10.39,21.0,1.4,43,12.0,3,0.2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,38,2.53,58,3.87,21.0,1.4,0,0.0,0.0,1.0,39.5,2.63,1.9,2.82,2.91,10,3,2,0,0,0.0,0.0,2.31,58.5,3.9,2.9,3.98,4.08,11,1,2,1,0,0.07,0.0,3.98,77.5,5.17,3.9,5.17,5.23,10,1,3,1,0,0.07,0.0,4.14
Brent Celek,FA,TE,0.0,16,27,1.69,35,2.19,398,24.88,14.74,21.0,1.31,60,13.19,4,0.25,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27,1.69,35,2.19,21.0,1.31,0,0.0,0.0,1.0,57.8,3.61,1.7,4.25,3.6,11,0,3,1,1,0.14,0.07,2.62,71.3,4.46,2.2,4.94,4.42,11,2,0,2,1,0.23,0.07,3.92,84.8,5.3,2.95,5.7,5.24,11,2,0,2,1,0.23,0.07,3.89
Darren Fells,FA,TE,0.0,14,21,1.5,28,2.0,311,22.21,14.81,15.0,1.07,48,15.64,2,0.14,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,1.5,28,2.0,15.0,1.07,0,0.0,0.0,1.0,49.1,3.51,1.9,4.16,3.51,10,1,2,0,1,0.08,0.08,2.58,59.6,4.26,2.45,4.65,4.29,10,1,2,0,1,0.08,0.08,3.64,70.1,5.01,2.95,5.17,5.07,10,2,1,0,1,0.08,0.08,3.62
Cameron Brate,FA,TE,0.0,14,23,1.64,30,2.14,288,20.57,12.52,14.0,1.0,46,13.5,4,0.29,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23,1.64,30,2.14,14.0,1.0,0,0.0,0.0,1.0,46.8,3.34,1.4,4.27,3.33,10,1,0,3,0,0.27,0.0,2.45,58.3,4.16,2.2,4.78,4.17,11,0,0,3,0,0.27,0.0,3.61,69.8,4.99,2.95,5.32,5.02,11,0,1,2,0,0.17,0.0,3.62
Maxx Williams,FA,TE,0.0,14,32,2.29,48,3.43,268,19.14,8.38,16.0,1.14,28,10.14,2,0.14,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,2.29,48,3.43,16.0,1.14,0,0.0,0.0,1.0,32.8,2.34,1.65,2.75,2.6,12,1,0,1,0,0.08,0.0,2.15,48.8,3.49,2.65,3.51,3.77,12,0,1,1,0,0.08,0.0,3.59,64.8,4.63,3.65,4.36,4.89,11,1,1,1,0,0.08,0.0,3.87
Daniel Fells,FA,TE,0.0,2,6,3.0,7,3.5,60,30.0,10.0,4.0,2.0,23,18.0,1,0.5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,3.0,7,3.5,4.0,2.0,0,0.0,0.0,0.44,6.0,3.0,3.0,0.42,5.32,2,0,0,0,0,0.0,0.0,1.63,9.0,4.5,4.5,0.42,8.25,2,0,0,0,0,0.0,0.0,3.41,12.0,6.0,6.0,0.42,11.36,2,0,0,0,0,0.0,0.0,3.22
Anthony Fasano,FA,TE,0.0,16,26,1.62,42,2.62,289,18.06,11.12,16.0,1.0,33,11.94,2,0.12,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26,1.62,42,2.62,16.0,1.0,0,0.0,0.0,1.0,40.9,2.56,1.85,3.86,2.61,14,0,0,1,1,0.14,0.07,2.33,53.9,3.37,2.4,4.44,3.43,14,0,0,1,1,0.14,0.07,3.38,66.9,4.18,3.15,5.05,4.26,14,0,1,0,1,0.07,0.07,3.41
Mychal Rivera,FA,TE,0.0,16,32,2.0,46,2.88,280,17.5,8.75,12.0,0.75,29,10.5,2,0.12,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,2.0,46,2.88,12.0,0.75,0,0.0,0.0,1.0,34.0,2.12,1.4,2.65,2.38,14,1,0,1,0,0.07,0.0,1.89,50.0,3.12,2.45,3.14,3.47,14,1,0,1,0,0.07,0.0,3.12,66.0,4.12,3.25,3.71,4.54,14,0,1,1,0,0.07,0.0,3.5
Lance Kendricks,FA,TE,0.0,15,25,1.67,40,2.67,245,16.33,9.8,11.0,0.73,37,10.87,1,0.07,2,0.13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.67,40,2.67,11.0,0.73,0,0.0,0.0,1.0,36.5,2.43,1.5,3.36,2.57,13,0,0,2,0,0.15,0.0,2.1,49.0,3.27,2.2,3.69,3.49,13,0,0,2,0,0.15,0.0,3.11,61.5,4.1,3.2,4.12,4.4,12,1,2,0,0,0.0,0.0,3.31
Nick Boyle,FA,TE,0.0,11,18,1.64,23,2.09,153,13.91,8.5,10.0,0.91,25,9.09,1,0.09,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18,1.64,23,2.09,10.0,0.91,0,0.0,0.0,1.0,17.3,1.57,1.5,1.37,2.08,11,0,0,0,0,0.0,0.0,1.64,26.3,2.39,2.7,1.89,3.02,11,0,0,0,0,0.0,0.0,2.95,35.3,3.21,3.9,2.47,3.91,11,0,0,0,0,0.0,0.0,3.33
Luke Willson,FA,TE,0.0,14,17,1.21,26,1.86,213,15.21,12.53,11.0,0.79,24,10.21,3,0.21,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17,1.21,26,1.86,11.0,0.79,0,0.0,0.0,1.0,27.3,1.95,1.5,2.63,2.19,13,0,0,1,0,0.08,0.0,1.77,35.8,2.56,2.3,2.91,2.9,13,0,0,1,0,0.08,0.0,2.76,44.3,3.16,3.05,3.23,3.61,13,0,1,0,0,0.0,0.0,2.85
Jermaine Gresham,FA,TE,0.0,15,18,1.2,32,2.13,223,14.87,12.39,13.0,0.87,22,9.13,3,0.2,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18,1.2,32,2.13,13.0,0.87,0,0.0,0.0,1.0,28.3,1.89,0.8,2.55,2.13,13,1,1,0,0,0.0,0.0,1.39,37.3,2.49,1.3,3.0,2.8,13,0,2,0,0,0.0,0.0,2.28,46.3,3.09,1.8,3.47,3.46,13,0,2,0,0,0.0,0.0,2.32
Tim Wright,FA,TE,0.0,9,9,1.0,16,1.78,77,8.56,8.56,6.0,0.67,26,7.11,1,0.11,2,0.22,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,1.0,16,1.78,6.0,0.67,0,0.0,0.0,0.93,19.7,2.19,1.2,3.03,2.37,7,0,2,0,0,0.0,0.0,1.49,24.2,2.69,1.8,3.44,2.92,7,1,1,0,0,0.0,0.0,2.25,28.7,3.19,2.3,3.89,3.47,8,0,1,0,0,0.0,0.0,2.3
