Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Eric Ebron,FA,TE,0.0,12.54,40.77,3.16,68.0,5.28,476.85,37.18,11.83,25.15,1.97,48.85,18.98,4.69,0.37,5.38,0.39,0.69,0.04,-1.85,-0.12,-0.62,0.23,0.01,0.23,0.01,41.46,3.2,68.69,5.32,25.38,1.98,0.31,0.02,0.0,1.0,80.58,6.13,5.6,4.85,5.85,5.31,2.46,0.08,2.31,2.38,0.67,0.25,6.08,100.96,7.7,7.46,5.2,7.49,5.0,1.85,1.38,1.92,2.38,0.69,0.25,8.42,121.35,9.28,9.39,5.65,9.15,4.92,1.92,2.31,1.15,2.23,0.49,0.22,8.68,3,5.97,101.41,13.0
Dallas Goedert,PHI,TE,1.0,15.25,51.75,3.42,76.25,5.04,538.75,35.57,10.38,28.5,1.88,29.0,16.05,7.25,0.48,4.75,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75,3.42,76.25,5.04,28.5,1.88,1.5,0.1,0.02,1.0,79.38,5.23,4.49,4.22,5.23,6.75,2.25,3.0,2.25,1.0,0.27,0.07,4.83,105.25,6.94,6.61,4.96,6.89,6.75,1.5,4.0,2.0,1.0,0.24,0.07,7.26,131.12,8.65,8.21,5.82,8.53,6.0,1.5,4.0,2.75,1.0,0.33,0.07,7.7,2,6.42,109.22,10.0
Jason Witten,FA,TE,0.0,16.0,63.0,3.94,83.4,5.22,532.1,33.25,8.45,26.9,1.68,32.5,13.22,2.1,0.13,4.1,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.94,83.4,5.22,26.9,1.68,1.0,0.06,0.02,1.0,77.61,4.85,3.58,3.39,5.12,8.7,3.1,1.2,1.8,1.2,0.23,0.09,4.41,109.11,6.82,6.1,3.94,7.17,6.9,3.0,3.1,1.8,1.2,0.23,0.09,7.08,140.61,8.78,8.4,4.61,9.19,6.9,3.1,1.9,3.0,1.1,0.34,0.08,8.09,3,5.65,96.01,15.0
Greg Olsen,FA,TE,0.0,12.31,43.54,3.45,68.46,5.45,495.15,39.08,11.3,28.69,2.29,36.0,15.57,4.69,0.36,2.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54,3.45,68.46,5.45,28.69,2.29,0.0,0.0,0.0,0.97,63.82,5.18,3.82,5.1,4.95,6.69,2.54,0.46,1.38,1.23,0.27,0.14,4.44,85.59,6.91,5.53,5.96,6.57,6.0,2.54,1.15,1.38,1.23,0.27,0.14,6.89,107.36,8.64,7.17,6.86,8.19,6.0,2.31,1.38,0.0,2.62,0.27,0.27,7.19,3,5.27,89.59,16.0
Tyler Higbee,LAR,TE,1.0,15.31,55.23,3.65,72.92,4.81,598.23,39.5,11.08,29.54,1.95,34.08,14.15,8.54,0.56,2.62,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23,3.65,72.92,4.81,29.54,1.95,0.0,0.0,0.0,1.0,75.52,4.98,3.34,4.61,4.8,8.54,1.77,1.23,1.69,2.08,0.37,0.17,4.39,103.13,6.81,5.0,5.78,6.4,8.77,1.85,0.92,0.31,3.46,0.37,0.35,6.85,130.75,8.63,6.39,7.03,7.98,8.77,1.85,0.92,0.31,3.46,0.37,0.35,7.07,3,6.38,108.42,11.0
O.J. Howard,FA,TE,0.0,13.08,33.38,2.61,50.77,3.95,481.38,38.11,14.46,23.85,1.89,44.62,19.31,8.54,0.68,2.31,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38,2.61,50.77,3.95,23.85,1.89,0.85,0.06,0.03,0.99,60.29,4.87,4.22,4.1,4.84,6.62,1.69,2.54,1.08,1.15,0.33,0.18,4.5,76.98,6.18,5.77,4.77,6.13,6.62,1.69,2.38,1.31,1.08,0.43,0.17,6.62,93.68,7.48,7.33,5.5,7.42,6.62,1.69,2.15,1.62,1.0,0.62,0.16,6.88,3,4.39,74.69,27.0
Jacob Hollister,FA,TE,0.0,11.0,41.0,3.73,59.0,5.36,349.0,31.73,8.51,16.0,1.45,22.0,13.55,3.0,0.27,3.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.73,59.0,5.36,16.0,1.45,0.0,0.0,0.0,1.0,52.9,4.81,2.5,4.86,4.63,7.0,1.0,1.0,0.0,2.0,0.22,0.22,3.97,73.4,6.67,4.5,5.6,6.41,7.0,1.0,1.0,0.0,2.0,0.22,0.22,6.21,93.9,8.54,6.5,6.44,8.19,6.0,1.0,2.0,0.0,2.0,0.22,0.22,6.99,1,4.73,80.47,25.0
Jack Doyle,FA,TE,0.0,13.62,41.92,3.27,65.77,4.94,419.77,32.35,10.05,25.92,1.97,22.54,13.55,3.31,0.23,3.54,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.92,3.27,65.77,4.94,25.92,1.97,0.38,0.05,0.01,0.95,62.44,4.76,2.98,3.93,4.83,7.69,1.46,2.54,0.92,1.0,0.17,0.1,3.72,83.4,6.39,4.69,4.57,6.46,7.77,1.15,2.62,1.08,1.0,0.19,0.1,5.97,104.36,8.03,6.49,5.25,8.09,7.69,1.15,1.69,2.0,1.08,0.34,0.11,6.41,3,4.98,84.68,21.0
Kyle Rudolph,FA,TE,0.0,16.0,46.15,2.89,58.38,3.65,441.31,27.58,9.52,26.46,1.65,34.92,13.29,3.69,0.23,5.69,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,2.89,58.38,3.65,26.46,1.65,0.0,0.0,0.0,1.0,79.67,4.98,2.3,5.34,4.69,9.38,1.23,1.0,2.0,2.38,0.39,0.18,3.86,102.75,6.42,3.87,6.07,6.05,8.85,1.69,1.31,1.46,2.69,0.35,0.2,5.87,125.82,7.87,5.52,6.83,7.44,8.85,1.54,1.54,1.38,2.69,0.34,0.2,6.24,3,4.85,82.4,24.0
Kaden Smith,FA,TE,0.0,9.0,31.0,3.44,42.0,4.67,268.0,29.78,8.65,12.0,1.33,32.0,12.56,3.0,0.33,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.44,42.0,4.67,12.0,1.33,0.0,0.0,0.0,0.93,44.8,4.98,3.8,5.44,4.66,5.0,0.0,2.0,1.0,1.0,0.29,0.12,4.06,60.3,6.7,5.3,6.75,6.15,5.0,0.0,2.0,1.0,1.0,0.29,0.12,5.84,75.8,8.42,6.8,8.12,7.62,5.0,0.0,0.0,2.0,2.0,0.8,0.29,6.9,1,3.24,55.0,44.0
Jimmy Graham,FA,TE,0.0,16.0,43.38,2.72,69.46,4.34,496.23,31.02,11.51,25.77,1.61,48.23,15.93,7.0,0.44,3.31,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38,2.72,69.46,4.34,25.77,1.61,0.0,0.0,0.0,1.0,69.62,4.35,2.58,4.07,4.38,8.62,3.31,0.54,1.62,1.92,0.3,0.14,3.77,91.32,5.71,4.31,4.76,5.71,9.31,2.46,0.62,1.77,1.85,0.31,0.13,5.81,113.01,7.06,6.02,5.52,7.04,9.38,2.15,1.38,1.46,1.62,0.26,0.12,6.13,3,4.86,82.65,23.0
Mike Gesicki,CIN,TE,1.0,16.0,43.75,2.74,74.75,4.67,478.0,29.87,10.68,21.0,1.31,32.25,14.39,5.5,0.34,3.75,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,2.74,74.75,4.67,21.0,1.31,1.0,0.06,0.03,1.0,68.3,4.27,2.95,4.64,4.06,9.75,2.5,0.0,2.25,1.5,0.34,0.11,3.82,90.18,5.64,4.2,5.28,5.39,9.75,2.5,0.0,2.25,1.5,0.34,0.11,5.51,112.05,7.0,5.71,5.96,6.72,9.75,2.5,0.75,1.5,1.5,0.25,0.11,5.9,2,5.24,89.07,17.0
T.J. Hockenson,MIN,TE,1.0,12.0,32.0,2.67,59.0,4.92,367.0,30.58,11.47,19.0,1.58,39.0,13.25,6.0,0.5,2.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.67,59.0,4.92,19.0,1.58,0.0,0.0,0.0,1.0,48.7,4.06,2.1,5.39,3.81,8.0,2.0,0.0,1.0,1.0,0.2,0.09,3.24,64.7,5.39,4.4,6.06,5.08,8.0,2.0,1.0,0.0,1.0,0.09,0.09,5.33,80.7,6.72,6.15,6.81,6.36,7.0,3.0,1.0,0.0,1.0,0.09,0.09,5.75,1,4.86,82.66,22.0
Tyler Eifert,FA,TE,0.0,12.15,33.54,2.88,48.38,4.02,346.69,30.96,10.66,19.08,1.69,27.08,15.83,3.31,0.33,2.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,2.88,48.38,4.02,19.08,1.69,0.0,0.0,0.0,0.88,49.9,4.31,3.41,3.4,4.53,7.23,1.69,2.31,0.23,0.69,0.12,0.05,3.24,66.67,5.75,4.94,3.9,6.04,7.23,1.69,1.38,1.15,0.69,0.33,0.05,5.28,83.44,7.19,6.37,4.48,7.54,6.62,2.31,1.38,1.15,0.69,0.33,0.05,5.44,3,3.47,59.05,39.0
Noah Fant,SEA,TE,1.0,16.0,40.0,2.5,66.0,4.12,562.0,35.12,14.05,23.0,1.44,75.0,22.38,10.0,0.62,3.0,0.19,3.0,0.19,-12.0,-0.75,-4.0,0.0,0.0,0.0,0.0,43.0,2.69,69.0,4.31,23.0,1.44,1.0,0.06,0.02,1.0,71.0,4.44,2.05,5.57,4.13,11.0,2.0,0.0,1.0,2.0,0.23,0.14,3.4,91.0,5.69,3.3,5.86,5.41,11.0,2.0,1.0,0.0,2.0,0.14,0.14,5.02,111.0,6.94,4.55,6.19,6.72,9.0,3.0,2.0,0.0,2.0,0.14,0.14,5.32,1,6.1,103.7,12.0
Delanie Walker,FA,TE,0.0,6.31,21.15,3.36,31.62,5.22,222.92,37.14,10.93,11.85,2.22,27.0,14.27,1.23,0.13,1.62,0.22,0.15,0.01,-0.15,-0.01,-0.08,0.08,0.0,0.08,0.0,21.31,3.37,31.77,5.23,11.92,2.22,0.15,0.01,0.0,0.72,32.12,5.0,4.34,4.49,3.52,3.15,1.15,1.0,0.08,0.92,0.14,0.14,2.91,42.7,6.68,6.33,5.14,4.65,2.46,1.77,0.92,0.23,0.92,0.16,0.14,4.96,53.28,8.36,8.08,5.86,5.79,2.46,1.54,0.31,1.08,0.92,0.35,0.14,4.86,3,1.97,33.41,66.0
Vance McDonald,FA,TE,0.0,13.92,38.92,2.75,56.54,4.01,344.23,24.33,8.82,16.69,1.18,34.69,13.54,3.0,0.21,3.08,0.22,0.69,0.05,1.38,0.1,1.38,0.0,0.0,0.0,0.0,39.62,2.81,57.23,4.06,16.69,1.18,0.23,0.02,0.0,1.0,52.56,3.72,2.4,4.13,3.73,10.46,0.85,0.54,1.15,0.92,0.18,0.07,3.18,72.02,5.1,3.65,4.77,5.11,10.46,0.85,0.31,1.38,0.92,0.2,0.07,4.85,91.48,6.47,5.16,5.46,6.49,10.46,0.62,0.54,1.38,0.92,0.2,0.07,5.41,3,3.73,63.34,33.0
James O'Shaughnessy,FA,TE,0.0,7.92,16.31,2.4,24.46,3.51,166.77,25.43,10.44,7.85,1.18,30.38,14.06,0.77,0.14,1.46,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31,2.4,24.46,3.51,7.85,1.18,0.0,0.0,0.0,0.81,25.45,4.23,4.33,2.19,4.92,5.54,0.92,1.38,0.08,0.0,0.01,0.0,3.05,33.6,5.43,5.64,1.98,6.89,5.54,0.92,1.38,0.08,0.0,0.01,0.0,4.65,41.75,6.63,6.91,1.81,9.35,5.54,1.38,0.92,0.08,0.0,0.01,0.0,5.19,3,1.56,26.48,73.0
Gerald Everett,CHI,TE,1.0,13.92,34.46,2.53,55.54,4.07,375.08,27.51,11.05,19.69,1.45,37.38,13.56,5.15,0.38,2.23,0.16,1.23,0.09,4.69,0.29,2.85,0.31,0.02,0.0,0.0,35.69,2.61,56.77,4.16,20.0,1.47,0.08,0.0,0.0,1.0,51.67,3.76,1.98,4.49,3.68,9.62,0.62,1.31,1.46,0.92,0.23,0.07,3.07,68.9,5.01,2.53,5.36,4.86,9.69,0.62,0.54,2.15,0.92,0.33,0.07,4.6,86.13,6.28,3.44,6.3,6.04,9.77,0.15,0.92,2.15,0.92,0.33,0.07,4.7,3,3.69,62.67,34.0
Cameron Brate,FA,TE,0.0,16.0,35.54,2.22,55.31,3.46,327.46,20.47,9.15,21.23,1.32,33.15,10.39,1.46,0.09,4.62,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,2.22,55.31,3.46,21.23,1.32,0.23,0.01,0.01,1.0,59.98,3.75,1.66,4.02,3.78,10.54,0.31,1.77,2.85,0.54,0.27,0.04,2.92,77.75,4.86,2.74,4.64,4.89,10.77,0.77,0.38,3.54,0.54,0.34,0.04,4.54,95.52,5.97,3.85,5.38,5.99,11.46,0.31,0.31,2.92,1.0,0.33,0.07,4.79,3,3.23,54.96,45.0
Ryan Griffin,FA,TE,0.0,12.77,30.08,2.35,40.31,3.17,304.08,23.81,10.38,17.23,1.35,44.69,11.66,3.54,0.27,3.54,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.08,2.35,40.31,3.17,17.23,1.35,0.0,0.0,0.0,0.99,53.18,4.17,1.08,5.67,3.84,8.46,0.92,1.0,0.92,1.46,0.24,0.14,2.74,68.22,5.35,2.31,6.38,4.94,8.69,0.0,1.69,0.92,1.46,0.24,0.14,4.34,83.25,6.52,3.54,7.13,6.06,8.0,0.69,2.15,0.46,1.46,0.18,0.14,4.52,3,3.25,55.17,43.0
Jonnu Smith,MIA,TE,1.0,15.31,30.23,1.96,39.69,2.58,375.54,24.33,12.33,13.77,0.89,56.0,14.98,6.31,0.4,2.92,0.19,2.77,0.17,54.0,3.38,13.5,1.38,0.08,0.0,0.0,33.0,2.13,42.46,2.75,15.15,0.98,0.0,0.0,0.0,1.0,60.49,3.93,1.65,4.57,3.82,10.08,0.92,0.69,1.31,2.31,0.31,0.18,3.09,75.61,4.9,2.67,5.21,4.78,10.08,0.69,1.0,1.92,1.62,0.3,0.12,4.29,90.72,5.88,3.69,5.92,5.74,10.77,0.0,2.0,1.85,0.69,0.2,0.05,4.37,3,3.81,64.76,31.0
Dawson Knox,BUF,TE,1.0,15.0,28.0,1.87,50.0,3.33,388.0,25.87,13.86,15.0,1.0,49.0,17.6,7.0,0.47,2.0,0.13,1.0,0.07,9.0,0.6,9.0,1.0,0.07,0.0,0.0,29.0,1.93,51.0,3.4,16.0,1.07,0.0,0.0,0.0,1.0,51.7,3.45,1.8,3.75,3.54,11.0,2.0,0.0,1.0,1.0,0.15,0.07,2.78,65.7,4.38,3.2,4.05,4.57,11.0,2.0,1.0,0.0,1.0,0.07,0.07,4.18,79.7,5.31,4.2,4.39,5.61,11.0,1.0,2.0,1.0,0.0,0.07,0.0,4.36,1,5.12,86.98,18.0
Vernon Davis,FA,TE,0.0,7.23,16.0,2.35,26.77,4.21,219.69,30.45,13.06,8.23,1.07,50.77,19.78,2.92,0.33,1.38,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.35,26.77,4.21,8.23,1.07,0.15,0.01,0.0,0.76,30.43,4.38,2.83,4.77,4.24,4.69,0.31,0.77,0.46,1.0,0.29,0.25,2.91,38.43,5.55,4.04,5.32,5.41,4.69,0.31,0.69,1.23,0.31,0.3,0.02,3.98,46.43,6.74,5.24,5.91,6.6,4.69,0.08,1.0,1.15,0.31,0.29,0.02,4.14,3,2.37,40.37,59.0
Darren Fells,FA,TE,0.0,16.0,27.38,1.71,38.0,2.37,276.69,17.29,10.2,17.54,1.1,29.69,10.18,1.85,0.11,5.77,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,1.71,38.0,2.37,17.54,1.1,0.0,0.0,0.0,1.0,62.28,3.9,1.87,4.87,3.71,10.92,0.08,2.31,1.0,1.69,0.2,0.12,2.9,75.98,4.75,2.49,5.46,4.54,10.92,1.0,1.69,0.92,1.46,0.18,0.1,3.97,89.67,5.6,3.1,6.1,5.38,11.62,0.31,1.0,2.31,0.77,0.25,0.05,4.02,3,3.56,60.49,37.0
Irv Smith Jr.,HOU,TE,1.0,16.0,36.0,2.25,47.0,2.94,311.0,19.44,8.64,17.0,1.06,29.0,11.31,5.0,0.31,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.25,47.0,2.94,17.0,1.06,0.0,0.0,0.0,1.0,43.1,2.69,2.1,2.68,3.01,12.0,1.0,3.0,0.0,0.0,0.0,0.0,2.34,61.1,3.82,3.6,3.24,4.21,11.0,2.0,3.0,0.0,0.0,0.0,0.0,3.95,79.1,4.94,5.0,3.87,5.38,10.0,4.0,2.0,0.0,0.0,0.0,0.0,4.45,1,4.99,84.82,20.0
Foster Moreau,NO,TE,2.0,13.0,21.0,1.62,25.0,1.92,174.0,13.38,8.29,14.0,1.08,23.0,8.54,1.0,0.08,5.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.62,25.0,1.92,14.0,1.08,0.0,0.0,0.0,1.0,47.4,3.65,2.0,3.51,3.81,7.0,1.0,3.0,2.0,0.0,0.18,0.0,2.76,57.9,4.45,3.0,3.95,4.67,7.0,2.0,3.0,1.0,0.0,0.08,0.0,3.92,68.4,5.26,4.0,4.42,5.55,7.0,3.0,3.0,0.0,0.0,0.0,0.0,4.01,1,4.17,70.9,28.0
Blake Jarwin,FA,TE,0.0,14.85,27.69,1.73,36.69,2.29,323.54,20.22,10.77,15.46,0.96,38.08,12.88,6.23,0.39,2.77,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,1.73,36.69,2.29,15.46,0.96,0.0,0.0,0.0,0.94,48.97,3.06,2.19,3.93,3.12,10.69,1.62,0.92,1.38,0.23,0.11,0.02,2.53,62.82,3.93,3.15,4.36,4.05,10.69,1.62,0.92,1.38,0.23,0.11,0.02,3.77,76.66,4.79,4.13,4.88,4.96,11.38,0.92,1.38,0.92,0.23,0.08,0.02,3.99,3,3.8,64.59,32.0
Jordan Akins,CLE,TE,2.0,16.0,31.25,1.95,47.5,2.97,369.75,23.1,12.02,18.5,1.16,46.75,14.64,3.75,0.24,1.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,1.95,47.5,2.97,18.5,1.16,0.0,0.0,0.0,1.0,45.98,2.87,1.83,3.72,2.94,13.25,2.0,0.0,0.0,0.75,0.05,0.05,2.34,61.6,3.85,2.72,4.04,3.99,13.75,0.75,0.75,0.0,0.75,0.05,0.05,3.7,77.22,4.82,3.6,4.42,5.04,13.75,0.75,0.75,0.0,0.75,0.05,0.05,3.9,2,5.01,85.21,19.0
