Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Jermichael Finley,FA,TE,0.0,9.08,35.62,4.03,50.69,5.62,420.62,47.92,11.9,19.54,2.16,48.38,20.96,3.08,0.33,3.15,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.62,4.03,50.69,5.62,19.54,2.16,0.23,0.01,0.0,0.85,60.52,7.24,8.34,5.07,6.88,3.38,1.23,1.62,1.0,1.85,0.75,0.38,6.52,78.33,9.26,10.27,5.85,8.78,3.38,0.77,1.85,1.0,2.08,0.77,0.4,8.94,96.14,11.28,12.18,6.73,10.68,2.69,1.38,1.92,1.23,1.85,0.77,0.38,9.13,3,5.26,89.4,23.0
Jordan Cameron,FA,TE,0.0,14.23,60.46,4.08,91.92,6.23,689.54,46.36,10.96,35.38,2.37,44.31,18.57,5.77,0.39,5.08,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.46,4.08,91.92,6.23,35.38,2.37,0.0,0.0,0.0,0.99,99.42,6.67,5.1,5.38,6.04,7.77,0.69,1.62,1.38,2.77,0.46,0.25,5.9,129.65,8.71,6.97,6.24,7.87,7.54,0.23,2.31,0.69,3.46,0.46,0.35,8.66,159.88,10.76,8.83,7.16,9.71,6.15,1.85,2.08,0.69,3.46,0.46,0.35,8.95,3,7.64,129.88,7.0
Heath Miller,FA,TE,0.0,14.38,60.46,4.2,83.08,5.77,647.38,44.91,10.68,33.69,2.33,34.38,18.47,6.0,0.42,2.69,0.18,0.08,0.0,0.46,0.03,0.46,0.08,0.0,0.0,0.0,60.54,4.21,83.15,5.77,33.77,2.34,0.77,0.05,0.02,1.0,79.86,5.51,4.68,3.21,5.85,7.0,1.85,3.92,0.62,1.0,0.17,0.09,5.09,110.09,7.61,6.99,4.03,7.9,6.31,2.54,2.54,2.08,0.92,0.29,0.08,8.15,140.32,9.71,8.87,4.93,9.92,6.08,2.77,0.62,4.0,0.92,0.57,0.08,8.82,3,6.38,108.51,11.0
Martellus Bennett,FA,TE,0.0,15.85,59.0,3.7,87.85,5.51,681.0,42.66,11.36,36.31,2.27,38.54,19.49,5.08,0.32,4.62,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.7,87.85,5.51,36.31,2.27,0.69,0.04,0.01,1.0,94.41,5.91,4.65,4.52,5.74,8.23,1.38,2.31,1.85,2.08,0.33,0.15,5.32,123.91,7.76,6.68,5.17,7.55,7.54,2.08,1.38,3.46,1.38,0.45,0.1,8.04,153.41,9.61,8.68,5.9,9.36,8.23,0.69,1.38,3.46,2.08,0.55,0.15,8.59,3,6.09,103.48,13.0
Jermaine Gresham,FA,TE,0.0,14.46,50.92,3.51,75.15,5.18,533.0,36.55,10.37,26.62,1.83,35.85,17.45,4.85,0.34,4.38,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.92,3.51,75.15,5.18,26.62,1.83,2.38,0.16,0.05,1.0,74.84,5.14,4.86,3.6,5.33,6.62,2.08,3.15,2.0,0.62,0.22,0.05,4.94,100.3,6.89,7.02,3.95,7.22,6.46,1.31,4.54,1.23,0.92,0.19,0.07,7.46,125.76,8.64,9.04,4.4,9.11,5.77,2.62,3.62,1.85,0.62,0.24,0.05,8.12,3,6.04,102.73,14.0
Jared Cook,FA,TE,0.0,15.31,49.23,3.22,82.38,5.39,643.62,41.97,13.05,31.69,2.06,52.77,21.64,4.85,0.32,4.62,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.23,3.22,82.38,5.39,31.69,2.06,1.08,0.07,0.02,1.0,89.9,5.86,4.56,5.45,5.52,8.77,2.31,0.62,1.85,1.77,0.31,0.13,5.13,114.52,7.48,6.22,6.02,7.1,9.46,1.54,0.85,1.69,1.77,0.29,0.13,7.44,139.13,9.09,7.95,6.65,8.72,8.77,2.15,1.62,0.92,1.85,0.22,0.13,7.68,3,6.21,105.64,12.0
Kyle Rudolph,FA,TE,0.0,10.38,35.0,3.49,56.54,5.54,349.62,35.47,10.1,17.23,1.6,31.31,17.06,4.62,0.5,4.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.49,56.54,5.54,17.23,1.6,0.0,0.0,0.0,0.92,61.73,6.0,4.58,5.06,5.71,5.31,0.69,0.46,2.08,1.85,0.65,0.2,5.19,79.23,7.75,6.77,5.9,7.34,5.31,0.69,1.15,1.38,1.85,0.46,0.2,7.24,96.73,9.5,8.93,6.81,8.96,5.31,0.85,1.0,1.38,1.85,0.46,0.2,7.82,3,4.41,75.01,30.0
Tim Wright,FA,TE,0.0,16.0,54.0,3.38,75.0,4.69,571.0,35.69,10.57,30.0,1.88,36.0,15.0,4.0,0.25,5.0,0.31,1.0,0.06,2.0,0.12,2.0,0.0,0.0,0.0,0.0,55.0,3.44,76.0,4.75,30.0,1.88,0.0,0.0,0.0,1.0,87.3,5.46,3.4,4.93,5.24,9.0,0.0,2.0,3.0,2.0,0.45,0.14,4.66,114.3,7.14,5.65,5.99,6.75,9.0,0.0,1.0,5.0,1.0,0.6,0.07,7.15,141.3,8.83,7.9,7.12,8.26,8.0,1.0,1.0,4.0,2.0,0.6,0.14,7.81,1,5.5,93.52,21.0
Charles Clay,FA,TE,0.0,15.38,53.15,3.37,80.15,5.1,592.31,37.62,11.45,27.69,1.76,57.08,19.1,4.85,0.31,4.85,0.31,4.85,0.3,10.38,0.65,1.48,1.38,0.08,0.69,0.04,58.0,3.67,85.0,5.4,29.08,1.85,0.0,0.0,0.0,1.0,93.5,5.94,3.66,5.44,5.49,9.08,0.92,1.38,1.62,2.38,0.36,0.18,4.88,120.08,7.63,5.13,6.01,7.12,9.08,1.62,0.23,2.08,2.38,0.44,0.18,7.1,146.65,9.31,6.53,6.64,8.77,8.62,1.38,0.92,2.15,2.31,0.44,0.18,7.39,3,5.74,97.65,19.0
Scott Chandler,FA,TE,0.0,15.62,49.54,3.16,76.69,4.89,615.15,39.27,12.41,28.23,1.81,35.15,18.93,7.62,0.48,3.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,3.16,76.69,4.89,28.23,1.81,1.0,0.06,0.02,1.0,78.9,5.07,4.12,3.95,5.15,9.15,2.62,1.38,0.92,1.54,0.19,0.12,4.61,103.67,6.65,5.62,4.33,6.83,9.15,2.69,1.31,1.15,1.31,0.19,0.1,6.76,128.44,8.23,7.12,4.8,8.52,8.46,2.69,1.77,1.38,1.31,0.23,0.1,7.16,3,5.81,98.79,18.0
Coby Fleener,FA,TE,0.0,15.0,45.5,2.98,77.25,5.08,526.25,34.35,11.47,27.5,1.79,39.5,17.27,3.5,0.25,3.5,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,2.98,77.25,5.08,27.5,1.79,0.0,0.0,0.0,1.0,76.62,5.0,3.6,4.36,4.92,8.25,1.5,1.0,2.75,1.5,0.39,0.11,4.54,99.38,6.49,5.3,5.07,6.37,8.75,1.25,1.0,1.75,2.25,0.36,0.17,6.73,122.12,7.98,7.05,5.86,7.81,8.0,2.25,0.75,1.75,2.25,0.36,0.17,7.11,2,5.91,100.44,15.0
Dennis Pitta,FA,TE,0.0,7.69,31.0,4.53,48.85,7.34,302.54,40.85,9.16,16.46,2.46,29.54,15.58,1.15,0.07,2.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.53,48.85,7.34,16.46,2.46,0.0,0.0,0.0,0.76,45.48,5.81,4.58,4.4,5.77,4.08,1.08,0.31,1.46,0.77,0.38,0.06,4.06,60.98,8.09,7.27,5.32,7.9,4.0,0.46,0.85,1.62,0.77,0.41,0.06,6.72,76.48,10.35,9.96,6.37,9.99,3.77,0.69,0.15,2.08,1.0,0.88,0.08,7.17,3,5.03,85.5,25.0
Delanie Walker,FA,TE,0.0,15.23,47.85,3.17,71.23,4.71,489.92,32.33,11.17,24.69,1.63,35.46,14.72,4.38,0.29,5.08,0.34,0.23,0.02,0.38,0.03,0.13,0.08,0.01,0.0,0.0,48.08,3.18,71.46,4.72,24.77,1.64,0.23,0.01,0.01,1.0,79.03,5.22,3.59,4.15,5.2,8.92,0.92,2.0,1.77,1.62,0.29,0.12,4.52,102.95,6.81,5.47,4.9,6.72,8.46,2.31,1.31,1.77,1.38,0.28,0.1,6.66,126.88,8.39,6.42,5.74,8.22,8.46,1.92,1.77,1.69,1.38,0.27,0.1,6.81,3,5.35,90.98,22.0
Brandon Myers,FA,TE,0.0,16.0,52.0,3.25,78.23,4.89,559.0,34.94,10.77,29.46,1.84,27.23,15.72,8.31,0.52,3.69,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.25,78.23,4.89,29.46,1.84,0.0,0.0,0.0,1.0,78.05,4.88,3.81,4.24,4.81,9.54,1.62,1.85,0.92,2.08,0.24,0.15,4.44,104.05,6.5,5.35,5.22,6.29,9.31,1.62,2.08,0.92,2.08,0.24,0.15,6.58,130.05,8.13,6.98,6.23,7.78,9.08,1.62,1.62,1.62,2.08,0.3,0.15,6.98,3,5.67,96.41,20.0
Brandon Pettigrew,FA,TE,0.0,14.15,48.38,3.4,76.85,5.4,478.62,33.65,9.96,23.62,1.66,29.08,14.98,3.46,0.25,2.46,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.38,3.4,76.85,5.4,23.62,1.66,1.15,0.08,0.02,1.0,60.32,4.24,3.92,3.12,4.54,8.31,1.85,2.31,1.62,0.08,0.15,0.01,4.12,84.52,5.93,6.09,3.78,6.27,7.85,1.08,3.54,1.38,0.31,0.19,0.03,6.56,108.71,7.63,7.97,4.58,7.94,7.77,1.15,3.31,1.54,0.38,0.23,0.03,7.19,3,5.06,86.0,24.0
Brent Celek,FA,TE,0.0,15.77,40.08,2.56,63.08,4.03,567.77,36.15,14.64,25.31,1.62,42.54,20.01,9.69,0.62,4.77,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.08,2.56,63.08,4.03,25.31,1.62,0.92,0.06,0.03,1.0,83.55,5.29,3.79,4.4,5.22,9.08,1.15,1.46,2.92,1.15,0.36,0.08,4.56,103.58,6.57,4.85,4.93,6.52,8.85,1.23,1.38,3.15,1.15,0.38,0.08,6.33,123.62,7.85,6.0,5.5,7.83,8.77,1.31,2.0,3.23,0.46,0.31,0.03,6.37,3,4.89,83.16,27.0
Garrett Graham,FA,TE,0.0,13.0,40.46,3.05,71.0,5.38,439.85,33.33,11.71,21.77,1.64,37.85,15.34,3.92,0.29,4.15,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.46,3.05,71.0,5.38,21.77,1.64,0.69,0.06,0.01,0.99,67.52,5.1,2.98,5.03,4.8,9.08,0.0,0.92,0.69,2.31,0.32,0.22,4.32,87.75,6.63,4.5,5.89,6.2,8.38,0.69,0.92,0.69,2.31,0.32,0.22,6.31,107.98,8.16,6.46,6.77,7.61,7.69,1.62,1.38,0.0,2.31,0.22,0.22,6.73,3,4.93,83.74,26.0
Marcedes Lewis,CHI,TE,1.0,12.46,32.31,2.52,56.85,4.5,408.54,32.74,13.24,19.23,1.55,39.15,19.86,4.23,0.32,3.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31,2.52,56.85,4.5,19.23,1.55,0.69,0.06,0.03,1.0,61.62,5.0,3.65,4.4,4.94,7.38,0.38,1.69,2.54,0.46,0.34,0.03,4.35,77.78,6.27,5.22,4.93,6.22,7.31,0.38,1.77,2.31,0.69,0.34,0.05,6.28,93.93,7.53,6.84,5.52,7.5,7.08,0.69,2.31,1.69,0.69,0.23,0.05,6.56,3,4.24,72.16,31.0
Dallas Clark,FA,TE,0.0,12.85,34.92,2.7,58.31,4.53,364.92,28.52,10.59,20.15,1.58,40.38,14.18,2.08,0.16,3.15,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.92,2.7,58.31,4.53,20.15,1.58,0.08,0.01,0.0,1.0,55.26,4.31,3.31,3.93,4.38,8.62,0.77,1.23,1.08,1.15,0.21,0.09,3.93,72.72,5.66,4.97,4.69,5.69,8.38,1.0,1.38,0.92,1.15,0.2,0.09,5.9,90.18,7.01,6.56,5.53,6.99,8.62,0.69,1.23,1.15,1.15,0.22,0.09,6.29,3,4.05,68.9,33.0
Zach Ertz,WAS,TE,1.0,16.0,36.0,2.25,56.0,3.5,469.0,29.31,13.03,25.0,1.56,38.0,16.06,6.0,0.38,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.25,56.0,3.5,25.0,1.56,0.0,0.0,0.0,1.0,70.9,4.43,3.2,5.11,4.21,12.0,1.0,0.0,2.0,1.0,0.23,0.07,3.71,88.9,5.56,4.2,5.89,5.27,12.0,1.0,0.0,1.0,2.0,0.23,0.14,5.41,106.9,6.68,4.95,6.7,6.34,13.0,0.0,0.0,1.0,2.0,0.23,0.14,5.36,1,5.89,100.05,16.0
Rob Housler,FA,TE,0.0,13.38,38.31,2.85,57.15,4.24,420.77,31.44,11.05,19.54,1.46,30.69,15.22,4.38,0.33,0.69,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.31,2.85,57.15,4.24,19.54,1.46,0.08,0.01,0.01,1.0,46.08,3.45,2.67,3.01,3.71,8.77,2.31,1.38,0.92,0.0,0.07,0.0,3.08,65.23,4.87,4.5,3.92,5.09,9.0,1.38,2.08,0.92,0.0,0.07,0.0,5.09,84.38,6.29,6.38,4.91,6.42,9.0,0.69,2.08,1.38,0.23,0.14,0.02,5.76,3,3.78,64.18,38.0
Mychal Rivera,FA,TE,0.0,16.0,38.0,2.38,60.0,3.75,407.0,25.44,10.71,25.0,1.56,37.0,15.75,4.0,0.25,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.38,60.0,3.75,25.0,1.56,0.0,0.0,0.0,1.0,64.7,4.04,2.8,3.63,4.19,12.0,0.0,1.0,3.0,0.0,0.23,0.0,3.47,83.7,5.23,3.8,4.13,5.43,12.0,0.0,2.0,2.0,0.0,0.14,0.0,5.04,102.7,6.42,4.8,4.69,6.67,12.0,0.0,2.0,2.0,0.0,0.14,0.0,5.15,1,4.85,82.41,28.0
Anthony Fasano,FA,TE,0.0,11.08,27.85,2.53,42.92,3.81,249.77,22.48,8.98,14.38,1.31,21.62,12.73,0.92,0.09,3.62,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.85,2.53,42.92,3.81,14.38,1.31,0.0,0.0,0.0,0.95,47.13,4.25,2.9,3.66,4.39,7.0,0.46,1.62,1.69,0.31,0.24,0.02,3.46,61.05,5.51,4.07,4.14,5.72,7.0,0.92,1.85,1.0,0.31,0.13,0.02,4.94,74.98,6.78,5.22,4.66,7.05,7.0,1.15,1.62,1.0,0.31,0.13,0.02,5.23,3,3.24,55.0,42.0
Tyler Eifert,FA,TE,0.0,15.0,39.0,2.6,59.0,3.93,445.0,29.67,11.41,19.0,1.27,61.0,19.93,2.0,0.13,2.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.6,59.0,3.93,19.0,1.27,0.0,0.0,0.0,1.0,56.5,3.77,2.3,3.16,4.04,10.0,2.0,1.0,2.0,0.0,0.15,0.0,3.14,76.0,5.07,3.5,3.56,5.46,9.0,3.0,1.0,2.0,0.0,0.15,0.0,4.82,95.5,6.37,5.0,4.02,6.87,9.0,3.0,2.0,1.0,0.0,0.07,0.0,5.24,1,4.58,77.78,29.0
Lance Kendricks,FA,TE,0.0,15.23,34.0,2.22,51.15,3.35,325.46,21.2,9.4,18.0,1.18,36.46,12.7,1.62,0.11,3.69,0.24,0.08,0.01,-0.62,-0.04,-0.62,0.0,0.0,0.0,0.0,34.08,2.23,51.23,3.36,18.0,1.18,0.08,0.01,0.0,1.0,54.95,3.59,2.53,3.25,3.8,10.23,2.62,1.0,1.15,0.23,0.1,0.02,3.03,71.95,4.7,3.71,3.61,5.02,10.46,2.62,0.77,1.15,0.23,0.1,0.02,4.58,88.95,5.81,4.85,4.06,6.24,11.15,1.92,1.0,0.92,0.23,0.08,0.02,4.91,3,3.89,66.21,36.0
Kellen Winslow,FA,TE,0.0,9.77,27.46,2.38,42.31,3.76,330.08,28.82,12.22,17.15,1.58,29.15,15.74,1.38,0.12,1.54,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.46,2.38,42.31,3.76,17.15,1.58,0.08,0.0,0.0,0.83,42.39,3.64,3.0,2.81,3.49,6.38,1.69,0.77,0.15,0.77,0.08,0.07,3.02,56.12,4.83,3.91,3.49,4.52,6.85,1.15,0.85,0.15,0.77,0.08,0.07,4.54,69.85,6.02,5.08,4.2,5.53,6.69,1.08,0.38,0.85,0.77,0.16,0.07,4.67,3,3.95,67.09,34.0
Jeff Cumberland,FA,TE,0.0,14.08,24.85,1.69,39.62,2.74,361.08,24.79,14.8,14.62,0.99,44.08,17.04,3.0,0.2,3.46,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85,1.69,39.62,2.74,14.62,0.99,0.0,0.0,0.0,0.97,56.88,3.86,2.67,4.15,3.85,9.69,0.92,0.69,1.85,0.92,0.23,0.06,3.24,69.3,4.71,3.68,4.57,4.74,9.69,0.92,1.62,1.15,0.69,0.14,0.05,4.36,81.72,5.56,4.64,5.05,5.64,9.69,0.23,2.31,1.85,0.0,0.14,0.0,4.52,3,3.91,66.43,35.0
Benjamin Watson,FA,TE,0.0,15.08,27.31,1.8,44.92,2.97,303.62,20.08,11.44,17.54,1.16,31.0,11.27,3.23,0.21,2.23,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.31,1.8,44.92,2.97,17.54,1.16,0.0,0.0,0.0,1.0,43.75,2.9,1.93,2.86,3.16,11.31,2.69,0.69,0.15,0.23,0.03,0.02,2.39,57.4,3.79,2.93,3.27,4.13,12.23,1.92,0.08,0.62,0.23,0.07,0.02,3.81,71.05,4.69,3.95,3.74,5.1,12.92,1.0,0.31,0.62,0.23,0.07,0.02,4.03,3,3.4,57.87,40.0
Joseph Fauria,FA,TE,0.0,16.0,18.0,1.12,30.0,1.88,207.0,12.94,11.5,14.0,0.88,25.0,9.5,3.0,0.19,7.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.12,30.0,1.88,14.0,0.88,0.0,0.0,0.0,1.0,64.7,4.04,1.75,5.61,3.76,10.0,2.0,2.0,1.0,1.0,0.14,0.07,2.68,73.7,4.61,2.5,6.04,4.35,10.0,4.0,1.0,0.0,1.0,0.07,0.07,3.55,82.7,5.17,3.0,6.49,4.95,12.0,2.0,1.0,0.0,1.0,0.07,0.07,3.55,1,4.14,70.34,32.0
