Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Davante Adams,NYJ,WR,1.0,15.58,93.84,6.03,159.95,10.25,1183.95,75.99,12.63,55.53,3.56,60.79,25.65,16.74,1.08,9.26,0.59,0.63,0.04,-0.21,-0.01,-0.07,0.0,0.0,0.0,0.0,94.47,6.06,160.58,10.28,55.53,3.56,0.0,0.0,0.0,1.0,174.9,11.22,8.99,8.6,10.4,5.68,2.26,1.26,2.05,4.32,0.75,0.4,10.06,221.82,14.23,11.93,9.67,13.21,5.26,2.16,1.37,2.47,4.32,0.84,0.4,14.2,268.74,17.25,14.99,10.78,16.04,5.0,2.42,1.37,2.16,4.63,0.84,0.43,14.81,6,10.01,170.14,18.0
Cooper Kupp,LAR,WR,2.0,11.37,66.16,5.95,98.0,8.74,740.0,66.42,11.25,32.53,2.96,68.05,25.93,10.21,0.91,5.68,0.51,3.16,0.32,14.74,1.53,2.64,1.32,0.13,0.21,0.02,69.32,6.27,101.16,9.06,33.84,3.09,0.21,0.02,0.0,0.99,111.05,9.99,9.64,6.89,9.82,4.47,0.47,1.79,1.21,3.42,1.13,0.52,9.94,144.13,12.97,12.92,8.19,12.57,4.47,0.0,1.79,1.95,3.16,1.23,0.62,13.94,177.21,15.94,16.54,9.64,15.27,4.16,0.63,1.26,1.68,3.63,2.18,0.68,15.13,8,6.68,113.61,49.0
Nico Collins,HOU,WR,2.0,12.53,65.26,5.15,95.21,7.59,987.37,77.14,14.86,43.89,3.45,67.63,30.93,16.21,1.25,6.26,0.48,0.32,0.02,2.21,0.15,2.21,0.0,0.0,0.0,0.0,65.58,5.17,95.53,7.61,43.89,3.45,0.0,0.0,0.0,0.99,137.17,10.69,9.45,5.86,10.99,3.95,1.37,1.79,2.42,3.0,0.9,0.31,10.14,169.8,13.27,12.31,6.65,13.61,3.68,1.79,1.95,2.58,2.53,0.84,0.25,13.93,202.43,15.84,14.48,7.55,16.2,3.68,1.68,2.53,2.11,2.53,0.65,0.25,13.96,4,10.85,184.49,10.0
Mike Evans,TB,WR,2.0,15.16,76.21,5.05,121.79,8.03,1108.53,73.05,14.52,53.32,3.54,63.95,27.88,17.42,1.15,10.58,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.21,5.05,121.79,8.03,53.32,3.54,0.0,0.0,0.0,1.0,174.33,11.49,9.1,7.96,10.92,4.37,2.42,1.84,1.68,4.84,0.78,0.52,10.21,212.43,14.02,11.39,8.89,13.32,4.37,2.42,1.63,1.89,4.84,0.81,0.52,13.89,250.54,16.55,14.21,9.86,15.76,5.16,1.95,1.16,2.05,4.84,0.86,0.52,14.26,8,10.7,181.96,11.0
Tee Higgins,CIN,WR,2.0,12.63,63.63,5.04,98.79,7.84,858.05,67.85,13.77,42.63,3.39,57.58,24.34,11.16,0.88,7.79,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63,5.04,98.79,7.84,42.63,3.39,0.47,0.04,0.0,1.0,132.02,10.48,9.51,7.49,10.08,4.84,1.11,0.63,2.84,3.21,1.01,0.34,10.02,163.83,13.0,11.97,8.57,12.44,4.47,1.0,1.32,2.63,3.21,0.96,0.34,13.61,195.65,15.52,14.06,9.72,14.81,4.26,1.21,1.32,2.63,3.21,0.96,0.34,13.69,5,9.17,155.94,24.0
Ladd McConkey,LAC,WR,1.0,16.0,82.0,5.12,112.0,7.0,1149.0,71.81,14.01,52.0,3.25,60.0,28.94,15.0,0.94,7.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5.12,112.0,7.0,52.0,3.25,0.0,0.0,0.0,1.0,158.9,9.93,9.3,5.84,10.16,6.0,1.0,2.0,5.0,2.0,0.78,0.14,9.51,199.9,12.49,12.05,6.48,12.82,5.0,1.0,3.0,5.0,2.0,0.78,0.14,13.29,240.9,15.06,14.8,7.2,15.49,5.0,1.0,4.0,4.0,2.0,0.6,0.14,13.69,1,12.62,214.62,5.0
Terry McLaurin,WAS,WR,1.0,17.0,80.0,4.71,122.37,7.2,1086.32,63.9,13.59,53.16,3.12,66.84,28.86,13.79,0.81,8.47,0.5,2.42,0.14,7.05,0.42,1.35,0.42,0.03,0.0,0.0,82.42,4.85,124.79,7.34,53.58,3.15,0.47,0.03,0.0,1.0,159.23,9.37,9.18,5.34,9.78,6.0,1.26,2.74,4.11,2.89,0.78,0.23,9.4,199.23,11.72,11.83,5.98,12.26,5.68,1.26,2.79,4.37,2.89,0.89,0.23,13.09,239.23,14.07,14.45,6.72,14.73,5.47,1.26,2.95,4.68,2.63,0.81,0.19,13.49,6,7.87,133.76,34.0
DeVonta Smith,PHI,WR,2.0,14.79,77.79,5.25,106.16,7.14,983.0,66.2,12.61,46.74,3.16,52.58,25.98,14.84,1.01,7.47,0.52,0.47,0.04,0.47,0.04,0.47,0.0,0.0,0.0,0.0,78.26,5.29,106.63,7.17,46.74,3.16,0.53,0.03,0.01,1.0,142.14,9.66,9.07,6.49,9.62,5.16,2.11,1.53,3.16,2.84,0.71,0.23,9.27,181.03,12.28,11.83,7.24,12.27,5.16,0.21,3.21,3.37,2.84,0.74,0.23,13.04,219.93,14.91,15.02,8.09,14.9,4.37,0.79,3.89,2.89,2.84,0.63,0.23,13.7,4,10.69,181.71,12.0
Keenan Allen,CHI,WR,1.0,13.32,81.16,6.23,123.42,9.34,903.26,69.52,11.07,46.58,3.56,44.26,23.96,11.74,0.89,6.37,0.48,0.84,0.07,3.58,0.31,2.63,0.53,0.05,0.0,0.0,82.0,6.29,124.26,9.41,47.11,3.61,0.53,0.05,0.01,0.99,129.26,9.86,6.44,7.15,9.57,5.58,1.89,1.26,1.47,3.11,0.52,0.31,8.27,169.84,12.97,9.08,8.16,12.53,5.26,1.26,1.47,1.42,3.89,0.72,0.42,12.57,210.42,16.08,11.98,9.3,15.47,5.26,1.58,0.95,0.89,4.63,0.82,0.58,13.29,8,7.86,133.63,35.0
Jakobi Meyers,LV,WR,1.0,15.11,77.74,5.16,114.79,7.61,910.58,60.45,11.71,47.16,3.12,40.89,22.53,13.05,0.88,5.68,0.38,2.63,0.17,16.16,1.03,6.18,1.84,0.12,0.63,0.04,80.37,5.33,117.42,7.78,49.0,3.24,0.42,0.03,0.01,1.0,132.52,8.75,8.11,4.86,9.39,6.53,0.95,2.37,3.74,1.53,0.57,0.11,8.57,171.38,11.33,10.66,5.64,12.06,6.21,1.68,1.11,4.58,1.53,0.68,0.11,12.39,210.25,13.91,13.34,6.51,14.69,5.74,1.21,2.37,3.32,2.47,0.62,0.2,12.95,6,6.91,117.47,45.0
Chris Godwin,TB,WR,1.0,12.32,71.79,5.96,100.32,8.08,811.58,67.49,11.43,43.53,3.68,50.16,23.52,9.84,0.82,3.63,0.37,2.37,0.17,14.0,0.9,4.3,1.63,0.13,0.32,0.02,74.16,6.14,102.68,8.26,45.16,3.81,0.42,0.03,0.0,0.94,106.45,9.21,7.47,5.76,9.47,5.68,2.42,0.21,2.32,1.68,0.65,0.21,8.01,142.35,12.19,10.54,6.77,12.43,4.05,3.42,0.84,1.84,2.16,0.65,0.33,12.31,178.24,15.18,13.55,7.87,15.35,3.32,3.05,1.95,1.63,2.37,0.65,0.36,12.67,8,6.53,110.94,51.0
Garrett Wilson,NYJ,WR,2.0,17.0,95.32,5.61,156.95,9.23,1084.21,63.77,11.44,55.05,3.24,54.0,24.14,13.79,0.81,5.11,0.3,3.05,0.18,3.21,0.19,1.39,1.0,0.06,0.0,0.0,98.37,5.79,160.0,9.41,56.05,3.3,1.79,0.11,0.02,1.0,136.74,8.05,6.99,5.16,8.52,8.53,1.0,3.63,1.79,2.05,0.31,0.14,7.71,184.4,10.85,10.23,5.99,11.39,7.21,1.79,2.79,3.16,2.05,0.45,0.14,11.96,232.06,13.65,13.28,6.96,14.21,6.74,1.63,3.11,3.47,2.05,0.49,0.14,12.7,3,8.62,146.52,27.0
Courtland Sutton,DEN,WR,1.0,16.26,70.47,4.32,115.32,7.07,930.37,56.99,13.18,46.68,2.85,47.53,23.42,14.79,0.91,7.37,0.45,0.21,0.01,1.05,0.07,1.05,0.0,0.0,0.0,0.0,70.68,4.33,115.53,7.08,46.68,2.85,1.42,0.09,0.02,1.0,136.97,8.37,8.73,4.86,8.95,4.68,2.84,3.89,3.42,1.42,0.43,0.1,8.43,172.21,10.52,11.61,5.68,11.15,4.68,3.47,3.53,3.16,1.42,0.39,0.1,11.85,207.45,12.69,13.69,6.61,13.32,4.68,2.79,4.53,3.32,0.95,0.36,0.06,12.03,7,5.56,94.6,67.0
Deebo Samuel Sr.,SF,WR,1.0,14.58,54.89,3.78,86.26,5.95,732.11,50.18,13.3,29.26,2.01,65.05,23.91,10.95,0.75,4.05,0.27,40.42,2.79,184.32,12.79,4.62,8.16,0.56,2.68,0.19,95.32,6.57,126.68,8.74,37.42,2.57,0.89,0.06,0.01,1.0,130.27,8.93,9.06,6.66,8.83,6.26,1.63,2.11,1.32,3.26,0.54,0.32,8.99,157.72,10.82,10.65,7.35,10.76,5.74,3.16,0.84,1.58,3.26,0.57,0.32,11.71,185.17,12.71,11.98,8.14,12.7,6.68,2.42,0.74,1.95,2.79,0.51,0.28,11.66,6,2.67,45.32,115.0
DJ Moore,CHI,WR,2.0,17.0,90.0,5.29,134.11,7.89,1075.26,63.25,12.13,49.84,2.93,52.21,24.29,16.68,0.98,6.84,0.4,10.0,0.59,53.32,3.14,5.31,2.37,0.14,0.32,0.02,100.0,5.88,144.11,8.48,52.21,3.07,0.79,0.05,0.01,1.0,155.17,9.13,6.48,7.46,8.78,8.21,2.89,0.84,1.21,3.84,0.44,0.3,7.84,200.17,11.77,9.39,8.1,11.45,6.89,3.26,1.79,1.21,3.84,0.44,0.3,11.61,245.17,14.42,12.17,8.84,14.14,5.95,2.95,2.74,1.16,4.21,0.48,0.35,12.34,7,9.18,156.02,23.0
Drake London,ATL,WR,1.0,16.68,84.32,5.04,134.21,8.02,1070.16,64.0,12.7,56.05,3.35,41.11,20.87,13.16,0.8,5.74,0.34,0.47,0.03,-1.42,-0.09,-1.42,0.0,0.0,0.0,0.0,84.79,5.07,134.68,8.05,56.05,3.35,0.63,0.04,0.01,1.0,141.37,8.44,7.37,5.78,8.6,7.63,1.37,3.26,2.95,1.47,0.38,0.1,7.78,183.53,10.96,10.04,6.81,11.05,6.63,2.47,2.89,3.21,1.47,0.43,0.1,11.54,225.68,13.48,13.41,7.93,13.48,5.84,3.26,1.95,3.84,1.79,0.63,0.12,12.38,3,9.32,158.47,21.0
DK Metcalf,SEA,WR,1.0,15.74,71.05,4.5,118.42,7.51,1042.32,66.29,14.9,42.89,2.71,68.05,28.97,17.79,1.14,6.16,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05,4.5,118.42,7.51,42.89,2.71,1.37,0.09,0.02,1.0,138.44,8.8,7.86,5.75,9.03,5.74,3.11,1.68,2.74,2.47,0.49,0.19,8.34,173.97,11.04,10.16,6.33,11.4,5.53,2.63,3.42,2.16,2.0,0.37,0.14,11.37,209.49,13.3,12.33,7.02,13.76,5.53,1.95,4.11,2.95,1.21,0.37,0.08,11.75,6,7.95,135.12,30.0
Tank Dell,HOU,WR,3.0,12.8,49.4,3.89,78.6,6.2,683.8,54.36,13.88,34.6,2.74,57.2,21.88,9.4,0.75,4.6,0.38,9.8,0.78,46.2,3.7,4.72,3.0,0.23,0.0,0.0,59.2,4.68,88.4,6.99,37.6,2.97,0.0,0.0,0.0,1.0,100.6,8.11,8.39,6.09,8.16,7.4,0.6,0.6,2.4,1.8,0.64,0.2,8.23,125.3,10.05,10.44,7.05,10.06,6.8,1.2,0.6,2.4,1.8,0.64,0.2,11.3,150.0,12.0,12.49,8.06,11.97,7.4,0.6,0.6,2.4,1.8,0.64,0.2,11.39,2,7.93,134.83,32.0
Jordan Addison,MIN,WR,2.0,15.8,65.8,4.17,102.6,6.5,889.4,56.43,13.54,38.6,2.46,66.2,26.89,13.8,0.87,9.4,0.6,2.2,0.14,12.8,0.85,4.8,0.6,0.04,0.6,0.04,68.0,4.31,104.8,6.64,39.2,2.5,0.0,0.0,0.0,1.0,150.22,9.54,6.72,8.08,8.99,7.4,1.0,1.6,3.2,2.6,0.58,0.2,7.88,183.12,11.63,9.44,8.87,11.03,7.4,1.4,1.8,2.2,3.0,0.5,0.23,10.98,216.02,13.71,12.46,9.71,13.09,7.0,1.2,2.8,1.8,3.0,0.44,0.23,11.71,2,10.56,179.54,13.0
Rashee Rice,KC,WR,3.0,8.8,46.0,5.58,58.2,6.9,548.0,66.65,11.95,26.6,3.35,53.2,25.48,5.8,0.7,4.0,0.48,1.0,0.17,-0.6,0.07,-0.6,0.6,0.15,0.0,0.0,47.0,5.75,59.2,7.08,27.2,3.5,0.4,0.02,0.0,0.79,77.94,9.47,10.12,6.1,9.63,3.0,1.2,1.4,1.8,1.4,0.78,0.25,7.45,100.94,12.26,12.8,7.79,12.11,2.2,2.4,1.0,1.8,1.4,0.78,0.25,10.8,123.94,15.05,15.4,9.56,14.56,2.6,1.6,0.8,2.4,1.4,1.98,0.25,11.01,2,10.2,173.4,16.0
Michael Pittman Jr.,IND,WR,1.0,16.0,87.95,5.5,131.53,8.22,941.26,58.83,10.85,44.05,2.75,45.21,21.9,10.53,0.66,3.53,0.22,0.63,0.04,6.32,0.4,2.11,0.42,0.03,0.0,0.0,88.58,5.54,132.16,8.26,44.47,2.78,1.0,0.06,0.01,1.0,115.18,7.2,6.02,4.35,7.93,8.0,1.84,3.79,1.05,1.32,0.19,0.09,6.77,159.15,9.95,9.21,5.24,10.77,7.26,2.26,2.47,2.47,1.53,0.38,0.11,10.79,203.13,12.69,12.23,6.26,13.53,6.74,1.95,2.47,3.0,1.84,0.57,0.14,11.89,5,7.24,123.02,42.0
Adam Thielen,CAR,WR,1.0,13.68,70.0,5.05,95.16,6.81,762.26,56.84,11.33,40.42,2.92,36.63,21.69,8.58,0.68,4.89,0.39,0.53,0.03,2.74,0.16,2.74,0.0,0.0,0.0,0.0,70.53,5.09,95.68,6.84,40.42,2.92,0.0,0.0,0.0,0.98,106.92,8.07,7.4,5.78,8.28,6.58,2.11,1.95,1.16,1.89,0.28,0.18,7.42,141.92,10.6,9.38,6.71,10.79,7.0,0.53,2.63,1.63,1.89,0.37,0.18,10.73,176.92,13.13,11.43,7.73,13.27,7.0,1.0,2.37,1.21,2.11,0.35,0.2,11.05,8,5.42,92.08,69.0
Zay Flowers,BAL,WR,1.0,16.6,75.2,4.53,112.8,6.79,978.6,58.82,13.04,45.2,2.72,61.8,25.67,16.2,0.97,4.4,0.27,8.6,0.52,56.0,3.37,6.53,1.0,0.06,0.4,0.02,83.8,5.05,121.4,7.31,46.2,2.78,0.0,0.0,0.0,1.0,133.06,8.02,6.64,5.79,8.22,7.8,2.2,1.6,3.0,2.0,0.43,0.13,7.38,170.66,10.29,9.02,6.52,10.56,7.4,3.2,1.0,2.6,2.4,0.43,0.17,10.69,208.26,12.55,11.64,7.37,12.86,6.2,4.0,1.0,2.8,2.6,0.49,0.18,11.35,2,9.53,162.01,20.0
Jayden Reed,GB,WR,1.0,16.6,58.6,3.54,82.6,5.0,831.4,50.07,14.3,30.2,1.83,65.6,25.0,14.2,0.85,6.8,0.41,16.4,0.98,145.4,8.73,9.22,6.6,0.4,1.4,0.08,75.0,4.52,99.0,5.98,36.8,2.22,0.6,0.04,0.01,1.0,146.48,8.84,8.0,6.76,8.78,6.8,3.0,1.8,2.0,3.0,0.53,0.22,8.16,175.78,10.61,9.94,7.34,10.62,6.2,3.6,2.6,2.0,2.2,0.37,0.15,10.58,205.08,12.39,12.0,7.97,12.48,6.8,3.0,2.6,2.6,1.6,0.37,0.11,10.97,2,10.34,175.73,14.0
Jerry Jeudy,CLE,WR,1.0,16.26,73.79,4.51,117.21,7.16,1026.16,62.85,13.96,44.47,2.71,71.11,28.15,12.26,0.75,3.79,0.24,0.84,0.06,8.42,0.56,2.11,0.84,0.06,0.0,0.0,74.63,4.57,118.05,7.22,45.32,2.77,0.0,0.0,0.0,1.0,128.09,7.87,6.68,6.07,7.96,7.58,4.21,1.16,1.74,1.58,0.28,0.11,7.08,164.98,10.12,9.32,6.76,10.29,7.32,3.47,1.53,2.37,1.58,0.36,0.11,10.53,201.88,12.38,11.81,7.59,12.61,6.47,3.84,2.0,1.63,2.32,0.36,0.18,11.13,5,7.83,133.05,36.0
Calvin Ridley,TEN,WR,1.0,17.0,68.8,4.04,126.4,7.44,1016.6,59.8,14.88,43.6,2.56,61.4,27.06,18.2,1.07,5.6,0.33,8.4,0.49,42.2,2.48,5.15,3.0,0.18,0.6,0.04,77.2,4.54,134.8,7.93,46.6,2.74,0.6,0.04,0.01,1.0,142.68,8.39,5.72,6.5,8.36,9.0,1.6,1.6,1.6,3.2,0.41,0.25,7.22,177.08,10.42,8.2,7.22,10.4,8.4,1.8,2.0,1.6,3.2,0.41,0.25,10.4,211.48,12.44,9.9,8.05,12.44,9.0,1.6,1.6,1.0,3.8,0.41,0.29,10.58,7,5.82,98.96,62.0
Chris Olave,NO,WR,1.0,12.0,57.79,4.62,89.47,7.0,763.47,60.47,13.04,38.53,3.1,45.74,22.5,9.68,0.74,2.89,0.21,0.47,0.06,3.32,0.42,3.32,0.47,0.06,0.0,0.0,58.26,4.68,89.95,7.05,39.0,3.16,0.89,0.08,0.02,0.94,93.31,7.27,6.89,4.86,7.9,4.63,0.74,3.42,2.47,0.74,0.33,0.05,6.82,122.21,9.58,9.02,5.84,10.26,4.63,1.21,1.95,3.16,1.05,0.51,0.08,10.32,151.1,11.89,11.05,6.89,12.58,4.42,1.53,1.26,3.74,1.05,0.68,0.08,10.55,3,7.95,135.07,31.0
Jaylen Waddle,MIA,WR,2.0,15.58,66.0,4.27,96.79,6.25,958.11,61.69,14.33,45.47,2.93,66.47,25.3,13.89,0.89,3.89,0.25,3.47,0.22,14.95,0.95,4.51,1.0,0.06,0.0,0.0,69.47,4.5,100.26,6.48,46.47,2.99,0.21,0.01,0.0,1.0,122.15,7.85,6.49,5.62,8.09,8.84,1.63,1.21,1.74,2.16,0.38,0.18,7.14,155.15,9.98,8.61,6.58,10.21,8.53,1.63,1.74,1.74,1.95,0.34,0.15,10.27,188.15,12.12,10.77,7.59,12.32,8.53,1.84,1.53,1.95,1.74,0.34,0.13,10.46,4,8.79,149.45,26.0
