Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Julian Edelman,FA,WR,0.0,14,92,6.57,134,9.57,972,69.43,10.57,49.0,3.5,69,24.79,3,0.21,4,0.29,10,0.71,94,6.71,9.4,7.0,0.5,0,0.0,102,7.29,144,10.29,56.0,4.0,0,0.0,0.0,1.0,130.6,9.33,8.9,5.66,9.62,5,1,3,4,1,0.56,0.08,9.18,176.6,12.61,14.15,6.49,12.94,5,1,1,4,3,1.0,0.27,15.21,222.6,15.9,18.25,7.48,16.2,4,2,0,5,3,1.33,0.27,16.38
Roddy White,FA,WR,0.0,14,80,5.71,125,8.93,921,65.79,11.51,54.0,3.86,39,23.86,12,0.86,7,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,80,5.71,125,8.93,54.0,3.86,1,0.07,0.01,1.0,132.1,9.44,9.9,4.27,10.43,5,1,2,5,1,0.75,0.08,9.94,172.1,12.29,13.25,4.97,13.48,4,1,2,6,1,1.0,0.08,14.62,212.1,15.15,16.85,5.8,16.45,3,3,1,6,1,1.0,0.08,15.32
Calvin Johnson,FA,WR,0.0,13,71,5.46,128,9.85,1077,82.85,15.17,59.0,4.54,67,28.0,13,1.0,8,0.62,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,71,5.46,128,9.85,59.0,4.54,0,0.0,0.0,1.0,155.7,11.98,8.3,9.21,10.93,5,2,1,0,5,0.62,0.62,10.08,191.2,14.71,11.3,10.31,13.44,5,0,3,1,4,0.62,0.44,14.38,226.7,17.44,14.3,11.45,15.97,5,0,3,1,4,0.62,0.44,14.32
Jeremy Maclin,FA,WR,0.0,16,85,5.31,143,8.94,1318,82.38,15.51,56.0,3.5,72,34.31,14,0.88,10,0.62,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,85,5.31,143,8.94,56.0,3.5,0,0.0,0.0,1.0,191.8,11.99,10.15,8.47,11.17,6,1,3,2,4,0.6,0.33,10.52,234.3,14.64,12.15,9.53,13.64,5,2,2,3,4,0.78,0.33,14.21,276.8,17.3,14.15,10.66,16.13,5,2,2,3,4,0.78,0.33,14.25
Golden Tate,FA,WR,0.0,16,99,6.19,144,9.0,1331,83.19,13.44,58.0,3.62,73,33.06,8,0.5,4,0.25,5,0.31,30,1.88,6.0,1.0,0.06,0,0.0,104,6.5,149,9.31,59.0,3.69,0,0.0,0.0,1.0,160.1,10.01,9.3,5.87,10.22,7,0,5,1,3,0.33,0.23,9.45,209.6,13.1,12.8,6.65,13.35,6,1,4,2,3,0.45,0.23,14.08,259.1,16.19,15.35,7.54,16.46,5,2,2,3,4,0.78,0.33,14.9
DeSean Jackson,FA,WR,0.0,15,56,3.73,95,6.33,1169,77.93,20.88,35.0,2.33,81,40.73,1,0.07,6,0.4,4,0.27,7,0.47,1.75,1.0,0.07,0,0.0,60,4.0,99,6.6,36.0,2.4,0,0.0,0.0,1.0,153.6,10.24,12.6,7.15,9.96,7,0,0,4,4,1.14,0.36,11.23,181.6,12.11,14.6,7.56,11.95,6,1,0,4,4,1.14,0.36,14.03,209.6,13.97,16.6,8.06,13.97,6,1,2,3,3,0.67,0.25,13.95
A.J. Green,FA,WR,0.0,13,69,5.31,116,8.92,1041,80.08,15.09,46.0,3.54,81,27.62,8,0.62,6,0.46,2,0.15,2,0.15,1.0,0.0,0.0,0,0.0,71,5.46,118,9.08,46.0,3.54,2,0.15,0.03,1.0,136.3,10.48,10.2,8.24,9.84,5,0,2,3,3,0.86,0.3,10.19,170.8,13.14,13.2,9.56,12.23,4,1,3,2,3,0.62,0.3,13.93,205.3,15.79,15.7,11.02,14.61,4,1,3,1,4,0.62,0.44,14.26
Mike Evans,TB,WR,1.0,15,68,4.53,123,8.2,1051,70.07,15.46,46.0,3.07,56,27.87,11,0.73,12,0.8,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,68,4.53,123,8.2,46.0,3.07,0,0.0,0.0,1.0,177.1,11.81,10.7,8.29,11.06,5,2,1,3,4,0.88,0.36,10.88,211.1,14.07,12.2,8.83,13.36,6,1,3,1,4,0.5,0.36,13.61,245.1,16.34,13.7,9.4,15.73,6,1,4,1,3,0.36,0.25,13.36
Kelvin Benjamin,FA,WR,0.0,16,73,4.56,145,9.06,1008,63.0,13.81,51.0,3.19,51,24.62,9,0.56,9,0.56,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,73,4.56,145,9.06,51.0,3.19,1,0.06,0.01,1.0,152.8,9.55,9.9,5.91,9.74,6,1,3,3,3,0.6,0.23,9.74,189.3,11.83,12.5,6.73,12.03,6,1,2,4,3,0.78,0.23,13.44,225.8,14.11,14.25,7.66,14.29,7,1,1,4,3,0.78,0.23,13.45
Mike Wallace,FA,WR,0.0,16,67,4.19,115,7.19,862,53.88,12.87,47.0,2.94,50,22.94,5,0.31,10,0.62,4,0.25,16,1.0,4.0,1.0,0.06,0,0.0,71,4.44,119,7.44,48.0,3.0,1,0.06,0.01,1.0,145.8,9.11,9.5,4.73,9.83,5,2,4,3,2,0.45,0.14,9.21,179.3,11.21,11.3,5.34,12.07,5,3,3,3,2,0.45,0.14,12.32,212.8,13.3,13.55,6.01,14.32,5,2,5,3,1,0.33,0.07,12.4
Torrey Smith,FA,WR,0.0,16,49,3.06,92,5.75,767,47.94,15.65,38.0,2.38,53,23.0,8,0.5,11,0.69,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49,3.06,92,5.75,38.0,2.38,0,0.0,0.0,1.0,142.7,8.92,10.55,6.79,8.78,7,0,1,5,3,1.0,0.23,9.61,167.2,10.45,12.3,7.57,10.31,7,0,2,4,3,0.78,0.23,11.94,191.7,11.98,14.05,8.37,11.87,7,1,2,4,2,0.6,0.14,11.81
DeAndre Hopkins,TEN,WR,1.0,16,76,4.75,127,7.94,1210,75.62,15.92,57.0,3.56,76,30.88,9,0.56,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,76,4.75,127,7.94,57.0,3.56,1,0.06,0.01,1.0,155.0,9.69,8.1,8.37,9.06,6,4,1,3,2,0.45,0.14,8.39,193.0,12.06,10.1,9.09,11.37,5,4,2,3,2,0.45,0.14,11.9,231.0,14.44,12.5,9.84,13.74,5,4,2,3,2,0.45,0.14,12.02
Anquan Boldin,FA,WR,0.0,16,83,5.19,131,8.19,1062,66.38,12.8,56.0,3.5,76,25.0,11,0.69,5,0.31,1,0.06,4,0.25,4.0,0.0,0.0,0,0.0,84,5.25,132,8.25,56.0,3.5,0,0.0,0.0,1.0,136.6,8.54,6.15,5.64,8.81,9,1,1,2,3,0.45,0.23,7.65,178.1,11.13,8.95,6.27,11.51,7,3,1,2,3,0.45,0.23,11.6,219.6,13.72,11.6,7.02,14.21,6,4,1,3,2,0.45,0.14,11.88
Brandon LaFell,FA,WR,0.0,16,74,4.62,119,7.44,953,59.56,12.88,50.0,3.12,56,20.75,7,0.44,7,0.44,2,0.12,13,0.81,6.5,1.0,0.06,0,0.0,76,4.75,121,7.56,51.0,3.19,1,0.06,0.01,1.0,136.6,8.54,6.5,6.78,8.41,9,1,1,1,4,0.45,0.33,7.68,173.6,10.85,9.75,7.78,10.63,7,3,0,3,3,0.6,0.23,11.48,210.6,13.16,12.45,8.92,12.83,7,3,0,3,3,0.6,0.23,11.85
Steve Smith,FA,WR,0.0,16,79,4.94,134,8.38,1065,66.56,13.48,45.0,2.81,80,29.81,8,0.5,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,79,4.94,134,8.38,45.0,2.81,1,0.06,0.01,1.0,140.5,8.78,6.9,7.21,8.52,8,1,2,2,3,0.45,0.23,7.85,180.0,11.25,9.15,7.79,11.02,8,1,2,2,3,0.45,0.23,11.15,219.5,13.72,11.5,8.42,13.57,8,1,1,3,3,0.6,0.23,11.84
Eric Decker,FA,WR,0.0,15,74,4.93,115,7.67,962,64.13,13.0,47.0,3.13,74,25.2,7,0.47,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,74,4.93,115,7.67,47.0,3.13,0,0.0,0.0,1.0,126.2,8.41,7.4,6.69,8.32,7,1,3,3,1,0.36,0.07,7.6,163.2,10.88,9.9,7.73,10.68,7,1,3,3,1,0.36,0.07,11.11,200.2,13.35,12.4,8.83,13.05,6,2,3,3,1,0.36,0.07,11.49
Brandin Cooks,DAL,WR,1.0,10,53,5.3,69,6.9,550,55.0,10.38,25.0,2.5,50,22.8,0,0.0,3,0.3,7,0.7,73,7.3,10.43,4.0,0.4,1,0.1,60,6.0,76,7.6,29.0,2.9,0,0.0,0.0,0.96,86.3,8.63,6.3,6.53,8.58,5,2,0,1,2,0.43,0.25,7.29,112.8,11.28,9.7,7.06,11.33,5,0,2,1,2,0.43,0.25,11.11,139.3,13.93,12.95,7.72,14.08,5,0,2,1,2,0.43,0.25,11.97
Brandon Marshall,FA,WR,0.0,13,61,4.69,106,8.15,721,55.46,11.82,41.0,3.15,47,23.54,1,0.08,8,0.62,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,61,4.69,106,8.15,41.0,3.15,1,0.08,0.02,1.0,118.1,9.08,6.1,7.17,8.83,7,1,1,1,3,0.44,0.3,7.7,148.6,11.43,7.8,7.94,11.15,7,1,0,2,3,0.62,0.3,11.05,179.1,13.78,10.2,8.79,13.48,8,0,0,2,3,0.62,0.3,11.37
Andre Johnson,FA,WR,0.0,15,85,5.67,147,9.8,936,62.4,11.01,49.0,3.27,35,20.6,13,0.87,3,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,85,5.67,147,9.8,49.0,3.27,3,0.2,0.04,1.0,105.6,7.04,6.5,4.74,7.59,8,3,2,1,1,0.15,0.07,6.92,148.1,9.87,9.5,5.6,10.51,6,5,2,1,1,0.15,0.07,10.92,190.6,12.71,12.5,6.49,13.41,5,5,3,1,1,0.15,0.07,11.65
Martavis Bryant,WAS,WR,1.0,10,26,2.6,49,4.9,549,54.9,21.12,16.0,1.6,94,39.0,2,0.2,8,0.8,3,0.3,12,1.2,4.0,1.0,0.1,0,0.0,29,2.9,52,5.2,17.0,1.7,0,0.0,0.0,0.96,104.1,10.41,9.05,7.56,9.98,4,1,1,0,4,0.67,0.67,9.27,117.1,11.71,9.8,8.14,11.35,5,1,0,1,3,0.67,0.43,10.72,130.1,13.01,10.55,8.74,12.75,5,1,0,2,2,0.67,0.25,10.52
Marques Colston,FA,WR,0.0,16,59,3.69,99,6.19,902,56.38,15.29,45.0,2.81,57,24.31,14,0.88,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,59,3.69,99,6.19,45.0,2.81,1,0.06,0.02,1.0,118.2,7.39,7.4,3.69,8.48,7,4,3,2,0,0.14,0.0,7.16,147.7,9.23,9.3,4.16,10.58,7,4,2,3,0,0.23,0.0,10.28,177.2,11.08,10.55,4.73,12.66,9,2,2,3,0,0.23,0.0,10.2
Kenny Stills,FA,WR,0.0,15,63,4.2,84,5.6,931,62.07,14.78,47.0,3.13,69,29.0,3,0.2,3,0.2,1,0.07,-2,-0.13,-2.0,0.0,0.0,0,0.0,64,4.27,85,5.67,47.0,3.13,0,0.0,0.0,1.0,110.9,7.39,6.7,5.55,7.66,8,3,2,0,2,0.15,0.15,6.72,142.4,9.49,9.2,6.02,9.92,7,5,1,0,2,0.15,0.15,10.19,173.9,11.59,11.7,6.57,12.2,7,5,0,2,1,0.25,0.07,10.55
Allen Robinson II,NYG,WR,1.0,10,48,4.8,81,8.1,548,54.8,11.42,26.0,2.6,54,24.4,1,0.1,2,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,48,4.8,81,8.1,26.0,2.6,0,0.0,0.0,0.96,68.8,6.88,7.15,4.14,7.67,4,4,0,2,0,0.25,0.0,6.81,92.8,9.28,10.0,4.58,10.38,4,3,2,1,0,0.11,0.0,10.1,116.8,11.68,12.25,5.16,13.06,4,2,3,1,0,0.11,0.0,10.7
Vincent Jackson,FA,WR,0.0,16,70,4.38,142,8.88,1002,62.62,14.31,50.0,3.12,50,23.62,5,0.31,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,70,4.38,142,8.88,50.0,3.12,1,0.06,0.01,1.0,110.2,6.89,6.8,4.17,7.66,8,4,2,1,1,0.14,0.07,6.96,145.2,9.07,8.55,5.31,9.79,9,2,3,1,1,0.14,0.07,10.07,180.2,11.26,10.05,6.52,11.88,9,2,3,0,2,0.14,0.14,10.04
Greg Jennings,FA,WR,0.0,16,59,3.69,92,5.75,742,46.38,12.58,40.0,2.5,38,19.5,7,0.44,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,59,3.69,92,5.75,40.0,2.5,0,0.0,0.0,1.0,110.2,6.89,7.4,3.73,7.88,6,4,4,2,0,0.14,0.0,6.88,139.7,8.73,10.05,4.29,9.93,7,3,5,1,0,0.07,0.0,9.91,169.2,10.58,12.4,4.92,11.97,7,3,5,1,0,0.07,0.0,10.41
Jordan Matthews,CAR,WR,1.0,16,67,4.19,103,6.44,872,54.5,13.01,42.0,2.62,44,22.94,11,0.69,8,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,67,4.19,103,6.44,42.0,2.62,0,0.0,0.0,1.0,135.2,8.45,5.4,7.3,8.17,9,1,2,0,4,0.33,0.33,6.9,168.7,10.54,7.5,8.24,10.19,9,1,2,0,4,0.33,0.33,9.86,202.2,12.64,9.85,9.24,12.21,9,1,2,0,4,0.33,0.33,10.3
Malcom Floyd,FA,WR,0.0,16,52,3.25,92,5.75,856,53.5,16.46,39.0,2.44,59,28.0,7,0.44,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,52,3.25,92,5.75,39.0,2.44,0,0.0,0.0,1.0,121.6,7.6,7.85,4.19,8.45,7,2,5,1,1,0.14,0.07,7.38,147.6,9.22,9.35,4.53,10.35,7,3,5,0,1,0.07,0.07,9.86,173.6,10.85,10.85,4.91,12.28,8,3,4,1,0,0.07,0.0,9.92
Kendall Wright,FA,WR,0.0,14,57,4.07,93,6.64,715,51.07,12.54,32.0,2.29,48,22.14,6,0.43,6,0.43,4,0.29,54,3.86,13.5,2.0,0.14,0,0.0,61,4.36,97,6.93,34.0,2.43,1,0.07,0.02,1.0,110.9,7.92,6.2,6.07,8.02,7,3,1,1,2,0.27,0.17,6.95,139.4,9.96,8.15,6.81,10.09,7,3,1,1,2,0.27,0.17,9.77,167.9,11.99,9.65,7.59,12.17,8,2,1,1,2,0.27,0.17,9.99
Sammy Watkins,FA,WR,0.0,16,65,4.06,128,8.0,982,61.38,15.11,47.0,2.94,84,26.81,8,0.5,6,0.38,2,0.12,8,0.5,4.0,1.0,0.06,0,0.0,67,4.19,130,8.12,48.0,3.0,1,0.06,0.01,1.0,133.0,8.31,4.85,7.38,8.02,9,1,2,1,3,0.33,0.23,6.67,165.5,10.34,6.35,8.2,10.0,9,1,1,2,3,0.45,0.23,9.69,198.0,12.38,7.95,9.1,12.0,9,1,2,1,3,0.33,0.23,9.51
Rueben Randle,FA,WR,0.0,16,71,4.44,127,7.94,938,58.62,13.21,48.0,3.0,49,20.0,8,0.5,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,71,4.44,127,7.94,48.0,3.0,0,0.0,0.0,1.0,111.8,6.99,5.5,5.23,7.35,9,1,4,0,2,0.14,0.14,6.32,147.3,9.21,7.6,5.91,9.66,9,1,3,1,2,0.23,0.14,9.69,182.8,11.42,9.85,6.67,11.98,9,2,1,2,2,0.33,0.14,10.13
Keenan Allen,CHI,WR,1.0,14,77,5.5,121,8.64,783,55.93,10.17,41.0,2.93,35,16.14,5,0.36,4,0.29,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,77,5.5,121,8.64,41.0,2.93,2,0.14,0.03,1.0,98.3,7.02,5.1,6.58,6.97,10,0,0,3,1,0.4,0.08,6.28,136.8,9.77,7.35,7.94,9.53,8,2,0,3,1,0.4,0.08,9.67,175.3,12.52,9.6,9.34,12.07,8,1,1,1,3,0.4,0.27,10.36
Jarvis Landry,FA,WR,0.0,16,84,5.25,112,7.0,758,47.38,9.02,48.0,3.0,25,15.81,6,0.38,5,0.31,2,0.12,-4,-0.25,-2.0,0.0,0.0,0,0.0,86,5.38,114,7.12,48.0,3.0,4,0.25,0.05,1.0,97.4,6.09,5.05,4.74,6.56,10,2,2,1,1,0.14,0.07,5.64,139.4,8.71,8.0,5.35,9.38,10,2,2,1,1,0.14,0.07,9.45,181.4,11.34,11.0,6.09,12.16,8,2,3,2,1,0.23,0.07,10.37
Mohamed Sanu Sr.,FA,WR,0.0,16,56,3.5,98,6.12,790,49.38,14.11,37.0,2.31,76,24.75,1,0.06,5,0.31,7,0.44,51,3.19,7.29,2.0,0.12,0,0.0,63,3.94,105,6.56,39.0,2.44,0,0.0,0.0,1.0,123.2,7.7,5.7,6.37,7.71,9,0,2,2,3,0.45,0.23,6.86,151.2,9.45,7.45,7.29,9.42,9,0,2,4,1,0.45,0.07,9.25,179.2,11.2,9.2,8.26,11.13,9,0,2,4,1,0.45,0.07,9.42
Brian Quick,FA,WR,0.0,7,25,3.57,39,5.57,375,53.57,15.0,19.0,2.71,51,24.57,3,0.43,3,0.43,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,3.57,39,5.57,19.0,2.71,0,0.0,0.0,0.84,55.5,7.93,7.4,7.11,7.72,3,1,1,1,1,0.4,0.17,6.12,68.0,9.71,10.9,7.89,9.49,3,1,2,0,1,0.17,0.17,9.02,80.5,11.5,14.2,8.81,11.25,3,0,3,0,1,0.17,0.17,9.36
Eddie Royal,FA,WR,0.0,16,62,3.88,91,5.69,778,48.62,12.55,39.0,2.44,47,22.19,9,0.56,7,0.44,3,0.19,14,0.88,4.67,1.0,0.06,0,0.0,65,4.06,94,5.88,40.0,2.5,1,0.06,0.02,1.0,119.2,7.45,4.6,6.39,7.45,9,1,2,1,3,0.33,0.23,6.12,150.2,9.39,6.75,7.33,9.34,9,1,2,2,2,0.33,0.14,8.88,181.2,11.32,9.0,8.42,11.2,8,3,1,2,2,0.33,0.14,9.28
James Jones,FA,WR,0.0,16,73,4.56,112,7.0,666,41.62,9.12,40.0,2.5,42,18.19,3,0.19,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,73,4.56,112,7.0,40.0,2.5,1,0.06,0.01,1.0,100.6,6.29,5.25,4.36,6.92,10,1,2,3,0,0.23,0.0,5.87,137.1,8.57,6.55,5.12,9.33,9,2,2,2,1,0.23,0.07,8.69,173.6,10.85,9.65,6.03,11.67,9,2,3,1,1,0.14,0.07,9.51
Andrew Hawkins,FA,WR,0.0,15,63,4.2,112,7.47,824,54.93,13.08,44.0,2.93,65,24.2,9,0.6,2,0.13,3,0.2,15,1.0,5.0,1.0,0.07,0,0.0,66,4.4,115,7.67,45.0,3.0,0,0.0,0.0,1.0,95.9,6.39,3.8,4.97,6.81,8,3,1,2,1,0.25,0.07,5.43,127.4,8.49,5.8,5.95,8.9,8,1,3,2,1,0.25,0.07,8.57,158.9,10.59,7.8,6.99,10.98,8,1,3,1,2,0.25,0.15,8.81
Larry Fitzgerald,FA,WR,0.0,14,63,4.5,104,7.43,784,56.0,12.44,39.0,2.79,80,24.57,7,0.5,2,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,63,4.5,104,7.43,39.0,2.79,1,0.07,0.02,1.0,88.4,6.31,3.35,6.02,6.41,10,1,1,0,2,0.17,0.17,5.09,119.9,8.56,5.95,6.78,8.69,10,1,0,1,2,0.27,0.17,8.56,151.4,10.81,8.05,7.63,10.96,9,2,0,1,2,0.27,0.17,8.92
Doug Baldwin,FA,WR,0.0,16,66,4.12,98,6.12,825,51.56,12.5,42.0,2.62,49,23.5,11,0.69,3,0.19,1,0.06,8,0.5,8.0,0.0,0.0,0,0.0,67,4.19,99,6.19,42.0,2.62,0,0.0,0.0,1.0,101.3,6.33,5.05,5.05,6.72,12,0,1,1,2,0.23,0.14,5.82,134.3,8.39,6.7,5.74,8.88,11,1,1,2,1,0.23,0.07,8.56,167.3,10.46,8.55,6.46,11.05,11,1,1,2,1,0.23,0.07,8.85
