Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Keenan Allen,CHI,WR,1.0,15.0,71.0,4.73,104.0,6.93,1046.0,69.73,14.73,54.0,3.6,43.0,24.4,11.0,0.73,8.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4.73,104.0,6.93,54.0,3.6,2.0,0.13,0.03,1.0,148.6,9.91,8.6,6.08,10.03,4.0,3.0,2.0,2.0,4.0,0.67,0.36,9.33,184.1,12.27,11.4,6.91,12.39,6.0,1.0,2.0,2.0,4.0,0.67,0.36,13.19,219.6,14.64,13.9,7.89,14.72,6.0,1.0,2.0,3.0,3.0,0.67,0.25,13.2,1,11.91,202.45,4.0
Eric Decker,FA,WR,0.0,16.0,77.32,4.83,123.37,7.71,1074.95,67.18,13.89,52.37,3.27,58.05,27.42,6.0,0.38,11.0,0.69,0.21,0.01,0.21,0.01,0.21,0.0,0.0,0.0,0.0,77.53,4.85,123.58,7.72,52.37,3.27,0.68,0.04,0.01,1.0,172.15,10.76,8.51,8.56,10.02,6.53,1.11,1.95,1.74,4.68,0.69,0.43,9.45,210.81,13.18,11.2,9.48,12.31,6.53,1.58,1.68,1.53,4.68,0.67,0.43,13.05,249.46,15.59,13.67,10.47,14.61,6.63,1.68,0.89,2.11,4.68,0.83,0.43,13.43,3,10.62,180.58,12.0
Victor Cruz,FA,WR,0.0,15.05,79.0,5.24,130.53,8.67,1140.95,75.53,14.43,50.16,3.32,79.26,31.01,4.42,0.3,6.95,0.45,0.21,0.01,0.63,0.04,0.63,0.0,0.0,0.0,0.0,79.21,5.26,130.74,8.69,50.16,3.32,0.68,0.05,0.01,1.0,154.47,10.17,8.24,8.16,9.56,6.37,1.37,2.32,1.0,4.0,0.53,0.39,9.02,193.97,12.79,10.62,8.98,12.1,6.05,1.0,2.53,1.47,4.0,0.59,0.39,12.72,233.47,15.41,12.97,9.88,14.65,5.74,1.42,2.21,1.68,4.0,0.65,0.39,13.06,3,10.51,178.64,14.0
Larry Fitzgerald,FA,WR,0.0,16.0,78.11,4.88,145.16,9.07,1000.95,62.56,12.77,49.95,3.12,62.58,25.82,6.0,0.38,7.68,0.48,0.95,0.06,3.79,0.24,1.89,0.0,0.0,0.0,0.0,79.05,4.94,146.11,9.13,49.95,3.12,0.47,0.03,0.0,1.0,145.63,9.1,8.68,6.04,9.22,7.53,0.21,2.42,2.95,2.89,0.6,0.22,9.03,184.68,11.54,10.92,7.05,11.6,6.84,0.89,1.42,3.26,3.58,0.78,0.3,12.68,223.74,13.98,13.19,8.13,13.97,6.37,1.58,0.89,3.58,3.58,0.83,0.3,13.01,3,7.15,121.48,32.0
Roddy White,FA,WR,0.0,14.58,79.95,5.43,129.0,8.73,1036.26,69.62,12.71,56.79,3.8,46.16,23.04,6.63,0.45,5.32,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.95,5.43,129.0,8.73,56.79,3.8,0.47,0.04,0.01,1.0,134.57,9.01,7.63,6.65,8.91,6.32,2.11,0.32,3.68,2.16,0.73,0.17,8.47,174.55,11.72,10.1,7.97,11.44,6.42,1.32,1.21,1.68,3.95,0.67,0.37,12.55,214.52,14.44,12.55,9.33,13.94,6.58,0.95,1.42,1.68,3.95,0.67,0.37,12.63,3,9.33,158.57,20.0
Marques Colston,FA,WR,0.0,15.11,78.58,5.21,115.68,7.64,1051.74,69.74,13.35,57.68,3.81,46.05,23.34,9.0,0.58,7.21,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.58,5.21,115.68,7.64,57.68,3.81,0.84,0.05,0.01,1.0,146.75,9.72,7.43,7.11,9.45,6.26,2.79,1.32,1.68,3.05,0.47,0.26,8.4,186.04,12.33,10.11,8.02,11.97,5.26,3.79,1.32,1.21,3.53,0.47,0.31,12.44,225.33,14.93,12.71,8.98,14.52,5.05,4.0,1.11,1.21,3.74,0.52,0.34,12.67,3,10.77,183.04,11.0
Reggie Wayne,FA,WR,0.0,11.74,67.26,5.65,116.63,9.5,868.26,73.41,13.0,46.84,3.99,38.79,23.18,8.53,0.76,3.37,0.29,0.79,0.09,0.79,0.24,0.79,0.0,0.0,0.0,0.0,68.05,5.74,117.42,9.59,46.84,3.99,0.32,0.02,0.0,0.92,107.43,9.18,8.24,5.19,9.67,4.58,1.74,1.95,2.53,0.95,0.43,0.07,8.05,141.06,12.0,11.3,5.82,12.66,4.05,1.58,2.32,2.37,1.42,0.48,0.15,12.42,174.69,14.83,14.22,6.5,15.67,3.84,1.37,2.11,2.68,1.74,0.65,0.17,12.77,3,7.49,127.25,27.0
DeSean Jackson,FA,WR,0.0,14.21,65.26,4.53,108.89,7.68,1054.32,73.02,16.09,46.11,3.19,66.26,31.93,7.74,0.5,5.74,0.38,3.84,0.27,7.37,0.43,0.82,0.42,0.03,0.0,0.0,69.11,4.8,112.74,7.96,46.53,3.21,0.21,0.01,0.0,1.0,140.17,9.6,7.96,6.75,9.43,7.0,1.0,1.0,1.32,3.89,0.58,0.39,8.84,172.8,11.87,10.14,7.53,11.69,6.53,1.47,0.68,1.95,3.58,0.63,0.35,12.23,205.43,14.13,12.77,8.35,13.97,5.58,1.95,1.16,1.95,3.58,0.63,0.35,12.59,3,8.71,148.02,22.0
Pierre Garcon,FA,WR,0.0,14.11,82.16,5.66,135.11,9.24,1036.84,72.3,13.03,45.47,3.15,71.21,26.98,6.47,0.49,4.89,0.35,2.42,0.17,17.74,1.22,7.39,1.0,0.07,0.0,0.0,84.58,5.83,137.53,9.41,46.47,3.22,0.89,0.05,0.01,0.99,133.04,9.36,6.78,6.98,9.21,7.21,1.84,0.32,0.79,3.95,0.54,0.4,8.35,174.12,12.19,9.75,7.45,12.15,5.47,2.89,1.0,1.11,3.63,0.54,0.34,12.23,215.19,15.01,12.73,7.99,15.15,3.63,3.58,2.16,1.42,3.32,0.54,0.3,12.94,3,9.59,163.06,18.0
Anquan Boldin,FA,WR,0.0,15.26,72.79,4.74,118.79,7.77,1036.05,67.63,14.32,52.84,3.45,55.21,25.17,10.11,0.65,5.21,0.34,1.26,0.08,6.16,0.39,3.55,0.47,0.03,0.0,0.0,74.05,4.82,120.05,7.85,53.32,3.47,0.0,0.0,0.0,1.0,136.12,8.86,7.89,6.3,8.92,6.21,2.11,2.21,3.0,1.74,0.45,0.13,8.22,172.51,11.24,10.41,7.29,11.21,6.21,1.79,2.05,3.26,1.95,0.54,0.15,11.98,208.91,13.61,12.8,8.38,13.5,6.21,1.79,1.84,2.95,2.47,0.57,0.19,12.2,3,8.53,145.08,23.0
Alshon Jeffery,FA,WR,0.0,13.6,63.0,4.3,109.2,7.55,999.4,67.97,15.7,44.0,3.01,70.0,27.72,6.8,0.45,5.4,0.38,9.6,0.6,63.0,3.94,3.94,3.6,0.23,0.0,0.0,72.6,4.9,118.8,8.15,47.6,3.23,0.6,0.04,0.01,0.98,138.64,9.48,8.17,7.49,9.0,6.0,1.4,0.6,3.8,1.8,0.7,0.14,8.52,170.14,11.63,10.62,8.35,11.05,5.4,2.0,1.0,3.4,1.8,0.64,0.14,11.86,201.64,13.78,13.07,9.28,13.13,5.8,1.0,1.6,3.4,1.8,0.64,0.14,12.03,2,9.93,168.86,15.0
Mike Wallace,FA,WR,0.0,15.68,69.95,4.46,128.16,8.16,955.68,60.83,13.65,43.58,2.77,72.89,28.47,3.58,0.23,6.58,0.42,4.05,0.26,29.84,1.87,8.05,2.11,0.13,0.0,0.0,74.0,4.72,132.21,8.43,45.68,2.9,0.53,0.03,0.01,1.0,136.97,8.73,7.46,6.3,8.78,6.42,2.05,2.47,1.32,3.42,0.44,0.28,8.22,171.95,10.96,9.81,7.01,11.05,5.79,2.0,2.47,2.53,2.89,0.54,0.23,11.54,206.92,13.19,12.42,7.81,13.33,6.11,0.84,3.84,2.0,2.89,0.45,0.23,11.97,3,7.78,132.28,25.0
Randall Cobb,FA,WR,0.0,10.74,45.21,4.48,61.63,6.33,585.32,59.53,13.54,25.89,2.58,47.89,25.7,4.89,0.47,4.63,0.5,5.47,0.56,79.68,9.01,13.93,2.68,0.23,0.0,0.0,50.68,5.04,67.11,6.89,28.58,2.81,0.95,0.06,0.03,0.9,92.39,9.72,9.99,5.34,9.98,5.26,0.53,1.95,0.63,2.37,0.63,0.55,8.53,115.0,11.96,11.99,5.86,12.37,4.84,0.84,2.37,0.79,1.89,0.59,0.32,11.31,137.61,14.2,13.86,6.52,14.73,4.84,0.53,1.74,1.74,1.89,0.75,0.32,11.57,3,8.34,141.85,24.0
Brandon Lloyd,FA,WR,0.0,15.6,72.4,4.64,137.2,8.82,933.0,59.92,12.91,48.4,3.1,49.4,22.24,4.8,0.3,4.4,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,4.64,137.2,8.82,48.4,3.1,0.0,0.0,0.0,1.0,119.7,7.69,6.94,5.1,8.17,7.4,2.4,2.0,2.8,1.0,0.34,0.07,7.43,155.9,10.01,9.86,5.99,10.51,6.2,3.2,1.8,2.8,1.6,0.4,0.11,11.22,192.1,12.34,12.59,6.99,12.83,6.2,1.2,3.8,2.4,2.0,0.4,0.14,11.73,3,5.9,100.28,51.0
Steve Johnson,FA,WR,0.0,14.11,65.58,4.61,122.79,8.67,824.47,57.42,12.4,41.53,2.92,52.79,22.4,4.42,0.31,4.79,0.33,0.47,0.04,4.74,0.39,4.74,0.47,0.04,0.0,0.0,66.05,4.65,123.26,8.71,42.0,2.96,0.79,0.06,0.01,1.0,111.03,7.72,7.24,4.8,8.32,5.63,2.47,2.21,2.58,1.21,0.36,0.09,7.66,143.82,10.02,9.88,5.59,10.73,5.26,2.21,3.16,2.26,1.21,0.33,0.09,11.12,176.61,12.33,12.34,6.46,13.1,5.26,2.16,3.11,2.16,1.42,0.33,0.11,11.61,3,5.93,100.82,49.0
Justin Blackmon,FA,WR,0.0,8.8,43.0,5.95,81.6,10.5,595.0,83.87,13.99,26.6,3.57,72.6,25.38,2.4,0.38,2.6,0.27,1.4,0.2,8.6,0.43,4.0,0.8,0.05,0.0,0.0,44.4,6.15,83.0,10.7,27.4,3.63,0.0,0.0,0.0,0.79,76.76,10.13,9.54,8.27,9.48,5.2,0.0,0.8,1.2,1.6,0.73,0.63,7.42,98.26,13.11,12.57,9.52,12.17,4.6,0.6,0.8,1.2,1.6,0.73,0.63,10.99,119.76,16.08,15.22,10.95,14.83,3.8,1.4,0.8,1.2,1.6,0.73,0.63,10.81,2,5.97,101.45,48.0
Jeremy Maclin,FA,WR,0.0,14.2,66.6,4.7,112.0,7.86,857.8,60.71,12.9,39.4,2.81,65.6,25.7,4.2,0.28,6.2,0.43,0.4,0.03,0.4,0.03,0.4,0.0,0.0,0.0,0.0,67.0,4.73,112.4,7.89,39.4,2.81,1.0,0.07,0.01,1.0,121.02,8.54,6.06,6.91,8.38,7.2,1.6,0.8,1.8,2.8,0.48,0.25,7.44,154.32,10.88,8.56,8.17,10.54,7.4,1.4,0.8,1.2,3.4,0.48,0.33,10.79,187.62,13.24,10.54,9.5,12.7,7.4,1.4,0.8,1.2,3.4,0.48,0.33,11.05,3,7.63,129.76,26.0
Kendall Wright,FA,WR,0.0,15.6,82.0,5.24,125.6,8.02,897.8,57.16,10.8,46.4,2.96,42.2,22.36,8.4,0.53,2.8,0.18,0.4,0.03,1.6,0.11,1.6,0.0,0.0,0.0,0.0,82.4,5.26,126.0,8.05,46.4,2.96,0.4,0.03,0.01,1.0,105.94,6.76,6.43,3.69,7.75,6.6,5.8,2.0,0.6,0.6,0.08,0.04,6.64,146.94,9.38,9.11,4.42,10.61,7.2,3.6,2.4,1.2,1.2,0.2,0.08,10.53,187.94,11.99,11.59,5.33,13.33,7.0,2.2,3.4,1.8,1.2,0.27,0.08,11.21,2,7.3,124.02,28.0
Torrey Smith,FA,WR,0.0,16.0,56.79,3.55,119.84,7.49,981.37,61.34,17.27,42.37,2.65,67.68,30.87,7.42,0.47,5.89,0.37,1.79,0.11,11.05,0.69,3.0,0.95,0.06,0.0,0.0,58.58,3.66,121.63,7.6,43.32,2.71,0.0,0.0,0.0,1.0,135.56,8.47,6.63,6.71,8.46,6.53,3.21,2.21,2.21,1.84,0.35,0.14,7.41,163.95,10.25,8.55,7.41,10.28,7.79,1.47,2.68,2.21,1.84,0.35,0.14,10.25,192.35,12.02,10.51,8.16,12.11,8.11,1.63,2.21,2.21,1.84,0.35,0.14,10.42,3,6.83,116.14,37.0
Greg Jennings,FA,WR,0.0,12.37,57.68,4.65,90.58,7.4,696.21,55.21,11.79,33.05,2.7,64.0,23.69,4.42,0.33,5.05,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.68,4.65,90.58,7.4,33.05,2.7,0.0,0.0,0.0,0.96,99.94,8.1,6.06,6.61,8.08,7.21,1.0,0.74,1.53,1.89,0.5,0.18,6.91,128.78,10.43,8.53,7.43,10.38,7.53,0.47,0.95,1.32,2.11,0.5,0.21,10.14,157.62,12.75,11.06,8.35,12.68,7.05,0.68,0.89,1.42,2.32,0.56,0.25,10.76,3,6.5,110.44,43.0
James Jones,FA,WR,0.0,15.05,56.16,3.76,86.58,5.8,768.26,51.47,13.95,34.11,2.26,69.53,25.63,5.05,0.34,7.32,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16,3.76,86.58,5.8,34.11,2.26,0.47,0.03,0.01,1.0,119.77,7.9,7.63,6.2,7.94,7.11,1.95,1.89,1.42,2.68,0.44,0.23,7.58,147.85,9.78,9.26,6.98,9.84,7.11,0.89,2.95,1.47,2.63,0.44,0.21,10.1,175.93,11.66,11.48,7.89,11.71,7.21,1.11,2.47,1.95,2.32,0.42,0.18,10.59,3,7.13,121.18,33.0
Dwayne Bowe,FA,WR,0.0,14.58,62.68,4.3,114.47,7.88,815.74,55.96,12.9,44.05,3.03,41.89,21.5,6.32,0.45,4.37,0.29,0.21,0.01,2.53,0.16,2.53,0.0,0.0,0.0,0.0,62.89,4.31,114.68,7.89,44.05,3.03,0.32,0.03,0.01,1.0,107.41,7.34,6.26,5.13,7.75,8.16,1.74,1.11,2.53,1.05,0.32,0.09,6.92,138.75,9.49,8.25,5.72,10.05,7.37,2.21,2.84,1.11,1.05,0.18,0.09,9.98,170.09,11.64,10.57,6.38,12.35,7.37,0.79,4.26,1.11,1.05,0.18,0.09,10.31,3,5.91,100.55,50.0
Cecil Shorts,FA,WR,0.0,12.68,49.05,3.69,94.89,7.18,683.53,51.03,14.35,31.21,2.35,58.47,21.71,6.79,0.51,3.84,0.29,0.32,0.02,-1.26,-0.09,-1.26,0.0,0.0,0.0,0.0,49.37,3.71,95.21,7.2,31.21,2.35,0.32,0.02,0.01,0.99,90.65,6.78,7.17,4.22,7.32,6.05,1.89,0.79,3.32,0.63,0.56,0.05,7.15,115.17,8.62,9.58,5.0,9.18,6.05,0.95,2.05,3.0,0.63,0.46,0.05,9.96,139.7,10.47,11.87,5.88,10.99,5.74,0.79,2.37,3.0,0.79,0.45,0.06,10.46,3,4.34,73.78,69.0
Danario Alexander,FA,WR,0.0,10.0,32.6,3.26,61.2,6.12,567.2,56.72,17.3,25.0,2.5,75.2,26.58,2.4,0.24,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,3.26,61.2,6.12,25.0,2.5,0.0,0.0,0.0,0.96,86.72,8.67,7.16,7.01,8.4,4.6,0.6,1.6,1.0,2.2,0.5,0.3,7.5,103.02,10.3,8.71,7.87,9.99,4.6,1.2,1.4,0.6,2.2,0.45,0.3,9.9,119.32,11.93,10.77,8.77,11.6,5.2,0.6,2.0,0.0,2.2,0.3,0.3,9.93,3,5.03,85.58,57.0
Steve Smith,FA,WR,0.0,19.42,76.74,4.02,134.95,7.03,1084.58,55.23,13.8,52.32,2.75,57.89,23.02,3.47,0.16,4.84,0.26,2.21,0.1,20.32,0.9,4.81,0.95,0.04,0.0,0.0,78.95,4.12,137.16,7.12,53.26,2.79,0.74,0.03,0.01,1.0,138.49,7.11,6.36,4.48,7.83,11.05,2.32,2.53,2.37,1.16,0.27,0.06,6.78,176.86,9.12,8.25,5.2,10.0,10.89,2.16,1.74,3.47,1.16,0.34,0.06,9.89,215.23,11.13,10.43,5.98,12.14,10.58,2.79,0.95,3.95,1.16,0.39,0.06,10.27,3,7.28,123.77,30.0
T.Y. Hilton,FA,WR,0.0,15.6,69.2,4.4,118.8,7.57,994.2,63.57,14.81,39.6,2.53,71.8,30.47,4.6,0.29,5.8,0.37,3.2,0.2,15.2,1.0,4.12,0.8,0.05,0.0,0.0,72.4,4.62,122.0,7.78,40.4,2.58,0.0,0.0,0.0,1.0,135.74,8.7,4.83,7.98,8.25,9.2,0.6,0.8,2.2,2.8,0.47,0.23,6.86,170.34,10.9,6.66,8.67,10.41,9.2,0.4,1.0,1.6,3.4,0.47,0.28,9.81,204.94,13.11,9.1,9.44,12.6,9.2,0.4,1.0,2.0,3.0,0.47,0.24,10.33,2,9.53,162.01,19.0
Denarius Moore,FA,WR,0.0,13.63,44.84,3.29,92.74,6.77,693.32,50.93,15.69,32.95,2.43,69.32,25.48,3.79,0.27,5.63,0.41,1.37,0.1,11.26,0.88,0.99,0.63,0.05,0.21,0.02,46.21,3.39,94.11,6.87,33.58,2.48,0.0,0.0,0.0,1.0,105.51,7.74,6.53,5.92,7.94,7.32,1.79,1.32,1.47,1.74,0.31,0.15,7.06,127.93,9.38,8.32,6.59,9.66,8.11,1.0,1.32,1.68,1.53,0.31,0.12,9.68,150.35,11.03,10.07,7.29,11.39,7.63,1.47,1.53,1.79,1.21,0.28,0.1,9.77,3,4.69,79.65,65.0
