Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Marques Colston,FA,WR,0.0,14,80,5.71,107,7.64,1143,81.64,14.29,55.0,3.93,50,27.64,0,0.0,8,0.57,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,80,5.71,107,7.64,55.0,3.93,1,0.07,0.01,1.0,160.3,11.45,8.45,7.85,10.87,5,2,1,2,4,0.75,0.4,9.79,200.3,14.31,11.25,8.55,13.7,4,3,1,2,4,0.75,0.4,14.0,240.3,17.16,14.6,9.32,16.55,3,4,0,2,5,1.0,0.56,14.86
Hakeem Nicks,FA,WR,0.0,15,76,5.07,133,8.87,1192,79.47,15.68,54.0,3.6,68,34.53,0,0.0,7,0.47,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,76,5.07,133,8.87,54.0,3.6,0,0.0,0.0,1.0,161.2,10.75,9.8,5.8,11.01,2,3,4,3,3,0.67,0.25,10.27,199.2,13.28,11.8,6.77,13.48,3,2,4,3,3,0.67,0.25,13.86,237.2,15.81,13.8,7.81,15.94,3,3,3,3,3,0.67,0.25,13.84
A.J. Green,FA,WR,0.0,15,65,4.33,115,7.67,1057,70.47,16.26,43.0,2.87,58,34.93,0,0.0,7,0.47,5,0.33,53,3.53,10.6,3.0,0.2,0,0.0,70,4.67,120,8.0,46.0,3.07,0,0.0,0.0,1.0,153.0,10.2,11.0,4.62,11.06,4,1,2,5,3,1.14,0.25,11.05,185.5,12.37,12.5,5.37,13.3,4,1,3,5,2,0.88,0.15,13.77,218.0,14.53,15.3,6.26,15.48,3,3,2,5,2,0.88,0.15,14.23
Brandon Marshall,FA,WR,0.0,16,81,5.06,142,8.88,1214,75.88,14.99,53.0,3.31,65,28.5,1,0.06,6,0.38,1,0.06,13,0.81,13.0,1.0,0.06,0,0.0,82,5.12,143,8.94,54.0,3.38,1,0.06,0.01,1.0,156.7,9.79,9.25,5.65,10.1,7,0,3,3,3,0.6,0.23,9.61,197.2,12.32,12.0,6.21,12.78,6,1,2,4,3,0.78,0.23,13.62,237.7,14.86,14.05,6.83,15.48,6,2,1,3,4,0.78,0.33,13.95
Kenny Britt,FA,WR,0.0,3,17,5.67,26,8.67,289,96.33,17.0,14.0,4.67,80,43.33,1,0.33,3,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17,5.67,26,8.67,14.0,4.67,1,0.33,0.06,0.56,44.9,14.97,19.5,13.48,12.42,1,0,0,0,2,2.0,2.0,9.37,53.4,17.8,24.0,14.44,14.95,1,0,0,0,2,2.0,2.0,13.28,61.9,20.63,28.5,15.48,17.53,1,0,0,0,2,2.0,2.0,12.52
Dez Bryant,FA,WR,0.0,15,63,4.2,103,6.87,928,61.87,14.73,48.0,3.2,50,27.53,0,0.0,9,0.6,1,0.07,5,0.33,5.0,0.0,0.0,0,0.0,64,4.27,104,6.93,48.0,3.2,1,0.07,0.02,1.0,145.3,9.69,10.0,4.38,10.65,5,2,2,4,2,0.67,0.15,9.9,176.8,11.79,11.5,4.59,13.18,4,3,2,4,2,0.67,0.15,13.11,208.3,13.89,13.0,4.95,15.69,4,3,2,5,1,0.67,0.07,13.0
Laurent Robinson,FA,WR,0.0,14,54,3.86,81,5.79,858,61.29,15.89,36.0,2.57,74,31.86,0,0.0,11,0.79,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,54,3.86,81,5.79,36.0,2.57,0,0.0,0.0,1.0,151.8,10.84,9.3,6.75,10.7,4,1,3,1,5,0.75,0.56,10.02,178.8,12.77,11.55,7.31,12.71,4,2,2,1,5,0.75,0.56,13.01,205.8,14.7,13.8,7.93,14.76,4,2,2,1,5,0.75,0.56,13.45
Dwayne Bowe,FA,WR,0.0,16,81,5.06,141,8.81,1159,72.44,14.31,57.0,3.56,52,25.88,0,0.0,5,0.31,1,0.06,12,0.75,12.0,0.0,0.0,0,0.0,82,5.12,142,8.88,57.0,3.56,0,0.0,0.0,1.0,147.1,9.19,8.15,5.84,9.4,5,3,3,3,2,0.45,0.14,8.64,187.6,11.72,11.2,6.33,12.1,5,3,3,3,2,0.45,0.14,12.72,228.1,14.26,14.35,6.87,14.84,5,0,6,3,2,0.45,0.14,13.29
Steve Johnson,FA,WR,0.0,16,76,4.75,134,8.38,1004,62.75,13.21,45.0,2.81,55,26.12,0,0.0,7,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,76,4.75,134,8.38,45.0,2.81,0,0.0,0.0,1.0,142.4,8.9,9.55,4.56,9.68,5,2,3,4,2,0.6,0.14,9.4,180.4,11.28,11.6,5.32,12.15,4,3,3,4,2,0.6,0.14,12.62,218.4,13.65,13.6,6.14,14.61,4,2,5,2,3,0.45,0.23,12.96
Malcom Floyd,FA,WR,0.0,12,43,3.58,70,5.83,856,71.33,19.91,41.0,3.42,52,30.08,0,0.0,5,0.42,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,43,3.58,70,5.83,41.0,3.42,0,0.0,0.0,1.0,115.6,9.63,8.3,6.49,9.6,6,0,1,0,5,0.71,0.71,9.3,137.1,11.42,10.05,7.25,11.4,6,0,1,1,4,0.71,0.5,12.23,158.6,13.22,11.8,8.03,13.23,6,0,1,2,3,0.71,0.33,11.79
Brandon Lloyd,FA,WR,0.0,15,70,4.67,148,9.87,966,64.4,13.8,46.0,3.07,44,26.27,0,0.0,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,70,4.67,148,9.87,46.0,3.07,0,0.0,0.0,1.0,126.6,8.44,8.2,4.46,9.23,5,3,2,4,1,0.5,0.07,8.64,161.6,10.77,10.7,5.18,11.69,5,2,3,4,1,0.5,0.07,12.16,196.6,13.11,13.4,5.96,14.13,5,0,5,3,2,0.5,0.15,12.79
Nate Washington,FA,WR,0.0,16,74,4.62,121,7.56,1023,63.94,13.82,47.0,2.94,57,26.75,0,0.0,7,0.44,2,0.12,5,0.31,2.5,1.0,0.06,1,0.06,76,4.75,123,7.69,48.0,3.0,0,0.0,0.0,1.0,150.8,9.42,7.0,6.7,9.32,6,3,1,1,5,0.6,0.45,8.51,187.8,11.74,9.55,7.65,11.56,6,3,0,3,4,0.78,0.33,11.96,224.8,14.05,12.3,8.66,13.8,6,3,0,4,3,0.78,0.23,12.34
Miles Austin,FA,WR,0.0,10,43,4.3,73,7.3,579,57.9,13.47,31.0,3.1,53,24.2,0,0.0,7,0.7,2,0.2,3,0.3,1.5,0.0,0.0,0,0.0,45,4.5,75,7.5,31.0,3.1,0,0.0,0.0,0.96,100.2,10.02,8.7,9.07,9.18,4,1,1,2,2,0.67,0.25,8.65,121.7,12.17,11.45,10.06,11.19,4,0,2,3,1,0.67,0.11,11.87,143.2,14.32,14.2,11.08,13.23,4,0,2,3,1,0.67,0.11,12.17
Steve Smith,FA,WR,0.0,21,90,4.29,149,7.1,1518,72.29,16.87,64.0,3.05,77,29.38,0,0.0,8,0.38,6,0.29,56,2.67,9.33,3.0,0.14,0,0.0,96,4.57,155,7.38,67.0,3.19,2,0.1,0.02,1.0,203.4,9.69,7.7,7.24,9.39,9,2,0,6,4,0.91,0.24,8.81,248.4,11.83,9.2,8.21,11.44,9,2,0,6,4,0.91,0.24,11.83,293.4,13.97,11.6,9.23,13.51,9,2,0,6,4,0.91,0.24,12.02
Vincent Jackson,FA,WR,0.0,16,60,3.75,115,7.19,1106,69.12,18.43,54.0,3.38,58,28.25,0,0.0,9,0.56,3,0.19,51,3.19,17.0,1.0,0.06,0,0.0,63,3.94,118,7.38,55.0,3.44,0,0.0,0.0,1.0,169.7,10.61,5.95,9.82,9.53,9,0,1,2,4,0.6,0.33,8.02,199.7,12.48,8.45,10.87,11.25,8,1,1,2,4,0.6,0.33,11.43,229.7,14.36,10.95,11.96,13.01,8,2,1,2,3,0.45,0.23,11.16
Antonio Brown,FA,WR,0.0,16,69,4.31,124,7.75,1108,69.25,16.06,57.0,3.56,79,27.75,0,0.0,2,0.12,7,0.44,41,2.56,5.86,2.0,0.12,0,0.0,76,4.75,131,8.19,59.0,3.69,0,0.0,0.0,1.0,126.9,7.93,7.55,4.73,8.55,5,4,5,1,1,0.14,0.07,7.54,161.4,10.09,9.75,5.45,10.81,5,5,2,3,1,0.33,0.07,11.39,195.9,12.24,12.0,6.25,13.05,5,5,2,2,2,0.33,0.14,11.45
Jeremy Maclin,FA,WR,0.0,13,63,4.85,97,7.46,859,66.08,13.63,43.0,3.31,59,25.54,0,0.0,5,0.38,1,0.08,1,0.08,1.0,0.0,0.0,0,0.0,64,4.92,98,7.54,43.0,3.31,1,0.08,0.02,1.0,114.0,8.77,6.9,7.38,8.46,6,1,2,3,1,0.44,0.08,7.54,145.5,11.19,9.4,8.83,10.63,5,2,2,3,1,0.44,0.08,11.07,177.0,13.62,12.4,10.33,12.8,5,2,2,3,1,0.44,0.08,11.48
Andre Johnson,FA,WR,0.0,7,33,4.71,51,7.29,492,70.29,14.91,23.0,3.29,50,29.29,0,0.0,2,0.29,1,0.14,8,1.14,8.0,0.0,0.0,0,0.0,34,4.86,52,7.43,23.0,3.29,0,0.0,0.0,0.84,62.0,8.86,9.7,6.14,8.95,3,0,1,1,2,0.75,0.4,7.94,78.5,11.21,11.7,7.24,11.19,3,0,1,1,2,0.75,0.4,11.01,95.0,13.57,13.7,8.35,13.45,3,0,1,1,2,0.75,0.4,10.79
DeSean Jackson,FA,WR,0.0,15,58,3.87,104,6.93,961,64.07,16.57,39.0,2.6,62,29.93,0,0.0,4,0.27,7,0.47,41,2.73,5.86,2.0,0.13,0,0.0,65,4.33,111,7.4,41.0,2.73,1,0.07,0.02,1.0,122.2,8.15,7.3,5.69,8.39,7,1,1,4,2,0.67,0.15,7.96,151.2,10.08,9.3,6.34,10.4,7,1,1,4,2,0.67,0.15,10.93,180.2,12.01,11.3,7.0,12.44,7,1,1,4,2,0.67,0.15,11.18
Darrius Heyward-Bey,FA,WR,0.0,15,64,4.27,115,7.67,975,65.0,15.23,44.0,2.93,58,25.2,0,0.0,4,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,64,4.27,115,7.67,44.0,2.93,1,0.07,0.02,1.0,119.5,7.97,7.8,6.3,8.0,6,4,1,1,3,0.36,0.25,7.85,151.5,10.1,9.8,7.52,9.98,6,3,2,1,3,0.36,0.25,10.92,183.5,12.23,11.3,8.77,11.98,6,3,3,0,3,0.25,0.25,10.72
Anquan Boldin,FA,WR,0.0,14,57,4.07,106,7.57,887,63.36,15.56,44.0,3.14,56,26.64,0,0.0,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,57,4.07,106,7.57,44.0,3.14,0,0.0,0.0,1.0,106.7,7.62,6.85,4.07,8.53,7,1,3,3,0,0.27,0.0,7.26,135.2,9.66,9.15,4.92,10.61,7,1,3,2,1,0.27,0.08,10.69,163.7,11.69,10.6,5.89,12.65,7,1,2,2,2,0.4,0.17,10.76
Michael Crabtree,FA,WR,0.0,15,72,4.8,114,7.6,874,58.27,12.14,40.0,2.67,52,25.67,1,0.07,4,0.27,1,0.07,6,0.4,6.0,0.0,0.0,0,0.0,73,4.87,115,7.67,40.0,2.67,0,0.0,0.0,1.0,114.0,7.6,6.3,5.48,7.9,8,2,1,2,2,0.36,0.15,7.1,150.0,10.0,9.3,6.25,10.35,7,2,2,2,2,0.36,0.15,10.61,186.0,12.4,11.8,7.14,12.78,6,2,2,4,1,0.5,0.07,11.28
Reggie Wayne,FA,WR,0.0,16,75,4.69,131,8.19,960,60.0,12.8,50.0,3.12,56,21.62,0,0.0,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,75,4.69,131,8.19,50.0,3.12,0,0.0,0.0,1.0,120.0,7.5,6.0,5.21,7.89,9,3,1,0,3,0.23,0.23,6.98,157.5,9.84,8.45,5.77,10.4,8,3,2,0,3,0.23,0.23,10.52,195.0,12.19,10.7,6.39,12.92,7,5,1,0,3,0.23,0.23,10.86
Jabar Gaffney,FA,WR,0.0,16,68,4.25,115,7.19,947,59.19,13.93,50.0,3.12,45,22.0,0,0.0,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,68,4.25,115,7.19,50.0,3.12,1,0.06,0.01,1.0,122.7,7.67,6.2,4.77,8.25,9,1,2,2,2,0.33,0.14,7.11,156.7,9.79,8.6,5.43,10.5,8,2,3,1,2,0.23,0.14,10.41,190.7,11.92,11.1,6.15,12.75,7,3,3,1,2,0.23,0.14,10.75
Deion Branch,FA,WR,0.0,14,51,3.64,90,6.43,702,50.14,13.76,37.0,2.64,63,22.07,0,0.0,5,0.36,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,51,3.64,90,6.43,37.0,2.64,0,0.0,0.0,1.0,100.2,7.16,8.1,4.86,7.66,6,1,3,4,0,0.4,0.0,7.43,125.7,8.98,9.8,6.04,9.38,7,0,3,4,0,0.4,0.0,10.12,151.2,10.8,11.3,7.26,11.08,7,1,1,4,1,0.56,0.08,10.34
Santonio Holmes,FA,WR,0.0,16,51,3.19,101,6.31,654,40.88,12.82,34.0,2.12,38,19.19,0,0.0,8,0.5,3,0.19,27,1.69,9.0,1.0,0.06,0,0.0,54,3.38,104,6.5,35.0,2.19,1,0.06,0.02,1.0,114.1,7.13,7.6,3.97,8.03,6,3,4,3,0,0.23,0.0,7.2,139.6,8.72,10.0,4.39,9.87,7,3,3,3,0,0.23,0.0,9.99,165.1,10.32,11.95,4.91,11.68,7,2,5,2,0,0.14,0.0,10.29
Santana Moss,FA,WR,0.0,12,46,3.83,96,8.0,584,48.67,12.7,35.0,2.92,49,22.83,0,0.0,4,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46,3.83,96,8.0,35.0,2.92,0,0.0,0.0,1.0,82.4,6.87,5.8,3.92,7.76,6,2,2,2,0,0.2,0.0,6.49,105.4,8.78,8.1,4.12,10.09,6,2,2,2,0,0.2,0.0,9.8,128.4,10.7,10.6,4.43,12.43,6,2,2,2,0,0.2,0.0,10.27
Nate Burleson,FA,WR,0.0,16,73,4.56,110,6.88,757,47.31,10.37,36.0,2.25,47,19.19,0,0.0,3,0.19,11,0.69,85,5.31,7.73,6.0,0.38,0,0.0,84,5.25,121,7.56,42.0,2.62,1,0.06,0.01,1.0,100.2,6.26,6.35,4.22,6.95,8,2,4,2,0,0.14,0.0,6.27,136.7,8.54,9.45,5.19,9.27,8,1,5,2,0,0.14,0.0,9.75,173.2,10.82,12.2,6.21,11.56,7,1,5,2,1,0.23,0.07,10.65
Lance Moore,FA,WR,0.0,14,52,3.71,73,5.21,627,44.79,12.06,35.0,2.5,47,22.14,0,0.0,8,0.57,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,52,3.71,73,5.21,35.0,2.5,0,0.0,0.0,1.0,114.7,8.19,5.15,6.73,8.09,8,2,0,1,3,0.4,0.27,6.65,140.7,10.05,6.9,7.62,9.9,8,2,0,1,3,0.4,0.27,9.33,166.7,11.91,8.7,8.57,11.73,9,1,0,1,3,0.4,0.27,9.53
Pierre Garcon,FA,WR,0.0,16,70,4.38,134,8.38,947,59.19,13.53,42.0,2.62,87,25.5,0,0.0,6,0.38,4,0.25,28,1.75,7.0,1.0,0.06,0,0.0,74,4.62,138,8.62,43.0,2.69,2,0.12,0.03,1.0,129.5,8.09,4.25,9.08,7.41,11,2,0,0,3,0.23,0.23,6.13,164.5,10.28,6.7,9.48,9.59,11,1,1,0,3,0.23,0.23,9.32,199.5,12.47,8.7,10.0,11.82,9,2,2,0,3,0.23,0.23,9.67
Denarius Moore,FA,WR,0.0,13,33,2.54,76,5.85,618,47.54,18.73,26.0,2.0,78,24.54,0,0.0,5,0.38,5,0.38,61,4.69,12.2,3.0,0.23,1,0.08,38,2.92,81,6.23,29.0,2.23,0,0.0,0.0,1.0,103.9,7.99,6.1,8.59,7.42,7,1,1,1,3,0.44,0.3,6.94,120.4,9.26,8.1,9.41,8.66,7,1,1,2,2,0.44,0.18,9.21,136.9,10.53,10.1,10.25,9.92,7,1,2,1,2,0.3,0.18,9.25
Sidney Rice,FA,WR,0.0,9,32,3.56,57,6.33,484,53.78,15.12,19.0,2.11,52,26.56,0,0.0,2,0.22,2,0.22,3,0.33,1.5,0.0,0.0,0,0.0,34,3.78,59,6.56,19.0,2.11,0,0.0,0.0,0.93,62.9,6.99,6.9,4.9,7.47,4,1,2,2,0,0.29,0.0,6.27,78.9,8.77,8.4,5.73,9.28,5,0,1,3,0,0.5,0.0,8.76,94.9,10.54,9.9,6.69,11.05,5,0,1,3,0,0.5,0.0,8.91
Plaxico Burress,FA,WR,0.0,16,45,2.81,96,6.0,612,38.25,13.6,38.0,2.38,30,17.06,0,0.0,8,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,45,2.81,96,6.0,38.0,2.38,0,0.0,0.0,1.0,109.2,6.82,6.05,5.46,7.1,9,2,1,3,1,0.33,0.07,6.37,131.7,8.23,7.55,5.95,8.63,10,1,3,1,1,0.14,0.07,8.54,154.2,9.64,8.8,6.5,10.17,10,0,4,1,1,0.14,0.07,8.47
Early Doucet,FA,WR,0.0,16,54,3.38,98,6.12,689,43.06,12.76,35.0,2.19,70,21.5,0,0.0,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,54,3.38,98,6.12,35.0,2.19,0,0.0,0.0,1.0,98.9,6.18,5.0,4.54,6.73,9,3,2,1,1,0.14,0.07,5.59,125.9,7.87,7.75,4.98,8.62,9,2,3,1,1,0.14,0.07,8.54,152.9,9.56,10.0,5.58,10.48,10,1,2,3,0,0.23,0.0,9.1
Mario Manningham,FA,WR,0.0,12,39,3.25,77,6.42,523,43.58,13.41,25.0,2.08,47,19.08,0,0.0,4,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39,3.25,77,6.42,25.0,2.08,0,0.0,0.0,1.0,76.3,6.36,5.6,4.68,6.87,8,0,1,3,0,0.33,0.0,6.05,95.8,7.98,7.65,5.42,8.56,8,0,2,2,0,0.2,0.0,8.43,115.3,9.61,9.75,6.23,10.25,6,3,1,2,0,0.2,0.0,8.9
Torrey Smith,FA,WR,0.0,16,50,3.12,96,6.0,841,52.56,16.82,34.0,2.12,74,25.81,0,0.0,7,0.44,4,0.25,39,2.44,9.75,3.0,0.19,0,0.0,54,3.38,100,6.25,37.0,2.31,0,0.0,0.0,1.0,130.0,8.12,4.1,9.33,7.39,10,1,0,3,2,0.45,0.14,5.96,155.0,9.69,5.85,10.09,8.9,10,1,0,3,2,0.45,0.14,8.41,180.0,11.25,7.85,10.89,10.44,10,1,0,3,2,0.45,0.14,8.67
David Nelson,FA,WR,0.0,16,61,3.81,98,6.12,658,41.12,10.79,32.0,2.0,35,18.0,0,0.0,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,61,3.81,98,6.12,32.0,2.0,0,0.0,0.0,1.0,95.8,5.99,6.1,3.79,6.82,10,2,3,1,0,0.07,0.0,5.87,126.3,7.89,7.65,4.75,8.75,9,2,4,0,1,0.07,0.07,8.36,156.8,9.8,9.45,5.77,10.65,9,2,4,0,1,0.07,0.07,8.84
Titus Young,FA,WR,0.0,16,48,3.0,85,5.31,607,37.94,12.65,33.0,2.06,57,21.12,0,0.0,6,0.38,2,0.12,15,0.94,7.5,1.0,0.06,0,0.0,50,3.12,87,5.44,34.0,2.12,0,0.0,0.0,1.0,100.2,6.26,6.1,4.75,6.74,8,3,2,3,0,0.23,0.0,5.98,124.2,7.76,7.6,5.44,8.32,10,0,3,3,0,0.23,0.0,8.27,148.2,9.26,9.1,6.2,9.89,10,0,3,3,0,0.23,0.0,8.44
Steve Breaston,FA,WR,0.0,16,61,3.81,98,6.12,785,49.06,12.87,39.0,2.44,43,21.31,0,0.0,2,0.12,1,0.06,25,1.56,25.0,1.0,0.06,0,0.0,62,3.88,99,6.19,40.0,2.5,0,0.0,0.0,1.0,93.0,5.81,4.4,4.11,6.49,11,2,1,1,1,0.14,0.07,5.26,123.5,7.72,6.5,4.62,8.62,10,3,1,1,1,0.14,0.07,8.2,154.0,9.62,8.45,5.2,10.74,10,2,2,1,1,0.14,0.07,8.58
