Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
DeAndre Hopkins,TEN,WR,1.0,16.0,88.0,5.5,158.89,9.93,1186.95,74.18,13.47,64.74,4.05,59.42,25.7,9.95,0.62,6.63,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,5.5,158.89,9.93,64.74,4.05,0.21,0.01,0.0,1.0,158.69,9.92,9.51,6.12,10.0,6.79,2.11,0.53,3.79,2.79,0.84,0.25,9.91,202.69,12.67,12.14,6.79,12.83,6.11,1.32,2.47,2.68,3.42,0.78,0.38,14.16,246.69,15.42,14.85,7.56,15.65,6.11,1.32,2.0,3.16,3.42,0.84,0.38,14.41,3,9.16,155.64,18.0
Calvin Johnson,FA,WR,0.0,14.8,81.2,5.48,140.6,9.53,1159.2,78.67,14.35,62.6,4.25,61.0,27.77,10.6,0.74,8.6,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2,5.48,140.6,9.53,62.6,4.25,0.6,0.04,0.01,1.0,166.32,11.3,8.51,8.15,10.63,5.0,3.2,1.0,1.8,3.8,0.61,0.39,9.76,206.92,14.04,11.42,9.16,13.22,5.0,1.8,2.4,1.6,4.0,0.61,0.37,14.08,247.52,16.78,14.09,10.24,15.81,4.4,2.4,2.4,1.6,4.0,0.61,0.37,14.06,3,10.74,182.63,10.0
Alshon Jeffery,FA,WR,0.0,11.89,59.58,5.06,104.74,8.91,882.26,75.63,15.0,45.63,3.92,56.95,29.1,8.47,0.74,4.32,0.35,1.26,0.08,6.95,0.43,1.16,0.21,0.01,0.0,0.0,60.84,5.14,106.0,8.99,45.84,3.93,0.0,0.0,0.0,0.98,114.82,9.71,9.34,4.93,10.33,3.32,2.37,2.11,1.84,2.26,0.62,0.27,9.49,144.61,12.24,12.31,5.82,12.87,3.16,2.21,2.42,1.53,2.58,0.62,0.36,13.69,174.39,14.78,15.08,6.79,15.41,3.16,2.21,1.95,2.47,2.11,0.68,0.32,13.79,3,7.49,127.28,32.0
Brandon Marshall,FA,WR,0.0,14.89,75.21,5.0,137.58,9.17,999.37,66.2,13.17,53.47,3.55,51.11,25.58,6.84,0.44,7.53,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.21,5.0,137.58,9.17,53.47,3.55,0.84,0.05,0.01,1.0,143.41,9.51,7.69,5.63,9.82,7.0,0.84,1.63,1.95,3.47,0.74,0.32,9.03,181.02,12.01,10.14,6.41,12.35,7.0,0.84,1.11,2.63,3.32,0.94,0.34,12.91,218.62,14.52,12.69,7.26,14.87,7.21,0.63,0.63,2.79,3.63,1.0,0.41,13.28,3,8.04,136.64,26.0
Jarvis Landry,FA,WR,0.0,16.0,96.95,6.06,138.05,8.63,1063.05,66.44,10.95,53.68,3.36,54.68,24.83,7.42,0.47,4.21,0.26,8.47,0.53,42.89,2.68,3.17,2.68,0.17,0.32,0.02,105.42,6.59,146.53,9.16,56.37,3.52,1.79,0.11,0.02,1.0,135.88,8.49,7.86,5.05,9.0,7.0,2.79,2.32,2.11,1.79,0.33,0.13,8.24,184.35,11.52,11.02,5.7,12.19,5.42,3.58,1.68,3.05,2.26,0.56,0.17,12.79,232.83,14.55,13.77,6.54,15.31,5.0,2.47,3.32,2.95,2.26,0.51,0.17,13.35,3,8.89,151.18,20.0
Emmanuel Sanders,FA,WR,0.0,15.68,82.68,5.27,137.84,8.79,1142.84,72.92,13.83,54.32,3.46,64.11,28.96,6.58,0.42,6.16,0.39,3.11,0.2,20.32,1.31,6.11,0.95,0.06,0.0,0.0,85.79,5.47,140.95,8.99,55.26,3.52,0.63,0.04,0.01,1.0,152.42,9.72,7.45,7.18,9.45,7.05,2.42,1.26,1.74,3.21,0.48,0.26,8.55,193.76,12.36,10.37,8.27,11.95,6.74,1.74,1.21,2.0,4.0,0.71,0.37,12.76,235.11,14.99,13.29,9.44,14.44,6.74,1.63,1.32,2.21,3.79,0.71,0.33,13.14,3,9.92,168.71,15.0
Allen Robinson II,NYG,WR,1.0,14.74,69.95,4.75,136.26,9.16,975.74,65.31,13.66,48.89,3.26,59.68,25.92,9.68,0.61,7.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.95,4.75,136.26,9.16,48.89,3.26,0.0,0.0,0.0,0.99,145.05,9.61,8.55,6.13,9.63,5.58,2.58,0.95,3.11,2.53,0.67,0.21,9.1,180.02,11.99,11.08,7.08,11.98,5.11,2.84,1.68,2.42,2.68,0.55,0.21,12.58,214.99,14.36,13.41,8.08,14.33,5.58,2.16,2.21,2.11,2.68,0.48,0.21,12.75,3,8.17,138.85,24.0
Dez Bryant,FA,WR,0.0,12.37,52.0,4.07,97.05,7.82,781.58,60.44,14.79,36.32,2.8,56.95,26.61,6.37,0.46,8.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.07,97.05,7.82,36.32,2.8,0.47,0.04,0.01,0.98,127.93,9.78,9.18,7.06,9.5,4.21,1.58,2.0,1.32,3.26,0.6,0.34,9.18,153.93,11.81,11.63,7.73,11.56,4.42,1.11,1.79,1.68,3.37,0.72,0.37,12.45,179.93,13.84,14.8,8.49,13.64,4.42,1.58,0.84,2.16,3.37,0.86,0.37,13.21,3,7.26,123.42,34.0
Martavis Bryant,WAS,WR,1.0,10.6,40.4,3.77,74.8,6.98,678.6,63.69,17.63,21.4,2.0,90.4,34.91,3.2,0.3,6.8,0.65,4.2,0.39,27.0,2.5,6.04,1.6,0.15,0.6,0.05,44.6,4.16,79.0,7.37,23.0,2.15,0.6,0.05,0.01,0.98,113.76,10.72,9.08,8.08,10.11,4.0,1.0,1.0,1.2,3.4,0.77,0.5,9.67,133.96,12.6,11.9,8.68,12.02,4.4,1.0,1.2,1.0,3.0,0.61,0.4,12.41,154.16,14.49,13.1,9.37,13.94,3.8,1.6,0.6,2.6,2.0,0.77,0.23,12.52,3,7.39,125.62,33.0
Brandin Cooks,DAL,WR,1.0,14.74,74.63,5.09,110.68,7.46,1030.79,68.76,13.59,40.79,2.74,79.37,30.74,5.37,0.34,7.26,0.48,6.84,0.49,35.26,2.78,5.27,1.95,0.15,0.21,0.02,81.47,5.57,117.53,7.95,42.74,2.9,0.0,0.0,0.0,0.99,151.45,10.15,7.29,8.09,9.57,7.05,1.53,0.95,1.0,4.21,0.55,0.4,8.59,188.76,12.69,10.69,8.62,12.15,6.58,1.26,1.68,1.47,3.74,0.55,0.35,12.35,226.08,15.23,13.98,9.24,14.76,5.63,0.95,2.95,1.79,3.42,0.55,0.3,13.21,3,10.8,183.65,9.0
Larry Fitzgerald,FA,WR,0.0,15.58,98.37,6.27,138.74,8.87,1033.32,66.06,10.67,56.68,3.62,45.89,20.67,9.84,0.63,6.11,0.39,0.95,0.06,2.37,0.15,1.18,0.0,0.0,0.0,0.0,99.32,6.32,139.68,8.93,56.68,3.62,1.32,0.08,0.02,1.0,137.57,8.76,6.68,6.18,8.83,7.95,2.11,1.32,2.21,2.0,0.38,0.15,7.75,186.75,11.89,10.13,6.77,12.07,5.89,1.79,3.47,1.95,2.47,0.4,0.19,12.31,235.94,15.03,13.67,7.5,15.31,5.68,2.0,1.89,3.21,2.79,0.66,0.22,13.48,3,10.13,172.26,12.0
Michael Crabtree,FA,WR,0.0,16.0,83.32,5.21,137.53,8.59,913.21,57.07,10.92,48.11,3.01,49.26,22.87,7.32,0.46,7.47,0.47,0.21,0.01,0.84,0.05,0.84,0.0,0.0,0.0,0.0,83.53,5.22,137.74,8.61,48.11,3.01,0.0,0.0,0.0,1.0,137.19,8.57,8.34,5.91,8.73,6.79,1.42,4.0,1.89,1.89,0.31,0.14,8.27,178.85,11.18,10.96,6.63,11.39,6.58,1.95,1.79,3.58,2.11,0.63,0.15,12.18,220.51,13.78,13.91,7.43,14.05,6.58,1.74,2.0,3.58,2.11,0.63,0.15,12.92,3,7.08,120.3,37.0
Kelvin Benjamin,FA,WR,0.0,16.0,66.08,4.13,126.31,7.9,961.62,60.1,14.59,50.31,3.14,50.31,23.19,7.62,0.48,7.62,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.08,4.13,126.31,7.9,50.31,3.14,1.0,0.06,0.02,1.0,139.85,8.74,8.2,6.01,8.88,6.69,2.38,1.62,2.31,3.0,0.5,0.23,8.51,172.89,10.81,10.77,6.85,10.94,6.0,3.08,2.0,1.92,3.0,0.47,0.23,11.89,205.93,12.87,13.21,7.78,12.99,6.31,3.77,0.31,2.62,3.0,0.55,0.23,12.2,3,6.94,117.99,39.0
Golden Tate,FA,WR,0.0,16.0,92.37,5.77,134.68,8.42,1047.11,65.44,11.29,49.79,3.11,60.68,26.2,6.26,0.39,4.63,0.29,7.68,0.48,21.16,1.32,3.61,1.63,0.1,0.0,0.0,100.05,6.25,142.37,8.9,51.42,3.21,0.79,0.05,0.01,1.0,133.98,8.38,6.66,5.97,8.53,8.89,1.11,2.16,1.63,2.21,0.33,0.16,7.59,180.17,11.26,9.86,6.82,11.43,8.05,1.95,1.63,1.68,2.68,0.38,0.2,11.74,226.35,14.15,12.89,7.76,14.31,6.58,2.16,2.47,1.89,2.89,0.45,0.22,12.58,3,7.97,135.49,27.0
Doug Baldwin,FA,WR,0.0,16.0,83.05,5.19,112.37,7.02,1045.58,65.35,12.65,48.32,3.02,63.53,27.4,8.0,0.5,8.37,0.53,1.63,0.1,2.63,0.16,2.0,0.47,0.03,0.0,0.0,84.68,5.29,114.0,7.13,48.79,3.05,0.0,0.0,0.0,1.0,157.21,9.83,6.86,7.66,9.35,9.0,0.79,1.0,0.53,4.68,0.51,0.43,8.29,198.74,12.42,9.3,8.41,11.9,8.16,1.47,1.16,1.53,3.68,0.51,0.31,11.68,240.26,15.02,11.94,9.23,14.48,7.84,1.79,1.16,1.21,4.0,0.51,0.36,12.29,3,10.91,185.54,7.0
Amari Cooper,CLE,WR,1.0,16.0,78.6,4.91,131.2,8.2,1119.8,69.99,14.28,46.2,2.89,65.6,27.89,9.8,0.61,5.4,0.34,1.8,0.11,-1.2,-0.08,-0.4,0.0,0.0,0.0,0.0,80.4,5.03,133.0,8.31,46.2,2.89,0.4,0.02,0.0,1.0,145.86,9.11,7.23,6.8,8.98,7.4,1.6,1.4,2.6,3.0,0.54,0.23,8.24,185.16,11.57,9.63,7.7,11.38,7.4,1.6,1.6,2.4,3.0,0.51,0.23,11.58,224.46,14.03,12.03,8.69,13.78,6.8,2.2,2.2,1.2,3.6,0.44,0.29,12.04,2,9.93,168.75,14.0
Randall Cobb,FA,WR,0.0,14.58,72.53,4.95,107.26,7.28,821.68,55.52,11.11,45.26,3.07,53.74,22.32,8.32,0.55,6.32,0.42,11.16,0.77,39.21,2.67,3.49,3.05,0.22,0.0,0.0,83.68,5.71,118.42,8.04,48.32,3.29,0.42,0.03,0.0,1.0,123.56,8.32,7.42,5.47,8.66,6.79,2.37,1.63,1.63,2.16,0.43,0.18,7.93,159.83,10.8,9.57,6.33,11.16,6.79,2.26,1.05,2.42,2.05,0.57,0.19,11.54,196.09,13.27,11.78,7.3,13.64,7.58,1.47,0.95,2.32,2.26,0.52,0.22,11.79,3,6.78,115.34,44.0
Steve Smith,FA,WR,0.0,12.21,64.32,5.48,99.11,8.47,814.26,71.27,12.84,36.79,3.18,57.26,27.7,7.84,0.75,4.58,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32,5.48,99.11,8.47,36.79,3.18,0.21,0.01,0.0,0.95,110.37,9.54,7.14,7.32,9.23,6.11,1.32,0.89,1.21,2.68,0.52,0.3,7.87,142.53,12.28,9.33,8.34,11.85,6.11,1.32,0.89,0.89,3.0,0.52,0.41,11.35,174.69,15.02,11.8,9.43,14.49,6.11,1.32,0.21,1.58,3.0,0.63,0.41,11.8,3,8.05,136.8,25.0
Eric Decker,FA,WR,0.0,9.32,45.11,4.14,75.84,7.71,618.74,65.76,17.0,33.11,3.34,43.21,26.55,7.32,0.87,5.79,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11,4.14,75.84,7.71,33.11,3.34,0.32,0.02,0.0,0.79,95.98,10.36,9.63,5.76,11.27,1.95,0.53,3.32,2.84,0.68,0.59,0.25,8.04,118.53,12.44,11.61,6.77,13.32,1.95,1.32,2.21,2.84,1.0,0.67,0.27,11.23,141.08,14.51,13.58,7.84,15.35,1.74,1.84,1.89,2.84,1.0,0.67,0.27,10.96,3,7.19,122.27,35.0
Tyreek Hill,MIA,WR,3.0,16.0,61.0,3.81,83.0,5.19,593.0,37.06,9.72,31.0,1.94,49.0,18.81,3.0,0.19,6.0,0.38,24.0,1.5,267.0,16.69,11.12,10.0,0.62,3.0,0.19,85.0,5.31,107.0,6.69,41.0,2.56,1.0,0.06,0.01,1.0,138.0,8.62,7.7,5.28,9.05,7.0,2.0,2.0,2.0,3.0,0.45,0.23,8.21,168.5,10.53,10.2,5.79,11.11,7.0,2.0,2.0,3.0,2.0,0.45,0.14,11.21,199.0,12.44,12.5,6.59,13.08,7.0,4.0,1.0,2.0,2.0,0.33,0.14,11.51,1,12.72,216.17,6.0
Jeremy Maclin,FA,WR,0.0,13.79,66.21,4.69,105.26,7.49,874.95,61.41,12.99,41.0,2.92,55.26,24.88,6.42,0.45,5.58,0.38,1.42,0.1,3.95,0.26,1.0,0.32,0.02,0.0,0.0,67.63,4.79,106.68,7.6,41.32,2.93,0.32,0.02,0.0,1.0,120.73,8.4,7.55,5.58,8.59,6.95,1.47,2.05,1.53,1.79,0.33,0.15,7.79,153.84,10.74,9.75,6.45,10.94,5.95,2.47,1.53,1.74,2.11,0.42,0.18,11.2,186.94,13.08,12.1,7.39,13.27,5.95,2.47,1.84,1.42,2.11,0.36,0.18,11.56,3,7.8,132.53,28.0
Stefon Diggs,HOU,WR,1.0,13.0,71.2,5.48,100.8,7.76,829.8,63.83,11.99,40.6,3.12,43.6,23.2,5.0,0.38,3.4,0.26,3.0,0.23,11.2,0.86,3.73,1.0,0.08,0.0,0.0,74.2,5.71,103.8,7.99,41.6,3.2,0.0,0.0,0.0,1.0,104.5,8.04,5.78,6.45,8.02,7.4,1.0,1.2,1.4,2.0,0.36,0.18,7.0,140.1,10.78,8.58,7.52,10.64,6.4,1.6,0.4,2.6,2.0,0.55,0.18,10.96,175.7,13.51,10.78,8.73,13.23,6.4,1.0,1.0,1.8,2.8,0.55,0.3,11.4,2,9.14,155.34,19.0
Sterling Shepard,TB,WR,2.0,16.0,65.0,4.06,105.0,6.56,683.0,42.69,10.51,42.0,2.62,32.0,15.94,3.0,0.19,8.0,0.5,3.0,0.19,31.0,1.94,10.33,1.0,0.06,0.0,0.0,68.0,4.25,108.0,6.75,43.0,2.69,0.0,0.0,0.0,1.0,119.4,7.46,9.15,4.38,8.2,7.0,1.0,4.0,4.0,0.0,0.33,0.0,8.03,151.9,9.49,10.95,4.99,10.4,7.0,1.0,5.0,3.0,0.0,0.23,0.0,10.86,184.4,11.52,12.7,5.7,12.57,7.0,2.0,4.0,3.0,0.0,0.23,0.0,11.08,1,7.57,128.72,30.0
Willie Snead IV,MIA,WR,2.0,15.0,70.8,4.72,102.8,6.85,930.6,62.04,13.16,48.2,3.21,54.6,24.47,9.0,0.6,3.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,4.72,102.8,6.85,48.2,3.21,0.4,0.03,0.0,1.0,117.46,7.83,7.56,5.38,8.18,7.0,4.0,1.0,1.4,1.6,0.25,0.12,7.47,152.86,10.19,9.62,6.23,10.57,7.0,1.4,3.6,1.4,1.6,0.25,0.12,10.85,188.26,12.55,11.56,7.18,12.92,7.0,1.4,2.6,2.4,1.6,0.36,0.12,11.09,2,9.63,163.73,17.0
Jordan Matthews,CAR,WR,1.0,15.05,75.53,5.03,117.53,7.84,879.26,58.35,11.66,40.74,2.7,59.47,23.1,9.26,0.62,5.63,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53,5.03,117.53,7.84,40.74,2.7,0.32,0.02,0.0,1.0,121.08,7.99,6.85,5.77,8.21,7.26,3.05,1.05,1.11,2.58,0.34,0.21,7.49,158.85,10.5,8.82,6.61,10.75,8.21,1.47,1.68,0.63,3.05,0.34,0.25,10.7,196.61,13.01,10.85,7.57,13.26,8.21,1.47,1.68,0.63,3.05,0.34,0.25,11.16,3,8.42,143.06,22.0
Pierre Garcon,FA,WR,0.0,16.0,74.47,4.66,111.16,6.95,896.79,56.05,11.98,44.95,2.81,60.21,23.92,8.32,0.52,3.95,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.47,4.66,111.16,6.95,44.95,2.81,0.0,0.0,0.0,1.0,113.36,7.08,6.66,4.02,8.01,8.16,3.37,2.0,1.79,0.68,0.18,0.05,6.87,150.6,9.41,9.24,4.66,10.59,8.0,4.32,1.21,1.79,0.68,0.18,0.05,10.34,187.84,11.74,11.5,5.37,13.15,7.68,2.42,3.0,2.21,0.68,0.22,0.05,10.91,3,6.89,117.14,40.0
Sammy Watkins,FA,WR,0.0,11.26,45.89,3.97,81.89,7.09,741.05,63.82,15.97,32.32,2.8,66.95,28.38,4.37,0.33,5.05,0.42,0.74,0.05,2.0,0.13,1.16,0.21,0.01,0.0,0.0,46.63,4.02,82.63,7.14,32.53,2.81,0.21,0.01,0.0,0.94,104.2,8.87,6.73,7.53,8.47,5.53,1.0,0.74,1.63,2.37,0.6,0.25,7.44,127.15,10.85,8.82,8.37,10.39,5.53,1.0,1.0,1.37,2.37,0.53,0.25,10.32,150.09,12.84,11.01,9.26,12.34,6.0,0.53,1.21,1.16,2.37,0.51,0.25,10.46,3,6.87,116.75,42.0
DeSean Jackson,FA,WR,0.0,13.11,47.79,3.6,82.84,6.21,888.89,66.67,18.46,28.68,2.12,79.26,37.32,6.37,0.51,4.42,0.35,0.84,0.06,1.47,0.1,0.37,0.21,0.01,0.0,0.0,48.63,3.66,83.68,6.27,28.89,2.14,0.32,0.03,0.01,0.98,114.93,8.71,6.84,6.32,8.75,6.84,0.0,1.42,2.26,2.58,0.66,0.23,7.72,138.83,10.52,8.52,6.88,10.65,6.63,0.21,1.26,2.89,2.11,0.63,0.18,10.13,162.72,12.32,10.52,7.51,12.58,6.63,0.21,1.21,3.63,1.42,0.62,0.12,10.52,3,7.74,131.56,29.0
Anquan Boldin,FA,WR,0.0,15.37,71.0,4.63,107.63,7.04,749.37,49.06,10.43,42.26,2.74,48.68,19.61,6.42,0.42,6.11,0.39,0.21,0.01,0.84,0.05,0.84,0.0,0.0,0.0,0.0,71.21,4.65,107.84,7.05,42.26,2.74,0.32,0.02,0.0,1.0,111.02,7.22,6.17,4.74,7.78,8.37,1.16,2.42,2.47,0.95,0.29,0.07,6.75,146.52,9.54,8.23,5.35,10.27,7.95,1.58,2.11,2.79,0.95,0.33,0.07,9.98,182.02,11.86,10.53,6.05,12.74,7.74,1.79,2.26,2.84,0.74,0.34,0.05,10.49,3,6.68,113.56,47.0
