Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Julio Jones,FA,WR,0.0,16,88,5.5,148,9.25,1444,90.25,16.41,67.0,4.19,53,29.31,15,0.94,3,0.19,1,0.06,15,0.94,15.0,1.0,0.06,0,0.0,89,5.56,149,9.31,68.0,4.25,0,0.0,0.0,1.0,163.9,10.24,7.7,8.47,9.55,4,4,3,2,3,0.45,0.23,8.67,207.9,12.99,10.35,9.6,12.09,3,4,4,2,3,0.45,0.23,12.87,251.9,15.74,13.1,10.75,14.65,3,4,3,3,3,0.6,0.23,13.01
A.J. Green,FA,WR,0.0,16,75,4.69,143,8.94,1078,67.38,14.37,55.0,3.44,77,26.44,5,0.31,8,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,75,4.69,143,8.94,55.0,3.44,2,0.12,0.03,1.0,151.8,9.49,7.75,6.71,9.37,5,3,2,2,4,0.6,0.33,8.84,189.3,11.83,10.05,7.61,11.66,5,3,2,2,4,0.6,0.33,12.39,226.8,14.18,12.05,8.56,13.97,5,3,3,1,4,0.45,0.33,12.26
Golden Tate,FA,WR,0.0,16,92,5.75,120,7.5,1003,62.69,10.9,44.0,2.75,71,24.62,5,0.31,5,0.31,5,0.31,22,1.38,4.4,1.0,0.06,0,0.0,97,6.06,125,7.81,45.0,2.81,1,0.06,0.01,1.0,132.5,8.28,6.75,5.75,8.5,7,2,0,3,4,0.78,0.33,8.13,178.5,11.16,10.5,6.59,11.4,7,0,2,3,4,0.78,0.33,12.19,224.5,14.03,14.25,7.51,14.28,7,0,2,2,5,0.78,0.45,13.57
Doug Baldwin,FA,WR,0.0,16,75,4.69,116,7.25,991,61.94,13.21,44.0,2.75,54,28.5,11,0.69,8,0.5,2,0.12,-8,-0.5,-4.0,0.0,0.0,0,0.0,77,4.81,118,7.38,44.0,2.75,0,0.0,0.0,1.0,148.3,9.27,8.95,5.92,9.45,7,0,4,1,4,0.45,0.33,9.05,185.8,11.61,10.95,6.66,11.83,5,2,4,1,4,0.45,0.33,12.18,223.3,13.96,12.7,7.53,14.2,4,4,3,1,4,0.45,0.33,12.45
Brandin Cooks,DAL,WR,1.0,16,65,4.06,114,7.12,1082,67.62,16.65,42.0,2.62,64,32.62,7,0.44,7,0.44,9,0.56,40,2.5,4.44,2.0,0.12,0,0.0,74,4.62,123,7.69,44.0,2.75,0,0.0,0.0,1.0,156.2,9.76,8.65,7.11,9.5,6,1,3,2,4,0.6,0.33,9.12,188.7,11.79,10.7,7.64,11.61,6,0,4,2,4,0.6,0.33,12.16,221.2,13.82,13.45,8.23,13.75,6,1,2,3,4,0.78,0.33,12.9
Stefon Diggs,HOU,WR,1.0,14,64,4.57,95,6.79,849,60.64,13.27,42.0,3.0,59,25.86,7,0.5,8,0.57,8,0.57,13,0.93,1.62,1.0,0.07,0,0.0,72,5.14,103,7.36,43.0,3.07,0,0.0,0.0,1.0,134.2,9.59,8.6,7.88,9.1,5,2,2,3,2,0.56,0.17,8.67,166.2,11.87,11.1,8.69,11.32,5,2,2,3,2,0.56,0.17,12.1,198.2,14.16,13.6,9.54,13.57,5,0,4,3,2,0.56,0.17,12.46
Marvin Jones Jr.,FA,WR,0.0,16,61,3.81,107,6.69,1101,68.81,18.05,44.0,2.75,58,34.25,8,0.5,9,0.56,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,61,3.81,107,6.69,44.0,2.75,0,0.0,0.0,1.0,164.1,10.26,8.85,6.43,10.24,5,1,4,1,5,0.6,0.45,9.52,194.6,12.16,10.35,7.13,12.18,4,3,3,3,3,0.6,0.23,12.04,225.1,14.07,11.6,7.89,14.15,6,3,1,3,3,0.6,0.23,11.95
Demaryius Thomas,FA,WR,0.0,16,83,5.19,140,8.75,949,59.31,11.43,53.0,3.31,40,21.0,14,0.88,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,83,5.19,140,8.75,53.0,3.31,1,0.06,0.01,1.0,122.9,7.68,7.0,4.53,8.37,5,4,2,4,1,0.45,0.07,7.66,164.4,10.28,9.75,5.5,10.98,5,3,1,5,2,0.78,0.14,11.85,205.9,12.87,12.5,6.54,13.56,5,3,1,4,3,0.78,0.23,12.43
Odell Beckham Jr.,MIA,WR,1.0,4,25,6.25,41,10.25,302,75.5,12.08,15.0,3.75,48,30.0,0,0.0,3,0.75,1,0.25,8,2.0,8.0,0.0,0.0,0,0.0,26,6.5,42,10.5,15.0,3.75,0,0.0,0.0,0.65,49.0,12.25,12.75,7.35,11.83,1,0,1,0,2,1.0,1.0,8.34,61.5,15.38,15.75,8.13,14.9,1,0,1,0,2,1.0,1.0,11.79,74.0,18.5,18.75,8.99,18.0,1,0,0,1,2,3.0,1.0,12.15
Alshon Jeffery,FA,WR,0.0,16,57,3.56,120,7.5,789,49.31,13.84,44.0,2.75,53,21.19,5,0.31,9,0.56,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,57,3.56,120,7.5,44.0,2.75,0,0.0,0.0,1.0,138.9,8.68,8.0,5.68,8.94,6,2,1,3,4,0.78,0.33,8.77,167.4,10.46,9.75,6.38,10.78,6,2,1,4,3,0.78,0.23,11.47,195.9,12.24,11.5,7.12,12.63,6,3,1,4,2,0.6,0.14,11.27
JuJu Smith-Schuster,FA,WR,0.0,14,58,4.14,79,5.64,917,65.5,15.81,39.0,2.79,97,32.14,4,0.29,7,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,58,4.14,79,5.64,39.0,2.79,0,0.0,0.0,1.0,133.7,9.55,8.75,7.28,9.25,6,1,1,3,3,0.75,0.27,8.92,162.7,11.62,10.0,8.23,11.23,6,1,2,2,3,0.56,0.27,11.44,191.7,13.69,11.25,9.23,13.24,6,2,1,2,3,0.56,0.27,11.34
Robert Woods,HOU,WR,2.0,12,56,4.67,85,7.08,781,65.08,13.95,36.0,3.0,94,28.33,8,0.67,5,0.42,2,0.17,12,1.0,6.0,1.0,0.08,0,0.0,58,4.83,87,7.25,37.0,3.08,1,0.08,0.02,1.0,107.3,8.94,6.85,7.99,8.46,5,2,1,2,2,0.5,0.2,7.7,135.3,11.28,9.35,8.74,10.73,5,2,1,2,2,0.5,0.2,11.15,163.3,13.61,11.85,9.55,13.04,4,2,1,3,2,0.71,0.2,11.72
Devin Funchess,FA,WR,0.0,16,63,3.94,111,6.94,840,52.5,13.33,40.0,2.5,44,22.19,11,0.69,8,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,63,3.94,111,6.94,40.0,2.5,0,0.0,0.0,1.0,132.0,8.25,7.7,6.12,8.34,7,1,1,5,2,0.78,0.14,8.13,163.5,10.22,9.95,6.76,10.37,7,1,2,4,2,0.6,0.14,10.94,195.0,12.19,11.8,7.47,12.42,7,1,3,3,2,0.45,0.14,11.12
Michael Crabtree,FA,WR,0.0,14,58,4.14,101,7.21,618,44.14,10.66,35.0,2.5,41,17.79,6,0.43,8,0.57,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,58,4.14,101,7.21,35.0,2.5,0,0.0,0.0,1.0,113.8,8.13,8.15,7.2,7.89,5,1,4,1,3,0.4,0.27,7.97,142.8,10.2,10.45,8.2,9.87,5,1,4,1,3,0.4,0.27,10.93,171.8,12.27,13.2,9.27,11.85,5,1,4,1,3,0.4,0.27,11.57
Dez Bryant,FA,WR,0.0,16,69,4.31,132,8.25,838,52.38,12.14,44.0,2.75,50,24.44,3,0.19,6,0.38,1,0.06,-4,-0.25,-4.0,0.0,0.0,0,0.0,70,4.38,133,8.31,44.0,2.75,1,0.06,0.01,1.0,117.4,7.34,6.75,3.87,8.32,7,3,1,5,0,0.45,0.0,7.4,151.9,9.49,9.25,4.41,10.72,7,1,3,5,0,0.45,0.0,10.74,186.4,11.65,11.25,5.08,13.08,8,0,3,5,0,0.45,0.0,11.1
Mohamed Sanu Sr.,FA,WR,0.0,15,67,4.47,96,6.4,703,46.87,10.49,41.0,2.73,25,16.93,10,0.67,5,0.33,4,0.27,10,0.67,2.5,3.0,0.2,0,0.0,71,4.73,100,6.67,44.0,2.93,0,0.0,0.0,1.0,107.3,7.15,7.1,4.15,7.97,6,2,4,2,1,0.25,0.07,7.12,140.8,9.39,9.8,4.86,10.35,6,2,4,2,1,0.25,0.07,10.62,174.3,11.62,12.5,5.65,12.7,5,2,5,1,2,0.25,0.15,11.28
Sterling Shepard,TB,WR,2.0,11,59,5.36,84,7.64,731,66.45,12.39,36.0,3.27,77,29.73,3,0.27,2,0.18,4,0.36,4,0.36,1.0,1.0,0.09,0,0.0,63,5.73,88,8.0,37.0,3.36,0,0.0,0.0,1.0,85.5,7.77,5.4,6.86,7.64,7,1,0,0,3,0.38,0.38,6.93,115.0,10.45,7.9,8.34,10.07,5,3,0,0,3,0.38,0.38,10.59,144.5,13.14,10.4,9.9,12.48,5,3,0,0,3,0.38,0.38,10.87
Robbie Chosen,SF,WR,1.0,16,63,3.94,114,7.12,941,58.81,14.94,36.0,2.25,69,26.31,10,0.62,7,0.44,3,0.19,9,0.56,3.0,1.0,0.06,0,0.0,66,4.12,117,7.31,37.0,2.31,0,0.0,0.0,1.0,137.0,8.56,6.75,7.08,8.35,8,1,1,2,4,0.6,0.33,7.86,168.5,10.53,8.6,7.61,10.38,8,1,1,3,3,0.6,0.23,10.46,200.0,12.5,10.85,8.21,12.44,7,2,2,3,2,0.45,0.14,10.78
Marquise Goodwin,FA,WR,0.0,16,56,3.5,105,6.56,962,60.12,17.18,46.0,2.88,83,31.12,6,0.38,2,0.12,4,0.25,44,2.75,11.0,3.0,0.19,0,0.0,60,3.75,109,6.81,49.0,3.06,0,0.0,0.0,1.0,112.6,7.04,7.3,4.54,7.67,6,2,4,3,1,0.33,0.07,7.18,140.6,8.79,8.8,5.32,9.47,8,2,1,3,2,0.45,0.14,10.25,168.6,10.54,10.3,6.29,11.21,8,3,0,4,1,0.45,0.07,9.92
Chris Hogan,FA,WR,0.0,9,34,3.78,59,6.56,439,48.78,12.91,22.0,2.44,47,21.78,4,0.44,5,0.56,3,0.33,17,1.89,5.67,1.0,0.11,0,0.0,37,4.11,62,6.89,23.0,2.56,0,0.0,0.0,0.93,75.6,8.4,7.1,6.41,8.39,4,1,0,3,1,0.8,0.12,7.32,92.6,10.29,9.1,7.32,10.24,3,2,0,2,2,0.8,0.29,10.21,109.6,12.18,11.1,8.3,12.09,3,2,0,2,2,0.8,0.29,10.35
Nelson Agholor,BAL,WR,1.0,16,62,3.88,95,5.94,768,48.0,12.39,35.0,2.19,72,24.69,3,0.19,8,0.5,1,0.06,7,0.44,7.0,1.0,0.06,0,0.0,63,3.94,96,6.0,36.0,2.25,0,0.0,0.0,1.0,125.5,7.84,6.65,5.76,8.05,7,2,1,3,3,0.6,0.23,7.46,156.5,9.78,8.9,6.48,10.04,8,0,3,2,3,0.45,0.23,10.14,187.5,11.72,10.5,7.29,12.02,8,0,3,3,2,0.45,0.14,10.34
Cooper Kupp,LAR,WR,1.0,15,62,4.13,94,6.27,869,57.93,14.02,42.0,2.8,64,27.27,8,0.53,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,62,4.13,94,6.27,42.0,2.8,1,0.07,0.02,1.0,114.9,7.66,5.4,4.97,8.16,8,1,0,5,1,0.67,0.07,6.89,145.9,9.73,7.7,5.44,10.42,8,1,0,5,1,0.67,0.07,10.11,176.9,11.79,10.7,6.0,12.7,6,3,0,4,2,0.67,0.15,10.93
Marqise Lee,FA,WR,0.0,14,56,4.0,96,6.86,702,50.14,12.54,40.0,2.86,45,19.14,3,0.21,3,0.21,1,0.07,17,1.21,17.0,1.0,0.07,0,0.0,57,4.07,97,6.93,41.0,2.93,0,0.0,0.0,1.0,91.9,6.56,6.5,4.94,7.0,6,4,1,2,1,0.27,0.08,6.55,119.9,8.56,8.75,6.15,8.9,6,3,2,0,3,0.27,0.27,9.91,147.9,10.56,10.85,7.39,10.8,6,3,1,1,3,0.4,0.27,10.18
DeSean Jackson,FA,WR,0.0,14,50,3.57,90,6.43,668,47.71,13.36,36.0,2.57,41,20.86,8,0.57,3,0.21,3,0.21,38,2.71,12.67,1.0,0.07,0,0.0,53,3.79,93,6.64,37.0,2.64,0,0.0,0.0,1.0,88.6,6.33,6.2,3.75,7.23,7,2,3,1,1,0.17,0.08,6.37,113.6,8.11,9.1,4.25,9.25,6,4,2,2,0,0.17,0.0,9.55,138.6,9.9,10.6,4.89,11.22,6,2,4,2,0,0.17,0.0,9.61
DeVante Parker,FA,WR,0.0,13,57,4.38,96,7.38,670,51.54,11.75,33.0,2.54,36,20.77,5,0.38,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,57,4.38,96,7.38,33.0,2.54,0,0.0,0.0,1.0,73.0,5.62,6.4,3.87,6.37,5,5,2,1,0,0.08,0.0,5.96,101.5,7.81,9.4,4.89,8.59,5,4,3,0,1,0.08,0.08,9.44,130.0,10.0,12.4,5.95,10.79,5,1,6,0,1,0.08,0.08,10.24
Rishard Matthews,FA,WR,0.0,14,53,3.79,87,6.21,795,56.79,15.0,36.0,2.57,75,27.14,11,0.79,4,0.29,1,0.07,-3,-0.21,-3.0,0.0,0.0,0,0.0,54,3.86,88,6.29,36.0,2.57,0,0.0,0.0,1.0,103.2,7.37,4.95,5.42,7.68,8,2,0,1,3,0.4,0.27,6.51,129.7,9.26,6.95,6.02,9.68,8,2,0,1,3,0.4,0.27,9.4,156.2,11.16,8.95,6.65,11.71,7,3,0,1,3,0.4,0.27,9.73
Ted Ginn Jr.,FA,WR,0.0,15,53,3.53,70,4.67,787,52.47,14.85,32.0,2.13,54,28.0,9,0.6,4,0.27,10,0.67,39,2.6,3.9,2.0,0.13,0,0.0,63,4.2,80,5.33,34.0,2.27,0,0.0,0.0,1.0,106.6,7.11,6.8,4.95,7.57,7,3,0,3,2,0.5,0.15,7.07,133.1,8.87,7.8,5.51,9.48,8,0,2,3,2,0.5,0.15,9.37,159.6,10.64,9.8,6.16,11.38,8,0,3,3,1,0.36,0.07,9.55
Mike Wallace,FA,WR,0.0,15,52,3.47,92,6.13,748,49.87,14.38,33.0,2.2,66,22.67,6,0.4,4,0.27,1,0.07,4,0.27,4.0,0.0,0.0,0,0.0,53,3.53,93,6.2,33.0,2.2,0,0.0,0.0,1.0,99.2,6.61,7.2,4.52,7.21,7,1,3,4,0,0.36,0.0,6.83,125.2,8.35,8.7,5.24,9.03,6,3,2,4,0,0.36,0.0,9.26,151.2,10.08,10.2,6.01,10.85,6,3,1,5,0,0.5,0.0,9.62
Jermaine Kearse,FA,WR,0.0,16,65,4.06,102,6.38,810,50.62,12.46,37.0,2.31,51,22.69,4,0.25,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,65,4.06,102,6.38,37.0,2.31,0,0.0,0.0,1.0,111.0,6.94,5.05,5.59,7.17,10,0,3,0,3,0.23,0.23,6.13,143.5,8.97,7.55,6.28,9.28,8,4,1,0,3,0.23,0.23,9.12,176.0,11.0,9.55,7.07,11.37,8,3,2,0,3,0.23,0.23,9.6
Randall Cobb,FA,WR,0.0,15,66,4.4,92,6.13,653,43.53,9.89,29.0,1.93,46,22.07,3,0.2,4,0.27,9,0.6,17,1.13,1.89,1.0,0.07,0,0.0,75,5.0,101,6.73,30.0,2.0,0,0.0,0.0,1.0,93.4,6.23,5.9,4.55,6.78,9,1,2,2,1,0.25,0.07,6.17,126.4,8.43,7.9,5.19,9.14,8,2,1,3,1,0.36,0.07,9.04,159.4,10.63,10.9,5.99,11.44,7,2,2,3,1,0.36,0.07,10.16
Amari Cooper,CLE,WR,1.0,14,48,3.43,96,6.86,680,48.57,14.17,28.0,2.0,87,23.57,4,0.29,7,0.5,1,0.07,4,0.29,4.0,1.0,0.07,0,0.0,49,3.5,97,6.93,29.0,2.07,0,0.0,0.0,1.0,110.4,7.89,5.5,8.94,7.25,8,1,1,2,2,0.4,0.17,6.5,134.4,9.6,7.55,10.04,8.83,9,0,1,2,2,0.4,0.17,8.99,158.4,11.31,8.85,11.21,10.42,8,2,0,2,2,0.4,0.17,9.11
Pierre Garcon,FA,WR,0.0,8,40,5.0,67,8.38,500,62.5,12.5,25.0,3.12,59,23.38,4,0.5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,40,5.0,67,8.38,25.0,3.12,0,0.0,0.0,0.88,50.0,6.25,5.2,4.14,6.97,5,0,2,0,1,0.14,0.14,5.38,70.0,8.75,7.7,5.04,9.56,4,1,1,1,1,0.33,0.14,8.95,90.0,11.25,10.2,5.97,12.13,4,1,1,1,1,0.33,0.14,9.17
Kelvin Benjamin,FA,WR,0.0,14,48,3.43,78,5.57,692,49.43,14.42,30.0,2.14,43,23.57,5,0.36,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,48,3.43,78,5.57,30.0,2.14,0,0.0,0.0,1.0,87.2,6.23,6.75,3.79,7.1,6,3,4,1,0,0.08,0.0,6.2,111.2,7.94,8.75,4.54,8.91,6,2,4,2,0,0.17,0.0,8.91,135.2,9.66,10.75,5.4,10.67,7,1,4,2,0,0.17,0.0,9.35
Sammy Watkins,FA,WR,0.0,15,39,2.6,70,4.67,593,39.53,15.21,33.0,2.2,67,22.13,6,0.4,8,0.53,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39,2.6,70,4.67,33.0,2.2,0,0.0,0.0,1.0,107.3,7.15,5.8,6.15,7.22,8,0,4,1,2,0.25,0.15,6.2,126.8,8.45,8.3,6.71,8.6,7,2,3,2,1,0.25,0.07,8.75,146.3,9.75,10.8,7.31,10.0,7,3,3,1,1,0.15,0.07,9.09
Jamison Crowder,WAS,WR,1.0,15,66,4.4,103,6.87,789,52.6,11.95,37.0,2.47,41,21.4,5,0.33,3,0.2,7,0.47,34,2.27,4.86,1.0,0.07,0,0.0,73,4.87,110,7.33,38.0,2.53,3,0.2,0.04,1.0,94.3,6.29,4.7,5.69,6.47,9,1,1,3,1,0.36,0.07,5.75,127.3,8.49,6.7,6.5,8.7,9,0,3,1,2,0.25,0.15,8.69,160.3,10.69,9.2,7.38,10.92,9,1,2,1,2,0.25,0.15,9.31
Kenny Stills,FA,WR,0.0,16,58,3.62,105,6.56,847,52.94,14.6,36.0,2.25,61,21.56,11,0.69,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,58,3.62,105,6.56,36.0,2.25,2,0.12,0.03,1.0,116.7,7.29,4.9,6.94,7.15,9,2,1,2,2,0.33,0.14,6.08,145.7,9.11,6.65,7.64,8.97,9,2,1,2,2,0.33,0.14,8.64,174.7,10.92,8.4,8.37,10.82,9,3,1,1,2,0.23,0.14,8.84
Josh Gordon,FA,WR,0.0,5,18,3.6,42,8.4,335,67.0,18.61,12.0,2.4,54,32.0,1,0.2,1,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18,3.6,42,8.4,12.0,2.4,0,0.0,0.0,0.72,39.5,7.9,8.5,4.6,8.58,2,0,1,2,0,0.67,0.0,6.06,48.5,9.7,10.5,4.73,10.76,2,0,1,2,0,0.67,0.0,8.47,57.5,11.5,12.5,4.93,13.0,2,0,1,2,0,0.67,0.0,8.49
Paul Richardson Jr.,FA,WR,0.0,16,44,2.75,80,5.0,703,43.94,15.98,33.0,2.06,61,25.0,8,0.5,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,44,2.75,80,5.0,33.0,2.06,0,0.0,0.0,1.0,106.3,6.64,5.75,5.64,6.85,9,2,2,2,1,0.23,0.07,5.93,128.3,8.02,7.95,6.12,8.35,8,5,0,2,1,0.23,0.07,8.44,150.3,9.39,9.7,6.64,9.86,8,5,1,1,1,0.14,0.07,8.61
William Fuller V,FA,WR,0.0,10,28,2.8,50,5.0,423,42.3,15.11,19.0,1.9,59,25.2,3,0.3,7,0.7,2,0.2,9,0.9,4.5,0.0,0.0,0,0.0,30,3.0,52,5.2,19.0,1.9,0,0.0,0.0,0.96,85.2,8.52,3.8,8.5,7.93,6,0,0,1,3,0.67,0.43,6.24,99.2,9.92,5.55,8.86,9.41,6,0,0,1,3,0.67,0.43,8.44,113.2,11.32,7.5,9.26,10.94,6,0,1,0,3,0.43,0.43,8.61
