Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Davante Adams,LV,WR,1.0,14.42,69.26,4.8,113.42,7.87,835.74,57.44,11.9,39.74,2.73,55.32,23.82,5.42,0.36,8.74,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.26,4.8,113.42,7.87,39.74,2.73,0.32,0.02,0.0,1.0,136.42,9.33,9.47,5.86,9.46,6.05,1.53,1.16,1.74,3.95,0.82,0.41,9.62,171.05,11.72,11.79,6.89,11.78,5.58,1.47,1.47,1.47,4.42,0.84,0.5,12.95,205.68,14.12,14.07,8.03,14.08,6.37,0.21,1.42,2.79,3.63,0.91,0.37,13.38,3,8.08,137.37,24.0
Demaryius Thomas,FA,WR,0.0,16.0,89.84,5.61,149.05,9.32,1066.05,66.63,11.83,54.16,3.38,51.47,23.86,9.68,0.61,5.21,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.84,5.61,149.05,9.32,54.16,3.38,1.53,0.09,0.02,1.0,135.45,8.47,8.15,4.51,9.23,5.63,2.63,2.63,3.68,1.42,0.48,0.1,8.58,180.37,11.27,11.11,5.23,12.22,5.21,2.37,2.37,3.84,2.21,0.64,0.16,12.87,225.29,14.08,14.22,6.06,15.16,4.89,2.47,1.84,3.58,3.21,0.78,0.25,13.82,3,8.19,139.15,22.0
Tyreek Hill,MIA,WR,2.0,15.4,69.4,4.52,96.2,6.28,947.0,62.15,13.35,37.0,2.41,67.0,32.17,1.8,0.12,6.6,0.43,19.8,1.28,142.2,9.03,6.53,5.8,0.37,1.2,0.08,89.2,5.8,116.0,7.55,42.8,2.78,0.4,0.02,0.0,1.0,153.72,10.02,8.12,6.86,9.84,5.8,2.0,1.4,2.0,4.2,0.71,0.39,9.17,188.42,12.28,11.22,7.26,12.24,5.2,2.6,1.4,2.4,3.8,0.71,0.36,12.72,223.12,14.55,14.18,7.81,14.64,5.2,2.8,1.0,2.6,3.8,0.82,0.36,13.54,2,11.92,202.71,4.0
Brandin Cooks,DAL,WR,1.0,16.0,73.11,4.57,118.11,7.38,1122.53,70.15,15.49,43.58,2.72,76.21,32.74,6.89,0.43,7.74,0.48,7.84,0.49,32.21,2.01,4.16,1.68,0.1,0.0,0.0,80.95,5.06,125.95,7.87,45.26,2.83,0.0,0.0,0.0,1.0,162.84,10.18,8.07,7.85,9.68,6.84,1.21,2.05,1.47,4.42,0.59,0.39,9.03,199.39,12.46,10.83,8.38,12.01,6.53,0.84,2.74,1.79,4.11,0.59,0.36,12.44,235.95,14.74,13.88,8.97,14.37,5.89,1.11,2.63,2.47,3.89,0.68,0.32,13.23,3,10.0,170.04,12.0
Doug Baldwin,FA,WR,0.0,16.0,81.63,5.11,116.11,7.26,1050.68,65.67,12.93,47.16,2.95,61.05,28.47,9.0,0.56,8.95,0.56,1.89,0.12,-3.16,-0.2,-1.68,0.32,0.02,0.0,0.0,83.53,5.22,118.0,7.38,47.47,2.97,0.0,0.0,0.0,1.0,160.84,10.05,8.1,7.2,9.77,7.63,0.53,2.42,0.68,4.74,0.52,0.42,8.99,201.65,12.6,10.44,7.96,12.29,6.26,1.79,2.53,1.21,4.21,0.52,0.36,12.36,242.47,15.16,12.77,8.81,14.83,5.58,2.95,2.05,1.0,4.42,0.52,0.39,12.85,3,10.13,172.22,11.0
Alshon Jeffery,FA,WR,0.0,13.26,54.79,4.32,106.32,8.22,802.89,63.84,14.69,42.84,3.39,52.68,25.41,6.47,0.54,5.74,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79,4.32,106.32,8.22,42.84,3.39,0.0,0.0,0.0,0.99,117.55,9.04,8.35,5.22,9.51,4.63,2.11,1.74,1.95,2.84,0.6,0.29,8.81,144.95,11.2,10.71,6.0,11.71,4.53,2.0,1.95,2.21,2.58,0.6,0.31,12.29,172.34,13.36,13.06,6.84,13.92,4.53,2.47,1.63,2.84,1.79,0.56,0.23,12.27,3,6.11,103.85,44.0
Michael Crabtree,FA,WR,0.0,15.05,73.47,4.83,124.37,8.2,803.58,52.84,10.89,43.74,2.88,45.11,20.71,6.74,0.45,8.21,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.47,4.83,124.37,8.2,43.74,2.88,0.0,0.0,0.0,1.0,132.15,8.74,8.83,6.67,8.67,5.21,1.42,4.42,1.32,2.68,0.36,0.22,8.56,168.88,11.16,11.32,7.51,11.07,5.21,1.63,2.95,2.58,2.68,0.57,0.22,12.14,205.62,13.58,14.25,8.41,13.49,5.21,1.63,2.95,2.58,2.68,0.57,0.22,12.84,3,6.51,110.63,36.0
Golden Tate,FA,WR,0.0,16.0,91.26,5.7,126.42,7.9,986.37,61.65,10.8,45.89,2.87,63.84,24.49,5.42,0.34,4.89,0.31,6.79,0.42,20.32,1.27,3.65,1.42,0.09,0.0,0.0,98.05,6.13,133.21,8.32,47.32,2.96,1.0,0.06,0.01,1.0,129.62,8.1,6.33,5.88,8.28,8.26,1.68,0.74,2.37,2.95,0.54,0.23,7.58,175.25,10.96,9.75,6.74,11.14,7.84,1.16,1.47,2.26,3.26,0.56,0.26,11.63,220.88,13.8,13.19,7.68,14.0,7.0,1.16,2.32,1.79,3.74,0.56,0.32,12.72,3,8.14,138.37,23.0
Stefon Diggs,HOU,WR,1.0,13.47,67.79,5.05,98.05,7.3,838.89,62.32,12.6,41.26,3.07,50.89,24.46,5.95,0.44,5.58,0.41,5.37,0.39,12.05,0.89,2.73,1.0,0.08,0.0,0.0,73.16,5.44,103.42,7.69,42.26,3.14,0.0,0.0,0.0,1.0,118.57,8.77,7.12,7.13,8.53,6.26,1.47,1.58,2.16,2.0,0.45,0.18,7.79,152.46,11.29,9.77,8.08,10.96,5.74,1.79,1.16,2.79,2.0,0.55,0.18,11.5,186.36,13.82,12.12,9.11,13.39,5.74,0.53,2.42,2.37,2.42,0.55,0.24,11.9,3,8.45,143.72,18.0
JuJu Smith-Schuster,FA,WR,0.0,14.0,58.0,4.14,79.0,5.64,917.0,65.5,15.81,39.0,2.79,97.0,32.14,4.0,0.29,7.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.14,79.0,5.64,39.0,2.79,0.0,0.0,0.0,1.0,133.7,9.55,8.75,7.28,9.25,6.0,1.0,1.0,3.0,3.0,0.75,0.27,8.92,162.7,11.62,10.0,8.23,11.23,6.0,1.0,2.0,2.0,3.0,0.56,0.27,11.44,191.7,13.69,11.25,9.23,13.24,6.0,2.0,1.0,2.0,3.0,0.56,0.27,11.34,1,10.59,180.04,9.0
Steve Smith,FA,WR,0.0,11.2,60.4,5.63,89.8,8.5,747.4,72.53,12.67,34.6,3.27,51.2,27.14,7.8,0.82,4.2,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,5.63,89.8,8.5,34.6,3.27,0.0,0.0,0.0,0.94,102.34,9.74,7.21,7.35,9.41,5.6,1.4,0.6,1.0,2.6,0.54,0.32,7.87,132.54,12.56,9.38,8.49,12.07,5.6,1.4,0.6,0.6,3.0,0.54,0.46,11.41,162.74,15.37,11.88,9.7,14.73,5.6,1.4,0.0,1.2,3.0,0.64,0.46,11.79,3,7.56,128.45,28.0
Jordy Nelson,FA,WR,0.0,15.4,70.6,4.54,113.6,7.32,792.0,50.7,10.64,47.6,3.07,58.8,21.67,6.0,0.38,9.2,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6,4.54,113.6,7.32,47.6,3.07,0.4,0.02,0.0,1.0,133.6,8.56,6.82,6.45,8.51,7.8,0.4,1.8,1.4,4.0,0.67,0.4,7.99,168.9,10.83,8.92,7.16,10.79,6.8,2.0,1.2,1.2,4.2,0.67,0.39,11.28,204.2,13.11,11.56,7.96,13.08,6.8,2.0,0.8,1.6,4.2,0.82,0.39,11.81,2,8.39,142.58,20.0
T.Y. Hilton,FA,WR,0.0,16.0,70.26,4.39,128.79,8.05,1151.47,71.97,16.48,49.16,3.07,76.11,29.98,8.47,0.53,4.84,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.26,4.39,128.79,8.05,49.16,3.07,0.47,0.03,0.01,1.0,143.88,8.99,6.27,7.65,8.65,8.47,1.26,1.32,1.53,3.42,0.47,0.28,7.67,179.02,11.19,8.63,8.42,10.8,8.26,1.26,1.21,1.53,3.74,0.54,0.33,11.11,214.15,13.39,10.86,9.24,12.98,8.26,0.84,1.63,1.84,3.42,0.54,0.28,11.29,3,9.29,157.86,15.0
Dez Bryant,FA,WR,0.0,13.58,55.0,3.98,108.0,7.92,732.74,53.53,13.5,36.63,2.65,52.11,24.41,3.84,0.28,6.0,0.45,0.47,0.03,-1.89,-0.12,-1.89,0.0,0.0,0.0,0.0,55.47,4.01,108.47,7.95,36.63,2.65,0.79,0.05,0.01,0.99,108.89,7.99,7.37,5.49,8.35,5.84,2.05,1.53,2.68,1.47,0.43,0.16,7.71,136.39,9.98,9.77,6.12,10.46,5.84,0.79,2.47,3.21,1.26,0.51,0.14,10.84,163.89,11.98,12.44,6.85,12.57,6.32,0.63,1.84,3.53,1.26,0.61,0.14,11.47,3,5.0,85.05,53.0
Sterling Shepard,TB,WR,2.0,13.0,61.4,4.84,92.4,7.21,711.8,56.95,11.64,38.4,3.01,59.0,24.21,3.0,0.24,4.4,0.31,3.6,0.29,14.8,0.99,4.73,1.0,0.08,0.0,0.0,65.0,5.14,96.0,7.5,39.4,3.09,0.0,0.0,0.0,1.0,99.06,7.65,6.9,5.87,7.86,7.0,1.0,1.6,1.6,1.8,0.36,0.23,7.37,129.76,10.07,9.12,7.0,10.2,5.8,2.2,2.0,1.2,1.8,0.32,0.23,10.7,160.46,12.49,11.32,8.22,12.52,5.8,2.6,1.6,1.2,1.8,0.32,0.23,10.95,2,8.28,140.83,21.0
Keenan Allen,CHI,WR,1.0,9.58,64.32,6.68,96.26,9.26,832.37,80.21,12.06,43.79,4.66,36.89,21.91,7.21,0.51,3.68,0.29,0.95,0.06,4.26,0.27,2.13,0.0,0.0,0.0,0.0,65.26,6.74,97.21,9.32,43.79,4.66,0.21,0.03,0.0,0.75,105.35,9.69,8.22,5.09,7.42,2.63,2.11,1.16,1.37,2.32,0.49,0.23,6.7,137.51,13.03,10.87,6.11,9.56,1.84,2.68,0.89,1.63,2.53,0.58,0.28,10.63,169.66,16.37,13.69,7.18,11.68,1.63,2.89,0.68,1.84,2.53,0.72,0.28,9.91,3,11.35,193.01,7.0
Rishard Matthews,FA,WR,0.0,14.0,54.68,3.9,88.16,6.24,814.37,58.22,14.94,37.16,2.66,65.63,27.3,9.32,0.67,5.58,0.39,0.68,0.05,-0.58,-0.02,-0.58,0.0,0.0,0.0,0.0,55.37,3.95,88.84,6.3,37.16,2.66,0.32,0.02,0.01,1.0,114.22,8.12,7.02,5.54,8.43,6.42,1.79,1.37,2.16,2.26,0.46,0.19,7.61,141.56,10.07,9.13,6.23,10.45,6.21,2.42,0.95,2.16,2.26,0.46,0.19,10.59,168.91,12.02,11.12,6.98,12.48,6.05,2.79,1.89,0.68,2.58,0.31,0.22,10.74,3,7.08,120.39,32.0
Amari Cooper,CLE,WR,1.0,15.05,64.11,4.21,114.53,7.56,911.47,59.84,14.23,37.58,2.47,75.74,25.84,7.05,0.46,6.16,0.41,1.42,0.09,1.26,0.1,1.68,0.47,0.03,0.0,0.0,65.53,4.3,115.95,7.66,38.05,2.5,0.21,0.01,0.0,1.0,129.06,8.53,6.41,7.82,8.16,7.68,1.32,1.21,2.32,2.53,0.47,0.2,7.42,161.12,10.64,8.64,8.81,10.17,8.16,0.84,1.32,2.21,2.53,0.46,0.2,10.35,193.17,12.74,10.52,9.88,12.19,7.37,2.11,1.16,1.58,2.84,0.42,0.23,10.65,3,7.85,133.5,25.0
Marvin Jones Jr.,FA,WR,0.0,15.59,59.62,3.82,104.24,6.7,951.62,61.08,16.06,39.72,2.55,61.17,28.8,7.31,0.47,5.55,0.35,1.79,0.11,10.34,0.65,3.06,0.62,0.04,0.0,0.0,61.41,3.93,106.03,6.81,40.34,2.59,0.0,0.0,0.0,1.0,129.51,8.3,7.44,6.41,8.32,7.21,2.52,2.34,1.55,1.97,0.31,0.17,7.57,159.32,10.21,9.1,7.08,10.27,7.31,3.14,1.9,1.62,1.62,0.29,0.12,10.24,189.13,12.12,10.94,7.83,12.24,7.38,3.97,1.0,1.62,1.62,0.29,0.12,10.46,3,7.59,129.02,27.0
Cooper Kupp,LAR,WR,1.0,15.0,62.0,4.13,94.0,6.27,869.0,57.93,14.02,42.0,2.8,64.0,27.27,8.0,0.53,5.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4.13,94.0,6.27,42.0,2.8,1.0,0.07,0.02,1.0,114.9,7.66,5.4,4.97,8.16,8.0,1.0,0.0,5.0,1.0,0.67,0.07,6.89,145.9,9.73,7.7,5.44,10.42,8.0,1.0,0.0,5.0,1.0,0.67,0.07,10.11,176.9,11.79,10.7,6.0,12.7,6.0,3.0,0.0,4.0,2.0,0.67,0.15,10.93,1,9.93,168.78,13.0
Pierre Garcon,FA,WR,0.0,12.21,59.05,4.88,91.11,7.68,729.16,60.37,12.35,37.32,3.07,58.26,23.78,6.74,0.54,2.21,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,4.88,91.11,7.68,37.32,3.07,0.0,0.0,0.0,0.94,86.18,6.87,6.32,3.89,7.79,6.26,2.11,2.0,1.05,0.79,0.17,0.09,6.42,115.71,9.3,8.97,4.57,10.45,5.68,3.21,1.0,1.53,0.79,0.26,0.09,10.07,145.23,11.74,11.45,5.29,13.09,5.47,1.95,2.47,1.53,0.79,0.26,0.09,10.46,3,6.32,107.43,39.0
Kelvin Benjamin,FA,WR,0.0,14.8,54.0,3.63,94.0,6.29,791.6,53.18,14.63,38.0,2.53,45.8,23.17,5.8,0.39,4.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.63,94.0,6.29,38.0,2.53,0.4,0.02,0.01,1.0,105.96,7.09,7.03,4.69,7.66,6.4,3.0,2.8,1.4,1.2,0.23,0.09,6.9,132.96,8.9,9.25,5.48,9.53,6.0,2.8,3.2,1.6,1.2,0.23,0.09,9.83,159.96,10.72,11.55,6.38,11.37,6.6,2.6,2.4,2.0,1.2,0.28,0.09,10.27,2,6.45,109.72,37.0
Sammy Watkins,FA,WR,0.0,12.37,39.95,3.31,69.79,5.82,637.11,52.65,15.73,30.58,2.49,64.58,25.64,4.63,0.34,6.32,0.48,0.21,0.02,0.21,0.02,0.21,0.0,0.0,0.0,0.0,40.16,3.32,70.0,5.84,30.58,2.49,0.0,0.0,0.0,0.96,101.63,8.13,6.55,6.9,7.94,6.21,0.53,2.11,1.42,2.11,0.47,0.21,6.96,121.6,9.78,8.92,7.61,9.6,5.74,1.47,1.95,1.58,1.63,0.41,0.17,9.66,141.57,11.44,11.34,8.36,11.28,6.05,1.63,1.95,1.11,1.63,0.36,0.17,9.94,3,5.95,101.17,47.0
Emmanuel Sanders,FA,WR,0.0,13.89,63.21,4.48,115.68,8.26,827.74,58.21,12.86,40.74,2.89,54.0,24.82,6.16,0.46,3.79,0.26,0.95,0.06,7.37,0.49,3.3,0.21,0.01,0.0,0.0,64.16,4.55,116.63,8.32,40.95,2.9,0.42,0.03,0.01,1.0,105.41,7.38,4.81,6.44,7.33,7.74,2.47,0.42,1.21,2.05,0.3,0.17,6.29,137.01,9.62,6.96,7.46,9.49,7.53,0.74,1.95,1.05,2.63,0.38,0.23,9.61,168.62,11.87,9.21,8.56,11.65,7.53,0.53,2.16,1.05,2.63,0.38,0.23,9.92,3,6.79,115.35,35.0
Adam Thielen,CAR,WR,1.0,16.0,67.42,4.21,100.11,6.26,940.11,58.76,13.59,42.89,2.68,59.53,22.53,9.16,0.57,3.47,0.22,1.95,0.12,28.68,1.79,12.26,1.63,0.1,0.0,0.0,69.37,4.34,102.05,6.38,44.53,2.78,1.26,0.08,0.01,1.0,115.19,7.2,5.29,6.18,7.12,9.95,0.68,2.05,0.32,3.0,0.29,0.26,6.27,148.91,9.31,7.71,7.0,9.2,9.32,1.63,0.79,1.26,3.0,0.44,0.26,9.6,182.62,11.41,9.64,7.89,11.3,9.32,1.32,1.11,1.26,3.0,0.44,0.26,9.82,3,9.66,164.21,14.0
Anquan Boldin,FA,WR,0.0,15.2,67.8,4.49,101.4,6.74,666.0,44.44,9.8,38.6,2.54,41.4,18.17,5.2,0.35,6.4,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8,4.49,101.4,6.74,38.6,2.54,0.4,0.03,0.0,1.0,104.2,6.87,6.18,4.5,7.51,8.2,1.2,2.8,2.6,0.4,0.25,0.03,6.51,138.1,9.11,8.04,5.1,9.94,8.2,1.2,2.4,3.0,0.4,0.3,0.03,9.55,172.0,11.36,10.24,5.79,12.35,8.2,1.2,2.6,2.8,0.4,0.31,0.03,10.12,3,5.97,101.57,46.0
Ted Ginn Jr.,FA,WR,0.0,15.32,51.42,3.36,83.37,5.44,765.84,50.07,14.97,31.26,2.05,68.95,27.89,5.74,0.38,5.26,0.35,10.0,0.65,62.05,4.01,7.22,2.63,0.17,0.0,0.0,61.42,4.01,93.37,6.08,33.89,2.22,0.63,0.04,0.01,1.0,113.11,7.4,6.73,5.66,7.62,8.26,1.42,1.16,2.58,1.89,0.42,0.15,7.04,138.82,9.08,8.41,6.18,9.43,8.74,0.53,1.89,2.26,1.89,0.39,0.15,9.52,164.53,10.76,10.47,6.77,11.25,8.74,0.53,2.58,2.05,1.42,0.3,0.11,9.81,3,6.25,106.26,43.0
Randall Cobb,FA,WR,0.0,14.58,66.84,4.58,97.26,6.64,676.47,46.34,10.1,33.95,2.34,47.79,21.12,4.58,0.31,4.42,0.31,10.16,0.7,29.0,1.99,2.75,2.37,0.17,0.0,0.0,77.0,5.28,107.42,7.34,36.32,2.51,0.0,0.0,0.0,1.0,98.21,6.72,6.08,5.02,7.15,8.37,2.05,1.47,1.47,1.21,0.22,0.09,6.44,131.63,9.02,8.06,5.83,9.5,7.89,2.32,0.89,2.47,1.0,0.31,0.07,9.51,165.05,11.31,10.5,6.78,11.81,7.95,1.79,1.16,2.68,1.0,0.33,0.07,10.18,3,4.68,79.52,62.0
Martavis Bryant,WAS,WR,1.0,13.77,50.0,3.71,86.46,6.45,652.85,49.23,13.06,28.46,2.08,62.38,24.21,4.0,0.3,3.92,0.31,5.69,0.42,26.62,2.05,4.82,1.31,0.1,0.31,0.03,55.69,4.12,92.15,6.87,29.77,2.19,0.31,0.03,0.01,1.0,94.1,7.17,5.57,5.49,7.37,8.15,1.69,1.0,1.31,1.62,0.36,0.17,6.48,119.1,9.03,8.45,5.86,9.43,8.15,1.69,1.31,1.0,1.62,0.28,0.17,9.49,144.1,10.87,10.3,6.34,11.49,8.54,0.62,1.69,2.31,0.62,0.36,0.07,9.91,3,4.7,79.88,60.0
