Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Larry Fitzgerald,FA,WR,0.0,16,107,6.69,150,9.38,1023,63.94,9.56,59.0,3.69,32,18.31,7,0.44,6,0.38,2,0.12,5,0.31,2.5,0.0,0.0,0,0.0,109,6.81,152,9.5,59.0,3.69,1,0.06,0.01,1.0,136.8,8.55,6.65,5.62,8.83,9,2,1,2,2,0.33,0.14,7.75,190.3,11.89,10.5,6.13,12.37,6,2,4,1,3,0.33,0.23,12.66,243.8,15.24,14.15,6.84,15.88,6,2,2,3,3,0.6,0.23,13.94
Julian Edelman,FA,WR,0.0,16,98,6.12,159,9.94,1106,69.12,11.29,55.0,3.44,77,24.5,6,0.38,3,0.19,12,0.75,57,3.56,4.75,3.0,0.19,0,0.0,110,6.88,171,10.69,58.0,3.62,2,0.12,0.02,1.0,132.3,8.27,7.75,5.19,8.71,5,7,2,0,2,0.14,0.14,8.04,181.3,11.33,11.25,5.79,11.96,5,5,3,1,2,0.23,0.14,12.66,230.3,14.39,14.1,6.51,15.18,4,2,6,2,2,0.33,0.14,13.39
Demaryius Thomas,FA,WR,0.0,16,90,5.62,144,9.0,1083,67.69,12.03,50.0,3.12,55,25.25,5,0.31,5,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,90,5.62,144,9.0,50.0,3.12,2,0.12,0.02,1.0,136.3,8.52,8.5,4.38,9.36,7,1,4,3,1,0.33,0.07,8.55,181.3,11.33,11.5,4.97,12.42,7,1,4,2,2,0.33,0.14,12.64,226.3,14.14,14.4,5.62,15.48,6,2,3,2,3,0.45,0.23,13.69
Jarvis Landry,FA,WR,0.0,16,94,5.88,131,8.19,1136,71.0,12.09,52.0,3.25,71,28.94,9,0.56,4,0.25,5,0.31,17,1.06,3.4,1.0,0.06,0,0.0,99,6.19,136,8.5,53.0,3.31,2,0.12,0.02,1.0,137.3,8.58,8.45,4.87,9.19,7,3,2,2,2,0.33,0.14,8.51,184.3,11.52,10.8,5.45,12.34,5,4,2,2,3,0.45,0.23,12.6,231.3,14.46,13.45,6.24,15.41,5,3,3,2,3,0.45,0.23,13.23
Tyrell Williams,FA,WR,0.0,16,69,4.31,119,7.44,1059,66.19,15.35,48.0,3.0,51,29.62,10,0.62,7,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,69,4.31,119,7.44,48.0,3.0,0,0.0,0.0,1.0,147.9,9.24,8.9,5.45,9.62,7,1,1,5,2,0.78,0.14,9.17,182.4,11.4,10.85,5.98,11.93,6,2,1,5,2,0.78,0.14,12.38,216.9,13.56,12.95,6.62,14.24,6,3,1,2,4,0.6,0.33,12.71
Doug Baldwin,FA,WR,0.0,16,94,5.88,125,7.81,1128,70.5,12.0,52.0,3.25,59,28.44,6,0.38,7,0.44,3,0.19,2,0.12,0.67,1.0,0.06,0,0.0,97,6.06,128,8.0,53.0,3.31,0,0.0,0.0,1.0,159.6,9.98,6.7,7.58,9.56,9,1,1,0,5,0.45,0.45,8.38,206.6,12.91,9.95,8.5,12.38,7,2,2,1,4,0.45,0.33,12.34,253.6,15.85,13.2,9.51,15.21,7,2,2,1,4,0.45,0.33,13.12
Stefon Diggs,HOU,WR,1.0,13,84,6.46,112,8.62,903,69.46,10.75,47.0,3.62,46,23.08,5,0.38,3,0.23,3,0.23,10,0.77,3.33,1.0,0.08,0,0.0,87,6.69,115,8.85,48.0,3.69,0,0.0,0.0,1.0,109.3,8.41,5.9,6.51,8.37,7,1,2,1,2,0.3,0.18,7.21,151.3,11.64,9.9,7.86,11.38,6,2,0,3,2,0.62,0.18,12.18,193.3,14.87,12.9,9.38,14.32,6,1,1,1,4,0.62,0.44,13.0
Brandin Cooks,DAL,WR,1.0,16,78,4.88,117,7.31,1173,73.31,15.04,45.0,2.81,98,33.38,4,0.25,8,0.5,6,0.38,30,1.88,5.0,1.0,0.06,0,0.0,84,5.25,123,7.69,46.0,2.88,0,0.0,0.0,1.0,168.3,10.52,7.25,9.27,9.58,8,1,2,1,4,0.45,0.33,8.46,207.3,12.96,10.75,9.89,11.96,7,2,2,2,3,0.45,0.23,12.13,246.3,15.39,14.1,10.59,14.38,5,2,4,2,3,0.45,0.23,13.0
Rishard Matthews,FA,WR,0.0,16,65,4.06,108,6.75,945,59.06,14.54,43.0,2.69,60,27.69,9,0.56,9,0.56,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,65,4.06,108,6.75,43.0,2.69,1,0.06,0.02,1.0,146.5,9.16,9.15,5.0,9.73,5,2,3,4,2,0.6,0.14,9.1,179.0,11.19,10.9,5.73,11.84,5,4,1,4,2,0.6,0.14,11.98,211.5,13.22,12.85,6.56,13.92,6,3,4,0,3,0.23,0.23,11.98
Amari Cooper,CLE,WR,1.0,16,83,5.19,132,8.25,1153,72.06,13.89,47.0,2.94,64,28.44,11,0.69,5,0.31,1,0.06,0,0.0,0.0,0.0,0.0,0,0.0,84,5.25,133,8.31,47.0,2.94,0,0.0,0.0,1.0,149.3,9.33,7.35,6.56,9.27,7,2,1,3,3,0.6,0.23,8.46,190.8,11.92,9.85,7.46,11.81,7,2,2,2,3,0.45,0.23,11.81,232.3,14.52,12.35,8.47,14.34,6,3,3,0,4,0.33,0.33,12.34
Alshon Jeffery,FA,WR,0.0,12,52,4.33,94,7.83,821,68.42,15.79,41.0,3.42,54,28.83,7,0.58,2,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,52,4.33,94,7.83,41.0,3.42,0,0.0,0.0,1.0,94.1,7.84,8.45,3.96,8.84,5,1,4,1,1,0.2,0.09,8.09,120.1,10.01,10.95,4.55,11.22,4,2,4,1,1,0.2,0.09,11.75,146.1,12.18,13.45,5.2,13.59,4,2,3,3,0,0.33,0.0,12.01
Pierre Garcon,FA,WR,0.0,16,79,4.94,114,7.12,1041,65.06,13.18,52.0,3.25,70,27.12,12,0.75,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,79,4.94,114,7.12,52.0,3.25,0,0.0,0.0,1.0,122.1,7.63,7.75,3.93,8.62,7,4,2,2,1,0.23,0.07,7.65,161.6,10.1,10.9,4.35,11.45,6,6,1,2,1,0.23,0.07,11.67,201.1,12.57,13.5,4.85,14.27,6,2,5,2,1,0.23,0.07,12.21
Terrelle Pryor Sr.,FA,WR,0.0,16,77,4.81,140,8.75,1007,62.94,13.08,48.0,3.0,54,24.25,5,0.31,4,0.25,8,0.5,21,1.31,2.62,2.0,0.12,1,0.06,85,5.31,148,9.25,50.0,3.12,0,0.0,0.0,1.0,136.4,8.52,8.1,6.55,8.47,8,0,4,2,2,0.33,0.14,8.16,174.9,10.93,10.25,7.5,10.81,8,0,4,2,2,0.33,0.14,11.52,213.4,13.34,12.5,8.49,13.17,8,0,3,3,2,0.45,0.14,11.92
Kenny Britt,FA,WR,0.0,15,68,4.53,111,7.4,1002,66.8,14.74,47.0,3.13,66,29.47,8,0.53,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,68,4.53,111,7.4,47.0,3.13,1,0.07,0.01,1.0,128.2,8.55,8.2,5.83,8.75,6,3,3,2,1,0.25,0.07,7.94,162.2,10.81,10.2,6.32,11.16,6,2,3,3,1,0.36,0.07,11.4,196.2,13.08,12.5,6.9,13.6,6,2,4,2,1,0.25,0.07,11.6
Allen Robinson II,NYG,WR,1.0,16,73,4.56,151,9.44,883,55.19,12.1,51.0,3.19,42,20.75,8,0.5,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,73,4.56,151,9.44,51.0,3.19,0,0.0,0.0,1.0,126.3,7.89,7.1,5.79,8.09,8,3,0,3,2,0.45,0.14,7.75,162.8,10.18,9.65,6.97,10.25,7,4,0,2,3,0.45,0.23,11.34,199.3,12.46,11.9,8.18,12.41,8,3,0,2,3,0.45,0.23,11.51
Cameron Meredith,FA,WR,0.0,14,66,4.71,97,6.93,888,63.43,13.45,44.0,3.14,50,26.64,6,0.43,4,0.29,1,0.07,6,0.43,6.0,0.0,0.0,0,0.0,67,4.79,98,7.0,44.0,3.14,2,0.14,0.03,1.0,113.5,8.11,8.45,6.16,8.18,7,0,3,2,2,0.4,0.17,8.06,146.5,10.46,9.85,7.54,10.34,7,0,2,3,2,0.56,0.17,11.21,179.5,12.82,10.85,9.04,12.46,7,1,1,2,3,0.56,0.27,11.01
Tyreek Hill,MIA,WR,3.0,16,61,3.81,83,5.19,593,37.06,9.72,31.0,1.94,49,18.81,3,0.19,6,0.38,24,1.5,267,16.69,11.12,10.0,0.62,3,0.19,85,5.31,107,6.69,41.0,2.56,1,0.06,0.01,1.0,138.0,8.62,7.7,5.28,9.05,7,2,2,2,3,0.45,0.23,8.21,168.5,10.53,10.2,5.79,11.11,7,2,2,3,2,0.45,0.14,11.21,199.0,12.44,12.5,6.59,13.08,7,4,1,2,2,0.33,0.14,11.51
Kelvin Benjamin,FA,WR,0.0,16,63,3.94,118,7.38,941,58.81,14.94,50.0,3.12,50,22.56,7,0.44,7,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,63,3.94,118,7.38,50.0,3.12,1,0.06,0.02,1.0,134.1,8.38,7.45,6.05,8.5,7,3,1,2,3,0.45,0.23,7.96,165.6,10.35,10.0,6.9,10.45,6,4,2,1,3,0.33,0.23,11.2,197.1,12.32,12.75,7.84,12.41,6,5,0,2,3,0.45,0.23,11.64
DeAndre Hopkins,TEN,WR,1.0,16,78,4.88,151,9.44,954,59.62,12.23,56.0,3.5,51,22.12,7,0.44,4,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,78,4.88,151,9.44,56.0,3.5,0,0.0,0.0,1.0,119.4,7.46,6.4,4.38,8.2,9,2,0,4,1,0.45,0.07,7.42,158.4,9.9,8.9,5.03,10.82,8,1,3,3,1,0.33,0.07,11.09,197.4,12.34,11.4,5.81,13.39,8,1,2,4,1,0.45,0.07,11.49
Golden Tate,FA,WR,0.0,16,91,5.69,135,8.44,1077,67.31,11.84,46.0,2.88,67,27.0,7,0.44,4,0.25,10,0.62,4,0.25,0.4,1.0,0.06,0,0.0,101,6.31,145,9.06,47.0,2.94,1,0.06,0.01,1.0,132.1,8.26,5.75,6.76,8.14,9,1,1,3,2,0.45,0.14,7.2,177.6,11.1,8.75,7.74,10.89,9,1,1,2,3,0.45,0.23,11.07,223.1,13.94,11.75,8.8,13.64,7,3,1,2,3,0.45,0.23,11.9
Jamison Crowder,WAS,WR,1.0,16,67,4.19,99,6.19,847,52.94,12.64,34.0,2.12,55,24.12,5,0.31,7,0.44,2,0.12,-2,-0.12,-1.0,1.0,0.06,0,0.0,69,4.31,101,6.31,35.0,2.19,1,0.06,0.01,1.0,124.5,7.78,9.35,5.42,8.11,7,1,5,1,2,0.23,0.14,8.11,158.0,9.88,11.75,6.13,10.27,7,0,5,3,1,0.33,0.07,11.04,191.5,11.97,13.25,6.97,12.41,6,3,2,4,1,0.45,0.07,11.53
Willie Snead IV,MIA,WR,2.0,15,72,4.8,104,6.93,895,59.67,12.43,51.0,3.4,49,22.47,9,0.6,4,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,72,4.8,104,6.93,51.0,3.4,0,0.0,0.0,1.0,119.5,7.97,7.6,5.77,8.17,7,4,1,1,2,0.25,0.15,7.53,155.5,10.37,9.7,6.64,10.57,7,1,4,1,2,0.25,0.15,11.03,191.5,12.77,11.6,7.61,12.95,7,1,3,2,2,0.36,0.15,11.17
Sterling Shepard,TB,WR,2.0,16,65,4.06,105,6.56,683,42.69,10.51,42.0,2.62,32,15.94,3,0.19,8,0.5,3,0.19,31,1.94,10.33,1.0,0.06,0,0.0,68,4.25,108,6.75,43.0,2.69,0,0.0,0.0,1.0,119.4,7.46,9.15,4.38,8.2,7,1,4,4,0,0.33,0.0,8.03,151.9,9.49,10.95,4.99,10.4,7,1,5,3,0,0.23,0.0,10.86,184.4,11.52,12.7,5.7,12.57,7,2,4,3,0,0.23,0.0,11.08
Mike Wallace,FA,WR,0.0,16,72,4.5,116,7.25,1017,63.56,14.12,43.0,2.69,95,33.88,4,0.25,4,0.25,5,0.31,31,1.94,6.2,2.0,0.12,0,0.0,77,4.81,121,7.56,45.0,2.81,0,0.0,0.0,1.0,130.8,8.18,6.15,4.93,8.72,10,1,1,1,3,0.33,0.23,7.42,166.8,10.42,8.8,5.1,11.36,9,2,1,2,2,0.33,0.14,10.83,202.8,12.68,11.3,5.43,13.99,8,3,1,2,2,0.33,0.14,11.48
Steve Smith,FA,WR,0.0,14,70,5.0,101,7.21,799,57.07,11.41,39.0,2.79,52,24.57,7,0.5,5,0.36,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,70,5.0,101,7.21,39.0,2.79,0,0.0,0.0,1.0,113.9,8.14,6.55,5.3,8.53,8,1,1,1,3,0.4,0.27,7.59,148.9,10.64,8.5,6.02,11.11,8,1,1,1,3,0.4,0.27,10.79,183.9,13.14,11.0,6.83,13.69,8,1,0,2,3,0.56,0.27,11.58
Emmanuel Sanders,FA,WR,0.0,16,79,4.94,137,8.56,1032,64.5,13.06,50.0,3.12,64,23.69,7,0.44,5,0.31,1,0.06,4,0.25,4.0,0.0,0.0,0,0.0,80,5.0,138,8.62,50.0,3.12,0,0.0,0.0,1.0,133.6,8.35,5.15,7.05,8.15,10,2,0,1,3,0.33,0.23,6.9,173.1,10.82,7.65,8.27,10.44,10,1,1,0,4,0.33,0.33,10.49,212.6,13.29,10.15,9.56,12.73,10,1,1,0,4,0.33,0.33,10.85
Jordan Matthews,CAR,WR,1.0,14,73,5.21,117,8.36,804,57.43,11.01,38.0,2.71,54,21.86,10,0.71,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,73,5.21,117,8.36,38.0,2.71,0,0.0,0.0,1.0,98.4,7.03,7.2,4.28,7.77,6,6,0,1,1,0.17,0.08,7.15,134.9,9.64,8.95,5.12,10.48,8,2,2,0,2,0.17,0.17,10.41,171.4,12.24,10.7,6.1,13.12,8,2,2,0,2,0.17,0.17,10.81
Kenny Stills,FA,WR,0.0,16,42,2.62,81,5.06,726,45.38,17.29,30.0,1.88,74,28.62,5,0.31,9,0.56,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,42,2.62,81,5.06,30.0,1.88,0,0.0,0.0,1.0,126.6,7.91,9.7,5.56,8.19,6,1,4,3,2,0.45,0.14,8.4,147.6,9.22,10.95,6.06,9.62,6,3,3,2,2,0.33,0.14,10.28,168.6,10.54,12.35,6.64,11.06,6,5,2,1,2,0.23,0.14,10.36
Marqise Lee,FA,WR,0.0,16,63,3.94,105,6.56,851,53.19,13.51,44.0,2.75,51,22.31,9,0.56,3,0.19,6,0.38,35,2.19,5.83,2.0,0.12,0,0.0,69,4.31,111,6.94,46.0,2.88,1,0.06,0.01,1.0,109.4,6.84,6.8,4.34,7.53,8,2,3,3,0,0.23,0.0,6.73,140.9,8.81,9.55,4.92,9.68,8,1,3,4,0,0.33,0.0,10.24,172.4,10.78,12.3,5.59,11.81,7,3,3,3,0,0.23,0.0,10.64
Cole Beasley,FA,WR,0.0,16,75,4.69,98,6.12,833,52.06,11.11,51.0,3.19,47,21.31,4,0.25,5,0.31,1,0.06,7,0.44,7.0,0.0,0.0,0,0.0,76,4.75,99,6.19,51.0,3.19,0,0.0,0.0,1.0,114.0,7.12,6.05,4.16,7.93,9,3,0,3,1,0.33,0.07,6.72,151.5,9.47,8.45,4.53,10.62,9,3,1,2,1,0.23,0.07,10.23,189.0,11.81,10.45,5.0,13.31,9,1,3,2,1,0.23,0.07,10.52
Donte Moncrief,FA,WR,0.0,9,30,3.33,56,6.22,307,34.11,10.23,22.0,2.44,39,17.56,1,0.11,7,0.78,1,0.11,-1,-0.11,-1.0,0.0,0.0,0,0.0,31,3.44,57,6.33,22.0,2.44,0,0.0,0.0,0.93,72.6,8.07,9.7,4.48,8.82,2,2,3,2,0,0.29,0.0,7.79,87.6,9.73,11.7,5.37,10.47,2,2,4,1,0,0.12,0.0,10.18,102.6,11.4,13.7,6.31,12.12,3,1,3,2,0,0.29,0.0,10.49
Randall Cobb,FA,WR,0.0,13,60,4.62,84,6.46,610,46.92,10.17,36.0,2.77,47,19.77,4,0.31,4,0.31,10,0.77,33,2.54,3.3,4.0,0.31,0,0.0,70,5.38,94,7.23,40.0,3.08,0,0.0,0.0,1.0,88.3,6.79,6.8,4.61,7.37,7,3,1,1,1,0.18,0.08,6.75,118.3,9.1,8.4,5.94,9.54,7,3,0,2,1,0.3,0.08,9.93,148.3,11.41,10.1,7.37,11.67,8,2,0,2,1,0.3,0.08,9.92
DeSean Jackson,FA,WR,0.0,15,56,3.73,100,6.67,1005,67.0,17.95,35.0,2.33,80,36.53,9,0.6,4,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,56,3.73,100,6.67,35.0,2.33,0,0.0,0.0,1.0,124.5,8.3,5.9,5.41,8.65,8,0,3,1,3,0.36,0.25,7.26,152.5,10.17,7.5,5.88,10.69,8,0,2,3,2,0.5,0.15,9.9,180.5,12.03,9.5,6.42,12.74,8,0,1,5,1,0.67,0.07,10.4
Marvin Jones Jr.,FA,WR,0.0,15,55,3.67,103,6.87,930,62.0,16.91,41.0,2.73,73,27.53,7,0.47,4,0.27,1,0.07,3,0.2,3.0,1.0,0.07,0,0.0,56,3.73,104,6.93,42.0,2.8,0,0.0,0.0,1.0,117.3,7.82,7.3,7.59,7.49,7,4,2,1,1,0.15,0.07,6.92,144.8,9.65,8.7,8.25,9.32,8,4,1,1,1,0.15,0.07,9.61,172.3,11.49,10.7,8.97,11.18,8,4,1,1,1,0.15,0.07,9.75
Marvin Jones Jr.,FA,WR,0.0,15,55,3.67,103,6.87,930,62.0,16.91,41.0,2.73,73,27.53,7,0.47,4,0.27,1,0.07,3,0.2,3.0,0.0,0.0,0,0.0,56,3.73,104,6.93,41.0,2.73,0,0.0,0.0,1.0,117.3,7.82,7.3,7.59,7.49,7,4,2,1,1,0.15,0.07,6.92,144.8,9.65,8.7,8.25,9.32,8,4,1,1,1,0.15,0.07,9.58,172.3,11.49,10.7,8.97,11.18,8,4,1,1,1,0.15,0.07,9.75
Brandon LaFell,FA,WR,0.0,16,64,4.0,107,6.69,862,53.88,13.47,42.0,2.62,86,26.19,7,0.44,6,0.38,1,0.06,-2,-0.12,-2.0,0.0,0.0,0,0.0,65,4.06,108,6.75,42.0,2.62,0,0.0,0.0,1.0,122.0,7.62,5.55,6.15,7.7,9,2,1,1,3,0.33,0.23,6.69,154.0,9.62,7.35,6.96,9.7,9,2,1,1,3,0.33,0.23,9.52,186.0,11.62,8.85,7.82,11.71,9,1,2,2,2,0.33,0.14,9.51
Adam Thielen,CAR,WR,2.0,16,69,4.31,92,5.75,967,60.44,14.01,44.0,2.75,71,23.19,11,0.69,5,0.31,2,0.12,15,0.94,7.5,1.0,0.06,0,0.0,71,4.44,94,5.88,45.0,2.81,1,0.06,0.01,1.0,126.2,7.89,5.35,8.08,7.44,11,0,2,1,2,0.23,0.14,6.19,160.7,10.04,8.1,9.35,9.4,9,3,1,1,2,0.23,0.14,9.49,195.2,12.2,10.1,10.68,11.37,9,2,2,1,2,0.23,0.14,9.67
Quincy Enunwa,FA,WR,0.0,16,58,3.62,105,6.56,857,53.56,14.78,37.0,2.31,69,28.56,8,0.5,4,0.25,1,0.06,12,0.75,12.0,1.0,0.06,0,0.0,59,3.69,106,6.62,38.0,2.38,0,0.0,0.0,1.0,110.9,6.93,5.55,5.01,7.37,10,1,1,2,2,0.33,0.14,6.44,139.9,8.74,8.0,5.6,9.31,10,1,1,3,1,0.33,0.07,9.28,168.9,10.56,10.25,6.29,11.23,8,3,2,2,1,0.23,0.07,9.65
