Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
JuJu Smith-Schuster,FA,WR,0.0,16,111,6.94,166,10.38,1426,89.12,12.85,67.0,4.19,97,36.25,18,1.12,7,0.44,1,0.06,13,0.81,13.0,1.0,0.06,0,0.0,112,7.0,167,10.44,68.0,4.25,1,0.06,0.01,1.0,185.9,11.62,10.05,6.61,11.52,4,1,5,2,4,0.6,0.33,10.77,241.4,15.09,14.4,7.65,14.85,4,0,5,4,3,0.78,0.23,16.0,296.9,18.56,17.65,8.87,18.12,4,1,3,5,3,1.0,0.23,16.65
Stefon Diggs,HOU,WR,1.0,15,102,6.8,149,9.93,1021,68.07,10.01,49.0,3.27,75,26.0,13,0.87,9,0.6,10,0.67,62,4.13,6.2,3.0,0.2,0,0.0,112,7.47,159,10.6,52.0,3.47,0,0.0,0.0,1.0,164.3,10.95,11.1,6.77,10.8,4,2,3,3,3,0.67,0.25,10.88,215.3,14.35,13.8,7.91,14.01,5,1,2,3,4,0.88,0.36,15.27,266.3,17.75,15.8,9.23,17.16,5,1,2,1,6,0.88,0.67,15.89
Robert Woods,HOU,WR,2.0,16,86,5.38,130,8.12,1219,76.19,14.17,66.0,4.12,39,26.75,20,1.25,6,0.38,19,1.19,157,9.81,8.26,9.0,0.56,1,0.06,105,6.56,149,9.31,75.0,4.69,0,0.0,0.0,1.0,179.6,11.22,9.95,5.95,11.43,4,3,2,4,3,0.78,0.23,10.61,222.6,13.91,12.7,6.53,14.25,2,5,2,4,3,0.78,0.23,15.18,265.6,16.6,15.45,7.19,17.08,2,4,3,5,2,0.78,0.14,14.97
A.J. Green,FA,WR,0.0,9,46,5.11,77,8.56,694,77.11,15.09,37.0,4.11,38,27.33,12,1.33,6,0.67,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46,5.11,77,8.56,37.0,4.11,1,0.11,0.02,0.93,103.4,11.49,11.7,6.62,11.39,2,1,1,4,1,1.25,0.12,10.59,126.4,14.04,15.2,7.02,14.13,2,0,2,4,1,1.25,0.12,14.96,149.4,16.6,17.8,7.51,16.9,2,0,1,5,1,2.0,0.12,15.28
T.Y. Hilton,FA,WR,0.0,14,76,5.43,120,8.57,1270,90.71,16.71,55.0,3.93,68,35.79,22,1.57,6,0.43,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,76,5.43,120,8.57,55.0,3.93,0,0.0,0.0,1.0,163.0,11.64,11.05,6.36,11.66,3,3,2,4,2,0.75,0.17,10.97,201.0,14.36,13.3,7.32,14.29,4,1,3,4,2,0.75,0.17,14.89,239.0,17.07,15.65,8.36,16.92,4,0,4,4,2,0.75,0.17,14.91
Keenan Allen,CHI,WR,1.0,16,97,6.06,136,8.5,1196,74.75,12.33,62.0,3.88,54,22.5,13,0.81,6,0.38,9,0.56,75,4.69,8.33,4.0,0.25,0,0.0,106,6.62,145,9.06,66.0,4.12,1,0.06,0.01,1.0,163.1,10.19,9.9,5.83,10.43,6,1,2,5,2,0.78,0.14,10.06,211.6,13.22,12.9,7.15,13.24,4,3,2,4,3,0.78,0.23,14.55,260.1,16.26,15.9,8.54,16.03,4,3,1,5,3,1.0,0.23,14.98
Brandin Cooks,DAL,WR,1.0,16,80,5.0,117,7.31,1204,75.25,15.05,56.0,3.5,57,27.88,22,1.38,5,0.31,10,0.62,68,4.25,6.8,5.0,0.31,1,0.06,90,5.62,127,7.94,61.0,3.81,0,0.0,0.0,1.0,163.2,10.2,9.15,5.89,10.41,6,2,2,1,5,0.6,0.45,9.84,203.2,12.7,12.15,6.85,12.85,6,1,2,2,5,0.78,0.45,14.07,243.2,15.2,15.15,7.89,15.28,5,2,2,2,5,0.78,0.45,14.34
Tyler Boyd,TEN,WR,2.0,14,76,5.43,108,7.71,1028,73.43,13.53,54.0,3.86,49,25.29,21,1.5,7,0.5,2,0.14,3,0.21,1.5,0.0,0.0,0,0.0,78,5.57,110,7.86,54.0,3.86,0,0.0,0.0,1.0,145.1,10.36,9.75,6.08,10.49,5,1,3,2,3,0.56,0.27,9.87,183.1,13.08,12.25,6.97,13.18,6,0,2,3,3,0.75,0.27,14.04,221.1,15.79,14.75,7.95,15.85,6,0,2,2,4,0.75,0.4,14.32
Cooper Kupp,LAR,WR,1.0,8,40,5.0,55,6.88,566,70.75,14.15,25.0,3.12,70,32.12,9,1.12,6,0.75,4,0.5,25,3.12,6.25,3.0,0.38,0,0.0,44,5.5,59,7.38,28.0,3.5,0,0.0,0.0,0.88,95.1,11.89,12.8,8.42,11.1,3,0,0,4,1,1.67,0.14,10.53,115.1,14.39,15.05,9.43,13.44,2,1,0,4,1,1.67,0.14,13.9,135.1,16.89,17.3,10.49,15.81,2,1,1,3,1,1.0,0.14,13.42
Emmanuel Sanders,FA,WR,0.0,12,71,5.92,98,8.17,868,72.33,12.23,36.0,3.0,64,30.75,13,1.08,4,0.33,4,0.33,53,4.42,13.25,2.0,0.17,1,0.08,75,6.25,102,8.5,38.0,3.17,0,0.0,0.0,1.0,127.2,10.6,8.4,6.44,10.58,5,1,1,2,3,0.71,0.33,9.64,162.7,13.56,11.65,7.03,13.63,5,0,2,2,3,0.71,0.33,13.74,198.2,16.52,14.9,7.72,16.7,4,1,2,1,4,0.71,0.5,14.85
Tyler Lockett,SEA,WR,1.0,16,57,3.56,70,4.38,965,60.31,16.93,37.0,2.31,52,31.56,17,1.06,10,0.62,13,0.81,69,4.31,5.31,3.0,0.19,0,0.0,70,4.38,83,5.19,40.0,2.5,0,0.0,0.0,1.0,165.4,10.34,11.3,4.26,11.44,4,2,2,6,2,1.0,0.14,10.81,193.9,12.12,12.3,4.31,13.77,4,2,5,4,1,0.45,0.07,12.83,222.4,13.9,13.55,4.47,16.11,5,3,4,4,0,0.33,0.0,12.8
Kenny Golladay,FA,WR,0.0,15,70,4.67,119,7.93,1063,70.87,15.19,56.0,3.73,60,26.53,19,1.27,5,0.33,1,0.07,8,0.53,8.0,0.0,0.0,0,0.0,71,4.73,120,8.0,56.0,3.73,0,0.0,0.0,1.0,137.1,9.14,9.0,5.46,9.51,6,2,2,3,2,0.5,0.15,8.99,172.1,11.47,11.5,6.37,11.82,6,1,2,5,1,0.67,0.07,12.83,207.1,13.81,14.0,7.32,14.15,5,2,1,5,2,0.88,0.15,13.17
Alshon Jeffery,FA,WR,0.0,13,65,5.0,92,7.08,843,64.85,12.97,48.0,3.69,52,24.62,9,0.69,6,0.46,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,65,5.0,92,7.08,48.0,3.69,0,0.0,0.0,1.0,120.3,9.25,8.2,5.96,9.42,6,1,1,2,3,0.62,0.3,8.83,152.8,11.75,9.7,6.97,11.84,6,1,1,1,4,0.62,0.44,12.4,185.3,14.25,11.2,8.0,14.28,7,0,2,0,4,0.44,0.44,11.96
William Fuller V,FA,WR,0.0,7,32,4.57,45,6.43,503,71.86,15.72,22.0,3.14,73,30.86,7,1.0,4,0.57,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,4.57,45,6.43,22.0,3.14,0,0.0,0.0,0.84,74.3,10.61,10.9,6.91,10.41,3,0,1,0,3,0.75,0.75,9.02,90.3,12.9,12.9,7.73,12.66,2,1,1,0,3,0.75,0.75,12.02,106.3,15.19,14.9,8.61,14.94,2,1,1,1,2,0.75,0.4,11.61
Jarvis Landry,FA,WR,0.0,16,81,5.06,149,9.31,976,61.0,12.05,44.0,2.75,51,24.44,13,0.81,4,0.25,3,0.19,60,3.75,20.0,2.0,0.12,1,0.06,84,5.25,152,9.5,46.0,2.88,1,0.06,0.01,1.0,136.1,8.51,7.35,5.65,8.77,8,1,3,1,3,0.33,0.23,8.11,176.6,11.04,9.6,6.18,11.46,6,3,3,1,3,0.33,0.23,11.53,217.1,13.57,11.9,6.86,14.13,5,5,1,3,2,0.45,0.14,12.09
DeSean Jackson,FA,WR,0.0,12,41,3.42,74,6.17,774,64.5,18.88,31.0,2.58,75,32.92,13,1.08,4,0.33,6,0.5,29,2.42,4.83,2.0,0.17,1,0.08,47,3.92,80,6.67,33.0,2.75,0,0.0,0.0,1.0,110.3,9.19,7.55,7.42,8.86,6,1,2,1,2,0.33,0.2,7.91,130.8,10.9,9.75,7.78,10.68,6,2,1,1,2,0.33,0.2,10.89,151.3,12.61,11.5,8.18,12.56,5,3,2,0,2,0.2,0.2,10.82
Josh Gordon,FA,WR,0.0,12,41,3.42,71,5.92,737,61.42,17.98,30.0,2.5,55,29.08,12,1.0,4,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,41,3.42,71,5.92,30.0,2.5,0,0.0,0.0,1.0,97.7,8.14,7.9,4.68,8.8,4,3,3,1,1,0.2,0.09,7.66,118.2,9.85,9.8,5.0,10.78,5,2,4,0,1,0.09,0.09,10.32,138.7,11.56,12.05,5.42,12.76,5,3,3,0,1,0.09,0.09,10.77
Larry Fitzgerald,FA,WR,0.0,16,69,4.31,112,7.0,734,45.88,10.64,39.0,2.44,37,19.88,8,0.5,6,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,69,4.31,112,7.0,39.0,2.44,0,0.0,0.0,1.0,116.7,7.29,6.55,4.6,7.92,8,3,3,1,1,0.14,0.07,6.77,151.2,9.45,9.0,5.11,10.29,8,2,4,1,1,0.14,0.07,9.92,185.7,11.61,11.0,5.75,12.63,9,0,6,0,1,0.07,0.07,10.34
Amari Cooper,CLE,WR,1.0,15,75,5.0,107,7.13,1005,67.0,13.4,53.0,3.53,90,24.73,10,0.67,7,0.47,2,0.13,20,1.33,10.0,1.0,0.07,0,0.0,77,5.13,109,7.27,54.0,3.6,2,0.13,0.03,1.0,140.5,9.37,4.3,11.71,8.05,9,1,1,1,3,0.36,0.25,6.44,178.0,11.87,6.3,12.97,10.24,8,2,1,1,3,0.36,0.25,9.91,215.5,14.37,8.3,14.3,12.45,8,0,3,0,4,0.36,0.36,9.92
Sterling Shepard,TB,WR,2.0,16,66,4.12,107,6.69,872,54.5,13.21,47.0,2.94,58,23.62,12,0.75,4,0.25,3,0.19,33,2.06,11.0,1.0,0.06,0,0.0,69,4.31,110,6.88,48.0,3.0,0,0.0,0.0,1.0,116.5,7.28,6.15,4.86,7.8,8,3,2,1,2,0.23,0.14,6.76,149.5,9.34,8.0,5.59,9.95,9,3,1,1,2,0.23,0.14,9.86,182.5,11.41,9.75,6.4,12.08,9,3,1,1,2,0.23,0.14,9.91
Mohamed Sanu Sr.,FA,WR,0.0,16,66,4.12,94,5.88,838,52.38,12.7,41.0,2.56,44,22.81,7,0.44,4,0.25,7,0.44,44,2.75,6.29,5.0,0.31,0,0.0,73,4.56,101,6.31,46.0,2.88,1,0.06,0.01,1.0,116.4,7.28,5.65,4.9,7.78,9,1,3,2,1,0.23,0.07,6.39,149.4,9.34,8.15,5.25,10.1,9,1,3,2,1,0.23,0.07,9.76,182.4,11.4,10.65,5.69,12.44,8,3,2,2,1,0.23,0.07,10.26
Adam Humphries,FA,WR,0.0,16,76,4.75,105,6.56,816,51.0,10.74,48.0,3.0,51,20.75,7,0.44,5,0.31,2,0.12,11,0.69,5.5,1.0,0.06,0,0.0,78,4.88,107,6.69,49.0,3.06,0,0.0,0.0,1.0,112.7,7.04,5.95,5.11,7.45,9,3,1,2,1,0.23,0.07,6.42,150.7,9.42,7.85,5.87,9.91,9,2,2,2,1,0.23,0.07,9.7,188.7,11.79,10.4,6.75,12.33,8,2,2,3,1,0.33,0.07,10.27
Curtis Samuel,BUF,WR,1.0,13,39,3.0,65,5.0,494,38.0,12.67,24.0,1.85,53,19.38,6,0.46,5,0.38,8,0.62,84,6.46,10.5,3.0,0.23,2,0.15,47,3.62,73,5.62,27.0,2.08,1,0.08,0.02,1.0,97.8,7.52,8.5,5.36,7.86,5,2,4,1,1,0.18,0.08,7.46,117.3,9.02,10.0,5.49,9.65,6,3,3,0,1,0.08,0.08,9.69,136.8,10.52,11.7,5.8,11.43,6,3,3,1,0,0.08,0.0,9.93
Allen Robinson II,NYG,WR,1.0,13,55,4.23,94,7.23,754,58.0,13.71,36.0,2.77,43,24.92,11,0.85,4,0.31,1,0.08,9,0.69,9.0,0.0,0.0,0,0.0,56,4.31,95,7.31,36.0,2.77,1,0.08,0.02,1.0,98.3,7.56,6.1,6.08,7.66,7,4,0,1,1,0.18,0.08,6.59,125.8,9.68,8.1,6.69,9.85,7,3,1,1,1,0.18,0.08,9.65,153.3,11.79,10.1,7.44,12.03,8,2,0,2,1,0.3,0.08,10.08
Sammy Watkins,FA,WR,0.0,10,40,4.0,55,5.5,519,51.9,12.98,24.0,2.4,50,22.0,7,0.7,3,0.3,5,0.5,52,5.2,10.4,2.0,0.2,0,0.0,45,4.5,60,6.0,26.0,2.6,0,0.0,0.0,0.96,75.1,7.51,6.9,7.22,7.28,5,2,0,2,1,0.43,0.11,6.7,95.1,9.51,9.15,8.36,9.16,5,2,0,2,1,0.43,0.11,9.59,115.1,11.51,11.4,9.53,11.04,4,2,1,2,1,0.43,0.11,9.88
Calvin Ridley,TEN,WR,3.0,16,64,4.0,92,5.75,821,51.31,12.83,39.0,2.44,75,27.81,11,0.69,10,0.62,6,0.38,27,1.69,4.5,1.0,0.06,0,0.0,70,4.38,98,6.12,40.0,2.5,1,0.06,0.01,1.0,142.8,8.93,4.5,8.55,8.3,9,0,1,4,2,0.6,0.14,6.6,174.8,10.92,6.75,9.24,10.26,9,0,1,4,2,0.6,0.14,9.54,206.8,12.92,9.25,9.97,12.26,9,0,2,4,1,0.45,0.07,9.85
Chris Godwin,TB,WR,3.0,16,59,3.69,95,5.94,842,52.62,14.27,48.0,3.0,48,19.44,10,0.62,7,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,59,3.69,95,5.94,48.0,3.0,1,0.06,0.02,1.0,126.2,7.89,5.55,6.11,7.98,9,0,5,0,2,0.14,0.14,6.39,155.7,9.73,7.45,6.91,9.83,9,0,4,1,2,0.23,0.14,9.5,185.2,11.58,9.55,7.74,11.69,9,1,2,3,1,0.33,0.07,9.6
Marvin Jones Jr.,FA,WR,0.0,9,35,3.89,62,6.89,508,56.44,14.51,27.0,3.0,39,25.22,5,0.56,5,0.56,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,35,3.89,62,6.89,27.0,3.0,0,0.0,0.0,0.93,80.8,8.98,6.6,6.34,9.0,6,0,1,1,1,0.29,0.12,6.91,98.3,10.92,7.4,6.95,11.01,5,1,1,1,1,0.29,0.12,9.46,115.8,12.87,9.4,7.62,13.05,5,1,2,0,1,0.12,0.12,9.27
Corey Davis,FA,WR,0.0,16,65,4.06,112,7.0,891,55.69,13.71,47.0,2.94,51,22.62,15,0.94,4,0.25,6,0.38,55,3.44,9.17,2.0,0.12,0,0.0,71,4.44,118,7.38,49.0,3.06,0,0.0,0.0,1.0,118.6,7.41,4.85,6.72,7.32,12,0,1,0,3,0.23,0.23,6.21,151.1,9.44,7.1,7.5,9.34,12,0,1,0,3,0.23,0.23,9.45,183.6,11.48,9.35,8.34,11.38,10,2,1,0,3,0.23,0.23,9.63
Mike Williams,NYJ,WR,1.0,16,43,2.69,66,4.12,664,41.5,15.44,36.0,2.25,55,22.19,11,0.69,10,0.62,7,0.44,28,1.75,4.0,2.0,0.12,1,0.06,50,3.12,73,4.56,38.0,2.38,0,0.0,0.0,1.0,137.2,8.57,6.85,7.77,8.17,8,3,1,2,2,0.33,0.14,7.07,158.7,9.92,8.1,8.53,9.5,8,3,2,1,2,0.23,0.14,9.18,180.2,11.26,9.1,9.32,10.86,10,2,1,1,2,0.23,0.14,8.93
Dede Westbrook,FA,WR,0.0,16,66,4.12,101,6.31,717,44.81,10.86,39.0,2.44,61,21.56,15,0.94,5,0.31,9,0.56,98,6.12,10.89,5.0,0.31,0,0.0,75,4.69,110,6.88,44.0,2.75,2,0.12,0.03,1.0,107.5,6.72,5.25,5.06,7.12,10,0,2,4,0,0.33,0.0,6.05,140.5,8.78,7.3,5.5,9.39,10,1,1,4,0,0.33,0.0,9.15,173.5,10.84,9.7,6.07,11.64,9,3,0,3,1,0.33,0.07,9.73
Golden Tate,FA,WR,0.0,15,74,4.93,113,7.53,795,53.0,10.74,33.0,2.2,67,21.2,9,0.6,4,0.27,4,0.27,34,2.27,8.5,1.0,0.07,0,0.0,78,5.2,117,7.8,34.0,2.27,0,0.0,0.0,1.0,108.9,7.26,4.3,6.79,7.15,11,0,0,2,2,0.36,0.15,6.01,145.9,9.73,6.8,7.66,9.57,10,1,0,2,2,0.36,0.15,9.12,182.9,12.19,9.3,8.57,12.01,9,2,0,2,2,0.36,0.15,9.96
Christian Kirk,JAC,WR,1.0,12,43,3.58,68,5.67,590,49.17,13.72,21.0,1.75,75,27.75,8,0.67,3,0.25,3,0.25,35,2.92,11.67,2.0,0.17,0,0.0,46,3.83,71,5.92,23.0,1.92,0,0.0,0.0,1.0,80.5,6.71,6.7,4.73,7.23,6,3,1,2,0,0.2,0.0,6.43,102.0,8.5,8.2,4.99,9.31,7,1,2,2,0,0.2,0.0,8.82,123.5,10.29,9.7,5.36,11.39,7,1,3,1,0,0.09,0.0,9.16
Doug Baldwin,FA,WR,0.0,13,50,3.85,73,5.62,618,47.54,12.36,32.0,2.46,42,20.92,9,0.69,5,0.38,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,50,3.85,73,5.62,32.0,2.46,0,0.0,0.0,1.0,91.8,7.06,4.1,6.34,7.08,7,3,1,0,2,0.18,0.18,5.51,116.8,8.98,6.6,7.09,9.01,7,2,1,1,2,0.3,0.18,8.66,141.8,10.91,9.1,7.94,10.95,8,1,1,1,2,0.3,0.18,9.2
Jordy Nelson,FA,WR,0.0,15,63,4.2,88,5.87,739,49.27,11.73,36.0,2.4,66,19.47,7,0.47,3,0.2,1,0.07,-2,-0.13,-2.0,0.0,0.0,0,0.0,64,4.27,89,5.93,36.0,2.4,0,0.0,0.0,1.0,93.7,6.25,4.8,6.32,6.27,8,3,2,1,1,0.15,0.07,5.33,125.2,8.35,7.8,7.39,8.29,8,1,3,2,1,0.25,0.07,8.65,156.7,10.45,10.8,8.61,10.28,8,0,4,2,1,0.25,0.07,9.45
Demaryius Thomas,FA,WR,0.0,15,59,3.93,89,5.93,677,45.13,11.47,37.0,2.47,45,19.6,9,0.6,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,59,3.93,89,5.93,37.0,2.47,0,0.0,0.0,1.0,97.7,6.51,4.8,5.13,6.88,11,0,0,2,2,0.36,0.15,5.92,127.2,8.48,6.8,5.48,9.07,11,0,1,2,1,0.25,0.07,8.6,156.7,10.45,9.1,5.91,11.29,9,2,1,3,0,0.25,0.0,9.07
Geronimo Allison,FA,WR,0.0,5,20,4.0,30,6.0,303,60.6,15.15,11.0,2.2,64,33.2,4,0.8,2,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20,4.0,30,6.0,11.0,2.2,0,0.0,0.0,0.72,42.3,8.46,8.0,5.01,8.99,2,1,0,2,0,0.67,0.0,5.86,52.3,10.46,11.0,5.39,11.24,1,2,0,2,0,0.67,0.0,8.48,62.3,12.46,14.0,5.98,13.43,1,1,2,1,0,0.25,0.0,8.58
Robbie Chosen,SF,WR,1.0,14,50,3.57,94,6.71,752,53.71,15.04,30.0,2.14,76,26.0,10,0.71,6,0.43,2,0.14,-8,-0.57,-4.0,0.0,0.0,0,0.0,52,3.71,96,6.86,30.0,2.14,2,0.14,0.04,1.0,106.4,7.6,4.15,7.73,7.25,9,0,1,1,3,0.4,0.27,6.08,131.4,9.39,5.65,8.38,9.03,9,1,0,1,3,0.4,0.27,8.46,156.4,11.17,7.35,9.1,10.84,10,0,0,1,3,0.4,0.27,8.79
Nelson Agholor,BAL,WR,1.0,16,64,4.0,97,6.06,736,46.0,11.5,28.0,1.75,83,29.19,10,0.62,4,0.25,3,0.19,32,2.0,10.67,2.0,0.12,0,0.0,67,4.19,100,6.25,30.0,1.88,0,0.0,0.0,1.0,101.4,6.34,5.2,5.55,6.57,11,1,1,1,2,0.23,0.14,5.82,133.4,8.34,7.05,6.22,8.64,10,3,0,0,3,0.23,0.23,8.44,165.4,10.34,8.9,7.02,10.7,10,2,1,1,2,0.23,0.14,8.96
