Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Noah Brown,WAS,WR,2.0,10,33,3.3,55,5.5,567,56.7,17.18,24.0,2.4,75,22.7,14,1.4,2,0.2,1,0.1,-1,-0.1,-1.0,0.0,0.0,0,0.0,34,3.4,56,5.6,24.0,2.4,0,0.0,0.0,0.96,68.6,6.86,3.75,7.78,6.53,7,0,0,1,2,0.43,0.25,5.32,85.1,8.51,5.0,9.08,8.03,7,0,0,0,3,0.43,0.43,7.76,101.6,10.16,6.25,10.4,9.53,7,0,0,0,3,0.43,0.43,7.63
Curtis Samuel,BUF,WR,2.0,16,62,3.88,91,5.69,613,38.31,9.89,26.0,1.62,37,19.31,7,0.44,4,0.25,7,0.44,39,2.44,5.57,4.0,0.25,1,0.06,69,4.31,98,6.12,30.0,1.88,0,0.0,0.0,1.0,95.2,5.95,4.35,4.7,6.42,10,1,2,2,1,0.23,0.07,5.31,126.2,7.89,5.6,5.54,8.42,9,2,1,3,1,0.33,0.07,7.66,157.2,9.82,6.95,6.45,10.39,9,2,1,3,1,0.33,0.07,8.06
Michael Wilson,ARI,WR,2.0,13,38,2.92,58,4.46,565,43.46,14.87,29.0,2.23,69,21.46,7,0.54,3,0.23,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,38,2.92,58,4.46,29.0,2.23,0,0.0,0.0,1.0,76.5,5.88,5.6,5.47,6.12,9,0,2,1,1,0.18,0.08,5.49,95.5,7.35,7.1,6.38,7.57,9,1,2,0,1,0.08,0.08,7.66,114.5,8.81,8.6,7.31,9.02,9,1,2,0,1,0.08,0.08,7.73
Jerry Jeudy,CLE,WR,2.0,16,54,3.38,87,5.44,758,47.38,14.04,28.0,1.75,47,25.88,10,0.62,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,54,3.38,87,5.44,28.0,1.75,0,0.0,0.0,1.0,87.8,5.49,5.15,3.45,6.4,11,3,0,2,0,0.14,0.0,5.36,114.8,7.18,6.8,3.58,8.54,11,2,2,1,0,0.07,0.0,7.65,141.8,8.86,8.3,3.81,10.69,9,4,2,1,0,0.07,0.0,8.23
Bo Melton,GB,WR,1.0,4,16,4.0,24,6.0,218,54.5,13.62,13.0,3.25,37,21.25,3,0.75,1,0.25,3,0.75,21,5.25,7.0,2.0,0.5,0,0.0,19,4.75,27,6.75,15.0,3.75,0,0.0,0.0,0.65,29.9,7.48,6.35,6.66,7.4,2,1,0,0,1,0.33,0.33,4.54,37.9,9.48,8.6,7.64,9.33,2,1,0,0,1,0.33,0.33,7.5,45.9,11.48,10.85,8.64,11.28,2,1,0,0,1,0.33,0.33,6.71
Jaxon Smith-Njigba,SEA,WR,3.0,17,63,3.71,93,5.47,628,36.94,9.97,29.0,1.71,35,18.94,7,0.41,4,0.24,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,63,3.71,93,5.47,29.0,1.71,0,0.0,0.0,1.0,86.8,5.11,4.8,3.45,5.96,13,1,2,1,0,0.06,0.0,4.94,118.3,6.96,6.8,3.74,8.19,11,3,2,1,0,0.06,0.0,7.48,149.8,8.81,8.4,4.18,10.38,11,3,2,1,0,0.06,0.0,8.15
Rashid Shaheed,NO,WR,2.0,16,46,2.88,75,4.69,719,44.94,15.63,27.0,1.69,58,24.25,12,0.75,5,0.31,7,0.44,37,2.31,5.29,1.0,0.06,0,0.0,53,3.31,82,5.12,28.0,1.75,1,0.06,0.02,1.0,109.6,6.85,3.45,6.49,6.82,10,1,0,3,2,0.45,0.14,5.36,132.6,8.29,5.15,6.75,8.42,10,1,0,4,1,0.45,0.07,7.45,155.6,9.72,6.9,7.09,10.04,10,1,1,3,1,0.33,0.07,7.8
Gabe Davis,JAC,WR,2.0,17,45,2.65,81,4.76,746,43.88,16.58,34.0,2.0,57,19.41,12,0.71,7,0.41,1,0.06,-2,-0.12,-2.0,0.0,0.0,0,0.0,46,2.71,82,4.82,34.0,2.0,1,0.06,0.02,1.0,116.4,6.85,3.2,7.27,6.63,9,1,1,1,5,0.55,0.42,5.55,138.9,8.17,4.2,8.42,7.85,9,2,0,1,5,0.55,0.42,7.43,161.4,9.49,5.2,9.62,9.08,10,1,1,0,5,0.42,0.42,7.2
Josh Downs,IND,WR,2.0,17,68,4.0,98,5.76,771,45.35,11.34,30.0,1.76,59,21.82,10,0.59,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,68,4.0,98,5.76,30.0,1.76,0,0.0,0.0,1.0,89.1,5.24,4.0,4.12,5.85,13,2,1,0,1,0.06,0.06,4.69,123.1,7.24,6.3,4.65,8.07,12,2,2,0,1,0.06,0.06,7.38,157.1,9.24,7.7,5.32,10.25,12,0,4,0,1,0.06,0.06,7.93
Zay Jones,ARI,WR,1.0,9,34,3.78,64,7.11,321,35.67,9.44,14.0,1.56,36,14.33,3,0.33,2,0.22,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,34,3.78,64,7.11,14.0,1.56,0,0.0,0.0,0.93,44.1,4.9,4.7,3.81,5.58,6,2,0,1,0,0.12,0.0,4.63,61.1,6.79,7.7,4.48,7.64,5,3,0,1,0,0.12,0.0,7.28,78.1,8.68,10.7,5.26,9.65,4,4,0,1,0,0.12,0.0,8.36
Tyler Boyd,TEN,WR,2.0,17,67,3.94,98,5.76,667,39.24,9.96,28.0,1.65,64,19.47,6,0.35,2,0.12,2,0.12,11,0.65,5.5,1.0,0.06,0,0.0,69,4.06,100,5.88,29.0,1.71,0,0.0,0.0,1.0,78.8,4.64,3.9,3.3,5.47,14,0,2,1,0,0.06,0.0,4.42,112.3,6.61,6.3,4.01,7.64,13,1,2,1,0,0.06,0.0,7.11,145.8,8.58,8.2,4.83,9.75,12,2,1,2,0,0.13,0.0,7.95
Darius Slayton,NYG,WR,2.0,17,50,2.94,79,4.65,770,45.29,15.4,29.0,1.71,80,25.94,11,0.65,4,0.24,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,50,2.94,79,4.65,29.0,1.71,0,0.0,0.0,1.0,101.0,5.94,3.5,5.33,6.22,11,2,0,2,2,0.31,0.13,4.92,126.0,7.41,4.7,5.74,7.84,11,2,0,3,1,0.31,0.06,6.81,151.0,8.88,6.2,6.18,9.49,11,2,0,4,0,0.31,0.0,7.13
DeMario Douglas,NE,WR,2.0,14,49,3.5,79,5.64,561,40.07,11.45,26.0,1.86,42,21.21,6,0.43,0,0.0,8,0.57,41,2.93,5.12,2.0,0.14,0,0.0,57,4.07,87,6.21,28.0,2.0,1,0.07,0.02,1.0,58.2,4.16,4.15,2.45,5.28,11,3,0,0,0,0.0,0.0,4.4,82.7,5.91,5.65,3.13,7.27,11,2,1,0,0,0.0,0.0,6.79,107.2,7.66,7.6,3.88,9.19,9,4,1,0,0,0.0,0.0,7.34
Wan'Dale Robinson,NYG,WR,1.0,15,60,4.0,78,5.2,525,35.0,8.75,29.0,1.93,33,14.53,7,0.47,1,0.07,9,0.6,87,5.8,9.67,4.0,0.27,1,0.07,69,4.6,87,5.8,33.0,2.2,0,0.0,0.0,1.0,73.2,4.88,2.6,4.11,5.45,11,0,2,2,0,0.15,0.0,4.01,103.2,6.88,4.6,4.8,7.61,10,1,2,2,0,0.15,0.0,6.77,133.2,8.88,6.7,5.58,9.73,10,0,3,2,0,0.15,0.0,7.36
Dontayvion Wicks,GB,WR,5.0,15,39,2.6,58,3.87,581,38.73,14.9,29.0,1.93,35,19.13,11,0.73,4,0.27,1,0.07,1,0.07,1.0,0.0,0.0,0,0.0,40,2.67,59,3.93,29.0,1.93,1,0.07,0.02,1.0,80.8,5.39,4.3,4.93,5.75,10,0,4,0,1,0.07,0.07,4.61,100.3,6.69,5.8,5.64,7.1,10,1,3,0,1,0.07,0.07,6.72,119.8,7.99,7.3,6.4,8.46,10,3,1,0,1,0.07,0.07,6.9
Elijah Moore,CLE,WR,1.0,17,59,3.47,104,6.12,640,37.65,10.85,29.0,1.71,42,18.94,9,0.53,2,0.12,9,0.53,11,0.65,1.22,2.0,0.12,0,0.0,68,4.0,113,6.65,31.0,1.82,2,0.12,0.03,1.0,73.1,4.3,3.0,3.46,5.01,14,1,1,1,0,0.06,0.0,3.96,102.6,6.04,5.6,4.05,6.97,13,2,1,1,0,0.06,0.0,6.69,132.1,7.77,7.1,4.78,8.85,12,3,1,1,0,0.06,0.0,7.13
Josh Reynolds,JAC,WR,3.0,17,40,2.35,64,3.76,608,35.76,15.2,32.0,1.88,33,17.76,17,1.0,5,0.29,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,40,2.35,64,3.76,32.0,1.88,1,0.06,0.02,1.0,88.8,5.22,4.3,5.2,5.5,11,3,1,1,1,0.13,0.06,4.56,108.8,6.4,5.3,5.81,6.75,11,3,1,1,1,0.13,0.06,6.4,128.8,7.58,6.3,6.45,8.01,13,1,1,1,1,0.13,0.06,6.37
Odell Beckham Jr.,FA,WR,0.0,14,35,2.5,64,4.57,565,40.36,16.14,27.0,1.93,51,23.14,10,0.71,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,35,2.5,64,4.57,27.0,1.93,1,0.07,0.03,1.0,72.5,5.18,3.4,4.67,5.6,10,0,2,1,1,0.17,0.08,4.39,90.0,6.43,4.55,5.15,6.99,10,1,1,2,0,0.17,0.0,6.26,107.5,7.68,5.8,5.69,8.38,10,1,2,1,0,0.08,0.0,6.23
Jameson Williams,DET,WR,2.0,12,24,2.0,42,3.5,354,29.5,14.75,14.0,1.17,63,21.5,5,0.42,2,0.17,3,0.25,29,2.42,9.67,1.0,0.08,1,0.08,27,2.25,45,3.75,15.0,1.25,0,0.0,0.0,1.0,56.3,4.69,4.5,4.06,5.25,8,1,2,1,0,0.09,0.0,4.4,68.3,5.69,6.4,4.26,6.49,8,2,2,0,0,0.0,0.0,6.15,80.3,6.69,7.9,4.56,7.72,10,1,1,0,0,0.0,0.0,6.62
K.J. Osborn,WAS,WR,3.0,16,48,3.0,75,4.69,540,33.75,11.25,28.0,1.75,47,18.81,6,0.38,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,48,3.0,75,4.69,28.0,1.75,0,0.0,0.0,1.0,72.0,4.5,3.25,4.43,4.93,12,0,3,0,1,0.07,0.07,3.93,96.0,6.0,4.75,5.1,6.54,12,1,1,1,1,0.14,0.07,6.14,120.0,7.5,6.25,5.88,8.12,12,2,0,2,0,0.14,0.0,6.41
Khalil Shakir,BUF,WR,3.0,17,39,2.29,45,2.65,611,35.94,15.67,26.0,1.53,81,19.65,10,0.59,2,0.12,1,0.06,10,0.59,10.0,1.0,0.06,0,0.0,40,2.35,46,2.71,27.0,1.59,0,0.0,0.0,1.0,74.1,4.36,3.5,4.68,4.71,13,1,2,0,1,0.06,0.06,3.73,93.6,5.51,5.5,5.39,5.92,14,0,2,0,1,0.06,0.06,5.81,113.1,6.65,7.5,6.18,7.11,14,0,1,2,0,0.13,0.0,6.3
Robert Woods,HOU,WR,5.0,14,40,2.86,75,5.36,426,30.43,10.65,26.0,1.86,26,14.0,2,0.14,1,0.07,1,0.07,7,0.5,7.0,0.0,0.0,0,0.0,41,2.93,76,5.43,26.0,1.86,0,0.0,0.0,1.0,49.3,3.52,3.2,2.31,4.54,12,2,0,0,0,0.0,0.0,3.64,69.3,4.95,4.7,3.03,6.14,12,2,0,0,0,0.0,0.0,5.81,89.3,6.38,6.0,3.85,7.67,12,1,1,0,0,0.0,0.0,6.01
Tutu Atwell,LAR,WR,3.0,16,39,2.44,67,4.19,483,30.19,12.38,26.0,1.62,44,17.12,8,0.5,3,0.19,5,0.31,31,1.94,6.2,2.0,0.12,0,0.0,44,2.75,72,4.5,28.0,1.75,0,0.0,0.0,1.0,73.4,4.59,2.7,4.35,5.05,10,3,1,2,0,0.14,0.0,3.74,92.9,5.81,4.2,5.08,6.33,11,2,1,2,0,0.14,0.0,5.73,112.4,7.02,6.1,5.93,7.59,12,1,1,2,0,0.14,0.0,6.12
Jahan Dotson,PHI,WR,3.0,17,49,2.88,83,4.88,518,30.47,10.57,27.0,1.59,33,12.94,5,0.29,4,0.24,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49,2.88,83,4.88,27.0,1.59,0,0.0,0.0,1.0,75.8,4.46,3.0,4.71,4.81,13,1,1,1,1,0.13,0.06,3.88,100.3,5.9,4.1,5.6,6.28,13,1,1,1,1,0.13,0.06,5.7,124.8,7.34,5.2,6.56,7.73,12,3,0,1,1,0.13,0.06,5.93
DJ Chark Jr.,LAC,WR,2.0,15,35,2.33,66,4.4,525,35.0,15.0,22.0,1.47,47,20.93,9,0.6,5,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,35,2.33,66,4.4,22.0,1.47,1,0.07,0.03,1.0,80.5,5.37,2.6,5.93,5.47,11,1,1,1,1,0.15,0.07,3.97,98.0,6.53,3.8,6.58,6.68,12,0,1,1,1,0.15,0.07,5.67,115.5,7.7,4.8,7.25,7.91,12,0,1,1,1,0.15,0.07,5.83
Rondale Moore,ATL,WR,2.0,17,40,2.35,62,3.65,352,20.71,8.8,17.0,1.0,48,13.53,4,0.24,1,0.06,28,1.65,178,10.47,6.36,5.0,0.29,1,0.06,68,4.0,90,5.29,22.0,1.29,0,0.0,0.0,1.0,65.0,3.82,3.4,3.52,4.44,14,1,0,2,0,0.13,0.0,3.85,85.0,5.0,4.6,3.82,5.85,14,1,1,1,0,0.06,0.0,5.45,105.0,6.18,5.6,4.21,7.26,14,2,0,1,0,0.06,0.0,5.76
Justin Watson,KC,WR,5.0,16,27,1.69,53,3.31,460,28.75,17.04,21.0,1.31,41,18.19,8,0.5,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,27,1.69,53,3.31,21.0,1.31,1,0.06,0.04,1.0,62.0,3.88,4.15,3.35,4.55,14,0,1,1,0,0.07,0.0,3.91,75.5,4.72,4.9,3.97,5.47,14,0,1,1,0,0.07,0.0,5.23,89.0,5.56,5.65,4.62,6.39,14,0,1,1,0,0.07,0.0,5.24
Nelson Agholor,BAL,WR,3.0,17,35,2.06,45,2.65,381,22.41,10.89,19.0,1.12,37,12.35,4,0.24,4,0.24,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,35,2.06,45,2.65,19.0,1.12,0,0.0,0.0,1.0,62.1,3.65,3.2,3.75,4.17,12,3,1,1,0,0.06,0.0,3.3,79.6,4.68,5.0,4.34,5.31,13,3,0,1,0,0.06,0.0,5.03,97.1,5.71,6.0,5.04,6.42,14,2,0,1,0,0.06,0.0,5.32
Nick Westbrook-Ikhine,TEN,WR,3.0,14,28,2.0,45,3.21,370,26.43,13.21,17.0,1.21,33,18.07,8,0.57,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28,2.0,45,3.21,17.0,1.21,0,0.0,0.0,1.0,57.0,4.07,3.05,3.46,4.75,11,0,2,1,0,0.08,0.0,3.55,71.0,5.07,3.9,3.99,5.87,11,2,0,1,0,0.08,0.0,4.94,85.0,6.07,4.9,4.59,6.99,11,2,0,1,0,0.08,0.0,5.18
Alec Pierce,IND,WR,3.0,17,32,1.88,65,3.82,514,30.24,16.06,24.0,1.41,58,20.29,8,0.47,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,32,1.88,65,3.82,24.0,1.41,0,0.0,0.0,1.0,63.4,3.73,2.7,4.18,4.15,15,0,0,1,1,0.13,0.06,3.39,79.4,4.67,4.0,4.42,5.27,15,0,1,1,0,0.06,0.0,4.88,95.4,5.61,4.8,4.73,6.41,15,1,0,1,0,0.06,0.0,4.95
Kalif Raymond,DET,WR,3.0,17,35,2.06,44,2.59,489,28.76,13.97,20.0,1.18,41,17.35,9,0.53,1,0.06,7,0.41,75,4.41,10.71,2.0,0.12,0,0.0,42,2.47,51,3.0,22.0,1.29,0,0.0,0.0,1.0,62.4,3.67,2.6,3.07,4.41,15,0,1,1,0,0.06,0.0,3.19,79.9,4.7,4.1,3.45,5.64,15,0,2,0,0,0.0,0.0,4.84,97.4,5.73,4.8,3.9,6.87,15,0,2,0,0,0.0,0.0,4.97
Demarcus Robinson,LAR,WR,4.0,13,26,2.0,39,3.0,371,28.54,14.27,20.0,1.54,37,14.54,7,0.54,4,0.31,1,0.08,23,1.77,23.0,1.0,0.08,0,0.0,27,2.08,40,3.08,21.0,1.62,1,0.08,0.04,1.0,61.4,4.72,1.5,5.62,4.88,8,1,1,3,0,0.3,0.0,3.24,74.4,5.72,2.3,6.53,5.86,8,1,1,3,0,0.3,0.0,4.76,87.4,6.72,3.3,7.49,6.85,8,0,4,1,0,0.08,0.0,4.48
A.T. Perry,DEN,WR,3.0,10,12,1.2,18,1.8,246,24.6,20.5,10.0,1.0,44,19.1,5,0.5,4,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,1.2,18,1.8,10.0,1.0,0,0.0,0.0,0.96,48.6,4.86,3.2,5.68,5.01,7,0,2,0,1,0.11,0.11,3.63,54.6,5.46,3.95,6.06,5.7,7,1,1,0,1,0.11,0.11,4.69,60.6,6.06,4.7,6.44,6.41,7,2,0,1,0,0.11,0.0,4.61
Trey Palmer,TB,WR,3.0,17,39,2.29,68,4.0,385,22.65,9.87,17.0,1.0,54,14.12,6,0.35,3,0.18,3,0.18,22,1.29,7.33,1.0,0.06,0,0.0,42,2.47,71,4.18,18.0,1.06,1,0.06,0.02,1.0,56.7,3.34,2.2,3.09,4.0,14,2,0,1,0,0.06,0.0,2.98,76.2,4.48,3.7,3.42,5.4,16,0,0,1,0,0.06,0.0,4.67,95.7,5.63,5.2,3.8,6.79,16,0,0,1,0,0.06,0.0,5.3
Jonathan Mingo,DAL,WR,2.0,15,43,2.87,85,5.67,418,27.87,9.72,15.0,1.0,40,15.07,6,0.4,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,43,2.87,85,5.67,15.0,1.0,0,0.0,0.0,1.0,41.8,2.79,2.1,2.2,3.64,14,1,0,0,0,0.0,0.0,2.86,63.3,4.22,3.5,2.89,5.3,14,1,0,0,0,0.0,0.0,4.59,84.8,5.65,5.0,3.6,6.91,14,0,1,0,0,0.0,0.0,5.33
Rashod Bateman,BAL,WR,2.0,16,32,2.0,56,3.5,367,22.94,11.47,20.0,1.25,29,13.38,2,0.12,1,0.06,1,0.06,18,1.12,18.0,1.0,0.06,0,0.0,33,2.06,57,3.56,21.0,1.31,0,0.0,0.0,1.0,44.5,2.78,2.45,1.91,3.76,15,1,0,0,0,0.0,0.0,2.84,60.5,3.78,3.45,2.18,5.09,16,0,0,0,0,0.0,0.0,4.43,76.5,4.78,4.65,2.54,6.38,16,0,0,0,0,0.0,0.0,4.77
DeVante Parker,FA,WR,0.0,13,33,2.54,55,4.23,394,30.31,11.94,17.0,1.31,30,16.31,6,0.46,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,33,2.54,55,4.23,17.0,1.31,0,0.0,0.0,1.0,39.4,3.03,2.0,2.19,3.96,11,2,0,0,0,0.0,0.0,2.81,55.9,4.3,3.0,2.97,5.36,10,3,0,0,0,0.0,0.0,4.42,72.4,5.57,4.0,3.79,6.73,10,3,0,0,0,0.0,0.0,4.71
Quentin Johnston,LAC,WR,3.0,17,38,2.24,67,3.94,431,25.35,11.34,20.0,1.18,57,16.59,5,0.29,2,0.12,3,0.18,9,0.53,3.0,1.0,0.06,0,0.0,41,2.41,70,4.12,21.0,1.24,0,0.0,0.0,1.0,56.0,3.29,2.1,3.03,3.97,14,1,2,0,0,0.0,0.0,2.84,75.0,4.41,3.1,3.52,5.27,14,1,2,0,0,0.0,0.0,4.38,94.0,5.53,4.1,4.07,6.56,13,3,1,0,0,0.0,0.0,4.68
Darnell Mooney,ATL,WR,3.0,15,31,2.07,61,4.07,414,27.6,13.35,20.0,1.33,41,16.93,7,0.47,1,0.07,2,0.13,5,0.33,2.5,0.0,0.0,0,0.0,33,2.2,63,4.2,20.0,1.33,0,0.0,0.0,1.0,47.9,3.19,2.4,3.29,3.77,13,1,0,1,0,0.07,0.0,2.99,63.4,4.23,2.9,3.91,4.92,13,0,2,0,0,0.0,0.0,4.21,78.9,5.26,3.4,4.59,6.06,13,0,2,0,0,0.0,0.0,4.2
Alex Erickson,NE,WR,3.0,8,16,2.0,29,3.62,232,29.0,14.5,12.0,1.5,27,18.62,4,0.5,1,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,16,2.0,29,3.62,12.0,1.5,0,0.0,0.0,0.88,29.2,3.65,2.6,3.19,4.34,6,1,1,0,0,0.0,0.0,2.78,37.2,4.65,3.35,4.04,5.37,7,0,1,0,0,0.0,0.0,4.15,45.2,5.65,4.1,4.96,6.38,7,0,0,1,0,0.14,0.0,4.2
Cedrick Wilson Jr.,NO,WR,4.0,15,22,1.47,38,2.53,296,19.73,13.45,14.0,0.93,31,13.2,5,0.33,3,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,22,1.47,38,2.53,14.0,0.93,0,0.0,0.0,1.0,47.6,3.17,2.4,3.11,3.8,13,0,2,0,0,0.0,0.0,2.73,58.6,3.91,3.8,3.42,4.7,13,2,0,0,0,0.0,0.0,4.12,69.6,4.64,5.0,3.81,5.6,14,1,0,0,0,0.0,0.0,4.49
Brandon Johnson,PIT,WR,6.0,13,19,1.46,30,2.31,284,21.85,14.95,12.0,0.92,50,12.23,6,0.46,4,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.46,30,2.31,12.0,0.92,0,0.0,0.0,1.0,54.4,4.18,1.2,5.9,4.27,9,1,1,1,1,0.18,0.08,2.78,63.9,4.92,2.2,6.34,5.07,10,0,1,1,1,0.18,0.08,3.96,73.4,5.65,3.2,6.83,5.89,10,0,2,1,0,0.08,0.0,3.98
Allen Lazard,NYJ,WR,3.0,14,23,1.64,49,3.5,311,22.21,13.52,17.0,1.21,39,13.36,5,0.36,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23,1.64,49,3.5,17.0,1.21,0,0.0,0.0,1.0,37.1,2.65,1.95,3.19,3.15,13,0,0,1,0,0.08,0.0,2.5,48.6,3.47,3.05,3.66,4.11,13,0,0,1,0,0.08,0.0,3.93,60.1,4.29,4.05,4.17,5.06,13,0,1,0,0,0.0,0.0,3.99
JuJu Smith-Schuster,KC,WR,4.0,11,29,2.64,47,4.27,260,23.64,8.97,13.0,1.18,37,12.18,3,0.27,1,0.09,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,29,2.64,47,4.27,13.0,1.18,0,0.0,0.0,1.0,32.0,2.91,1.4,2.79,3.58,10,0,1,0,0,0.0,0.0,2.42,46.5,4.23,2.1,3.32,5.13,10,0,1,0,0,0.0,0.0,3.91,61.0,5.55,3.6,3.99,6.61,9,1,1,0,0,0.0,0.0,4.51
Michael Gallup,FA,WR,0.0,17,34,2.0,57,3.35,418,24.59,12.29,19.0,1.12,41,14.24,6,0.35,2,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,34,2.0,57,3.35,19.0,1.12,0,0.0,0.0,1.0,53.8,3.16,1.5,4.07,3.54,14,0,2,1,0,0.06,0.0,2.44,70.8,4.16,2.5,4.63,4.65,13,1,2,1,0,0.06,0.0,3.84,87.8,5.16,3.5,5.27,5.74,13,1,3,0,0,0.0,0.0,4.03
Chris Moore,WAS,WR,4.0,17,22,1.29,35,2.06,424,24.94,19.27,16.0,0.94,49,21.0,9,0.53,0,0.0,2,0.12,39,2.29,19.5,1.0,0.06,0,0.0,24,1.41,37,2.18,17.0,1.0,0,0.0,0.0,1.0,46.3,2.72,2.9,2.27,3.53,16,0,1,0,0,0.0,0.0,2.79,57.3,3.37,3.4,2.51,4.38,16,1,0,0,0,0.0,0.0,3.83,68.3,4.02,4.1,2.82,5.22,17,0,0,0,0,0.0,0.0,3.95
Tre Tucker,LV,WR,3.0,16,19,1.19,34,2.12,331,20.69,17.42,12.0,0.75,50,14.12,6,0.38,2,0.12,10,0.62,77,4.81,7.7,4.0,0.25,0,0.0,29,1.81,44,2.75,16.0,1.0,0,0.0,0.0,1.0,52.8,3.3,1.7,4.68,3.57,14,0,1,0,1,0.07,0.07,2.57,62.3,3.89,2.2,5.24,4.21,14,0,1,0,1,0.07,0.07,3.53,71.8,4.49,2.5,5.85,4.86,14,0,1,1,0,0.07,0.0,3.31
Kadarius Toney,FA,WR,0.0,13,27,2.08,38,2.92,169,13.0,6.26,12.0,0.92,18,7.77,0,0.0,1,0.08,11,0.85,31,2.38,2.82,2.0,0.15,0,0.0,38,2.92,49,3.77,14.0,1.08,0,0.0,0.0,1.0,26.0,2.0,1.8,1.93,2.7,12,1,0,0,0,0.0,0.0,2.18,39.5,3.04,2.3,2.51,3.95,13,0,0,0,0,0.0,0.0,3.42,53.0,4.08,2.8,3.18,5.15,13,0,0,0,0,0.0,0.0,3.56
Marvin Mims Jr.,DEN,WR,2.0,16,22,1.38,33,2.06,377,23.56,17.14,9.0,0.56,60,15.94,6,0.38,1,0.06,9,0.56,30,1.88,3.33,2.0,0.12,0,0.0,31,1.94,42,2.62,11.0,0.69,2,0.12,0.06,1.0,48.7,3.04,1.15,5.4,3.17,14,0,0,1,1,0.14,0.07,2.28,59.7,3.73,2.0,5.71,3.95,14,0,0,1,1,0.14,0.07,3.27,70.7,4.42,2.8,6.05,4.75,14,0,0,2,0,0.14,0.0,3.47
Jauan Jennings,SF,WR,3.0,13,19,1.46,33,2.54,265,20.38,13.95,12.0,0.92,31,12.62,4,0.31,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.46,33,2.54,12.0,0.92,0,0.0,0.0,1.0,32.5,2.5,1.9,3.02,3.02,12,0,1,0,0,0.0,0.0,2.22,42.0,3.23,2.4,3.61,3.84,12,0,1,0,0,0.0,0.0,3.21,51.5,3.96,2.9,4.24,4.65,11,1,1,0,0,0.0,0.0,3.27
Trenton Irwin,CAR,WR,2.0,16,25,1.56,32,2.0,316,19.75,12.64,15.0,0.94,32,12.38,7,0.44,1,0.06,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25,1.56,32,2.0,15.0,0.94,0,0.0,0.0,1.0,37.6,2.35,2.05,3.02,2.83,15,0,0,1,0,0.07,0.0,2.25,50.1,3.13,2.6,3.74,3.69,14,1,1,0,0,0.0,0.0,3.18,62.6,3.91,3.1,4.59,4.5,14,0,2,0,0,0.0,0.0,3.24
