Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Keenan Allen,CHI,WR,1.0,12.84,79.42,6.15,116.11,8.64,1019.68,76.16,12.36,53.79,4.35,44.84,21.97,10.26,0.64,4.74,0.3,4.89,0.3,38.37,2.4,5.37,1.89,0.12,0.0,0.0,84.32,6.45,121.0,8.94,55.68,4.46,0.47,0.03,0.0,0.85,134.23,9.63,8.57,5.06,8.31,4.32,1.74,1.58,3.0,2.21,0.56,0.17,7.8,173.94,12.7,11.35,6.1,10.56,2.84,3.21,1.26,2.84,2.68,0.62,0.21,11.89,213.65,15.78,14.19,7.17,12.81,2.84,3.21,0.79,3.32,2.68,0.72,0.21,11.52,3,12.78,217.18,5.0
Dez Bryant,FA,WR,0.0,14.8,61.4,4.13,117.6,7.9,821.2,55.92,13.65,41.6,2.82,52.4,24.94,4.6,0.33,6.8,0.48,0.6,0.04,-2.4,-0.15,-2.4,0.0,0.0,0.0,0.0,62.0,4.17,118.2,7.94,41.6,2.82,1.0,0.07,0.01,1.0,122.44,8.4,8.05,5.57,8.76,5.8,2.6,1.4,3.4,1.6,0.52,0.18,8.34,153.14,10.46,10.43,6.23,10.94,5.8,1.0,2.6,3.8,1.6,0.61,0.18,11.65,183.84,12.53,13.23,7.0,13.11,6.4,0.8,1.8,4.2,1.6,0.74,0.18,12.31,3,5.44,92.49,55.0
Larry Fitzgerald,FA,WR,0.0,16.0,89.63,5.6,135.47,8.47,928.11,58.01,10.4,51.74,3.23,35.95,20.02,9.68,0.61,6.0,0.38,0.42,0.03,1.05,0.07,0.53,0.0,0.0,0.0,0.0,90.05,5.63,135.89,8.49,51.74,3.23,0.53,0.03,0.01,1.0,132.21,8.26,6.78,5.33,8.64,7.89,2.47,1.95,1.21,2.47,0.33,0.2,7.66,177.02,11.06,9.62,6.12,11.5,6.32,2.63,3.37,1.0,2.68,0.33,0.22,11.58,221.84,13.87,12.39,7.02,14.34,6.79,1.37,4.21,0.63,3.0,0.35,0.27,12.26,3,8.04,136.7,28.0
Emmanuel Sanders,FA,WR,0.0,12.84,65.11,5.08,104.32,8.09,803.68,62.45,12.27,37.05,2.87,55.79,26.34,9.84,0.79,3.58,0.28,2.11,0.17,25.95,2.15,7.12,0.95,0.08,0.47,0.04,67.21,5.25,106.42,8.26,38.0,2.95,0.0,0.0,0.0,1.0,109.69,8.55,5.96,6.27,8.57,6.68,1.84,0.47,1.47,2.37,0.47,0.23,7.48,142.25,11.09,8.52,7.07,11.13,6.68,0.21,2.11,0.95,2.89,0.47,0.29,11.06,174.8,13.64,11.14,7.96,13.69,6.21,0.68,2.11,0.47,3.37,0.47,0.37,11.74,3,7.62,129.6,30.0
Doug Baldwin,FA,WR,0.0,14.58,67.16,4.54,97.53,6.6,843.16,56.92,12.55,40.0,2.72,49.37,24.9,9.0,0.62,6.37,0.43,1.26,0.08,-2.11,-0.13,-1.12,0.21,0.01,0.0,0.0,68.42,4.62,98.79,6.68,40.21,2.73,0.0,0.0,0.0,1.0,123.92,8.37,6.18,6.47,8.35,7.42,1.63,1.95,0.32,3.26,0.32,0.28,7.23,157.49,10.64,8.68,7.25,10.61,6.37,2.0,2.16,1.0,3.05,0.38,0.26,10.55,191.07,12.91,11.1,8.14,12.87,6.53,2.16,1.84,1.0,3.05,0.38,0.26,11.05,3,8.16,138.79,25.0
Golden Tate,FA,WR,0.0,15.53,83.26,5.35,119.84,7.71,920.05,59.07,11.02,39.21,2.52,68.26,23.5,7.32,0.47,4.32,0.28,5.58,0.36,23.89,1.56,5.5,1.0,0.06,0.0,0.0,88.84,5.71,125.42,8.07,40.21,2.58,0.53,0.03,0.01,1.0,121.24,7.79,5.38,6.46,7.78,9.32,0.84,0.21,2.53,2.63,0.51,0.2,6.93,162.87,10.47,8.38,7.34,10.43,8.84,0.68,0.84,2.32,2.84,0.51,0.22,10.5,204.5,13.14,11.38,8.28,13.07,7.95,1.58,0.84,2.0,3.16,0.51,0.26,11.51,3,8.06,137.02,27.0
Demaryius Thomas,FA,WR,0.0,15.53,73.11,4.68,116.68,7.47,848.37,54.36,11.58,44.79,2.87,45.53,21.23,9.74,0.63,5.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.11,4.68,116.68,7.47,44.79,2.87,0.74,0.04,0.01,1.0,113.78,7.3,6.27,4.78,7.87,8.26,1.47,1.47,2.84,1.47,0.38,0.11,7.02,150.34,9.65,8.72,5.38,10.38,8.26,1.16,1.63,2.95,1.53,0.43,0.11,10.48,186.89,11.99,11.29,6.05,12.89,7.11,2.32,1.42,3.11,1.58,0.46,0.12,11.1,3,6.77,115.03,39.0
Kenny Golladay,FA,WR,0.0,13.4,53.2,3.82,90.6,6.5,828.6,59.87,15.93,40.8,2.89,57.6,27.45,12.2,0.83,4.2,0.31,1.0,0.08,8.4,0.65,8.4,0.0,0.0,0.0,0.0,54.2,3.89,91.6,6.58,40.8,2.89,0.0,0.0,0.0,1.0,108.9,7.9,7.16,5.48,8.22,6.4,2.0,1.2,2.2,1.6,0.39,0.13,7.45,135.5,9.81,9.06,6.09,10.2,7.2,0.6,1.2,3.4,1.0,0.49,0.08,10.48,162.1,11.73,11.16,6.74,12.21,6.6,1.2,0.6,3.4,1.6,0.62,0.13,10.85,2,7.12,121.06,34.0
Sterling Shepard,TB,WR,2.0,14.42,63.58,4.5,99.32,6.96,787.68,55.79,12.38,42.47,2.98,58.53,23.93,7.26,0.48,4.21,0.28,3.32,0.24,23.42,1.5,7.7,1.0,0.07,0.0,0.0,66.89,4.75,102.63,7.21,43.47,3.05,0.0,0.0,0.0,1.0,107.32,7.47,6.54,5.39,7.83,7.47,1.95,1.79,1.32,1.89,0.3,0.19,7.08,139.11,9.72,8.59,6.33,10.08,7.32,2.58,1.53,1.11,1.89,0.28,0.19,10.3,170.9,11.98,10.58,7.36,12.31,7.32,2.79,1.32,1.11,1.89,0.28,0.19,10.46,3,8.08,137.37,26.0
DeSean Jackson,FA,WR,0.0,13.26,47.0,3.53,84.53,6.36,789.16,59.72,16.94,33.42,2.52,65.32,29.87,10.58,0.82,3.68,0.28,3.79,0.3,25.74,2.0,6.29,1.26,0.1,0.47,0.04,50.79,3.84,88.32,6.66,34.68,2.63,0.0,0.0,0.0,1.0,106.44,8.1,6.78,5.84,8.3,6.74,1.11,2.53,1.0,1.89,0.29,0.17,7.29,129.94,9.87,9.07,6.27,10.23,6.42,2.21,1.53,1.74,1.37,0.32,0.13,10.26,153.44,11.63,10.79,6.77,12.17,5.95,2.05,2.42,1.68,1.16,0.29,0.11,10.35,3,6.17,104.91,44.0
Marvin Jones Jr.,FA,WR,0.0,12.91,48.74,3.79,88.0,6.83,809.48,61.6,16.27,36.3,2.84,55.78,28.38,6.48,0.51,5.7,0.46,0.35,0.02,1.04,0.07,1.04,0.17,0.01,0.0,0.0,49.09,3.81,88.35,6.85,36.48,2.85,0.0,0.0,0.0,0.97,115.23,8.91,7.43,6.8,8.8,6.09,1.65,2.13,1.0,2.04,0.32,0.19,7.59,139.6,10.8,8.62,7.45,10.73,5.78,2.57,1.52,1.52,1.52,0.32,0.13,10.18,163.97,12.7,10.43,8.16,12.69,6.3,2.57,1.39,1.13,1.52,0.26,0.13,10.14,3,7.36,125.19,31.0
Jordy Nelson,FA,WR,0.0,15.21,67.0,4.38,101.47,6.63,766.89,50.02,11.16,42.11,2.75,62.21,20.63,6.47,0.42,6.26,0.41,0.47,0.03,-0.95,-0.06,-0.95,0.0,0.0,0.0,0.0,67.47,4.41,101.95,6.66,42.11,2.75,0.21,0.01,0.0,1.0,114.7,7.46,5.86,6.39,7.45,7.89,1.63,1.89,1.21,2.58,0.42,0.24,6.73,148.2,9.66,8.39,7.27,9.61,7.37,1.53,2.05,1.58,2.68,0.47,0.24,10.04,181.7,11.85,11.2,8.27,11.75,7.37,1.05,2.32,1.79,2.68,0.55,0.24,10.69,3,7.04,119.61,36.0
Marqise Lee,FA,WR,0.0,14.8,58.8,3.98,99.6,6.74,761.6,51.36,12.93,41.6,2.82,47.4,20.41,5.4,0.35,3.0,0.2,3.0,0.19,24.2,1.6,12.53,1.4,0.09,0.0,0.0,61.8,4.17,102.6,6.93,43.0,2.91,0.4,0.02,0.0,1.0,98.9,6.67,6.62,4.7,7.21,6.8,3.2,1.8,2.4,0.6,0.25,0.05,6.62,128.3,8.66,9.07,5.66,9.21,6.8,2.2,2.4,1.6,1.8,0.29,0.16,10.04,157.7,10.65,11.43,6.67,11.2,6.4,3.0,1.8,1.8,1.8,0.33,0.16,10.36,3,5.35,91.0,56.0
Amari Cooper,CLE,WR,1.0,14.89,68.16,4.54,108.79,7.28,933.53,62.25,13.75,43.84,2.92,83.58,25.14,8.32,0.55,6.58,0.45,1.47,0.1,10.74,0.72,6.0,0.79,0.06,0.0,0.0,69.63,4.64,110.26,7.38,44.63,2.98,0.95,0.06,0.01,1.0,132.85,8.89,5.32,9.75,8.05,8.26,1.21,1.0,1.74,2.68,0.42,0.22,6.88,166.93,11.16,7.44,10.88,10.13,8.11,1.37,1.21,1.53,2.68,0.39,0.22,10.02,201.01,13.44,9.33,12.1,12.21,7.58,1.26,2.05,0.63,3.37,0.37,0.29,10.17,3,10.33,175.68,16.0
William Fuller V,FA,WR,0.0,9.42,33.89,3.76,56.47,6.01,505.53,56.95,15.06,22.74,2.54,64.37,27.37,5.95,0.69,4.53,0.52,0.84,0.08,2.21,0.24,0.79,0.0,0.0,0.0,0.0,34.74,3.83,57.32,6.09,22.74,2.54,0.0,0.0,0.0,0.91,77.93,8.85,7.1,7.0,8.64,5.63,0.0,0.68,0.53,2.58,0.6,0.51,7.23,94.88,10.73,8.92,7.64,10.55,5.16,0.47,0.68,0.53,2.58,0.6,0.51,9.85,111.83,12.61,10.81,8.34,12.48,5.16,0.47,1.0,0.47,2.32,0.53,0.36,9.78,3,4.71,80.06,65.0
Mohamed Sanu Sr.,FA,WR,0.0,15.47,64.84,4.19,91.89,5.94,756.42,48.78,11.66,39.32,2.54,41.16,20.25,7.53,0.49,4.32,0.28,4.79,0.31,25.05,1.58,4.82,3.32,0.21,0.0,0.0,69.63,4.5,96.68,6.25,42.63,2.75,0.68,0.04,0.01,1.0,107.93,6.97,5.84,4.63,7.56,8.26,1.32,3.11,1.79,1.0,0.22,0.07,6.37,140.35,9.06,8.2,5.2,9.84,8.05,1.74,2.89,1.58,1.21,0.22,0.09,9.62,172.77,11.16,10.55,5.85,12.11,7.26,2.47,2.95,1.26,1.53,0.22,0.11,10.13,3,6.23,105.98,43.0
Michael Crabtree,FA,WR,0.0,15.37,62.63,4.08,109.79,7.14,693.84,45.11,11.06,39.42,2.56,37.53,17.82,5.79,0.38,5.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.63,4.08,109.79,7.14,39.42,2.56,0.0,0.0,0.0,1.0,104.86,6.87,6.38,5.48,7.1,8.79,1.0,3.0,1.21,1.37,0.23,0.11,6.54,136.17,8.92,8.43,6.31,9.17,7.84,1.95,2.16,2.05,1.37,0.37,0.11,9.59,167.49,10.95,10.75,7.21,11.22,7.84,2.42,1.68,2.05,1.37,0.37,0.11,10.06,3,4.83,82.15,63.0
Josh Gordon,FA,WR,0.0,9.2,31.8,3.49,59.4,6.91,576.2,63.65,18.23,22.8,2.46,54.6,30.25,7.6,0.68,2.8,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,3.49,59.4,6.91,22.8,2.46,0.0,0.0,0.0,0.89,74.42,8.04,8.14,4.65,8.71,3.2,1.8,2.2,1.4,0.6,0.39,0.05,7.02,90.32,9.79,10.08,4.89,10.77,3.8,1.2,2.8,0.8,0.6,0.32,0.05,9.58,106.22,11.54,12.23,5.22,12.86,3.8,1.8,2.2,0.8,0.6,0.32,0.05,9.86,2,5.07,86.16,60.0
Calvin Ridley,TEN,WR,2.0,16.0,64.0,4.0,92.0,5.75,821.0,51.31,12.83,39.0,2.44,75.0,27.81,11.0,0.69,10.0,0.62,6.0,0.38,27.0,1.69,4.5,1.0,0.06,0.0,0.0,70.0,4.38,98.0,6.12,40.0,2.5,1.0,0.06,0.01,1.0,142.8,8.93,4.5,8.55,8.3,9.0,0.0,1.0,4.0,2.0,0.6,0.14,6.6,174.8,10.92,6.75,9.24,10.26,9.0,0.0,1.0,4.0,2.0,0.6,0.14,9.54,206.8,12.92,9.25,9.97,12.26,9.0,0.0,2.0,4.0,1.0,0.45,0.07,9.85,1,11.9,202.27,10.0
Tyler Boyd,TEN,WR,3.0,13.16,54.32,3.98,78.32,5.73,684.95,49.82,11.99,36.95,2.7,45.0,19.76,11.63,0.82,4.16,0.31,1.79,0.12,13.63,0.86,3.76,0.42,0.03,0.0,0.0,56.11,4.1,80.11,5.85,37.37,2.73,0.21,0.01,0.0,0.99,94.38,6.92,5.87,5.02,7.24,7.63,1.21,1.42,1.16,1.74,0.31,0.16,6.38,121.54,8.91,7.69,5.79,9.28,8.11,0.53,1.16,1.63,1.74,0.4,0.16,9.36,148.7,10.9,9.39,6.62,11.3,8.21,0.42,1.16,1.16,2.21,0.4,0.22,9.54,3,8.32,141.52,24.0
