Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Jaylen Waddle,MIA,WR,2.0,15.37,79.68,5.2,115.68,7.53,1122.21,72.85,14.43,53.63,3.48,66.95,28.48,14.0,0.9,5.68,0.37,2.79,0.18,14.53,0.93,4.95,1.0,0.06,0.21,0.01,82.47,5.38,118.47,7.72,54.63,3.55,0.53,0.03,0.01,1.0,147.99,9.57,8.24,5.93,9.78,6.21,2.58,1.11,2.32,3.16,0.57,0.26,8.94,187.83,12.17,10.74,6.83,12.37,5.53,1.95,2.95,2.11,2.84,0.48,0.23,12.64,227.67,14.77,13.42,7.81,14.95,5.53,2.26,2.21,2.84,2.53,0.54,0.2,12.99,3,11.83,201.17,13.0
Chris Godwin,TB,WR,1.0,15.74,92.79,5.97,133.16,8.52,1040.32,66.66,11.32,53.42,3.42,45.42,22.37,12.95,0.83,2.95,0.2,3.68,0.24,24.0,1.48,6.13,2.58,0.17,0.68,0.04,96.47,6.21,136.84,8.76,56.0,3.58,1.05,0.07,0.01,1.0,127.69,8.19,7.13,4.36,9.0,8.16,2.42,0.53,2.89,1.74,0.47,0.13,8.04,174.09,11.17,10.31,5.08,12.17,6.42,3.21,1.26,2.89,1.95,0.54,0.16,12.45,220.48,14.16,13.11,5.95,15.26,5.11,3.37,2.63,2.37,2.26,0.47,0.19,13.0,3,9.4,159.83,30.0
DeAndre Hopkins,KC,WR,1.0,13.0,64.58,5.22,108.68,8.53,847.53,66.65,13.08,40.53,3.24,50.89,24.76,11.11,0.85,5.95,0.47,0.95,0.06,4.26,0.25,2.13,0.47,0.03,0.0,0.0,65.53,5.28,109.63,8.59,41.0,3.27,0.32,0.03,0.01,0.97,120.23,9.43,8.27,6.63,9.39,5.11,2.11,2.16,1.63,2.0,0.38,0.21,8.35,152.52,12.04,10.81,7.35,12.01,4.47,2.26,1.0,3.11,2.16,0.8,0.19,12.3,184.81,14.65,13.49,8.19,14.62,4.68,1.58,1.95,2.84,1.95,0.73,0.16,12.61,3,8.73,148.42,33.0
Amari Cooper,BUF,WR,1.0,15.63,73.05,4.68,124.21,7.95,1140.53,73.16,15.6,52.42,3.34,61.53,28.28,18.79,1.21,6.89,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05,4.68,124.21,7.95,52.42,3.34,0.47,0.03,0.0,1.0,155.11,9.92,8.19,8.57,9.25,7.0,1.05,2.74,0.95,3.89,0.45,0.33,8.73,191.63,12.26,10.82,9.6,11.44,6.53,1.53,2.95,0.74,3.89,0.42,0.33,12.29,228.16,14.6,13.45,10.68,13.65,7.05,0.68,3.16,0.32,4.42,0.44,0.4,12.63,3,10.54,179.24,21.0
DK Metcalf,SEA,WR,1.0,16.53,75.47,4.55,128.05,7.74,1062.21,64.42,14.39,49.58,3.0,69.32,27.95,14.79,0.91,8.21,0.5,0.21,0.01,1.26,0.07,1.26,0.0,0.0,0.0,0.0,75.68,4.56,128.26,7.75,49.58,3.0,0.63,0.04,0.01,1.0,154.35,9.36,8.37,6.36,9.36,5.53,2.53,2.74,3.11,2.63,0.53,0.2,8.74,192.08,11.63,10.99,6.9,11.75,5.21,2.74,3.21,2.95,2.42,0.49,0.17,12.17,229.82,13.91,13.45,7.53,14.15,5.0,2.63,3.74,3.21,1.95,0.47,0.14,12.54,3,9.59,163.09,29.0
Brandon Aiyuk,SF,WR,2.0,16.53,71.95,4.36,103.42,6.27,1130.11,68.82,15.69,51.53,3.14,62.11,26.68,22.0,1.34,6.89,0.42,1.68,0.1,10.84,0.64,4.35,0.53,0.03,0.0,0.0,73.63,4.46,105.11,6.36,52.05,3.17,1.0,0.06,0.01,1.0,153.88,9.36,8.51,5.63,9.63,6.79,1.63,2.58,2.68,2.84,0.55,0.22,8.79,189.86,11.54,10.94,6.32,11.89,6.16,2.16,3.47,2.21,2.53,0.43,0.2,12.11,225.83,13.72,13.26,7.08,14.15,5.68,2.63,3.47,2.0,2.74,0.43,0.21,12.38,3,11.65,198.02,15.0
Jayden Reed,GB,WR,2.0,16.0,64.0,4.0,94.0,5.88,793.0,49.56,12.39,32.0,2.0,59.0,24.12,13.0,0.81,8.0,0.5,11.0,0.69,119.0,7.44,10.82,6.0,0.38,2.0,0.12,75.0,4.69,105.0,6.56,38.0,2.38,0.0,0.0,0.0,1.0,153.2,9.57,9.65,5.5,9.94,5.0,3.0,0.0,5.0,3.0,1.0,0.23,9.79,185.2,11.58,11.65,6.09,12.06,5.0,3.0,2.0,5.0,1.0,0.6,0.07,12.1,217.2,13.58,13.65,6.73,14.2,5.0,3.0,2.0,5.0,1.0,0.6,0.07,12.57,1,11.13,189.28,18.0
DeVonta Smith,PHI,WR,2.0,16.53,81.84,4.95,117.89,7.13,1075.47,65.12,13.22,49.32,2.98,53.74,25.42,15.68,0.95,6.58,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.84,4.95,117.89,7.13,49.32,2.98,1.0,0.06,0.01,1.0,145.44,8.81,7.86,6.07,8.93,7.21,1.95,1.58,2.53,3.26,0.55,0.25,8.37,186.36,11.29,10.74,6.75,11.47,7.21,0.53,2.68,2.84,3.26,0.59,0.25,12.08,227.28,13.77,13.35,7.53,14.0,6.74,0.47,3.21,2.84,3.26,0.59,0.25,12.65,3,10.95,186.09,19.0
DJ Moore,CHI,WR,2.0,17.0,84.95,5.0,136.0,8.0,1170.11,68.83,13.8,56.84,3.34,60.53,25.6,20.58,1.21,6.84,0.4,6.74,0.4,36.79,2.17,5.42,2.26,0.14,0.47,0.03,91.68,5.39,142.74,8.4,59.11,3.47,0.68,0.04,0.01,1.0,163.64,9.63,6.49,8.01,9.11,8.32,1.21,2.11,1.53,3.84,0.48,0.31,8.02,206.11,12.13,9.37,8.76,11.56,6.84,2.68,2.11,1.53,3.84,0.48,0.31,11.88,248.58,14.62,12.38,9.57,14.03,6.84,2.0,2.32,1.95,3.89,0.55,0.33,12.42,3,11.81,200.84,14.0
Christian Kirk,JAC,WR,1.0,14.63,69.74,4.76,103.95,7.1,929.42,63.81,13.39,42.42,2.89,53.0,28.71,15.21,1.04,5.0,0.33,2.26,0.14,8.63,0.58,5.85,0.53,0.03,0.0,0.0,72.0,4.91,106.21,7.25,42.95,2.92,1.26,0.1,0.02,1.0,121.55,8.24,8.25,4.84,8.86,6.0,1.21,3.95,2.11,1.37,0.31,0.09,8.08,156.42,10.62,11.21,5.79,11.23,6.0,0.74,3.79,2.42,1.68,0.42,0.13,11.8,191.29,12.99,13.99,6.86,13.55,5.58,0.95,3.32,2.63,2.16,0.5,0.17,12.52,3,8.36,142.08,35.0
Jakobi Meyers,LV,WR,1.0,15.37,72.26,4.71,107.05,6.96,818.47,53.42,11.37,42.63,2.77,39.0,22.18,10.74,0.71,6.11,0.4,2.74,0.18,9.79,0.58,3.0,2.05,0.13,0.95,0.06,75.0,4.88,109.79,7.14,44.68,2.9,0.84,0.06,0.01,1.0,127.44,8.28,8.23,4.9,8.86,7.84,0.21,2.05,3.68,1.58,0.61,0.12,8.36,163.57,10.64,10.41,5.6,11.34,7.37,1.11,1.79,3.53,1.58,0.56,0.12,11.64,199.71,12.99,12.56,6.43,13.77,6.95,1.53,2.05,3.05,1.79,0.49,0.13,11.99,3,6.92,117.68,53.0
Tyler Lockett,SEA,WR,2.0,16.47,79.32,4.82,117.26,7.12,997.05,60.76,12.64,46.68,2.83,44.68,23.39,13.32,0.82,6.89,0.42,0.42,0.03,1.89,0.12,0.95,0.21,0.01,0.0,0.0,79.74,4.85,117.68,7.14,46.89,2.84,0.63,0.04,0.01,1.0,142.32,8.68,7.76,6.08,8.78,7.47,1.63,2.0,2.47,2.89,0.52,0.21,8.2,181.97,11.09,9.72,6.81,11.24,7.47,1.05,2.58,2.26,3.11,0.52,0.24,11.42,221.63,13.5,12.04,7.65,13.69,7.16,0.74,3.05,2.42,3.11,0.51,0.24,11.91,3,10.38,176.44,22.0
Diontae Johnson,HOU,WR,2.0,14.89,73.84,4.86,123.21,8.12,862.58,57.78,12.18,44.16,2.96,55.84,25.62,9.89,0.68,4.05,0.29,3.26,0.19,19.05,1.16,3.36,0.74,0.04,0.0,0.0,77.11,5.06,126.47,8.32,44.89,3.01,0.42,0.03,0.0,1.0,113.32,7.67,7.59,3.9,8.69,7.32,2.0,2.84,1.16,1.58,0.28,0.13,7.86,150.24,10.1,10.27,4.53,11.36,6.16,2.11,4.05,1.47,1.11,0.23,0.09,11.4,187.16,12.53,12.64,5.27,13.98,5.42,2.37,3.32,2.68,1.11,0.38,0.09,12.05,3,7.13,121.27,51.0
Garrett Wilson,NYJ,WR,2.0,17.0,90.2,5.31,159.6,9.39,1066.4,62.73,11.9,50.6,2.97,64.8,26.32,11.8,0.69,3.4,0.2,4.0,0.24,1.6,0.1,0.4,1.0,0.06,0.0,0.0,94.2,5.54,163.6,9.62,51.6,3.03,1.6,0.1,0.02,1.0,124.0,7.29,6.0,4.95,7.85,9.0,1.0,4.2,1.6,1.2,0.2,0.08,6.87,169.1,9.95,9.9,5.73,10.62,7.4,1.6,2.6,4.2,1.2,0.47,0.08,11.35,214.2,12.6,13.44,6.7,13.3,7.4,0.4,3.2,4.8,1.2,0.55,0.08,12.39,2,7.51,127.7,47.0
Rashee Rice,KC,WR,3.0,16.0,79.0,4.94,102.0,6.38,938.0,58.62,11.87,44.0,2.75,67.0,24.69,10.0,0.62,7.0,0.44,1.0,0.06,-3.0,-0.19,-3.0,0.0,0.0,0.0,0.0,80.0,5.0,103.0,6.44,44.0,2.75,1.0,0.06,0.01,1.0,133.5,8.34,7.45,4.22,9.26,6.0,3.0,2.0,3.0,2.0,0.45,0.14,8.06,173.0,10.81,9.65,4.97,11.85,4.0,6.0,1.0,3.0,2.0,0.45,0.14,11.35,212.5,13.28,11.65,5.83,14.4,5.0,4.0,2.0,3.0,2.0,0.45,0.14,11.8,1,13.01,221.23,7.0
Tee Higgins,CIN,WR,2.0,13.37,59.16,4.35,93.89,6.97,869.47,64.24,14.89,41.0,3.05,67.89,24.94,11.79,0.87,5.84,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.16,4.35,93.89,6.97,41.0,3.05,0.21,0.01,0.0,1.0,122.63,9.08,7.33,7.22,8.84,5.68,1.16,1.58,1.63,3.32,0.6,0.33,8.24,152.21,11.25,9.24,8.27,10.9,5.63,1.21,2.11,1.11,3.32,0.51,0.33,11.27,181.79,13.43,11.15,9.4,12.96,5.32,1.74,1.89,1.11,3.32,0.51,0.33,11.33,3,9.63,163.69,28.0
Zay Flowers,BAL,WR,1.0,16.0,77.0,4.81,108.0,6.75,858.0,53.62,11.14,41.0,2.56,75.0,26.06,12.0,0.75,5.0,0.31,8.0,0.5,56.0,3.5,7.0,1.0,0.06,1.0,0.06,85.0,5.31,116.0,7.25,42.0,2.62,0.0,0.0,0.0,1.0,129.4,8.09,7.3,5.28,8.48,6.0,4.0,1.0,3.0,2.0,0.45,0.14,7.77,167.9,10.49,9.65,5.88,11.03,5.0,5.0,1.0,2.0,3.0,0.45,0.23,11.15,206.4,12.9,12.3,6.64,13.54,5.0,4.0,1.0,4.0,2.0,0.6,0.14,11.93,1,9.84,167.32,26.0
Adam Thielen,CAR,WR,1.0,16.16,85.0,5.26,118.68,7.34,859.26,53.31,10.17,48.53,3.0,33.89,18.42,9.42,0.61,5.89,0.39,1.0,0.06,4.53,0.27,4.53,0.0,0.0,0.0,0.0,86.0,5.32,119.68,7.41,48.53,3.0,0.0,0.0,0.0,1.0,123.33,7.76,7.61,5.57,8.03,7.58,3.16,1.21,2.16,2.05,0.38,0.16,7.66,165.83,10.39,9.99,6.82,10.52,8.21,0.79,2.95,1.95,2.26,0.38,0.19,11.14,208.33,13.02,12.28,8.13,12.98,8.0,1.0,3.26,1.32,2.58,0.34,0.21,11.54,3,7.99,135.83,40.0
Terry McLaurin,WAS,WR,1.0,17.0,77.95,4.59,127.79,7.52,1072.42,63.08,13.77,49.84,2.93,48.84,26.83,15.32,0.9,4.53,0.27,2.42,0.14,11.68,0.69,3.83,0.84,0.05,0.0,0.0,80.37,4.73,130.21,7.66,50.68,2.98,0.0,0.0,0.0,1.0,135.57,7.98,6.48,4.99,8.53,8.68,2.11,1.26,3.32,1.63,0.43,0.11,7.43,174.54,10.27,9.02,5.6,10.98,8.0,2.32,2.05,3.0,1.63,0.39,0.11,10.87,213.52,12.56,11.75,6.31,13.42,7.47,2.53,1.58,3.47,1.95,0.49,0.13,11.58,3,8.81,149.78,32.0
Jordan Addison,MIN,WR,2.0,17.0,70.0,4.12,108.0,6.35,911.0,53.59,13.01,38.0,2.24,62.0,25.53,15.0,0.88,10.0,0.59,1.0,0.06,2.0,0.12,2.0,0.0,0.0,0.0,0.0,71.0,4.18,109.0,6.41,38.0,2.24,0.0,0.0,0.0,1.0,151.3,8.9,6.9,7.18,8.64,8.0,1.0,1.0,5.0,2.0,0.7,0.13,7.81,186.3,10.96,8.9,7.9,10.7,8.0,2.0,0.0,4.0,3.0,0.7,0.21,10.64,221.3,13.02,11.2,8.69,12.78,7.0,3.0,1.0,3.0,3.0,0.55,0.21,11.14,1,11.35,192.94,17.0
Calvin Ridley,TEN,WR,1.0,13.31,62.15,5.0,110.15,8.74,789.85,58.66,12.04,38.85,2.98,47.62,22.56,12.69,0.88,6.15,0.45,6.23,0.37,15.92,0.93,1.77,2.08,0.12,0.0,0.0,68.38,5.37,116.38,9.11,40.92,3.1,0.0,0.0,0.0,0.91,118.88,8.73,6.13,5.92,9.1,6.85,1.31,0.69,1.0,3.46,0.46,0.29,7.15,149.96,11.24,8.32,6.53,11.84,6.54,0.92,1.38,1.0,3.46,0.46,0.29,10.45,181.04,13.74,10.78,7.24,14.55,6.54,1.0,1.31,1.0,3.46,0.46,0.29,10.71,3,7.89,134.2,44.0
Mike Williams,PIT,WR,1.0,8.89,44.89,5.53,68.84,8.06,641.84,76.14,13.87,27.32,3.04,55.74,30.23,8.95,1.12,3.63,0.37,0.47,0.16,1.42,0.47,1.42,0.0,0.0,0.0,0.0,45.37,5.69,69.32,8.22,27.32,3.04,0.0,0.0,0.0,0.79,86.54,9.93,8.27,6.96,9.72,3.42,0.95,1.0,1.26,2.26,0.6,0.4,7.17,108.98,12.69,11.38,7.85,12.43,3.74,0.63,1.21,0.53,2.79,0.56,0.47,10.45,131.43,15.46,14.41,8.82,15.14,3.53,0.84,0.42,1.32,2.79,1.35,0.47,10.95,3,8.36,142.09,34.0
