Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Jerry Jeudy,CLE,WR,1.0,15,67,4.47,100,6.67,972,64.8,14.51,41.0,2.73,67,30.07,14,0.93,6,0.4,4,0.27,40,2.67,10.0,4.0,0.27,0,0.0,71,4.73,104,6.93,45.0,3.0,0,0.0,0.0,1.0,137.2,9.15,7.6,7.09,8.91,6,2,1,3,3,0.67,0.25,8.36,170.7,11.38,11.1,7.9,11.11,7,0,2,3,3,0.67,0.25,12.14,204.2,13.61,14.6,8.8,13.32,6,1,2,4,2,0.67,0.15,12.8
Mike Williams,PIT,WR,1.0,13,63,4.85,93,7.15,895,68.85,14.21,39.0,3.0,55,27.15,11,0.85,4,0.31,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,63,4.85,93,7.15,39.0,3.0,0,0.0,0.0,1.0,113.5,8.73,7.6,5.91,8.91,4,3,1,2,3,0.62,0.3,8.4,145.0,11.15,9.6,7.12,11.18,5,2,1,1,4,0.62,0.44,11.76,176.5,13.58,11.6,8.4,13.44,5,2,0,2,4,0.86,0.44,12.15
Deebo Samuel Sr.,SF,WR,1.0,13,56,4.31,94,7.23,632,48.62,11.29,25.0,1.92,57,21.0,7,0.54,2,0.15,42,3.23,232,17.85,5.52,8.0,0.62,3,0.23,98,7.54,136,10.46,33.0,2.54,2,0.15,0.02,1.0,112.4,8.65,9.0,4.38,9.5,5,1,4,1,2,0.3,0.18,9.07,140.4,10.8,10.4,4.93,11.87,4,3,4,0,2,0.18,0.18,11.7,168.4,12.95,12.6,5.59,14.2,4,4,2,1,2,0.3,0.18,12.38
Chris Olave,NO,WR,1.0,15,72,4.8,119,7.93,1042,69.47,14.47,48.0,3.2,53,27.73,13,0.87,4,0.27,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,72,4.8,119,7.93,48.0,3.2,2,0.13,0.03,1.0,126.2,8.41,6.5,3.9,9.52,7,2,2,2,2,0.36,0.15,7.85,162.2,10.81,8.7,4.39,12.23,7,2,1,3,2,0.5,0.15,11.56,198.2,13.21,11.2,4.95,14.92,6,2,3,2,2,0.36,0.15,11.9
Michael Pittman Jr.,IND,WR,1.0,16,99,6.19,141,8.81,925,57.81,9.34,51.0,3.19,28,18.75,8,0.5,4,0.25,3,0.19,30,1.88,10.0,2.0,0.12,0,0.0,102,6.38,144,9.0,53.0,3.31,1,0.06,0.01,1.0,117.5,7.34,6.55,4.48,8.03,8,2,3,2,1,0.23,0.07,7.12,167.0,10.44,9.65,5.59,11.11,6,4,2,2,2,0.33,0.14,11.47,216.5,13.53,12.3,6.84,14.1,5,4,2,3,2,0.45,0.14,12.19
Jakobi Meyers,LV,WR,1.0,14,67,4.79,96,6.86,804,57.43,12.0,38.0,2.71,48,25.14,14,1.0,6,0.43,2,0.14,-11,-0.79,-5.5,2.0,0.14,0,0.0,69,4.93,98,7.0,40.0,2.86,2,0.14,0.03,1.0,113.3,8.09,7.7,4.51,8.83,7,0,3,2,2,0.4,0.17,8.02,146.8,10.49,9.3,5.28,11.32,7,2,0,3,2,0.56,0.17,11.24,180.3,12.88,10.8,6.18,13.77,7,2,0,3,2,0.56,0.17,11.39
Brandon Aiyuk,SF,WR,2.0,17,78,4.59,114,6.71,1015,59.71,13.01,47.0,2.76,54,24.59,17,1.0,8,0.47,2,0.12,23,1.35,11.5,1.0,0.06,0,0.0,80,4.71,116,6.82,48.0,2.82,1,0.06,0.01,1.0,149.8,8.81,6.5,5.12,9.31,8,3,1,2,3,0.42,0.21,7.79,188.8,11.11,9.4,5.76,11.74,6,4,3,2,2,0.31,0.13,11.12,227.8,13.4,12.4,6.51,14.13,6,4,3,2,2,0.31,0.13,11.86
Garrett Wilson,NYJ,WR,2.0,17,83,4.88,147,8.65,1103,64.88,13.29,56.0,3.29,60,26.18,13,0.76,4,0.24,4,0.24,4,0.24,1.0,1.0,0.06,0,0.0,87,5.12,151,8.88,57.0,3.35,1,0.06,0.01,1.0,132.7,7.81,6.0,6.77,7.69,9,1,3,1,3,0.31,0.21,7.03,174.2,10.25,9.0,7.63,10.09,8,1,2,3,3,0.55,0.21,11.11,215.7,12.69,12.0,8.57,12.5,8,1,2,3,3,0.55,0.21,11.59
Mike Evans,TB,WR,2.0,15,77,5.13,127,8.47,1124,74.93,14.6,53.0,3.53,63,29.13,19,1.27,6,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,77,5.13,127,8.47,53.0,3.53,0,0.0,0.0,1.0,148.4,9.89,6.1,9.44,8.97,8,1,2,2,2,0.36,0.15,7.53,186.9,12.46,7.9,10.38,11.36,8,1,1,3,2,0.5,0.15,11.11,225.4,15.03,10.4,11.35,13.8,8,1,1,3,2,0.5,0.15,11.32
Marquise Brown,KC,WR,2.5,12,67,5.58,107,8.92,709,59.08,10.58,33.0,2.75,47,21.25,9,0.75,3,0.25,1,0.08,1,0.08,1.0,1.0,0.08,0,0.0,68,5.67,108,9.0,34.0,2.83,0,0.0,0.0,1.0,89.0,7.42,6.45,4.78,7.97,6,2,1,2,1,0.33,0.09,7.21,122.5,10.21,9.2,6.01,10.67,5,3,1,0,3,0.33,0.33,11.1,156.0,13.0,11.95,7.39,13.29,4,4,1,0,3,0.33,0.33,11.83
Marquise Brown,KC,WR,2.5,12,67,5.58,107,8.92,709,59.08,10.58,33.0,2.75,47,21.25,9,0.75,3,0.25,1,0.08,1,0.08,1.0,0.0,0.0,0,0.0,68,5.67,108,9.0,33.0,2.75,0,0.0,0.0,1.0,89.0,7.42,6.45,4.78,7.97,6,2,1,2,1,0.33,0.09,7.21,122.5,10.21,9.2,6.01,10.67,5,3,1,0,3,0.33,0.33,11.05,156.0,13.0,11.95,7.39,13.29,4,4,1,0,3,0.33,0.33,11.83
Michael Thomas,FA,WR,0.0,3,16,5.33,22,7.33,171,57.0,10.69,13.0,4.33,21,16.67,2,0.67,3,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,16,5.33,22,7.33,13.0,4.33,0,0.0,0.0,0.56,35.1,11.7,12.5,6.44,11.68,1,0,0,1,1,2.0,0.5,7.02,43.1,14.37,15.5,6.47,14.74,1,0,0,1,1,2.0,0.5,10.54,51.1,17.03,18.5,6.52,17.96,1,0,0,1,1,2.0,0.5,9.76
DJ Moore,CHI,WR,2.0,17,63,3.71,118,6.94,888,52.24,14.1,44.0,2.59,62,24.47,17,1.0,7,0.41,10,0.59,53,3.12,5.3,3.0,0.18,0,0.0,73,4.29,128,7.53,47.0,2.76,0,0.0,0.0,1.0,136.1,8.01,6.1,6.86,7.87,9,1,1,2,4,0.55,0.31,7.35,167.6,9.86,8.7,7.63,9.71,8,2,1,2,4,0.55,0.31,10.51,199.1,11.71,10.7,8.45,11.57,8,2,1,4,2,0.55,0.13,10.47
Jahan Dotson,PHI,WR,4.0,12,35,2.92,61,5.08,523,43.58,14.94,26.0,2.17,61,24.42,10,0.83,7,0.58,2,0.17,-7,-0.58,-3.5,0.0,0.0,0,0.0,37,3.08,63,5.25,26.0,2.17,0,0.0,0.0,1.0,95.6,7.97,8.75,6.19,8.03,5,1,1,3,2,0.71,0.2,8.28,113.1,9.42,10.25,6.9,9.52,5,1,1,4,1,0.71,0.09,10.42,130.6,10.88,11.75,7.65,11.03,6,0,1,4,1,0.71,0.09,10.54
Allen Lazard,NYJ,WR,3.0,15,60,4.0,100,6.67,788,52.53,13.13,45.0,3.0,47,23.93,13,0.87,6,0.4,2,0.13,0,0.0,0.0,0.0,0.0,0,0.0,62,4.13,102,6.8,45.0,3.0,0,0.0,0.0,1.0,114.8,7.65,6.7,3.95,8.63,7,2,3,2,1,0.25,0.07,7.23,144.8,9.65,8.6,4.3,10.97,6,3,3,3,0,0.25,0.0,10.33,174.8,11.65,11.5,4.74,13.31,4,5,3,3,0,0.25,0.0,10.93
Curtis Samuel,BUF,WR,2.0,17,64,3.76,92,5.41,656,38.59,10.25,36.0,2.12,49,18.35,10,0.59,4,0.24,38,2.24,187,11.0,4.92,11.0,0.65,1,0.06,102,6.0,130,7.65,47.0,2.76,1,0.06,0.01,1.0,112.3,6.61,6.2,4.81,7.09,9,2,2,2,2,0.31,0.13,6.65,144.3,8.49,9.3,5.67,9.01,7,5,1,3,1,0.31,0.06,9.94,176.3,10.37,10.9,6.64,10.89,8,3,2,3,1,0.31,0.06,9.95
Courtland Sutton,DEN,WR,1.0,15,64,4.27,109,7.27,829,55.27,12.95,38.0,2.53,51,21.4,11,0.73,2,0.13,1,0.07,5,0.33,5.0,0.0,0.0,0,0.0,65,4.33,110,7.33,38.0,2.53,0,0.0,0.0,1.0,95.4,6.36,7.2,3.78,7.25,5,6,2,2,0,0.15,0.0,6.72,127.4,8.49,9.6,4.72,9.43,5,6,1,3,0,0.25,0.0,9.94,159.4,10.63,12.3,5.71,11.59,5,5,2,3,0,0.25,0.0,10.61
Brandin Cooks,DAL,WR,2.0,13,57,4.38,93,7.15,699,53.77,12.26,29.0,2.23,44,26.92,13,1.0,3,0.23,2,0.15,7,0.54,3.5,1.0,0.08,0,0.0,59,4.54,95,7.31,30.0,2.31,0,0.0,0.0,1.0,88.6,6.82,6.1,4.04,7.64,7,3,1,1,1,0.18,0.08,6.58,117.1,9.01,8.5,4.46,10.15,7,2,2,1,1,0.18,0.08,9.7,145.6,11.2,10.0,4.94,12.66,7,2,2,1,1,0.18,0.08,10.15
Diontae Johnson,HOU,WR,2.0,17,86,5.06,147,8.65,882,51.88,10.26,45.0,2.65,37,19.0,7,0.41,0,0.0,7,0.41,25,1.47,3.57,1.0,0.06,0,0.0,93,5.47,154,9.06,46.0,2.71,0,0.0,0.0,1.0,94.7,5.57,5.8,2.2,7.27,13,2,2,0,0,0.0,0.0,6.13,137.7,8.1,8.3,3.04,10.04,10,3,3,1,0,0.06,0.0,9.68,180.7,10.63,10.3,3.98,12.68,9,4,2,2,0,0.13,0.0,10.28
Christian Watson,GB,WR,2.0,14,41,2.93,65,4.64,611,43.64,14.9,28.0,2.0,63,23.0,8,0.57,7,0.5,7,0.5,80,5.71,11.43,2.0,0.14,2,0.14,48,3.43,72,5.14,30.0,2.14,0,0.0,0.0,1.0,123.1,8.79,4.75,9.01,8.07,8,0,1,1,4,0.56,0.4,6.76,143.6,10.26,7.25,9.41,9.59,8,1,0,1,4,0.56,0.4,9.44,164.1,11.72,8.95,9.86,11.15,8,1,0,1,4,0.56,0.4,9.68
Zay Jones,ARI,WR,1.0,16,82,5.12,121,7.56,823,51.44,10.04,44.0,2.75,59,18.31,7,0.44,5,0.31,4,0.25,18,1.12,4.5,1.0,0.06,0,0.0,86,5.38,125,7.81,45.0,2.81,0,0.0,0.0,1.0,116.1,7.26,4.1,7.59,6.95,9,3,0,1,3,0.33,0.23,5.92,157.1,9.82,6.6,8.61,9.38,9,2,1,0,4,0.33,0.33,9.41,198.1,12.38,9.1,9.74,11.81,9,2,1,0,4,0.33,0.33,9.98
Adam Thielen,CAR,WR,1.0,17,70,4.12,107,6.29,716,42.12,10.23,45.0,2.65,36,17.65,7,0.41,6,0.35,1,0.06,4,0.24,4.0,0.0,0.0,0,0.0,71,4.18,108,6.35,45.0,2.65,0,0.0,0.0,1.0,110.0,6.47,6.7,3.99,7.28,8,4,1,4,0,0.31,0.0,6.61,145.0,8.53,8.2,4.89,9.39,10,1,2,4,0,0.31,0.0,9.38,180.0,10.59,9.7,5.89,11.45,10,1,3,2,1,0.21,0.06,9.46
Gabe Davis,JAC,WR,2.0,15,48,3.2,93,6.2,836,55.73,17.42,35.0,2.33,98,27.13,11,0.73,7,0.47,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,48,3.2,93,6.2,35.0,2.33,1,0.07,0.02,1.0,123.6,8.24,5.6,7.29,7.97,8,2,1,1,3,0.36,0.25,6.82,147.6,9.84,7.6,7.52,9.73,8,3,0,2,2,0.36,0.15,9.37,171.6,11.44,9.5,7.8,11.54,9,2,0,2,2,0.36,0.15,9.69
George Pickens,PIT,WR,2.0,17,52,3.06,84,4.94,801,47.12,15.4,38.0,2.24,42,23.35,17,1.0,4,0.24,3,0.18,24,1.41,8.0,2.0,0.12,1,0.06,55,3.24,87,5.12,40.0,2.35,0,0.0,0.0,1.0,114.5,6.74,7.7,4.88,7.21,8,2,2,4,1,0.42,0.06,7.06,140.5,8.26,9.2,5.61,8.79,8,2,3,4,0,0.31,0.0,9.27,166.5,9.79,10.7,6.39,10.38,8,2,2,5,0,0.42,0.0,9.45
JuJu Smith-Schuster,KC,WR,4.0,16,78,4.88,101,6.31,933,58.31,11.96,47.0,2.94,53,22.62,9,0.56,3,0.19,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,78,4.88,101,6.31,47.0,2.94,2,0.12,0.03,1.0,107.3,6.71,4.2,5.35,7.01,10,1,2,1,2,0.23,0.14,5.61,146.3,9.14,6.2,6.28,9.45,9,1,2,1,3,0.33,0.23,9.08,185.3,11.58,8.2,7.36,11.85,9,1,1,2,3,0.45,0.23,9.49
Darius Slayton,NYG,WR,2.0,13,46,3.54,71,5.46,724,55.69,15.74,30.0,2.31,55,28.46,12,0.92,2,0.15,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46,3.54,71,5.46,30.0,2.31,1,0.08,0.02,1.0,82.4,6.34,6.6,4.55,6.9,6,3,2,1,1,0.18,0.08,6.3,105.4,8.11,9.1,4.98,8.89,6,2,4,1,0,0.08,0.0,9.01,128.4,9.88,11.6,5.51,10.86,6,2,4,1,0,0.08,0.0,9.65
Donovan Peoples-Jones,DET,WR,3.0,17,61,3.59,96,5.65,839,49.35,13.75,33.0,1.94,42,23.12,14,0.82,3,0.18,1,0.06,2,0.12,2.0,0.0,0.0,0,0.0,62,3.65,97,5.71,33.0,1.94,1,0.06,0.02,1.0,106.1,6.24,7.1,3.86,7.08,8,4,3,2,0,0.13,0.0,6.42,136.6,8.04,9.0,4.68,8.94,8,4,3,2,0,0.13,0.0,8.9,167.1,9.83,11.6,5.59,10.77,7,5,3,2,0,0.13,0.0,9.7
Drake London,ATL,WR,2.0,17,72,4.24,117,6.88,866,50.94,12.03,48.0,2.82,40,19.18,10,0.59,4,0.24,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,72,4.24,117,6.88,48.0,2.82,3,0.18,0.04,1.0,106.6,6.27,5.0,4.44,6.87,10,2,2,2,1,0.21,0.06,5.8,142.6,8.39,7.2,5.19,9.1,9,2,4,1,1,0.13,0.06,8.89,178.6,10.51,9.7,6.04,11.29,9,2,4,1,1,0.13,0.06,9.35
